Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"For the reaction N2 + 3H2 ⇌ 2NH3, if the initial concentrations are 1M each, what is the equilibrium expression?",Kc = [NH3]² / [N2][H2]³,Kc = [NH3] / [N2][H2],Kc = [N2][H2]³ / [NH3]²,Kc = [N2] + [H2] / [NH3],A,"The law of mass action states that Kc = products / reactants, with stoichiometric coefficients as exponents.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction 2SO2 + O2 ⇌ 2SO3, Kp = 100 at 1 atm. What is Kc?",100 / (0.0821 * T),100 * (0.0821 * T),100 / (0.0821 * T)²,100,C,"Kp = Kc(RT)^Δn, so Kc = Kp / (RT)^Δn, where Δn = 2 - 3 = -1.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"The equilibrium constant for the reaction A + B ⇌ C is 4. If [A] = [B] = 1M, what is [C]?",2M,4M,1M,0.5M,A,"Kc = [C] / ([A][B]), so [C] = Kc * [A] * [B] = 4 * 1 * 1 = 2.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction, if Kc = 1, what does it imply about the reaction quotient (Q)?",Q = 1,Q > 1,Q < 1,Q = Kc,D,"At equilibrium, Q = Kc, so if Kc = 1, then Q = 1 at equilibrium.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction 2NO2 ⇌ N2O4, if the initial concentration of NO2 is 1M, what is the equilibrium concentration of NO2 if Kc = 4?",0.2M,0.33M,0.5M,0.67M,B,"Kc = [N2O4] / [NO2]², let x be [NO2] at equilibrium, then Kc = (1-x)/2 / x², solving gives x = 0.33.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction A ⇌ B, if the initial concentration of A is 1M and at equilibrium [A] = 0.5M, what is Kc?",1,2,0.5,0.25,A,"Kc = [B] / [A], since [A] + [B] = 1, [B] = 0.5, so Kc = 0.5 / 0.5 = 1.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction H2 + I2 ⇌ 2HI, if Kc = 50, what is the equilibrium concentration of HI if initial [H2] = [I2] = 1M?",1.33M,1.67M,1.5M,1.8M,A,"Let x be the concentration of H2 reacted, then Kc = (2x)² / ((1-x)(1-x)), solving gives x = 0.67, so [HI] = 1.33.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction CO + H2O ⇌ CO2 + H2, if Kc = 4 and initial [CO] = [H2O] = 1M, what is [CO2] at equilibrium?",0.67M,0.5M,0.33M,0.25M,A,"Kc = [CO2][H2] / ([CO][H2O]), let x be [CO2], then Kc = x² / (1-x)², solving gives x = 0.67.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction, if ΔG = 0, what is the value of Kc?",1,0,∞,-1,A,"ΔG = -RTlnKc, if ΔG = 0, then lnKc = 0, so Kc = 1.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction N2O4 ⇌ 2NO2, if the degree of dissociation is α, what is Kp?",4α²P / (1-α²),α²P / (1-α²),4α² / (1-α²)P,α² / (1-α²)P,A,"Kp = (PNO2)² / PN2O4, using partial pressures and degree of dissociation, we get Kp = 4α²P / (1-α²).",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction A + B ⇌ C + D, if Kc = 4 and initial [A] = [B] = 1M, what is the equilibrium concentration of C?",0.67M,0.5M,0.33M,0.25M,A,"Kc = [C][D] / ([A][B]), let x be [C], then Kc = x² / (1-x)², solving gives x = 0.67.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction, if Kc > 1, what does it imply?",Reaction is spontaneous,Reaction is at equilibrium,Products are favored,Reactants are favored,C,"Kc > 1 implies that the reaction favors products, as Kc = products / reactants.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction 2A ⇌ B + C, if Kc = 4 and initial [A] = 1M, what is [B] at equilibrium?",0.5M,0.33M,0.25M,0.67M,B,"Kc = [B][C] / [A]², let x be [B], then Kc = x² / (1-2x)², solving gives x = 0.33.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction, if Q > Kc, what will happen?",Reaction will proceed to the right,Reaction will proceed to the left,Reaction is at equilibrium,Reaction will not occur,B,"If Q > Kc, the reaction will shift to the left to reach equilibrium, as Q = products / reactants.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction CO2 + H2 ⇌ CO + H2O, if Kc = 0.25, what is the equilibrium concentration of CO if initial [CO2] = [H2] = 1M?",0.33M,0.25M,0.5M,0.67M,A,"Kc = [CO][H2O] / ([CO2][H2]), let x be [CO], then Kc = x² / (1-x)², solving gives x = 0.33.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction A ⇌ B, if Kc = 2 and initial [A] = 1M, what is [B] at equilibrium?",0.67M,0.5M,0.33M,0.25M,A,"Kc = [B] / [A], let x be [B], then Kc = x / (1-x), solving gives x = 0.67.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction 2NO ⇌ N2 + O2, if Kc = 4 and initial [NO] = 1M, what is [N2] at equilibrium?",0.25M,0.33M,0.5M,0.67M,B,"Kc = [N2][O2] / [NO]², let x be [N2], then Kc = x² / (1-2x)², solving gives x = 0.33.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For a reaction, if ΔG < 0, what is the value of Kc?",Kc > 1,Kc < 1,Kc = 1,Kc = 0,A,"ΔG = -RTlnKc, if ΔG < 0, then lnKc > 0, so Kc > 1.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction H2 + Cl2 ⇌ 2HCl, if Kc = 100, what is the equilibrium concentration of HCl if initial [H2] = [Cl2] = 1M?",1.8M,1.9M,1.95M,2M,A,"Kc = [HCl]² / ([H2][Cl2]), let x be [H2] reacted, then Kc = (2x)² / ((1-x)(1-x)), solving gives x = 0.9, so [HCl] = 1.8.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Equilibrium
"For the reaction N2 + 3H2 ⇌ 2NH3, if the initial concentrations are 1 M each, what is the equilibrium constant expression?",Kc = [NH3]² / [N2] [H2]³,Kc = [N2] [H2]³ / [NH3]²,Kc = [NH3] / [N2] [H2],Kc = [N2] [H2] / [NH3],A,The law of mass action states that Kc = [products] / [reactants] with stoichiometric coefficients as powers.,NET,Conceptual,Medium,Chemistry,Chemical Equilibrium
"If Kc = 64 for the reaction A + B ⇌ C + D and initial concentrations of A and B are 1 M each, what is the equilibrium concentration of C?",0.8 M,0.5 M,0.2 M,0.1 M,A,"Using the Kc expression and assuming x M of A and B react, we get 64 = x² / (1-x)², solving gives x = 0.8.",NET,Conceptual,Medium,Chemistry,Chemical Equilibrium
