Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
197,Choose the antonym of: Laborious?,Diligent,Lazy,Frivolity,None of these,B
198,"'Change the voice of the following sentence: ""I will have finished that book.""",That book has been finished by me,That book will be finished by me,That book will have been finished by me,None of these,C
199,Choose the best meaning of the idiomatic phrase: To turn the tables,to turn someone,to turn the situation to one's own side,to reverse the condition completely,None of these,C
200,"Complete the Proverb: ""There is no place like _______"".",Home,Heaven,House,Forest,A
201,Fill in the blank with a suitable preposition: The workers called ____ the strike.,off,from,to,None of these,A
203,"The synonym of ""Chivalrous"" is:",Rude,Gallant,Moorish,None of these,B
204,Select the correct sentence:,The teacher beat me by the stick.,The teacher beat me by a stick.,The teacher beat me with the stick.,The teacher beat me with a stick.,D
206,“Venerate” means:,Witty,Disgrace,Respect,Humiliate,C
207,What is the antonym of Dastard?,Open,Concise,Craven,Hero,D
209,What is the synonym of Serene?,Turmoil,Calm and Peaceful,Rough,None of these,B
210,The antonym of ambiguous is:,Clarity,Opaque,Uncertain,Vague,A
212,The antonym of Docile is:,To build,Unyielding,Destroy,None of these,B
213,The man (who is sitting in the room) is good one. Which type of punctuation is used in this sentence?,Parenthesis,Hyphen,Square bracket,Colon,A
214,Which of the following is an example of a compound-complex sentence?,"She likes apples, and he likes oranges.","While she was reading, he was writing, and they both enjoyed their tasks.",He went to the store but forgot to buy milk.,"Because it rained, the match was postponed.",B
215,Choose the word opposite in meaning to the given word: Anomalous,Usual,Connected,Vicious,None of these,A
216,"I am exhausted, let's ____ a day.",Call it,Call off,Call at,Call for,A
217,Neck and Neck means:,Equally,Close together (in a race/competition),Compete,None of these,B
218,"He said, ""How clever I am!""",Haris said he was very clever.,Haris exclaimed that he was very clever.,He asked how clever he was.,None of these,B
219,Fill in the blank: I fear ____ his health.,Of,From,To,About,D
220,Fill in the blank: There has been a fall __________ prices.,on,to,with,in,D
222,"The sentence given below has a blank. Below the sentence are given four options, one of which can fill in the blank so as to make the sentence complete and meaningful. Spot it: He jumped ______ the river.",In,Into,On,Over,B
223,I went ____ the airport to catch a flight.,in,to,of,None of these,B
225,Identify the correct spellings:,Bureucracy,Bureaucracy,Beaucracy,Boreauracy,B
226,"The synonym of ""Impromptu"" is:",Prepared,Unprepared,Train,Rehearsed,B
228,Choose the best English translation from the given options: Ishtiraaq,Collaboration,Stand,Confrontation,Opposition,A
229,Students stopped _______ noise when the teacher came in.,make,to make,making,to made,C
231,"The opposite meaning of ""Deterioration"" is:",Vitiation,Slump,Improvement,Crumbling,C
232,You can lead a horse to water but you cannot make him ____:,Drown,Drink,Dance,Ride,B
234,'He is knocking _ the door:,On,Of,Over,At,D
235,The Green-eyed monster means:,Live,Love,Hatred,Jealousy,D
236,Select the correct synonym of the following word EXIGENT,Minor,Urgent,Trivial,Stable,B
237,The antonym of Entrench is:,Destroy,Station,Lodge,lodge,A
238,Choose the correct analogy: Morning : Noon :: ?:,Child : Young,Child : Youth,Noon : Forenoon,None of these,B
239,Change of voice: The mother has cooked many delicious dishes for the worthy guests.,Many delicious dishes has cooked for the worthy guests by the mother.,Many delicious dishes have been cooked for the worthy guests by the mother.,Many delicious dishes had cooked for the worthy guests by the mother.,None of these,B
240,"Synonym of ""Successive"" is:",Inconsequential,Consecutive,Successful,Consequence,B
241,Punctuation is the series of:,Norm,Convention,Symbols,Letters,C
242,Select the pair which has the same relationship. GRAIN: SALT,Shard: Pottery,Shred: Wood,Blades: Grass,Chip: Glass,D
243,Choose the one-word substitution for 'Barrister' from the options given below:,Lawyer,Advocate,Specialist,Attorney,A
244,The charming girl was the ____ of all eyes.,Ambition,Aim,Cynosure,None of these,C
245,Choose the correct phrasal verb from the options provided below: They ______ the company to reverse its decision.,called for,called on,called to,None of these,A
246,The meaning of the Proverb You scratch my back and I'll scratch yours is:,"If you do me a favor, I'll return it.",Pre-conventional morality,Realism,Not related to moral concern,A
247,Madness : Brain :: Paralysis : ______,Arms,Body,Nerves,None of these,C
248,Choose the correct antonym for the word Dissolution:,Persuasion,Retribution,Established,Compliance,C
249,"The antonym of ""Ecstasy"" is:",Bliss,Misery,Exultation,Happiness,B
250,Fill in the blank. She ______ sing good.,sings well,sing good,sing well,None of these,D
251,Who is knocking ____ the door?,at,of,by,in,A
253,Choose the meaning of the Urdu word: 'Iztarar',Restlessness,Forbearance,Anguish,All of a sudden,A
254,"The meaning of the idiom ""out of the blue"":",Higher than sky,Once upon a time,An unexpected way,Many times,C
256,(What) did he want you to do? Identify (what) in this sentence acts as:,Pronoun,Adverb,Adjective,Noun,A
257,Poet : Poem : Choreography,Dance,Masque,Ballet,None of these,C
259,Choose the correct capitalization:,"Some critics said that ""Pride and Prejudice"" by Jane Austen was a dictated comedy.","Some Critics said that ""Pride and Prejudice"" by Jane Austen was a dictated comedy.","Some critics said that ""Pride and Prejudice"" by Jane Austen was a dictated comedy.",None of these,A
260,A place where leather is tanned is called a:,Tannery,Casino,Brewery,Workshop,A
262,My father left the _____ train.,last,latest,least,first,A
263,Employees in this department always ______ close relations with each other.,Maintain,Maintains,Maintained,Maintenance,A
264,'Fill in the blank with an appropriate preposition: The terrorists have been setting _ bombs in trains:,off,out,up,with,A
265,Choose the synonym of Devilish:,Virtual,Satanic,Simple,None of these,B
266,Choose the correct sentence for: She is more prettier than her sister.,She is prettier than her sister.,She is most prettier than her sister.,She has prettier than her sister.,None of these,A
267,What is the synonym of Lacerate?,Mutilate,Healed,Perfect,Fixed,A
268,"At first, he didn't agree, but in the end, we managed to bring him ____ to our point of view.",Up,Round,Back,None of these,B
269,What does the idiom 'on the cards' mean?,Likely,Due,Evident,At risk,A
270,Choose the antonym of Gallant:,Bold,Fine,Frolic,None of these,D
271,"Complete the sentence with a suitable idiom: Definitely, it is a ____ because it has been",very long time since I saw you. A donkey's year,An elephant's year,A dog's year,None of these,A
272,"If I had money, I ____ it now.",will purchase,would purchase,would have purchased,have purchased,B
273,"The sentence given below has a blank. Below the sentence are given four options, one of which can fill in the blank so as to make the sentence complete and meaningful. Spot it: He jumped ______ my offer.",at,over,to,on,A
274,Are they chasing the thieves? Choose the passive voice.,Were the thieves being chased by them?,Are the thieves being chased by them?,The thieves are being chased by them.,None of these,B
275,"Complete the sentence by picking the suitable option from those given below: Although he eats a lot, ______.",He is losing weight.,He is gaining weight.,He is getting fatter.,He is putting on weight.,A
276,The synonym of Bristle is:,Allay,Pacify,Rise,None of these,C
277,Ice is to white as coal is to ____.,Red,Black,Brown,None of these,B
278,Give the meaning of the Idiom: To throw up the sponge,to offer a challenge,To surrender or give up contest,to become utterly disappointed,None of these,B
279,Fill in the blank choosing the correct answer. Tahir is ______ the mechanic ______ his car.,to be having / fixing,to have / fix,to have / fixing,None of these,B
280,Choose the correct analogy for: Graceful : Movement :: ?,Articulate : Speech,Fastidious : Grime,Humorous : Laughter,Servile : Rebellion,A
281,I will have reached the airport before you ____ the airport.,reached,reach,reaching,None of these,B
282,Complete the following proverbial/idiomatic phrase with the correct option. ______ wool into clothing,Donkey's clothing,Sheep’s clothing,Green's,None of these,B
283,Choose the synonym of Vituperate:,Abuse,Praise,Exalt,None of these,A
284,Choose the correct sentence.,I will take my food when you went.,I shall take my food when you gone.,I shall take my food when you go.,None of these,C
285,The synonym of 'fragile' is:,Weak,Strong,Robust,None of these,A
287,"The meaning of ""Pros and Cons"" is:",For and Against,Before and After,White and Blacks,None of these,A
288,Choose the correct form of verb: Don't call me until about 7:30; I ____ my homework until then.,Will not be finishing,Won't finish,Will not have been finishing,Won't have finished,D
290,Find out the alternative which will replace the question mark. Paw : Cat :: Hoof : ?,Lamb,Lion,Horse,Elephant,C
291,Would that I ____ a king.,Was,Am,Would be,Were,D
293,A person who is wealthy and has a high status is called a:,Boss,Nabob,Master,None of these,B
294,What did you make _____ the lecture?,to,of,for,None of these,B
296,Fill in the blank with a suitable preposition: The condemned man appealed ____ the court for mercy.,in,for,to,into,C
297,kadhan' Choose the meaning of Urdu word.,Anguish,Forbearance,All of a sudden,None of these,A
298,The train reached ____ 9 o'clock.,to,at,of,None of these,A
299,A verb which requires an object is called:,Transitive,Infinitive,Imperative,None of these,A
300,What is the one word for 'a person who talks too much?,Sociable,Garrulous,Pregnable,Illogical,B
301,Choose the correct sentence.,Pakistan and India is poor.,Both Pakistan and India are poor.,"Pakistan, as well as India, is poor.",None of these,B
303,The curing has ______ out.,taken,worn,put,given,B
304,"During the lecture, the teacher stood _____ the dais.",at,on,to the,of,B
306,He ______ the bank when the police caught him.,stealing,was stealing,stole,had stole,B
307,"What is meant by ""Cortege""?",A funeral procession,A victory procession,Unruly crowd,Highly disciplined crowd,A
309,"What is the meaning of the idiom/proverb ""To spill the beans""?",To reveal secret information,To make peace,End a quarrel,None of the above,A
310,Fill in the blank: She ran ____ him into the courtyard.,After,Before,For,With,A
312,The antonym of Downfall is:,Balance,Rise,Below,Disintegration,B
313,Choose the correct part of speech for 'along' in the sentence: 'He is walking along the road.',Conjunction,Adverb,Preposition,None of these,C
314,The antonym of Benign is:,Malevolent,Kind,Soft,None of these,A
315,"What is the meaning of the idiom ""A chip off the old block""?",A piece of wood,An old friend,Characteristics of one's ancestors,A good bargain,C
316,What is the synonym of Disparate?,Anxious,Different,Excited,Afraid,B
317,Correctly punctuate the following sentence. She couldn't make it to the party,She couldn't make it to the party.,She couldn't make it to the party!,She couldn't make it to the party?,"She couldn't make it to the party,",A
318,Atif ____ around in his new car.,Sped,Speeding out,Speed,Speeded,A
319,Guess the closest possible meaning of the given idiom from the options given below: At sea,Sad,Happy,Puzzled,Triumphant,C
320,I congratulated him ____ his success.,For,On,At,Upon,B
321,"Fill in the blank with suitable preposition: He will not apologize _______ you for what he did, as he acted in good faith.",to,for,by,with,A
322,The synonym of Cadaver:,Corpse,Skeleton,Bodyguard,Victim,A
323,Choose the synonym of DEVOID:,Replete,Faithless,Hopeless,Bereft,D
324,He is so _____ of his own idea that he will not entertain any suggestion from others.,Enchanted,Enamored,Hopeful,None of these,B
325,The antonym of Conceal is:,Cover,Screen,Denote,None of these,D
326,It is very important ______ the traffic rules so as to accommodate the best flow of traffic.,To plan,Plan,Planned,Planning,A
327,Select the antonym of the given word. TRANSPARENT:,Flimsy,Opaque,Thin,Delicate,B
328,The antonym of Abundant is:,Plentiful,Scarce,Happily,None of these,B
329,Our team played _____.,well,well done,badly,in a good way,A
331,"Complete the proverb: Where there is a ______, there is a way.",well,will,way,None of these,B
332,Choose the Antonym of Dank:,Clammy,Droop,Muggy,Dry,D
334,Choose the sentence that correctly changes the voice of the given sentence: Have your car washed.,Have someone to wash your car.,Have someone wash your car.,Have someone for wash your car.,have someone as wash your car,B
335,"When the little boy grabbed the lizard, its tail broke off in ____ hand.",it's,its/his,It/one,the/his,B
337,Choose the option displaying correct spelling of the word. Sara did an absolutely ______ job.,Tremendus,Tremendouos,Tremendous,None of these,C
338,"Fill in the blanks: ""New legislation '''' in the Assembly, but it '''' by many.""",was introduced / was not accepted,introduced / did not accept,is introduced / won''t accept,introduced / hadn''t been,A
340,Choose the antonym of Wholesome:,Refreshing,Wholesome,Unhealthy,None of these,C
341,Fallacious means:,Correct,Misleading,Ruin,None of these,B
342,"Change narration: The mother said to her son,"" May you be successful.""",The mother prayed that her son might be successful.,The mother prayed that his son might be successful.,The mother prayed that her son may be successful.,None of these,A
343,"Give the correct indirect answer of the following direct speech: The lawyer said to the witness, ""Speak as I tell you.""",The lawyer told the witness to speak as he told him.,The lawyer directed the witness to speak as he told him.,The lawyer suggested the witness to speak as he told him.,None of these,B
344,Choose the correct one: Not only her parents _______ her class teacher _______ proud of her results.,"But also, were","But also, was","And also, was","And also, were",B
345,Poet : Poem :: Choreographer : ____,Opera,Ballet,Film,Drama,B
346,"In for a penny, in for a:",Rupee,Pound,Dollar,Euro,B
347,The cat was ____ by him.,Kill,Killed,Has kill,None of these,B
348,Select the meaning of the idiom in double quotes from the given options: To “Jump on the bandwagon” means to:,Continue,Rest,Join in,None of these,C
349,What is the synonym of profane?,Holy,Unholy,deep,Reverend,B
350,“To hit the nail on the head” means:,to say just the right thing,to act just at the right moment,to speak hard words,to antagonise,A
351,"Change narration: He said, ""I will go to school.""",He said he would go to school.,He said that he would go to school.,He said he could go to school.,None of these,B
353,Put ____ something for a rainy day.,to,by,down,None of these,B
354,Fill in the blanks: The Romans triumphed ________ the Greeks.,On,At,Over,Upon,C
356,A person who can neither read nor write is?,Literate,Illiterate,Garrulous,None of these,B
357,"Wow, what cold weather! Which sign is used at the end of this exclamation?",?,!,.,None of these,B
359,Fill in the blank identifying an analogous expression: Impious : ______ :: indignant : Irked,Irreverent,Like some,Furious,None of these,A
360,A new broom ____.,creates mess,sweeps clean,sweeps out,None of these,B
362,This is a matter ________ little importance.,To,For,On,Of,D
363,"Identify the underlined part of speech: He may be slow, but he can disappear in a hurry.",Verb,Noun,Adverb,Interjection,C
365,"The synonym of ""Impart"" is ______?",Communicate,Inflict,Take sides,Defy,A
366,"If you come across my keys, bring them to me, ____?",don't you,isn't you,can't you,None of these,D
367,Euphonious is the opposite of:,Concordant,Lethargic,Harmonious,Cacophonic,D
368,"Proverb ""To fight tooth and nail"" means:",To fight a losing battle,To oppose resolutely,To have a physical fight,To lodge a formal protest,B
369,"After lunch let's go out for a coffee. Here ""After"" is:",Preposition,Adverb,Noun,None of these,A
370,Fill in the blank: The hotel ____ is in the center of the town is beautiful.,that,who,which,None of these,C
371,Choose the pair of words that best expresses a relationship similar to that expressed in the original pair. Botany : Plants,Stars : Astronomy,Geology : Earth,Teacher : Class,Disease : Etiology,B
372,The idiom 'Scratch someone's back' means:,Backbiting someone,Give someone a favor,Find flaws in someone's work,None of these,B
373,"Choose the ONE from the following options which exhibits the same analogy as established in the last two words: Remiss : _____, Plucky : Courageous",Tight,Silent,Negligent,Cowardly,C
374,Match the following English proverb with its Urdu equivalent: Evidence does not need proof.,Haath kangan ko aarsi kya,Bakray ki maan kab tak khair manaye gi,Baghal mein chhuri munh mein Ram Ram,Chhota munh badi baat,A
375,"""Pass away"" means:",Fall,Erase,Die,Disappear,C
376,'To nip in the bud' means:,To destroy in the very beginning,To destroy at the end,To make use of time,None of these,A
377,"The man said to the officer, ""Please help me.""",The man requested the officer to help him.,The man ordered the officer to help him.,The man told the officer to help him.,None of these,A
378,: He is good at ____.,Maths,Mathematics,Mathematic,None of these,B
379,The synonym of Outburst is:,Relic,Implosion,Paroxysm,Calm,C
381,Change voice: Please pick it up.,Please let it be picked up.,You are requested to pick it up.,Let it be picked up.,None of these,A
382,A dream transformed ____ reality by dint of hard work.,into,in,to,None of these,A
384,"""JARGON"" means:",Rudimentary,Extraneous,Terminology,Gibberish,C
385,"She said, ""May God bless my son.""",She prayed that God might bless her son.,She pray that God might bless his son.,She prayed that God might bless his son.,None of these,A
387,Ear is to deafness as legs are to?,Blindness,Paralysis,Injury,Weakness,B
388,Unusual plural for the noun child (children) are called:,Noun,Exceptions,Adverb,None of these,B
390,His work stands ____ to that of others.,out,over,by,None of these,A
391,Notion means:,Idea,factual,worth nothing,forward,A
392,Choose the correct sentence for: I think it fit to go and settle the matter with him.,I consider settling the matter with him.,I think to settle the issues with him.,I regard settling the matter with him.,None of these,D
393,Lethargy means:,Tiredness,starch,Lien,Malign,A
394,Keep a straight face means:,remain silent,remain serious,remain mute,None of these,B
395,What is the synonym of Calamity:,Benefit,Disaster,Agreement,Support,B
396,Choose the correct one:,She is more pretty than her sister.,She is prettier than her sister.,She is more prettier than her sister.,None of these,B
397,Choose the correct spelling of the underlined word. He became a milionair when he was still young.,Millionaire,millionare,millionire,millionair,A
398,"He said to me, “Keep quiet.”",He asked me to keep quiet.,He ordered to keep quiet.,He instructed me to keep quiet.,None of these,A
399,Choose the correct preposition: Look! There is a big spider ____ the ceiling.,At,In,On,Of,C
400,Which of the given choices is a synonym of 'Defer?,Indifferent,Postpone,Defy,Differ,B
401,It is a nuclear war and destroys everything; ____.,Its power is questionable,that must be avoided,banned completely,"therefore, it must be avoided",B
403,Change voice: They greet me cheerfully every morning.,I am greeted cheerfully by them every morning.,Every morning I was greeted cheerfully.,I am being greeted cheerfully by them every morning.,None of these,A
404,"In the sentence ""He is a good athlete,"" the word ""athlete"" is a?",Noun,Pronoun,Adverb,Adjective,A
406,He is knocking '''' the door.,On,Of,Over,At,D
407,I should ____ my investments to pay the charges.,Dip into,Dig out,Begin with,None of these,A
409,To cry wolf means:,To listen eagerly,To give false alarm,To turn pale,To keep off starvation,B
410,"""Hit the sack"" means:",Go to bed or sleep,Carry the bag,Hit the potato sack with a stick,Throw the sack to the floor,A
412,Choose the correct one:,This news is good to be true,The news is good to be true,That news is good to be true,None of these,D
413,"If we are buying ______ shop, we must get ______ profit.",their/our,Ourselves/our,ourselves/-,None of these,D
414,Pick out a pair that has the same relationship as that given in the capitalized pair: COOLNESS : NIGHT,Black : Yellow,Humidity : Sunshine,Warmth : Day,Fear : Right,C
415,"In the sentence ""He said you are doing very well,"" ""well"" is which part of speech?",Noun,Verb,Adjective,Adverb,D
416,Pick out the correct sentence from the given options:,He reads Dawn.,He is reading Dawn.,He reads the Dawn.,He should read Dawn.,C
417,Choose the correct sentence.,We received summons to attend the court.,We received a summons to attend the court.,We received a summoned to attend court.,None of these,B
418,Which word is correctly spelt in the following set of words?,garuantee,gaurantee,guarantee,None of these,C
419,She shows the strain of ____ emotion.,Bottled in,Bottled up,Bottled up to,None of these,B
420,"Out of sight, out of _______.",Light,Might,Mind,Fight,C
422,He was ignorant ____ the whole situation.,With,of,by,from,B
423,'Yeoman's service' means:,Carved,Congested,Concluded,Excellent and loyal service,D
425,Change the Voice of the following sentence: Do you know my father?,Is my father known to you?,Did you know my father?,Does my father know you?,Do you know my father?,A
426,Which of the following is correctly punctuated?,That's anyone's guess.,The library lost all its books.,That car is not yours.,That car is not theirs.,A
428,The antonym of Tranquility is:,Agitation,Irritation,Calmness,None of these,D
429,Select the antonym of the given word. PULCHRITUDE:,Ugliness,Beauty,Elegance,Allure,A
431,Change the voice: He asked me if I could drive a car.,I were asked if I could drive a car,I was asked if I could drive a car,I was requested if I could drive a car,If I could drive a car I was asked,B
432,"He saw his reflection in the water. The grammatical status of ""reflection"" is:",Noun,Pronoun,Adverb,Adjective,A
433,The analogy of Court : Judge is:,Library : Book,Cushion : Sofa,Hospital : Surgeon,None of these,C
434,What is the meaning of Benton?,Afresh,Good manners,A place name,Authority,C
435,He gave me ______ quantity of milk.,a small,a little,small,None of these,B
436,The ability of metals to be drawn into thin wire is known as:,Ductility,Malleability,Sonority,Conductivity,A
437,I wear glasses ____ reading.,For,On,At,Upon,A
438,Nobody gets anything unless _______.,they have enough money,they work hard,they have a good reputation,None of these,B
439,The antonym of Gumption is:,Apathy,Nerve,Initiative,None of these,A
441,The synonym of Moribund is:,Thriving,Recovering,Dying,None of these,C
442,Choose the correct article: Wait for me by ____ school gate at 4 o'clock.,An,A,The,Article not required,C
444,The sun ____ from behind the clouds.,Immersed,Emerged,Inverse,None of these,B
445,We are too busy to take _____ more work.,On,In,Up,Over,A
447,The antonym of Facsimile is:,Reproduction,Sincere,Engineered,Original,D
448,Convert to indirect form: She said “Go upstairs.”,She told me to go upstairs,She said me to upstairs,She told me that go upstairs,She told me to went upstairs,A
449,Identify the underlined parts of speech: He also likes to eat strawberries.,Noun,Adverb,Adjective,Verb,D
450,Eager beaver (idiom),Depressed,Extremely Enthusiastic,Happy,Indifferent,B
451,"In the sentence, ""He is the athlete who has won many competitions,"" the word ""who"" is a?",Relative pronoun,Interrogative pronoun,Demonstrative pronoun,None of these,A
452,Choose the correct spelling of the underlined word. He has told me about the new colleage.,colleage,coleague,Colleague,collegue,C
453,You have no business to ____ pain on a weak and poor person.,Put,Force,Direct,None of these,D
454,"Choose the correct article: Would you like ____ apple? No, thanks, I'm not hungry.",A,An,Article not required,The,B
455,Choose the correct form of verb: Does Aslam know about the dinner next week? I am not sure. I ____ him when I see him.,Will ask,Am asking,Am going to ask,Ask,A
456,"Choose the correct indirect speech for: She says, ""I am a little bit nervous.”",She says that she is a little bit nervous.,She tells that she is a little bit nervous.,She tells that I am a little bit nervous.,She told that she is a little bit nervous.,A
457,What is the meaning of Apprehension?,Depth,Elongation,Security,Arrest,D
458,By ____ was the letter sent?,which,whom,the,None of these,B
459,The antonym of Frown is:,Glare,Smile,Scowl,Grimace,B
460,The antonym of Calamity is:,Disaster,Blessing,Crisis,None of these,B
462,Fill in the blank: They laughed ____ the beggar.,On,At,Of,None of these,B
463,"To ""poke one's nose into"" means ______?",To take interest in others' affairs,To clean one's nose,To bury something,None of these,A
465,"Choose the correct form of VERB to complete the given sentence. Unless you ______ hard, you cannot succeed.",work,will work,will worked,None of these,A
466,"The idiom ""a hard nut to crack"" means:",Someone who needs guidance,A difficult person or problem,Someone who solves puzzles easily,None of these,B
468,"He says, ""I shall go there"".",He says that he will go there.,He said that I will go there.,He says that I will went there.,None of these,A
469,"Convert to indirect form: He said, ""Hurrah! We have won the match.""",He exclaimed with joy that they had won the match.,He told them that they had won the match.,He asked if they had won the match.,He exclaimed that they have won the match.,A
471,"My friend asked me, ""Has Saima talked to Sonia?"" Find the correct indirect sentence.",My friend asked me if Saima has talked to Sonia.,My friend asked me that Saima had talked to Sonia.,My friend asked me if Saima had talked to Sonia.,My friend told me if Saima had talked to Sonia.,C
472,'The green-eyed monster' means:,An animal with green eyes,Hatred,To get into trouble,Jealousy,D
473,The Headmaster gave ____ the prizes.,in,Out,away,None of these,C
474,Farda (Translate into English):,Perpetual,Eternal,Transient,None of these,D
475,Vulgar means:,Reprieve,Crude,Repress,None of these,D
476,Choose the correct antonym of Eschew:,Cheap,Embrace,Release,Civilized,B
477,Complete the following proverbial/idiomatic phrase with correct option. Out of the frying-pan ______,into the fire,in the plate,into the water,None of these,A
478,Choose the Antonym of Fickle:,Spotless,Industrious,Welcome,Loyal,D
479,Work hard lest you ____.,will fail,should fail,failed,None of these,B
480,Fill in the blanks: He told that he ____ do it exactly.,Can,could,Would,None of above,B
481,____ of the two sisters is married.,Both,Every,Each,Any,C
482,Answer the following question on correct punctuation usage: My house is much larger than ______.,You's,Your's,Yours,None of these,C
483,Fill in the blank: We see ____ a box at the opera.,into,on,under,in,D
484,Another name of full stop is:,Dash,Period,Colon,None of these,B
485,Exonerate is the opposite of:,forge,accuse,acquit,reimburse,B
487,Magisterial means:,authoritative,royal,majestic,regal,A
488,"Change the sentence into Passive Voice: ""Who teaches you English?""",By whom were you taught English?,By whom are you taught English?,English is taught by whom?,By whom has English been taught?,B
490,The synonym of native is:,Endemic,Acquired,Learned,None of these,A
491,Correct the sentence below by picking up a suitable option (where required): I am very obliged to him.,Many oblige,Much obliged,So oblige,Verb,B
493,The idiom 'Out of the blue' means:,Higher than sky,Once upon a time,An unexpected way,Many times,C
494,"He said, ""Let me go and listen to my words.""",He asked them to be quiet and listen to his words.,He urged them to be quiet and listen to his words.,He requested them to be quiet and listen to his words.,He appealed them to be quiet and listen to his words.,A
496,A flat option is the opposite of a:,Value option,Object option,Call option,None of these,C
497,The synonym of Amplify is:,Diminish,Enlarge,Meager,Enhance,B
498,"The antonym of ""wean"" is:",Attach,Detach,Discourage,Hail,A
499,Identify the underlined parts of speech: He also likes to eat strawberries.,Noun,Adverb,Adjective,Verb,B
