Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
27,Taaq-e-Nisyan par rakha ka matlab kya hai?,Sajawat karna,Qata talluq karna,Faramosh kar dena / bhula dena,Hifazat se rakhna,B
28,Sulemanki Headworks is constructed on which river?,Ravi,Chenab,Sutlej,Jhelum,C
29,The hottest desert in the world is:,Sahara,Atacama,Mojave,None of these,A
30,Meeraji ki maut 1949 mein waqia hui. Woh kis shehar mein dafan hain?,Lahore,Dehli,Pune,Bombay,D
31,What is the length of the Pindi Bhattian-Faisalabad Motorway (M-3)?,98 Km,54 Km,140 Km,80 Km,B
32,Which desert can be found across the north of Africa?,Sahara,Gobi,Kalahari,Thar,A
33,Kitbah kis ka afsana hai?,Ghulam Abbas,Ahmed Nadeem Qasmi,Deputy Nazir Ahmed,In mein se koi nahi,A
34,In which mountain range are the maximum summits in Pakistan located?,Karakoram Range,Himalaya Range,Hindu Kush Range,None of these,A
35,The lowest point of Africa is:,Death Valley,Caspian Sea,Lake Eyre,Lake Assal,D
36,Allama Iqbal ki kitaab Bang-e-Dara kitne hison par mushtamil hai?,Do,Teen,Chaar,In mein se koi nahi,B
37,Which is the largest country in the Arabian Peninsula?,Oman,Yemen,Saudi Arabia,Kuwait,C
38,Earth's surface is divided into ______ continents.,6,7,2,9,B
39,Which among the following is the largest lake?,Baikal,Superior,Caspian Sea,None of the above,C
40,Whitehaven Beach is located in:,New Zealand,Australia,USA,Canada,B
41,Which valley is at the end of Kurram Pass?,Kohat Valley,Bannu Valley,Hunza Valley,Bagrot Valley,A
42,Which among the following is the largest ocean of the world?,Atlantic Ocean,Pacific Ocean,Indian Ocean,None of these,B
43,Which pass connects Mardan with Malakand?,Gomal Pass,Dargai Pass,Tochi Pass,Dorah Pass,B
44,In which year was Tarbela Dam constructed?,1972,1976,1971,1975,B
45,Who was the first blind man to reach the top of Mount Everest?,Mark Inglis,Tom Whittaker,Erik Weihonmayer,None of these,C
46,Baba-e-Urdu qawaid ki ro se kya hai?,Luqab,Takhallus,Khitaab,In mein se koi nahi,A
47,Asia is the largest continent. What is its area?,"44,597,000 km²","44, 391, 162 km²","44, 111, 000 km²","39, 121, 000 km²",B
48,The Dead Sea is located between:,Israel and Türkiye,Israel and Jordan,Israel and Syria,Syria and Lebanon,B
49,"""Balaaye taaq rakhna"" ka kya matlab hai?",Nazar andaz karna,Naraz hona,Bohat khush hona,In mein se koi nahi,A
50,Hudson Bay is situated in _____.,China,USA,Canada,None of these,C
51,The highest peak of the Himalayas in Pakistan is:,Karakoram,Nanga Parbat,Sakesar,None of the above,B
52,"Woh wasfi naam jo kisi khususiyat ya wasf ki wajah se awam-o-khawas mein mashhoor ho jaye (maslan: Ibrahim Khalilullah, Shair-e-Mashriq Allama Iqbal) kya kehlata hai?",Kuniyat,Takhallus,Khitaab,Luqab,D
53,How many rivers flow in Balochistan?,Six,Seven,Eight,Nine,B
54,Roof of the world is the title of the top world plain:,Top of Himalaya,Top of Karakoram,Pamir,None of the above,C
55,"Sitaron se aage jahan aur bhi hain, abhi ishq ke imtehan aur bhi hain, is sher mein qafia kya hai?","Jahan, imtihan",Aur bhi hain?,Ishq ke imtihaan,She'r mein qafia nahi hai,A
56,Which is the most populous Islamic country?,Iran,Pakistan,Indonesia,Turkey,C
57,Which of the following continents has no desert?,Australia,Europe,America,None of these,B
58,Which of the following is the main reason for a Tsunami?,Earthquake,Wind storm,Storm in the sea,Hail storm,A
59,Neelam Valley is in:,Azad Kashmir,Abbottabad,Muzaffarabad,Swat,A
60,The Upper Swat Canal starts from:,Malakand,Abazai,Kabul,Jhelum,A
61,Which country is located to the north of Pakistan?,India,Afghanistan,China,Bangladesh,C
62,____ is considered the most heavily glaciated part of the world outside the Polar Regions.,Himalayan Mountains,Alay Mountains,Karakoram Mountains,Hindukush Mountains,C
63,Which pass connects Pakistan with Afghanistan?,Khunjerab Pass,Khyber Pass,Tochi Pass,Tajikistan,B
64,Which among the following is the capital of Laos?,Kabul,Vientiane,Vietnam,Nigeria,B
65,Which pass is known as the 'Roof of the World?,Khunjerab Pass,Shandur Pass,Karakoram Pass,None of these,B
66,Name the pass that connects Abbottabad with Gilgit.,Babusar Pass,Tochi Pass,Bolan Pass,Dargai Pass,A
67,How much of Pakistan's area is covered by forest?,1.9 percent,2.2 percent,3.1 percent,2.2 percent,B
68,"""Aag ka Darya"" kis ka mashhoor novel hai?",Ismat Chughtai,Qurat ul Ain Haider,Khadija Mastoor,Bano Qudsia,B
69,"Which is known as ""black gold"" or ""liquid gold""?",Coal,Ether,Petroleum,Hydrocarbon,C
70,The longest mountain range is:,Andes,Karakoram Range,Himalaya Range,None of the above,A
71,Mukammal karein: Kaata aur le ______.,Bhaga,Bhagay,Bhagi,In mein se koi nahi,C
72,______ are a natural disaster that can be caused by volcanic eruptions.,Tsunamis,Drought,Hurricane,Cyclone,A
73,"Budapest, the capital of Hungary, is situated on the bank of which river?",River spree,River volga,River danube,River ob,C
74,What generally happens to air temperature as we move from the equator to the poles?,Increases,Decreases,Remains Constant,None of these,B
75,“Daman-e-Koh” is located in:,Rawalpindi,Kalar Kahar,Abbotabad,Islamabad,D
76,The Mindanao Island is located in the ________.,North Atlantic,The Pacific Ocean,The Indian Ocean,None of these,B
77,Zaiq mein parna se murad hai,Adawat rakhna,Lalach mein aana,Waqt mein parna,In mein se koi nahi,C
78,Which of the following is the most polluted lake in the world?,Lake mead,lake victoria,Huron,Lake Karachay,D
79,"What is the capital of the world's smallest city, Vatican City?",Rome,Paris,Vatican City,London,C
80,Jumla mukammal karein: yeh ____ aam nahi hai?,Sharh,Sharih,Share,Shahrah,B
81,Which country has the greatest number of volcanoes in the world?,Philippines,Israel,Sudan,Indonesia,D
82,How many canals take off from Kotri Barrage?,3,4,5,6,B
83,"Novel mein ""Baghi Hoon Main"" aur ""Mera Pakistan"" sanf ke aitbaar se kya hain?",Aap beeti,Novel,Drama,In mein se koi nahi,A
84,Which of the following words explains a narrow strip of water separating two landmasses and connecting two large seas?,Strait,Bay,Peninsula,Gulf,A
85,"The world's highest passes such as Khunjerab, Lowari, and Shandur are situated in which mountain range?",Himalayas range,Western mountain range,Karakoram range,Hindukush range,C
86,Muhawara aab aab aana se kya murad hai?,Aansoo aana,Ghussa aana,Barish aana,Chamak aana,D
87,What is the power capacity of the Diamer-Bhasha Dam?,4200 MW,4500 MW,4800 MW,5200 MW,B
88,Kachura Lake is situated in _______.,Gilgit,Kaghan Valley,Skardu,Karachi,C
89,Distant drums sound sweeter ke durust tarjume ka intikhab kijiye.,Doori se pyar barhta hai,Ghar ki doori se ghar ki qadr hoti hai,Door ke dhol hi achay,Door ke dhol suhane,D
90,What is the total length of the Siachen Glacier?,63 km,67 km,71.5 km,75km,D
91,What is the total length of Khyber Pass?,56 km,59 km,53 km,63 km,C
92,Which of the following crops needs maximum water per hectare?,Barley,Maize,Sugarcane,Wheat,C
93,Siam Paragon is a shopping mall in:,Phuket,Bangkok,Chiang Mai,None of these,B
94,Pakistan is located in which continent?,Europe,Asia,Africa,None of these,B
95,The Dead Sea is situated between:,Israel and Jordan,Iraq and Iran,Iran and Russia,Russia and Turkey,A
96,The Gulf of Bothnia is situated between:,Sweden & Finland,China & Finland,Italy & Spain,None of these,A
97,What is the length of the Kakkar-Karachi (M-7) Motorway?,250 Km,280 Km,361 Km,381 Km,B
98,Asia accounts for nearly ______ percent of the world's population.,40 per cent,45 per cent,60 per cent,70 per cent,C
99,In mein se zarb-ul-misl kaun hai?,Khudai khawar,Dhoom machana,Boorhi ghori laal lagaam,In mein se koi nahi,C
100,Which of the following river does not form delta before falling into sea?,Amazon River,Ok Tedi River,Columbia River,None of these,C
101,The largest glacier in the Southern Hemisphere outside Antarctica is:,Upsala Glacier (South America),Lambert-Fisher Glacier (Antarctica),Fedchenko Glacier (Tajikistan),Bruggen Glacier (Chile),A
102,"Sir Syed Ahmed Khan ka risala ""Tahzeeb-ul-Akhlaq"" ka aakhri shumara kab shaya hua?",1895,1897,1898,In mein se koi nahi,B
103,"Which continent is called the ""Dark Continent""?",Europe,North America,Africa,Antarctica,C
104,The largest among the following is:,The Earth,The Sun,A solar system,A galaxy,D
105,"Dam-e-ruqhsat woh chup rahe Abid, aankh mein phailta gaya kajal, yeh sher kis ka hai?",Aziz Ahmed,Muneer Niazi,Syed Abid Ali Abid,In mein se koi nahi,C
106,Distance from the South to North Pole is called?,Latitude,Longitude,Both A and B,None of these,B
107,Which is the biggest desert of Pakistan?,Thal,Thar,Cholistan,None of these,B
108,'Musaddas-e-Hali kis ki farmaish par likhi gayi?,Mirza Ghalib,Sir Syed Ahmed Khan,Molana Shibli Naumani,In mein se koi nahi,B
109,What is the highest mountain in the Alp Range?,Mount Kangchenjunga,Mont Blanc,Mount Kilimanjaro,Mount Logan,B
110,The second highest mountain in the world is located in which country:,Pakistan,India,Nepal,China,A
111,Which of these is not a metamorphic rock?,Slate,Quartzite,Schist,Sandstone,D
112,Which of the following is the narrowest strait of the world?,Strait of Malacca,Strait of Morocco,Bosphorus Strait,Mozambique Strait,C
113,Which is the largest swimming course in the world?,English Channel of UK,Suez Canal of Egypt,Hudson River of North America,Hwang Ho River of China,A
114,"""Ring of Fire"" refers to the ring of volcanoes ''''.",Ring of earthquakes,Five Permanent members of UN,Circum-Pacific Belt,Five continents,C
115,Which is the largest city metropolitan area in the world in terms of population?,Tokyo,New York,London,None of these,A
116,''Satpara Lake'' is in:,Skardu,Gilgit,Hunza,Kaghan,A
117,What is an isthmus?,Inland sea,A large lagoon,Narrow strip of land connecting two land masses,Land formed at the mouth of a river,C
118,Darya ko kooze mein band karna se kya murad hai?,Mukhtasar alfaaz mein badi tafseel ko bayan kar dena,Pani ke bahaao ko rok dena,Darya ka rasta badal dena,Baday darya ko chota darya bana dena,A
119,The North and South Poles are separated by?,Plane of Equator,The international date line,The plane of tropic of cancer,None of these,A
120,"""Lake Baikal"" is in:",Uzbekistan,Siberia,Russia,None of these,B
121,Taqabli tanqeed ki bunyaad kis ne rakkhi?,Ibn-e-Insha,Haider Ali Atish,Shibli Naumani,In mein se koi nahi,C
122,The areas 5 degrees N to 5 degrees S of the Equator are called:,Equatorial,Doldrums,ITCZ,None of these,B
123,The total length of Pakistan's coastline is approximately:,700 km,800 km,900 km,1046 km,D
124,The highest peak of the Salt Range is:,Sakeram,Kallar Kahar,Sakesar,None of these,C
125,The dates on which day and night are equal are:,21st March and 24th December,14th January and 23rd September,21st March and 23rd September,14th January and 22nd June,C
126,Kot Diji Fort is located in which city of Sindh?,Hyderabad,Khairpur,Karachi,Jamshoro,B
127,"Golar ka phool khilna muhawara hai, is se kya murad hai?",Ashya ka arzaan milna,Anhoni baat hona,Raaz mankashif hona,Khushi ka izhar karna,B
128,"The Albert Canal, situated in Belgium, was opened for ships in 1939. What is its length?",69 miles,74 miles,77 miles,80 miles,D
129,Pakistan has its shortest boundary with:,India,Afghanistan,Iran,China,D
130,Zahir Dar Baig ka kirdar kis afsane se milta hai?,Fasana-e-Mubtala,Tauba-tun-Nusuh,Fasana-e-Azad,In mein se koi nahi,B
131,The ___ is known as the Mother of Rivers.,Mekong River,Nile River,Indus River,Mississippi River,A
132,The Earth rotates on its axis from _________.,East to West,West to East,North to South,South to North,B
133,"Aisa harf ya huroof ka majmua jo aik bama'ani lafz ke peeche lagane se aik naya matlab de, kya kehlata hai?",Sabiqa,Zarb-ul-misl,Rozmarra,Lahqa,D
134,Which country is located north of the Gulf of Aden?,Yemen,Somalia,Djibouti,Oman,A
135,Asia has ______ of the total area of the Earth.,21 percent,28 per cent,30 per cent,35 percent,C
136,"Qawaid ka woh hissa, jis mein murakkab jumlon aur ibarat se bahas ki jati hai, kehlata hai.",Sarf,Nahw,Qawaid,Imla o Insha,B
137,Another name for Godwin Austen is:,Mount Everest,K2,Nanga Parbat,None of the above,B
138,"The Great Barrier Reef is the world's largest coral reef system, located in:",Germany,Australia,France,South Africa,B
139,Manchar Lake' is situated in:,KPK,Punjab,Sindh,Balochistan,C
140,Astronomy is the study of:,Stars,Moon,Planets,All of these,D
141,Which of the following is a cottage industry?,Cement,Sugar,Handicraft,Textile,C
142,Which Chinese province is adjacent to Pakistan?,Xinjiang,Hainan,Zhejiang,None of the above,A
143,"Which is the largest river among Ravi, Chenab, and Sutlej?",Ravi,Chenab,Sutlej,None of these,B
144,Monsoons are names of:,Rain,Climate,Winds,Weather,C
145,Chashma Barrage is constructed on which river?,River Ravi,River Indus,River Chenab,River Sutlej,B
146,"Sufi shair Khwaja Meer Dard hain, sufi nasr nigar kaun hain?",Allama Rashid-ul-Khairi,Quli Qutub Shah,Khawaja Hasan Nizami,In mein se koi nahi,C
147,Our earth is divided into how many climate zones:,Two,Three,Four,None of these,B
148,Nanga Parbat is in which mountain range?,Karakoram,Himalayas,Hindu Kush,Koh-e-Safaid,B
149,Arastu se Eliot tak kis ki kitab hai?,Hasan Askari,Jameel Jalibi,Akhtar Hussain,In mein se koi nahi,B
150,The smallest continent in the world is:,Asia,Australia,Europe,North America,B
151,Which country has its land mass in two continents?,Canada,Türkiye,China,France,B
152,Khalid Javed ki kitaab 'Ek Khanjar Pani Mein' ka mauzoo hai?,Aabi aloodgi,Aabi jangen,Pak-Bharat tanaza,Samandar ka khushk hona,A
153,Which is the highest peak of the Salt Range?,Sakesar,Hindu Kush,Takht-e-Suleman,Nanga Parbat,A
154,The biggest district of Pakistan by area is:,Chagai,Karachi,Hyderabad,Bahawalpur,A
155,Urdu ko sab se pehle kahan se shahi ahkamaat mein raaij kiya gaya?,Lucknow,Dakkan,Dehli,Calcutta,B
156,Which neighboring country of Pakistan is a landlocked country?,Iran,India,China,Afghanistan,D
157,Which is the largest country by population?,China,USA,Russia,India,D
158,"Sub-Saharan Africa is, geographically, the area of Africa that lies to the '''' of the Sahara.",North,South,West,East,B
159,The country which is not a neighbor of Pakistan is:,Afghanistan,Russia,Iran,China,B
160,"Chabahar Port is located in the southeastern part of Iran, on the:",Gulf of Oman,Caspian Sea,Red Sea,Indian Ocean,A
161,The deepest and largest ocean is:,Indian,Arctic,Pacific,None of these,C
162,Which country is located west of Pakistan?,Iran,China,Turkey,None of these,A
163,K-2 peak is the ______ highest peak in the world.,First,Second,Third,Fourth,B
164,"Gangkhar Puensum, the highest unclimbed mountain in the world, is located in:",India,China,Nepal,Bhutan,D
165,Shikwa aur Jawab-e-Shikwa Iqbal ke kaun se kalaam mein hain?,Baal-e-Jibril,Bang-e-Dara,Aab Beeti,Tazkira,B
166,Kashgar is a famous city of:,Tajikistan,China,Azerbaijan,Turkmenistan,B
167,The smallest ocean in the world is ________.,Atlantic Ocean,Atlantic Ocean,Indian Ocean,Arctic Ocean,D
168,Khabar ki jama hai?,Khabron,Akhbar,Khbari,In mein se koi nahi,B
169,The Tugela waterfall is present in ________.,Venezuela,South Africa,Canada,USA,B
170,The Panama Canal connects:,Pacific Ocean with Caribbean Sea,Atlantic Ocean with Pacific Ocean,Red Sea with Caribbean Sea,Mediterranean Sea with Red Sea,B
171,1857 se 1914 kis adeeb ka daur-e-hayat hai?,Maulvi Abdul Haq,Shibli Naumani,Wazir Agha,In mein se koi nahi,B
172,Which of the following straits separates Malaysia from Singapore?,Dover,Johor,Sunda,Palk,B
173,Which is an agro-based industry?,Woodwork,Cotton Textile,Carpets,Iron work,B
174,"What is meant by ""Equinox""?",The shortest day,The longest day,Equal duration of day and night,None of these,C
175,Antarctica contains ______ of the total area of the Earth.,14 million sq. km,13 million sq. km,15 million sq. km,11 million sq. km,A
176,"What is the meaning of the term ""Apartheid""?",A system of racial equality,A policy of racial segregation and discrimination,A form of democratic governance,A movement for civil rights,B
177,Anarkali ki sanf kya hai?,Novel,Drama,Qissa,In mein se koi nahi,B
178,Which of the following is the narrowest strait in the world?,Bosphorus Strait,Strait of Tartar,Palk Strait,None of these,A
179,"Which river is called the ""Nile of Pakistan""?",Chenab River,Indus River,Jhelum River,Kabul River,B
180,Parveen Shakir ka ibtidaai takhallus kya tha?,Shakir,Beena,Shabana,In mein se koi nahi,B
181,Diego Garcia is located in which ocean?,Atlantic,Indian,Pacific,Arctic,B
182,What is a basin?,Deep area in land,Deep area in ocean,Deep area in river,None of these,A
184,Tirich Mir is the highest peak of which range?,Salt Range,Hindu Kush,Koh-i-Sulman,K-2,B
185,Which country is in the west of Pakistan?,China,Iran,India,Afghanistan,B
187,The 'Durand Line' is the boundary between?,India and Pakistan,Iran and Pakistan,Pakistan and Afghanistan,Pakistan and China,C
188,Which peak is not in the Karakoram range?,Rakaposhi,Tirich Mir,Masherbrum,Haramosh Peak,B
189,The deepest ocean in the world is:,Pacific Ocean,Indian Ocean,Atlantic Ocean,Arctic Ocean,A
190,Which one of the following is an ore of iron?,Bauxite,Haematite,llmentie,Gypsum,B
191,The highest point of North America is:,Mt. Aconcagua,Mt. Ellsworth,Mt. McKinley,Mt. Kosciuszko,C
192,What is the total area of Pakistan (excluding Azad Jammu and Kashmir)?,"796,096 km²","795,096 km²","796,094 km²","795,097 km²",A
193,"The Khur, Meyal, Balkassar, and Pindori oil fields are present in?",Sindh,Punjab,Punjab and Sindh,Sindh and Baluchistan,B
194,"Among the following, which one is the world's most populous city in terms of metropolitan areas?",Mexico,Beijing,New York,Tokyo,D
195,Which of the following towns is situated at the highest altitude?,La Paz,Kathmandu,Gartole,Thimpu,A
196,The most populated continent is:,Asia,Africa,Europe,North America,A
197,Where is Whitehaven Beach located in Australia?,Perth,Adelaide,Canberra,Queensland,D
198,The Deccan Plateau is located in which country?,Nepal,India,Pakistan,Bhutan,B
199,Girez ka taalluq kis sanf-e-sukhan se hai?,Nazm,Ghazal,Qasida,In mein se koi nahi,C
200,Which province of Pakistan has no desert?,Punjab,Sindh,KPK,Balochistan,C
201,Who was the first man to draw the map of Earth?,Anaximander,Eratosthenes,Ptolemy,None of these,A
202,Pakistan ka qaumi tarana Hafeez Jalandhari ki kaun si kitab mein hai?,Roshan chiragh,Chiragh-e-Asr,Chiragh-e-Sehar,In mein se koi nahi,C
203,Takht-e-Sulaiman is the highest peak of which range?,Karakoram,Salt Range,Koh-e-Sulaiman,Koh-e-Sufaid,C
204,The valley of Peshawar is drained by the ______ river.,Indus,Chenab,Jhelum,Kabul,D
205,Jab kabhi harf wao (و) do ismon ko milaye to use tanha likha jata hai. Jaise Khush o Khurram. Aise wao (و) ko grammar ki ro se kya kaha jata hai?,Wao Saakin,Wao Majhool,Wao Maroof,Wao Atifa,D
206,The area between the Ravi and Beas is called:,Sindh Sagar Doab,Bari Doab,Rachna Doab,Chajh Doab,B
207,Which country is known as Crossroad for Central Asia:,Tajikistan,Turkmenistan,Afghanistan,Pakistan,C
208,Taray gin'na muhawaray ka kya matlab hai?,Soye rehna,Jagte rehna,Raat bhar jagte rehna,In mein se koi nahi,B
209,What is the height of Khunjerab Pass?,4451 meters,4693 meters,4671 meters,4918 meters,B
210,How much of the total area is covered by Khyber Pakhtunkhwa?,"102,652 km²","121,791 km²","101,741 km²","100,126 km²",C
211,The Dasht River is located in:,Khyber Pakhtunkhwa,Punjab,Sindh,Baluchistan,D
212,Kilimanjaro is a mountain located in:,Nepal,Tanzania,Somalia,South Africa,B
213,Which of the following minerals is used in the cement industry and plaster of Paris?,Marble,Gypsum,China clay,Fire clay,B
214,The third-largest continent on Earth is ______.,Europe,Australia,North America,South America,C
215,The Kuroshio Current originated from which direction of Japan:,Northern,Western,Eastern,Southern,D
216,The biggest industry of Pakistan is:,Cement,Sugar,Textile,Paper,C
217,The Siachen Glacier is situated in the:,Hindu Kush Range,Sulaiman Range,Karakoram Range,Pamir Range,C
218,Shayari mein ibtizal se kya muraad hai?,Aamiyana,Tazad,Laf-o-Nashr,In mein se koi nahi,A
219,What is the total number of oceans in the world?,4,5,6,7,B
220,Korea is a part of which continent:,Asia,Europe,Australia,None of these,A
221,Rubai mein kitne misray hotay hain?,Aik,Do,Teen,Chaar,C
222,Miami Beach is located in which state of the USA:,Florida,Texas,California,Washington,A
223,Which country is below sea level?,Netherlands,Iceland,Belgium,Germany,A
224,Sulphur is found in Pakistan in which area?,Chitral,Koh-i-Sultan,Hyderabad,None of these,B
225,____ is considered the largest glacier in the world located in Antarctica:,Lambert-Fisher Glacier,Denman Glacier,Gilbert Glacier,None of these,A
226,________ is the longest river of Balochistan province.,Nihing,Kech,Hingol,Dasht,C
227,Qasida kis lafz se nikla hai?,Qasd,Qasdan,Qasid,In mein se koi nahi,A
228,"In the composition of Earth, aluminum is:",26. 6 per cent,23.1 per cent,8.1 per cent,1.1 per cent,C
229,A glacier is a '''' sheet of ice.,Fast-moving,Slow-moving,Static,None of these,B
230,"""Alipur ka Aili"" kis ki tasneef hai?",Ashfaq Ahmed,Raziya Butt,Shaukat Siddiqui,Mumtaz Mufti,D
231,Which is the highest peak of the Himalayas range in Pakistan?,Sakaser,Tirich Mir,Nanga Parbat,K-2,C
232,"What side of large landmasses, particularly in Asia, generally receives the most rain during major summer Monsoon systems?",East,West,North,South,A
233,Chaar misron ki nazm ko kya kehte hain?,Mukhmas,Musaddas,Rubai,Qata,C
234,The second most abundant metal found in the Earth's crust is:,Iron,Aluminum,Calcium,Sodium,A
235,"Agra, a very famous city of India due to the Taj Mahal, is situated on the bank of which river?",Brabmputra,Ganges,Yumna,None of these,C
236,Kis shair ne 1825 mein maktub nawisi se mutaliq Farsi mein aik risala likha?,Mirza Ghalib,Momin Khan Momin,Sir Syed Ahmed Khan,Abul Kalam Azad,A
237,The famous Satpara Lake is found in:,AJK,Gilgit-Baltistan,KPK,Punjab,B
238,"The world's largest active volcano, Mauna Loa, is located in:",Alaska (US),Mayan (Philippines),Hawaii (US),Mt. Merapi (Indonesia),C
239,How many deserts are there in Punjab?,1,2,3,4,B
240,Which is the deepest ocean in the world?,Arctic,Atlantic,Pacific,Indian,C
241,When was Mangla Dam completed?,1968,1970,1969,1967,D
242,Cape Drastis Beach is in which country?,Spain,Greece,Germany,Hungary,B
243,The Chaj Doab lies between which two rivers:,Chenab & Ravi,Chenab & Jhelum,Sindh & Ravi,Sindh & Chenab,B
244,Archipelago means:,cluster of islands,cluster of small states,rocks under sea,cluster of stars,A
245,_____ are sandy depressions in a sand dune ecosystem (psammosere) caused by the removal of sediments by wind.,Deflation,Inselberg,Blowouts,Evaporates,C
246,New York is situated on the bank of which river?,Amazon,Colorado,Hudson,Mississippi,C
247,The highest waterfall in the world is:,Angel Falls,Kaieteur Falls,Victoria Falls,Negara Falls,A
248,Beirut is the capital city of which of the following countries?,London,Greece,Lebanon,Yemen,C
249,Shohrat ki khatir likhi gayi tasneef hai?,Molana Abul Kalam Azad,Aurais Azad,Nazir Siddiqui,Qaiser Farhat Ishtiaq,C
250,Beirut is the capital city of:,Lebanon,Oman,Ghana,None of these,A
251,Pakistan lies on the:,Tropic of Cancer,Torrid Zone,Tropic of Capricorn,None of these,A
252,"""Dasht-e-Soos"" kis ka novel hai?",Khadija Mastoor,Jameela Hashmi,Bano Qudsia,Kishwar Naheed,B
253,Keenjhar Lake is located in which district of Sindh?,Dadu,Thatta,Jamshoro,None of these,B
254,Which is the largest desert in the world?,Gobi,Thar,Sahara,None of these,C
255,Bad achha badnaam bura,Bad name is worse than bad deeds,A bad man quarrels with his tools,He who is bad does bad,None of these,A
256,Pakistan is bordered by ____ in the North-East.,Afghanistan,Iran,China,Oman,C
257,Sedimentary rocks cover approximately what percentage of the Earth's land surface?,50 percent,65 percent,75 percent,None of these,C
258,Sir Syed Ahmed Khan kahan madfan hain?,Dehli,Mumbai,Ali Garh,Agra,C
259,Mariupol' is a city in which country?,Russia,Ukraine,Poland,Belarus,B
260,Which African country is the largest in area:,Chad,Algeria,Sudan,Tanzania,B
261,How much of the total natural gas is obtained from Sui?,33 percent,40 percent,38 percent,43 percent,D
262,What is the diameter of the Earth?,10756 km,11756 km,12756 km,13756 km,C
263,Which lake is located near Thatta (Sindh)?,Sat Para,Phander,Keenjher,Hanna,C
264,It separates Spain from Africa and connects the Mediterranean Sea with the Atlantic Ocean.,Gibraltar,Johor,Florida,Davis,A
265,What are moraines?,Layers of sediment formed by rivers,Deposits of rock and debris left by glaciers,Erosion caused by wind in deserts,Volcanic materials ejected during an eruption,B
266,The longest river in the world is:,Amazon,Yangtze,Nile,Mississippi,C
267,Which of the following Central Asian states is enriched with the world's largest mineral resources?,Tajikistan,Kyrgyzstan,Kazakhstan,Azerbaijan,C
268,The Gulf of Siam is located in:,Southern Thailand,North Russia,USA,Northern UK,A
269,Lady Finger Peak is located in which country?,Russia,India,Pakistan,Canada,C
270,Which of the following mountain ranges is located in the South of Pakistan:,Koh-e-Kirthar,Koh-e-Sulaiman,Koh-e-Karakoram,Koh-e-Sufaid,A
271,In which city is the Eiffel Tower located?,Paris,Vienna,Lyon,Pisa,A
272,How much of Pakistan's area is covered by mountains and plateaus?,44 percent,46 percent,56 percent,58 percent,D
273,The Strait of Malacca separates ________.,Malaysia and China,Malaysia and Indonesia,Malaysia and Sri Lanka,None of these,B
274,Rakaposhi is located in which mountain range?,Karakoram,Himalayas,Hindukush,None of these,A
275,What is the total length of the Pak-Afghan border?,2450 km,2252 km,2350 km,2218 km,B
276,Pakistan is considered a bridge between:,Gulf and South Asia,Central Asia and South Asia,East Asia and South Asia,All of the above,B
277,Khayalistaan kis ka majmua hai?,Farhatullah Baig,Sajjad Haider Yaldaram,Tauseef Ahmed,In mein se koi nahi,B
278,Syria is located in:,Central Asia,East Asia,Middle East,None of these,C
279,Marie Curie won the Nobel Prize in 1903 in?,Physics,Chemistry,Medicine,Medicine,A
