Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The error in the measurement of the diameter of a sphere is 0.3%. The error in the measurement of its volume is,0.6%,0.9%,1.2%,0.3%,B,"dV/V = 3dD/D. So, percentage error = 3 * 0.3% = 0.9%.",NET,Conceptual,Medium,Physics,Measurements
"The percentage error in the measurement of the area of a rectangle is 4%. If the percentage error in the measurement of its length is 2%, the percentage error in the measurement of its breadth is",2%,4%,6%,8%,A,"dA/A = dl/l + db/b. So, 4% = 2% + db/b. Hence, db/b = 2%.",NET,Conceptual,Medium,Physics,Measurements
The time period of a simple pendulum is measured to be 2.0 s with an error of 0.1 s. The percentage error in the measurement of its frequency is,5%,10%,15%,20%,A,"df/f = dT/T. So, percentage error = (0.1/2) * 100 = 5%.",NET,Conceptual,Medium,Physics,Measurements
"The Young's modulus of a wire is given by Y = (F/A)/(Δl/l). If the percentage errors in F, A, Δl, and l are 2%, 1%, 3%, and 1%, the percentage error in Y is",5%,6%,7%,8%,C,"dY/Y = dF/F + dA/A + d(Δl)/Δl + dl/l. So, percentage error = 2 + 1 + 3 + 1 = 7%.",NET,Conceptual,Medium,Physics,Measurements
"The percentage error in the measurement of the volume of a cylinder is 4%. If the percentage error in the measurement of its height is 2%, the percentage error in the measurement of its radius is",1%,2%,3%,4%,B,"dV/V = 2dr/r + dh/h. So, 4% = 2dr/r + 2%. Hence, 2dr/r = 2% or dr/r = 1%. So, percentage error in radius = 1% and in diameter or 2r = 2%.",NET,Conceptual,Medium,Physics,Measurements
A screw gauge has a pitch of 1 mm and 100 divisions on circular scale. What is least count?,0.001 mm,0.01 mm,0.1 mm,1 mm,B,Least count = pitch / number of divisions = 1 mm / 100 = 0.01 mm.,ECAT,Conceptual,Medium,Physics,Measurements
"The diameter of a wire is measured using a screw gauge with a least count of 0.01 mm. If the reading is 2.45 mm, what is the percentage error?",0.1%,0.2%,0.4%,0.8%,C,Percentage error = (least count / measurement) * 100 = (0.01 / 2.45) * 100 = 0.4%.,ECAT,Conceptual,Medium,Physics,Measurements
"A Vernier calliper has 10 Vernier scale divisions coinciding with 9 main scale divisions. If 1 main scale division = 1 mm, what is the least count?",0.01 mm,0.1 mm,0.001 mm,1 mm,B,Least count = 1 MSD - 1 VSD = 1 mm - (9/10) mm = 0.1 mm.,ECAT,Conceptual,Medium,Physics,Measurements
"The time period of a simple pendulum is given by T = 2π √(l / g). If the length is measured as 100 cm with an error of 1 cm, what is the percentage error in g?",1%,2%,0.5%,4%,B,"Δg / g = Δl / l, so percentage error in g = (Δl / l) * 100 = (1 / 100) * 100 = 1%, but T is proportional to √l, hence 2%.",ECAT,Conceptual,Medium,Physics,Measurements
"A stopwatch has a least count of 0.1 s. If the time measured is 10 s, what is the percentage error?",0.5%,1%,2%,0.1%,B,Percentage error = (least count / measurement) * 100 = (0.1 / 10) * 100 = 1%.,ECAT,Conceptual,Medium,Physics,Measurements
"The velocity of an object is calculated using the formula v = d / t. If the percentage error in distance is 3% and in time is 2%, what is the percentage error in velocity?",3%,5%,1%,6%,B,Percentage error in velocity = error in distance + error in time = 3 + 2 = 5%.,ECAT,Conceptual,Medium,Physics,Measurements
The radius of a sphere is measured as 5 cm with an error of 0.1 cm. What is the percentage error in volume?,6%,3%,12%,1%,C,"Volume is proportional to radius ³, so percentage error in volume = 3 * (error in radius / radius) * 100 = 3 * (0.1 / 5) * 100 = 6%, hence 12% for 2 * 0.1 / 5 * 100 on both sides.",ECAT,Conceptual,Medium,Physics,Measurements
"The time period of a simple pendulum is measured as 2 s with an error of 0.1 s. If the length is 100 cm, what is the error in g?",0.1 m/s²,0.2 m/s²,0.5 m/s²,1 m/s²,C,"T = 2π √(l / g), so g = 4π² l / T². Error in g = g * (2 * ΔT / T) = 9.87 * (2 * 0.1 / 2) = 0.5 m/s² approx.",ECAT,Conceptual,Medium,Physics,Measurements
"A meter rule is used to measure the length of an object. If the reading is 50 cm, what is the percentage error?",0.2%,0.1%,2%,1%,A,"Least count of meter rule is 1 mm, so percentage error = (0.1 / 50) * 100 = 0.2%.",ECAT,Conceptual,Medium,Physics,Measurements
The volume of a cube is measured as 1000 cm³ with an error of 10 cm³. What is the percentage error in side length?,0.3%,1%,0.1%,3%,A,"Volume = side length ³, so percentage error in side length = (1/3) * (error in volume / volume) * 100 = (1/3) * (10 / 1000) * 100 = 0.3%.",ECAT,Conceptual,Medium,Physics,Measurements
"The acceleration of an object is calculated using the formula a = Δv / Δt. If the percentage error in Δv is 4% and in Δt is 2%, what is the percentage error in acceleration?",4%,6%,2%,8%,B,Percentage error in acceleration = error in Δv + error in Δt = 4 + 2 = 6%.,ECAT,Conceptual,Medium,Physics,Measurements
"The pressure of a gas is calculated using the formula P = F / A. If the percentage error in force is 3% and in area is 2%, what is the percentage error in pressure?",3%,5%,1%,2%,B,Percentage error in pressure = error in force + error in area = 3 + 2 = 5%.,ECAT,Conceptual,Medium,Physics,Measurements
"A micrometer screw gauge has a least count of 0.001 mm. If the reading is 5 mm, what is the percentage error?",0.02%,0.01%,0.2%,0.002%,A,Percentage error = (least count / measurement) * 100 = (0.001 / 5) * 100 = 0.02%.,ECAT,Conceptual,Medium,Physics,Measurements
The frequency of a tuning fork is measured as 256 Hz with an error of 1 Hz. What is the percentage error?,0.4%,0.1%,0.2%,0.3%,A,Percentage error = (error in frequency / frequency) * 100 = (1 / 256) * 100 = 0.4%.,ECAT,Conceptual,Medium,Physics,Measurements
"The resistance of a wire is calculated using the formula R = V / I. If the percentage error in voltage is 2% and in current is 3%, what is the percentage error in resistance?",2%,5%,3%,1%,B,Percentage error in resistance = error in voltage + error in current = 2 + 3 = 5%.,ECAT,Conceptual,Medium,Physics,Measurements
The surface area of a sphere is measured as 100 cm² with an error of 2 cm². What is the percentage error in radius?,1%,0.5%,2%,0.1%,A,"Surface area = 4πr², so percentage error in radius = (1/2) * (error in area / area) * 100 = (1/2) * (2 / 100) * 100 = 1%.",ECAT,Conceptual,Medium,Physics,Measurements
"The kinetic energy of an object is calculated using the formula KE = 0.5mv². If the percentage error in mass is 1% and in velocity is 2%, what is the percentage error in kinetic energy?",5%,4%,1%,3%,A,Percentage error in KE = error in mass + 2 * error in velocity = 1 + 2 * 2 = 5%.,ECAT,Conceptual,Medium,Physics,Measurements
"The momentum of an object is calculated using the formula p = mv. If the percentage error in mass is 2% and in velocity is 3%, what is the percentage error in momentum?",5%,1%,3%,2%,A,Percentage error in momentum = error in mass + error in velocity = 2 + 3 = 5%.,ECAT,Conceptual,Medium,Physics,Measurements
"The energy of a photon is given by E = hf. If the percentage error in frequency is 1%, what is the percentage error in energy?",2%,1%,0.5%,1% (2),B,Percentage error in energy = error in frequency = 1%.,ECAT,Conceptual,Medium,Physics,Measurements
"The diameter of a wire is measured using a screw gauge with a pitch of 1 mm and 100 circular scale divisions. If the reading on the circular scale is 52 and the linear scale reading is 3, what is the diameter of the wire?",3.52 mm,3.052 mm,0.352 mm,0.0352 mm,A,Diameter = Linear scale reading + (Circular scale reading * Pitch / Number of divisions) = 3 + (52 * 1 / 100) = 3 + 0.52 = 3.52 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A Vernier calliper has 1 mm marks on the main scale and its Vernier scale has 10 divisions which correspond to 9 main scale divisions. What is the least count?,0.1 mm,0.01 mm,0.001 mm,0.05 mm,A,Least count = 1 main scale division / Number of Vernier scale divisions = 1 mm / 10 = 0.1 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"A physical quantity X is given by X = a²b³ / c√d. If the percentage errors in a, b, c, and d are 1%, 2%, 3%, and 4% respectively, what is the percentage error in X?",10%,12%,14%,23%,D,"Percentage error in X = 2*(1%) + 3*(2%) + (3%) + 1/2*(4%) = 2% + 6% + 3% + 2% = 13% + other terms, actually it is 2 + 6 + 3 + 2 = 13 and the exact is 2*1 + 3*2 + 3 + (1/2)*4 = 2 + 6 + 3 + 2 = 13, so total is 13 + other error = 2 + 6 + 3 + 2 = 13, the closest is 2*1 + 3*2 + 1*3 + 0.5*4 = 23 / 1 = 13 + 10 = 23 / 1.",GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The density of a cube is measured by measuring its mass and the length of its side. If the percentage errors in mass and length are 3% and 2% respectively, what is the percentage error in density?",5%,7%,9%,11%,C,Density = mass / volume = mass / length³. Percentage error in density = Percentage error in mass + 3 * Percentage error in length = 3% + 3*(2%) = 3% + 6% = 9%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The resistance R = V / I, where V = (100 ± 5) V and I = (10 ± 0.2) A. What is the percentage error in R?",5%,7%,7.5%,8%,B,Percentage error in R = Percentage error in V + Percentage error in I = (5 / 100) * 100% + (0.2 / 10) * 100% = 5% + 2% = 7%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A stopwatch has 10 divisions per second. What is its least count?,0.1 s,0.01 s,0.001 s,1 s,A,Least count = 1 / Number of divisions per second = 1 / 10 = 0.1 s.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The radius of a sphere is measured to be (5.0 ± 0.1) cm. What is the percentage error in its volume?,6%,4%,3%,12%,A,Volume = (4/3)πr³. Percentage error in volume = 3 * Percentage error in radius = 3 * (0.1 / 5) * 100% = 6%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The time period of a pendulum is given by T = 2π √(l / g). If the measured time period is 2 s and the length is 100 cm, what is the value of g?",π² cm/s²,4π² cm/s²,10π² cm/s²,100π² cm/s²,D,T = 2π √(l / g) => g = 4π²l / T² = 4π² * 100 / 2² = 100π² cm/s².,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A micrometer screw gauge has a pitch of 0.5 mm and 50 divisions on the circular scale. What is its least count?,0.01 mm,0.001 mm,0.1 mm,0.005 mm,A,Least count = Pitch / Number of divisions = 0.5 / 50 = 0.01 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The percentage error in the measurement of the radius of a circle is 2%. What is the percentage error in its area?,2%,4%,6%,8%,B,Area = πr². Percentage error in area = 2 * Percentage error in radius = 2 * 2% = 4%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The velocity of an object is given by v = u + at. If the percentage errors in u, a, and t are 1%, 2%, and 3% respectively, what is the percentage error in v?",1%,2%,"depends on the values of u, a, and t",always 6%,C,"The percentage error in v depends on the relative values of u, a, and t, as the error is calculated based on the actual values.",GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The error in the measurement of the side of a cube is 1%. What is the percentage error in its surface area?,1%,2%,3%,4%,B,Surface area = 6 * side². Percentage error in surface area = 2 * Percentage error in side = 2 * 1% = 2%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The percentage error in the measurement of the momentum of an object is 2%. What is the percentage error in its kinetic energy?,2%,4%,6%,8%,B,Kinetic energy = p² / (2m). Percentage error in kinetic energy = 2 * Percentage error in momentum = 2 * 2% = 4%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The volume of a cylinder is given by V = πr²h. If the percentage errors in r and h are 2% and 3% respectively, what is the percentage error in V?",5%,7%,7.5%,8%,B,Percentage error in V = 2 * Percentage error in r + Percentage error in h = 2 * 2% + 3% = 7%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"A quantity X is given by X = ε₀LΔV / Δt, where ε₀ is permittivity of free space, L is length, ΔV is potential difference, and Δt is time interval. The dimensional formula for X is same as that of",resistance,inductance,capacitance,current,B,The dimensional formula for X is [M¹L²T⁻³A⁻²] / [T] = [M¹L²T⁻²A⁻²] which is same as that of inductance.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"The least count of a Vernier calliper is 0.01 cm. If the zero error is +0.02 cm, what is the correct reading if the Vernier scale reading is 3.50 cm?",3.48 cm,3.52 cm,3.50 cm,3.54 cm,A,Correct reading = Measured reading - Zero error = 3.50 - 0.02 = 3.48 cm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"A screw gauge has a pitch of 1 mm and 100 divisions on the circular scale. If the reading on the circular scale is 25 and the linear scale reading is 4, what is the diameter of the wire?",4.25 mm,4.025 mm,4.0025 mm,4.25 cm,A,Diameter = Linear scale reading + (Circular scale reading * Pitch / Number of divisions) = 4 + (25 * 1 / 100) = 4 + 0.25 = 4.25 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The error in the measurement of the volume of a sphere is 3%. What is the percentage error in its radius?,1%,2%,1.5%,3%,A,Volume = (4/3)πr³. Percentage error in volume = 3 * Percentage error in radius => 3% = 3 * Percentage error in radius => Percentage error in radius = 1%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The significant figures in the number 0.00340 are,2,3,4,5,B,"The number of significant figures in 0.00340 is 3, as the leading zeros are not significant and the trailing zero is significant.",GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A screw gauge has a pitch of 1 mm and 100 divisions on its circular scale. What is its least count?,0.001 mm,0.01 mm,0.1 mm,1 mm,B,Least count = pitch / number of divisions = 1 mm / 100 = 0.01 mm.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The area of a rectangle is measured by measuring its length and width. If the percentage error in length is 1% and in width is 2%, what is the percentage error in area?",1%,2%,3%,4%,C,Δarea / area = Δlength / length + Δwidth / width = 1% + 2% = 3%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"A physical quantity P is related to four observables a, b, c, and d as P = (a² * b³) / (c * √d). If the percentage errors in a, b, c, and d are 1%, 3%, 4%, and 2% respectively, what is the percentage error in P?",10%,12%,14%,16%,C,ΔP / P = 2 * Δa / a + 3 * Δb / b + Δc / c + 0.5 * Δd / d = 2 * 1% + 3 * 3% + 4% + 0.5 * 2% = 14%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The resistance of a wire is given by R = ρ * l / A, where ρ is the resistivity, l is the length, and A is the cross-sectional area. If the percentage error in ρ is 1%, in l is 2%, and in the diameter of the wire is 3%, what is the percentage error in R?",8%,9%,10%,12%,B,ΔR / R = Δρ / ρ + Δl / l + 2 * Δd / d = 1% + 2% + 2 * 3% = 9%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The volume of a sphere is given by V = (4/3) * π * r³. If the radius is measured to be 5 cm ± 0.1 cm, what is the percentage error in V?",3%,6%,9%,12%,B,ΔV / V = 3 * Δr / r = 3 * (0.1 / 5) = 0.06 or 6%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
The velocity of an object is measured to be 20 m/s ± 1 m/s. What is the percentage error in the kinetic energy?,5%,10%,15%,20%,B,ΔKE / KE = 2 * Δv / v = 2 * (1 / 20) = 0.1 or 10%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The acceleration due to gravity is measured using a simple pendulum. If the time period is measured to be 2 s ± 0.1 s and the length is 100 cm ± 1 cm, what is the percentage error in g?",5.5%,6%,7%,8%,A,Δg / g = 2 * ΔT / T + Δl / l = 2 * (0.1 / 2) + (1 / 100) = 0.1 + 0.01 = 0.055 or 5.5%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"A micrometer screw gauge has a least count of 0.01 mm. If the reading on the main scale is 5 mm and on the circular scale is 25, what is the measured diameter?",5.025 mm,5.25 mm,5.0025 mm,5.5 mm,A,Diameter = main scale reading + (circular scale reading * least count) = 5 mm + (25 * 0.01 mm) = 5.25 mm.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
The percentage error in the measurement of the surface area of a sphere is 2%. What is the percentage error in its volume?,3%,4%,5%,6%,A,ΔV / V = 1.5 * ΔA / A = 1.5 * 2% = 3%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
The error in the measurement of the side of a cube is 1%. What is the error in its volume?,1%,2%,3%,4%,C,ΔV / V = 3 * Δside / side = 3 * 1% = 3%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"A quantity X is given by X = (ε₀ * L * ΔV) / Δt, where ε₀ is the permittivity of free space, L is length, ΔV is the potential difference, and Δt is time. The dimensions of X are the same as those of?",Resistance,Capacitance,Inductance,Current,D,"X = (ε₀ * L * ΔV) / Δt has the same dimensions as current, since ε₀ * L has dimensions of capacitance and (ΔV / Δt) is related to current.",LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The relative density of a material is measured by weighing it in air and then in water. If the weight in air is 10 N ± 0.1 N and in water is 5 N ± 0.1 N, what is the percentage error in relative density?",2%,4%,6%,8%,B,"ΔRD / RD = ΔW_air / W_air + ΔW_water / (W_air - W_water) = (0.1 / 10) + (0.1 / 5) = 0.01 + 0.02 = 0.03, but since RD = W_air / (W_air - W_water), the actual error calculation directly gives 4%.",LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The Young's modulus of a wire is given by Y = (F / A) / (Δl / l). If the percentage error in F is 1%, in A is 2%, in Δl is 3%, and in l is 4%, what is the percentage error in Y?",6%,8%,10%,12%,C,ΔY / Y = ΔF / F + ΔA / A + Δ(Δl) / Δl + Δl / l = 1% + 2% + 3% + 4% = 10%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"A student measures the time period of a simple pendulum 10 times and calculates the mean and standard deviation. If the mean is 2 s and the standard deviation is 0.1 s, what is the percentage error in the mean?",0.5%,1%,1.5%,2%,C,"Standard error = σ / √n = 0.1 / √10 = 0.0316, so percentage error = (0.0316 / 2) * 100 = 1.58%, approximated to 1.5%.",LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The volume of a cylinder is given by V = π * r² * h. If the percentage error in r is 2% and in h is 3%, what is the percentage error in V?",5%,7%,9%,11%,B,ΔV / V = 2 * Δr / r + Δh / h = 2 * 2% + 3% = 7%.,LUMS_SAT,Conceptual,Medium,Physics,Measurements
"The energy of a photon is given by E = h * ν, where h is Planck's constant and ν is the frequency. If the percentage error in ν is 1%, what is the percentage error in E?",0%,1%,2%,3%,B,"ΔE / E = Δν / ν = 1%, since h is a constant.",LUMS_SAT,Conceptual,Medium,Physics,Measurements
What is the dimension of velocity?,LT⁻¹,LT²,L²T,L⁻¹T,A,Velocity = distance/time → [L][T⁻¹] = LT⁻¹.,ECAT,Conceptual,Medium,Physics,Measurements
Convert 72 km/h to m/s.,20,18,12,10,A,Multiply by 1000 m/km ÷ 3600 s/h → 72 × (1/3.6) = 20.,ECAT,Conceptual,Medium,Physics,Measurements
What is the least count of a vernier caliper with 10 divisions?,0.1 mm,0.01 mm,1 mm,0.001 mm,A,Least count = main scale division / number of vernier divisions → 1 mm / 10 = 0.1 mm.,ECAT,Conceptual,Medium,Physics,Measurements
What is the number of significant figures in 0.00450?,2,3,4,5,B,"Leading zeros are not significant; 4, 5, and 0 are significant → 3 total.",ECAT,Conceptual,Medium,Physics,Measurements
What is the unit of pressure in SI?,N/m³,N/m²,kg/m³,Pa·m²,B,Pressure = force/area → unit is N/m² (Pascal).,ECAT,Conceptual,Medium,Physics,Measurements
What is the dimensional formula of energy?,ML²T⁻²,MLT⁻²,ML²T⁻³,ML³T⁻²,A,Energy = force × distance → [M][L][T⁻²][L] = ML²T⁻².,ECAT,Conceptual,Medium,Physics,Measurements
What is the order of magnitude of 4.78 × 10⁵?,10⁴,10⁵,10⁶,10³,B,Order of magnitude is 10ⁿ where n is the exponent (5).,ECAT,Conceptual,Medium,Physics,Measurements
What is the error when 2.7 ± 0.1 is multiplied by 1.5 ± 0.1?,±0.2,±0.3,±0.4,±0.5,C,Relative error: (0.1/2.7 + 0.1/1.5) ≈ 0.037 + 0.067 = 0.104 → total error ≈ 4.05 × 0.104 ≈ 0.4.,ECAT,Conceptual,Medium,Physics,Measurements
What is the precision of 0.000560 kg?,0.0001,0.001,0.00001,0.000001,A,Precision is determined by the smallest decimal place (0.0001).,ECAT,Conceptual,Medium,Physics,Measurements
What is the correct scientific notation for 0.00042?,4.2 × 10⁻⁴,4.2 × 10⁻³,4.2 × 10⁻²,4.2 × 10⁻¹,A,Move decimal four places right → exponent -4.,ECAT,Conceptual,Medium,Physics,Measurements
What is the unit of specific heat capacity?,J/(kg·K),J·kg·K,J·kg⁻¹·K,J·kg·K⁻¹,A,Specific heat capacity = energy/(mass × temperature).,ECAT,Conceptual,Medium,Physics,Measurements
What is the dimension of power?,ML²T⁻³,MLT⁻²,ML²T⁻²,ML³T⁻³,A,Power = work/time → [ML²T⁻²]/[T] = ML²T⁻³.,ECAT,Conceptual,Medium,Physics,Measurements
What are the significant figures in 0.00450?,2,3,4,5,B,Leading zeros are not significant. Trailing zero after decimal is significant. Total 3 significant figures.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The least count of a vernier caliper with 10 divisions matching 9 mm is:,0.01 mm,0.1 mm,0.05 mm,0.001 mm,A,Least count = 1 MSD - 1 VSD = (1/10) mm - (0.9/10) mm = 0.01 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A screw gauge has a pitch of 1 mm and 100 divisions. Its least count is:,0.01 mm,0.001 mm,0.1 mm,0.0001 mm,A,Least count = Pitch / divisions = 1 mm / 100 = 0.01 mm.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A measurement of 2.5 cm ± 0.1 cm has a relative error of:,4%,5%,1%,2%,A,Relative error = (0.1 / 2.5) * 100% = 4%.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
Precision refers to:,Closeness to true value,Reproducibility of measurements,Accuracy of instruments,Error magnitude,B,"Precision is about consistency in repeated measurements, not accuracy.",GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
"If A = 2.0 ± 0.1 and B = 3.0 ± 0.2, find A + B error:",±0.1,±0.2,±0.3,±0.4,C,Absolute errors add: 0.1 + 0.2 = 0.3.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
The dimension of velocity is:,[LT⁻¹],[LT⁻²],[L²T⁻¹],[M LT⁻¹],A,"Velocity = distance/time, so dimension [L][T⁻¹] = [LT⁻¹].",GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
A vernier caliper shows a positive zero error of +0.02 mm. To correct a measurement:,Subtract 0.02 mm,Add 0.02 mm,Multiply by 0.02 mm,Ignore,A,Positive zero error means actual reading = observed - error.,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
What is the percentage uncertainty in V = πr²h if r = 1.0 ± 0.1 cm and h = 2.0 ± 0.1 cm?,10%,15%,25%,30%,C,Relative error = 2*(0.1/1.0) + (0.1/2.0) = 0.25 (25%).,GIKI_PIEAS,Conceptual,Medium,Physics,Measurements
How many significant figures are in 0.002040?,3,4,5,6,B,Leading zeros are insignificant; trailing zeros after decimal are significant.,NET,Conceptual,Medium,Physics,Measurements
Systematic error is caused by:,Random fluctuations,Incorrect calibration,Observer bias,Ambient temperature,B,Systematic errors stem from faulty instruments or consistent procedural flaws.,NET,Conceptual,Medium,Physics,Measurements
What is the least count of a vernier caliper with 10 divisions matching 9 main scale divisions?,0.01 mm,0.1 mm,1 mm,0.001 mm,B,Least count = 1 MSD / number of vernier divisions = 1 / 10 = 0.1 mm.,NET,Conceptual,Medium,Physics,Measurements
Which expression has the dimension of time?,v² / g,L / g,√(L / g),√(g / L),C,√(L/g) → [LT⁻²] in denominator gives √[T²] = T.,NET,Conceptual,Medium,Physics,Measurements
