Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"A hydrocarbon with the formula C6H6 is analyzed. If it is an open-chain dipropyne, how many pi bonds must it contain to satisfy the valency?",3,4,5,2,B,"C6H6 requires four pi bonds to satisfy carbon valency in open chains. 3 is wrong, being specific to benzene's ring.",Classification of Organic Compounds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A 1.47 g sample of an organic halide yields 2.87 g of AgCl in Lassaigne's test. What is the percentage of chlorine in the compound?,35.5%,24.1%,48.3%,71.0%,C,"Calculated from chlorine mass in AgCl relative to sample. 35.5% is wrong, confusing atomic mass with actual percentage.",Elemental Analysis,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"In the reforming process, n-octane is converted to 2,2,4-trimethylpentane. What is the change in the number of primary carbons between these two isomers?",1,3,5,2,B,"Iso-octane has five primary carbons while n-octane has two. 1 is wrong, misidentifying the number of terminal methyl groups.",Reforming,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"A student observes a molecule of naphthalene. Based on its structural formula, how many pi electrons are delocalized across the ring system?",5,6,12,10,D,Each of the five double bonds contributes two pi electrons. 5 is wrong because it counts bonds instead of electrons.,Classification of Organic Compounds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"A compound contains 40% Carbon, 6.7% Hydrogen, and 53.3% Oxygen. If its molecular mass is 180, what is the number of carbon atoms per molecule?",1,3,6,12,C,"The empirical formula CH2O (30g) fits six times into 180g. 3 is wrong, representing the empirical mass ratio instead.",Molecular Formula,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"If the bond angle in a specific hydrocarbon is measured at 109.5 degrees, what is the percentage of p-character in the hybrid orbitals of the central carbon?",75%,25%,50%,100%,A,sp3 hybrids consist of 25% s and 75% p character. 25% is wrong because it refers to the s-character instead.,Hybridization,Easy,Chemistry,Fundamental Principles of Organic Chemistry
How many structural isomers are possible for a compound with the molecular formula C3H8O?,1,2,3,4,C,Includes two alcohols and one ether. 2 is wrong because students often forget the functional isomerism of ethers.,Isomerism,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A cracking reaction converts C10H22 into C6H14 and two moles of an alkene. What is the molecular formula of this alkene?,C2H4,C3H6,C4H8,CH4,A,Balancing the equation C10H22 -> C6H14 + 2C2H4. C4H8 is wrong as it ignores the two-mole coefficient provided.,Cracking,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"In a sample of ethyne (C2H2), what is the total number of shared electron pairs (bonds) specifically between the two carbon atoms?",2,3,5,6,B,"The triple bond in ethyne consists of three shared electron pairs. 2 is wrong, confusing it with the double bond.",Sigma and Pi Bonds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"A heterocyclic compound, Pyridine (C5H5N), is analyzed. What is the mass percentage of the heteroatom in this molecule? (C=12, H=1, N=14)",14.0%,21.5%,12.6%,17.7%,D,"Nitrogen (14g) divided by the total molar mass (79g). 14% is wrong, using an incorrect total molecular weight.",Classification of Organic Compounds,Medium,Chemistry,Fundamental Principles of Organic Chemistry
A student identifies a six-membered aromatic ring containing five carbon atoms and one nitrogen atom. This compound is classified as:,Homocyclic compound,Heterocyclic compound,Alicyclic compound,Open chain compound,B,Pyridine is heterocyclic because nitrogen is part of the ring. Homocyclic is tempting but only contains carbon atoms in the ring.,Classification of Organic Compounds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"In a laboratory analysis of various hydrocarbons, a chemist observes that ethyne has a shorter carbon-carbon bond than ethene. This is because:",sp3 hybridization,sp2 hybridization,sp hybridization,dsp2 hybridization,C,Ethyne has sp hybridization leading to the shortest C-C bond. sp2 is tempting but results in a longer double bond.,Hybridization,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"A researcher compares the boiling points of n-pentane and neopentane, finding neopentane boils at a lower temperature. This anomaly is due to:",Higher molecular mass,Stronger Hydrogen bonding,Greater surface area,Spherical shape and less surface area,D,Neopentane has a lower boiling point due to its spherical shape and less surface area. n-Pentane is tempting because it has the same mass.,Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"During a lecture on stereoisomerism, a professor explains why 1-butene does not exhibit cis-trans isomerism despite having a double bond. The reason is:",Two identical groups on the same carbon,Lack of a double bond,Presence of a methyl group,Free rotation around the C-C bond,A,1-Butene lacks geometric isomerism because one terminal carbon has two identical hydrogen atoms. 2-Butene is tempting as it is also an alkene.,Isomerism,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A sample of ethyl alcohol is found to have the same molecular formula as dimethyl ether. These two compounds are examples of:,Chain isomers,Functional group isomers,Metamers,Tautomers,B,Ethanol and Dimethyl ether are functional isomers. Metamerism is tempting but requires the same functional group with different alkyl distributions.,Isomerism,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"To improve the performance of internal combustion engines, straight-chain alkanes are converted into branched-chain isomers. This specific process is known as:",Thermal Cracking,Steam Cracking,Reforming,Polymerization,C,Reforming converts straight chains to branched chains to improve octane number. Cracking is tempting but primarily reduces molecular weight.,Reforming,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"In Lassaigne's test, the appearance of a Prussian blue color after adding ferrous sulfate and ferric chloride confirms the presence of:",Nitrogen,Sulfur,Chlorine,Phosphorus,A,Prussian blue indicates nitrogen presence in Lassaigne's test. Sodium nitroprusside is tempting but it is used to detect sulfur.,Detection of Elements,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"While studying molecular geometry, a student notices that the H-N-H bond angle in ammonia is 107.5 degrees instead of 109.5 degrees. This distortion occurs because:",Bond pair-bond pair repulsion,Lone pair-bond pair repulsion,Lone pair-lone pair repulsion,Increased s-character,B,Ammonia's bond angle is 107.5 due to lone pair-bond pair repulsion. 109.5 is tempting as the ideal tetrahedral angle for sp3.,Hybridization,Medium,Chemistry,Fundamental Principles of Organic Chemistry
A chemical engineer uses high temperatures and steam to break down higher hydrocarbons into lower unsaturated ones like ethene. This process is called:,Catalytic cracking,Thermal cracking,Hydrocracking,Steam cracking,D,Steam cracking produces lower unsaturated hydrocarbons like ethene. Catalytic cracking is tempting but it yields higher octane gasoline.,Cracking,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"Two consecutive members of the alkane homologous series, methane and ethane, differ from each other by a CH2 group. They will exhibit:",Similar chemical properties,Same physical properties,Different general formulas,Same boiling points,A,Members of a homologous series have similar chemical properties but different physical properties. Isomers are tempting but they share the same formula.,Homologous Series,Easy,Chemistry,Fundamental Principles of Organic Chemistry
An organic chemist observes that ethyl acetoacetate exists as an equilibrium mixture of keto and enol forms. This phenomenon is termed:,Metamerism,Tautomerism,Geometric isomerism,Position isomerism,B,Tautomerism involves the shift of a proton between two atoms. Metamerism is tempting but involves unequal distribution of carbon atoms around a functional group.,Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
An organic liquid with the formula C4H10O is found to have two alkyl groups attached to an oxygen atom in different arrangements. These are:,Functional isomers,Chain isomers,Metamers,Tautomers,C,Diethyl ether and Methyl propyl ether are metamers. Functional isomers are tempting but these both belong to the ether family.,Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"In the aromatic compound pyridine, the nitrogen atom contributes one electron to the pi-system. The hybridization state of this nitrogen atom is:",sp3,sp2,sp,dsp2,B,"In Pyridine, the nitrogen atom is sp2 hybridized. sp3 is tempting but would not allow for the delocalized pi-system in the ring.",Hybridization,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"During a discussion on bond strengths, it is noted that the C-C bond in ethane is harder to break than one of the bonds in ethene. This is because:",Sigma bonds are stronger than pi bonds,Pi bonds are stronger than sigma bonds,Both bonds have equal strength,Ethene has no sigma bonds,A,Sigma bonds are stronger than pi bonds due to head-on overlap. Pi bonds are tempting but involve less effective parallel overlap.,Hybridization,Medium,Chemistry,Fundamental Principles of Organic Chemistry
A student compares the stability of cis-2-butene and trans-2-butene and finds the trans-isomer is more stable. The primary reason for this is:,Greater dipole moment,Higher boiling point,Less steric repulsion between methyl groups,More steric hindrance,C,Trans-2-Butene is more stable than cis-2-Butene due to less steric repulsion. Cis-isomers are tempting but have groups on the same side.,Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"A student is asked to classify Thiophene, a five-membered ring containing four carbons and one sulfur atom. It belongs to the class of:",Homocyclic compounds,Heterocyclic compounds,Acyclic compounds,Aliphatic compounds,B,Thiophene is a heterocyclic compound containing sulfur. Homocyclic is tempting but the ring must contain only carbon atoms.,Classification of Organic Compounds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
X-ray diffraction of benzene reveals that all carbon-carbon bond lengths are exactly 1.397 Angstroms. This unique measurement is an anomaly because:,Bonds are intermediate between single and double,Bonds are purely single bonds,Bonds are purely double bonds,Bonds are purely triple bonds,A,"Benzene C-C bonds are 1.397A, intermediate between single and double. 1.34A is tempting but it represents a pure double bond.",Hybridization,Hard,Chemistry,Fundamental Principles of Organic Chemistry
A chemist is testing various unsaturated compounds for geometric isomerism but finds that 2-butyne fails the test. This is primarily because:,Presence of a double bond,Lack of hydrogen atoms,Restricted rotation,Linear geometry around the triple bond,D,2-Butyne cannot show cis-trans isomerism because the geometry is linear around the triple bond. 2-Butene is tempting as it shows isomerism.,Isomerism,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"In terms of bond length and strength, the C-H bond in ethyne is shorter and stronger than in ethane. This occurs because ethyne has:",Greater p-character,sp3 hybridization,Greater s-character in its sp hybrid orbitals,Less electronegative carbon,C,C-H bond length decreases as s-character increases from sp3 to sp. sp3 is tempting but has the longest C-H bond.,Hybridization,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"In 1828, Friedrich Wöhler successfully synthesized urea in a laboratory. This historic experiment was significant because it provided evidence against the:",Atomic Theory,Vital Force Theory,Law of Thermodynamics,Resonance Theory,B,"Wöhler synthesized urea from ammonium cyanate, disproving Vital Force Theory. Berzelius is tempting but he actually proposed the theory.",Vital Force Theory,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"In 1828, a chemist heated an inorganic salt and obtained a compound found in urine. How does this experiment contrast with Berzelius's Vital Force Theory?",Berzelius synthesized urea from ammonium cyanate,Wöhler synthesized urea from ammonium cyanate,Berzelius proved that organic compounds are only synthetic,Wöhler proposed the Vital Force Theory for minerals,B,"Wöhler synthesized urea from inorganic ammonium cyanate, while Berzelius believed organic compounds only originated from living organisms via a Vital Force.",Vital Force Theory vs Wöhler's Synthesis,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A student is comparing the structures of benzene and pyridine. What is the fundamental structural difference between these two aromatic compounds?,Benzene contains a nitrogen atom in its ring,Pyridine is an open-chain aliphatic compound,Pyridine contains a nitrogen atom in its ring,Benzene is a heterocyclic compound with six carbons,C,"Pyridine is heterocyclic containing nitrogen, whereas benzene is homocyclic consisting only of carbon atoms in the ring structure.",Homocyclic vs Heterocyclic,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A refinery technician must choose between thermal cracking and catalytic cracking. Which outcome distinguishes catalytic cracking from the thermal process?,Catalytic cracking produces gasoline of higher octane number,Thermal cracking requires lower temperatures than catalytic,Catalytic cracking produces only gaseous alkanes,Thermal cracking utilizes silica and alumina as catalysts,A,"Catalytic cracking yields higher quality gasoline with higher octane numbers, whereas thermal cracking primarily produces lower quality unsaturated hydrocarbons.",Cracking of Petroleum,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"Comparing the geometry of ethane and ethene molecules, what is the characteristic bond angle associated with the carbon atoms in ethene?",Ethane has a bond angle of 120 degrees,Ethene has a bond angle of 109.5 degrees,Ethane has a bond angle of 180 degrees,Ethene has a bond angle of 120 degrees,D,"In sp3 hybridization (alkanes), the bond angle is 109.5°, while in sp2 (alkenes), it is 120° due to planar geometry.",Hybridization,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A student examines diethyl ether and methyl n-propyl ether. How does metamerism in these ethers contrast with position isomerism?,Metamerism is a type of geometric isomerism,Metamers have different alkyl groups attached to the same polyvalent functional group,Position isomers must have different functional groups,Metamerism only occurs in alkenes and alkynes,B,"Metamerism involves unequal distribution of carbon atoms around a functional group, while position isomerism involves the movement of the group itself.",Metamerism vs Position Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"When comparing tautomerism and resonance in organic molecules, which physical process is unique to tautomerism according to PTB definitions?",Tautomerism involves the migration of a proton,Resonance involves the migration of a proton,Tautomerism involves only the shift of pi electrons,Resonance creates two distinct chemical species in equilibrium,A,"Tautomerism involves a reversible shift of a proton and a double bond, while resonance only involves the displacement of electrons.",Tautomerism vs Resonance,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"In a laboratory analysis of 2-butene isomers, how do the physical properties of the cis-isomer typically contrast with the trans-isomer?",Cis-isomers always have higher melting points,Trans-isomers have higher dipole moments than cis-isomers,Cis-isomers generally have higher boiling points,Cis and trans isomers have identical physical properties,C,"Cis-isomers are generally polar with higher boiling points, while trans-isomers are less polar or non-polar with higher melting points due to symmetry.",Geometric Isomerism,Hard,Chemistry,Fundamental Principles of Organic Chemistry
Two compounds share the molecular formula C2H6O. One is ethanol and the other is dimethyl ether. What type of isomerism do they exhibit?,They are chain isomers,They are functional group isomers,They are metamers,They are cis-trans isomers,B,"Functional group isomerism occurs when compounds have the same formula but different groups, like alcohols (R-OH) and ethers (R-O-R).",Functional Group Isomerism,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"Based on the percentage of s-character, how does the bond length of an sp hybridized carbon contrast with sp2 and sp3 carbons?",sp3 hybrid orbitals are the shortest,sp2 hybrid orbitals are shorter than sp orbitals,All hybrid orbitals have the same length,sp hybrid orbitals are the shortest,D,"The sp orbital has 50% s-character, making it closer to the nucleus and shorter than sp2 (33%) or sp3 (25%) orbitals.",Hybridization and Bond Length,Medium,Chemistry,Fundamental Principles of Organic Chemistry
A student compares 1-propanol and 2-propanol. Which classification correctly differentiates these two alcohols based on their carbon attachment?,1-Propanol is primary and 2-propanol is secondary,1-Propanol is secondary and 2-propanol is primary,Both are primary alcohols with different chains,1-Propanol is an ether and 2-propanol is an alcohol,A,"Primary alcohols have the -OH group on a carbon attached to one other carbon, while secondary alcohols have it on a carbon attached to two.",Classification of Alcohols,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A chemical engineer uses reforming instead of cracking to treat a naphtha fraction. What is the primary structural change achieved through reforming?,Reforming decreases the octane number of gasoline,Reforming involves the thermal decomposition of large alkanes,Reforming converts straight chains into branched chains,Reforming is used to produce kerosene from heavy oil,C,"Reforming converts straight-chain alkanes into branched-chain or aromatic hydrocarbons to improve fuel quality, whereas cracking breaks large molecules into smaller ones.",Reforming of Petroleum,Hard,Chemistry,Fundamental Principles of Organic Chemistry
Contrast the classification of cyclohexane and benzene. Which statement correctly identifies their structural categories?,Cyclohexane is an aromatic compound,Cyclohexane is alicyclic and benzene is aromatic,Benzene is an alicyclic compound,Both are heterocyclic compounds,B,"Alicyclic compounds are ring structures behaving like aliphatic ones, while aromatic compounds contain a stable benzene ring or similar electronic systems.",Alicyclic vs Aromatic,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"When comparing propanal and propanone, what is the distinguishing feature regarding the position of the carbonyl functional group?",Aldehydes have the carbonyl group at the terminal position,Ketones have the carbonyl group at the terminal position,Aldehydes contain an oxygen atom between two carbons,Ketones are only found in cyclic structures,A,"Aldehydes have the carbonyl group at the end of the chain, whereas ketones have the carbonyl group between two carbon atoms.",Aldehydes vs Ketones,Easy,Chemistry,Fundamental Principles of Organic Chemistry
How does a member of a homologous series compare to the next consecutive member in terms of their chemical properties and functional groups?,They have different general formulas,They have different functional groups,They have the same molecular mass,They have the same functional group,D,"Homologous series members share the same functional group and general formula, differing by a fixed CH2 unit, unlike isomers which have the same formula.",Homologous Series,Medium,Chemistry,Fundamental Principles of Organic Chemistry
What fundamental condition for geometric isomerism contrasts it with the structural isomerism found in simple alkanes?,Structural isomerism requires a carbon-carbon double bond,Geometric isomerism occurs due to free rotation around sigma bonds,Geometric isomerism occurs due to restricted rotation around a pi bond,Structural isomerism is only possible in cyclic compounds,C,"Geometric isomerism requires a double bond to prevent rotation, while structural isomers can exist with only single bonds allowing free rotation.",Geometric vs Structural Isomerism,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"In the comparison of sigma and pi bonds in ethene, which statement correctly describes the formation of a sigma bond?",Pi bonds are formed by head-to-head overlap,Sigma bonds are formed by head-to-head overlap,Sigma bonds are weaker than pi bonds,Pi bonds allow free rotation of atoms,B,"Sigma bonds are formed by head-to-head overlap and are stronger than pi bonds, which are formed by parallel or sideway overlap.",Sigma vs Pi Bonding,Easy,Chemistry,Fundamental Principles of Organic Chemistry
Contrast n-pentane and isopentane with 1-chloropropane and 2-chloropropane. Which statement accurately distinguishes the types of isomerism?,Chain isomers have different arrangements of the carbon skeleton,Position isomers have different arrangements of the carbon skeleton,Chain isomers must have different functional groups,Position isomers always have different molecular formulas,A,"Chain isomerism involves different carbon skeletons, while position isomerism involves the same skeleton but different locations for the substituent.",Chain vs Position Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
A researcher is comparing two heterocyclic compounds: thiophene and furan. What is the specific difference in their ring compositions?,Thiophene is homocyclic while furan is heterocyclic,Furan contains a nitrogen atom in the ring,Thiophene contains an oxygen atom in the ring,Thiophene contains sulfur and furan contains oxygen,D,"Thiophene contains sulfur in the ring, while furan contains oxygen, making them both heterocyclic but with different heteroatoms.",Heterocyclic Compounds,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"In organic chemistry, how does the functional group of an amide contrast with that of a simple amine?",Amines contain a carbonyl group next to nitrogen,Amides are basic while amines are acidic,Amides contain a carbonyl group attached to nitrogen,Amines and amides have the same functional group,C,"Amines are derivatives of ammonia where H is replaced by alkyl groups, whereas amides have an acyl group (R-CO-) attached to nitrogen.",Amines vs Amides,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"Comparing 1-butene and 2-butene, why is geometric isomerism possible in one but not the other according to PTB criteria?",1-Butene and 2-butene both show geometric isomerism,2-Butene shows geometric isomerism but 1-butene does not,1-Butene shows geometric isomerism but 2-butene does not,Neither 1-butene nor 2-butene can show geometric isomerism,B,1-Butene does not show cis-trans isomerism because one of the double-bonded carbons has two identical hydrogen atoms.,Conditions for Geometric Isomerism,Hard,Chemistry,Fundamental Principles of Organic Chemistry
"During the formation of a double bond in an ethene molecule, which specific orbital interaction occurs after the sigma framework is established?",Linear overlap of sp2 hybrid orbitals,Sideways overlap of unhybridized p-orbitals,Head-on overlap of 2s and 2p orbitals,Rotation of the C-C sigma bond axis,B,Parallel overlap of unhybridized 2pz orbitals forms the pi bond; linear overlap is wrong as it creates sigma bonds instead.,Hybridization,Easy,Chemistry,Fundamental Principles of Organic Chemistry
Carbon atoms possess the unique ability to form long chains and rings. Which thermodynamic factor primarily facilitates this process of catenation?,High electronegativity of the carbon atom,Presence of four valence electrons in carbon,Strong carbon-carbon bond energy,Small atomic radius of the carbon atom,C,"Catenation requires high bond energy; carbon-carbon bonds are strong (348 kJ/mol), whereas silicon-silicon bonds are too weak for long chains.",Classification of Organic Compounds,Easy,Chemistry,Fundamental Principles of Organic Chemistry
An industrial chemist needs to maximize the production of lower unsaturated hydrocarbons like ethene from a heavy gas oil fraction. Which method is most effective?,Steam cracking at very high temperatures,Catalytic cracking using silica-alumina,Thermal cracking at high pressure,Hydrocracking in the presence of hydrogen,A,Steam cracking at high temperatures specifically maximizes ethene yield; catalytic cracking is used more for high-quality gasoline production.,Cracking of Hydrocarbons,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"To improve the octane number of gasoline, a refinery technologist subjects n-octane to heating in the presence of a catalyst. What is the primary structural change?",Thermal decomposition into smaller fragments,Aromatization of aliphatic compounds,Polymerization of unsaturated monomers,Isomerization of straight-chain to branched-chain alkanes,D,Reforming involves isomerization of straight chains to branched chains; aromatization is a separate process that forms cyclic structures from alkanes.,Reforming,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"In the sp3 hybridization mechanism of methane, an electron is promoted from 2s to 2p. How is the energy requirement for this promotion satisfied?",Absorption of thermal energy from the surroundings,Energy released during the bond formation step,The high electronegativity of the carbon nucleus,Mutual repulsion between the 2s electrons,B,Energy released during the subsequent formation of four bonds compensates for the excitation; thermal energy alone is insufficient for promotion.,Hybridization,Hard,Chemistry,Fundamental Principles of Organic Chemistry
A student is analyzing a compound with the formula C2H6O that does not react with sodium metal. Which functional group arrangement is present?,Hydroxyl group bonded to an alkyl chain,Carbonyl group between two carbon atoms,Oxygen atom linked to two carbon atoms,Carboxyl group at the end of a chain,C,Ethers contain an oxygen atom bonded to two alkyl groups; alcohols have a hydroxyl group which behaves differently chemically.,Functional Groups,Easy,Chemistry,Fundamental Principles of Organic Chemistry
Which pair of organic compounds illustrates the concept of position isomerism based on the location of a substituent on the carbon chain?,1-Chlorobutane and 2-Chlorobutane,n-Pentane and Isopentane,Ethanol and Dimethyl ether,Cis-2-butene and Trans-2-butene,A,Position isomerism involves changing the location of the functional group; chain isomerism involves changing the carbon skeleton instead.,Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"A researcher calculates that benzene is more stable than the hypothetical 1,3,5-cyclohexatriene. What specific energy value represents this stability difference?",Heat of combustion of the Kekule structure,Difference between theoretical and actual hydrogenation energy,Total energy required to break all C-H bonds,Energy released during the formation of sigma bonds,B,Resonance energy is the difference between the actual molecule and the theoretical structure; higher resonance energy indicates greater stability.,Resonance,Hard,Chemistry,Fundamental Principles of Organic Chemistry
Members of the alkane homologous series show a regular gradation in physical properties. What is the structural basis for this progression?,A difference of CH3 group between members,Different general formulas for each member,Identical physical properties across the series,A constant difference of 14 amu in molar mass,D,Homologous series members differ by a CH2 group; differing by a CH3 group would disrupt the regular structural pattern.,Homologous Series,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"A laboratory synthesis produces two distinct forms of 1,2-dichloroethene. What mechanical restriction in the molecule allows these geometric isomers to exist separately?",Presence of a triple bond between carbons,Free rotation around a single sigma bond,Restricted rotation due to a pi bond,Attachment of identical groups to the same carbon,C,"The pi bond prevents rotation, locking groups in space; sigma bonds allow free rotation, which would prevent stable cis-trans forms.",Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
The C-C bond length in ethyne (sp) is shorter than in ethene (sp2). Which factor explains this reduction in bond distance?,Increased s-character in the hybrid orbitals,Decreased electronegativity of the carbon atom,Increased repulsion between the bonding electrons,Greater p-character in the sp hybrid orbital,A,Increasing s-character pulls the electron density closer to the nucleus; p-character increases bond length due to its diffused shape.,Hybridization,Hard,Chemistry,Fundamental Principles of Organic Chemistry
Friedrich Wohler successfully discredited the 'Vital Force Theory' in 1828. Which specific laboratory procedure led to this breakthrough?,Synthesizing methane from its constituent elements,Extracting sugar from sugar beets in a lab,Preparing urea from an inorganic salt,Converting animal fat into soap by hydrolysis,C,"Wohler synthesized urea from ammonium cyanate; acetic acid was synthesized later by Kolbe, which further confirmed the rejection.",Introduction,Easy,Chemistry,Fundamental Principles of Organic Chemistry
"While classifying organic compounds, a student identifies a six-membered ring containing five carbon atoms and one nitrogen atom. This compound is:",Benzene,Pyridine,Cyclohexane,Anthracene,B,Pyridine is a heterocyclic compound with nitrogen in the ring; benzene is homocyclic as its ring consists only of carbon.,Classification of Organic Compounds,Medium,Chemistry,Fundamental Principles of Organic Chemistry
"In the mechanism of a nucleophilic addition to a carbonyl group, what electronic effect occurs when the nucleophile approaches the carbon?",Shift of pi electrons to the oxygen atom,Permanent displacement of sigma electrons,Formation of a temporary hydrogen bond,Complete removal of an electron from carbon,A,"The shift of pi electrons to oxygen creates a carbocation-like center; inductive effect is a permanent displacement, not a reaction shift.",Reaction Mechanism,Hard,Chemistry,Fundamental Principles of Organic Chemistry
Diethyl ether and Methyl n-propyl ether belong to the same homologous series but differ in the distribution of carbon atoms around oxygen. This is:,Chain isomerism,Functional group isomerism,Tautomerism,Metamerism,D,Metamerism occurs due to unequal distribution of carbon atoms around a functional group; tautomerism involves a proton shift.,Isomerism,Easy,Chemistry,Fundamental Principles of Organic Chemistry
A compound with the molecular formula C2H6O can be either an alcohol or an ether. This relationship is an example of:,Propanal and Propanone,Ethanol and Dimethyl ether,Butanoic acid and Methyl propanoate,1-Butanol and 2-Butanol,B,"Alcohols and ethers are functional isomers; aldehydes and ketones are another pair, but do not apply to C2H6O.",Isomerism,Medium,Chemistry,Fundamental Principles of Organic Chemistry
