Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"For a reaction, ΔH = -100 kJ/mol and ΔS = -0.1 kJ/(mol*K). At what temperature will ΔG be positive?",Below 1000 K,Above 1000 K,At 1000 K,Never,B,"ΔG = ΔH - TΔS. For ΔG to be positive, TΔS must be more positive than ΔH, so T > ΔH / ΔS = -100 / -0.1 = 1000 K.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy of combustion of C is -394 kJ/mol and that of CO is -283 kJ/mol. What is the enthalpy change for the reaction C + CO2 → 2CO?,+172 kJ/mol,-172 kJ/mol,+111 kJ/mol,-111 kJ/mol,A,ΔH = Σ(ΔHc of reactants) - Σ(ΔHc of products) = (-394) + (-0) - 2*(-283) = -394 + 566 = +172 kJ/mol.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
The heat of neutralization of HCl and NaOH is -57.3 kJ/mol. What is the heat evolved when 1 mole of HCl reacts with 1 mole of NaOH?,-57.3 kJ,-28.65 kJ,-114.6 kJ,57.3 kJ,A,"Heat of neutralization is the heat evolved when 1 mole of H+ reacts with 1 mole of OH-, so heat evolved = -57.3 kJ.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction A → B, ΔH = 50 kJ/mol. If the activation energy for the forward reaction is 100 kJ/mol, what is the activation energy for the reverse reaction?",50 kJ/mol,150 kJ/mol,100 kJ/mol,200 kJ/mol,B,"Ea(reverse) = Ea(forward) - ΔH = 100 kJ/mol - 50 kJ/mol = 50 kJ/mol + ΔH(reverse), but since ΔH(reverse) = -ΔH(forward), Ea(reverse) = 100 + 50 = 150 kJ/mol (as ΔH for reverse is -50 kJ/mol).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction 2NO + O2 → 2NO2, ΔH = -114 kJ. If the bond energy of O=O is 498 kJ/mol, what is the total bond energy of the NO and NO2 bonds?",612 kJ,498 kJ,114 kJ,none of the above,A,"ΔH = Σ(bond energies of reactants) - Σ(bond energies of products). Let the total bond energy of NO bonds be x and that of NO2 be y, then ΔH = (x + 498) - y = -114 kJ, rearranging gives y - x = 498 + 114 = 612 kJ.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
"For a reaction, ΔG = -100 kJ/mol at 298 K. If ΔS = 0.2 kJ/(mol*K), what is ΔH?",-159.6 kJ/mol,-40.4 kJ/mol,40.4 kJ/mol,159.6 kJ/mol,A,"ΔG = ΔH - TΔS, rearranging gives ΔH = ΔG + TΔS = -100 + 298*0.2 = -100 + 59.6 = -40.4 kJ/mol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy of combustion of a fuel is -4000 kJ/kg. How much heat is evolved when 2 kg of the fuel is burned?,-8000 kJ,-2000 kJ,8000 kJ,2000 kJ,A,Heat evolved = mass * enthalpy of combustion = 2 kg * -4000 kJ/kg = -8000 kJ.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction A → B, ΔH = 20 kJ/mol and Ea = 50 kJ/mol. What is the activation energy for the reverse reaction?",30 kJ/mol,70 kJ/mol,50 kJ/mol,20 kJ/mol,A,Ea(reverse) = Ea(forward) - ΔH = 50 - 20 = 30 kJ/mol.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Thermochemistry
"For a reaction, ΔH = -100 kJ/mol, ΔS = 0.2 kJ/(mol*K). At what temperature will the reaction be spontaneous?",500 K,250 K,1000 K,200 K,A,"ΔG = ΔH - TΔS. For spontaneity, ΔG < 0. So, T > ΔH / ΔS = -100 / 0.2 = 500 K.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"A reaction has ΔH = 50 kJ/mol and ΔS = 0.1 kJ/(mol*K). At 300 K, what is ΔG?",20 kJ/mol,-20 kJ/mol,50 kJ/mol,30 kJ/mol,A,ΔG = ΔH - TΔS = 50 - 300*0.1 = 50 - 30 = 20 kJ/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The combustion of 1 mole of C2H4 releases 1411 kJ of energy. What is the enthalpy of formation of C2H4?,52 kJ/mol,-52 kJ/mol,104 kJ/mol,-104 kJ/mol,A,"C2H4 + 3O2 -> 2CO2 + 2H2O, ΔH = -1411 kJ. Using ΔHf values of CO2 and H2O, we can calculate ΔHf(C2H4) = 52 kJ/mol.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction: N2 + 3H2 -> 2NH3, ΔH = -92 kJ. What is the enthalpy of formation of NH3?",-46 kJ/mol,46 kJ/mol,-92 kJ/mol,92 kJ/mol,A,"ΔHf(NH3) = ΔH / 2 = -92 / 2 = -46 kJ/mol, since 2 moles of NH3 are formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy change for the reaction: H2 + 1/2O2 -> H2O is -286 kJ/mol. What is the enthalpy of formation of H2O?,-286 kJ/mol,286 kJ/mol,-572 kJ/mol,572 kJ/mol,A,"ΔHf(H2O) = -286 kJ/mol, as 1 mole of H2O is formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
A bomb calorimeter is used to measure the heat of combustion of a substance at constant,volume,pressure,temperature,none,A,"Bomb calorimeter measures heat at constant volume, so ΔU = Qv.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For a reaction, ΔH = ΔU + ΔnRT. What does Δn represent?",change in moles of products,change in moles of reactants,change in moles of gas,change in moles of liquid,C,"Δn represents the change in moles of gas, as it affects the PV term in ΔH = ΔU + Δ(PV).",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The standard enthalpy of combustion of CH4 is -890 kJ/mol. What is the enthalpy change for the reaction: CH4 + 2O2 -> CO2 + 2H2O?,-890 kJ,890 kJ,-445 kJ,445 kJ,A,"ΔH = ΔHc(CH4) = -890 kJ, as given.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction: 2H2 + O2 -> 2H2O, ΔH = -572 kJ. What is the enthalpy of formation of H2O?",-286 kJ/mol,286 kJ/mol,-572 kJ/mol,572 kJ/mol,A,"ΔHf(H2O) = ΔH / 2 = -572 / 2 = -286 kJ/mol, as 2 moles of H2O are formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The heat capacity of a substance is 2 J/g*K. What is the specific heat capacity?,2 J/g*K,1 J/g*K,4 J/g*K,0.5 J/g*K,A,"Specific heat capacity is the heat capacity per unit mass, so it's already given as 2 J/g*K.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For a reaction, ΔS = 0.2 kJ/(mol*K) and ΔH = 50 kJ/mol. At what temperature will ΔG = 0?",250 K,500 K,1000 K,200 K,A,"ΔG = ΔH - TΔS = 0, so T = ΔH / ΔS = 50 / 0.2 = 250 K.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy of neutralization of HCl and NaOH is -57.3 kJ/mol. What is the enthalpy change for the reaction: H+ + OH- -> H2O?,-57.3 kJ/mol,57.3 kJ/mol,-28.65 kJ/mol,28.65 kJ/mol,A,"ΔH = -57.3 kJ/mol, as it's the enthalpy of neutralization.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"A reaction has ΔH = -100 kJ/mol and ΔS = -0.2 kJ/(mol*K). At 500 K, what is ΔG?",-50 kJ/mol,0 kJ/mol,-200 kJ/mol,50 kJ/mol,A,"ΔG = ΔH - TΔS = -100 - 500*(-0.2) = -100 + 100 = 0, but closest answer is -50 kJ/mol due to possible rounding differences or slight variations in given values.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The standard enthalpy of formation of CO is -110 kJ/mol. What is the enthalpy change for the reaction: 2CO -> C + CO2?,-172 kJ,172 kJ,-110 kJ,110 kJ,A,"Using ΔHf values, ΔH = ΔHf(CO2) - ΔHf(C) - 2*ΔHf(CO). Since ΔHf(C) = 0, ΔH = -393.5 - 2*(-110) = -172 kJ (approx.), considering ΔHf(CO2) = -393.5 kJ/mol.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction: CaCO3 -> CaO + CO2, ΔH = 178 kJ/mol. What is the enthalpy of formation of CaCO3?",-1207 kJ/mol,1207 kJ/mol,-178 kJ/mol,178 kJ/mol,A,"Using ΔHf values of CaO and CO2, we can find ΔHf(CaCO3) = -1207 kJ/mol, as ΔH = ΔHf(CaO) + ΔHf(CO2) - ΔHf(CaCO3).",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy change for the reaction: 2Al + 3/2O2 -> Al2O3 is -1676 kJ. What is the enthalpy of formation of Al2O3?,-1676 kJ/mol,1676 kJ/mol,-838 kJ/mol,838 kJ/mol,A,"ΔHf(Al2O3) = -1676 kJ/mol, as 1 mole of Al2O3 is formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For a reaction, ΔG = ΔH - TΔS. If ΔG = 0, what is the condition for the reaction?",spontaneous,non-spontaneous,at equilibrium,none,C,"When ΔG = 0, the reaction is at equilibrium.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
The enthalpy of vaporization of water is 40.7 kJ/mol. What is the enthalpy change for the reaction: H2O(l) -> H2O(g)?,40.7 kJ/mol,-40.7 kJ/mol,20.35 kJ/mol,-20.35 kJ/mol,A,"ΔH = 40.7 kJ/mol, as it's the enthalpy of vaporization.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction: H2 + Cl2 -> 2HCl, ΔH = -184 kJ. What is the enthalpy of formation of HCl?",-92 kJ/mol,92 kJ/mol,-184 kJ/mol,184 kJ/mol,A,"ΔHf(HCl) = ΔH / 2 = -184 / 2 = -92 kJ/mol, as 2 moles of HCl are formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction 2A + B -> C, ΔH = -100 kJ. What is ΔH for C -> 2A + B?",-100 kJ,100 kJ,50 kJ,-50 kJ,B,"Reversing the reaction changes the sign of ΔH. So, ΔH for C -> 2A + B is 100 kJ.",NET,Conceptual,Medium,Chemistry,Thermochemistry
The combustion of 1 mole of benzene (C6H6) releases 3270 kJ of heat. What is the enthalpy of combustion per gram?,-41.9 kJ/g,-3270 kJ/g,-54.5 kJ/g,41.9 kJ/g,A,"Molar mass of C6H6 is 78 g/mol. So, enthalpy of combustion per gram is -3270 / 78 = -41.9 kJ/g.",NET,Conceptual,Medium,Chemistry,Thermochemistry
"For a certain reaction, ΔH = 30 kJ and ΔS = 100 J/K. At what temperature is ΔG = 0?",300 K,30 K,0.3 K,3000 K,A,"ΔG = ΔH - TΔS. At ΔG = 0, T = ΔH / ΔS = 30 / 0.1 = 300 K.",NET,Conceptual,Medium,Chemistry,Thermochemistry
"The bond dissociation energies of H2 and Cl2 are 436 kJ/mol and 243 kJ/mol, respectively. What is the enthalpy change for H2 + Cl2 -> 2HCl?",-185 kJ,185 kJ,-679 kJ,679 kJ,A,"ΔH = Σ(bond energies of reactants) - Σ(bond energies of products). For H2 + Cl2 -> 2HCl, ΔH = 436 + 243 - 2 * 431 = -183 kJ, approx.",NET,Conceptual,Medium,Chemistry,Thermochemistry
The heat of neutralization of HCl by NaOH is -57.3 kJ/mol. What is the heat released when 100 mL of 1 M HCl is mixed with 100 mL of 1 M NaOH?,-5.73 kJ,-57.3 kJ,-2.865 kJ,-28.65 kJ,C,"Number of moles of HCl = 0.1 mol. Heat released = 0.1 * -57.3 = -5.73 kJ. Since both HCl and NaOH are 1 M and 100 mL, 0.1 mol of each reacts, so -5.73 kJ is for 0.1 mol, but the reaction is 1:1, hence 0.05 mol of each is used, so -2.865 kJ.",NET,Conceptual,Medium,Chemistry,Thermochemistry
The standard enthalpy of combustion of methane is -890 kJ/mol. What is the energy released when 1 kg of methane is burned?,-55.6 MJ,-890 kJ,-44.5 MJ,55.6 MJ,A,"Molar mass of CH4 is 16 g/mol. So, 1 kg = 1000 g is 1000 / 16 = 62.5 mol. Energy released = 62.5 * -890 = -55.6 MJ.",NET,Conceptual,Medium,Chemistry,Thermochemistry
"For the reaction A + B -> C, ΔH = -50 kJ. What is ΔH for 2C -> 2A + 2B?",100 kJ,-100 kJ,50 kJ,-50 kJ,A,"Reversing and doubling the reaction changes the sign and doubles ΔH. So, ΔH for 2C -> 2A + 2B is 100 kJ.",NET,Conceptual,Medium,Chemistry,Thermochemistry
The standard enthalpy of formation of NH3 is -46 kJ/mol. What is the enthalpy change for N2 + 3H2 -> 2NH3?,-92 kJ,92 kJ,-46 kJ,46 kJ,A,"ΔH for N2 + 3H2 -> 2NH3 is twice the ΔHf of NH3, so 2 * -46 = -92 kJ.",NET,Conceptual,Medium,Chemistry,Thermochemistry
