Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
Beryllium oxide (BeO) and Magnesium oxide (MgO) differ in their chemical nature. Which statement correctly differentiates their reactivity?,BeO is purely acidic,MgO is amphoteric,BeO is amphoteric while MgO is basic,Both BeO and MgO are neutral oxides,C,"Beryllium oxide is amphoteric and reacts with both acids and bases, whereas Magnesium oxide is purely basic.",Oxides of Group IIA,Medium,Chemistry,S and P Block Elements
"When comparing the physical properties of Noble gases, which element possesses the lowest boiling point and is hardest to liquefy?",Neon,Helium,Argon,Krypton,B,Helium has the lowest boiling point of all known substances due to extremely weak London dispersion forces.,Noble Gases,Easy,Chemistry,S and P Block Elements
"Comparing the oxyacids of Chlorine, Perchloric acid (HClO4) is a much stronger acid than Chloric acid (HClO3) because:",HClO3 has more oxygen atoms than HClO4,Chlorine has a lower oxidation state in HClO4,HClO3 is a stronger oxidizing agent than HClO4,HClO4 has a higher number of oxygen atoms which stabilizes the anion,D,Perchloric acid is stronger because the higher number of oxygen atoms increases the oxidation state and polarizes the O-H bond.,Oxyacids of Halogens,Hard,Chemistry,S and P Block Elements
"Boron and Aluminum are both in Group 13, but their halides behave differently. Which statement correctly contrasts BCl3 and AlCl3?",BCl3 forms a stable dimer,AlCl3 is always monomeric in the vapor phase,AlCl3 exists as a dimer (Al2Cl6) in the vapor phase,BCl3 has a higher boiling point than AlCl3,C,"Aluminum chloride forms a dimer (Al2Cl6) to complete its octet, whereas Boron trichloride remains a monomeric trigonal planar molecule.",Halides of Group IIIA,Medium,Chemistry,S and P Block Elements
"In the Solvay process, the separation of Sodium bicarbonate from the reaction mixture depends on its solubility contrast with Sodium carbonate. Which is true?",NaHCO3 is less soluble in water than Na2CO3,Na2CO3 is less soluble in water than NaHCO3,Both have equal solubility in water,NaHCO3 is only soluble in hot alcohol,A,"Sodium bicarbonate is less soluble than Sodium carbonate, which allows it to precipitate in the Solvay process tower.",Solvay Process,Easy,Chemistry,S and P Block Elements
"Carbon dioxide (CO2) is a gas at room temperature, while Silicon dioxide (SiO2) is a high-melting solid. This contrast is due to:",CO2 is a solid macromolecule at room temperature,SiO2 forms a giant covalent crystal lattice,SiO2 consists of discrete linear molecules,CO2 has a higher melting point than SiO2,B,"CO2 is a discrete gas molecule with weak forces, whereas SiO2 is a giant covalent macromolecule with high melting points.",Oxides of Group IVA,Medium,Chemistry,S and P Block Elements
"Halogens act as oxidizing agents. When comparing their power to displace other halogens from halides, which is the most powerful?",Iodine,Bromine,Fluorine,Chlorine,C,Fluorine is the strongest oxidizing agent among halogens and can displace all other halide ions from their solutions.,Oxidizing Properties of Halogens,Easy,Chemistry,S and P Block Elements
A scientist heats Lithium nitrate and Potassium nitrate in separate crucibles. What is the key difference in the products formed?,Lithium nitrate produces Nitrogen dioxide gas,Potassium nitrate produces Nitrogen dioxide gas,Both produce the metal oxide and NO2,Both produce the metal nitrite and O2,A,"Lithium nitrate decomposes to Li2O, NO2, and O2, while Potassium nitrate only decomposes to KNO2 and O2.",Thermal Decomposition of Nitrates,Hard,Chemistry,S and P Block Elements
"Orthoboric acid (H3BO3) appears to have three hydrogen atoms, yet its acidity contrasts with typical triprotic acids because:",It is a strong tribasic acid,It donates three protons in aqueous solution,It is a strong Brönsted acid,It is a weak monobasic Lewis acid,D,Orthoboric acid is a weak monobasic acid that acts as a Lewis acid by accepting an OH- ion from water.,Boric Acids,Medium,Chemistry,S and P Block Elements
Rhombic sulfur and Monoclinic sulfur are two allotropic forms. At what specific transition temperature do these two forms coexist in equilibrium?,113 C,95.5 C,119 C,444 C,B,95.5 C is the transition temperature where rhombic and monoclinic sulfur coexist in equilibrium at one atmospheric pressure.,Allotropes of Sulfur,Easy,Chemistry,S and P Block Elements
A lab technician ignites a piece of sodium metal in a container with a limited supply of dry air. Which oxide is predominantly formed?,Sodium peroxide,Sodium monoxide,Sodium superoxide,Sodium ozonide,B,Sodium forms a stable monoxide in limited oxygen; sodium peroxide is the tempting distractor but requires excess oxygen for formation.,Reactions of Alkali Metals with Oxygen,Easy,Chemistry,S and P Block Elements
A student observes that only one alkali metal reacts directly with nitrogen gas at room temperature to form a stable nitride. Identify this metal.,Lithium,Sodium,Potassium,Rubidium,A,Lithium is the only alkali metal reacting directly with nitrogen; Magnesium is tempting because it also forms nitrides but belongs to Group IIA.,Group IA Chemical Properties,Easy,Chemistry,S and P Block Elements
A sample of Magnesium nitrate is heated strongly in a test tube. Which set of products is released during this thermal decomposition mechanism?,Oxygen and Nitrogen gas,Magnesium nitrite and Oxygen,"Magnesium oxide, Nitrogen dioxide, and Oxygen",Magnesium nitride and Oxygen,C,Group IIA nitrates decompose into metal oxides and NO2; lithium nitrate is tempting as it behaves similarly despite being a Group IA metal.,Thermal Stability of Nitrates,Medium,Chemistry,S and P Block Elements
"During the laboratory preparation of Boric acid, Borax is treated with a concentrated mineral acid like HCl. What is the primary acidic product?",Boron trichloride,Sodium hydride,Metaboric acid,Orthoboric acid,D,Reaction of Borax with HCl yields Boric acid and NaCl; Boron trichloride is tempting but requires direct chlorination of Boron at high heat.,Borax and Boric Acid,Medium,Chemistry,S and P Block Elements
"When an aluminum container is used to transport concentrated Nitric acid, the metal does not dissolve. What mechanism explains this chemical passivity?",Formation of Aluminum nitrate,Formation of a protective oxide layer,Reduction of acid to Hydrogen gas,Rapid dissolution of the metal,B,Concentrated Nitric acid renders Aluminum passive by forming an oxide layer; dilute acid is tempting but actually reacts to release nitrogen oxides.,Aluminum Passivity,Medium,Chemistry,S and P Block Elements
A person trapped in a poorly ventilated room with a coal heater suffers from hypoxia because a specific gas binds irreversibly to hemoglobin.,Carbon monoxide,Carbon dioxide,Nitrogen dioxide,Sulfur dioxide,A,CO binds to hemoglobin more strongly than O2; CO2 is tempting but it binds to different sites and with much lower affinity.,Oxides of Carbon,Easy,Chemistry,S and P Block Elements
"In the industrial Ostwald process for manufacturing Nitric acid, which catalyst is employed during the step-wise oxidation of Ammonia to Nitric oxide?",Iron with Molybdenum promoter,Vanadium pentoxide,Platinum-Rhodium gauge,Nickel catalyst,C,The Ostwald process uses Platinum-Rhodium catalyst to oxidize ammonia; Iron is tempting because it is used in the Haber process instead.,Manufacturing of Nitric Acid,Medium,Chemistry,S and P Block Elements
A chemist adds water to Phosphorus trichloride (PCl3). Which phosphorus-containing acid is formed through the resulting vigorous hydrolysis mechanism?,Phosphoric acid,Phosphine gas,Hypophosphorous acid,Phosphorous acid,D,Hydrolysis of PCl3 yields Phosphorous acid (H3PO3); PCl5 is tempting as its hydrolysis produces Phosphoric acid (H3PO4) instead.,Halides of Phosphorus,Medium,Chemistry,S and P Block Elements
"Chlorine gas is bubbled through a cold, dilute aqueous solution of Sodium hydroxide. What are the products of this disproportionation reaction?",Sodium chlorate and NaCl,Sodium hypochlorite and NaCl,Sodium perchlorate and NaCl,Chlorine dioxide and NaCl,B,Cold NaOH yields hypochlorite; hot NaOH is the tempting distractor which produces chlorate (NaClO3) through a different disproportionation pathway.,Reactions of Chlorine,Medium,Chemistry,S and P Block Elements
"Concentrated Sulfuric acid is poured over a sample of cane sugar, resulting in a black charring mass. What chemical mechanism occurs?",Dehydration of sugar to carbon,Oxidation of sugar to CO2,Hydrolysis of sugar to glucose,Sulfonation of the sugar ring,A,Sulfuric acid acts as a powerful dehydrating agent on sugar; oxidizing agent is tempting but dehydration is the dominant visible reaction.,Sulfuric Acid Properties,Easy,Chemistry,S and P Block Elements
"To synthesize Xenon hexafluoride (XeF6), Xenon and Fluorine must be reacted at 300 degrees Celsius under high pressure in which specific ratio?",1:1 ratio,1:5 ratio,1:20 ratio,2:1 ratio,C,XeF6 requires a 1:20 ratio of Xe to F2; 1:1 or 1:5 ratios are tempting but produce XeF2 or XeF4.,Compounds of Noble Gases,Hard,Chemistry,S and P Block Elements
"During a qualitative analysis, a student adds dilute H2SO4 to various Group IIA nitrates. Which metal ion produces the most insoluble sulfate precipitate?",Magnesium sulfate,Calcium sulfate,Strontium sulfate,Barium sulfate,D,Barium sulfate is highly insoluble due to high lattice energy; Magnesium sulfate is tempting but it is actually highly soluble.,Solubility of Group IIA Salts,Easy,Chemistry,S and P Block Elements
A sample of Orthoboric acid (H3BO3) is heated carefully in a crucible to exactly 100 degrees Celsius. What is the resulting product?,Boric anhydride,Tetraboric acid,Metaboric acid,Boron carbide,C,Orthoboric acid first loses water at 100C to form Metaboric acid; Tetraboric acid is tempting but forms at higher temperatures (140C).,Boric Acid Dehydration,Hard,Chemistry,S and P Block Elements
"In a metallurgical process, powdered silicon is reacted with a hot concentrated solution of sodium hydroxide. Identify the gas evolved in this mechanism.",Oxygen gas,Hydrogen gas,Methane gas,Silane gas,B,Silicon reacts with hot NaOH to produce Sodium silicate and Hydrogen; Oxygen is tempting but it is not a product of this displacement.,Chemistry of Silicon,Hard,Chemistry,S and P Block Elements
Nitrogen dioxide (NO2) is dissolved in cold water as part of an acid rain simulation. Which two acids are produced by this disproportionation?,Nitric acid and Nitrous acid,Nitric acid and Nitric oxide,Nitrous acid and Nitrogen gas,Nitric acid only,A,NO2 reacts with water to give both HNO3 and HNO2; purely HNO3 is tempting but requires the presence of excess oxygen.,Oxides of Nitrogen,Medium,Chemistry,S and P Block Elements
"In the Contact Process for the industrial production of Sulfuric acid, which catalyst facilitates the conversion of SO2 to SO3?",Finely divided Iron,Vanadium pentoxide,Manganese dioxide,Silver oxide,B,Vanadium pentoxide is the standard catalyst for SO2 oxidation; Platinum is tempting because it was used historically but is now outdated.,Contact Process,Easy,Chemistry,S and P Block Elements
Chlorine is widely used in the paper industry for bleaching wood pulp. What is the fundamental chemical mechanism of its bleaching action?,Reduction mechanism,Dehydration mechanism,Oxidation mechanism,Substitution mechanism,C,"Chlorine bleaches via the formation of nascent oxygen; SO2 is tempting as it bleaches via reduction, but the question specifies Chlorine.",Halogen Reactivity,Easy,Chemistry,S and P Block Elements
A miner uses a carbide lamp where water drips onto Calcium carbide (CaC2). Which flammable gas is generated to provide the flame?,Methane,Ethane,Ethene,Ethyne,D,Calcium carbide reacts with water to produce Ethyne (Acetylene); Methane is tempting but comes from Aluminum carbide hydrolysis instead.,Compounds of Group IIA,Easy,Chemistry,S and P Block Elements
A white precipitate of Silver chloride (AgCl) is treated with an excess of aqueous Ammonia. Why does the precipitate dissolve?,Diamminesilver(I) chloride,Silver nitride,Silver amide,Ammonium chloride,A,"AgCl dissolves in NH3 by forming a soluble diamminesilver(I) complex; silver nitride is tempting but is an explosive solid, not a solution.",Group VIIA Qualitative Analysis,Medium,Chemistry,S and P Block Elements
An artist wishes to etch a design onto a glass surface. Which halogen acid must be used due to its unique reactivity with silicates?,Hydrochloric acid,Hydrobromic acid,Hydrofluoric acid,Hydriodic acid,C,HF reacts with silicates in glass to form soluble Na2SiF6 or SiF4; HCl is tempting but cannot break the Si-O bonds.,Properties of Hydrogen Halides,Hard,Chemistry,S and P Block Elements
"When a fresh piece of lithium metal is heated in a stream of pure nitrogen gas, a ruby-red crystalline solid is formed. What is the formula of this product?",Lithium azide (LiN3),Lithium nitride (Li3N),Lithium nitrite (LiNO2),Lithium nitrate (LiNO3),B,"Lithium is the only alkali metal reacting directly with nitrogen to form Li3N; LiN3 is an azide, not the direct combustion product.",Chemical Properties of Alkali Metals,Medium,Chemistry,S and P Block Elements
A strip of magnesium ribbon is ignited in a jar containing atmospheric air. Which two solid products are primarily formed during this combustion process?,Magnesium oxide only,Magnesium nitride only,Magnesium carbonate and oxide,Magnesium oxide and nitride,D,Magnesium reacts with both oxygen and nitrogen in air; MgO is the major product while Mg3N2 forms in smaller amounts simultaneously.,Chemical Properties of Alkaline Earth Metals,Easy,Chemistry,S and P Block Elements
"Magnesium sulfate is readily soluble in water, but Barium sulfate is practically insoluble. What is the primary thermodynamic reason for this decrease in solubility?",Lattice energy increases more rapidly than hydration energy,Lattice energy remains constant while hydration energy increases,Hydration energy decreases more rapidly than lattice energy,Ionic radius of the cation decreases as the group descends,C,"Hydration energy decreases faster than lattice energy down the group, making the dissolution of Barium sulfate energetically unfavorable compared to Magnesium sulfate.",Solubility Trends of Group II,Hard,Chemistry,S and P Block Elements
"When aluminum metal is added to a concentrated solution of sodium hydroxide, it dissolves with the evolution of hydrogen gas. What is the final complex ion formed?",Sodium tetrahydroxoaluminate,Sodium aluminate (NaAlO2),Aluminum hydroxide precipitate,Sodium aluminum hydride,A,Aluminum is amphoteric and reacts with NaOH to form soluble sodium tetrahydroxoaluminate; Al(OH)3 is an intermediate that dissolves in excess base.,Group 13 Reactions,Medium,Chemistry,S and P Block Elements
"In a laboratory experiment, chlorine gas is bubbled through a cold, dilute solution of sodium hydroxide. Which two sodium salts are produced in this disproportionation reaction?",Sodium chloride and sodium chlorate(V),Sodium chloride and sodium chlorate(I),Sodium chlorate(I) and sodium chlorate(V),Sodium chloride and sodium hydroxide,B,"Chlorine reacts with cold, dilute NaOH to form NaCl and NaClO; NaClO3 only forms when the solution is hot and concentrated.",Halogen Disproportionation,Easy,Chemistry,S and P Block Elements
"During the Contact process, sulfur dioxide is converted to sulfur trioxide using a Vanadium pentoxide catalyst. What is the specific role of the catalyst in the intermediate step?",V2O5 reacts with oxygen to form V2O7,V2O5 decomposes into VO2 and O2 gas,V2O5 is reduced to V2O4 by SO2,V2O5 forms a complex with SO3 molecules,C,V2O5 is reduced to V2O4 by SO2 and then re-oxidized by O2; this redox cycle allows the continuous oxidation of sulfur dioxide.,Contact Process,Hard,Chemistry,S and P Block Elements
"When phosphorus pentachloride is treated with a limited amount of water, it undergoes partial hydrolysis. What is the primary phosphorus-containing product formed in this initial stage?",Phosphorus oxychloride (POCl3),Phosphorous acid (H3PO3),Phosphoric acid (H3PO4),Phosphine gas (PH3),A,PCl5 reacts with limited water to form POCl3 and HCl; full hydrolysis to H3PO4 only occurs with excess water.,Group 15 Halides,Medium,Chemistry,S and P Block Elements
A mixture of Xenon and Fluorine in a 1:2 ratio is heated in a sealed nickel vessel at 400 degrees Celsius. Which noble gas compound is synthesized?,Xenon tetrafluoride (XeF4),Xenon hexafluoride (XeF6),Xenon trifluoride (XeF3),Xenon difluoride (XeF2),D,Xenon reacts with fluorine in a 1:2 ratio at 400 degrees Celsius and 6 atm to produce XeF2; higher ratios produce XeF4 or XeF6.,Noble Gases,Easy,Chemistry,S and P Block Elements
Orthoboric acid behaves as a weak monobasic acid in aqueous solution. Which step correctly describes the mechanism of its acidity when it interacts with water?,It donates a proton to the water molecule,It accepts a hydroxyl ion from water,It dimerizes to form tetraboric acid,It reacts with dissolved oxygen in water,B,"Boric acid accepts OH- from water instead of donating H+, making it a Lewis acid; H3BO3 does not dissociate its own protons directly.",Boric Acids,Hard,Chemistry,S and P Block Elements
Sodium peroxide is often used as an oxidizing agent. What are the products when sodium peroxide is added to cold water in a controlled environment?,Sodium oxide and hydrogen gas,Sodium hydroxide and oxygen gas,Sodium hydroxide and hydrogen peroxide,Sodium hydride and ozone gas,C,Sodium peroxide reacts with water to yield NaOH and H2O2; the peroxide ion O2(2-) is protonated to form hydrogen peroxide.,Alkali Peroxides,Medium,Chemistry,S and P Block Elements
"When concentrated sulfuric acid is poured onto a sample of common table sugar (sucrose), the sugar turns black and swells up. What process is occurring?",Dehydration of sucrose to carbon,Oxidation of sucrose to CO2,Hydrolysis of sucrose to glucose,Sulphonation of the sugar ring,A,"Concentrated H2SO4 acts as a powerful dehydrating agent, removing water elements from sucrose and leaving behind a porous mass of black carbon.",H2SO4 Properties,Easy,Chemistry,S and P Block Elements
"During a thunderstorm, the high temperature of a lightning bolt provides the activation energy for atmospheric gases to react. What is the first oxide of nitrogen formed?",Nitrogen dioxide (NO2),Dinitrogen oxide (N2O),Nitric oxide (NO),Dinitrogen pentoxide (N2O5),C,Nitrogen and oxygen combine only at high temperatures (approx. 3000C) produced by lightning or electric arcs to form Nitric oxide (NO).,Nitrogen Oxides,Medium,Chemistry,S and P Block Elements
The Hasenclever apparatus is used for the large-scale production of bleaching powder. Which two starting materials are fed into this industrial process?,Calcium carbonate and chlorine gas,Calcium hydroxide and chlorine gas,Calcium oxide and hydrochloric acid,Calcium chloride and hypochlorous acid,B,"Bleaching powder is produced by passing chlorine over dry slaked lime (calcium hydroxide); CaCO3 is used for CO2 production, not bleaching powder.",Bleaching Powder,Easy,Chemistry,S and P Block Elements
Four different carbonates of Group II elements are heated under identical conditions. Which of these carbonates will require the highest temperature to undergo thermal decomposition?,Beryllium carbonate,Magnesium carbonate,Calcium carbonate,Barium carbonate,D,"Larger cations stabilize larger anions like carbonate; as you go down Group II, the cation size increases, making the carbonate more thermally stable.",Carbonate Stability,Medium,Chemistry,S and P Block Elements
Aluminum containers can be used to store and transport concentrated nitric acid. What specific mechanism makes the aluminum metal 'passive' in this highly corrosive acid?,Formation of a protective oxide layer,Evolution of nitrogen dioxide gas bubbles,Precipitation of aluminum nitrate crystals,Reduction of aluminum to its hydride form,A,"Concentrated HNO3 forms a thin, non-porous layer of Al2O3 on the surface of aluminum, preventing further reaction; HCl would dissolve the metal.",Metal Passivity,Easy,Chemistry,S and P Block Elements
"Silicon tetrachloride reacts violently with water to form silicic acid, whereas Carbon tetrachloride does not react. What structural feature of Silicon allows this mechanism?",Formation of a stable carbocation,Coordination of water to vacant d-orbitals,Elimination of chlorine as a radical,Hydrogen bonding between Si and Oxygen,B,"Silicon has vacant 3d orbitals that allow water to coordinate as a nucleophile; Carbon lacks d-orbitals, making CCl4 resistant to hydrolysis.",Silicon Halides,Hard,Chemistry,S and P Block Elements
"In the industrial production of sodium metal by the Down's process, calcium chloride is added to the electrolyte. What is the primary purpose of this addition?",To increase the purity of sodium,To prevent the back-reaction of Cl2,To lower the melting point of NaCl,To increase the conductivity of the melt,C,"In Down's cell, CaCl2 is added to lower the melting point of NaCl from 801 to 600 degrees Celsius, saving energy and preventing Na vaporization.",Industrial Alkali Production,Easy,Chemistry,S and P Block Elements
"In a lead storage battery, several chemical changes occur during the discharge cycle. What reaction takes place at the cathode (positive electrode) during this process?",Lead(IV) oxide is reduced to Lead(II) sulfate,Lead metal is oxidized to Lead(IV) oxide,Sulfuric acid is produced at the cathode,Oxygen gas is evolved at the anode,A,"During discharge, PbO2 is reduced to PbSO4 at the cathode while Pb is oxidized to PbSO4 at the anode; both electrodes become coated with PbSO4.",Lead Chemistry,Medium,Chemistry,S and P Block Elements
"When sulfur dioxide gas is passed through an acidified solution of potassium dichromate, the orange color changes to green. What is the chemical basis for this change?",It oxidizes the potassium ions to metal,It reduces the dichromate to yellow chromate,It reduces Cr(VI) to green Cr(III) ions,It dehydrates the dichromate to chromium trioxide,C,"Sulfur dioxide is a reducing agent that reduces Cr(VI) in K2Cr2O7 to green Cr(III) in Cr2(SO4)3; KMnO4 would turn colorless, not green.",SO2 Reactions,Medium,Chemistry,S and P Block Elements
"A student is given four different Group II metal oxides. Which of these oxides will react with a hot, concentrated solution of sodium hydroxide to form a salt?",Magnesium oxide,Beryllium oxide,Calcium oxide,Barium oxide,B,"BeO is amphoteric, reacting with both acids and bases; MgO and CaO are purely basic and do not dissolve in NaOH.",Chemical Properties of Alkaline Earth Metals,Easy,Chemistry,S and P Block Elements
A laboratory technician needs to select glassware that can withstand sudden temperature changes without cracking. Which boron compound is essential for this property?,Sodium silicate,Borax,Boric oxide,Aluminum borate,B,"Borax is used in manufacturing borosilicate glass, which resists thermal shock. Boric oxide is a constituent, but borax is the raw industrial material.",Boron Compounds,Easy,Chemistry,S and P Block Elements
"In the Solvay process for manufacturing soda ash, which chemical is reacted with the byproduct ammonium chloride to recover ammonia gas?",Carbon dioxide,Sodium bicarbonate,Calcium hydroxide,Calcium carbonate,C,"Ammonia is recovered by reacting ammonium chloride with calcium hydroxide. Carbon dioxide is reused, but ammonia recovery specifically involves slaked lime.",Sodium Carbonate,Medium,Chemistry,S and P Block Elements
"During the industrial electrolytic extraction of aluminum from bauxite, which mineral is added specifically to lower the melting point of alumina?",Aluminum fluoride,Fluorspar,Bauxite,Cryolite,D,"Cryolite acts as a solvent to lower the melting point of alumina. Fluorspar also helps, but cryolite is the primary electrolytic solvent.",Aluminum,Hard,Chemistry,S and P Block Elements
A water treatment plant uses bleaching powder to disinfect a city's reservoir. What is the standard percentage of available chlorine in this industrial product?,35%,75%,50%,99%,A,Bleaching powder typically contains 35% available chlorine for disinfection. Higher percentages are theoretically possible but industrially standard bleaching powder is lower.,Halogens,Easy,Chemistry,S and P Block Elements
"In the Contact process for producing sulfuric acid, which catalyst is preferred for the conversion of sulfur dioxide to sulfur trioxide?",Iron oxide,Platinum gauze,Vanadium pentoxide,Nickel powder,C,Vanadium pentoxide is the modern catalyst used for SO2 oxidation. Platinum was used historically but is too expensive and easily poisoned.,Group VI,Medium,Chemistry,S and P Block Elements
A safety match manufacturer uses a specific allotrope of phosphorus on the striking surface. Which allotrope ensures the match is non-toxic and stable?,White phosphorus,Red phosphorus,Black phosphorus,Yellow phosphorus,B,"Red phosphorus is non-toxic and stable, making it ideal for safety matches. White phosphorus is too reactive and toxic for consumer matches.",Group V,Medium,Chemistry,S and P Block Elements
A surgeon uses Plaster of Paris to set a fractured bone. At what temperature must gypsum be heated to produce this hemihydrate material?,100°C,200°C,400°C,50°C,A,Gypsum loses three-quarters of its water at 100 degrees Celsius to form the hemihydrate. Heating above 100 degrees produces anhydrous calcium sulfate.,S-block,Easy,Chemistry,S and P Block Elements
"In the Castner-Kellner cell for the production of caustic soda, which material is used as the flowing cathode to prevent secondary reactions?",Iron,Mercury,Graphite,Titanium,B,"Mercury forms an amalgam with sodium, preventing it from reacting with water at the cathode. Graphite is used as the anode material.",S-block,Hard,Chemistry,S and P Block Elements
"An industrial worker uses fireproof clothing made of asbestos. Chemically, this mineral is a fibrous form of which silicate compound?",Calcium silicate,Sodium silicate,Magnesium silicate,Aluminum silicate,C,Asbestos consists of hydrated magnesium silicate with a fibrous structure. Talc is also a magnesium silicate but has a sheet-like structure.,Group IV,Medium,Chemistry,S and P Block Elements
An advertising company designs a bright orange-red glowing sign for a storefront. Which noble gas is used inside the discharge tube?,Helium,Argon,Krypton,Neon,D,Neon produces a characteristic orange-red glow in discharge tubes. Argon is used for blue or green effects when mixed with other gases.,Noble Gases,Easy,Chemistry,S and P Block Elements
A paint manufacturer produces high-quality white oil paint using 'white lead'. What is the correct chemical formula for this pigment?,2PbCO3·Pb(OH)2,PbCO3,PbSO4,Pb3O4,A,White lead is a basic carbonate of lead. Lead sulfate is used in batteries but not as the primary white pigment in paints.,Group IV,Hard,Chemistry,S and P Block Elements
Which industrial process is currently the most common method for the large-scale production of nitric acid using ammonia as a starting material?,Birkeland-Eyde process,Ostwald process,Haber process,Solvay process,B,The Ostwald process uses ammonia and air over a platinum-rhodium catalyst. The Birkeland-Eyde process uses an electric arc but is energy-intensive.,Group V,Medium,Chemistry,S and P Block Elements
"In the Haber process for synthesizing ammonia, which metal is used as a catalyst to increase the rate of reaction at high pressure?",Nickel,Vanadium pentoxide,Iron,Copper,C,"Finely divided iron is the standard catalyst for ammonia synthesis. Vanadium pentoxide is for sulfuric acid, and nickel is for vegetable oil hydrogenation.",Group V,Easy,Chemistry,S and P Block Elements
"In cold climates, tin pipes can crumble into a grey powder known as 'tin pest'. Below which temperature does this allotropic change occur?",0°C,13.2°C,25°C,100°C,B,White tin converts to grey tin (crumbly) below 13.2 degrees Celsius. 0 degrees is the freezing point of water but not the allotropic transition.,Group IV,Medium,Chemistry,S and P Block Elements
