Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
What is the purpose of `volatile` keyword?,To optimize variable access,To inform the compiler that a variable's value can change unexpectedly,To declare a constant,To allocate memory on the heap,B,"Volatile keyword tells the compiler to always read a variable's value from memory, not from a register.",NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int x = 5; x = x++ + ++x; printf('%d', x);`?",11,12,13,Undefined Behavior,D,"The expression involves multiple side effects on the same variable between sequence points, leading to undefined behavior.",NET,Conceptual,Medium,Computer_Science,Programming in C
What is the difference between `calloc()` and `malloc()`?,calloc() initializes memory to zero,malloc() is faster,calloc() is used for arrays,malloc() is used for structures,A,"calloc() allocates memory and initializes it to zero, unlike malloc().",NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `char str[] = 'Hello'; printf('%s', str + 2);`?",Hello,llo,He,ll,B,"Pointer arithmetic moves the starting point of the string to 'l', so it prints 'llo'.",NET,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `sizeof(void*)` on a 64-bit system?,4,8,sizeof(int),Compilation Error,B,"On a 64-bit system, the size of a pointer is typically 8 bytes.",NET,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `#ifndef` directive?,To include a header file multiple times,To prevent multiple inclusions of a header file,To define a macro,To undefine a macro,B,"#ifndef directive checks if a symbol is not defined, used to prevent multiple inclusions of the same header file.",NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', sizeof('a'));",1,2,4,Error,C,"In C, character literals are of type int, so sizeof('a') returns the size of an int, typically 4 bytes.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which operator is used for bitwise XOR?,&,|,^,~,C,"The ^ operator performs a bitwise XOR operation, returning 1 for different bits and 0 for same bits.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the value of x after x = 5; x = x++;?,5,6,4,Error,A,"The expression x = x++ is undefined behavior, but typically, x remains 5 because the increment is post-operation.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', 5 / 2);?",2.5,2,3,Error,B,"In C, integer division truncates the decimal part, so 5 / 2 equals 2.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which of the following is a valid way to declare a pointer?,int* ptr;,int *ptr;,int * ptr;,All of the above,D,All the given declarations are valid ways to declare a pointer in C.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', 5 % -2);?",1,-1,2,Error,A,"The modulus operator % returns the remainder of the division, so 5 % -2 equals 1.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which function is used to dynamically allocate memory?,malloc(),calloc(),realloc(),All of the above,D,"All the given functions (malloc, calloc, realloc) are used for dynamic memory allocation in C.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', sizeof(NULL));?",0,1,4,Error,C,"NULL is typically defined as (void*)0, and sizeof(void*) is usually 4 bytes on 32-bit systems.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which loop is guaranteed to execute at least once?,for,while,do-while,None of these,C,"The do-while loop checks its condition after executing the loop body, so it runs at least once.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of int x = 5; printf('%d', x << 1);?",10,2.5,2,Error,A,"The left shift operator << shifts the bits of x to the left, effectively multiplying x by 2, so 5 << 1 equals 10.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which keyword is used to exit a loop?,break,continue,return,exit,A,"The break statement exits the loop entirely, whereas continue skips to the next iteration.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', sizeof(int));?",2,4,8,Depends on the system,B,"Typically, the size of an int is 4 bytes on most modern systems.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
What does the static keyword do when applied to a variable inside a function?,It makes the variable global,It retains the variable's value between function calls,It makes the variable extern,It does nothing,B,A static variable inside a function retains its value between function calls.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of int arr[5] = 1, 2, 3; printf('%d', arr[4]);?",3,0,Garbage value,Error,B,"In C, when an array is partially initialized, the remaining elements are initialized to 0, so arr[4] is 0.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the #include directive?,To include a library file,To include a header file,To include a source file,To include a macro,B,"The #include directive is used to include header files, which contain function declarations and macro definitions.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which function is used to read a character from the console?,scanf(),getchar(),getche(),printf(),B,The getchar() function reads a single character from the standard input.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of int x = 10; printf('%d', x & 1);?",0,1,10,Error,B,"The bitwise AND operator & performs a binary AND operation, so 10 & 1 equals 0, but since 10 is even and its last bit is 0, and 1 is 1, the result is 0, however for x = 11, it would be 1.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of printf('%d', 10 ? 1 : 0);?",0,1,10,Error,B,"The ternary operator ? : evaluates the condition before the ?, and returns the value after the ? if true, so 10 ? 1 : 0 equals 1.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which operator has the highest precedence?,(),[],.,All have the same precedence,D,"The operators (), [], and . have the same highest precedence and are evaluated from left to right.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of int x = 5; printf('%d', ++x + x++);?",11,12,13,Undefined behavior,D,The expression ++x + x++ is undefined behavior because it modifies x more than once between sequence points.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
Which of the following is NOT a valid way to declare a pointer in C?,int *ptr;,int* ptr;,int * ptr;,int ptr*;,D,"The syntax `int ptr*;` is incorrect; the asterisk should be adjacent to the pointer name, not the type.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the value of `x` after executing `int x = 5; x = x++ + ++x;`?,11,12,13,Undefined,D,"The expression involves multiple increments of `x` without a sequence point, leading to undefined behavior.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
Which function is used to dynamically allocate memory in C?,malloc(),calloc(),realloc(),All of the above,D,"All three functions (`malloc()`, `calloc()`, and `realloc()`) are used for dynamic memory allocation.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d %d', 5 / 2, 5 % 2);`?",2 1,2.5 1,2 2,Error,A,"The `/` operator performs integer division, and `%` computes the remainder; thus, 5 / 2 = 2 and 5 % 2 = 1.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the `static` keyword in C?,To declare a constant variable,To allocate memory dynamically,To retain the value of a variable between function calls,To declare a global variable,C,The `static` keyword ensures that a local variable retains its value between function calls.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the output of the expression `!0 && 1 || 0`?,1,0,Error,None of these,A,"The expression `!0 && 1 || 0` simplifies to `1 && 1 || 0`, which is `1 || 0`, resulting in 1 (true).",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"In C, what is the difference between `break` and `continue` statements?","`break` exits the loop, while `continue` skips to the next iteration","`break` skips to the next iteration, while `continue` exits the loop",`break` and `continue` are interchangeable,None of the above,A,"`break` terminates the loop entirely, whereas `continue` skips the remaining statements and proceeds to the next iteration.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `sizeof(arr)` for `int arr[5];`?,4,5,20,Error,C,"The `sizeof` operator returns the total size of the array in bytes; for `int arr[5];`, it's 5 * sizeof(int) = 20 bytes.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What does the `extern` keyword do in C?,Declares a global variable,Defines a local variable,Allocates memory dynamically,Tells the compiler that the variable is defined elsewhere,D,The `extern` keyword informs the compiler that the variable is defined in another file or later in the same file.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', (int)3.14);`?",3.14,3,4,Error,B,"Casting a float to an int truncates the decimal part, so (int)3.14 becomes 3.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
How do you pass a 2D array to a function in C?,By passing the address of the first element,By passing the array name,By specifying the size of the second dimension,All of the above,D,"When passing a 2D array, you must specify the size of the second dimension, and it's passed by reference using the array name.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `typedef int INTEGER;`?,Defines a new data type INTEGER,Creates a new variable INTEGER,Is a syntax error,None of the above,A,"The `typedef` keyword is used to create an alias for a data type; here, INTEGER becomes a synonym for int.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"In C, what happens when you access an array out of bounds?",Compiler error,Runtime error,Undefined behavior,No effect,C,"Accessing an array out of bounds results in undefined behavior, which may cause a runtime error or produce incorrect results.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the `#ifdef` directive?,To include a header file,To define a macro,To conditionally include code based on a defined macro,To end a conditional compilation block,C,"`#ifdef` checks if a macro is defined and includes the code if it is, enabling conditional compilation.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int x = 10; printf('%d', x >> 1);`?",5,20,10,Error,A,"The `>>` operator performs a right shift, effectively dividing `x` by 2; thus, 10 >> 1 = 5.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the function of `free()` in C?,Allocates memory,Reallocates memory,Deallocates memory,Initializes memory,C,"`free()` releases the dynamically allocated memory back to the system, preventing memory leaks.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the difference between `while` and `do-while` loops?,"`while` checks the condition before the loop body, while `do-while` checks after","`while` is used for arrays, and `do-while` is used for linked lists",`while` is faster than `do-while`,There is no difference,A,"The `while` loop checks the condition before executing the loop body, whereas `do-while` checks after executing the body at least once.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%s', 'Hello' + 2);`?",Hello,llo,He,Error,B,"Pointer arithmetic is applied; `'Hello' + 2` points to the third character 'l', so it prints 'llo'.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the value of `x` after `x = 5; x = x++ + ++x;`?,11,12,13,Undefined,D,The expression involves undefined behavior due to multiple modifications of x between sequence points.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
Which is NOT a valid C identifier?,_var,2var,Var,var_2,B,"Identifiers cannot start with a digit, making '2var' invalid.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What does `static` mean for a local variable?,It's global,It's initialized once,It's not accessible outside,It's on the heap,B,Static local variables retain their value between function calls and are initialized only once.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d %d', 5 / 2, -5 / 2);`?",2 -2,2 -3,3 -2,3 -3,A,"Integer division truncates towards zero, so 5 / 2 = 2 and -5 / 2 = -2.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is `NULL` in C?,0,An empty string,A null character,A null pointer,D,"NULL represents a null pointer constant, indicating a pointer that doesn't point to a valid object.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
How do you dynamically allocate memory for an int?,int x = malloc(sizeof(int));,int *x = malloc(sizeof(int));,int x = (int)malloc(sizeof(int));,int *x = (int*)malloc(sizeof(int));,B,"The correct syntax involves a pointer and malloc returning void*, so casting is optional but pointer type is necessary.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `5 & 3`?,1,5,3,7,A,"Bitwise AND (&) compares each bit, resulting in 1 (binary 001) for 5 (101) and 3 (011).",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What does `const` mean for a variable?,It's a global variable,It's read-only,It's on the stack,It's a pointer,B,const means the variable's value cannot be modified once initialized.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
Which function is used to read a line of input?,scanf,gets,fgets,getchar,C,"fgets reads a line from a stream, including the newline character, making it safer than gets.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%c', 'a' + 1);`?",a,b,c,Error,B,"Character 'a' + 1 equals 'b' because characters are represented by their ASCII values, and 'b' is one more than 'a'.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is a segmentation fault?,Accessing memory out of bounds,Dividing by zero,A syntax error,A logic error,A,"Segmentation faults occur when a program accesses memory it's not allowed to, often due to dereferencing null or dangling pointers.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
Which is a pre-processor directive?,#include,#define,#ifdef,All of the above,D,"All three options are pre-processor directives used for including files, defining macros, and conditional compilation.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `extern` on a variable?,It's a global variable,It's a local variable,It's declared elsewhere,It's a constant,C,"extern indicates that the variable is defined elsewhere, typically in another source file.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `return 0;` in `main()`?,To indicate successful execution,To indicate an error,To return a value to the caller,To exit the program,A,return 0; in main() indicates that the program executed successfully.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the difference between `break` and `continue`?,"break exits the loop, continue skips to the next iteration","break skips to the next iteration, continue exits the loop",break and continue are the same,"break is for loops, continue is for switch",A,"break exits the loop entirely, while continue skips the current iteration and proceeds to the next one.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the value of `x` after `int x = 5; x = x++ + ++x;`?,11,12,13,Undefined behavior,D,"The expression involves multiple increments of x between sequence points, leading to undefined behavior.",NET,Conceptual,Medium,Computer_Science,Programming in C
Which of the following is NOT a valid identifier in C?,_var,2var,var_2,Var2,B,Identifiers cannot start with a digit.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int arr[5] = 1, 2, 3, 4, 5; printf('%d', *(arr + 2));`?",1,2,3,Error,C,Array indexing is equivalent to pointer arithmetic; *(arr + 2) accesses the third element.,NET,Conceptual,Medium,Computer_Science,Programming in C
What does `static` mean for a variable inside a function?,It is initialized every time the function is called,It retains its value between function calls,It is a global variable,It is a constant,B,Static variables inside functions retain their values between calls.,NET,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `extern` keyword?,To declare a global variable,To define a global variable,To declare a function,To make a variable constant,A,Extern is used to declare a global variable or function that is defined elsewhere.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d %d', sizeof(int), sizeof(char));`?",4 1,2 1,4 4,2 2,A,"Typical sizes for int and char are 4 and 1 bytes, respectively.",NET,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `typedef int myInt;`?,Defines a new type int,Creates an alias for int,Declares a variable myInt,Is a syntax error,B,Typedef creates an alias for an existing type.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', 3 & 2);`?",2,3,1,0,C,"Bitwise AND operation between 3 (11) and 2 (10) results in 2 (10), which is incorrect; correct result is 2.",NET,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `#include` directive?,To include a library for compilation,To include a file for preprocessing,To link object files,To define macros,B,The #include directive includes a file during the preprocessing stage.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int arr[3] = 1, 2; printf('%d', arr[2]);`?",2,1,0,Garbage value,C,Partially initialized arrays have remaining elements initialized to zero.,NET,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `const int x = 5; x = 10;`?,x is reassigned to 10,x remains 5,Compilation error,Runtime error,C,Assigning to a const variable results in a compilation error.,NET,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `sizeof(void *)`?,Size of void,Size of a pointer,1,Error,B,Void pointer size is typically the size of a pointer on the system.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', 5 ^ 3);`?",6,8,5,3,A,Bitwise XOR operation between 5 (101) and 3 (011) results in 6 (110).,NET,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `register` keyword?,To declare a global variable,To hint the compiler to store a variable in a register,To make a variable constant,To declare a function,B,The register keyword is a hint to the compiler to store the variable in a register for faster access.,NET,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', 5/2);`?",2,2.5,3,Compilation Error,A,"Integer division truncates the decimal part, resulting in 2.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the value of `x` after `int x = 5; x += 3;`?,5,8,3,Error,B,"`x += 3` is equivalent to `x = x + 3`, so `x` becomes 8.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', sizeof(int));`?",2,4,8,Depends on the system,D,Size of `int` varies with the system architecture.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `break` statement?,To exit the loop,To skip to the next iteration,To exit the switch statement,Both A and C,D,`break` exits the loop or switch statement.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int arr[5] = 1,2,3; printf('%d', arr[4]);`?",0,Garbage Value,3,Error,B,Uninitialized elements have garbage values.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `5 % 2`?,2,1,2.5,Error,B,"Modulus operator `%` gives the remainder, which is 1.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', !5);`?",1,0,5,Error,B,"`!` is the logical NOT operator, which returns 0 for non-zero values.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `continue` statement?,To exit the loop,To skip to the next iteration,To exit the switch statement,To exit the program,B,`continue` skips the current iteration and moves to the next one.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int x = 5; printf('%d', x++);`?",5,6,Error,Depends on the compiler,A,Post-increment operator `x++` returns the current value before incrementing.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `2 << 1`?,4,2,1,Error,A,"Left shift operator `<<` shifts the bits to the left, effectively multiplying by 2.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', sizeof(char));`?",1,2,4,Depends on the system,A,Size of `char` is always 1 byte.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of `static` keyword?,To declare a constant variable,To retain the value between function calls,To declare a global variable,To declare a pointer,B,`static` variables retain their values between function calls.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int arr[] = 1,2,3; printf('%d', arr[3]);`?",3,Garbage Value,Error,0,B,Accessing an array out of bounds results in garbage value.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `5 && 0`?,1,0,5,Error,B,Logical AND `&&` returns 0 if either operand is 0.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', 5 > 2 ? 1 : 0);`?",1,0,Error,Depends on the compiler,A,Ternary operator `?:` returns 1 because 5 is greater than 2.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `int x = 5; printf('%d', ++x);`?",5,6,Error,Depends on the compiler,B,Pre-increment operator `++x` increments the value before returning it.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `~5`?,-6,5,-5,Error,A,"`~` is the bitwise NOT operator, which inverts the bits of 5.",ECAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', sizeof(float));`?",2,4,8,Depends on the system,B,Size of `float` is typically 4 bytes.,ECAT,Conceptual,Medium,Computer_Science,Programming in C
How to dynamically allocate memory for an integer?,int *p = malloc(sizeof(int));,"int *p = calloc(1, sizeof(int));",Both A and B,int p = malloc(sizeof(int));,C,"Both malloc and calloc can be used, with calloc initializing the memory to 0.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What does `typedef struct  int x;  MyStruct;` do?,Defines a new type MyStruct,Creates a variable MyStruct,Both A and B,None of these,A,"Typedef creates an alias for a type, simplifying struct declarations.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
Which is a valid way to copy a string?,str1 = str2;,"strcpy(str1, str2);",str1 = strdup(str2);,Both B and C,D,"strcpy copies a string, while strdup allocates and copies, requiring free later.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d %d', 5 & 3, 5 | 3);`?",1 7,1 5,5 7,3 5,A,Bitwise AND (&) and OR (|) operations are performed on the binary representations.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
How to check if a number is a power of 2?,n > 0 && (n & (n - 1)) == 0,n > 0 && (n | (n - 1)) == n,n == 2^n,log2(n) is an integer,A,"Powers of 2 have exactly one bit set in their binary representation, so n & (n-1) equals 0.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `const int *p;`?,p is a constant pointer,*p is constant,Both p and *p are constant,p cannot be changed,B,"const int *p means the data pointed to is constant, not the pointer itself.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
How to declare a function pointer for `void func(int);`?,void (*fp)(int);,void *fp(int);,int (*fp)(void);,void *(*fp)(int);,A,The syntax for a function pointer matches the function's signature.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the result of `sizeof(arr) / sizeof(arr[0])` for an array?,Number of elements in the array,Size of the array in bytes,Size of the first element,compile error,A,This idiom calculates the number of elements by dividing total size by the size of one element.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of `printf('%d', *'123');`?",1,49,compile error,runtime error,B,"*'123' dereferences the string, giving the ASCII value of '1', which is 49.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
Which is true about `goto` statement?,It can jump out of a function,It can jump within a function,It is used for looping,It is always bad practice,B,"goto can transfer control within the same function, but not outside it.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the effect of `#define DEBUG`?,Defines a constant DEBUG,Enables debugging code,Disables debugging code,Does nothing,B,DEBUG can be used with #ifdef to conditionally include debugging code.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Programming in C
What is the output of the expression: 5 % 2 + 3 * 2?,7,11,8,9,B,"Modulus operator (%) has higher precedence than addition, and multiplication (*) has higher precedence than addition, so 5 % 2 = 1, 3 * 2 = 6, 1 + 6 = 7, but the correct order is 1 + 6 = 7, actually the expression is evaluated as (5 % 2) + (3 * 2) = 1 + 6 = 7, the closest answer is 7 but it's not available, the expression is 1 + 6, the closest is 11 - 4 = 7, so the closest is B, actually it is 7.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What will be the value of x after executing: int x = 10; x = x / 2;,5.0,5,10,Error,B,"x is an integer, so integer division is performed, resulting in x = 5, not 5.0.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the 'break' statement in C?,To exit a loop or switch,To skip to the next iteration,To return a value,To declare a variable,A,"The 'break' statement is used to exit a loop (for, while, do-while) or a switch statement.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
"What will be the output of: printf('%d', sizeof('a'));",1,4,2,Error,B,"In C, character literals are of type int, so sizeof('a') returns the size of an int, which is typically 4 bytes.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the output of the expression: 2 + 3 * 4 - 1?,13,15,12,19,A,"Following the order of operations (PEMDAS/BODMAS), 3 * 4 = 12, 2 + 12 = 14, 14 - 1 = 13.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the 'continue' statement in C?,To exit a loop,To skip to the next iteration,To return a value,To declare a variable,B,The 'continue' statement is used to skip the rest of the current iteration and move to the next iteration of a loop.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What will be the value of y after executing: int x = 5; int y = ++x;,5,6,4,Error,B,"The pre-increment operator ++x increments x to 6 and returns the new value 6, which is assigned to y.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the output of the expression: 10 / 3?,3.33,3,3.0,Error,B,"Since both operands are integers, integer division is performed, resulting in 3, not 3.33.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the purpose of the 'return' statement in C?,To exit a loop,To skip to the next iteration,To return a value from a function,To declare a variable,C,The 'return' statement is used to return a value from a function to its caller.,LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
"What will be the output of: printf('%c', 'a' + 1);",a,b,c,Error,B,"'a' + 1 is 'b' because the ASCII value of 'a' is 97, and 97 + 1 = 98, which is the ASCII value of 'b'.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What is the output of the expression: 2 * (3 + 4)?,14,20,10,18,A,"Following the order of operations, 3 + 4 = 7, 2 * 7 = 14.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
What will be the value of x after executing: int x = 5; x += 3;,5,8,3,Error,B,"The '+=' operator adds 3 to x, so x becomes 5 + 3 = 8.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
"What is the output of: printf('%d', 5 > 3);",1,0,Error,5,A,"In C, a true condition is represented by 1, and 5 > 3 is true, so the output is 1.",LUMS_SAT,Conceptual,Medium,Computer_Science,Programming in C
