Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The element with the highest melting point among the following is,W,Re,Os,Ir,A,"Tungsten (W) has one of the highest melting points among elements, due to its strong metallic bonding.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that is isoelectronic with Cr is,Mn2+,Fe2+,V+,Co3+,A,"Cr and Mn2+ are isoelectronic as they both have the same number of electrons, [Ar] 3d5 configuration.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following transition metal ions is diamagnetic?,Cr2+,Mn2+,Fe2+,Zn2+,D,Zn2+ is diamagnetic as it has a fully filled d-subshell with no unpaired electrons.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The compound that is colored due to charge transfer is,KMnO4,K2Cr2O7,Both A and B,None of the above,C,"Both KMnO4 and K2Cr2O7 are colored due to charge transfer transitions, not d-d transitions.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The most common oxidation state of Actinides is,+2,+3,+4,+5,B,"Like Lanthanides, Actinides also commonly exhibit a +3 oxidation state, although they show more variability.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The element that is a liquid at room temperature is,Hg,Br,Ga,Cs,A,Mercury (Hg) is a metal that is liquid at room temperature due to its low melting point.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The catalyst used in the Haber process is,Fe,Ni,Pt,Pd,A,Iron (Fe) is used as a catalyst in the Haber process for the production of ammonia.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that has the highest magnetic moment is,Mn2+,Fe2+,Co2+,Ni2+,A,"Mn2+ has 5 unpaired electrons, resulting in the highest magnetic moment among the given options.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that can exhibit a zero oxidation state is,Ni,Fe,Cr,All of the above in certain complexes,D,"Transition metals can exhibit a zero oxidation state in certain complexes, such as Ni(CO)4.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The compound TiCl4 is,Colored and paramagnetic,Colored and diamagnetic,Colorless and paramagnetic,Colorless and diamagnetic,D,TiCl4 is colorless and diamagnetic as Ti4+ has no unpaired electrons.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following transition metals has the highest melting point?,Tungsten (W),Rhenium (Re),Osmium (Os),Tantalum (Ta),A,Tungsten has the highest melting point among transition metals due to its strong metallic bonds and high atomic number.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The atomic number of the element that is a strong reducing agent and has a low ionization energy is?,21,24,26,29,A,Scandium (Sc) with atomic number 21 is a strong reducing agent due to its low ionization energy and tendency to lose electrons.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable oxidation state of manganese is?,+2,+3,+4,+7,A,"Manganese is most stable in +2 oxidation state due to its half-filled d-subshell, making it relatively more stable.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the electronic configuration [Ar] 3d5 4s1 is?,Chromium (Cr),Manganese (Mn),Iron (Fe),Cobalt (Co),A,"The given configuration corresponds to Chromium, which has a half-filled d-subshell and one electron in the 4s orbital.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The compound that is colored due to charge transfer is?,KMnO4,K2Cr2O7,Cu2O,All of the above,D,"KMnO4, K2Cr2O7, and Cu2O exhibit color due to charge transfer, which involves the transfer of electrons between different orbitals.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that is isoelectronic with Cr is?,Mn+,Fe2+,Co3+,V+,C,"Cr has 24 electrons, and Co3+ also has 24 electrons (27 - 3 = 24), making them isoelectronic.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that is used as a catalyst in the Haber process is?,Iron (Fe),Nickel (Ni),Platinum (Pt),Palladium (Pd),A,Iron is used as a catalyst in the Haber process for the production of ammonia due to its ability to adsorb nitrogen.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element that exhibits the maximum number of oxidation states is?,Manganese (Mn),Chromium (Cr),Vanadium (V),Titanium (Ti),A,Manganese exhibits the maximum number of oxidation states (+2 to +7) due to its half-filled d-subshell and ability to lose or gain electrons.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The complex that is colored due to d-d transition is?,[Ti(H2O)6]3+,[Fe(CN)6]3-,[Co(NH3)6]3+,All of the above,D,"All the given complexes exhibit color due to d-d transitions, which involve the excitation of electrons between different d-orbitals.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that has the maximum magnetic moment is?,Fe3+,Mn2+,Cr3+,Co2+,B,"Mn2+ has 5 unpaired electrons, resulting in the maximum magnetic moment due to the spin-only formula: μ = √(n(n+2)) BM.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that is used in the manufacture of sulfuric acid is?,Vanadium (V),Molybdenum (Mo),Tungsten (W),Rhenium (Re),A,Vanadium(V) oxide is used as a catalyst in the contact process for the production of sulfuric acid.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element that has the highest density among the 3d transition series is?,Manganese (Mn),Iron (Fe),Cobalt (Co),Copper (Cu),C,Cobalt has a higher density (8.9 g/cm³) compared to other 3d transition metals due to its atomic mass and crystal structure.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of chromium in Cr2O72- is?,+3,+6,+5,+4,B,"The oxidation state of Cr in Cr2O72- is +6, calculated using the formula: 2x + 7(-2) = -2, where x is the oxidation state of Cr.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that is used in the Wacker process is?,Palladium (Pd),Platinum (Pt),Nickel (Ni),Copper (Cu),A,Palladium is used as a catalyst in the Wacker process for the oxidation of alkenes to ketones.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that is most stable in aqueous solution is?,Ti3+,V3+,Cr3+,Mn3+,C,Cr3+ is most stable in aqueous solution due to its half-filled t2g orbitals and relatively low tendency to undergo further oxidation or reduction.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element that exhibits the highest oxidation state is?,Manganese (Mn),Rhenium (Re),Osmium (Os),Iridium (Ir),C,Osmium exhibits the highest oxidation state (+8) in OsO4 due to its ability to form a stable compound with oxygen.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The complex that is diamagnetic is?,[Fe(CN)6]3-,[Co(NH3)6]3+,[Ni(CN)4]2-,All of the above,D,"All the given complexes are diamagnetic due to the pairing of electrons in the d-orbitals, resulting in no unpaired electrons.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that is used in the hydrogenation of alkenes is?,Nickel (Ni),Palladium (Pd),Platinum (Pt),All of the above,D,"Ni, Pd, and Pt are all used as catalysts in the hydrogenation of alkenes due to their ability to adsorb hydrogen and facilitate its transfer.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that has the lowest magnetic moment is?,Cu2+,Ni2+,Co2+,Mn2+,A,"Cu2+ has one unpaired electron, resulting in the lowest magnetic moment among the given options, calculated using the spin-only formula.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element that is used in the manufacture of magnets is?,Iron (Fe),Cobalt (Co),Nickel (Ni),All of the above,D,"Fe, Co, and Ni are all ferromagnetic and used in the manufacture of magnets due to their ability to be magnetized.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable oxidation state of Mn is?,+2,+3,+4,+7,A,"Mn2+ has a half-filled d subshell, making it particularly stable due to exchange energy stabilization associated with the half-filled subshell.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following is a Lanthanide?,Actinium (Ac),Cerium (Ce),Thorium (Th),Uranium (U),B,"Cerium is a Lanthanide series element, which are also known as inner transition metals, starting from Lanthanum (La) to Lutetium (Lu).",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element with atomic number 26 is?,Iron (Fe),Cobalt (Co),Nickel (Ni),Manganese (Mn),A,"The atomic number 26 corresponds to Iron, which is a transition metal in the d-block of the periodic table.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The compound K2Cr2O7 is?,a reducing agent,an oxidizing agent,a neutral compound,a basic compound,B,"K2Cr2O7 (Potassium dichromate) is a strong oxidizing agent due to the presence of Cr in +6 oxidation state, which can be reduced.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The magnetic moment of Ni2+ ion is?,2.83 BM,1.73 BM,3.87 BM,0 BM,A,"Ni2+ has 2 unpaired electrons, and using the formula μ = √(n(n+2)), we find μ = √(2(2+2)) = √8 = 2.83 BM.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The most common oxidation state of Lanthanides is?,+2,+3,+4,+1,B,Lanthanides typically exhibit +3 oxidation state due to the loss of 2 electrons from the 6s orbital and 1 electron from the 5d or 4f orbital.,GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element that does not form colored compounds is?,Ti,V,Cr,Zn,D,"Zn2+ has a full d subshell (d10 configuration), so it does not exhibit d-d transitions, resulting in colorless compounds.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The compound that is used as a catalyst in the Haber process is?,Fe,Co,Ni,Pt,A,Iron (Fe) is used as a catalyst in the Haber process for the production of ammonia (NH3) from nitrogen and hydrogen.,GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that has the highest magnetic moment among the following is?,Fe2+,Fe3+,Mn2+,Cr3+,C,"Mn2+ has 5 unpaired electrons, giving it the highest magnetic moment among the options, as μ = √(5(5+2)) = √35.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that is used in the manufacture of aircraft is?,Ti,Cr,Mn,Co,A,"Titanium (Ti) is used in aircraft manufacture due to its high strength-to-weight ratio, corrosion resistance, and ability to withstand extreme temperatures.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of Cr in CrO5 is?,+6,+5,+4,+3,A,"In CrO5, Cr is in +6 oxidation state, with 4 oxygen atoms having a -1 charge (peroxo linkages) and 1 oxygen having a -2 charge.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the lowest first ionization energy among the following is?,Sc,Ti,V,Cr,A,"Scandium (Sc) has a relatively low first ionization energy due to its electronic configuration, making it easier to remove an electron.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The complex ion [Fe(CN)6]3- is?,high spin,low spin,paramagnetic,diamagnetic,B,"[Fe(CN)6]3- is a low-spin complex due to the strong field ligand CN-, causing pairing of electrons and resulting in 1 unpaired electron.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable complex of Fe3+ is with?,CN-,Cl-,F-,H2O,A,"CN- is a strong field ligand, forming a very stable low-spin complex with Fe3+, [Fe(CN)6]3-, due to its high crystal field stabilization energy.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The transition metal that exhibits the greatest number of oxidation states is?,Mn,Cr,V,Fe,A,"Manganese (Mn) exhibits the greatest number of oxidation states, ranging from -3 to +7, due to its half-filled d subshell and ability to lose or gain electrons.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that is most likely to be reduced is?,Cu2+,Fe3+,Mn2+,Cr3+,B,"Fe3+ has a higher reduction potential compared to the others, making it more likely to be reduced to Fe2+.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The compound that contains a metal in zero oxidation state is?,Ni(CO)4,Fe(CO)5,Cr(CO)6,All of the above,D,"All the given metal carbonyls have the metal in zero oxidation state, as CO is a neutral ligand.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
Which transition metal has the highest melting point?,Tungsten,Molybdenum,Rhenium,Osmium,A,Tungsten has the highest melting point due to strong metallic bonds resulting from its high atomic number and high number of unpaired electrons.,LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable oxidation state of manganese is,+2,+3,+4,+7,A,"Mn²⁺ is most stable due to its half-filled d-subshell, making it resistant to further oxidation or reduction.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following is a characteristic of d-block elements?,They are all metals,They exhibit fixed oxidation states,They form colored ions,They are all radioactive,C,"d-block elements often form colored ions due to d-d transitions, where electrons jump between d orbitals of different energies.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which ion is colorless?,Sc³⁺,Ti³⁺,V³⁺,Cr³⁺,A,"Sc³⁺ is colorless because it has no unpaired electrons in its d orbitals, thus no d-d transitions occur.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The catalytic property of transition metals is due to,Their ability to change oxidation state,Their ability to form complexes,Their magnetic properties,Their colored ions,A,"Transition metals can change their oxidation state, allowing them to act as catalysts by facilitating redox reactions.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following has the highest ionization energy?,Cr,Mn,Fe,Co,B,"Mn has a half-filled d subshell, making it more stable and thus having a higher ionization energy.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the electronic configuration [Ar] 3d⁵ 4s¹ is,Cr,Mn,Fe,Co,A,"The given configuration corresponds to Chromium, which has a half-filled d subshell and one electron in the 4s orbital.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following ions is most stable?,Mn²⁺,Fe²⁺,Co²⁺,Ni²⁺,A,"Mn²⁺ is most stable due to its half-filled d-subshell, which is particularly stable.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The number of unpaired electrons in Cr³⁺ is,3,2,1,0,A,"Cr³⁺ has three unpaired electrons, as it loses three electrons from its outermost energy level.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which transition metal is used in the Haber process?,Fe,Co,Ni,Pt,A,Iron is used as a catalyst in the Haber process for the production of ammonia.,LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element that exhibits the maximum number of oxidation states is,Mn,Cr,Fe,Co,A,Manganese exhibits the maximum number of oxidation states due to its ability to lose or share different numbers of electrons.,LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The color of Cu²⁺ ion is due to,d-d transition,Charge transfer,Both,None of these,A,"Cu²⁺ is colored due to d-d transitions, where an electron jumps from a lower to a higher energy d orbital.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The magnetic moment of Ni²⁺ is,2.83 BM,3.87 BM,1.73 BM,0 BM,A,"Ni²⁺ has two unpaired electrons, and its magnetic moment can be calculated using the formula √(n(n+2)), where n = 2.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The compound that is colored is,CuCl,CuCl₂,ZnCl₂,CdCl₂,B,CuCl₂ is colored because Cu²⁺ has unpaired electrons that undergo d-d transitions.,LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The ion with the lowest magnetic moment is,Cr²⁺,Mn²⁺,Fe²⁺,Sc³⁺,D,"Sc³⁺ has no unpaired electrons, resulting in the lowest magnetic moment.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following ions is colorless?,Cu²⁺,Zn²⁺,Cr³⁺,Mn²⁺,B,"Zn²⁺ has a fully filled d-subshell (d¹⁰), so it is colorless due to the absence of d-d transitions.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The magnetic moment of Ni²⁺ (atomic number 28) is,√8,√2,0,√15,A,"Ni²⁺ has 2 unpaired electrons (d⁸ configuration), so its magnetic moment is √(n(n+2)) = √(2(2+2)) = √8 BM.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that is most stable in aqueous solution is,Ti³⁺,V³⁺,Cr³⁺,Mn³⁺,C,"Cr³⁺ has a half-filled t₂g level, making it particularly stable in an octahedral field, hence stable in aqueous solution.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The f-block elements are also known as,Transition metals,Inner transition metals,Alkali metals,Noble gases,B,f-block elements are known as inner transition metals as they involve the filling of the inner f-orbitals.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The compound used in the treatment of cancer is,Cisplatin,TiCl₄,V₂O₅,CrO₃,A,Cisplatin is a platinum-based drug used in chemotherapy for cancer treatment.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The most electronegative element among the transition metals is,Cu,Au,Hg,Pt,B,Au is the most electronegative transition metal due to its high effective nuclear charge and relativistic effects.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
The ion that has the maximum number of unpaired electrons is,Mn²⁺,Fe³⁺,Cr³⁺,Both A and B,D,"Both Mn²⁺ and Fe³⁺ have 5 unpaired electrons in their d-orbitals, making them have the maximum number among the given options.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The element with atomic number 58 is,Ce,La,Lu,Th,A,"The atomic number 58 corresponds to Cerium (Ce), which is a lanthanide.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of Cr in Cr₂O₇²⁻ is,+6,+5,+3,+2,A,"In Cr₂O₇²⁻, the oxidation state of Cr is calculated as +6, considering the overall charge and oxygen's oxidation state as -2.",NET,Conceptual,Medium,Chemistry,D and F Block Elements
The complex that is colored due to d-d transition is,[Ti(H₂O)₆]³⁺,[Co(NH₃)₆]³⁺,Both A and B,None of these,C,Both [Ti(H₂O)₆]³⁺ and [Co(NH₃)₆]³⁺ are colored due to d-d transitions in their respective metal ions.,NET,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following is a transition metal?,Zn,Cd,Hg,Sc,D,"Scandium (Sc) is a transition metal as it has partially filled d subshell, whereas Zn, Cd, and Hg have fully filled d subshell.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The atomic number of an element is 25. The element belongs to,s-block,p-block,d-block,f-block,C,"The atomic number 25 corresponds to Manganese (Mn), which is a d-block element as its electronic configuration is [Ar] 3d5 4s2.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with atomic number 29 is,Cu,Zn,Ni,Co,A,"The atomic number 29 corresponds to Copper (Cu), which has an electronic configuration of [Ar] 3d10 4s1.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following has the highest melting point?,Cr,Mn,Fe,W,D,Tungsten (W) has the highest melting point among the given options due to its strong metallic bonding.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of Cr in Cr2O72- is,+3,+6,+5,+2,B,"In Cr2O72-, the oxidation state of Cr is calculated as 2x + 7(-2) = -2, giving x = +6.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the electronic configuration [Ar] 3d6 4s2 is,Fe,Co,Ni,Mn,A,"The given electronic configuration corresponds to Iron (Fe), which has 26 electrons.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The magnetic moment of an ion is √24 BM. The number of unpaired electrons is,4,5,2,3,A,"Using the formula μ = √(n(n+2)), where μ = √24, we get n = 4.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable ion of Mn is,Mn2+,Mn3+,Mn4+,Mn7+,A,Mn2+ is most stable due to its half-filled d subshell (d5 configuration).,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the highest first ionization energy among the following is,Cr,Mn,Fe,Co,B,"Mn has a half-filled d subshell, making it more stable and thus having a higher ionization energy.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The color of Cu2+ ion is due to,d-d transition,charge transfer,both,none,A,"Cu2+ has an unpaired electron in d subshell, causing d-d transitions and resulting in color.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of Fe in Fe(CO)5 is,0,+2,+3,+5,A,"In metal carbonyls, the oxidation state of the metal is typically 0.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with atomic number 24 is,Cr,Mn,Fe,Co,A,"The atomic number 24 corresponds to Chromium (Cr), which has an electronic configuration of [Ar] 3d5 4s1.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The number of unpaired electrons in Ni2+ is,2,3,4,0,A,"Ni2+ has an electronic configuration of [Ar] 3d8, resulting in 2 unpaired electrons.",ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The geometry of the complex ion [Cu(NH3)4]2+ is,Tetrahedral,Square planar,Octahedral,Trigonal bipyramidal,B,[Cu(NH3)4]2+ has a square planar geometry due to dsp2 hybridization.,ECAT,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable oxidation state of lanthanides is,+2,+3,+4,+1,B,Lanthanides typically exhibit +3 oxidation state due to the loss of 2 electrons from 6s and 1 electron from 5d or 4f orbitals.,GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element with atomic number 26 has an electronic configuration of,[Ar] 3d6 4s2,[Ar] 3d7 4s1,[Ar] 3d5 4s2,[Ar] 3d8,A,"Iron (Z=26) has an electronic configuration of [Ar] 3d6 4s2, following the Aufbau principle and Hund's rule.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
Which of the following is a diamagnetic complex?,[Fe(CN)6]3-,[Fe(CN)6]4-,[FeF6]3-,[CoF6]3-,B,"[Fe(CN)6]4- is diamagnetic as it has no unpaired electrons, with Fe in +2 oxidation state and strong field ligand CN- causing pairing.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The color of [Ti(H2O)6]3+ is due to,d-d transition,charge transfer,LMCT,MLCT,A,"[Ti(H2O)6]3+ is colored due to d-d transition, as the single d electron jumps from t2g to eg orbital, absorbing light.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the highest first ionization energy among the 3d series is,Zn,Cu,Cr,Mn,A,"Zn has the highest first ionization energy in the 3d series due to its fully filled d subshell, making it more stable.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The complex [Co(NH3)6]3+ is an example of,high spin complex,low spin complex,inner orbital complex,both B and C,D,"[Co(NH3)6]3+ is a low spin complex and inner orbital complex as NH3 is a strong field ligand, causing pairing of electrons.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The magnetic moment of [MnCl4]2- is,5.9 BM,4.9 BM,3.9 BM,1.9 BM,A,"[MnCl4]2- has 5 unpaired electrons, so its magnetic moment is √(5(5+2)) = √35 = 5.9 BM.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The hybridization of Ni in [Ni(CN)4]2- is,dsp2,sp3,sp2d,d2sp3,A,"[Ni(CN)4]2- has dsp2 hybridization, with Ni in +2 oxidation state and strong field ligand CN- causing pairing.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The actinide that is used as a nuclear fuel is,U,Th,Pa,Np,A,"Uranium (U) is commonly used as a nuclear fuel due to its fissile isotope U-235, which undergoes a chain reaction.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The complex that is used as an anticancer agent is,[Pt(NH3)2Cl2],[Co(NH3)6]3+,[Cr(NH3)6]3+,[Fe(CN)6]3-,A,"[Pt(NH3)2Cl2] (cisplatin) is used as an anticancer agent, as it binds to DNA and inhibits cancer cell growth.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The oxidation state of Cr in CrO5 is,+6,+5,+4,+3,A,"CrO5 has Cr in +6 oxidation state, with 4 oxygen atoms having -1 charge (peroxo linkages) and 1 having -2 charge.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The lanthanide contraction is responsible for,similar properties of 2nd and 3rd row transition metals,different properties of 2nd and 3rd row transition metals,higher ionization energy of 3rd row transition metals,lower ionization energy of 3rd row transition metals,A,Lanthanide contraction results in similar properties of 2nd and 3rd row transition metals due to similar atomic radii.,GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The complex [Fe(H2O)6]2+ is,high spin,low spin,inner orbital complex,both B and C,A,"[Fe(H2O)6]2+ is high spin as H2O is a weak field ligand, resulting in no pairing of electrons.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The most stable oxidation state of Cu is,+1,+2,+3,+4,B,Cu(+2) is more stable due to its higher hydration energy and more negative reduction potential compared to Cu(+1).,GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The element that is used in the manufacture of magnets is,Fe,Co,Ni,all of the above,D,"Fe, Co, and Ni are ferromagnetic and used in the manufacture of magnets due to their ability to be magnetized.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The complex [CoF6]3- is,high spin,low spin,inner orbital complex,both B and C,A,"[CoF6]3- is high spin as F- is a weak field ligand, resulting in no pairing of electrons.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The actinide that is used in smoke detectors is,Am,Cm,Bk,Cf,A,"Americium (Am) is used in smoke detectors due to its alpha decay, which ionizes the air and triggers the alarm.",GIKI_PIEAS,Conceptual,Medium,Chemistry,D and F Block Elements
The atomic radius of which element is the smallest in the series?,Cr,Mn,Fe,Co,B,"Mn has a smaller atomic radius due to the effective nuclear charge and the half-filled d subshell, which results in a more compact atom.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The element with the highest density among the 3d series is?,Cr,Mn,Fe,Cu,D,"Copper has a higher density due to its higher atomic mass and relatively smaller atomic radius, resulting in a higher mass per unit volume.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
The complex that is used in the treatment of cancer is?,Cisplatin,Transplatin,Carboplatin,Oxaliplatin,A,"Cisplatin is used in cancer treatment due to its ability to cross-link DNA, thereby inhibiting cancer cell division and inducing apoptosis.",LUMS_SAT,Conceptual,Medium,Chemistry,D and F Block Elements
