Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
Scientists discover an infectious agent that causes scrapie in sheep but lacks any detectable nucleic acids. What is the nature of this agent?,Protein only,RNA only,DNA only,Nucleoprotein complex,A,"Prions are purely proteinaceous infectious particles. Viroids consist only of naked RNA, lacking the protein component found in prions.",Prions and Viroids,Easy,Biology,Acellular Life
"A plant pathologist identifies a small, circular, naked RNA molecule causing stunted growth in potatoes. What is this pathogen classified as?",Prion,Viroid,Virion,Satellite virus,B,"Viroids are naked RNA molecules. Prions are proteins, and virions are complete viral particles containing both nucleic acid and protein.",Prions and Viroids,Medium,Biology,Acellular Life
An HIV particle approaches a human T-lymphocyte. Which specific surface glycoprotein on the virus binds to the CD4 receptor of the host cell?,gp41,p24,gp120,Reverse transcriptase,C,"gp120 is the surface spike that binds CD4. gp41 is involved in fusion, and p24 is a core protein, not a surface receptor-binder.",Human Diseases,Hard,Biology,Acellular Life
"In 1980, the World Health Organization declared the global eradication of a specific viral disease. Which virus was the target of this successful campaign?",Polio virus,Measles virus,Influenza virus,Smallpox virus,D,"Smallpox was officially eradicated in 1980. Polio and Measles are still present globally, though vaccination efforts are extensive.",Human Diseases,Easy,Biology,Acellular Life
An elderly man develops a respiratory infection characterized by frequent changes in viral surface antigens. Which virus is known for this high mutation rate?,Influenza virus,Rhinovirus,Adenovirus,Parainfluenza virus,A,Influenza viruses undergo frequent antigenic changes. Rhinovirus causes the common cold but is not as famous for major antigenic shifts like Influenza.,Human Diseases,Medium,Biology,Acellular Life
"Under stressful conditions, a lysogenic bacterial population suddenly begins to lyse. Which process triggers the transition from the lysogenic to the lytic cycle?",Transduction,Induction,Conjugation,Transformation,B,"Induction is the process where a prophage detaches to start the lytic cycle. Transduction involves horizontal gene transfer, not the cycle switch.",Life Cycle of Bacteriophage,Hard,Biology,Acellular Life
"When comparing the size of different pathogens, which range correctly describes the typical diameter of most known viruses?",20µm to 250µm,200nm to 1000nm,20nm to 250nm,2nm to 10nm,C,Viruses range from 20nm to 250nm. Options in micrometers (µm) are incorrect as that is the size range for bacteria.,Characteristics of Viruses,Easy,Biology,Acellular Life
"During the penetration stage of a T4 bacteriophage infection, which enzyme is released to weaken the bacterial cell wall?",Protease,Lipase,Amylase,Lysozyme,D,Lysozyme digests the bacterial peptidoglycan wall. Penicillin is an antibiotic that inhibits wall synthesis but is not produced by viruses.,Life Cycle of Bacteriophage,Medium,Biology,Acellular Life
"A patient recovers from a viral infection but remains a chronic carrier of a virus previously known as 'non-A, non-B hepatitis.' Which virus is this?",Hepatitis B,Hepatitis D,Hepatitis C,Hepatitis E,C,"Hepatitis C was historically called non-A, non-B hepatitis. Hepatitis E is also non-A non-B but is typically acute and feco-oral.",Human Diseases,Hard,Biology,Acellular Life
Analysis of a Herpes virus capsid reveals a specific number of capsomeres. How many capsomeres are present in this icosahedral virus?,252 capsomeres,162 capsomeres,150 capsomeres,120 capsomeres,B,"Herpes virus has 162 capsomeres. 252 is the count for Adenovirus, which is the most frequent distractor for this fact.",Structure of Viruses,Easy,Biology,Acellular Life
A patient diagnosed with HIV shows high viral replication. Which enzyme is responsible for converting the single-stranded viral RNA into double-stranded DNA?,RNA polymerase,Reverse transcriptase,DNA ligase,Integrase,B,Reverse transcriptase synthesizes DNA from an RNA template; RNA polymerase fails because it produces RNA from a DNA template.,HIV Infection Cycle,Medium,Biology,Acellular Life
"During an experiment, a T4 bacteriophage fails to attach to an E. coli cell. Which structure is likely defective or missing?",Capsid head,Contractile sheath,Tail fibers,Tail pins,C,Tail fibers are responsible for attachment to specific receptor sites; tail pins fail because they only assist in penetration.,Bacteriophage Structure,Easy,Biology,Acellular Life
"A medical student examines a virus containing double-stranded DNA and an envelope, transmitted through blood. Which virus is being studied?",Hepatitis B,Hepatitis A,Hepatitis C,Hepatitis E,A,Hepatitis B is the only DNA virus among the common hepatitis types; Hepatitis A is a tempting wrong choice but is RNA.,Hepatitis B,Medium,Biology,Acellular Life
"In 1796, a young boy was inoculated with pus from a cowpox lesion to provide immunity. Which scientist performed this?",Louis Pasteur,Robert Koch,Charles Chamberland,Edward Jenner,D,Edward Jenner used cowpox to create the first vaccine; Louis Pasteur fails because he developed vaccines for rabies much later.,History of Virology,Easy,Biology,Acellular Life
A patient exhibits rapid cognitive decline and brain vacuolation. The infectious agent lacks nucleic acids. What is the most likely cause?,Prions,Viroids,Virions,Proviruses,A,Prions are purely proteinaceous and cause neurodegenerative diseases; viroids fail because they consist only of naked circular RNA molecules.,Prions,Hard,Biology,Acellular Life
"During HIV entry into a T-helper cell, which viral component is primarily responsible for the initial adsorption to the CD4 receptor?",gp41,p24,gp120,Reverse transcriptase,C,The gp120 spike specifically binds to the CD4 receptor; gp41 fails because it mediates the fusion of the viral envelope.,HIV Structure,Medium,Biology,Acellular Life
A botanist observes that tobacco leaf extract remains infectious even after passing through a Porcelain filter. Who first discovered this filterable nature?,W.M. Stanley,Iwanowski,Beijerinck,Twort,B,Iwanowski demonstrated that TMV could pass through bacteria-proof filters; Stanley fails because he was the first to crystallize the virus.,Discovery of Viruses,Easy,Biology,Acellular Life
A patient presents with high fever and respiratory distress caused by an enveloped RNA virus. Which of the following fits this description?,Influenza virus,Poliovirus,Adenovirus,T4 phage,A,Influenza is an enveloped RNA virus; Poliovirus is a tempting wrong choice because it is a naked (non-enveloped) RNA virus.,Influenza Virus,Medium,Biology,Acellular Life
A 30-year-old man experiences recurring cold sores. Which characteristic of the causative virus allows it to persist in his nerve cells?,HIV,Poliovirus,Herpes simplex,Hepatitis A,C,Herpes simplex virus remains latent in the nerve ganglia for years; HIV fails because it integrates as a provirus in lymphocytes.,Herpes Simplex,Hard,Biology,Acellular Life
A child in a rural area develops paralysis. The virus was likely ingested through contaminated water. What is the transmission route?,Blood transfusion,Aerosol droplets,Sexual contact,Fecal-oral route,D,Poliovirus is primarily transmitted via the fecal-oral route; Hepatitis B fails because it is transmitted through blood or body fluids.,Polio Virus,Easy,Biology,Acellular Life
A patient develops chronic liver disease after a blood transfusion. The causative agent is Hepatitis C. What is its genomic nature?,DNA virus,RNA virus,Naked virus,Bacteriophage,B,Hepatitis C is an enveloped RNA virus often called non-A non-B; Hepatitis B fails as it is a DNA virus.,Hepatitis C,Medium,Biology,Acellular Life
"During the penetration phase of the lytic cycle, which enzyme is released by the phage to dissolve the bacterial cell wall?",Polymerase,Lysozyme,Endonuclease,Transcriptase,B,Lysozyme is used by phages to digest the bacterial cell wall; Endonuclease fails because it cuts DNA inside the cell.,Lytic Cycle,Easy,Biology,Acellular Life
A plant pathologist identifies an infectious agent consisting only of a short strand of circular RNA. This agent is classified as a:,Prions,Capsomeres,Viroids,Virions,C,Viroids are composed only of circular RNA without a protein coat; prions fail because they are composed only of proteins.,Viroids,Hard,Biology,Acellular Life
"An electron micrograph reveals an icosahedral virus causing a respiratory infection. If it is an Adenovirus, how many capsomeres are present?",162,60,125,252,D,Adenoviruses have 252 capsomeres in their capsid; Herpesvirus is a tempting wrong choice as it has exactly 162 capsomeres.,Viral Morphology,Easy,Biology,Acellular Life
"In the HIV lifecycle, the viral DNA is integrated into the host cell's chromosome. What is the virus called in this state?",Provirus,Prophage,Lytic body,Virion,A,A provirus is the integrated viral DNA in a eukaryotic host; a prophage specifically refers to integration in a bacterial host.,Lysogenic Cycle,Medium,Biology,Acellular Life
A 5-year-old child develops swelling of the parotid glands and a generalized rash. These diseases are caused by which group?,Rhinoviruses,Retroviruses,Paramyxoviruses,Rhabdoviruses,C,Mumps and Measles are both caused by paramyxoviruses; Rhinovirus fails because it is the primary cause of the common cold.,Paramyxoviruses,Easy,Biology,Acellular Life
Which term best describes the stage of the viral life cycle where the phage tail fibers land on the E. coli surface?,Penetration,Adsorption,Multiplication,Assembly,B,Adsorption is the first step where the virus attaches to the host; penetration fails because it involves the entry of DNA.,Viral Life Cycle,Easy,Biology,Acellular Life
"A patient recovers quickly from 'infectious hepatitis' after eating contaminated shellfish. Which virus, characterized by a short incubation, was likely responsible?",Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis D,A,Hepatitis A has a short incubation period and is transmitted fecally; Hepatitis B fails because it has a long incubation period.,Hepatitis A,Medium,Biology,Acellular Life
"To establish a permanent infection, HIV must insert its genome into the host's DNA. Which enzyme facilitates this specific step?",Protease,Reverse transcriptase,Integrase,DNA polymerase,C,Integrase is required to insert viral DNA into the host genome; Reverse transcriptase fails because it only synthesizes the DNA.,Retroviral Enzymes,Hard,Biology,Acellular Life
A virologist classifies a new virus based on its ability to only infect specific species of birds. This classification system uses:,Type of symmetry,Host range,Presence of envelope,Number of capsomeres,B,"Viruses are primarily classified based on whether they infect plants, animals, or bacteria; symmetry fails as it is a secondary structural feature.",Virus Classification,Medium,Biology,Acellular Life
A scientist aims to prove that viruses are not merely small bacteria but chemical entities. Which researcher first successfully crystallized the Tobacco Mosaic Virus?,Louis Pasteur,Robert Koch,Wendell Stanley,Dmitri Iwanowski,C,"Stanley first crystallized TMV in 1935, proving viruses have a chemical nature. Iwanowski is tempting but he only demonstrated filterability.",History of Virology,Easy,Biology,Acellular Life
"During a laboratory analysis of viral replication, a researcher observes a DNA virus replicating entirely within the host's cytoplasm. Which virus is being studied?",Herpesvirus,Poxvirus,Adenovirus,Hepatitis B virus,B,Poxviruses are unique DNA viruses that replicate in the cytoplasm. Herpesviruses are tempting because they are also DNA viruses but replicate in the nucleus.,Viral Replication,Medium,Biology,Acellular Life
A plant pathologist discovers an infectious agent causing stunted growth in potatoes that lacks a capsid and consists only of RNA. What is this agent?,Prions,Bacteriophages,Retroviruses,Viroids,D,Viroids consist solely of circular RNA without a protein coat. Prions are tempting but they consist only of proteins without nucleic acids.,Viroids and Prions,Medium,Biology,Acellular Life
A patient is diagnosed with a serum-borne viral infection of the liver. Laboratory tests confirm the virus has a DNA genome. Which virus is it?,Hepatitis B,Hepatitis C,Hepatitis A,Hepatitis E,A,Hepatitis B is the only DNA virus among common hepatitis types. Hepatitis C is a tempting choice but it contains an RNA genome.,Hepatitis,Easy,Biology,Acellular Life
"A bacteriophage infects E. coli but does not immediately lyse the cell, instead persisting through generations. Which life cycle is being exhibited?",Lytic cycle,Lysogenic cycle,Spontaneous induction,Transduction,B,"In lysogeny, the viral DNA integrates into the host chromosome as a prophage. The lytic cycle is tempting but involves immediate host cell destruction.",Life Cycle of Bacteriophages,Medium,Biology,Acellular Life
An HIV particle enters a T-lymphocyte and begins synthesizing DNA from its RNA template. Which viral enzyme is responsible for this specific anomaly?,DNA Ligase,RNA Polymerase,Reverse Transcriptase,Integrase,C,Reverse transcriptase converts viral RNA into DNA. RNA polymerase is tempting but it typically synthesizes RNA from a DNA template in normal cells.,HIV,Medium,Biology,Acellular Life
A virologist identifies an animal virus that is resistant to ether treatment due to the absence of a lipid envelope. Which virus is this?,Herpesvirus,HIV,Myxovirus,Picornavirus,D,Picornaviruses are non-enveloped animal viruses. Myxoviruses are tempting because they also infect animals but they possess a lipid envelope.,Classification of Viruses,Medium,Biology,Acellular Life
Microscopic examination of a virus reveals a tadpole-like structure with an icosahedral head and a contractile tail. Which virus is this?,T4 Bacteriophage,Tobacco Mosaic Virus,Adenovirus,Polio virus,A,T4 phages exhibit complex symmetry with a head and tail. TMV is tempting but it has simple helical symmetry without a tail.,Structure of Viruses,Easy,Biology,Acellular Life
A neurological condition in sheep called Scrapie is found to be caused by an agent containing no DNA or RNA. Identify the agent.,Viroids,Satellite viruses,Prions,Capsomeres,C,Prions are purely proteinaceous and lack nucleic acids. Viroids are tempting but they are made of RNA and lack protein.,Viroids and Prions,Easy,Biology,Acellular Life
A flu vaccine must be updated annually because the virus undergoes frequent genetic reassortment. This is primarily due to which genomic feature?,Polio virus,Influenza virus,Rhinovirus,Measles virus,B,"Influenza viruses have segmented RNA genomes allowing for rapid variation. Polio is tempting but it has a single, non-segmented RNA genome.",Viral Diversity,Medium,Biology,Acellular Life
A researcher observes a rod-shaped virus under an electron microscope with capsomeres arranged in a spiral. Which virus is likely being observed?,Tobacco Mosaic Virus,Adenovirus,Bacteriophage T2,Herpes Simplex Virus,A,"TMV has a helical capsid made of capsomeres. Adenovirus is tempting because it is a common virus, but it has icosahedral symmetry.",Structure of Viruses,Easy,Biology,Acellular Life
A group of students develops jaundice after consuming contaminated water from a local vendor. Which viral agent is the most likely cause?,Hepatitis B,Hepatitis C,Hepatitis D,Hepatitis A,D,Hepatitis A is transmitted through the fecal-oral route. Hepatitis B is tempting but it is transmitted through blood and body fluids.,Hepatitis,Easy,Biology,Acellular Life
Public health records indicate a major success in 1980 regarding the total global elimination of a specific viral disease. Which disease was it?,Polio,Measles,Smallpox,Influenza,C,"Smallpox was the first viral disease eradicated globally by 1980. Polio is tempting as it is nearly eradicated, but cases still occur.",Viral Diseases,Easy,Biology,Acellular Life
"In a microbiology experiment, a virus is used to kill specific pathogenic bacteria without affecting human cells. What category of virus is this?",Retroviruses,Bacteriophages,Arboviruses,Adenoviruses,B,"Bacteriophages are highly specific to bacterial species. Plant viruses are tempting but they infect plant cells, not bacterial hosts.",Bacteriophages,Easy,Biology,Acellular Life
The Human Immunodeficiency Virus (HIV) specifically targets helper T-lymphocytes. Which surface molecule acts as the primary receptor for viral attachment?,CD4 receptor,CD8 receptor,Acetylcholine receptor,Sialic acid receptor,A,HIV gp120 binds specifically to CD4 receptors on T-cells. CD8 is tempting but it is found on cytotoxic T-cells which HIV doesn't primarily infect.,HIV,Medium,Biology,Acellular Life
A patient presents with a severe respiratory infection caused by a naked (non-enveloped) icosahedral DNA virus. Which virus matches this description?,Herpesvirus,Adenovirus,Poxvirus,HIV,B,Adenoviruses are non-enveloped DNA viruses causing respiratory infections. Herpesviruses are DNA viruses but they possess a lipid envelope.,Classification of Viruses,Medium,Biology,Acellular Life
"While most DNA viruses contain double-stranded genomes, a specific group contains single-stranded DNA. Which virus belongs to this exceptional group?",Poxvirus,Herpesvirus,Parvovirus,Bacteriophage T4,C,"Parvoviruses are rare exceptions containing single-stranded DNA. Poxviruses are tempting because they are DNA viruses, but they are double-stranded.",Classification of Viruses,Hard,Biology,Acellular Life
"Most RNA viruses contain single-stranded RNA; however, a specific exception exists. Which of these contains a double-stranded RNA genome?",Influenza virus,Polio virus,HIV,Reovirus,D,"The Reovirus group contains double-stranded RNA, an exception to the ssRNA rule. Influenza is tempting but it contains single-stranded RNA.",Classification of Viruses,Hard,Biology,Acellular Life
A patient with chronic Hepatitis B is suddenly co-infected with another virus that cannot replicate on its own. What is this delta-agent?,Hepatitis E,Hepatitis D,Hepatitis C,Hepatitis A,B,Hepatitis D is a defective virus that only replicates in the presence of Hepatitis B. Hepatitis E is tempting but it is independent.,Hepatitis,Hard,Biology,Acellular Life
The Central Dogma states information flows from DNA to RNA. Which group of viruses provides a significant exception by reversing this flow?,Retroviruses,Bacteriophages,Poxviruses,Tobacco Mosaic Virus,A,Retroviruses reverse the flow of genetic information from RNA to DNA. Bacteriophages are tempting but they follow the standard DNA-to-RNA flow.,HIV,Hard,Biology,Acellular Life
A laboratory technician is observing a naked icosahedral virus responsible for common respiratory infections. How many capsomeres are present in Adenovirus?,162 capsomeres,210 capsomeres,252 capsomeres,300 capsomeres,C,"Adenovirus contains 252 capsomeres in its icosahedral capsid, whereas Herpesvirus contains 162, which is a common point of confusion.",Capsomere Arrangement,Easy,Biology,Acellular Life
"During a viral study, a lysogenic bacterium is exposed to UV radiation, causing the prophage to enter the lytic cycle. This process is called:",Integration,Induction,Adsorption,Maturation,B,Induction is the process where a prophage is detached from the host chromosome. Integration is the initial step of the lysogenic cycle.,Lytic-Lysogenic Switch,Medium,Biology,Acellular Life
"A patient is diagnosed with Hepatitis C after an infusion. Unlike Hepatitis B, the causative agent of Hepatitis C is classified as an:",Double-stranded DNA,Enveloped DNA,Naked RNA,Enveloped RNA,D,"Hepatitis B is a DNA virus, while Hepatitis C is an RNA virus. Both are enveloped, making RNA the distinguishing factor for C.",Hepatitis Classification,Medium,Biology,Acellular Life
"In the study of unconventional pathogens like those causing Mad Cow Disease, researchers found the infectious agent lacks nucleic acids and consists of:",Proteins only,RNA only,DNA only,Protein and RNA,A,Prions are purely proteinaceous infectious particles. Viroids consist only of circular RNA and are the most tempting wrong option for sub-viral agents.,Sub-viral Pathogens,Hard,Biology,Acellular Life
"During the budding process of HIV, the virus acquires an outer covering. What is the primary source of the viral envelope?",Host cell membrane,Viral genome,Ribosomal RNA,Nuclear envelope,A,"The HIV envelope is derived from the host cell membrane. The capsid, however, is synthesized by viral genetic instructions within the cell.",HIV Structural Proteins,Medium,Biology,Acellular Life
A T4 bacteriophage approaches an E. coli cell. Which specific part of the phage structure is used for the initial landing and recognition?,Capsid head,Tail fibers,Central sheath,Viral DNA,B,Tail fibers are responsible for initial recognition and landing. The base plate and pins facilitate the actual attachment and penetration phases.,Bacteriophage Anatomy,Medium,Biology,Acellular Life
A retrovirus enters a host cell and releases its genome. Which conversion must occur first for the virus to integrate into the host?,DNA into RNA,RNA into proteins,RNA into DNA,DNA into DNA,C,"Reverse transcriptase converts single-stranded RNA into double-stranded DNA. DNA polymerase is used for standard DNA replication, not RNA-to-DNA conversion.",Viral Enzymes,Medium,Biology,Acellular Life
Smallpox was a major human disease until its eradication. The specific virus responsible for causing smallpox in humans is the:,Vaccinia virus,Varicella virus,Molluscum virus,Variola virus,D,Variola virus causes smallpox. Vaccinia virus is used for immunization and is the most tempting distractor due to its historical link.,Poxvirus Characteristics,Easy,Biology,Acellular Life
Genetic reassortment occurs frequently in certain viruses due to their segmented RNA genomes. Which virus exhibits this characteristic according to PTB?,Influenza virus,Hepatitis B virus,Poliovirus,Bacteriophage T4,A,Influenza has a segmented genome allowing rapid mutation. HIV has two identical strands but is not considered segmented like the flu virus.,Viral Genome Diversity,Hard,Biology,Acellular Life
"To inject its DNA, a bacteriophage must create a hole in the bacterial cell wall. Which enzyme is released from the phage tail?",Protease,Lipase,Lysozyme,Amylase,C,Phages use lysozyme to digest the bacterial cell wall. Protease is used in HIV maturation and does not degrade the bacterial wall.,Penetration Mechanisms,Medium,Biology,Acellular Life
"If you were to zoom in on the protein coat of a virus, you would see many identical repeating subunits called:",Envelope,Capsomeres,Nucleocapsid,Spikes,B,The capsid is the entire protein coat. Capsomeres are the individual structural subunits that make up the capsid in viral architecture.,Viral Architecture,Easy,Biology,Acellular Life
A group of students at a camp develops jaundice after consuming contaminated water. Which transmission route is typical for Hepatitis A?,Fecal-oral route,Blood transfusion,Sexual contact,Breast milk,A,Hepatitis A and E are transmitted via the fecal-oral route. Hepatitis B is transmitted through blood and body fluids (parenteral).,Viral Transmission Routes,Easy,Biology,Acellular Life
"When HIV DNA is integrated into the human host's chromosome, it can remain latent for years. This integrated state is known as:",Prophage,Virion,Viroid,Provirus,D,Provirus refers specifically to the integrated viral DNA in animal cells like HIV. Prophage is the equivalent term used for bacteriophages.,Latency Comparison,Hard,Biology,Acellular Life
A disinfectant containing ether is used in a clinic. Which type of virus is most likely to be inactivated by this chemical?,Non-enveloped viruses,Enveloped viruses,DNA viruses only,RNA viruses only,B,Enveloped viruses are sensitive to ether and detergents because they have a lipid layer. Naked viruses like Polio lack this lipid layer.,Chemical Sensitivity,Easy,Biology,Acellular Life
Tobacco Mosaic Virus (TMV) was the first virus to be crystallized. What is the characteristic shape of the TMV capsid?,Polyhedral,Icosahedral,Helical,Tadpole-shaped,C,TMV is helical (rod-shaped). Adenovirus is icosahedral (polyhedral). This is a fundamental distinction in viral morphology mentioned in PTB.,Viral Symmetry,Easy,Biology,Acellular Life
"To study the replication of the Polio virus in a lab, a scientist must provide which of the following culture media?",Nutrient agar,Living tissue,Glucose solution,Sterile water,B,Viruses are obligate intracellular parasites and only grow in living cells. Agar and nutrient broth only support independent organisms like bacteria.,Viral Cultivation,Easy,Biology,Acellular Life
The specificity of HIV for T-lymphocytes is due to the interaction between viral gp120 and which host cell surface marker?,CD4 receptor,CD8 receptor,B-cell receptor,Insulin receptor,A,CD4 is the primary receptor for HIV on T-helper cells. CD8 is found on cytotoxic T-cells and is not the HIV receptor.,Receptor Interaction,Medium,Biology,Acellular Life
"When comparing Viroids and Prions, which of the following structural features is common to both infectious agents?",Both infect animals,Both contain DNA,Both lack a capsid,Both are larger than viruses,C,Viroids are plant pathogens made of RNA. Prions are animal pathogens made of protein. Neither contains both protein and nucleic acid.,Prion/Viroid Comparison,Hard,Biology,Acellular Life
"According to the PTB textbook, viruses show a wide range of sizes. What is the typical size range for most viruses?",10 to 100 nm,100 to 1000 nm,5 to 50 nm,20 to 250 nm,D,"Viruses can range from 20nm to 250nm. 250nm is roughly the size of a small bacterium or the Poxvirus, the largest virus.",Viral Architecture,Easy,Biology,Acellular Life
A researcher compares the entry of Influenza virus and T4 phage. The T4 phage differs because it uses which mechanism?,Injection,Endocytosis,Active transport,Phagocytosis,A,"Animal viruses often enter via endocytosis or membrane fusion. Bacteriophages only inject their nucleic acid, leaving the capsid outside the cell.",Penetration Mechanisms,Medium,Biology,Acellular Life
A bacteriophage approaches an E. coli cell in a liquid medium. Which specific interaction allows the virus to initially anchor to the host's surface?,The capsid head binds to the bacterial flagella,The tail sheath contracts to pierce the cell wall,Tail pins create a hole in the peptidoglycan,Tail fibers recognize specific receptor sites on the cell wall,D,"Attachment occurs through specific chemical attraction between phage tail fibers and bacterial receptor sites. Tail pins are for penetration, not initial anchoring.",Bacteriophage Life Cycle,Easy,Biology,Acellular Life
"During the infection of a bacterium by a T4 phage, how does the viral DNA overcome the rigid peptidoglycan layer of the cell wall?",The tail fibers secrete protease enzymes to dissolve proteins,The tail releases lysozyme to digest the bacterial cell wall,The capsid head collapses to push DNA through the membrane,The host cell undergoes endocytosis to engulf the phage tail,B,"Phage lysozyme enzymatically digests a portion of the peptidoglycan layer. Tail contraction provides the mechanical force for DNA injection, but lysozyme handles the chemical barrier.",Bacteriophage Life Cycle,Medium,Biology,Acellular Life
A temperate phage enters a host cell and its DNA becomes part of the bacterial chromosome without causing immediate lysis. What is this integrated viral DNA called?,Virion,Capsid,Prophage,Prion,C,"Viral DNA integrated into the bacterial chromosome is specifically called a prophage. A virion is the complete extracellular particle, not the integrated genome.",Lysogeny,Easy,Biology,Acellular Life
"A bacterial culture containing lysogenic cells is exposed to UV light, causing the viral DNA to excise and start a lytic cycle. What is this transition called?",Induction,Lysogenic conversion,Adsorption,Transduction,A,Induction is the process where prophage DNA is excised due to environmental stress. Lysogenic conversion refers to the host gaining new traits from the prophage.,Lysogeny,Medium,Biology,Acellular Life
An HIV particle has successfully entered a T-lymphocyte. Which enzyme is responsible for converting its single-stranded RNA genome into a double-stranded DNA intermediate?,RNA polymerase,Reverse transcriptase,Integrase,Protease,B,Reverse transcriptase synthesizes DNA from the viral RNA template. RNA polymerase is used later by the host to produce new viral mRNA from integrated DNA.,HIV Life Cycle,Medium,Biology,Acellular Life
"Within an HIV-infected cell, the newly synthesized viral DNA must enter the nucleus. Which enzyme facilitates its incorporation into the host's chromosomal DNA?",DNA ligase,Protease,Integrase,Reverse transcriptase,C,"Integrase inserts viral DNA into the host genome. Protease is involved in the final maturation of viral proteins after they are translated, not integration.",HIV Life Cycle,Hard,Biology,Acellular Life
"During the synthesis phase of viral replication, large amounts of capsomeres are produced. Where does the translation of these viral proteins typically occur in an animal host?",Host cell ribosomes,Viral ribosomes,Mitochondrial matrix,Nucleolus,A,"Viruses utilize host ribosomes for protein synthesis. While the nucleus may provide the template DNA, the actual assembly of amino acids into capsomeres occurs at ribosomes.",Viral Replication,Medium,Biology,Acellular Life
"In the assembly phase of a complex bacteriophage, several components are joined together. Which component is the last to be attached before the virion is complete?",The capsid head,The viral DNA core,The tail sheath,The tail fibers,D,"In T4 phage assembly, tail fibers are the final component added. The head is assembled first, followed by the sheath and then the fibers.",Bacteriophage Life Cycle,Easy,Biology,Acellular Life
An enveloped virus like Influenza is ready to leave the host cell. By which mechanism does it typically acquire its outer lipid envelope?,Osmotic lysis,Budding,Exocytosis of vacuoles,Active transport,B,"Enveloped viruses acquire their lipid layer by budding through the host's plasma membrane. Lysis involves bursting the cell, which would not provide a membrane envelope.",Viral Release,Medium,Biology,Acellular Life
