Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"Find the odd one: 3, 5, 7, 9",3,5,7,9,D,"The numbers 3, 5, and 7 are prime, while 9 is not prime.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: 11, 13, 15, 17",11,13,15,17,C,"The numbers 11, 13, and 17 are prime, while 15 is not prime.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Which is different: 4, 9, 16, 23",4,9,16,23,D,"The numbers 4, 9, and 16 are perfect squares, while 23 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one: 2 * 3, 3 * 4, 4 * 5, 6",2 * 3,3 * 4,4 * 5,6,D,"The first three options are products of consecutive numbers, while 6 is just a number.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Which number is different: 6, 12, 18, 25",6,12,18,25,D,"The numbers 6, 12, and 18 are multiples of 6, while 25 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one: 1, 4, 9, 16, 20",1,4,9,20,D,"The numbers 1, 4, 9, and 16 are perfect squares, while 20 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one: 2, 4, 8, 10",2,4,8,10,D,"The numbers 2, 4, and 8 are powers of 2, while 10 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Which one is odd: 9, 16, 25, 30",9,16,25,30,D,"The numbers 9, 16, and 25 are perfect squares, while 30 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: 3, 6, 9, 11",3,6,9,11,D,"The numbers 3, 6, and 9 are multiples of 3, while 11 is not.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one: 1 / 3, 1 / 5, 1 / 7, 1 / 4", 1 / 3, 1 / 5, 1 / 7, 1 / 4,D,"The first three fractions have odd denominators, while 1 / 4 has an even denominator.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Which is different: 8, 15, 24, 35",8,15,24,35,A,"The numbers can be represented as a sequence where the differences between consecutive terms increase by a certain pattern, 8 breaks this pattern.",ECAT,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: A) Square, B) Rectangle, C) Rhombus, D) Circle",Square,Rectangle,Rhombus,Circle,D,"All options except Circle are quadrilaterals with straight edges, while Circle is a curved shape.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: A) 2, B) 4, C) 6, D) 9",2,4,6,9,D,"All numbers except 9 are even, following the formula 2n where n = 1, 2, 3.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: A) πr², B) 2πr, C) 4πr², D) πr³",πr²,2πr,4πr²,πr³,D,"πr² and 4πr² are area formulas, 2πr is circumference, while πr³ is a volume formula, not a surface area or circumference.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: A) 3, B) 5, C) 7, D) 9",3,5,7,9,D,"All numbers except 9 are prime, as they have exactly two distinct positive divisors: 1 and themselves.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Odd one out: A) 1, B) 8, C) 27, D) 64",1,8,27,64,A,"All numbers except 1 are perfect cubes of integers greater than 1: 2³ = 8, 3³ = 27, 4³ = 64.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: A) Red, B) Blue, C) Green, D) Black",Red,Blue,Green,Black,D,"Red, Blue, and Green are primary or secondary colors, while Black is the absence of color or a shade.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: A) Football, B) Basketball, C) Tennis, D) Swimming",Football,Basketball,Tennis,Swimming,D,"Football, Basketball, and Tennis are team or racquet sports played on land, while Swimming is an aquatic sport.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Odd one out: A) 12, B) 24, C) 36, D) 49",12,24,36,49,D,"All numbers except 49 are divisible by 12, following the formula 12n where n = 1, 2, 3.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: A) ∫x² dx, B) ∫x³ dx, C) ∫sin(x) dx, D) ∫e^x dx",∫x² dx,∫x³ dx,∫sin(x) dx,∫e^x dx,C,"∫x² dx, ∫x³ dx, and ∫e^x dx are integrals of basic functions resulting in polynomial or exponential functions, while ∫sin(x) dx results in a trigonometric function.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: A) log(x), B) ln(x), C) sin(x), D) e^x",log(x),ln(x),sin(x),e^x,C,"log(x), ln(x), and e^x are related to exponential or logarithmic functions, while sin(x) is a trigonometric function.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Odd one out: A) 1 + 1, B) 2 + 2, C) 3 + 3, D) 1 + 2",1 + 1,2 + 2,3 + 3,1 + 2,D,"All expressions except 1 + 2 follow the pattern n + n where n is an integer, resulting in 2n.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Find the odd one out: A) √4, B) √9, C) √16, D) √20",√4,√9,√16,√20,D,"√4, √9, and √16 are perfect squares of integers (2, 3, 4), while √20 is not a perfect square.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Identify the odd one out: A) 2 × 3, B) 3 × 4, C) 4 × 5, D) 2 + 3",2 × 3,3 × 4,4 × 5,2 + 3,D,"All expressions except 2 + 3 are multiplication operations, while 2 + 3 is an addition operation.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
"Odd one out: A) 6, B) 28, C) 496, D) 25",6,28,496,25,D,"6, 28, and 496 are perfect numbers, while 25 is not, as it doesn't equal the sum of its proper divisors.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Odd One Out
