Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A fully functional enzyme consisting of both an apoenzyme and its required cofactor is referred to as a:,Apoenzyme,Holoenzyme,Zymogen,Isozyme,B,A holoenzyme is the complete functional unit; an apoenzyme is only the protein portion and lacks its necessary non-protein cofactor.,Holoenzyme,Easy,Biology,Enzymes
"Exposure to extremely high temperatures causes the loss of the three-dimensional shape of an enzyme, rendering it permanently non-functional. This is:",Denaturation,Inactivation,Inhibition,Hydrolysis,A,Denaturation is the irreversible loss of tertiary structure; inactivation might be reversible and doesn't necessarily involve the unfolding of the protein.,Enzyme denaturation,Medium,Biology,Enzymes
"During glycolysis, which enzyme is responsible for converting phosphoenolpyruvate to pyruvate?",Pyruvate kinase,Phosphofructokinase,Aldolase,Hexokinase,A,"Pyruvate kinase catalyzes this step, unlike phosphofructokinase which acts earlier",Glycolytic enzymes,Easy,Biology,Enzymes
What type of inhibition is characterized by the inhibitor binding to the active site of the enzyme?,Competitive inhibition,Non-competitive inhibition,Uncompetitive inhibition,Allosteric inhibition,A,Competitive inhibition involves direct competition with substrate for the active site,Enzyme inhibition,Easy,Biology,Enzymes
A patient has a deficiency of the enzyme lactate dehydrogenase. Which process would be most affected?,Glycolysis,Gluconeogenesis,Citric acid cycle,Fatty acid synthesis,A,Lactate dehydrogenase is crucial for the conversion of pyruvate to lactate during anaerobic glycolysis,Enzyme deficiencies,Medium,Biology,Enzymes
What is the term for the non-protein component of an enzyme that is required for its activity?,Cofactor,Coenzyme,Prosthetic group,Substrate,A,Cofactors can be either inorganic ions or organic compounds like coenzymes,Enzyme structure,Easy,Biology,Enzymes
An enzyme has a Km of 0.1 mM and Vmax of 100 μmol/min. What is the significance of the Km value?,It represents the maximum velocity of the enzyme,It is the substrate concentration at which the enzyme reaches half of Vmax,It is the optimal pH for enzyme activity,It is the energy required for the enzyme to bind to the substrate,B,"Km is the Michaelis constant, indicating the substrate concentration for half-maximal velocity",Enzyme kinetics,Medium,Biology,Enzymes
Which of the following statements about enzymes is TRUE?,Enzymes are consumed in the reactions they catalyze,Enzymes increase the equilibrium constant of a reaction,Enzymes lower the activation energy of a reaction,Enzymes change the direction of a reaction,C,"Enzymes decrease the activation energy, speeding up the reaction without being consumed",Enzyme function,Easy,Biology,Enzymes
What is the purpose of the enzyme pyruvate carboxylase in gluconeogenesis?,To convert pyruvate to acetyl-CoA,To convert pyruvate to oxaloacetate,To convert oxaloacetate to phosphoenolpyruvate,"To convert fructose-1,6-bisphosphate to fructose-6-phosphate",B,"Pyruvate carboxylase catalyzes the conversion of pyruvate to oxaloacetate, a key step in gluconeogenesis",Gluconeogenic enzymes,Medium,Biology,Enzymes
What is the term for the specific region on an enzyme where the substrate binds?,Active site,Binding site,Catalytic site,Allosteric site,A,"The active site is where the enzyme-substrate complex forms, facilitating catalysis",Enzyme structure,Easy,Biology,Enzymes
An athlete consumes a high-carbohydrate meal before a race. Which enzyme plays a key role in the utilization of this carbohydrate source?,Hexokinase,Phosphofructokinase,Pyruvate kinase,Lactate dehydrogenase,B,"Phosphofructokinase is a key regulatory enzyme in glycolysis, the primary pathway for carbohydrate utilization",Glycolytic enzymes,Medium,Biology,Enzymes
What is the effect of a competitive inhibitor on the Km and Vmax of an enzyme?,"Increases Km, decreases Vmax","Decreases Km, increases Vmax","Increases Km, no effect on Vmax","No effect on Km, decreases Vmax",C,"Competitive inhibitors increase the Km by competing with the substrate, without affecting Vmax",Enzyme inhibition,Medium,Biology,Enzymes
Which of the following enzymes is NOT involved in the citric acid cycle?,Isocitrate dehydrogenase,Alpha-ketoglutarate dehydrogenase,Pyruvate kinase,Aconitase,C,"Pyruvate kinase is a glycolytic enzyme, not part of the citric acid cycle",Citric acid cycle enzymes,Easy,Biology,Enzymes
What is the purpose of the enzyme glucose-6-phosphatase in gluconeogenesis?,To convert glucose-6-phosphate to glucose,To convert fructose-6-phosphate to fructose,To convert pyruvate to oxaloacetate,To convert phosphoenolpyruvate to pyruvate,A,"Glucose-6-phosphatase catalyzes the final step of gluconeogenesis, producing free glucose",Gluconeogenic enzymes,Medium,Biology,Enzymes
"A patient has a deficiency of the enzyme fructose-1,6-bisphosphatase. Which process would be most affected?",Glycolysis,Gluconeogenesis,Pentose phosphate pathway,Fatty acid synthesis,B,"Fructose-1,6-bisphosphatase is a key enzyme in gluconeogenesis, catalyzing the conversion of fructose-1,6-bisphosphate to fructose-6-phosphate",Enzyme deficiencies,Medium,Biology,Enzymes
"What is the term for the study of the rates of chemical reactions, including enzyme-catalyzed reactions?",Kinetics,Thermodynamics,Equilibrium,Catalysis,A,"Kinetics involves the study of reaction rates and mechanisms, including enzyme kinetics",Enzyme kinetics,Easy,Biology,Enzymes
Which enzyme is involved in the synthesis of fatty acids from acetyl-CoA?,Acetyl-CoA carboxylase,Fatty acid synthase,Fatty acid oxidase,Lipase,B,Fatty acid synthase is the enzyme complex responsible for fatty acid synthesis from acetyl-CoA and malonyl-CoA,Enzymes in lipid metabolism,Easy,Biology,Enzymes
What is the purpose of the enzyme phosphofructokinase-2 in gluconeogenesis?,"To convert fructose-6-phosphate to fructose-2,6-bisphosphate","To convert fructose-2,6-bisphosphate to fructose-6-phosphate",To convert pyruvate to oxaloacetate,To convert phosphoenolpyruvate to pyruvate,A,"Phosphofructokinase-2 catalyzes the formation of fructose-2,6-bisphosphate, a potent activator of glycolysis and inhibitor of gluconeogenesis",Gluconeogenic enzymes,Medium,Biology,Enzymes
What is the term for a molecule that provides a transfer site for a functional group in an enzyme-catalyzed reaction?,Cofactor,Coenzyme,Prosthetic group,Carrier molecule,B,"Coenzymes act as carrier molecules for functional groups, facilitating enzyme catalysis",Enzyme cofactors and coenzymes,Medium,Biology,Enzymes
An enzyme has a high Km value for its substrate. What does this indicate about the enzyme-substrate interaction?,High affinity,Low affinity,High specificity,Low specificity,B,"A high Km indicates low affinity of the enzyme for its substrate, requiring higher substrate concentrations for half-maximal velocity",Enzyme kinetics,Medium,Biology,Enzymes
"A nurse administers an anticoagulant to a patient, which works by inhibiting the enzyme prothrombinase. What is the name of this enzyme's cofactor?",Vitamin K,Vitamin D,Calcium,Vitamin B12,A,"Vitamin K is a cofactor for prothrombinase, essential for blood clotting",Enzyme cofactors,Medium,Biology,Enzymes
"In a patient with maple syrup urine disease, which enzyme's deficiency leads to the accumulation of branched-chain amino acids?",Branched-chain alpha-keto acid dehydrogenase,Branched-chain aminotransferase,Isovaleryl-CoA dehydrogenase,Methylmalonyl-CoA mutase,A,Branched-chain alpha-keto acid dehydrogenase deficiency causes maple syrup urine disease,Enzyme deficiencies,Easy,Biology,Enzymes
Certain microorganisms can survive in extremely hot environments due to the presence of thermostable enzymes. What characteristic allows these enzymes to function optimally at high temperatures?,High turnover number,Low michaelis constant,High melting point,Allosteric regulation,C,"Thermostable enzymes have high melting points, most tempting wrong is Allosteric regulation",Thermostable enzymes,Medium,Biology,Enzymes
A researcher is studying the effects of pH on enzyme activity. Which of the following enzymes is most likely to be active at a pH of 8?,Pepsin,Trypsin,Amylase,Lipase,B,"Trypsin is active at alkaline pH, most tempting wrong is Pepsin",pH and enzyme activity,Easy,Biology,Enzymes
Some enzymes can catalyze reactions in both the forward and reverse directions. What is this property known as?,Reversibility,Irreversibility,Inhibition,Activation,A,"Reversibility allows enzymes to catalyze both forward and reverse reactions, most tempting wrong is Irreversibility",Enzyme kinetics,Easy,Biology,Enzymes
A particular enzyme has a Km of 0.1 mM and a Vmax of 100 μmol/min. What is the substrate concentration at which the enzyme reaches half of its maximum velocity?,0.01 mM,0.1 mM,1 mM,10 mM,B,"Km is the substrate concentration at which enzyme reaches half of Vmax, most tempting wrong is 0.01 mM",Michaelis-Menten kinetics,Medium,Biology,Enzymes
Some enzymes require the presence of a non-protein molecule to be active. What is this molecule known as?,Coenzyme,Cofactor,Prosthetic group,Inhibitor,A,"Coenzymes are non-protein molecules required for enzyme activity, most tempting wrong is Cofactor",Coenzymes and cofactors,Easy,Biology,Enzymes
A certain enzyme is inhibited by a molecule that binds to a site other than the active site. What type of inhibition is this?,Competitive inhibition,Non-competitive inhibition,Uncompetitive inhibition,Allosteric inhibition,B,"Non-competitive inhibition occurs when inhibitor binds to a site other than the active site, most tempting wrong is Competitive inhibition",Enzyme inhibition,Medium,Biology,Enzymes
Some enzymes can be activated by the binding of a molecule to a specific site. What is this type of regulation known as?,Allosteric regulation,Covalent modification,Proteolytic activation,Gene regulation,A,"Allosteric regulation involves the binding of a molecule to a specific site, most tempting wrong is Covalent modification",Allosteric regulation,Easy,Biology,Enzymes
A researcher is studying the effects of temperature on enzyme activity. Which of the following enzymes is most likely to be active at a temperature of 50°C?,Amylase,Lipase,Protease,Thermolysin,D,"Thermolysin is a thermostable enzyme, most tempting wrong is Protease",Thermostable enzymes,Medium,Biology,Enzymes
Some enzymes can catalyze reactions in the presence of a specific ion. What is this type of enzyme known as?,Metalloenzyme,Oxidoreductase,Transferase,Hydrolase,A,"Metalloenzymes require a specific ion to be active, most tempting wrong is Oxidoreductase",Metalloenzymes,Easy,Biology,Enzymes
"A certain enzyme has a high turnover number, indicating that it can catalyze a large number of reactions per unit time. What is the advantage of this property?",Increased substrate affinity,Increased enzyme stability,Increased reaction rate,Increased product yield,C,"High turnover number indicates a high reaction rate, most tempting wrong is Increased substrate affinity",Enzyme kinetics,Medium,Biology,Enzymes
Some enzymes can be inhibited by the binding of a molecule to the active site. What type of inhibition is this?,Competitive inhibition,Non-competitive inhibition,Uncompetitive inhibition,Allosteric inhibition,A,"Competitive inhibition occurs when inhibitor binds to the active site, most tempting wrong is Non-competitive inhibition",Enzyme inhibition,Easy,Biology,Enzymes
Some enzymes can catalyze reactions that involve the transfer of a functional group. What is this type of enzyme known as?,Oxidoreductase,Transferase,Hydrolase,Lyase,B,"Transferases catalyze reactions involving the transfer of a functional group, most tempting wrong is Oxidoreductase",Enzyme classification,Easy,Biology,Enzymes
A certain enzyme is inhibited by a molecule that binds to the enzyme and reduces its activity. What type of inhibition is this?,Competitive inhibition,Non-competitive inhibition,Uncompetitive inhibition,Mixed inhibition,B,"Non-competitive inhibition occurs when inhibitor binds to the enzyme and reduces its activity, most tempting wrong is Competitive inhibition",Enzyme inhibition,Medium,Biology,Enzymes
A researcher is studying the effects of substrate concentration on enzyme activity. Which of the following enzymes is most likely to be saturated at a substrate concentration of 10 mM?,Amylase,Lipase,Protease,Trypsin,D,"Trypsin is likely to be saturated at high substrate concentrations, most tempting wrong is Amylase",Enzyme kinetics,Medium,Biology,Enzymes
Some enzymes can catalyze reactions that involve the breakdown of a molecule into two or more products. What is this type of enzyme known as?,Lyase,Hydrolase,Oxidoreductase,Transferase,A,"Lyases catalyze reactions involving the breakdown of a molecule, most tempting wrong is Hydrolase",Enzyme classification,Easy,Biology,Enzymes
"A certain enzyme has a low Km, indicating that it has a high affinity for its substrate. What is the advantage of this property?",Increased reaction rate,Increased substrate affinity,Increased enzyme stability,Increased product yield,B,"Low Km indicates high substrate affinity, most tempting wrong is Increased reaction rate",Enzyme kinetics,Medium,Biology,Enzymes
Some enzymes can be inhibited by the binding of a molecule to the enzyme and altering its conformation. What is this type of inhibition known as?,Competitive inhibition,Non-competitive inhibition,Allosteric inhibition,Covalent inhibition,C,"Allosteric inhibition occurs when inhibitor binds to the enzyme and alters its conformation, most tempting wrong is Competitive inhibition",Enzyme inhibition,Hard,Biology,Enzymes
A researcher is studying the effects of enzyme concentration on reaction rate. Which of the following enzymes is most likely to exhibit a linear relationship between enzyme concentration and reaction rate?,Amylase,Lipase,Protease,Trypsin,A,"Amylase is likely to exhibit a linear relationship between enzyme concentration and reaction rate, most tempting wrong is Trypsin",Enzyme kinetics,Hard,Biology,Enzymes
"During a high-intensity workout, a person's muscle cells rely on anaerobic glycolysis for energy. What enzyme is responsible for the first committed step of this process?",Hexokinase,Phosphofructokinase-1,Aldolase,Lactate dehydrogenase,B,"Phosphofructokinase-1 is the key regulatory enzyme, Hexokinase is similar but not specific to glycolysis",Glycolytic pathway regulation,Easy,Biology,Enzymes
An enzyme has a Km of 0.1 mM and Vmax of 100 μmol/min. What is the most likely explanation if the enzyme's activity increases with higher substrate concentrations up to 1 mM?,The enzyme is saturated at 0.1 mM substrate,The enzyme is not saturated at 1 mM substrate,The enzyme has a very high affinity for the substrate,The enzyme is inhibited by the substrate at high concentrations,B,"Km is the substrate concentration at half Vmax, so the enzyme is not saturated at 1 mM",Enzyme kinetics,Medium,Biology,Enzymes
"A certain enzyme has an optimal pH of 7.5. At pH 6.5, the enzyme's activity is reduced due to a change in the ionization state of which amino acid residue?",Histidine,Lysine,Arginine,Aspartic acid,A,"Histidine has a pKa close to physiological pH, making it sensitive to pH changes",Enzyme structure and function,Medium,Biology,Enzymes
The enzyme lactate dehydrogenase is an example of an allosteric enzyme. What type of regulation does this enzyme exhibit?,Positive cooperativity,Negative cooperativity,Competitive inhibition,Non-competitive inhibition,A,"Lactate dehydrogenase exhibits positive cooperativity, increasing activity with substrate binding",Allosteric regulation,Easy,Biology,Enzymes
The enzyme pyruvate kinase is regulated by allosteric control. Which of the following is an allosteric inhibitor of this enzyme?,ATP,ADP,Alanine,Citrate,A,"ATP is an allosteric inhibitor of pyruvate kinase, signaling sufficient energy status",Glycolytic pathway regulation,Easy,Biology,Enzymes
The Michaelis constant (Km) is a measure of an enzyme's affinity for its substrate. What is the relationship between Km and substrate concentration at half Vmax?,Km is the substrate concentration at half Vmax,Km is the substrate concentration at Vmax,Km is the substrate concentration at one-quarter Vmax,Km is the substrate concentration at three-quarters Vmax,A,Km is the substrate concentration at which the enzyme reaches half its maximal velocity,Enzyme kinetics,Easy,Biology,Enzymes
The enzyme aspartate transcarbamoylase is a key regulatory step in the pyrimidine biosynthesis pathway. Which of the following is a regulatory mechanism for this enzyme?,Feedback inhibition by CTP,Feedback inhibition by ATP,Allosteric activation by AMP,Competitive inhibition by UTP,A,"Aspartate transcarbamoylase is inhibited by CTP, the end product of the pyrimidine biosynthesis pathway",Biosynthetic pathway regulation,Easy,Biology,Enzymes
The enzyme phosphofructokinase-1 is a key regulatory enzyme in the glycolytic pathway. Which of the following is an allosteric activator of this enzyme?,AMP,ADP,ATP,Citrate,A,"AMP is an allosteric activator of phosphofructokinase-1, signaling low energy status",Glycolytic pathway regulation,Easy,Biology,Enzymes
"The enzyme lactate dehydrogenase is inhibited by high concentrations of its substrate, pyruvate. What type of inhibition is this?",Competitive inhibition,Non-competitive inhibition,Uncompetitive inhibition,Substrate inhibition,D,Substrate inhibition occurs when high substrate concentrations inhibit enzyme activity,Enzyme kinetics,Easy,Biology,Enzymes
The enzyme lactate dehydrogenase is an example of an enzyme that exhibits cooperativity. What is the significance of this property?,Increased affinity for substrate,Decreased affinity for substrate,Increased sensitivity to allosteric regulation,Decreased sensitivity to allosteric regulation,C,"Cooperativity allows for increased sensitivity to allosteric regulation, enabling finer control over enzyme activity",Enzyme kinetics,Medium,Biology,Enzymes
The enzyme pyruvate kinase is subject to allosteric regulation. Which of the following is an allosteric inhibitor of this enzyme?,ATP,ADP,Alanine,Citrate,A,"ATP is an allosteric inhibitor of pyruvate kinase, signaling sufficient energy status",Glycolytic pathway regulation,Easy,Biology,Enzymes
The enzyme lactate dehydrogenase is an example of an enzyme that exhibits substrate inhibition. What is the significance of this property?,Increased affinity for substrate,Decreased affinity for substrate,Increased sensitivity to allosteric regulation,Protection against excessive substrate concentrations,D,"Substrate inhibition protects the enzyme against excessive substrate concentrations, preventing damage",Enzyme kinetics,Medium,Biology,Enzymes
"The enzyme pyruvate kinase is subject to allosteric regulation. What is the effect of an increase in fructose-1,6-bisphosphate levels on this enzyme's activity?",Increased activity,Decreased activity,No effect,Increased inhibition,A,"Increased fructose-1,6-bisphosphate levels lead to increased pyruvate kinase activity, promoting glycolysis",Glycolytic pathway regulation,Easy,Biology,Enzymes
"During glycolysis, which enzyme facilitates the conversion of phosphoenolpyruvate to pyruvate?",Pyruvate kinase,Phosphofructokinase,Aldolase,Hexokinase,A,"Pyruvate kinase catalyzes PEP to pyruvate, Phosphofructokinase is in earlier step",Glycolytic enzymes,Easy,Biology,Enzymes
An individual with a deficiency in lactate dehydrogenase would experience which symptom?,Increased fatigue during exercise,Reduced glucose metabolism,Impaired muscle contraction,Enhanced glycogen synthesis,A,"Lactate dehydrogenase helps in anaerobic glycolysis, its deficiency leads to fatigue",Enzyme deficiencies,Medium,Biology,Enzymes
The process of denaturation of an enzyme is most likely to occur at which temperature?,0°C,20°C,50°C,100°C,D,"High temperatures denature enzymes, 100°C is extreme heat causing denaturation",Enzyme structure and function,Easy,Biology,Enzymes
Which of the following statements about enzyme-substrate specificity is true?,Enzymes are highly specific to their substrates due to their active sites,Enzymes can catalyze multiple reactions with different substrates,Substrate specificity is determined by the enzyme's co-factors,Enzymes can only catalyze reactions in the presence of inhibitors,A,"Enzyme active sites are specific to substrates, ensuring precise catalysis",Enzyme-substrate interaction,Easy,Biology,Enzymes
A researcher studying the effects of pH on enzyme activity observes that an enzyme is most active at pH 8. Which statement can be concluded about this enzyme?,It is a digestive enzyme found in the stomach,It is an enzyme involved in glycolysis,It is an enzyme found in the intestines,It is an alkaline enzyme,D,"Optimal pH indicates the enzyme is adapted to alkaline conditions, not acidic",Enzyme pH and temperature optima,Medium,Biology,Enzymes
What role do co-enzymes play in enzymatic reactions?,They act as substrates for the enzyme,They donate or accept chemical groups during the reaction,They compete with the substrate for the active site,They inhibit the enzyme activity,B,Co-enzymes assist in the transfer of functional groups during catalysis,Co-enzymes and prosthetic groups,Easy,Biology,Enzymes
What is the primary function of the enzyme pyruvate carboxylase in gluconeogenesis?,To convert pyruvate to acetyl-CoA,To convert oxaloacetate to phosphoenolpyruvate,To convert pyruvate to oxaloacetate,To convert acetyl-CoA to pyruvate,C,"Pyruvate carboxylase catalyzes the conversion of pyruvate to oxaloacetate, a key gluconeogenic step",Gluconeogenic enzymes,Medium,Biology,Enzymes
An enzyme has a Km of 0.1 mM and Vmax of 100 μmol/min. What would be the effect of doubling the substrate concentration from 0.05 mM to 0.1 mM?,The rate of reaction would double,The rate of reaction would increase by 50%,The rate of reaction would remain the same,The rate of reaction would approach Vmax,A,"Doubling substrate from 0.05 to 0.1 mM, which is Km, doubles the reaction rate",Enzyme kinetics,Hard,Biology,Enzymes
"In the presence of a competitive inhibitor, which of the following would be observed?",A decrease in the Km of the enzyme,An increase in the Km of the enzyme,A decrease in the Vmax of the enzyme,No change in the Km or Vmax of the enzyme,B,Competitive inhibitors increase Km by competing with substrate for active site,Enzyme inhibition,Medium,Biology,Enzymes
"A patient with a deficiency in the enzyme fructose-1,6-bisphosphatase would experience which symptom?",Hypoglycemia due to impaired gluconeogenesis,Hyperglycemia due to enhanced gluconeogenesis,Lactic acidosis due to impaired glycolysis,Ketoacidosis due to impaired fatty acid oxidation,A,"Fructose-1,6-bisphosphatase is crucial for gluconeogenesis; its deficiency leads to hypoglycemia",Enzyme deficiencies,Medium,Biology,Enzymes
Which of the following enzymes is involved in the breakdown of glycogen to glucose-1-phosphate?,Glycogen phosphorylase,Glycogen synthase,Phosphoglucomutase,Debranching enzyme,A,Glycogen phosphorylase catalyzes the phosphorolytic cleavage of glycogen to glucose-1-phosphate,Glycogen metabolism,Easy,Biology,Enzymes
An enzyme is said to be allosterically inhibited when it is bound by which type of molecule?,A competitive inhibitor,A non-competitive inhibitor,An allosteric effector,A substrate molecule,C,"Allosteric effectors bind to sites other than the active site, changing enzyme activity",Allosteric regulation,Medium,Biology,Enzymes
Which type of enzyme inhibition is characterized by the inhibitor binding to the active site of the enzyme?,Competitive inhibition,Uncompetitive inhibition,Non-competitive inhibition,Allosteric inhibition,A,Competitive inhibitors directly compete with substrate for the active site,Enzyme inhibition,Easy,Biology,Enzymes
A researcher observes that an enzyme's activity is enhanced in the presence of a specific ion. What can be concluded about the role of this ion?,It acts as a competitive inhibitor,It acts as a non-competitive inhibitor,It acts as an allosteric effector,It acts as a cofactor,D,"Ions that enhance enzyme activity often serve as cofactors, assisting in catalysis",Co-enzymes and prosthetic groups,Medium,Biology,Enzymes
"During glycolysis, which enzyme is responsible for converting fructose-1,6-bisphosphate into glyceraldehyde-3-phosphate and dihydroxyacetone phosphate?",Aldolase,Phosphofructokinase,Pyruvate kinase,Phosphoglycerate kinase,A,"Aldolase is correct because it catalyzes the specific reaction, unlike phosphofructokinase",Glycolytic enzymes,Easy,Biology,Enzymes
A patient with a deficiency in the enzyme lactate dehydrogenase would experience which of the following symptoms?,Increased lactate production,Decreased pyruvate production,Increased NAD+ production,Decreased ATP production in muscles,D,Lactate dehydrogenase deficiency leads to decreased ATP production in muscles due to impaired anaerobic glycolysis,Enzyme deficiencies,Medium,Biology,Enzymes
Which of the following statements best describes the role of the enzyme pyruvate kinase in cellular metabolism?,"It catalyzes the conversion of phosphoenolpyruvate to pyruvate, generating ATP","It catalyzes the conversion of pyruvate to phosphoenolpyruvate, consuming ATP","It catalyzes the conversion of fructose-6-phosphate to fructose-1,6-bisphosphate","It catalyzes the conversion of glyceraldehyde-3-phosphate to 1,3-bisphosphoglycerate",A,"Pyruvate kinase is correct because it catalyzes the specific reaction, unlike the other options which describe different steps in glycolysis",Glycolytic enzymes,Easy,Biology,Enzymes
What is the primary function of the enzyme glucose-6-phosphatase in the liver?,To phosphorylate glucose to form glucose-6-phosphate,To dephosphorylate glucose-6-phosphate to form glucose,To convert glucose-6-phosphate to fructose-6-phosphate,To convert fructose-6-phosphate to glucose-6-phosphate,B,"Glucose-6-phosphatase is correct because it dephosphorylates glucose-6-phosphate, unlike the other options which describe phosphorylation reactions",Gluconeogenic enzymes,Easy,Biology,Enzymes
Which of the following statements best describes the role of the enzyme hexokinase in cellular metabolism?,"It catalyzes the conversion of glucose to glucose-6-phosphate, using one ATP molecule","It catalyzes the conversion of fructose to fructose-6-phosphate, using one ATP molecule","It catalyzes the conversion of glucose-6-phosphate to glucose, using one ATP molecule","It catalyzes the conversion of phosphoenolpyruvate to pyruvate, generating ATP",A,"Hexokinase is correct because it phosphorylates glucose to form glucose-6-phosphate, unlike the other options which describe different steps in glycolysis",Glycolytic enzymes,Easy,Biology,Enzymes
