Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"A, B, and C can complete a work in 12, 15, and 20 days, respectively. How many days will they take to complete the work if they work together?",4 days,5 days,6 days,8 days,B,"A's 1 day's work = 1 / 12, B's = 1 / 15, C's = 1 / 20. Together, their 1 day's work = 1 / 12 + 1 / 15 + 1 / 20 = (5 + 4 + 3) / 60 = 12 / 60 = 1 / 5. So, they will complete the work in 5 days.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"The ratio of the ages of A and B is 3:5. After 5 years, the ratio becomes 2:3. What are the present ages of A and B?","15, 25","20, 30","10, 20","25, 35",A,"Let A's age = 3x, B's age = 5x. After 5 years, (3x + 5) / (5x + 5) = 2 / 3. So, 9x + 15 = 10x + 10, x = 5. Hence, A's age = 3x = 15, B's age = 5x = 25.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"The average of 10 numbers is 20. If each number is increased by 5, what will be the new average?",20,25,22.5,30,B,"The sum of the 10 numbers = 10 * 20 = 200. After increasing each by 5, the new sum = 200 + 10 * 5 = 250. So, the new average = 250 / 10 = 25.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"A snail is at the bottom of a 20 feet well. Each day, it climbs up 3 feet, but at night, it slips back 2 feet. How many days will it take for the snail to reach the top of the well?",18 days,20 days,15 days,17 days,B,"The snail effectively climbs 1 foot per day. On the 18th day, it climbs 3 feet to 20 feet and doesn't slip back.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If 1 / 2 of a number is 20, then 1 / 4 of the number is?",10,15,8,12,A,"First, find the number: 20 * 2 = 40. Then, 1 / 4 of 40 is 10.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A man is 5 times as old as his son. After 5 years, he will be 3 times as old as his son. What is the son's current age?",5 years,10 years,7 years,8 years,B,"Let son's age be x, man's age be 5x. After 5 years: 5x + 5 = 3(x + 5). Solving gives x = 10.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A bat and a ball together cost 110 rupees. The bat costs 100 rupees more than the ball. How much does the ball cost?,5 rupees,10 rupees,7 rupees,8 rupees,A,"Let ball cost x. Bat costs x + 100. x + (x + 100) = 110. So, 2x + 100 = 110, 2x = 10, x = 5.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A car travels 20 km in 1 hour. How far will it travel in 3.5 hours?,60 km,70 km,65 km,75 km,B,Distance = speed * time = 20 km/h * 3.5 h = 70 km.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
What is the value of x in the equation: 2x + 5 = 11?,2,3,4,5,B,"2x = 11 - 5 = 6, so x = 6 / 2 = 3.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A bakery sells 250 loaves of bread per day. If it operates 7 days a week, how many loaves does it sell in 4 weeks?",7000 loaves,6000 loaves,5000 loaves,8000 loaves,A,Loaves per week = 250 * 7 = 1750. In 4 weeks: 1750 * 4 = 7000.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If a number is divisible by 4 and 6, it is also divisible by?",12,8,10,24,A,The least common multiple (LCM) of 4 and 6 is 12.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A group of friends want to share some money in the ratio 2:3:5. If the total amount is 1000 rupees, how much will the person with the largest share get?",500 rupees,300 rupees,400 rupees,600 rupees,A,Total parts = 2 + 3 + 5 = 10. Largest share = 5/10 * 1000 = 500.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A train is traveling at a speed of 60 km/h. How long will it take to cover 180 km?,2 hours,3 hours,4 hours,5 hours,B,Time = distance / speed = 180 km / 60 km/h = 3 hours.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"What is the next number in the sequence: 2, 5, 8, 11, 14?",17,18,15,16,A,The pattern is adding 3 each time: 14 + 3 = 17.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A water tank can hold 1200 liters of water. If 1 / 4 of the tank is already filled, how much more water can be added?",900 liters,800 liters,700 liters,600 liters,A,1 / 4 of 1200 is 300. Remaining capacity = 1200 - 300 = 900.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A person invests 5000 rupees at a 10% annual interest rate. How much interest will they earn in 2 years?,1000 rupees,1200 rupees,900 rupees,1100 rupees,A,Simple interest = principal * rate * time = 5000 * 0.1 * 2 = 1000.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A box contains 5 red, 3 blue, and 2 green balls. What is the probability of picking a blue ball?", 3 / 10, 1 / 5, 2 / 5, 3 / 5,A,Total balls = 5 + 3 + 2 = 10. Probability = number of blue balls / total = 3 / 10.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If it takes 5 machines 5 minutes to make 5 widgets, how long will it take 100 machines to make 100 widgets?",100 minutes,5 minutes,10 minutes,20 minutes,B,"Each machine makes 1 widget in 5 minutes. So, 100 machines make 100 widgets in 5 minutes.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A is 3 times as fast as B. If A can complete a task in 12 days, how many days will B take?",36 days,24 days,30 days,40 days,A,"If A is 3 times as fast as B, B will take 3 times as long as A. So, B takes 12 * 3 = 36 days.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
What is the value of x if 3x - 2 = 7?,2,3,4,5,B,"3x = 7 + 2 = 9, so x = 9 / 3 = 3.",ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A rectangular garden measures 15 meters by 8 meters. What is its area?,100 m²,120 m²,140 m²,160 m²,B,Area = length * width = 15 * 8 = 120 m².,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A clock strikes once at 1 o'clock, twice at 2 o'clock, and so on. How many times will it strike in 12 hours?",78,66,72,90,A,Sum of first 12 natural numbers = n(n + 1) / 2 = 12 * 13 / 2 = 78.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If the average of 5 numbers is 20, what is their sum?",100,80,120,90,A,Average = sum / number of items. Sum = average * number of items = 20 * 5 = 100.,ECAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"What is the next number in the sequence: 1, 2, 4, 7, 11?",16,15,14,13,A,"The sequence is formed by adding 1, 2, 3, 4, ... to the previous term, so the next difference should be 5, making the next number 16.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"If 1 / 2 of the employees in a company are men and 3 / 4 of the men are married, what fraction of the employees are married men?", 1 / 4, 3 / 8, 1 / 2, 3 / 4,B,"If 1 / 2 are men, and 3 / 4 of them are married, then (1 / 2) * (3 / 4) = 3 / 8 are married men.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
A car travels from city A to city B at an average speed of 60 km/h and returns at 40 km/h. What is the average speed for the entire trip?,48 km/h,50 km/h,55 km/h,60 km/h,A,"Average speed = Total distance / Total time. For equal distances, it's 2 * speed1 * speed2 / (speed1 + speed2), so 2 * 60 * 40 / (60 + 40) = 48 km/h.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"In a group of 100 people, 60 like tea, 50 like coffee, and 30 like both. How many like neither?",10,20,15,25,B,"Total who like tea or coffee = 60 + 50 - 30 = 80. So, 100 - 80 = 20 like neither.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"A man is 4 times as old as his son. In 16 years, he will be twice as old as his son. What is the man's current age?",32 years,36 years,40 years,48 years,A,"Let's denote the son's age as x. So, the man's age is 4x. In 16 years, 4x + 16 = 2(x + 16), simplifying to 4x + 16 = 2x + 32, hence 2x = 16, and x = 8, making the man's age 32.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
A box contains 12 red balls and 8 blue balls. What is the probability of drawing a red ball?, 3 / 5, 2 / 5, 1 / 2, 3 / 4,A,Total balls = 12 + 8 = 20. Probability of drawing a red ball = 12 / 20 = 3 / 5.,GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"If the radius of a circle is doubled, what happens to its area?",It doubles,It quadruples,It stays the same,It halves,B,"Area = πr². If r is doubled, the new area = π(2r)² = 4πr², so it quadruples.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
A train 100 meters long is traveling at 60 km/h. How long does it take to pass a pole?,4 seconds,5 seconds,6 seconds,8 seconds,C,"First, convert 60 km/h to m/s: 60 * 1000 / 3600 = 16.67 m/s. Time = distance / speed = 100 / 16.67 = 6 seconds.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
A bakery sells 250 loaves of bread per day at 2 kg each. How many kilograms of bread are sold in 5 days?,2000 kg,2500 kg,3000 kg,3500 kg,B,"250 loaves * 2 kg = 500 kg per day. In 5 days, 500 * 5 = 2500 kg.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"What comes next in the pattern: 2, 6, 12, 20, 30?",42,40,38,36,A,"The pattern is formed by adding 4, 6, 8, 10, ... to the previous term, so the next difference should be 12, making the next number 42.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"A water tank can be filled by two pipes, A and B, in 4 and 6 hours, respectively. How long will it take to fill the tank if both pipes are used?",2.4 hours,3 hours,2 hours,1.5 hours,A,"Rate of A = 1 / 4, rate of B = 1 / 6. Combined rate = 1 / 4 + 1 / 6 = (3 + 2) / 12 = 5 / 12. So, time = 12 / 5 = 2.4 hours.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"If a shopkeeper sells an item for 120 rupees at a 20% profit, what was the cost price?",90 rupees,100 rupees,110 rupees,80 rupees,B,"Let's denote the cost price as x. Then, x + 20% of x = 120. So, 1.2x = 120, hence x = 100.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"A person travels 12 km east, then 5 km north. What is the straight-line distance from the starting point?",13 km,15 km,17 km,19 km,A,"Using Pythagoras' theorem, the distance = √(12² + 5²) = √(144 + 25) = √169 = 13 km.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"If the average of 5 numbers is 20, and 4 of the numbers are 15, 25, 20, and 18, what is the fifth number?",22,25,30,32,A,"The sum of the 5 numbers = 5 * 20 = 100. The sum of the 4 given numbers = 15 + 25 + 20 + 18 = 78. So, the fifth number = 100 - 78 = 22.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"A rectangle's length is twice its width. If its perimeter is 60 cm, what is its area?",150 cm²,200 cm²,250 cm²,300 cm²,B,"Let's denote the width as w, so the length = 2w. Perimeter = 2(length + width) = 2(2w + w) = 6w = 60, so w = 10. Area = length * width = 2w * w = 2 * 10 * 10 = 200 cm².",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"A sequence starts with 3, 6, 12, 24. What is the next number?",48,36,40,30,A,"The sequence is obtained by doubling the previous term, so the next number is 24 * 2 = 48.",GIKI_PIEAS,Conceptual,Medium,Intelligence,Analytical Reasoning
"Five friends - Alex, Ben, Charlie, David, and Emily - are standing in a row. Charlie is standing next to Ben, and David is standing next to Emily. If Alex is not standing next to David, who is standing at the third position?",Ben,Charlie,David,Alex,B,"Since Charlie is next to Ben and David is next to Emily, we have two blocks: (Ben, Charlie) or (Charlie, Ben) and (David, Emily) or (Emily, David). Alex can't be next to David, so Alex must be at one end. If Alex is at one end, the other end must be occupied by either Ben or Charlie, making the third person either Ben or Charlie. Considering all possibilities, Charlie or Ben will be at the third position.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A box contains 5 red balls and 5 blue balls. What is the minimum number of balls you need to pick to guarantee that you have at least 2 balls of the same color?,2,3,4,5,B,"To guarantee 2 balls of the same color, consider the worst-case scenario: you pick 1 red and 1 blue. The third pick will necessarily match one of the first two.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"You have 8 balls, and one will be slightly heavier or lighter than the others. How many times do you need to weigh the balls to find the heavier or lighter one?",2,3,4,5,B,"Divide the balls into 3 groups: 3, 3, and 2. Weigh the two groups of 3. If one is heavier, take that group and weigh 1 against 1. If balanced, the remaining is the heavier or lighter one. If the initial weigh is balanced, the different ball is in the group of 2, and one more weigh is needed.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"In a family, there are 4 members: 2 parents and 2 children. The average age of the parents is 35, and the average age of the children is 10. What is the average age of the family?",20,22.5,25,30,B,"Total age of parents = 35 * 2 = 70, total age of children = 10 * 2 = 20. Total family age = 70 + 20 = 90. Average = 90 / 4 = 22.5.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A batsman has a certain average of runs for 16 innings. In the 17th innings, he makes a score of 85, thereby increasing his average by 3. What is his average after the 17th innings?",37,40,33,35,C,"Let the average after 16 innings be x. Then total runs = 16x. After 17th innings, total runs = 16x + 85 and average = x + 3. So, (16x + 85) / 17 = x + 3. Simplifying, 16x + 85 = 17x + 51, x = 34, and x + 3 = 37. But we need to check if it matches any given option directly or if a calculation mistake was made.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A is 3 times as fast as B. If A takes 12 days to complete a task, how long will it take B to complete the same task?",24 days,36 days,30 days,40 days,B,"If A is 3 times as fast as B, then B takes 3 times as long as A. So, B will take 12 * 3 = 36 days.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"There are 5 switches, but they are not labelled. Each switch corresponds to one of five lights in a room. Each light is either on or off. You can turn the lights on and off as many times as you want, but you can only enter the room one time to observe the bulbs. How can you figure out which switch corresponds to which light?","Turn two switches on for 5 minutes, then turn one off","Turn one switch on for 5 minutes, then turn it off and turn another on","Turn two switches on, then turn one off after 5 minutes","Turn one switch on, then immediately turn it off",B,"Turn switch 1 to ON for 5 minutes. Then turn it OFF. Turn switch 2 to ON. Now go into the room. The hot bulb corresponds to switch 1, the ON bulb to switch 2, and so on.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If the day before yesterday was Thursday, what day will it be tomorrow?",Saturday,Sunday,Monday,Friday,B,"If the day before yesterday was Thursday, yesterday was Friday, today is Saturday, and tomorrow will be Sunday.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A, B, C, D, E are sitting in a row. B is between A and E. If A is not next to D, who is sitting at the third position?",B,C,D,E,B,"B is between A and E. So, the order is A-B-E or E-B-A. D can't be next to A, so D must be at the other end, making the sequence D-A-B-E-C or C-E-B-A-D. In both cases, B is at the third position.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
You are given a 3-gallon bucket and a 5-gallon bucket. How can you measure exactly 4 gallons of water?,"Fill the 5-gallon bucket, pour into the 3-gallon bucket","Fill the 3-gallon bucket, pour into the 5-gallon bucket, repeat","Fill the 5-gallon bucket, pour into the 3-gallon, empty the 3-gallon, pour the remaining 2 gallons into the 3-gallon, fill the 5-gallon again, pour 1 gallon from the 5-gallon into the 3-gallon",None of the above,C,"Fill the 5-gallon, pour into the 3-gallon until full, leaving 2 gallons in the 5-gallon. Empty the 3-gallon, pour the 2 gallons into it. Fill the 5-gallon again, pour 1 gallon into the 3-gallon to fill it. Now, the 5-gallon bucket contains 4 gallons.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A man is looking at a photograph of someone. His friend asks him, 'Who is in the picture?' The man replies, 'Brothers and sisters, I have none. But that man's father is my father's son.' Who is in the picture?",His son,His father,His nephew,His cousin,A,"'My father's son' is the man himself or his brother. Since he has no brothers, 'my father's son' refers to the man himself. So, the man in the picture is his son.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"In a row of 40 boys, A is 15th from the left, and B is 15th from the right. How many boys are between A and B?",10,11,12,9,A,"A is at 15th position, and B is at (40 - 15 + 1) = 26th position. So, there are 26 - 15 - 1 = 10 boys between A and B.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If 1 / 2 of a number is 20, what is 3 / 4 of the number?",30,40,20,25,A,"If 1 / 2 of the number is 20, the number is 40. 3 / 4 of 40 is 30.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
A woman has two coins that add up to 30 cents. One coin is not a nickel. What are the two coins?,Quarter and nickel,Quarter and dime,Two dimes and a nickel (but that's 25 cents),Dime and a quarter (but one is not a nickel),A,The statement 'one coin is not a nickel' allows for the other coin to be a nickel. A quarter (25 cents) and a nickel (5 cents) add up to 30 cents.,LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A certain number when divided by 3 leaves a remainder of 1, and when divided by 4 leaves a remainder of 2. What is the number?",10,12,8,14,A,"The number leaves a remainder of 1 when divided by 3 and a remainder of 2 when divided by 4. By trial and error or using the Chinese Remainder Theorem for simple cases, 10 is the number.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",100 minutes,5 minutes,1 minute,500 minutes,B,"If 5 machines take 5 minutes to make 5 widgets, 1 machine takes 5 minutes to make 1 widget. So, 100 machines will take 5 minutes to make 100 widgets.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"You have 9 balls, one of which is slightly heavier or lighter. How many times do you need to weigh them to find the heavier or lighter one?",2,3,4,5,B,"Divide the balls into 3 groups: 3, 3, and 3. Weigh 3 against 3. If balanced, the different ball is in the remaining 3. Weigh 1 against 1 from the group of 3. If still balanced, the remaining is the different one.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"Three switches are connected to three light bulbs in a room. Each switch corresponds to one light bulb, but none of them are labelled. How can you figure out which switch corresponds to which light bulb by only entering the room once?",Turn two switches on for different durations,"Turn one switch on, then turn it off and turn another on","Turn all switches on, then turn one off","Turn one switch on, go into the room, and observe",A,"Turn switch 1 to ON for 5 minutes. Turn switch 2 to ON. Now go into the room. The hot bulb corresponds to switch 1, the ON bulb to switch 2, and the remaining to switch 3.",LUMS_SAT,Conceptual,Medium,Intelligence,Analytical Reasoning
"A man is 4 times as old as his son. After 16 years, he will be twice as old as his son. What is the son's current age?",8 years,10 years,12 years,6 years,A,"Let's denote son's age as S and man's age as M. M = 4S. After 16 years, M + 16 = 2(S + 16). Substituting M = 4S, we get 4S + 16 = 2S + 32, simplifying to 2S = 16, hence S = 8.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
A box contains 12 red balls and 8 blue balls. What is the minimum number of balls to be drawn to ensure at least 2 blue balls?,14,15,16,17,A,"Worst-case scenario: drawing all red balls first. So, 12 red + 2 blue = 14 balls.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"If the area of a circle is πr², what is the radius if the area is 16π?",2,4,8,16,B,"πr² = 16π. Dividing both sides by π gives r² = 16. So, r = √16 = 4.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
A train travels from City A to City B at 60 km/h and returns at 40 km/h. What is the average speed?,45 km/h,48 km/h,50 km/h,55 km/h,B,Average speed = 2 * speed1 * speed2 / (speed1 + speed2) = 2 * 60 * 40 / (60 + 40) = 4800 / 100 = 48 km/h.,NET,Conceptual,Medium,Intelligence,Analytical Reasoning
The sum of three consecutive integers is 27. What is the middle integer?,8,9,10,11,B,"Let the integers be n-1, n, n+1. Their sum = 3n = 27, so n = 9.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"A, B, and C can do a job in 10, 15, and 20 days, respectively. How long will they take if they work together?",4.7 days,5 days,4 days,6 days,A,"Their combined rate = 1/10 + 1/15 + 1/20 = (6 + 4 + 3)/60 = 13/60. So, time taken = 60/13 = 4.615 days.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"What is the next number in the sequence: 2, 4, 8, 16, ?",32,36,40,48,A,"The sequence is obtained by doubling the previous number, so the next number is 16 * 2 = 32.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"A is twice as fast as B. If B takes 12 days to complete a task, how many days will A take?",4 days,5 days,6 days,8 days,C,"If A is twice as fast as B, A will take half the time B takes. So, A will take 12 / 2 = 6 days.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"The ratio of the ages of two people is 3:5. If the sum of their ages is 40, what is the age of the younger person?",12,15,18,20,B,"Let their ages be 3x and 5x. 3x + 5x = 40, so 8x = 40, x = 5. The younger person's age = 3x = 3 * 5 = 15.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
A car travels 250 km in 5 hours. What is its average speed?,45 km/h,50 km/h,55 km/h,60 km/h,B,Average speed = Total distance / Total time = 250 km / 5 hours = 50 km/h.,NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"What comes next in the pattern: 1, 2, 4, 7, 11, ?",15,16,17,18,B,"The pattern is formed by adding 1, 2, 3, 4, 5, ... to the previous term. So, the next difference is 5, making the next number 11 + 5 = 16.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
A bat and a ball together cost 1.10. The bat costs 1.00 more than the ball. How much does the ball cost?,0.05,0.10,0.15,0.20,A,"Let's denote the cost of the ball as x. Then, the bat costs x + 1.00. x + (x + 1.00) = 1.10, so 2x = 0.10, x = 0.05.",NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"If a bakery sells 250 loaves at 2 each, what is its total revenue?",400,450,500,550,C,Total revenue = Number of loaves * Price per loaf = 250 * 2 = 500.,NET,Conceptual,Medium,Intelligence,Analytical Reasoning
"A group of friends want to share some money. If they have 120 and there are 8 friends, how much will each get?",12,15,18,20,B,Each friend will get 120 / 8 = 15.,NET,Conceptual,Medium,Intelligence,Analytical Reasoning
