Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A CPU has a clock speed of 2.5 GHz. How many cycles does it perform in 1 second?,2.5 * 10^9,2.5 * 10^6,2.5 * 10³,2.5,A,"Clock speed is measured in Hz, so 2.5 GHz = 2.5 * 10^9 cycles per second.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of the Bubble Sort algorithm?,O(n),O(n log n),O(n²),O(2^n),C,"Bubble Sort compares each pair of adjacent elements, resulting in n*(n-1) comparisons, hence O(n²) complexity.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
How many bits are in 1 kilobyte?,1024 * 8,1000 * 8,1024,1000,A,"1 kilobyte = 1024 bytes, and 1 byte = 8 bits, so 1 kilobyte = 1024 * 8 bits.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the result of the expression 10 / 2 + 3?,8,5 + 3,8.0,5,A,"Follow order of operations: first divide 10 by 2 to get 5, then add 3 to get 8.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"A hard disk has 4 platters, each with 2 surfaces. How many heads does it have?",4,8,2,16,B,"Each platter has 2 surfaces, and each surface has 1 head, so 4 platters have 4 * 2 = 8 heads.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary function of the CPU's Control Unit?,Executing instructions,Managing memory,Controlling input/output operations,Decoding instructions,D,"The Control Unit retrieves and decodes instructions, directing other parts of the CPU to execute them.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the maximum addressable memory for a 32-bit processor?,2³2 bytes,2³1 bytes,2³0 bytes,2²9 bytes,A,"A 32-bit processor can address 2³2 unique memory locations, so maximum addressable memory is 2³2 bytes.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"A program has 10 instructions, and each instruction takes 2 cycles to execute. If the CPU clock speed is 1 GHz, how long does it take to execute the program?",20 ns,20 / 1 / 10^9 seconds,2 * 10 / 1 / 10^9 seconds,10 * 2 / 1 GHz,A,Total cycles = 10 instructions * 2 cycles/instruction = 20 cycles. Time = 20 cycles / 1 GHz = 20 ns.,ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a compiler?,To interpret source code,To translate source code into machine code,To execute source code,To debug source code,B,A compiler translates source code into machine code that the CPU can execute.,ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the result of the expression 7 % 3?,2,1,3,0,B,"The modulus operator % returns the remainder of the division, so 7 % 3 = 1.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
A computer has 16 GB of RAM. How many bytes is this?,16 * 1024³,16 * 1000³,16 * 1024²,16 * 1000²,A,"1 GB = 1024³ bytes (using binary prefix), so 16 GB = 16 * 1024³ bytes.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of the 'fork' system call in Unix?,To create a new process,To terminate a process,To communicate between processes,To synchronize processes,A,The 'fork' system call creates a new process by duplicating the calling process.,ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of the Merge Sort algorithm?,O(n log n),O(n²),O(n),O(2^n),A,"Merge Sort divides the array into halves recursively and merges them, resulting in O(n log n) complexity.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
A network has a bandwidth of 100 Mbps. How many bytes can be transferred in 1 second?,100 * 10^6 / 8,100 * 10^6,100 * 1024²,100 * 1024² / 8,A,"Bandwidth is in bits per second, so divide by 8 to convert to bytes per second: 100 * 10^6 / 8.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary advantage of using a cache memory?,Increased storage capacity,Improved security,Faster access to frequently used data,Reduced power consumption,C,"Cache memory stores frequently accessed data, reducing the time it takes to access main memory.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the result of the expression 2³ + 12 / 4?,11,8 + 3,14,8 + 12 / 4,A,"Follow order of operations: first calculate 2³ = 8 and 12 / 4 = 3, then add to get 11.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
A database uses B-tree indexing. What is the primary advantage of this?,Faster insertion and deletion,Faster search,Reduced storage space,Improved data security,B,"B-tree indexing allows for efficient searching, with an average time complexity of O(log n).",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of the ARP protocol?,To resolve IP addresses to MAC addresses,To resolve MAC addresses to IP addresses,To route packets between networks,To fragment packets,A,"ARP (Address Resolution Protocol) resolves IP addresses to MAC addresses, enabling devices to communicate on a network.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
Which data structure follows the LIFO principle?,Queue,Stack,Tree,Graph,B,"Stack follows the Last-In-First-Out principle, where the last element added is the first one to be removed.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of the binary search algorithm?,O(n),O(log n),O(n log n),O(n²),B,Binary search has a time complexity of O(log n) because it divides the search space in half with each comparison.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which sorting algorithm has an average-case time complexity of O(n log n)?,Bubble sort,Quick sort,Insertion sort,Selection sort,B,Quick sort's average-case time complexity is O(n log n) due to its divide-and-conquer approach.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of the HTTP protocol?,To transfer files between devices,To manage network connections,To facilitate communication between web servers and clients,To secure online transactions,C,"HTTP facilitates communication between web servers and clients, enabling the transfer of web pages and data.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which of the following is a characteristic of a relational database?,Data is stored in a single table,Data is stored in multiple related tables,Data is stored in a hierarchical structure,Data is stored in a graph structure,B,"Relational databases store data in multiple related tables, enabling efficient data retrieval and manipulation.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of the 'finally' block in exception handling?,To catch exceptions,To throw exceptions,To execute code regardless of exceptions,To handle runtime errors,C,"The 'finally' block executes code regardless of whether an exception was thrown, ensuring resource cleanup.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which data type is used to represent a single character?,Integer,Float,Char,Boolean,C,"The 'char' data type represents a single character, such as a letter or symbol.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of the 'this' keyword in object-oriented programming?,To refer to the current object,To create a new object,To access a static variable,To invoke a method,A,"The 'this' keyword refers to the current object, allowing access to its members and methods.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which algorithm is used for finding the shortest path in a graph?,Dijkstra's algorithm,Bellman-Ford algorithm,Floyd-Warshall algorithm,Topological sort,A,Dijkstra's algorithm finds the shortest path between nodes in a graph with non-negative edge weights.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary advantage of using a hash table?,Efficient insertion and deletion,Fast lookup and retrieval,Ordered data storage,Cache-friendly access,B,Hash tables enable fast lookup and retrieval of data using a hash function to map keys to indices.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which of the following is a type of software testing?,Black box testing,White box testing,Grey box testing,All of the above,D,"All three options are types of software testing, each with its own approach and focus.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a firewall?,To monitor and control incoming and outgoing network traffic,To detect and prevent malware,To optimize network performance,To manage user authentication,A,"Firewalls monitor and control incoming and outgoing network traffic, blocking unauthorized access.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which data structure is used to implement a priority queue?,Array,Linked list,Heap,Stack,C,"Heaps are used to implement priority queues, as they maintain a partially ordered structure.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which of the following is a characteristic of a distributed system?,Single point of failure,Multiple nodes working together,Centralized control,Homogeneous architecture,B,Distributed systems consist of multiple nodes working together to achieve a common goal.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a cookie in web development?,To store user data on the client-side,To authenticate users,To track user behavior,To improve website performance,A,"Cookies store user data on the client-side, enabling personalized experiences and session management.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which programming paradigm emphasizes the use of pure functions?,Object-oriented programming,Functional programming,Imperative programming,Declarative programming,B,"Functional programming emphasizes the use of pure functions, avoiding mutable state and side effects.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary benefit of using a cloud-based service?,Increased security,Improved scalability,Enhanced collaboration,Reduced costs,B,"Cloud-based services offer improved scalability, enabling businesses to adapt to changing demands.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
Which of the following is a type of network topology?,Star topology,Bus topology,Ring topology,All of the above,D,"All three options are types of network topologies, each with its own strengths and weaknesses.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of Bubble Sort in the worst case?,O(n),O(n log n),O(n²),O(2^n),C,"Bubble Sort compares adjacent elements and swaps them if they are in the wrong order, resulting in O(n²) comparisons in the worst case.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of the 'finally' block in exception handling?,To catch all exceptions,To execute code regardless of whether an exception occurred,To re-throw an exception,To ignore exceptions,B,"The 'finally' block ensures that certain code is executed regardless of whether an exception was thrown or caught, useful for releasing resources.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of the 'ARP' protocol?,To resolve IP addresses to MAC addresses,To resolve MAC addresses to IP addresses,To route packets between networks,To filter incoming traffic,A,"ARP resolves IP addresses to MAC addresses, enabling devices to communicate at the data link layer.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a 'pivot' in QuickSort?,To divide the array into two halves,To select the smallest element,To merge two sorted arrays,To choose a reference element for partitioning,D,"The pivot is used to partition the array into two sub-arrays, one with elements less than the pivot and one with elements greater than the pivot.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of a 'firewall'?,To detect and prevent intrusions,To filter incoming and outgoing network traffic,To encrypt data,To authenticate users,B,"A firewall controls incoming and outgoing network traffic based on predetermined security rules, blocking unauthorized access.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between a 'process' and a 'thread'?,A process is a lightweight thread,A thread is a lightweight process,A process is more secure than a thread,A thread is more secure than a process,B,"A thread is a lightweight process that shares the same memory space as other threads within a process, reducing the overhead of process creation.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of 'normalization' in database design?,To improve data security,To reduce data redundancy,To improve data retrieval speed,To simplify complex queries,B,"Normalization eliminates data redundancy by organizing data into tables with minimal data duplication, improving data integrity.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of Merge Sort?,O(n),O(n log n),O(n²),O(2^n),B,"Merge Sort divides the array into smaller chunks, sorts them, and merges them back together, resulting in a time complexity of O(n log n).",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a 'cookie' in web development?,To store user data on the server,To store user data on the client-side,To authenticate users,To authorize users,B,"Cookies store user data on the client-side, allowing websites to remember user preferences and track user behavior.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between 'HTML' and 'XML'?,"HTML is used for data representation, XML is used for data storage","HTML is used for data storage, XML is used for data representation","HTML is a markup language, XML is a meta-markup language","XML is a markup language, HTML is a meta-markup language",C,"HTML is a standard markup language for structuring content, while XML is a meta-markup language that allows users to create custom markup languages.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of 'paging' in memory management?,To reduce memory fragmentation,To increase memory capacity,To improve memory security,To simplify memory allocation,A,"Paging divides memory into fixed-size blocks, reducing fragmentation and allowing for more efficient memory allocation.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of a 'router'?,To connect devices within a network,To connect multiple networks together,To filter incoming traffic,To encrypt data,B,"A router connects multiple networks together, routing traffic between them and ensuring that data reaches its intended destination.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of 'version control'?,To track changes to code,To backup code,To collaborate with others,To debug code,A,"Version control systems track changes to code, allowing developers to manage different versions and collaborate with others.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between 'static' and 'dynamic' typing?,"Static typing checks types at runtime, dynamic typing checks types at compile-time","Static typing checks types at compile-time, dynamic typing checks types at runtime",Static typing is more flexible than dynamic typing,Dynamic typing is more secure than static typing,B,"Static typing checks the types of variables at compile-time, preventing type-related errors at runtime, while dynamic typing checks types at runtime.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of 'encapsulation' in object-oriented programming?,To expose internal implementation details,To hide internal implementation details,To improve code readability,To simplify code maintenance,B,"Encapsulation hides internal implementation details, exposing only necessary information through public interfaces, improving code modularity and security.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of a 'load balancer'?,To distribute incoming traffic across multiple servers,To filter incoming traffic,To encrypt data,To authenticate users,A,"A load balancer distributes incoming traffic across multiple servers, improving responsiveness, reliability, and scalability.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of 'debugging'?,To identify and fix errors in code,To optimize code performance,To improve code readability,To simplify code maintenance,A,"Debugging involves identifying and fixing errors in code, ensuring that the program behaves as expected and produces correct results.",LUMS_SAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of Bubble Sort?,O(n),O(n log n),O(n²),O(2^n),C,"Bubble Sort has a worst-case time complexity of O(n²) due to its nested loop structure, making it less efficient for large datasets.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of DNS?,To translate domain names to IP addresses,To translate IP addresses to domain names,To route packets across the internet,To provide network security,A,"DNS translates human-readable domain names into IP addresses that computers can understand, facilitating communication over the internet.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary advantage of using a relational database?,Flexibility in data modeling,High performance for complex queries,Ability to handle large amounts of unstructured data,Support for transactions,D,"Relational databases support transactions, ensuring data consistency and integrity by allowing multiple operations to be executed as a single, all-or-nothing unit.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between a process and a thread?,A process is a lightweight thread,A thread is a lightweight process,"A process is used for I/O operations, while a thread is used for CPU-intensive tasks","A process is used for CPU-intensive tasks, while a thread is used for I/O operations",B,"A thread is a lightweight process that shares the same memory space as other threads within a process, making it more efficient for concurrent execution.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between a stack and a queue?,"A stack is FIFO, while a queue is LIFO","A stack is LIFO, while a queue is FIFO","A stack is used for recursive algorithms, while a queue is used for iterative algorithms","A stack is used for dynamic memory allocation, while a queue is used for static memory allocation",B,"A stack follows the Last-In-First-Out (LIFO) principle, while a queue follows the First-In-First-Out (FIFO) principle, making them suitable for different applications.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a SQL join?,To combine data from multiple tables,To filter data based on conditions,To sort data in ascending or descending order,To group data by categories,A,"A SQL join is used to combine data from multiple tables based on a common column, allowing for more complex queries and data analysis.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of Insertion Sort?,O(n),O(n log n),O(n²),O(2^n),C,"Insertion Sort has a worst-case time complexity of O(n²) due to its iterative approach, making it less efficient for large datasets.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a hash table?,To store data in a sorted order,To store data in a compressed format,To provide fast lookup and insertion operations,To store data in a secure manner,C,"A hash table provides fast lookup and insertion operations by mapping keys to indices using a hash function, making it efficient for data storage and retrieval.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the difference between a local variable and a global variable?,"A local variable is accessible throughout the program, while a global variable is accessible only within a specific scope","A local variable is accessible only within a specific scope, while a global variable is accessible throughout the program","A local variable is used for dynamic memory allocation, while a global variable is used for static memory allocation","A local variable is used for static memory allocation, while a global variable is used for dynamic memory allocation",B,"A local variable is declared within a specific scope and is accessible only within that scope, while a global variable is declared outside any scope and is accessible throughout the program.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a try-catch block?,To handle runtime errors,To optimize code performance,To improve code readability,To reduce code complexity,A,"A try-catch block is used to handle runtime errors by catching exceptions and executing alternative code, preventing program crashes and improving robustness.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the time complexity of Quick Sort?,O(n),O(n log n),O(n²),O(2^n),B,"Quick Sort has an average-case time complexity of O(n log n) due to its divide-and-conquer approach, making it efficient for large datasets.",NET,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary function of a firewall in a computer network?,To improve network speed,To prevent unauthorized access,To increase network storage,To enhance network graphics,B,"A firewall acts as a barrier between a trusted network and an untrusted network, controlling incoming and outgoing network traffic based on predetermined security rules.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the output of the binary operation 1010 AND 1100?,1000,1110,1010,1100,A,"The binary AND operation compares each bit of the first operand to the corresponding bit of the second operand. If both bits are 1, the corresponding result bit is set to 1. Otherwise, the corresponding result bit is set to 0.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
A CPU has a clock speed of 2.5 GHz. How many cycles can it perform in 1 second?,2.5 * 10^9,2.5 * 10^6,2.5 * 10³,2.5,A,"The clock speed is measured in GHz, which represents the number of cycles per second. 1 GHz = 10^9 cycles/second.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"A hard disk has 4 platters, 256 tracks per platter, 16 sectors per track, and 512 bytes per sector. What is its total capacity?",8 GB,4 GB,2 GB,1 GB,A,"Total capacity = Number of platters * Number of tracks * Number of sectors * Bytes per sector = 4 * 256 * 16 * 512 = 8,388,608 bytes or 8 GB.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
A network has a bandwidth of 100 Mbps. How many seconds will it take to transfer 1 GB of data?,80 seconds,8 seconds,800 seconds,0.8 seconds,A,"First, convert 1 GB to megabits: 1 GB = 1024 MB, 1 MB = 8 Mb, so 1 GB = 8192 Mb. Time = Total data / Bandwidth = 8192 Mb / 100 Mbps = 81.92 seconds.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the result of the expression 10 % 3?,3,1,0,10,B,The modulus operator (%) returns the remainder of the division of the number before it by the number after it. 10 / 3 = 3 remainder 1.,ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"In a binary search tree, what is the average time complexity of searching for an element?",O(1),O(log n),O(n),O(n log n),B,"In a balanced binary search tree, the height of the tree is log(n), where n is the number of nodes, so the average time complexity of searching is O(log n).",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary difference between a hub and a switch?,A hub is faster,A switch is more secure,"A hub broadcasts data to all ports, while a switch sends data to the intended recipient",A hub has more ports,C,"A hub broadcasts incoming data to all its ports, whereas a switch forwards data to the specific port where the intended recipient is connected.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of DNS in a network?,To translate domain names to IP addresses,To translate IP addresses to domain names,To provide network security,To improve network speed,A,"The Domain Name System (DNS) translates domain names into IP addresses, allowing users to access websites and other resources using easy-to-remember domain names instead of difficult-to-remember IP addresses.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the result of the bitwise XOR operation between 5 and 3?,6,7,1,0,A,"The bitwise XOR operation compares each bit of the first operand to the corresponding bit of the second operand. If the bits are not the same, the corresponding result bit is set to 1. 5 (101) XOR 3 (011) = 6 (110).",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"In a stack data structure, what operation is used to add an element?",Pop,Push,Enqueue,Dequeue,B,"In a stack, the 'push' operation is used to add an element to the top of the stack.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the function of the 'ping' command?,To test network connectivity,To configure network settings,To improve network speed,To scan for viruses,A,The 'ping' command is used to test whether a host is reachable across the network by sending ICMP echo request packets and listening for echo response packets.,ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"A certain algorithm has a time complexity of O(n²). If it takes 1 second to process 1000 elements, how long will it take to process 2000 elements?",2 seconds,4 seconds,8 seconds,1 second,B,"For an O(n²) algorithm, doubling the input size will increase the processing time by a factor of 2² = 4. So, if it takes 1 second for 1000 elements, it will take 4 seconds for 2000 elements.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the role of a compiler in programming?,To interpret code line by line,To translate source code into machine code,To debug code,To optimize code,B,"A compiler translates the entire source code into machine code before execution, allowing the program to run independently of the compiler.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
"In a queue data structure, what operation is used to remove an element?",Enqueue,Dequeue,Push,Pop,B,"In a queue, the 'dequeue' operation is used to remove an element from the front of the queue.",ECAT,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary function of a DNS server?,To assign IP addresses,To translate domain names to IP addresses,To manage network traffic,To provide firewall protection,B,"DNS server translates domain names to IP addresses, enabling communication between devices using easy-to-remember domain names instead of IP addresses.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a compiler in programming?,To execute the code directly,To translate source code into machine code,To debug the code,To optimize the code,B,A compiler translates source code written in a high-level language into machine code that can be executed directly by the computer's processor.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary advantage of using a relational database management system?,Improved data security,Simplified data retrieval,Enhanced data integrity,All of the above,D,"Relational database management systems provide improved data security, simplified data retrieval, and enhanced data integrity through the use of relationships and constraints.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the purpose of a firewall in network security?,To monitor and control incoming and outgoing network traffic,To detect and prevent malware,To authenticate users,To encrypt data,A,"A firewall monitors and controls incoming and outgoing network traffic based on predetermined security rules, helping to prevent unauthorized access to the network.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
What is the primary function of a router?,To connect devices within a LAN,To connect multiple networks together,To provide network security,To manage network traffic,B,"A router connects multiple networks together, routing traffic between them and enabling communication between devices on different networks.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Information Technology Basics
