Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
The teacher gave the students a lot of homework. Identify the part that needs correction to change it into passive voice.,The students were given a lot of homework by the teacher.,A lot of homework was given to the students by the teacher.,The students were given a lot of homework.,A lot of homework is given to the students.,C,Option C is correct as it maintains the original meaning. Option A is also correct but C is more suitable.,Changing active to passive voice,Medium,English,Active and Passive Voice
The new policy has been implemented by the management. Identify the voice of this sentence.,Active,Passive,Both,Neither,B,The sentence is in passive voice as the subject receives the action.,Identifying voice,Easy,English,Active and Passive Voice
The researchers are conducting an experiment. Change this into passive voice.,An experiment is being conducted by the researchers.,The researchers are being conducted by an experiment.,An experiment is conducted by the researchers.,The experiment is being conducted.,A,Option A correctly changes the sentence to passive voice.,Changing active to passive voice,Medium,English,Active and Passive Voice
The play was written by Shakespeare. This sentence is an example of which voice?,Active,Passive,Both,Neither,B,The sentence is in passive voice as the subject 'play' receives the action.,Identifying voice,Easy,English,Active and Passive Voice
The manager has approved the proposal. Change this into passive voice.,The proposal has been approved by the manager.,The proposal is approved by the manager.,The manager has been approved by the proposal.,The proposal was approved.,A,"Option A correctly changes the sentence to passive voice, maintaining the original tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The new employee is very efficient. Change this into passive voice if possible.,Very efficient is being the new employee.,The new employee is being very efficient.,No change possible as it's a state of being.,Very efficient is the new employee.,C,The sentence is in a state of being and doesn't have an action to be changed into passive.,Limitations of passive voice,Hard,English,Active and Passive Voice
The company will launch a new product next quarter. Change this into passive voice.,A new product will be launched by the company next quarter.,The company will be launched by a new product.,A new product is launched next quarter.,Next quarter will launch a new product.,A,"Option A correctly changes the sentence to passive voice, maintaining the future tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The tourists got lost in the woods. Change this into passive voice if possible.,The woods lost the tourists.,The tourists were lost by the woods.,No change possible as it's an intransitive verb.,The tourists were got lost.,C,The verb 'got lost' is intransitive and doesn't have a direct object to be changed into passive.,Limitations of passive voice,Hard,English,Active and Passive Voice
The teacher is explaining the lesson. Change this into passive voice.,The lesson is being explained by the teacher.,The lesson is explained by the teacher.,The teacher is being explained by the lesson.,The lesson was explained.,A,"Option A correctly changes the sentence to passive voice, maintaining the continuous tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The city is being renovated. The verb form used here is an example of which voice?,Active,Passive,Imperative,Indicative,B,The verb 'is being renovated' is in passive voice.,Identifying voice,Easy,English,Active and Passive Voice
The chef has cooked dinner. Change this into passive voice.,Dinner has been cooked by the chef.,Dinner is cooked by the chef.,The chef has been cooked by dinner.,Dinner was cooked.,A,"Option A correctly changes the sentence to passive voice, maintaining the present perfect tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The flowers are being watered by the gardener. The voice of this sentence is?,Active,Passive,Both,Neither,B,The sentence is in passive voice as the subject 'flowers' receives the action.,Identifying voice,Easy,English,Active and Passive Voice
The police arrested the suspect. Change this into passive voice.,The suspect was arrested by the police.,The police were arrested by the suspect.,The suspect is arrested.,The arrest was made.,A,"Option A correctly changes the sentence to passive voice, maintaining the simple past tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The students are doing their homework. Change this into passive voice.,Their homework is being done by the students.,The homework is done by the students.,The students are being done by their homework.,The homework was done.,A,"Option A correctly changes the sentence to passive voice, maintaining the continuous tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The gift was given to her by her friend. Identify the voice of this sentence.,Active,Passive,Both,Neither,B,The sentence is in passive voice as the subject 'gift' receives the action.,Identifying voice,Easy,English,Active and Passive Voice
The researchers have made a groundbreaking discovery. Change this into passive voice.,A groundbreaking discovery has been made by the researchers.,The researchers have been made by a groundbreaking discovery.,A groundbreaking discovery is made.,The discovery was made.,A,"Option A correctly changes the sentence to passive voice, maintaining the present perfect tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The play is being performed tonight. The verb form used here is an example of which voice?,Active,Passive,Imperative,Indicative,B,The verb 'is being performed' is in passive voice.,Identifying voice,Easy,English,Active and Passive Voice
The manager will sign the contract tomorrow. Change this into passive voice.,The contract will be signed by the manager tomorrow.,The manager will be signed by the contract.,The contract is signed tomorrow.,Tomorrow will sign the contract.,A,"Option A correctly changes the sentence to passive voice, maintaining the future tense.",Changing active to passive voice,Medium,English,Active and Passive Voice
The package has been delivered. The verb form used here is an example of which voice?,Active,Passive,Imperative,Indicative,B,The verb 'has been delivered' is in passive voice.,Identifying voice,Easy,English,Active and Passive Voice
"The teacher is explaining the lesson to the students, which can be rephrased in passive voice as the lesson __________ by the teacher to the students.",is being explained,was being explained,has been explained,is explained,A,The correct answer is 'is being explained' because it correctly uses the present continuous tense in passive voice. 'was being explained' fails because it uses the past continuous tense instead.,Present Continuous Tense in Passive Voice,Easy,English,Active and Passive Voice
"The new employee was given a warm welcome by the team, which is an example of __________ voice.",active,passive,imperative,indicative,B,The sentence is in passive voice because the subject receives the action. 'active' fails because it would imply the team performed the action directly on the subject.,Identifying Passive Voice,Easy,English,Active and Passive Voice
"The package __________ by the courier service yesterday, but it hasn't arrived yet.",was sent,is sent,has been sent,had been sent,A,'was sent' is correct because it uses the simple past tense to indicate a completed action. 'is sent' fails because it incorrectly uses the simple present tense for a past action.,Simple Past Tense in Passive Voice,Medium,English,Active and Passive Voice
"The play __________ by the theater company next month, according to the schedule.",will be performed,is performed,has been performed,was performed,A,'will be performed' correctly uses the future simple tense in passive voice for a scheduled event. 'is performed' fails because it incorrectly uses the simple present tense for a future action.,Future Simple Tense in Passive Voice,Medium,English,Active and Passive Voice
The manuscript __________ for centuries before it was finally published.,had been lost,was lost,has been lost,is lost,A,'had been lost' correctly uses the past perfect tense to indicate an action that occurred before another past action. 'was lost' fails because it doesn't show the correct sequence of past actions.,Past Perfect Tense in Passive Voice,Hard,English,Active and Passive Voice
The new policy __________ by the management to improve productivity.,is being implemented,has been implemented,was implemented,will be implemented,B,'has been implemented' correctly uses the present perfect tense in passive voice to show a past action with a connection to the present. 'was implemented' fails because it doesn't indicate the present relevance.,Present Perfect Tense in Passive Voice,Medium,English,Active and Passive Voice
The research paper __________ by the team of scientists after months of study.,has been completed,is being completed,was completed,will be completed,C,'was completed' is the correct choice because it correctly uses the simple past tense to indicate a completed action. 'has been completed' fails because it implies a connection to the present that isn't necessary here.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The concert __________ by thousands of fans who attended the event.,was enjoyed,is enjoyed,has been enjoyed,will be enjoyed,A,'was enjoyed' correctly uses the simple past tense in passive voice to describe a past event. 'is enjoyed' fails because it incorrectly uses the simple present tense for a past action.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The water __________ by the purification system to make it safe for drinking.,is filtered,was filtered,has been filtered,will be filtered,A,"'is filtered' correctly uses the simple present tense in passive voice to describe a general or habitual action. 'was filtered' fails because it refers to a specific past action, not a general truth.",Simple Present Tense in Passive Voice,Medium,English,Active and Passive Voice
"The gift __________ to her on her birthday, and she was very happy.",was given,is given,has been given,had been given,A,'was given' correctly uses the simple past tense in passive voice to describe a completed action. 'is given' fails because it incorrectly uses the simple present tense for a past action.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
"The novel __________ into several languages, making it accessible to a global audience.",has been translated,is translated,was translated,will be translated,A,'has been translated' correctly uses the present perfect tense in passive voice to show a past action with present relevance. 'was translated' fails because it doesn't indicate the ongoing relevance.,Present Perfect Tense in Passive Voice,Medium,English,Active and Passive Voice
The data __________ by the research team to identify patterns and trends.,is being analyzed,was analyzed,has been analyzed,will be analyzed,A,"'is being analyzed' correctly uses the present continuous tense in passive voice to describe an ongoing action. 'was analyzed' fails because it refers to a completed past action, not an ongoing one.",Present Continuous Tense in Passive Voice,Medium,English,Active and Passive Voice
The flowers __________ by the gardener every morning.,are watered,were watered,have been watered,will be watered,A,"'are watered' correctly uses the simple present tense in passive voice to describe a habitual or regular action. 'were watered' fails because it refers to a past action, not a habitual one.",Simple Present Tense in Passive Voice,Easy,English,Active and Passive Voice
The decision __________ by the committee after careful consideration.,was made,is made,has been made,will be made,A,'was made' correctly uses the simple past tense in passive voice to describe a completed past action. 'is made' fails because it incorrectly uses the simple present tense for a past action.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
"The project __________ by the deadline, thanks to the team's hard work.",was completed,is completed,has been completed,had been completed,A,"'was completed' correctly uses the simple past tense in passive voice to describe a completed action by a specific time in the past. 'had been completed' fails because it implies the action was completed before another past action, which isn't the case here.",Simple Past Tense in Passive Voice,Medium,English,Active and Passive Voice
The feedback __________ by the manager to help the employees improve.,is given,was given,has been given,will be given,A,"'is given' correctly uses the simple present tense in passive voice to describe a general or habitual action. 'was given' fails because it refers to a specific past action, not a general truth.",Simple Present Tense in Passive Voice,Medium,English,Active and Passive Voice
The news __________ by the journalist just as the conference was ending.,was released,is released,has been released,had been released,A,"'was released' correctly uses the simple past tense in passive voice to describe a past action. 'had been released' fails because it implies the action occurred before another past action, which isn't the case here.",Simple Past Tense in Passive Voice,Hard,English,Active and Passive Voice
The meeting __________ to discuss the new marketing strategy.,was held,is held,has been held,will be held,A,'was held' correctly uses the simple past tense in passive voice to describe a past event. 'is held' fails because it incorrectly uses the simple present tense for a past action.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The letter __________ by the secretary and is ready for mailing.,has been typed,is typed,was typed,will be typed,A,'has been typed' correctly uses the present perfect tense in passive voice to show a past action with present relevance. 'was typed' fails because it doesn't indicate the present state resulting from the past action.,Present Perfect Tense in Passive Voice,Medium,English,Active and Passive Voice
The rules __________ by the authorities to ensure public safety.,are enforced,were enforced,have been enforced,will be enforced,A,"'are enforced' correctly uses the simple present tense in passive voice to describe a general or habitual action. 'were enforced' fails because it refers to a past action, not a general truth.",Simple Present Tense in Passive Voice,Easy,English,Active and Passive Voice
The teacher gave the students a lot of homework. Identify the correct passive voice.,The students were given a lot of homework by the teacher.,A lot of homework was given to the students.,The students are given a lot of homework.,Homework was given by the teacher.,A,Correct passive voice construction; 'were given' is the correct verb form. Option B changes the meaning slightly.,Simple Past Tense,Easy,English,Active and Passive Voice
The new policy will be implemented next quarter. Who is implementing it?,The management is implementing the new policy.,The new policy is being implemented.,They will implement the new policy.,Implementation is done by the management.,C,The sentence is in passive voice; the correct active voice is 'They will implement'.,Future Simple Tense,Medium,English,Active and Passive Voice
The play was written by Shakespeare. What is the active voice?,Shakespeare wrote the play.,Shakespeare writes the play.,Shakespeare has written the play.,Shakespeare is writing the play.,A,The correct active voice for 'was written' is 'wrote'.,Simple Past Tense,Easy,English,Active and Passive Voice
The manager is being interviewed now. What is the active voice?,They are interviewing the manager.,They interview the manager.,The manager is interviewing.,They will interview the manager.,A,The passive 'is being interviewed' corresponds to active 'are interviewing'.,Present Continuous Tense,Medium,English,Active and Passive Voice
The package will have been delivered by tomorrow. Who delivers it?,They will have delivered the package.,They are delivering the package.,They have delivered the package.,They deliver the package.,A,The passive 'will have been delivered' corresponds to active 'will have delivered'.,Future Perfect Tense,Hard,English,Active and Passive Voice
The chef has cooked dinner. What is the passive voice?,Dinner has been cooked by the chef.,Dinner is cooked by the chef.,Dinner was cooked by the chef.,The chef cooks dinner.,A,The active 'has cooked' corresponds to passive 'has been cooked'.,Present Perfect Tense,Easy,English,Active and Passive Voice
The tourists got lost in the city. What is the likely active voice?,Someone lost the tourists.,The tourists lost someone.,The tourists were lost.,The city lost the tourists.,A,'Got lost' is a passive construction; the active voice is 'Someone lost them'.,Idiomatic Expressions,Medium,English,Active and Passive Voice
The company's profits were affected by the economic downturn. What is the active voice?,The economic downturn affected the company's profits.,The company affected the economic downturn.,The profits affected the company.,The economic downturn was affected.,A,The passive 'were affected' corresponds to active 'affected'.,Simple Past Tense,Easy,English,Active and Passive Voice
The new employee is being trained by the HR department. What is the active voice?,The HR department is training the new employee.,The HR department trains the new employee.,The new employee trains the HR department.,The HR department will train the new employee.,A,The passive 'is being trained' corresponds to active 'is training'.,Present Continuous Tense,Medium,English,Active and Passive Voice
The research paper has been published in a prestigious journal. Who published it?,They have published the research paper.,They publish the research paper.,The research paper is published.,The journal published the research paper.,A,The passive 'has been published' corresponds to active 'have published'.,Present Perfect Tense,Medium,English,Active and Passive Voice
The flowers were watered by the gardener. What is the active voice?,The gardener watered the flowers.,The gardener waters the flowers.,The gardener is watering the flowers.,The flowers water the gardener.,A,The passive 'were watered' corresponds to active 'watered'.,Simple Past Tense,Easy,English,Active and Passive Voice
The meeting is going to be attended by all the stakeholders. What is the active voice?,All the stakeholders are going to attend the meeting.,All the stakeholders attend the meeting.,The meeting attends all the stakeholders.,The stakeholders will attend the meeting.,A,The passive 'is going to be attended' corresponds to active 'are going to attend'.,Future Simple Tense,Medium,English,Active and Passive Voice
The IT department has been outsourced. What is the active voice?,They have outsourced the IT department.,The IT department has outsourced.,They outsource the IT department.,The company outsources.,A,The passive 'has been outsourced' corresponds to active 'have outsourced'.,Present Perfect Tense,Medium,English,Active and Passive Voice
The policy will be reviewed annually. Who reviews it?,They will review the policy annually.,The policy reviews annually.,The review is done annually.,The policy is reviewed.,A,The passive 'will be reviewed' corresponds to active 'will review'.,Future Simple Tense,Easy,English,Active and Passive Voice
The play is being performed tonight. What is the active voice?,They are performing the play tonight.,The play performs tonight.,They perform the play.,The actors are performing.,A,The passive 'is being performed' corresponds to active 'are performing'.,Present Continuous Tense,Medium,English,Active and Passive Voice
The new smartphone is being launched next month. What is the active voice?,The company is launching the new smartphone.,The new smartphone launches next month.,They launch the new smartphone.,The launch is next month.,A,The passive 'is being launched' corresponds to active 'is launching'.,Present Continuous Tense,Medium,English,Active and Passive Voice
The gift was given to the child. Who gave it?,Someone gave the gift to the child.,The child gave the gift.,The gift gives the child.,The child is given the gift.,A,The passive 'was given' corresponds to active 'gave'.,Simple Past Tense,Easy,English,Active and Passive Voice
The lecture was attended by many students. What is the active voice?,Many students attended the lecture.,The lecture attends many students.,The students attend the lecture.,Many students are attending.,A,The passive 'was attended' corresponds to active 'attended'.,Simple Past Tense,Easy,English,Active and Passive Voice
The manuscript has to be submitted by the end of the week. What is the active voice?,You have to submit the manuscript.,The manuscript has to submit.,The submission is by the end of the week.,The manuscript is submitted.,A,The passive 'has to be submitted' corresponds to active 'have to submit'.,Modal Verbs,Hard,English,Active and Passive Voice
The product was designed by the R&D team. What is the active voice?,The R&D team designed the product.,The R&D team designs the product.,The product designs the R&D team.,The R&D team is designing.,A,The passive 'was designed' corresponds to active 'designed'.,Simple Past Tense,Easy,English,Active and Passive Voice
"A news article states, 'The new policy has been implemented by the management.' Identify the error in this sentence if any.",The sentence is in active voice.,The verb 'has been implemented' is in the correct form.,The sentence is in passive voice.,The doer of the action is not mentioned.,A,"The sentence is in passive voice, not active. 'Has been implemented' is correct, and the doer is optionally omitted.",Voice Identification,Easy,English,Active and Passive Voice
The teacher gave the students a lot of homework. Which of the following passive constructions is incorrect?,The students were given a lot of homework by the teacher.,A lot of homework was given to the students by the teacher.,A lot of homework were given to the students.,The students were given a lot of homework.,C,"'A lot of homework' is a singular noun phrase, so 'were given' is incorrect; it should be 'was given'.",Passive Construction,Medium,English,Active and Passive Voice
The research paper was written by the team in a record time. Identify any grammatical error.,The sentence is grammatically correct.,'was written' should be 'were written'.,'by the team' is unnecessary.,The verb tense is inconsistent.,A,"The sentence is grammatically correct; 'was written' agrees with 'paper', and 'by the team' is optional.",Subject-Verb Agreement in Passive Voice,Easy,English,Active and Passive Voice
The manager will announce the new strategy tomorrow. Choose the correct passive form.,The new strategy will be announced by the manager tomorrow.,The new strategy will be announced tomorrow.,The new strategy is announced tomorrow.,The new strategy was announced tomorrow.,A,'will be announced' is the correct passive form; 'by the manager' is optional but correctly used here.,Passive Voice Formation,Medium,English,Active and Passive Voice
The package has been delivered already. Identify the grammatical error if any.,The sentence is in passive voice.,'has been delivered' is the correct verb form.,The adverb 'already' is misplaced.,The sentence should be in active voice.,C,"'already' typically comes before the main verb or at the end; here, it's more naturally placed before 'been delivered'.",Adverb Placement in Passive Voice,Hard,English,Active and Passive Voice
The chef is cooking dinner. Which is the correct passive form?,Dinner is being cooked by the chef.,Dinner is cooked by the chef.,Dinner was being cooked.,The chef is cooking dinner.,A,'is being cooked' is the correct passive form for an ongoing action; 'by the chef' is optional.,Present Continuous Passive,Medium,English,Active and Passive Voice
The tourists got lost in the city. Identify the voice of the sentence.,Active voice.,Passive voice.,The sentence is ambiguous.,The verb is in the wrong tense.,A,"'got lost' is an active construction, not passive; it's an idiomatic expression.",Voice Identification,Easy,English,Active and Passive Voice
The company was sold last year. Identify any grammatical error.,The sentence is in passive voice.,'was sold' is the correct verb form.,The sentence lacks a clear subject.,The verb tense is incorrect.,A,The sentence is grammatically correct and in passive voice; 'was sold' is appropriate.,Passive Voice with Past Simple,Easy,English,Active and Passive Voice
The play was written by Shakespeare. Which of the following is an incorrect passive construction?,Shakespeare wrote the play.,The play is written by Shakespeare.,The play was written by Shakespeare.,The play were written by Shakespeare.,D,"'The play' is singular, so 'were written' is incorrect; it should be 'was written'.",Subject-Verb Agreement in Passive,Medium,English,Active and Passive Voice
The flowers are being watered by the gardener now. Identify any error.,The sentence is in active voice.,'are being watered' is the correct verb form.,The adverb 'now' is unnecessary.,The sentence is grammatically correct.,A,"The sentence is in passive voice, not active; 'are being watered' is the correct form for an ongoing action.",Present Continuous Passive,Easy,English,Active and Passive Voice
The new employee was given a warm welcome. Identify the voice.,Active voice.,Passive voice.,The sentence is ambiguous.,The verb tense is inconsistent.,B,'was given' indicates the sentence is in passive voice.,Voice Identification,Easy,English,Active and Passive Voice
The meeting has been postponed due to the weather. Identify the error if any.,The sentence is in passive voice.,'has been postponed' is the correct verb form.,The reason 'due to the weather' is irrelevant.,The sentence should be in active voice.,D,"While the sentence is in passive voice, there's no grammatical error; it's a valid construction.",Passive Voice with Present Perfect,Medium,English,Active and Passive Voice
The package will be delivered tomorrow. Identify any grammatical error.,The sentence is in passive voice.,'will be delivered' is the correct verb form.,The adverb 'tomorrow' is misplaced.,The sentence lacks a clear subject.,A,The sentence is grammatically correct and in passive voice; 'will be delivered' is appropriate.,Future Simple Passive,Easy,English,Active and Passive Voice
The research has been ongoing for three years. Choose the correct passive construction for 'They have been conducting the research'.,The research has been being conducted for three years.,The research is being conducted for three years.,The research was being conducted for three years.,The research has been conducted for three years.,A,'has been being conducted' is the correct passive form for an ongoing action started in the past.,Present Perfect Continuous Passive,Hard,English,Active and Passive Voice
The new policy will be implemented next quarter. Identify any grammatical error.,The sentence is in passive voice.,'will be implemented' is the correct verb form.,The adverb 'next quarter' is misplaced.,The sentence should be in active voice.,A,The sentence is grammatically correct and in passive voice; 'will be implemented' is appropriate.,Future Simple Passive,Easy,English,Active and Passive Voice
The artist is painting a portrait. Which is the correct passive form?,A portrait is being painted by the artist.,A portrait is painted by the artist.,A portrait was being painted.,The artist is painting a portrait.,A,'is being painted' is the correct passive form for an ongoing action; 'by the artist' is optional.,Present Continuous Passive,Medium,English,Active and Passive Voice
The report is being reviewed by the committee. Identify any error.,The sentence is in active voice.,'is being reviewed' is the correct verb form.,The phrase 'by the committee' is unnecessary.,The sentence is grammatically correct.,A,"The sentence is in passive voice, not active; 'is being reviewed' is the correct form for an ongoing action.",Present Continuous Passive,Easy,English,Active and Passive Voice
The play has been performed many times. Identify the voice.,Active voice.,Passive voice.,The sentence is ambiguous.,The verb tense is inconsistent.,B,'has been performed' indicates the sentence is in passive voice.,Voice Identification,Easy,English,Active and Passive Voice
The manager had approved the proposal before the meeting. Choose the correct passive form.,The proposal had been approved by the manager before the meeting.,The proposal was approved by the manager.,The proposal has been approved.,The proposal is approved.,A,'had been approved' is the correct passive form for a past perfect action; 'by the manager' is optional.,Past Perfect Passive,Medium,English,Active and Passive Voice
The data were analyzed by the team. Identify any grammatical error.,The sentence is in passive voice.,'were analyzed' is the correct verb form.,The subject 'data' is plural.,The sentence should be in active voice.,A,The sentence is grammatically correct and in passive voice; 'were analyzed' agrees with the plural 'data'.,Subject-Verb Agreement in Passive,Medium,English,Active and Passive Voice
The new policy __________ by the management last week to boost productivity.,was introduced,is introduced,has been introduced,will be introduced,A,Correct fact: 'was introduced' is the correct passive voice; 'is introduced' fails because it doesn't match the time 'last week'.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The play __________ by the theater company next month.,will be performed,is performed,has been performed,was performed,A,Correct fact: 'will be performed' is correct for future action; 'is performed' fails because it doesn't indicate future tense.,Future Simple Tense in Passive Voice,Easy,English,Active and Passive Voice
The package __________ to the wrong address.,was delivered,is delivered,has been delivered,delivers,A,Correct fact: 'was delivered' is the correct passive voice for past action; 'delivers' fails because it's active voice.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The research findings __________ in the journal last year.,were published,are published,have been published,publish,A,Correct fact: 'were published' is the correct passive voice; 'publish' fails because it's active voice and wrong tense.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The new employee __________ to the marketing team.,was assigned,is assigned,has been assigned,assigns,A,Correct fact: 'was assigned' is the correct passive voice for past action; 'assigns' fails because it's active voice.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The meeting __________ by the CEO to discuss the financial reports.,was chaired,is chaired,has been chaired,chairs,A,Correct fact: 'was chaired' is the correct passive voice; 'chairs' fails because it's active voice and doesn't match the context.,Simple Past Tense in Passive Voice,Easy,English,Active and Passive Voice
The product __________ by the quality control team before it is shipped.,is inspected,was inspected,has been inspected,will be inspected,A,Correct fact: 'is inspected' is the correct passive voice for general truth; 'was inspected' fails because it indicates past action.,Simple Present Tense in Passive Voice for General Truths,Medium,English,Active and Passive Voice
The manuscript __________ to the editor for review.,has been sent,is sent,was sent,sends,A,Correct fact: 'has been sent' is the correct passive voice for an action that started in the past and continues up to the present; 'sends' fails because it's active voice.,Present Perfect Tense in Passive Voice,Medium,English,Active and Passive Voice
The new policy __________ into effect next quarter.,will be put,is put,has been put,was put,A,Correct fact: 'will be put' is the correct passive voice for future action; 'is put' fails because it doesn't indicate future tense.,Future Simple Tense in Passive Voice,Medium,English,Active and Passive Voice
The donation __________ to the charity by the anonymous donor.,was made,is made,has been made,makes,A,Correct fact: 'was made' is the correct passive voice for past action; 'makes' fails because it's active voice.,Simple Past Tense in Passive Voice,Medium,English,Active and Passive Voice
