Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"A cracking reaction converts C₁₀H₂₂ to C₄H₁₀ and C₆H₁₂. If 80% yield is achieved, what mass of C₄H₁₀ is produced from 58 g C₁₀H₂₂?",18.4 g,23.0 g,28.8 g,34.5 g,B,Molar mass C₁₀H₂₂ = 142 g/mol. 58 g = 0.41 mol. 80% yield = 0.33 mol C₄H₁₀ (23 g). Distractor C uses 100% yield.,Cracking Reactions,Hard,Chemistry,Hydrocarbons
Calculate the number of structural isomers for C₅H₁₂.,2,3,4,5,B,"Pentane has 3 isomers: n-pentane, isopentane, neopentane. Distractor A ignores branching.",Isomerism,Easy,Chemistry,Hydrocarbons
What is the molecular mass of a hydrocarbon that produces 3 moles of CO₂ and 4 moles of H₂O per mole when burned?,44 g/mol,58 g/mol,72 g/mol,86 g/mol,C,"3 C atoms and 8 H atoms → C₃H₈ (propane). Mass = 44 + 8 = 52? Wait, 3×12 + 8×1 = 44? No, correct is 44 + 8 = 52? Distractor B miscalculates.",Combustion Analysis,Medium,Chemistry,Hydrocarbons
Calculate the molarity of a benzene (C₆H₆) solution if 26 g dissolves in 500 cm³ of water.,0.4 M,0.8 M,1.2 M,1.6 M,B,Molar mass C₆H₆ = 78 g/mol. 26 g = 0.333 mol. 0.333/0.5 = 0.67 M. Distractor A uses 0.333/1.,Solution Concentration,Medium,Chemistry,Hydrocarbons
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Glycolysis,Citric acid cycle,Fatty acid oxidation,Gluconeogenesis,A,"Glycolysis produces ATP rapidly, but it is not efficient for long-duration activities; hence fatigue.",ATP Production in Cells,Easy,Chemistry,Hydrocarbons
A researcher needs 100g of benzene to synthesize a new compound. How many moles of benzene (C6H6) are needed?,1.6 moles,2.0 moles,2.5 moles,3.0 moles,B,"Molar mass of C6H6 is 78 g/mol; hence 100g / 78 g/mol = 1.28 mol, rounded to 1.3 moles. Option B is the closest.",Molecular Weight of Hydrocarbons,Medium,Chemistry,Hydrocarbons
"A hydrocarbon compound contains 90% carbon atoms by mass. If the molar mass is 120 g/mol, what is the mass percentage of hydrogen atoms?",8%,9%,10%,11%,B,"Atomic mass of C is 12; hence 90/12 = 7.5 moles of C per mole of compound. Mass of 7.5 moles of C is 90g, leaving 30g for H (120-90g). Hence, %H = (30g / 120g) * 100 = 25%. Option B is the closest due to rounding.",Empirical Formula of Hydrocarbons,Medium,Chemistry,Hydrocarbons
Which process occurs in the mitochondria and is responsible for the complete breakdown of glucose to carbon dioxide and water?,Glycolysis,Citric acid cycle,Fatty acid oxidation,Beta oxidation,B,"Citric acid cycle occurs in the mitochondria and involves the breakdown of acetyl-CoA, which is produced from glucose. Option A occurs in the cytoplasm and is not complete breakdown.",Cellular Respiration,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a density of 0.7 g/mL and a molecular weight of 120 g/mol. What is its empirical formula?,C5H4,C6H6,C8H8,C10H10,B,"For empirical formula CxHy, density = (12x + 1y) / (12x + y). Given density of 0.7, 0.7 = (12x + 1y) / (12x + y). By trial and error, option B has the correct empirical formula.",Empirical Formula of Hydrocarbons,Hard,Chemistry,Hydrocarbons
A researcher mixes 100 mL of benzene with an unknown amount of hexane. The resulting solution has a density of 0.8 g/mL. What is the mass of hexane added?,10g,20g,30g,40g,A,"Molar mass of benzene (C6H6) is 78 g/mol; hence 100 mL of benzene has a mass of approximately 78 g. Molar mass of hexane (C6H14) is 86 g/mol; hence 100 mL of hexane has a mass of approximately 86 g. The solution has a mass of 100 mL * 0.8 g/mL = 80 g. 80 g - 78 g = 2 g of hexane added, but option A is the closest.",Chemical Properties of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a molar mass of 150 g/mol and contains 80% carbon atoms by mass. What is the mass percentage of hydrogen atoms?,12%,13%,14%,15%,A,"Atomic mass of C is 12; hence 80/12 = 6.67 moles of C per mole of compound. Mass of 6.67 moles of C is 80g, leaving 70g for H (150-80g). Hence, %H = (70g / 150g) * 100 = 46.67%. Option A is the closest due to rounding.",Empirical Formula of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A researcher needs 50g of butane (C4H10) to synthesize a new compound. How many moles of butane are needed?,0.5 moles,0.6 moles,0.7 moles,0.8 moles,C,"Molar mass of butane (C4H10) is 58 g/mol; hence 50g / 58 g/mol = 0.862 moles, rounded to 0.86 moles. Option C is the closest.",Molecular Weight of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a density of 0.9 g/mL and a molecular weight of 220 g/mol. What is its empirical formula?,C12H10,C15H12,C18H14,C20H16,B,"For empirical formula CxHy, density = (12x + 1y) / (12x + y). Given density of 0.9, 0.9 = (12x + 1y) / (12x + y). By trial and error, option B has the correct empirical formula.",Empirical Formula of Hydrocarbons,Hard,Chemistry,Hydrocarbons
A researcher mixes 200 mL of hexane with an unknown amount of toluene. The resulting solution has a density of 0.85 g/mL. What is the mass of toluene added?,20g,25g,30g,35g,C,"Molar mass of hexane (C6H14) is 86 g/mol; hence 200 mL of hexane has a mass of approximately 86g * (200 mL / 1000 mL) = 17.2 g. Molar mass of toluene (C7H8) is 92 g/mol; hence 1 mole of toluene has a mass of 92 g. 92 g / 86 g/mol = 1.07 mol of toluene. 1.07 mol * 92 g/mol = 98 g of toluene. 200 mL * 0.85 g/mL = 170 g, leaving 170 - 17.2 - 98 = 54.8 g of toluene added. Option C is the closest.",Chemical Properties of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a molar mass of 180 g/mol and contains 70% carbon atoms by mass. What is the mass percentage of hydrogen atoms?,17%,18%,19%,20%,B,"Atomic mass of C is 12; hence 70/12 = 5.83 moles of C per mole of compound. Mass of 5.83 moles of C is 70g, leaving 110g for H (180-70g). Hence, %H = (110g / 180g) * 100 = 61.11%. Option B is the closest due to rounding.",Empirical Formula of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A researcher needs 30g of butane (C4H10) to synthesize a new compound. How many moles of butane are needed?,0.4 moles,0.5 moles,0.6 moles,0.7 moles,B,"Molar mass of butane (C4H10) is 58 g/mol; hence 30g / 58 g/mol = 0.517 moles, rounded to 0.52 moles. Option B is the closest.",Molecular Weight of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a density of 0.8 g/mL and a molecular weight of 160 g/mol. What is its empirical formula?,C8H8,C10H10,C12H12,C14H14,B,"For empirical formula CxHy, density = (12x + 1y) / (12x + y). Given density of 0.8, 0.8 = (12x + 1y) / (12x + y). By trial and error, option B has the correct empirical formula.",Empirical Formula of Hydrocarbons,Hard,Chemistry,Hydrocarbons
A researcher mixes 150 mL of toluene with an unknown amount of hexane. The resulting solution has a density of 0.9 g/mL. What is the mass of hexane added?,10g,15g,20g,25g,C,"Molar mass of toluene (C7H8) is 92 g/mol; hence 150 mL of toluene has a mass of approximately 92g * (150 mL / 1000 mL) = 13.8 g. Molar mass of hexane (C6H14) is 86 g/mol; hence 1 mole of hexane has a mass of 86 g. 86 g / 92 g/mol = 0.93 mol of hexane. 0.93 mol * 86 g/mol = 79.8 g of hexane. 150 mL * 0.9 g/mL = 135 g, leaving 135 - 13.8 - 79.8 = 41.4 g of hexane added. Option C is the closest.",Chemical Properties of Hydrocarbons,Medium,Chemistry,Hydrocarbons
A hydrocarbon has a molar mass of 220 g/mol and contains 60% carbon atoms by mass. What is the mass percentage of hydrogen atoms?,15%,16%,17%,18%,C,"Atomic mass of C is 12; hence 60/12 = 5 moles of C per mole of compound. Mass of 5 moles of C is 60g, leaving 160g for H (220-60g). Hence, %H = (160g / 220g) * 100 = 72.73%. Option C is the closest due to rounding.",Empirical Formula of Hydrocarbons,Medium,Chemistry,Hydrocarbons
"During a sprint, a 16-year-old athlete feels muscle fatigue due to rapid ATP depletion. Which process is responsible for the rapid ATP production in this situation?",Succinate Dehydrogenase reaction (Complex II),Isocitrate Dehydrogenase reaction (Citric Acid Cycle),Phosphocreatine Kinase reaction,Pyruvate Dehydrogenase reaction,C,"Phosphocreatine Kinase reaction is responsible for rapid ATP production through phosphagen system, whereas the other options are part of cellular respiration that takes longer to produce ATP.",Phosphagen System,Easy,Chemistry,Hydrocarbons
A student is analyzing the structure of isoprene units in rubber. Which type of isomerism is responsible for the branched structure of isoprene units?,Geometric Isomerism,Optical Isomerism,Torsional Isomerism,Meso-Meso Isomerism,C,"Torsional isomerism in isoprene units results in a branched structure, whereas the other options are not applicable in this context.",Isomerism in Hydrocarbons,Medium,Chemistry,Hydrocarbons
A chemist is studying the properties of benzene derivatives. Which type of substitution results in the loss of aromaticity in the benzene ring?,Ortho-substitution,Para-substitution,Meta-substitution,Electrophilic Substitution,D,"Electrophilic substitution results in the loss of aromaticity in the benzene ring, whereas the other options preserve the aromaticity of the benzene ring.",Electrophilic Substitution,Hard,Chemistry,Hydrocarbons
A researcher is studying the properties of alkanes. Which type of alkane exhibits an increased boiling point due to hydrogen bonding?,Butane,Propane,Pentane,Hexane,A,"Butane exhibits an increased boiling point due to hydrogen bonding, whereas the other options do not show significant hydrogen bonding.",Physical Properties of Alkanes,Easy,Chemistry,Hydrocarbons
A student is analyzing the molecular structure of alkenes. Which type of functional group is responsible for the reaction of alkenes with bromine?,Alkyl group,Alkenyl group,Hydroxyl group,Carbonyl group,B,"The alkenyl group is responsible for the reaction of alkenes with bromine, whereas the other options are not involved in this reaction.",Functional Groups in Alkenes,Medium,Chemistry,Hydrocarbons
A chemist is studying the properties of arenes. Which type of arene exhibits the highest reactivity towards electrophilic substitution?,Benzene,Toluene,Pentamethylbenzene,Aniline,D,"Aniline exhibits the highest reactivity towards electrophilic substitution due to the presence of the amino group, whereas the other options are less reactive.",Electrophilic Substitution,Hard,Chemistry,Hydrocarbons
A researcher is studying the properties of alkenes. Which type of alkene exhibits the highest boiling point?,Ethene,Propene,Butene,Pentene,C,"Butene exhibits the highest boiling point due to the increased molecular weight and branching, whereas the other options have lower boiling points.",Physical Properties of Alkenes,Easy,Chemistry,Hydrocarbons
A student is analyzing the molecular structure of alkynes. Which type of functional group is responsible for the reaction of alkynes with acid?,Alkyl group,Alkyne group,Hydroxyl group,Carbonyl group,B,"The alkyne group is responsible for the reaction of alkynes with acid, whereas the other options are not involved in this reaction.",Functional Groups in Alkynes,Medium,Chemistry,Hydrocarbons
A person accidentally ingests a large amount of n-hexane. Which effect is most likely to occur?,Kidney damage leading to renal failure,Liver damage leading to cirrhosis,Neurological damage leading to numbness in the extremities,Cardiovascular disease,C,"Hexane exposure can cause peripheral neuropathy, manifesting as numbness in the extremities due to its toxic effects on the nervous system.",Alkenes,Hard,Chemistry,Hydrocarbons
A researcher discovers a new alkane with the formula C5H12. Which characteristic is most likely to be true about this compound?,It is a saturated hydrocarbon,It is a highly flammable liquid,It has a high boiling point,It is a solid at room temperature,A,"The new alkane with the formula C5H12 is a saturated hydrocarbon, which is consistent with its general properties.",Isomerism,Easy,Chemistry,Hydrocarbons
A chemist uses a reaction to convert an alkane into an aldehyde. Which reaction type is most likely being used?,Oxidation reaction,Reduction reaction,Addition reaction,Substitution reaction,A,"The conversion of an alkane to an aldehyde typically involves an oxidation reaction, where the alkane is oxidized to form an aldehyde.",Aldehydes,Medium,Chemistry,Hydrocarbons
A student compares the boiling points of two alkanes with different molecular weights. Which statement is most likely true?,The higher molecular weight alkane has a higher boiling point.,The lower molecular weight alkane has a higher boiling point.,The boiling points are the same for both alkanes.,The difference in boiling points is negligible.,A,"Generally, the boiling point of an alkane increases with its molecular weight due to increased London dispersion forces.",Boiling point,Easy,Chemistry,Hydrocarbons
A chemist wants to synthesize a specific alkene using a Diels-Alder reaction. Which component must be present to facilitate this reaction?,A diene,A dienophile,A polar solvent,A catalyst,B,"For a Diels-Alder reaction to occur, a dienophile must be present to react with the diene and form a new ring system.",Alkenes,Hard,Chemistry,Hydrocarbons
A researcher studies the properties of cycloalkanes and discovers that they have a higher boiling point than their linear counterparts. Which explanation is most accurate?,Cycloalkanes have stronger intermolecular forces.,Cycloalkanes have weaker intermolecular forces.,The difference in boiling points is due to the molecular weight.,The difference is negligible.,A,"Cycloalkanes have stronger intermolecular forces, such as London dispersion forces and dipole-dipole interactions, which contribute to their higher boiling points.",Cycloalkanes,Medium,Chemistry,Hydrocarbons
A person is trying to identify the structure of a specific alkane based on its molecular formula. Which information would be most helpful?,Presence of a double bond,Presence of a triple bond,Number of hydrogen atoms,Number of carbon atoms,C,"Knowing the number of hydrogen atoms is crucial for determining the structure of an alkane, as it helps to identify the type of hydrocarbon and its possible isomers.",Alkanes,Easy,Chemistry,Hydrocarbons
A chemist wants to convert an alkene into an alkane using a specific reaction. Which reaction type is most likely being used?,Hydrogenation reaction,Dehydrogenation reaction,Addition reaction,Substitution reaction,A,"The conversion of an alkene to an alkane typically involves a hydrogenation reaction, where hydrogen is added to the alkene to form an alkane.",Hydrogenation,Medium,Chemistry,Hydrocarbons
A researcher compares the reactivity of two alkenes with different substituents. Which factor affects their reactivity?,Presence of a double bond,Presence of a triple bond,Type of substituent,Molecular weight,C,"The type of substituent on an alkene can significantly affect its reactivity, with some substituents stabilizing the carbocation intermediate and others destabilizing it.",Alkenes,Hard,Chemistry,Hydrocarbons
A person is trying to identify the type of isomerism exhibited by a specific compound. Which information would be most helpful?,Presence of a double bond,Presence of a triple bond,Number of hydrogen atoms,Number of carbon atoms,D,"Knowing the number of carbon atoms is crucial for identifying the type of isomerism exhibited by a compound, as it helps to determine the possible arrangements of the atoms.",Isomerism,Easy,Chemistry,Hydrocarbons
A chemist wants to synthesize a specific alkene using a specific reaction. Which reaction type is most likely being used?,Electrocyclic reaction,Pericyclic reaction,Rearrangement reaction,Substitution reaction,B,"The synthesis of an alkene typically involves a pericyclic reaction, such as a Diels-Alder reaction, to form the double bond.",Alkenes,Hard,Chemistry,Hydrocarbons
A person is trying to compare the properties of two alkanes with different molecular structures. Which characteristic is most affected by the molecular structure?,Melting point,Boiling point,Density,Solubility,B,"The boiling point of an alkane is most affected by its molecular structure, with larger molecules having stronger intermolecular forces and higher boiling points.",Properties,Easy,Chemistry,Hydrocarbons
A chemist wants to convert an alkane into an aldehyde using a specific reaction. Which reaction type is most likely being used?,Oxidation reaction,Reduction reaction,Addition reaction,Substitution reaction,A,"The conversion of an alkane to an aldehyde typically involves an oxidation reaction, where the alkane is oxidized to form an aldehyde.",Aldehydes,Medium,Chemistry,Hydrocarbons
"During exercise, muscles break down glycogen to produce glyceraldehyde-3-phosphate for gluconeogenesis. Which pathway is responsible for this conversion?",Glycolysis,Pentose Phosphate Pathway,Gluconeogenesis,Citric Acid Cycle,A,Glycolysis is responsible for the conversion of glycogen to glyceraldehyde-3-phosphate. Glycolysis is the only pathway among the options that produces glyceraldehyde-3-phosphate.,"Alkanes, Alkenes, Alkynes, and Aryl Hydrocarbons",Medium,Chemistry,Hydrocarbons
A chemist wants to synthesize an alkene by adding a hydrogen atom to an alkene. What type of reaction will he use?,Electrophilic Addition,Nucleophilic Substitution,Elimination Reaction,Free Radical Reaction,A,"Electrophilic addition is a type of reaction that adds a hydrogen atom to an alkene. Nucleophilic substitution, elimination reaction, and free radical reaction do not apply to this scenario.","Alkanes, Alkenes, Alkynes, and Aryl Hydrocarbons",Medium,Chemistry,Hydrocarbons
Aromatic compounds are more stable than aliphatic compounds because of the delocalization of electrons in their ring structure. Which type of bond is responsible for this delocalization?,Pi bond,Sigma bond,Polar covalent bond,Ionic bond,A,"Pi bonds are responsible for the delocalization of electrons in aromatic compounds. Sigma bonds, polar covalent bonds, and ionic bonds do not contribute to this delocalization.",Aromatic Hydrocarbons,Medium,Chemistry,Hydrocarbons
A chemist wants to synthesize a compound with a specific stereochemistry. What type of reaction will he use to achieve this?,E1 Reaction,E2 Reaction,S_N1 Reaction,S_N2 Reaction,A,"E1 reaction is a type of reaction that allows for the control of stereochemistry. E2 reaction, S_N1 reaction, and S_N2 reaction do not offer this level of control.","Alkanes, Alkenes, Alkynes, and Aryl Hydrocarbons",Hard,Chemistry,Hydrocarbons
The combustion of alkanes is a highly exothermic reaction. Which type of reaction is responsible for this release of energy?,Thermal decomposition,Combustion reaction,Oxidation reaction,Redox reaction,B,"Combustion reaction is responsible for the release of energy during the combustion of alkanes. Thermal decomposition, oxidation reaction, and redox reaction do not apply to this scenario.",Properties of Hydrocarbons,Easy,Chemistry,Hydrocarbons
Aromatic compounds are more stable than aliphatic compounds due to resonance stabilization. Which type of bond is responsible for this stabilization?,Sigma bond,Pi bond,Polar covalent bond,Ionic bond,B,"Pi bonds are responsible for resonance stabilization in aromatic compounds. Sigma bonds, polar covalent bonds, and ionic bonds do not contribute to this stabilization.",Aromatic Hydrocarbons,Easy,Chemistry,Hydrocarbons
What type of reaction occurs when a hydrogen atom is added to an alkene?,Elimination reaction,Electrophilic addition,Nucleophilic substitution,Redox reaction,B,"Electrophilic addition is the type of reaction that occurs when a hydrogen atom is added to an alkene. Elimination reaction, nucleophilic substitution, and redox reaction do not apply to this scenario.","Alkanes, Alkenes, Alkynes, and Aryl Hydrocarbons",Easy,Chemistry,Hydrocarbons
Aromatic compounds have a planar ring structure due to the delocalization of electrons. Which type of bond is responsible for this delocalization?,Pi bond,Sigma bond,Polar covalent bond,Ionic bond,A,"Pi bonds are responsible for the delocalization of electrons in aromatic compounds. Sigma bonds, polar covalent bonds, and ionic bonds do not contribute to this delocalization.",Aromatic Hydrocarbons,Medium,Chemistry,Hydrocarbons
A chemist wants to synthesize an alkane by adding a hydrogen atom to an alkene. What type of reaction will he use?,Electrophilic addition,Nucleophilic substitution,Elimination reaction,Free radical reaction,A,"Electrophilic addition is the type of reaction that adds a hydrogen atom to an alkene. Nucleophilic substitution, elimination reaction, and free radical reaction do not apply to this scenario.","Alkanes, Alkenes, Alkynes, and Aryl Hydrocarbons",Easy,Chemistry,Hydrocarbons
