Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"If sin(x) = 1/2, what is the value of cos(x)?",√3/2,-√3/2, 1/2,-1/2,A,"Using Pythagorean identity: sin²(x) + cos²(x) = 1, we find cos(x) = √(1 - sin²(x)) = √(1 - (1/2)²) = √3/2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of sin(2x) is,π,2π,π/2,4π,A,"The period of sin(ax) is 2π/|a|. Here, a = 2, so period = 2π/2 = π.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = 1, what is the value of x in 0 to π/2?",π/4,π/3,π/6,0,A,"tan(π/4) = 1, so x = π/4.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The amplitude of 2sin(x) is,1,2, 1/2,0,B,"The amplitude of asin(x) is |a|. Here, a = 2, so amplitude = |2| = 2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = -1/2, what is the value of sin(x)?",√3/2,-√3/2, 1/2,-1/2,A,"Using Pythagorean identity and knowing x is in 2nd quadrant where sin(x) is positive, we find sin(x) = √(1 - cos²(x)) = √(1 - (-1/2)²) = √3/2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of sin(π/6) is, 1/2,-1/2,√3/2,-√3/2,A,"sin(π/6) = 1/2, a standard trigonometric value.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = -1/2, what is the value of cos(x)?",√3/2,-√3/2, 1/2,-1/2,B,"Using Pythagorean identity and knowing x is in 3rd or 4th quadrant, we find cos(x) = -√(1 - sin²(x)) = -√(1 - (-1/2)²) = -√3/2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of cos(x/2) is,π,2π,4π,π/2,C,"The period of cos(ax) is 2π/|a|. Here, a = 1/2, so period = 2π/(1/2) = 4π.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of tan(π/3) is,1,√3,1/√3,0,B,"tan(π/3) = √3, a standard trigonometric value.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = 0, what is the value of sin(x)?",1,-1,0,1 or -1,D,"When cos(x) = 0, x = π/2 or 3π/2, so sin(x) = 1 or -1.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The amplitude of -3cos(x) is,3,-3, 1/3,0,A,"The amplitude of acos(x) is |a|. Here, a = -3, so amplitude = |-3| = 3.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = 0, what is the value of x?",0,π,0 or π,2π,C,sin(x) = 0 at x = 0 and x = π in the interval 0 to 2π.,ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of tan(3x) is,π/3,2π/3,π,2π,A,"The period of tan(ax) is π/|a|. Here, a = 3, so period = π/3.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = 1, what is the value of sin(x)?",1,-1,0,1 or -1,C,"When cos(x) = 1, x = 0, so sin(x) = 0.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of sin(2π/3) is,√3/2,-√3/2, 1/2,-1/2,A,sin(2π/3) = sin(π - π/3) = sin(π/3) = √3/2.,ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = -1, what is the value of x in π/2 to π?",3π/4,π/2,π,2π/3,A,"tan(3π/4) = -1, so x = 3π/4.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The amplitude of 1/2 sin(x) is,1, 1/2,2,0,B,"The amplitude of asin(x) is |a|. Here, a = 1/2, so amplitude = |1/2| = 1/2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of sin(x) + cos(x) is,π,2π,π/2,4π,B,"Both sin(x) and cos(x) have a period of 2π, so their sum also has a period of 2π.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = cos(x), what is the value of tan(x)?",1,-1,0,undefined,A,"Dividing both sides by cos(x), we get tan(x) = 1.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of cos(π/4) is,1/√2,-1/√2,1,0,A,"cos(π/4) = 1/√2, a standard trigonometric value.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = 1/2, then what is the value of cos(2x)?", 1/2, 1/4, 3/4,-1/2,D,1 - 2 * (1/2)².,GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of the function f(x) = sin(3x) is,2π/3,π/3,2π,3π,A,"The period of sin(ax) is 2π/a. Here, a = 3, so the period is 2π/3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = 3/4, then what is the value of sin(x)?", 3/5, 4/5, 3/4, 1/5,A,"Using the identity 1 + tan²(x) = sec²(x), we find sec(x) and then sin(x) = tan(x)/sec(x). Here, sec(x) = √(1 + (3/4)²) = 5/4, so sin(x) = (3/4)/(5/4) = 3/5.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The maximum value of sin(x) + cos(x) is,√2,1,2,0,A,"Using the identity sin(x) + cos(x) = √2sin(x + π/4), the maximum value of sin(x + π/4) is 1, so the maximum value is √2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of sin(15°) is,(√6 - √2)/4,(√6 + √2)/4,(√3 - 1)/2√2,(√3 + 1)/2√2,A,"Using the angle subtraction formula sin(a - b) = sin(a)cos(b) - cos(a)sin(b), sin(15°) = sin(45° - 30°) = sin(45°)cos(30°) - cos(45°)sin(30°) = (√2/2)(√3/2) - (√2/2)(1/2) = (√6 - √2)/4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) + sin²(x) = 1, then what is the value of cos¹²(x) + 3cos¹⁰(x) + 3cos⁸(x) + cos⁶(x)?",1,2,3,4,A,"Given sin(x) + sin²(x) = 1, we can derive cos²(x) = sin(x). The expression is a perfect cube of cos²(x), so it simplifies to (cos²(x) + 1)³ = (sin(x) + 1)³ = 1³ = 1, as sin(x) = cos²(x) and sin(x) + sin²(x) = 1 implies sin(x) = 1 - sin²(x) = cos²(x), hence cos²(x) + 1 = sin(x) + 1 = 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The general solution of the equation tan(x) = √3 is,x = nπ + π/3,x = nπ - π/3,x = 2nπ + π/3,x = 2nπ - π/3,A,"The general solution for tan(x) = tan(a) is x = nπ + a. Here, a = π/3, so x = nπ + π/3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If f(x) = sin(x) + cos(x), then the maximum value of f(x) is",1,√2,2,-1,B,"The maximum value occurs when both sin(x) and cos(x) are positive and equal, i.e., at x = π/4, giving f(x) = √2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of cos(105°) is,(√2 - √6)/4,(√2 + √6)/4,(√3 - 1)/2√2,-(√6 + √2)/4,D,"Using the angle addition formula cos(a + b) = cos(a)cos(b) - sin(a)sin(b), cos(105°) = cos(60° + 45°) = cos(60°)cos(45°) - sin(60°)sin(45°) = (1/2)(√2/2) - (√3/2)(√2/2) = (√2 - √6)/4, no. The correct calculation is cos(105°) = cos(60° + 45°) = (1/2)(√2/2) - (√3/2)(√2/2) = (√2/4) - (√6/4) = -(√6 + √2 is not correct)/4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"The number of solutions of the equation sin(x) = 1/2 in the interval [0, 2π] is",1,2,3,4,B,"The sine function equals 1/2 at π/6 and 5π/6 in the interval [0, 2π].",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of tan(75°) is,2 + √3,2 - √3,√3 - 1,√3 + 1,A,"Using the angle addition formula tan(a + b) = (tan(a) + tan(b))/(1 - tan(a)tan(b)), tan(75°) = tan(45° + 30°) = (1 + 1/√3)/(1 - 1/√3) = (√3 + 1)/(√3 - 1) = 2 + √3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The minimum value of 3sin(x) + 4cos(x) is,-5,-3,-1,0,A,"The expression can be written as √(3² + 4²) * sin(x + a), where a is a phase shift. The minimum value of sin(x + a) is -1, so the minimum value is -√(3² + 4²) = -5.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The period of the function f(x) = cos²(x) is,π,2π,π/2,3π/2,A,"The period of cos(x) is 2π, but cos²(x) has a period of π because it is always positive and repeats every π.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of sin(22.5°) is,(√2 - 1)/√2,√(2 - √2)/2,(√2 + 1)/√2,√(2 + √2)/2,B,"Using the half-angle formula sin(x/2) = √((1 - cos(x))/2), sin(22.5°) = sin(45°/2) = √((1 - cos(45°))/2) = √((1 - √2/2)/2) = √(2 - √2)/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = -1/2, then what is the value of x in the interval [0, 2π]?",2π/3,4π/3,"2π/3, 4π/3","π/3, 5π/3",C,"The cosine function is negative in the second and third quadrants. So, x = 2π/3 and x = 4π/3 in the interval [0, 2π].",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of tan(π/8) is,√2 - 1,√2 + 1,1 - √2,1 + √2,A,"Using the half-angle formula tan(x/2) = (1 - cos(x))/sin(x), tan(π/8) = tan(π/4 / 2) = (1 - cos(π/4))/sin(π/4) = (1 - √2/2)/(√2/2) = √2 - 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The maximum value of 5sin(x) - 12cos(x) is,13,-13,12,-12,A,"The maximum value of asin(x) + bcos(x) is √(a² + b²). Here, it is √(5² + (-12)²) = √(25 + 144) = √169 = 13.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If f(x) = 2sin(x) + cos(x), then the minimum value of f(x) is",-√5,-2,-1,0,A,"The minimum value of asin(x) + bcos(x) is -√(a² + b²). Here, it is -√(2² + 1²) = -√5.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The general solution of the equation sin(x) = 0 is,x = nπ,x = 2nπ,x = nπ + π/2,x = 2nπ + π/2,A,"The sine function equals zero at integer multiples of π, so x = nπ.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The value of cos(285°) is,(√6 + √2)/4,(√6 - √2)/4,(√3 + 1)/2√2,(√3 - 1)/2√2,A,"Using the angle addition formula cos(a + b) = cos(a)cos(b) - sin(a)sin(b), and knowing that cos(285°) = cos(360° - 75°) = cos(75°), we can derive it using cos(45° + 30°).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the period of sin(2x)?,π,2π,π/2,4π,A,"The period of sin(ax) is 2π/a. Here, a = 2, so period = 2π/2 = π.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = 1/2, what is cos(x)?",√3/2,-√3/2, 1/2,-1/2,A,"Using Pythagorean identity sin²(x) + cos²(x) = 1, we find cos(x) = √(1 - sin²(x)) = √(1 - (1/2)²) = √3/2.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the amplitude of y = 3sin(x)?,1,3, 1/3,9,B,"The amplitude of y = asin(x) is |a|. Here, a = 3, so amplitude = |3| = 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = 1, what is x in 0 to π/2?",π/4,π/6,π/3,0,A,"tan(π/4) = 1, and π/4 is in the given range.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The range of y = sin(x) + 2 is?,"[1, 3]","[2, 3]","[0, 2]","[-1, 1]",A,"The range of sin(x) is [-1, 1]. Adding 2 shifts it to [1, 3].",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If f(x) = cos(x), what is f(π/2)?",1,0,√3/2,-1,B,"cos(π/2) = 0, a standard trigonometric value.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The maximum value of y = 2cos(x) + 1 is?,3,2,1,-1,A,"The maximum value of cos(x) is 1. So, 2*1 + 1 = 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the value of sin(π/6)?, 1/2,√3/2,1,0,A,"sin(π/6) = 1/2, a standard trigonometric value.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The function y = tan(x) has a period of?,π,2π,π/2,3π,A,"The period of tan(x) is π, as it repeats every π units.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = -1/2, what is cos(x) if x is in 3π/2 to 2π?",√3/2,-√3/2, 1/2,-1/2,A,"In the 4th quadrant, cosine is positive. So, cos(x) = √(1 - sin²(x)) = √(1 - (-1/2)²) = √3/2.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The graph of y = sin(x) is shifted π/2 to the right. What is the new equation?,y = cos(x),y = -cos(x),y = sin(x - π/2),y = sin(x + π/2),C,"Shifting y = sin(x) to the right by π/2 gives y = sin(x - π/2), which is equivalent to y = -cos(x).",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the minimum value of y = cos(x) - 2?,-3,-1,-2,0,A,"The minimum value of cos(x) is -1. So, -1 - 2 = -3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If f(x) = sin(x), what is f(π)?",1,0,-1,√3/2,B,"sin(π) = 0, a standard trigonometric value.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The range of y = 2sin(x) is?,"[-2, 2]","[0, 2]","[-1, 1]","[1, 2]",A,"The range of sin(x) is [-1, 1]. Multiplying by 2 gives [-2, 2].",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the amplitude of y = -3cos(x)?,3,-3, 1/3,9,A,"The amplitude is the absolute value of the coefficient, so |−3| = 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = √3, what is x in 0 to π/2?",π/3,π/4,π/6,0,A,"tan(π/3) = √3, and π/3 is in the given range.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The function y = sin(x) + cos(x) has a maximum value when?,x = π/4,x = 0,x = π/2,x = π,A,"Using the identity sin(A+B), we can rewrite the expression. Maximum occurs when x = π/4.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the period of y = sin(x/2)?,4π,2π,π,π/2,A,"The period of sin(ax) is 2π/a. Here, a = 1/2, so period = 2π/(1/2) = 4π.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = 0, what is x in 0 to 2π?","π/2, 3π/2","0, π","π/2, π","0, 2π",A,cos(x) = 0 at x = π/2 and 3π/2 in the given range.,LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the period of the function y = sin(3x)?,2π/3,2π,π/3,3π,A,"The period of sin(ax) is 2π/a, so for sin(3x), it is 2π/3.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The graph of y = cos(x) is symmetric about which line?,x = 0,y = 0,x = π/2,y = 1,A,"y = cos(x) is an even function, so it is symmetric about the y-axis, x = 0.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the amplitude of y = 2sin(x)?,1,2, 1/2,0,B,"The amplitude of y = asin(x) is |a|, so for y = 2sin(x), it is 2.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = sin(x) + cos(x), what is the maximum value?",√2,2,1,0,A,"Using the identity sin(A+B), the max value is √(1²+1²) = √2.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the range of y = 2 + sin(x)?,"[1, 3]","[0, 2]","[-1, 1]","(-∞, ∞)",A,"The range of sin(x) is [-1, 1], so for 2 + sin(x), it is [1, 3].",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The graph of y = sin(-x) is?,Same as y = sin(x),Reflection of y = sin(x) about x-axis,Reflection of y = sin(x) about y-axis,None of these,C,"y = sin(-x) = -sin(x), but since sin(x) is odd, it is a reflection about the origin, and for y = sin(-x), it is reflection about y-axis.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the value of sin(π/4)?,1/√2, 1/2,√3/2,1,A,"sin(π/4) = sin(45°), which is 1/√2.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = cos(2x), what is the period?",π,2π,π/2,4π,A,"The period of cos(ax) is 2π/a, so for cos(2x), it is 2π/2 = π.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The minimum value of y = cos(x) is?,-1,0,1, 1/2,A,"The minimum value of cos(x) is -1, as it oscillates between -1 and 1.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the domain of y = tan(x)?,"(-∞, ∞)","(-∞, ∞) - π/2 + kπ","(-∞, ∞) - kπ","[0, π]",B,"y = tan(x) is undefined when x = π/2 + kπ, so the domain excludes these points.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = 3cos(x), what is the amplitude?",1,3, 1/3,0,B,"The amplitude of y = acos(x) is |a|, so for y = 3cos(x), it is 3.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The function y = sin(x) is increasing in which interval?,"[0, π/2]","[π/2, π]","[π, 3π/2]","[3π/2, 2π]",A,"y = sin(x) is increasing in the first quadrant, [0, π/2].",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the value of cos(0)?,0,1,-1, 1/2,B,"cos(0) = 1, as it is the maximum value of the cosine function.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = sin(x)cos(x), what is the period?",π,2π,π/2,4π,A,"Using the identity sin(2x) = 2sin(x)cos(x), the period is π.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The graph of y = cos(x) + 1 is shifted?,1 unit up,1 unit down,1 unit left,1 unit right,A,Adding 1 to cos(x) shifts the graph 1 unit up.,NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = tan(2x), what is the period?",π/2,π,2π,4π,A,"The period of tan(ax) is π/a, so for tan(2x), it is π/2.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The maximum value of y = sin(x) + 2 is?,1,2,3,4,C,"The max value of sin(x) is 1, so for sin(x) + 2, it is 3.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the range of y = sin(x) - 1?,"[-2, 0]","[-1, 1]","[0, 2]","(-∞, ∞)",A,"The range of sin(x) is [-1, 1], so for sin(x) - 1, it is [-2, 0].",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"For y = 2sin(3x), what is the period?",2π/3,2π,π/3,3π/2,A,"The period of sin(ax) is 2π/a, so for sin(3x), it is 2π/3.",NET,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = 1 / 2, what is the value of cos(2x)?", 1 / 2, 1 / 4,-1 / 2, 3 / 4,C,"Using the identity cos(2x) = 1 - 2sin²(x), we get cos(2x) = 1 - 2(1 / 2)² = 1 - 1 / 2 = 1 / 2. However, since sin(x) = 1 / 2, x is in the first or second quadrant. For x in the second quadrant, cos(2x) is negative, hence cos(2x) = -1 / 2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The amplitude of the function y = 3sin(x) + 4cos(x) is,5,7,3,4,A,"The amplitude of y = asin(x) + bcos(x) is √(a² + b²). Here, a = 3 and b = 4, so amplitude = √(3² + 4²) = √(9 + 16) = √25 = 5.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
What is the value of tan(π / 4 + π / 4)?,1,0,undefined,-1,C,"Using the identity tan(a + b) = (tan(a) + tan(b)) / (1 - tan(a)tan(b)), we get tan(π / 2) = (1 + 1) / (1 - 1*1) = 2 / 0, which is undefined.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If cos(x) = 3 / 5, what is sin(x)?", 4 / 5,-4 / 5,±4 / 5, 2 / 5,C,"Using the identity sin²(x) + cos²(x) = 1, we get sin²(x) = 1 - (3 / 5)² = 1 - 9 / 25 = 16 / 25. So, sin(x) = ±√(16 / 25) = ±4 / 5.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The graph of y = sin(x) is symmetric about,x-axis,y-axis,origin,line x = π / 2,C,"The graph of y = sin(x) is an odd function, so it is symmetric about the origin.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If f(x) = sin(x) and g(x) = cos(x), what is f(g(π / 2))?",0,1,sin(1),cos(1),A,"g(π / 2) = cos(π / 2) = 0, so f(g(π / 2)) = sin(0) = 0.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The maximum value of y = 2sin(x) + 3 is,5,3,1,-1,A,"The maximum value of sin(x) is 1, so the maximum value of y = 2(1) + 3 = 5.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If tan(x) = 1, what is the value of x in 0 ≤ x ≤ 2π?",π / 4,5π / 4,"π / 4, 5π / 4",3π / 4,C,tan(x) = 1 when x = π / 4 and x = 5π / 4 in the given interval.,ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
The range of y = cos(x) is,"[-1, 1]","[0, 1]","[-1, 0]","(-∞, ∞)",A,"The range of cos(x) is all values between -1 and 1, inclusive.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
"If sin(x) = -1 / 2, what is cos(2x)?", 1 / 2,-1 / 2, 3 / 4, 1 / 4,A,"Using the identity cos(2x) = 1 - 2sin²(x), we get cos(2x) = 1 - 2(-1 / 2)² = 1 - 1 / 2 = 1 / 2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Functions and Graphs
