Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
What is a common method used to protect passwords stored on a server?,Hashing,Encryption,Compression,Encoding,A,"Hashing is a one-way process that transforms a password into a fixed-length string of characters, making it difficult to retrieve the original password.",NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is NOT a type of malware?,Virus,Firewall,Worm,Trojan,B,"A firewall is a security system that controls incoming and outgoing network traffic, not a type of malware.",NET,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a digital signature in network security?,To encrypt data,To authenticate the sender's identity,To compress data,To detect malware,B,"A digital signature is used to verify the authenticity of a message or document, ensuring it comes from the claimed sender.",NET,Conceptual,Medium,Computer_Science,Network Security
Which security protocol is used to secure email communications?,PGP,SSL/TLS,IPSec,HTTP,A,PGP (Pretty Good Privacy) is a data encryption and decryption program that provides secure email communications.,NET,Conceptual,Medium,Computer_Science,Network Security
What is a vulnerability in network security?,A weakness in a system that can be exploited,A strength in a system that prevents attacks,A type of malware,A security protocol,A,A vulnerability is a weakness or flaw in a system that can be exploited by attackers to gain unauthorized access or disrupt service.,NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a denial-of-service (DoS) attack?,Flooding a network with traffic to overwhelm it,Stealing sensitive data from a database,Encrypting data to demand a ransom,Tricking users into revealing passwords,A,A DoS attack involves flooding a network or system with traffic in an attempt to overwhelm it and make it unavailable to users.,NET,Conceptual,Medium,Computer_Science,Network Security
What is the primary goal of a security awareness training program?,To train users on how to use security software,To educate users on security best practices and threats,To implement security policies,To conduct vulnerability assessments,B,"Security awareness training aims to educate users on security best practices, common threats, and how to identify and respond to security incidents.",NET,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves segmenting a network into smaller sub-networks?,VLAN,VPN,Firewall,IDS,A,"VLAN (Virtual Local Area Network) segmentation involves dividing a network into smaller, isolated segments to improve security and reduce the attack surface.",NET,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves intercepting and altering communication between two parties?,Man-in-the-Middle,Denial-of-Service,Phishing,SQL Injection,A,"A man-in-the-middle attack involves intercepting and potentially altering communication between two parties, often to eavesdrop or inject malware.",NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a benefit of using a Virtual Private Network (VPN)?,Increased network speed,Enhanced security for remote access,Reduced network complexity,Improved network availability,B,"A VPN provides a secure, encrypted connection for remote access to a network, protecting data from interception and eavesdropping.",NET,Conceptual,Medium,Computer_Science,Network Security
What is the primary goal of a firewall in network security?,To detect and prevent intrusions,To encrypt data transmitted over the network,To authenticate users accessing the network,To block unauthorized access to or from a private network,D,"A firewall's primary goal is to control incoming and outgoing network traffic, blocking unauthorized access to or from a private network.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is a common attack vector used by malware to spread?,Phishing emails,Infected software downloads,Vulnerable network services,All of the above,D,"Malware can spread through various attack vectors, including phishing emails, infected software downloads, and vulnerable network services.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security threat that involves intercepting and altering communication between two parties?,Man-in-the-Middle (MitM) attack,Denial of Service (DoS) attack,SQL Injection attack,Cross-Site Scripting (XSS) attack,A,"A Man-in-the-Middle (MitM) attack involves intercepting and altering communication between two parties, often to steal sensitive information.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a type of symmetric-key block cipher?,AES,RSA,Diffie-Hellman,Elliptic Curve Cryptography,A,AES (Advanced Encryption Standard) is a symmetric-key block cipher used for encrypting data at rest and in transit.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary purpose of a digital signature?,To encrypt data,To authenticate the sender's identity,To ensure data integrity,Both B and C,D,"A digital signature ensures the authenticity and integrity of a message, verifying the sender's identity and that the data has not been tampered with.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is a common vulnerability in web applications that allows attackers to inject malicious SQL code?,SQL Injection,Cross-Site Scripting (XSS),Cross-Site Request Forgery (CSRF),Buffer Overflow,A,"SQL Injection occurs when an attacker injects malicious SQL code into a web application's database, potentially leading to unauthorized data access or modification.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security threat that involves overwhelming a system with traffic in order to make it unavailable?,Denial of Service (DoS) attack,Man-in-the-Middle (MitM) attack,SQL Injection attack,Cross-Site Scripting (XSS) attack,A,"A Denial of Service (DoS) attack involves overwhelming a system with traffic, making it unavailable to legitimate users.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a type of asymmetric-key encryption algorithm?,AES,RSA,DES,Blowfish,B,RSA (Rivest-Shamir-Adleman) is an asymmetric-key encryption algorithm used for secure data transmission and digital signatures.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary purpose of a VPN?,To encrypt data transmitted over the internet,To authenticate users accessing the network,To block unauthorized access to or from a private network,To provide a secure and encrypted connection between two networks,D,"A VPN (Virtual Private Network) provides a secure and encrypted connection between two networks, protecting data transmitted over the internet.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a security benefit of using a network segmentation?,Improved network performance,Reduced attack surface,Simplified network management,Increased network complexity,B,"Network segmentation reduces the attack surface by isolating sensitive areas of the network, making it more difficult for attackers to move laterally.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security threat that involves tricking users into revealing sensitive information?,Phishing,Spear Phishing,Whaling,All of the above,D,"Phishing, Spear Phishing, and Whaling are all types of social engineering attacks that involve tricking users into revealing sensitive information.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which protocol is used for secure email transmission?,SMTP,PGP,S/MIME,Both B and C,D,"PGP (Pretty Good Privacy) and S/MIME (Secure/Multipurpose Internet Mail Extensions) are both used for secure email transmission, providing encryption and digital signatures.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary purpose of a intrusion detection system (IDS)?,To prevent intrusions,To detect and alert on potential security threats,To block unauthorized access to or from a private network,To encrypt data transmitted over the network,B,"An IDS detects and alerts on potential security threats, providing real-time monitoring and incident response.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a type of password cracking attack?,Brute Force attack,Dictionary attack,Rainbow Table attack,All of the above,D,"Brute Force, Dictionary, and Rainbow Table attacks are all types of password cracking attacks used to gain unauthorized access to systems or data.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security threat that involves exploiting a vulnerability in a software or system?,Exploit,Vulnerability,Threat,Risk,A,"An exploit is a security threat that involves taking advantage of a vulnerability in a software or system, potentially leading to unauthorized access or malicious activity.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a security best practice for password management?,Using the same password across multiple accounts,Using a password manager to generate and store unique passwords,Sharing passwords with colleagues or friends,Using simple and easily guessable passwords,B,"Using a password manager to generate and store unique passwords is a security best practice, reducing the risk of password-related security breaches.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary purpose of a security information and event management (SIEM) system?,To collect and analyze security-related data from various sources,To block unauthorized access to or from a private network,To encrypt data transmitted over the network,To authenticate users accessing the network,A,"A SIEM system collects and analyzes security-related data from various sources, providing real-time monitoring and incident response.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a type of security threat that involves holding data hostage in exchange for payment?,Ransomware,Malware,Virus,Worm,A,"Ransomware is a type of malware that holds data hostage in exchange for payment, often using encryption to lock the data.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a symmetric key encryption algorithm?,RSA,AES,Diffie-Hellman,Elliptic Curve Cryptography,B,AES (Advanced Encryption Standard) is a symmetric key encryption algorithm that uses the same key for both encryption and decryption.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which protocol is used to securely authenticate users and encrypt data transmitted between a client and a server?,HTTP,FTP,SSH,SMTP,C,SSH (Secure Shell) is a cryptographic network protocol used for secure authentication and data encryption between a client and a server.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a network attack that involves overwhelming a system with traffic?,Phishing,Denial of Service (DoS),Man-in-the-Middle (MitM),SQL Injection,B,"A Denial of Service (DoS) attack involves overwhelming a system with traffic, making it unavailable to legitimate users.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the primary difference between a hub and a switch in a network?,"A hub is a Layer 3 device, while a switch is a Layer 2 device","A hub broadcasts incoming data to all connected devices, while a switch forwards data to the intended recipient","A hub is used for wireless networks, while a switch is used for wired networks",A hub is more secure than a switch,B,"A hub broadcasts incoming data to all connected devices, while a switch forwards data to the intended recipient, reducing network collisions and improving security.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a password cracking technique?,Brute Force Attack,Dictionary Attack,Rainbow Table Attack,All of the above,D,"All three options are examples of password cracking techniques: Brute Force Attack tries all possible combinations, Dictionary Attack uses a list of common passwords, and Rainbow Table Attack uses precomputed tables of hash values.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a VPN (Virtual Private Network) in network security?,To encrypt data transmitted over the internet,To authenticate users accessing the network,To control incoming and outgoing network traffic,To provide a secure connection between two networks,D,"A VPN provides a secure and encrypted connection between two networks over the internet, allowing remote users to access a private network securely.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security threat that involves intercepting and modifying data in transit?,Man-in-the-Middle (MitM) Attack,Denial of Service (DoS) Attack,SQL Injection,Cross-Site Scripting (XSS),A,"A Man-in-the-Middle (MitM) Attack involves intercepting and modifying data in transit, allowing attackers to eavesdrop or alter sensitive information.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the primary goal of intrusion detection in network security?,To prevent intrusions from occurring,To detect and alert on potential security threats,To encrypt data transmitted over the network,To authenticate users accessing the network,B,"Intrusion detection systems monitor network traffic for signs of potential security threats, alerting administrators to take action.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security measure that involves limiting user privileges?,Authentication,Authorization,Encryption,Firewall Configuration,B,"Authorization involves granting users the minimum privileges necessary to perform their tasks, reducing the risk of security breaches.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a security patch in network security?,To fix vulnerabilities in software or systems,To enhance system performance,To add new features to software or systems,To remove malware from infected systems,A,"Security patches are used to fix vulnerabilities in software or systems, preventing attackers from exploiting known weaknesses.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security risk associated with wireless networks?,Data breaches due to weak passwords,Interception of data transmitted over the network,Unauthorized access to the network,All of the above,D,"Wireless networks are vulnerable to various security risks, including data breaches, interception of data, and unauthorized access, due to the broadcast nature of wireless communication.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the primary benefit of using a secure communication protocol like HTTPS?,To improve network performance,To encrypt data transmitted between a client and a server,To authenticate users accessing the network,To control incoming and outgoing network traffic,B,"HTTPS (Hypertext Transfer Protocol Secure) encrypts data transmitted between a client and a server, protecting sensitive information from eavesdropping or tampering.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security measure that involves monitoring network traffic?,Firewall Configuration,Intrusion Detection,Encryption,Authentication,B,"Intrusion detection involves monitoring network traffic for signs of potential security threats, allowing administrators to respond to incidents.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a backup in network security?,To protect against data loss due to hardware failure or other disasters,To improve network performance,To enhance system security,To authenticate users accessing the network,A,"Backups are used to protect against data loss due to hardware failure, software corruption, or other disasters, ensuring business continuity.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security threat that involves tricking users into revealing sensitive information?,Phishing,SQL Injection,Cross-Site Scripting (XSS),Denial of Service (DoS) Attack,A,"Phishing involves tricking users into revealing sensitive information, such as passwords or credit card numbers, often through email or other communication channels.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the primary goal of incident response in network security?,To prevent security incidents from occurring,To detect and respond to security incidents,To encrypt data transmitted over the network,To authenticate users accessing the network,B,"Incident response involves detecting and responding to security incidents, minimizing the impact of a breach or attack on the organization.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a security measure that involves educating users about security best practices?,Security Awareness Training,Firewall Configuration,Intrusion Detection,Encryption,A,"Security Awareness Training educates users about security best practices, such as using strong passwords and avoiding phishing scams, to reduce the risk of security breaches.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is a common method used to protect data at rest?,Encryption,Firewall,Intrusion Detection System,Authentication,A,"Encryption is used to protect data at rest by converting plaintext into unreadable ciphertext, requiring a decryption key to access the data.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security vulnerability that is publicly known and exploitable?,Zero-Day,Patch,Exploit,CVE,C,"An exploit is a piece of code that takes advantage of a security vulnerability, and a publicly known vulnerability can be exploited by attackers.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves verifying the identity of users?,Authentication,Authorization,Encryption,Firewalls,A,"Authentication verifies the identity of users, ensuring that only authorized individuals have access to sensitive information and systems.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is a common type of network attack that involves overwhelming a system with traffic?,DDoS,Phishing,SQL Injection,Cross-Site Scripting,A,"A Distributed Denial-of-Service (DDoS) attack overwhelms a system with traffic from multiple sources, rendering it unavailable to users.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a characteristic of a secure password?,It is short and simple,It is a common word or phrase,"It contains a mix of characters, numbers, and special characters",It is shared among multiple users,C,"A secure password is complex, containing a mix of uppercase and lowercase letters, numbers, and special characters, making it harder to guess or crack.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What type of security threat is characterized by an attacker intercepting and altering communication?,Man-in-the-Middle,Denial-of-Service,Phishing,SQL Injection,A,"A Man-in-the-Middle (MitM) attack involves intercepting and altering communication between two parties, often to steal sensitive information or eavesdrop.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security update that fixes a vulnerability?,Patch,Exploit,Vulnerability,CVE,A,"A patch is a software update that fixes a security vulnerability, preventing attackers from exploiting it.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which security protocol is used to secure email communication?,SSL/TLS,PGP,HTTP,FTP,B,"Pretty Good Privacy (PGP) is a data encryption and decryption program that secures email communication, using public-key cryptography.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is a common risk associated with using public Wi-Fi networks?,Data encryption,Man-in-the-Middle attacks,Firewall configuration,Antivirus software,B,"Public Wi-Fi networks are vulnerable to Man-in-the-Middle attacks, as attackers can intercept and eavesdrop on unencrypted communication.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a best practice for password management?,Using the same password across multiple accounts,Sharing passwords with colleagues,Using a password manager,Writing down passwords,C,"Using a password manager securely stores and generates complex passwords, reducing the risk of password-related security breaches.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security incident that involves unauthorized access to sensitive data?,Breach,Vulnerability,Exploit,Patch,A,"A breach occurs when unauthorized individuals gain access to sensitive data, often resulting in data theft or other security consequences.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves controlling access to resources based on user identity?,Authentication,Authorization,Encryption,Firewalls,B,"Authorization controls access to resources based on user identity, ensuring that users can only access data and systems they are permitted to use.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is a common type of social engineering attack?,Phishing,SQL Injection,Cross-Site Scripting,DDoS,A,"Phishing is a social engineering attack that involves tricking users into revealing sensitive information, such as login credentials or financial data.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which of the following is NOT a characteristic of a secure network?,Use of firewalls,Use of strong passwords,Use of outdated software,Use of encryption,C,"Using outdated software is a security risk, as it may contain known vulnerabilities that can be exploited by attackers, compromising network security.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary benefit of implementing a security awareness program?,Improved network performance,Reduced risk of social engineering attacks,Increased storage capacity,Enhanced data encryption,B,"A security awareness program educates users about security best practices, reducing the risk of social engineering attacks and improving overall security posture.",LUMS_SAT,Conceptual,Medium,Computer_Science,Network Security
Which protocol is used for secure web browsing?,HTTP,HTTPS,FTP,SSH,B,HTTPS (Hypertext Transfer Protocol Secure) is used for secure web browsing as it encrypts data in transit.,NET,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves guessing a password?,Brute Force Attack,Phishing Attack,SQL Injection,Cross-Site Scripting,A,A brute force attack involves trying all possible combinations of a password to guess it.,NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a type of malware that demands payment?,Virus,Worm,Ransomware,Trojan,C,Ransomware is malware that encrypts a victim's files and demands a ransom in exchange for the decryption key.,NET,Conceptual,Medium,Computer_Science,Network Security
What is the primary function of a digital signature?,To encrypt data,To authenticate the sender,To ensure data integrity,Both B and C,D,"A digital signature authenticates the sender and ensures that the message has not been tampered with, thus ensuring data integrity.",NET,Conceptual,Medium,Computer_Science,Network Security
Which protocol is used for secure remote access?,Telnet,SSH,FTP,HTTP,B,"SSH (Secure Shell) is used for secure remote access as it encrypts data in transit, unlike Telnet which sends data in plain text.",NET,Conceptual,Medium,Computer_Science,Network Security
What is a common method used to protect against SQL injection attacks?,Input Validation,Using a Firewall,Encrypting Data,Using a VPN,A,Input validation involves checking user input to prevent malicious SQL code from being injected into a database.,NET,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves overwhelming a system with traffic?,Denial of Service (DoS),Man-in-the-Middle (MitM),Phishing,SQL Injection,A,A DoS attack involves flooding a system with traffic to make it unavailable to users.,NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is NOT a common type of malware?,Virus,Worm,Firewall,Trojan,C,"A firewall is a security system that controls incoming and outgoing network traffic, it is not a type of malware.",NET,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a honeypot in network security?,To detect and divert attacks,To encrypt sensitive data,To authenticate users,To filter incoming traffic,A,"A honeypot is a decoy system that attracts attackers, allowing security teams to detect and analyze attack patterns.",NET,Conceptual,Medium,Computer_Science,Network Security
Which encryption algorithm is commonly used for secure data transmission?,AES,RSA,MD5,SHA-1,A,AES (Advanced Encryption Standard) is a symmetric encryption algorithm widely used for secure data transmission.,NET,Conceptual,Medium,Computer_Science,Network Security
What is a key characteristic of a symmetric encryption algorithm?,It uses a pair of keys,It uses the same key for encryption and decryption,It is slower than asymmetric encryption,It is less secure than asymmetric encryption,B,"Symmetric encryption uses the same key for both encryption and decryption, making it faster but requiring secure key exchange.",NET,Conceptual,Medium,Computer_Science,Network Security
What is the primary benefit of using a Virtual Private Network (VPN)?,Improved network performance,Enhanced security for remote access,Increased storage capacity,Better network management,B,"A VPN provides a secure and encrypted connection for remote access, protecting data from interception.",NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a security benefit of using a public key infrastructure (PKI)?,It simplifies password management,It enables secure communication over an insecure channel,It improves network performance,It reduces the need for firewalls,B,PKI enables secure communication by using public and private key pairs to authenticate and encrypt data.,NET,Conceptual,Medium,Computer_Science,Network Security
What is a common vulnerability in web applications?,SQL Injection,Cross-Site Scripting (XSS),Buffer Overflow,All of the above,D,"All the mentioned vulnerabilities (SQL Injection, XSS, Buffer Overflow) are common security risks in web applications.",NET,Conceptual,Medium,Computer_Science,Network Security
What is the purpose of a security patch?,To add new features,To fix vulnerabilities,To improve performance,To change configuration settings,B,"A security patch is used to fix known vulnerabilities in software, thereby preventing exploitation by attackers.",NET,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves monitoring network traffic for signs of unauthorized access?,Intrusion Detection System (IDS),Firewall,VPN,Encryption,A,An IDS monitors network traffic to identify potential security threats and alert administrators.,NET,Conceptual,Medium,Computer_Science,Network Security
Which of the following is a symmetric encryption algorithm?,RSA,AES,Diffie-Hellman,Elliptic Curve Cryptography,B,AES (Advanced Encryption Standard) is a symmetric-key block cipher used for encrypting data.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary function of a VPN?,To improve network speed,To encrypt internet traffic,To block malware,To detect intrusions,B,VPNs (Virtual Private Networks) encrypt internet traffic to secure data in transit.,ECAT,Conceptual,Medium,Computer_Science,Network Security
Which network security protocol provides authentication and encryption?,IPSec,SSL/TLS,PGP,All of the above,D,"All listed protocols (IPSec, SSL/TLS, PGP) provide authentication and/or encryption.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is a common technique used to protect against SQL Injection?,Input Validation,Output Encoding,Using Prepared Statements,All of the above,D,"Multiple techniques (Input Validation, Output Encoding, Prepared Statements) help protect against SQL Injection.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for the process of verifying the identity of a user?,Authentication,Authorization,Accounting,Auditing,A,Authentication verifies the identity of users or systems.,ECAT,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves creating multiple layers of defense?,Defense in Depth,Single Sign-On,Two-Factor Authentication,Encryption,A,Defense in Depth involves multiple security layers to protect against various threats.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary purpose of a honeypot in network security?,To detect and distract attackers,To encrypt sensitive data,To improve network performance,To authenticate users,A,"Honeypots are decoy systems or resources that attract attackers, helping detect and analyze threats.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves flooding a network with traffic?,DDoS,Phishing,SQL Injection,Cross-Site Scripting,A,"DDoS (Distributed Denial of Service) attacks overwhelm networks with traffic, causing service disruptions.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which security framework includes guidelines for securing sensitive data?,PCI-DSS,HIPAA,GDPR,All of the above,D,"Multiple frameworks (PCI-DSS, HIPAA, GDPR) provide guidelines for securing sensitive data.",ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for the process of analyzing network traffic to detect threats?,Network Monitoring,Intrusion Detection,Penetration Testing,Vulnerability Assessment,B,Intrusion Detection involves analyzing network traffic to identify potential threats.,ECAT,Conceptual,Medium,Computer_Science,Network Security
Which type of security control is a firewall?,Preventive,Detective,Corrective,Deterrent,A,Firewalls are preventive controls that block unauthorized network access.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the primary goal of incident response?,To prevent incidents,To detect incidents,To respond to and contain incidents,To punish those responsible,C,"Incident response aims to respond to and contain security incidents, minimizing damage.",ECAT,Conceptual,Medium,Computer_Science,Network Security
Which security practice involves regularly updating and patching systems?,Vulnerability Management,Penetration Testing,Compliance,Risk Assessment,A,Vulnerability Management involves identifying and remediating vulnerabilities through updates and patches.,ECAT,Conceptual,Medium,Computer_Science,Network Security
What is the term for a security threat that is not yet known or publicly disclosed?,Zero-Day Exploit,Known Vulnerability,Patch,Signature,A,Zero-Day Exploits are attacks that exploit previously unknown vulnerabilities.,ECAT,Conceptual,Medium,Computer_Science,Network Security
Which protocol is commonly used for secure data transfer over the internet?,HTTP,FTP,SSH,SMTP,C,"SSH (Secure Shell) is used for secure data transfer, providing encryption and secure authentication.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves overwhelming a network or system with traffic to make it unavailable?,Phishing,SQL Injection,DDoS,Cross-Site Scripting,C,"DDoS (Distributed Denial of Service) attacks flood a system with traffic, rendering it unavailable to legitimate users.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which encryption algorithm is commonly used for secure web traffic?,AES,RSA,DES,TLS,A,"AES (Advanced Encryption Standard) is widely used for encrypting data, including web traffic, due to its efficiency and security.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is a common technique used to crack passwords?,Brute Force,Dictionary Attack,Social Engineering,All of the above,D,"All mentioned techniques are used to crack passwords, including trying all combinations (brute force), using common words (dictionary attack), and manipulating people (social engineering).",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the term for the process of verifying a user's identity?,Authentication,Authorization,Accounting,Auditing,A,"Authentication is the process of verifying the identity of users, ensuring they are who they claim to be.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which security measure involves analyzing network traffic to detect potential threats?,Intrusion Detection System (IDS),Firewall,Encryption,Backup,A,IDS monitors network traffic to identify and alert on potential security threats.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is a VPN used for?,To increase network speed,To secure data transmitted over public networks,To filter out unwanted emails,To detect malware,B,"VPNs (Virtual Private Networks) encrypt data transmitted over public networks, ensuring confidentiality and security.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What type of attack involves tricking users into revealing sensitive information?,Phishing,DDoS,SQL Injection,Cross-Site Scripting,A,Phishing attacks deceive users into divulging sensitive information like passwords or financial information.,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
Which of the following is an example of a symmetric encryption algorithm?,RSA,AES,Diffie-Hellman,Elliptic Curve Cryptography,B,"AES is a symmetric encryption algorithm, using the same key for both encryption and decryption.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
What is the main difference between a threat and a vulnerability?,"Threat is a potential occurrence, vulnerability is a weakness","Threat is a weakness, vulnerability is a potential occurrence",Threat and vulnerability are the same,"Threat is an attack, vulnerability is a defense",A,"A threat is a potential event that could compromise security, while a vulnerability is a weakness that could be exploited by a threat.",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Network Security
