Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A genetic disorder caused by a frameshift mutation is,Sickle cell anemia,Cystic fibrosis,Tay-Sachs disease,Phenylketonuria,C,Tay-Sachs disease is caused by a frameshift mutation in the HEXA gene.,Genetic Disorders,Hard,Biology,Inheritance
"A couple has a child with cystic fibrosis, an autosomal recessive disorder. What is the probability that their next child will be a carrier?",1/2,1/3,1/4,2/3,D,Each child has a 2/3 chance of being a carrier or unaffected.,Autosomal Recessive Disorders,Medium,Biology,Inheritance
"In a population, the frequency of the allele for blue eyes is 0.2. What is the frequency of the genotype for blue eyes, assuming the population is in Hardy-Weinberg equilibrium?",0.04,0.16,0.2,0.4,A,The frequency of the genotype is the square of the allele frequency.,Hardy-Weinberg Principle,Medium,Biology,Inheritance
A plant with the genotype 'Rr' is crossed with a plant of genotype 'rr'. What is the probability that the offspring will have red flowers?,0%,25%,50%,100%,C,"The 'R' allele is dominant, so all offspring will have red flowers.",Mendelian Genetics,Easy,Biology,Inheritance
A couple has a child with an autosomal dominant disorder. What is the probability that their next child will also be affected?,25%,50%,75%,100%,B,Each child has a 50% chance of inheriting the dominant allele.,Autosomal Dominant Disorders,Easy,Biology,Inheritance
"In a population, the frequency of the allele for a certain trait is 0.4. What is the frequency of the genotype for the trait, assuming the population is in Hardy-Weinberg equilibrium?",0.16,0.24,0.36,0.64,C,The frequency of the genotype is the square of the allele frequency.,Hardy-Weinberg Principle,Medium,Biology,Inheritance
"In a population, the frequency of the allele for a certain trait is 0.6. What is the frequency of the genotype for the trait, assuming the population is in Hardy-Weinberg equilibrium?",0.24,0.36,0.64,0.84,C,The frequency of the genotype is the square of the allele frequency.,Hardy-Weinberg Principle,Medium,Biology,Inheritance
"In a pedigree chart, if two parents are carriers of a recessive disorder, what is the probability of their offspring being affected?",25%,50%,33%,66%,A,"Autosomal recessive inheritance pattern, 25% chance of offspring being affected",Pedigree analysis,Easy,Biology,Inheritance
"What is the term for the physical appearance of a trait, which can be influenced by multiple genes?",Genotype,Phenotype,Dominance,Incomplete dominance,B,"Phenotype refers to physical appearance, genotype refers to genetic makeup",Genotype and phenotype,Easy,Biology,Inheritance
"In a dihybrid cross, what is the expected ratio of offspring with the dominant phenotype?",3:1,9:3:3:1,1:1,2:1,B,"Dihybrid cross results in 9:3:3:1 ratio, 9 parts dominant phenotype",Dihybrid crosses,Medium,Biology,Inheritance
"A couple has a child with cystic fibrosis, an autosomal recessive disorder. What is the probability that their next child will be a carrier?",25%,50%,66%,33%,B,"Autosomal recessive inheritance pattern, 50% chance of offspring being a carrier",Autosomal recessive disorders,Medium,Biology,Inheritance
What is the term for the phenomenon where a dominant allele has a reduced effect due to the presence of a recessive allele?,Incomplete dominance,Codominance,Dominance,Epistasis,A,"Incomplete dominance results in a blending of traits, reduced effect of dominant allele",Incomplete dominance,Medium,Biology,Inheritance
"In a family with a history of an X-linked recessive disorder, what is the probability that a female carrier will pass the disorder to her sons?",25%,50%,100%,0%,B,"X-linked recessive disorders, 50% chance of female carrier passing to sons",X-linked recessive disorders,Easy,Biology,Inheritance
What is the term for the interaction between two or more genes that affect a single trait?,Epistasis,Polygenic inheritance,Pleiotropy,Genetic drift,A,"Epistasis refers to gene interaction, polygenic inheritance refers to multiple genes affecting a trait",Epistasis,Medium,Biology,Inheritance
A plant with red flowers is crossed with a plant with white flowers. The offspring have pink flowers. What type of inheritance is this an example of?,Incomplete dominance,Codominance,Dominance,Epistasis,A,"Incomplete dominance results in a blending of traits, pink flowers",Incomplete dominance,Easy,Biology,Inheritance
What is the term for the phenomenon where a single gene affects multiple traits?,Pleiotropy,Epistasis,Polygenic inheritance,Genetic drift,A,Pleiotropy refers to a single gene affecting multiple traits,Pleiotropy,Medium,Biology,Inheritance
"In a population, the frequency of a recessive allele is 0.2. What is the frequency of the dominant allele?",0.8,0.4,0.6,0.1,A,"Frequency of dominant allele is 1 - frequency of recessive allele, 1 - 0.2 = 0.8",Hardy-Weinberg principle,Hard,Biology,Inheritance
A couple has a child with an autosomal dominant disorder. What is the probability that their next child will have the disorder?,25%,50%,100%,0%,B,"Autosomal dominant disorder, 50% chance of offspring inheriting the disorder",Autosomal dominant disorders,Easy,Biology,Inheritance
What is the term for the random change in the frequency of a gene or trait in a population over time?,Genetic drift,Natural selection,Mutation,Gene flow,A,Genetic drift refers to random change in gene frequency,Genetic drift,Medium,Biology,Inheritance
"In a population, the frequency of a dominant allele is 0.8. What is the frequency of the recessive allele?",0.2,0.4,0.6,0.1,A,"Frequency of recessive allele is 1 - frequency of dominant allele, 1 - 0.8 = 0.2",Hardy-Weinberg principle,Hard,Biology,Inheritance
A plant with tall stems is crossed with a plant with short stems. The offspring have tall stems. What type of inheritance is this an example of?,Dominance,Incomplete dominance,Codominance,Epistasis,A,"Dominance results in one allele having a greater effect than the other, tall stems",Dominance,Easy,Biology,Inheritance
What is the term for the movement of genes from one population to another?,Gene flow,Genetic drift,Mutation,Natural selection,A,Gene flow refers to the movement of genes between populations,Gene flow,Medium,Biology,Inheritance
"In a family with a history of a mitochondrial disorder, what is the probability that a mother will pass the disorder to her children?",25%,50%,100%,0%,C,"Mitochondrial disorders are inherited solely from the mother, 100% chance of passing to children",Mitochondrial inheritance,Medium,Biology,Inheritance
What is the term for the phenomenon where a single gene has multiple effects on an organism?,Pleiotropy,Epistasis,Polygenic inheritance,Genetic drift,A,Pleiotropy refers to a single gene having multiple effects,Pleiotropy,Hard,Biology,Inheritance
"In a population, the frequency of a recessive allele is 0.4. What is the frequency of the dominant allele?",0.6,0.8,0.2,0.1,A,"Frequency of dominant allele is 1 - frequency of recessive allele, 1 - 0.4 = 0.6",Hardy-Weinberg principle,Hard,Biology,Inheritance
A couple has a child with an autosomal recessive disorder. What is the probability that their next child will be a carrier?,25%,50%,66%,33%,B,"Autosomal recessive disorder, 50% chance of offspring being a carrier",Autosomal recessive disorders,Easy,Biology,Inheritance
What is the term for the process by which a population becomes reproductively isolated from other populations?,Speciation,Genetic drift,Mutation,Gene flow,A,"Speciation refers to the formation of a new species, reproductive isolation",Speciation,Hard,Biology,Inheritance
"In a dihybrid cross, what occurs when two different alleles of a gene are paired?",Incomplete dominance,Codominance,Autosomal recessive inheritance,Genotypic ratio,B,"Codominance: both alleles have effect, unlike incomplete dominance.",Dihybrid Cross,Easy,Biology,Inheritance
What type of genetic drift occurs when a new population is formed from a small group of individuals?,Bottleneck effect,Founder effect,Gene flow,Natural selection,B,"Founder effect: small group of individuals founds new population, reducing genetic variation.",Genetic Drift,Easy,Biology,Inheritance
Which of the following is an example of a polygenic trait?,Cystic fibrosis,Sickle cell anemia,Height,Muscular dystrophy,C,"Height: influenced by multiple genes, not a single gene.",Polygenic Inheritance,Easy,Biology,Inheritance
What is the term for the physical appearance of a trait?,Genotype,Phenotype,Dominant allele,Recessive allele,B,"Phenotype: physical appearance, unlike genotype which is genetic makeup.",Genotype and Phenotype,Easy,Biology,Inheritance
"In a population, what is the term for the total number of alleles for a particular gene?",Gene pool,Genotype,Phenotype,Allele frequency,A,"Gene pool: total number of alleles, not genotype or phenotype.",Population Genetics,Easy,Biology,Inheritance
What is the process by which an individual's genotype is determined by its parents' genotypes?,Mutation,Genetic drift,Gene flow,Mendelian inheritance,D,"Mendelian inheritance: genotype determined by parents' genotypes, not random events.",Mendelian Genetics,Easy,Biology,Inheritance
What is the term for the movement of individuals with a particular genotype into a new population?,Gene flow,Genetic drift,Mutation,Natural selection,A,"Gene flow: movement of individuals with a particular genotype, not genetic drift.",Population Genetics,Easy,Biology,Inheritance
A plant has the genotype 'Rr' for the trait of red flowers. What is the probability that it will produce offspring with red flowers?,25%,50%,75%,100%,B,50%: 'Rr' plant has 50% chance of passing on 'R' allele.,Mendelian Genetics,Medium,Biology,Inheritance
What is the term for the change in the frequency of a particular allele in a population over time?,Genetic drift,Gene flow,Mutation,Natural selection,A,"Genetic drift: change in allele frequency, not gene flow or mutation.",Population Genetics,Easy,Biology,Inheritance
"In a population, what is the term for the proportion of individuals with a particular genotype?",Allele frequency,Genotype frequency,Phenotype frequency,Gene frequency,B,Genotype frequency: proportion of individuals with a particular genotype.,Population Genetics,Easy,Biology,Inheritance
A couple has a child with an X-linked recessive disorder. What is the probability that their next child will also have the disorder?,25%,50%,75%,100%,A,25%: each son has 25% chance of inheriting X-linked recessive allele.,X-linked Inheritance,Medium,Biology,Inheritance
"In a population, what is the term for the total number of genes for a particular trait?",Gene pool,Genotype,Phenotype,Genome,A,"Gene pool: total number of genes, not genotype or phenotype.",Population Genetics,Easy,Biology,Inheritance
A couple has a child with a dominant disorder. What is the probability that their next child will also have the disorder?,25%,50%,75%,100%,B,50%: each child has 50% chance of inheriting dominant allele.,Autosomal Dominant Inheritance,Medium,Biology,Inheritance
What is the term for the process by which a population becomes more adapted to its environment?,Natural selection,Genetic drift,Gene flow,Mutation,A,Natural selection: process by which population becomes more adapted.,Evolution,Easy,Biology,Inheritance
"In a dihybrid cross, what is the probability of producing offspring with the genotype 'AaBb'?",9/16,3/16,1/4,1/16,B,3/16: probability of producing offspring with genotype 'AaBb'.,Dihybrid Cross,Hard,Biology,Inheritance
"In a dihybrid cross, what is the expected phenotypic ratio of offspring if two genes are inherited together?",9:3:3:1,1:1,3:1,2:1,A,"Dihybrid cross follows 9:3:3:1 ratio, option B is incorrect because it represents a monohybrid cross.",Dihybrid Cross,Easy,Biology,Inheritance
What is the term for the physical appearance of a trait?,Genotype,Phenotype,Dominant,Recessive,B,"Phenotype refers to physical appearance, option A is incorrect because it refers to genetic makeup.",Genotype and Phenotype,Easy,Biology,Inheritance
"A couple has a child with cystic fibrosis, an autosomal recessive disorder. What is the probability that their next child will also have cystic fibrosis?",25%,50%,75%,100%,A,"Autosomal recessive disorders have a 25% chance of being passed to offspring, option B is incorrect because it represents the chance of being a carrier.",Autosomal Recessive Disorders,Medium,Biology,Inheritance
What is the process by which genetic information is passed from one generation to the next?,Mutation,Genetic drift,Gene flow,Hereditary,D,"Hereditary refers to the passing of traits, option A is incorrect because it refers to a change in genetic information.",Hereditary,Easy,Biology,Inheritance
"In a pedigree chart, what does a filled-in symbol represent?",Carrier of a disease,Affected individual,Unaffected individual,Deceased individual,B,"Filled-in symbols represent affected individuals, option A is incorrect because it represents a carrier, not an affected individual.",Pedigree Charts,Easy,Biology,Inheritance
What is the term for a gene that has multiple effects on an organism's phenotype?,Pleiotropy,Polygenic,Incomplete dominance,Codominance,A,"Pleiotropy refers to multiple effects, option B is incorrect because it refers to multiple genes influencing a single trait.",Pleiotropy,Medium,Biology,Inheritance
A genetic disorder is caused by a mutation in a gene that codes for a protein involved in muscle contraction. What type of inheritance pattern would this disorder likely follow?,Autosomal dominant,Autosomal recessive,X-linked dominant,X-linked recessive,B,"Autosomal recessive disorders are often caused by mutations in genes coding for proteins, option A is incorrect because dominant disorders are often caused by gain-of-function mutations.",Autosomal Recessive Disorders,Medium,Biology,Inheritance
What is the term for the interaction between two or more genes to produce a single phenotype?,Epistasis,Pleiotropy,Polygenic,Genetic drift,A,"Epistasis refers to gene interaction, option B is incorrect because it refers to multiple effects of a single gene.",Epistasis,Medium,Biology,Inheritance
"In a test cross, what is the purpose of crossing an individual with a homozygous recessive individual?",To determine the genotype of the individual,To determine the phenotype of the individual,To introduce new genetic variation,To increase the fitness of the individual,A,"Test cross determines genotype, option B is incorrect because phenotype is already known.",Test Cross,Easy,Biology,Inheritance
What is the term for a gene that is located on the X chromosome?,Autosomal,X-linked,Y-linked,Mitochondrial,B,"X-linked genes are located on the X chromosome, option A is incorrect because autosomal genes are located on non-sex chromosomes.",X-linked Genes,Easy,Biology,Inheritance
What is the term for the phenomenon where a dominant allele has a greater effect on the phenotype than a recessive allele?,Incomplete dominance,Codominance,Dominance,Recessive,C,"Dominance refers to the greater effect of a dominant allele, option A is incorrect because incomplete dominance refers to a blending of alleles.",Dominance,Easy,Biology,Inheritance
"In a population, what is the term for the frequency of a particular allele?",Genotype frequency,Allele frequency,Phenotype frequency,Gene pool,B,"Allele frequency refers to the frequency of an allele, option A is incorrect because genotype frequency refers to the frequency of a genotype.",Allele Frequency,Easy,Biology,Inheritance
What is the term for the movement of genes from one population to another?,Gene flow,Genetic drift,Mutation,Natural selection,A,"Gene flow refers to the movement of genes, option B is incorrect because genetic drift refers to random changes in allele frequency.",Gene Flow,Easy,Biology,Inheritance
What is the term for the phenomenon where two or more genes interact to produce a single phenotype?,Epistasis,Pleiotropy,Polygenic,Genetic drift,A,"Epistasis refers to gene interaction, option B is incorrect because pleiotropy refers to multiple effects of a single gene.",Epistasis,Medium,Biology,Inheritance
"In a genetic cross, what is the term for the offspring that are a combination of the two parental genotypes?",Hybrid,Mutant,Recombinant,Parental,C,"Recombinant refers to the combination of parental genotypes, option A is incorrect because hybrid refers to the offspring of two different species.",Genetic Cross,Medium,Biology,Inheritance
What is the term for the process by which an individual's genotype is determined?,Genotyping,Phenotyping,Genetic testing,Pedigree analysis,A,"Genotyping refers to determining an individual's genotype, option B is incorrect because phenotyping refers to determining an individual's phenotype.",Genotyping,Easy,Biology,Inheritance
What is the term for the study of the inheritance of traits?,Genetics,Evolution,Mendelian genetics,Population genetics,A,"Genetics refers to the study of inheritance, option B is incorrect because evolution refers to the change in species over time.",Genetics,Easy,Biology,Inheritance
"In a family with a history of Huntington's disease, what pattern of inheritance is most likely observed?",Autosomal dominant,Autosomal recessive,X-linked dominant,X-linked recessive,A,"Autosomal dominant, Huntington's is not sex-linked.",Autosomal dominant disorders,Easy,Biology,Inheritance
Which of the following is an example of incomplete dominance?,Sickle cell anemia,Cystic fibrosis,Flower color in snapdragons,Height in humans,C,"Incomplete dominance is seen in snapdragons, not in sickle cell or cystic fibrosis.",Incomplete dominance,Easy,Biology,Inheritance
"A genetic disorder is inherited in an X-linked recessive pattern. If a female carrier has a son, what is the probability that he will be affected?",1/2,1/3,1/4,0,A,"1/2, as the son only needs one copy of the mutated gene.",X-linked recessive disorders,Medium,Biology,Inheritance
What is the term for the phenomenon where a single gene influences two or more seemingly unrelated phenotypic traits?,Pleiotropy,Polygenic inheritance,Epistasis,Incomplete dominance,A,"Pleiotropy affects multiple traits, unlike polygenic inheritance.",Pleiotropy,Easy,Biology,Inheritance
"In a pedigree, a trait appears to skip a generation. What type of inheritance pattern might this indicate?",Autosomal dominant,Autosomal recessive,X-linked dominant,X-linked recessive,B,Autosomal recessive traits can appear to skip generations.,Autosomal recessive disorders,Medium,Biology,Inheritance
What is the term for the interaction between two or more genes to produce a specific phenotype?,Epistasis,Pleiotropy,Polygenic inheritance,Incomplete dominance,A,"Epistasis involves gene interaction, unlike pleiotropy.",Epistasis,Easy,Biology,Inheritance
A genetic test reveals that an individual is a carrier of an autosomal recessive disorder. What does this mean for their offspring?,All offspring will be affected,All offspring will be carriers,Each offspring has a 50% chance of being a carrier,Each offspring has a 25% chance of being affected,C,Carriers have a 50% chance of passing the mutated gene to each offspring.,Autosomal recessive disorders,Medium,Biology,Inheritance
"In humans, which of the following traits is an example of a polygenic trait?",Eye color,Blood type,Sickle cell anemia,Cystic fibrosis,A,"Eye color is influenced by multiple genes, unlike sickle cell anemia.",Polygenic inheritance,Easy,Biology,Inheritance
What is the probability that a child will inherit a recessive allele from a carrier parent?,1/2,1/3,1/4,3/4,A,Carriers have a 50% chance of passing the recessive allele.,Autosomal recessive disorders,Easy,Biology,Inheritance
A couple has a child with an X-linked dominant disorder. What is the probability that their next child will be affected?,1/2,1/3,2/3,3/4,A,X-linked dominant disorders have a 50% chance of being passed to each child.,X-linked dominant disorders,Medium,Biology,Inheritance
What is the term for the phenomenon where an individual's genotype does not match their expected phenotype?,Pleiotropy,Epistasis,Incomplete dominance,Penetrance,D,Penetrance refers to the degree of expression of a genotype.,Penetrance,Easy,Biology,Inheritance
"In a population, the frequency of a recessive allele is 0.2. What is the frequency of the homozygous recessive genotype?",0.04,0.16,0.2,0.4,A,The frequency of the homozygous recessive genotype is the square of the allele frequency.,Hardy-Weinberg principle,Hard,Biology,Inheritance
"A genetic disorder is inherited in an autosomal dominant pattern. If a parent is affected, what is the probability that their child will be affected?",1/2,1/3,1/4,3/4,A,Autosomal dominant disorders have a 50% chance of being passed to each child.,Autosomal dominant disorders,Easy,Biology,Inheritance
What is the term for the random change in the frequency of a gene or trait in a population over time?,Genetic drift,Mutation,Gene flow,Natural selection,A,Genetic drift involves random changes in gene frequency.,Genetic drift,Easy,Biology,Inheritance
"In a population, the frequency of a recessive allele is 0.3. What is the frequency of the heterozygous genotype?",0.42,0.51,0.6,0.21,B,"The frequency of the heterozygous genotype is 2pq, where p and q are the allele frequencies.",Hardy-Weinberg principle,Hard,Biology,Inheritance
What is the term for the phenomenon where the expression of a gene is influenced by its parental origin?,Imprinting,Pleiotropy,Epistasis,Incomplete dominance,A,Imprinting involves parental influence on gene expression.,Imprinting,Easy,Biology,Inheritance
"In a population, the frequency of a dominant allele is 0.9. What is the frequency of the homozygous recessive genotype?",0.01,0.1,0.2,0.4,A,The frequency of the homozygous recessive genotype is the square of the recessive allele frequency.,Hardy-Weinberg principle,Hard,Biology,Inheritance
"In autosomal dominant inheritance, what is the probability of an affected parent passing the mutated gene to offspring?",25%,50%,75%,100%,B,50% chance due to one mutated allele.,Autosomal Dominant Inheritance,Easy,Biology,Inheritance
What is the term for a gene that has multiple effects on the phenotype and is influenced by multiple genetic and environmental factors?,Pleiotropic gene,Polygenic trait,Epistatic gene,Holandric gene,B,Polygenic traits are influenced by multiple factors.,Gene Expression,Medium,Biology,Inheritance
"In the context of genetic counseling, what is the term for the probability that a person will express a particular genotype?",Penetrance,Expressivity,Dominance,Recessive,A,Penetrance is the probability of expression.,Genetic Counseling,Easy,Biology,Inheritance
"In a genetic cross, what is the term for the combination of alleles that an individual inherits from its parents?",Genotype,Phenotype,Haplotype,Chromotype,A,Genotype is the combination of alleles.,Genetic Crosses,Easy,Biology,Inheritance
"What is the term for a segment of DNA that is repeated in tandem, often found near centromeres or telomeres?",Satellite DNA,Minisatellite DNA,Microsatellite DNA,Transposable element,A,Satellite DNA is repeated in tandem.,DNA Structure,Medium,Biology,Inheritance
"In the context of genetic variation, what is the term for the difference in the DNA sequence between two individuals?",Mutation,Genetic polymorphism,Genetic variation,Genetic drift,B,Genetic polymorphism refers to DNA differences.,Genetic Variation,Medium,Biology,Inheritance
A couple has a child with cystic fibrosis. What is the probability that their next child will be a carrier?,25%,50%,75%,100%,B,"The probability of being a carrier is 50% because both parents are carriers, and the child has a 50% chance of inheriting one mutated allele. The most tempting wrong option, 25%, fails because it represents the probability of the child having the disease, not being a carrier.",Autosomal Recessive Inheritance,Medium,Biology,Inheritance
What is the term for the physical appearance of a trait in an organism?,Genotype,Phenotype,Karyotype,Genetic makeup,B,"Phenotype refers to the physical appearance of a trait. Genotype refers to the genetic makeup, making it the most tempting wrong option, which fails because it describes the genetic information, not the physical trait.",Basic Genetic Terms,Easy,Biology,Inheritance
A woman is a carrier of hemophilia A. What percentage of her sons will be affected?,25%,50%,75%,100%,B,"Since hemophilia A is X-linked recessive, there's a 50% chance that each son will inherit the mutated gene, thus being affected. The most tempting wrong option, 25%, fails because it doesn't apply to the X-linked pattern of inheritance for sons.",X-linked Recessive Inheritance,Medium,Biology,Inheritance
What is the name of the genetic disorder characterized by an extra chromosome 21?,Turner syndrome,Klinefelter syndrome,Down syndrome,Patau syndrome,C,"Down syndrome is caused by an extra chromosome 21. The most tempting wrong option, Turner syndrome, fails because it is characterized by a missing or partially deleted X chromosome.",Chromosomal Abnormalities,Easy,Biology,Inheritance
"In a dihybrid cross, what is the expected phenotypic ratio according to Mendel's law of independent assortment?",3:1,9:3:3:1,1:1,1:2:1,B,"The 9:3:3:1 ratio is the expected phenotypic ratio in a dihybrid cross. The most tempting wrong option, 3:1, fails because it represents the ratio for a monohybrid cross.",Mendel's Laws,Medium,Biology,Inheritance
Which genetic term describes the phenomenon where a single gene affects multiple traits?,Pleiotropy,Polygenic inheritance,Epistasis,Incomplete dominance,A,"Pleiotropy occurs when one gene influences multiple phenotypic traits. The most tempting wrong option, polygenic inheritance, fails because it describes multiple genes influencing one trait.",Genetic Principles,Easy,Biology,Inheritance
A man with blood type AB has a child with a woman who is type O. What are the possible blood types of their offspring?,A or B,AB or O,"A, B, AB, or O",Only AB,A,"The offspring can inherit either A or B allele from the father, resulting in A or B blood type because the mother can only contribute an O allele. The most tempting wrong option, AB or O, fails because the child cannot be AB (since the mother is OO) or O (since the father doesn't have an O allele to give).",Blood Type Inheritance,Medium,Biology,Inheritance
What is the term for the process by which a segment of DNA is broken and recombined with another segment?,Crossing over,Mutation,Gene expression,Transcription,A,"Crossing over is the process of exchanging genetic material between homologous chromosomes. The most tempting wrong option, mutation, fails because it refers to a change in the DNA sequence, not the exchange of segments between chromosomes.",Meiosis and Genetic Variation,Easy,Biology,Inheritance
"In a family, a father is colorblind, and the mother is a carrier. What is the probability that their daughter will be colorblind?",0%,25%,50%,100%,C,"Since colorblindness is X-linked recessive, the daughter has a 50% chance of being colorblind because she will inherit the affected X chromosome from her father and has a 50% chance of inheriting the mutated gene from her carrier mother. The most tempting wrong option, 0%, fails because it underestimates the probability.",X-linked Recessive Inheritance,Medium,Biology,Inheritance
What is the genetic makeup of an individual with Turner syndrome?,"45,X","47,XXY","47,XXX","46,XY",A,"Turner syndrome is characterized by the karyotype 45,X, indicating one X chromosome is missing. The most tempting wrong option, 47,XXY, fails because it represents Klinefelter syndrome.",Chromosomal Abnormalities,Easy,Biology,Inheritance
A couple has a child with phenylketonuria (PKU). What is the chance that they are both carriers of the mutated gene?,0%,50%,100%,25%,C,"Since the child has PKU, an autosomal recessive disorder, both parents must be carriers. Thus, there's a 100% chance they are carriers. The most tempting wrong option, 50%, fails because it underestimates the certainty of both being carriers given the child is affected.",Autosomal Recessive Inheritance,Medium,Biology,Inheritance
What is the term for a genotype that consists of two different alleles of a gene?,Homozygous,Heterozygous,Hemizygous,Diploid,B,"Heterozygous refers to having two different alleles. The most tempting wrong option, homozygous, fails because it describes having two identical alleles.",Basic Genetic Terms,Easy,Biology,Inheritance
"In a certain breed of dogs, the gene for black coat color is dominant, and the gene for brown coat color is recessive. A black dog that is heterozygous is crossed with a brown dog. What is the expected ratio of black to brown offspring?",1:1,3:1,1:0,All black,A,"The cross between a heterozygous black dog (Bb) and a homozygous recessive brown dog (bb) yields 50% Bb (black) and 50% bb (brown) offspring. The most tempting wrong option, 3:1, fails because it represents the ratio for a cross between two heterozygotes.",Monohybrid Cross,Medium,Biology,Inheritance
A genetic disorder is caused by a mutation in mitochondrial DNA. How is this disorder inherited?,Autosomal dominant,Autosomal recessive,X-linked recessive,Maternally inherited,D,"Mitochondrial DNA is inherited solely from the mother, so disorders caused by mutations in mitochondrial DNA are maternally inherited. The most tempting wrong option, autosomal dominant, fails because mitochondrial inheritance doesn't follow Mendelian patterns.",Mitochondrial Inheritance,Easy,Biology,Inheritance
What is the probability that two carriers of sickle cell anemia will have a child with the disease?,25%,50%,75%,0%,A,"Sickle cell anemia is an autosomal recessive disorder. Two carriers have a 25% chance of having an affected child. The most tempting wrong option, 50%, fails because it represents the probability of being a carrier, not having the disease.",Autosomal Recessive Inheritance,Medium,Biology,Inheritance
Which of the following best describes the principle of segregation?,Alleles for a gene separate during gamete formation,Alleles for different genes are sorted independently,Genes are linked on the same chromosome,Genotype determines phenotype,A,"The principle of segregation states that alleles for a gene separate during meiosis. The most tempting wrong option, alleles for different genes are sorted independently, fails because it describes the law of independent assortment.",Mendel's Laws,Easy,Biology,Inheritance
What is the term for the phenomenon where the effect of one gene is dependent on the presence of one or more 'modifier genes'?,Epistasis,Pleiotropy,Polygenic inheritance,Incomplete dominance,A,"Epistasis occurs when the effect of one gene is modified by one or several other genes. The most tempting wrong option, pleiotropy, fails because it describes one gene affecting multiple traits, not the interaction between genes.",Genetic Interactions,Hard,Biology,Inheritance
"In a certain plant species, flower color is determined by a single gene with incomplete dominance. A red flower (RR) is crossed with a white flower (WW), and the F1 generation is self-pollinated. What is the expected phenotypic ratio in the F2 generation?",1:2:1,3:1,1:1,9:3:3:1,A,"The F1 generation will be RW (pink), and when self-pollinated, the F2 generation will have a 1:2:1 ratio of RR (red): RW (pink): WW (white). The most tempting wrong option, 3:1, fails because it represents a complete dominance scenario.",Incomplete Dominance,Hard,Biology,Inheritance
A genetic test reveals that an individual has an extra X chromosome (XXY). What is the condition associated with this karyotype?,Turner syndrome,Klinefelter syndrome,Down syndrome,Patau syndrome,B,"Klinefelter syndrome is characterized by the XXY karyotype. The most tempting wrong option, Turner syndrome, fails because it is associated with a 45,X karyotype.",Chromosomal Abnormalities,Easy,Biology,Inheritance
"A couple, both carriers of Tay-Sachs disease, has a child. What is the probability their child will be affected?",25%,50%,75%,0%,A,Tay-Sachs is autosomal recessive; both carriers have 25% chance of having an affected child. Option B is incorrect because it's the probability of being a carrier.,Autosomal Recessive Inheritance,Easy,Biology,Inheritance
"In a pedigree analysis, a trait is seen in every generation. What mode of inheritance is most likely?",Autosomal Recessive,Autosomal Dominant,X-linked Dominant,X-linked Recessive,B,Autosomal dominant traits typically appear in every generation. Autosomal recessive traits often skip generations.,Pedigree Analysis,Easy,Biology,Inheritance
