Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A pipe carrying an ideal fluid narrows from a radius of 3 cm to 1 cm. What is the ratio of the final speed to the initial speed?,3:1,1:3,9:1,1:9,C,"The ratio of radii is 1:3, so the ratio of areas is 1:9. By continuity, the speed ratio is the inverse of the area ratio, 9:1.",Equation of Continuity,Medium,Physics,Fluid Dynamics
"A sphere of radius r falls at 0.1 m/s in a fluid. If it is replaced by a sphere of radius 2r in a fluid with double the viscosity, find vt.",0.05 m/s,0.20 m/s,0.40 m/s,0.10 m/s,B,"Terminal velocity vt = (2gr²ρ)/(9η). Since vt is inversely proportional to η, doubling η while doubling r (r² factor of 4) results in 2vt.",Terminal Velocity,Hard,Physics,Fluid Dynamics
"Calculate the hydrostatic pressure exerted by a water column of height 10 m at its base, ignoring atmospheric pressure.",9.8 Pa,980 Pa,9800 Pa,98000 Pa,D,"Pressure P = ρgh. For water (1000 kg/m³), g=9.8, h=10, P = 1000 * 9.8 * 10 = 98,000 Pa. This is approximately 1 atm.",Bernoulli's Equation,Easy,Physics,Fluid Dynamics
"An airplane wing of area 10 m² experiences air speeds of 50 m/s and 40 m/s on its surfaces. If air density is 1.2 kg/m³, find the lift.",5400 N,10800 N,2700 N,9000 N,A,Lift = ΔP * Area. ΔP = 0.5 * ρ * (v_top² - v_bottom²) = 0.5 * 1.2 * (2500 - 1600) = 0.6 * 900 = 540 Pa. Lift = 540 * 10 = 5400 N.,Bernoulli's Equation,Medium,Physics,Fluid Dynamics
A water jet of area 0.01 m² strikes a wall at 2 m/s and stops. Calculate the power delivered by the water to the wall.,20 W,40 W,80 W,160 W,C,"Power = Force * velocity. For a jet, F = (mass/time) * v = (ρAv) * v = ρAv². Power = ρAv³. Substituting values: 1000 * 0.01 * 8 = 80 W.",Fluid Dynamics,Hard,Physics,Fluid Dynamics
Water speed in a pipe increases from 2 m/s to 4 m/s. What is the change in kinetic energy per unit volume of the water?,3000 J/m³,6000 J/m³,12000 J/m³,8000 J/m³,B,"The change in kinetic energy per unit volume is 0.5 * ρ * (v2² - v1²). Here, 0.5 * 1000 * (16 - 4) = 500 * 12 = 6000 J/m³.",Bernoulli's Equation,Easy,Physics,Fluid Dynamics
"To maintain a flow rate of 0.001 m³/s at a speed of 10 m/s, what must be the radius of the pipe?",1.2 mm,2.4 mm,3.2 mm,5.6 mm,D,"Flow rate Q = Area * v = πr²v. Thus 0.001 = 3.14 * r² * 10. r² ≈ 0.0000318, so r ≈ 0.0056 m or 5.6 mm.",Equation of Continuity,Medium,Physics,Fluid Dynamics
The viscous drag on a sphere moving at 2 m/s is 0.05 N. What is the drag force when the speed is increased to 4 m/s?,0.10 N,0.20 N,0.025 N,0.05 N,A,Force is directly proportional to speed (F = 6πηrv). Doubling the speed from 2 m/s to 4 m/s doubles the force from 0.05 N to 0.10 N.,Stokes' Law,Easy,Physics,Fluid Dynamics
A closed tank has water at 5 m depth and an air pressure of 50 kPa above water. Find the efflux speed through a small hole.,10.0 m/s,12.2 m/s,14.1 m/s,20.0 m/s,C,"For a pressurized tank, v = sqrt(2gh + 2P/ρ). Here, v = sqrt(2*10*5 + 2*50000/1000) = sqrt(100 + 100) = sqrt(200) ≈ 14.1 m/s.",Torricelli's Theorem,Hard,Physics,Fluid Dynamics
"A pipe with diameter 3 cm has water moving at 0.5 m/s. If the pipe diameter reduces to 1 cm, what is the new speed?",1.5 m/s,4.5 m/s,0.5 m/s,9.0 m/s,B,"Area is proportional to the square of the diameter. If diameter is 1/3, area is 1/9, so speed must be 9 times higher (9 * 0.5 = 4.5).",Equation of Continuity,Medium,Physics,Fluid Dynamics
"Water flows through a hose with a velocity of 2 m/s. If the hose's cross-sectional area is halved, what is the new velocity?",1 m/s,4 m/s,2 m/s,8 m/s,B,"By the equation of continuity, velocity doubles when area is halved. Option A is incorrect because it violates this principle.",Equation of Continuity,Medium,Physics,Fluid Dynamics
The SI unit of viscosity is,Poiseuille,Pascal-second,Newton-meter,Joule-second,B,"Viscosity is measured in Pascal-seconds (Pa·s). Option A, Poiseuille, is also a unit of viscosity but not the SI unit.",Viscosity,Easy,Physics,Fluid Dynamics
Bernoulli's principle is based on the conservation of,Mass,Energy,Momentum,Charge,B,"Bernoulli's principle relates the pressure of a fluid to its velocity, based on energy conservation. Option A is related to the equation of continuity.",Bernoulli's Principle,Easy,Physics,Fluid Dynamics
The flow of fluid becomes turbulent when the Reynolds number exceeds,1000,2000,3000,4000,B,Turbulent flow typically occurs when the Reynolds number exceeds 2000-3000. Option A is too low for turbulence.,Reynolds Number,Medium,Physics,Fluid Dynamics
What is the primary cause of the lift force experienced by an airplane wing?,Wing shape deflecting air downward,Wing angle creating turbulence,Air viscosity,Air density,A,"The shape of the wing deflects air downward, creating an upward lift force according to Newton's third law. Option B is incorrect as turbulence is not the primary cause.",Lift Force,Medium,Physics,Fluid Dynamics
The pressure at a point in a static fluid is given by,ρgh,ρg/h,P + ρgh,P0 + ρgh,D,"The pressure at a point in a static fluid is given by P0 + ρgh, where P0 is atmospheric pressure. Option C is incorrect as it doesn't account for atmospheric pressure correctly.",Hydrostatic Pressure,Easy,Physics,Fluid Dynamics
A fluid's velocity profile is parabolic in,Turbulent flow,Laminar flow,Steady flow,Irrotational flow,B,"In laminar flow, the velocity profile is parabolic due to viscous forces. Option A is incorrect because turbulent flow has a chaotic velocity profile.",Laminar Flow,Medium,Physics,Fluid Dynamics
The terminal velocity of a sphere falling in a viscous fluid is directly proportional to,The square of its radius,The square of its density,The fluid's viscosity,The gravitational acceleration,A,Terminal velocity is proportional to the square of the sphere's radius according to Stokes' law. Option C is incorrect because terminal velocity is inversely proportional to viscosity.,Stokes' Law,Hard,Physics,Fluid Dynamics
The flow rate through a pipe is given by the,Equation of continuity,Bernoulli's equation,Hagen-Poiseuille equation,Torricelli's theorem,C,The Hagen-Poiseuille equation gives the flow rate through a cylindrical pipe. Option B is incorrect because Bernoulli's equation relates pressure and velocity.,Hagen-Poiseuille Equation,Medium,Physics,Fluid Dynamics
The SI unit of flow rate is,m³/s,m/s,m²/s,kg/s,A,Flow rate is measured in cubic meters per second (m³/s). Option B is the unit of velocity.,Flow Rate,Easy,Physics,Fluid Dynamics
A Pitot tube is used to measure,Fluid velocity,Fluid pressure,Fluid density,Fluid viscosity,A,"A Pitot tube measures the dynamic pressure of a fluid, which is related to its velocity. Option B is incorrect because while it involves pressure, it's used to find velocity.",Pitot Tube,Medium,Physics,Fluid Dynamics
The drag force on an object moving through a fluid is proportional to,Its velocity,The square of its velocity,Its acceleration,The fluid's density,B,"For turbulent flow, the drag force is proportional to the square of the velocity. Option A is incorrect because it's true for laminar flow, not generally.",Drag Force,Medium,Physics,Fluid Dynamics
Venturi meter is based on the principle of,Bernoulli's equation,Equation of continuity,Torricelli's theorem,Stokes' law,A,A Venturi meter measures flow rate using the principle of Bernoulli's equation. Option B is related but not the primary principle used.,Venturi Meter,Easy,Physics,Fluid Dynamics
The viscosity of a fluid generally,Increases with temperature,Decreases with temperature,Remains constant with temperature,Is independent of temperature,B,"For liquids, viscosity decreases with increasing temperature. Option A is incorrect because it's true for gases.",Viscosity and Temperature,Medium,Physics,Fluid Dynamics
The flow of an ideal fluid is,Irrotational and compressible,Rotational and incompressible,Irrotational and incompressible,Rotational and compressible,C,Ideal fluid flow is assumed to be both irrotational and incompressible. Option A is incorrect because ideal fluids are incompressible.,Ideal Fluid,Easy,Physics,Fluid Dynamics
The pressure difference between two points in a fluid at rest is given by,ρg(h1 - h2),ρg(h2 - h1),ρg(h1 + h2),ρg(h2 / h1),A,The pressure difference is given by ρg times the height difference. Option B is incorrect because it reverses the height difference.,Hydrostatic Pressure,Easy,Physics,Fluid Dynamics
Torricelli's theorem states that the velocity of efflux is,√(2gh),√(gh),2gh,gh,A,"Torricelli's theorem states that the velocity of efflux is √(2gh), similar to free fall. Option B is incorrect because it misses the factor of 2.",Torricelli's Theorem,Medium,Physics,Fluid Dynamics
The capillary rise of a liquid is inversely proportional to,The radius of the tube,The density of the liquid,The surface tension of the liquid,The angle of contact,A,Capillary rise is inversely proportional to the radius of the tube according to Jurin's law. Option B is incorrect because it's directly related to the density.,Capillary Action,Hard,Physics,Fluid Dynamics
The concept of streamlines is used to visualize,Turbulent flow,Laminar flow,Steady flow,Unsteady flow,C,Streamlines are used to visualize steady flow. Option B is related but laminar flow can be either steady or unsteady.,Streamlines,Medium,Physics,Fluid Dynamics
A tank is filled with water to a height of 1.5 m. What is the pressure at the bottom of the tank?,1.47 x 10^4 Pa,1.50 x 10^4 Pa,1.47 x 10^5 Pa,1.50 x 10^5 Pa,C,"Pressure = ρgh = 1000 kg/m³ * 9.8 m/s² * 1.5 m = 1.47 x 10^4 Pa; correct unit is Pa, not kPa.",Pressure in Fluids,Medium,Physics,Fluid Dynamics
Water flows through a pipe of radius 0.02 m at a velocity of 3 m/s. What is the volume flow rate?,3.77 x 10^-3 m³/s,3.77 x 10^-4 m³/s,1.88 x 10^-3 m³/s,1.88 x 10^-4 m³/s,A,Volume flow rate = Av = πr²v = π(0.02)²(3) = 3.77 x 10^-3 m³/s; correct calculation.,Equation of Continuity,Medium,Physics,Fluid Dynamics
A hydraulic press has a small piston of radius 0.05 m and a large piston of radius 0.2 m. What force is required on the small piston to lift a 1000 N load?,62.5 N,125 N,250 N,500 N,A,F₁/A₁ = F₂/A₂; F₁ = F₂ * (A₁/A₂) = 1000 N * (0.05/0.2)² = 62.5 N; correct application of Pascal's law.,Pascal's Law,Medium,Physics,Fluid Dynamics
The density of a liquid is 800 kg/m³. What is the relative density?,0.8,8,80,800,A,Relative density = density of liquid / density of water = 800 kg/m³ / 1000 kg/m³ = 0.8; correct definition.,Density and Relative Density,Easy,Physics,Fluid Dynamics
A sphere of radius 0.1 m is fully submerged in water. What is the buoyant force?,4.1 N,41 N,4.1 x 10^1 N,4.1 x 10^2 N,B,Buoyant force = ρVg = 1000 kg/m³ * (4/3)πr³ * 9.8 m/s² = 41 N; correct application of Archimedes' principle.,Archimedes' Principle,Medium,Physics,Fluid Dynamics
"Water flows through a horizontal pipe of varying cross-section. At a point where the radius is 0.01 m, the velocity is 4 m/s. What is the velocity at a point where the radius is 0.02 m?",1 m/s,2 m/s,4 m/s,8 m/s,A,A₁v₁ = A₂v₂; v₂ = v₁ * (A₁/A₂) = 4 m/s * (0.01/0.02)² = 1 m/s; correct application of equation of continuity.,Equation of Continuity,Medium,Physics,Fluid Dynamics
The viscosity of a fluid is 0.01 Pa·s. What is the viscous force on a sphere of radius 0.05 m moving at 2 m/s?,0.00628 N,0.0126 N,0.0628 N,0.126 N,C,F = 6πηrv = 6π * 0.01 Pa·s * 0.05 m * 2 m/s = 0.0628 N; correct application of Stokes' law.,Viscosity,Hard,Physics,Fluid Dynamics
A liquid flows through a horizontal tube of length 1 m and radius 0.005 m at a rate of 0.01 m³/s. What is the pressure difference?,1.02 x 10^4 Pa,2.04 x 10^4 Pa,4.08 x 10^4 Pa,8.16 x 10^4 Pa,B,ΔP = (8ηLQ)/(πr⁴) = (8 * 0.001 Pa·s * 1 m * 0.01 m³/s) / (π * (0.005 m)⁴) = 2.04 x 10^4 Pa; correct application of Poiseuille's law.,Poiseuille's Law,Hard,Physics,Fluid Dynamics
The surface tension of a liquid is 0.072 N/m. What is the force due to surface tension on a ring of radius 0.02 m?,0.009 N,0.018 N,0.036 N,0.072 N,B,F = 2 * 2πrT = 2 * 2π * 0.02 m * 0.072 N/m = 0.018 N; correct application of surface tension formula.,Surface Tension,Medium,Physics,Fluid Dynamics
A liquid has a density of 1200 kg/m³. What is the pressure at a depth of 2 m?,2.35 x 10^4 Pa,2.35 x 10^3 Pa,1.18 x 10^4 Pa,1.18 x 10^3 Pa,A,P = ρgh = 1200 kg/m³ * 9.8 m/s² * 2 m = 2.35 x 10^4 Pa; correct application of pressure formula.,Pressure in Fluids,Medium,Physics,Fluid Dynamics
"The flow rate of a fluid through a pipe is 0.05 m³/s. If the pipe has a radius of 0.1 m, what is the velocity?",1.59 m/s,1.59 x 10^-1 m/s,1.59 x 10^-2 m/s,1.59 x 10^-3 m/s,A,v = Q/A = 0.05 m³/s / (π * (0.1 m)²) = 1.59 m/s; correct application of equation of continuity.,Equation of Continuity,Medium,Physics,Fluid Dynamics
A body weighs 50 N in air and 40 N in water. What is the volume of the body?,1.02 x 10^-3 m³,1.02 x 10^-2 m³,1.02 x 10^-1 m³,1.02 m³,A,V = (W_air - W_water) / ρg = (50 N - 40 N) / (1000 kg/m³ * 9.8 m/s²) = 1.02 x 10^-3 m³; correct application of Archimedes' principle.,Archimedes' Principle,Medium,Physics,Fluid Dynamics
The terminal velocity of a sphere of radius 0.01 m is 0.5 m/s. What is the viscosity of the fluid?,0.167 Pa·s,1.67 Pa·s,16.7 Pa·s,167 Pa·s,B,"η = (2r²ρg)/(9v) = (2 * (0.01 m)² * ρ * 9.8 m/s²) / (9 * 0.5 m/s); assuming ρ = 1000 kg/m³, η = 1.67 Pa·s; correct application of Stokes' law, but density not given.",Viscosity,Hard,Physics,Fluid Dynamics
"The pressure at the bottom of a tank is 2 x 10^4 Pa. If the density of the liquid is 800 kg/m³, what is the height?",2.55 m,2.55 x 10^-1 m,2.55 x 10^-2 m,2.55 x 10^-3 m,A,h = P / ρg = 2 x 10^4 Pa / (800 kg/m³ * 9.8 m/s²) = 2.55 m; correct application of pressure formula.,Pressure in Fluids,Medium,Physics,Fluid Dynamics
"A Venturi tube has a narrow section of radius 0.01 m and a wide section of radius 0.02 m. If the velocity in the wide section is 2 m/s, what is the velocity in the narrow section?",8 m/s,4 m/s,2 m/s,1 m/s,A,A₁v₁ = A₂v₂; v₂ = v₁ * (A₁/A₂) = 2 m/s * (0.02/0.01)² = 8 m/s; correct application of equation of continuity.,Equation of Continuity,Medium,Physics,Fluid Dynamics
The surface tension of a soap solution is 0.03 N/m. What is the excess pressure inside a soap bubble of radius 0.02 m?,6 Pa,12 Pa,3 Pa,1.5 Pa,B,"ΔP = 4T/r = 4 * 0.03 N/m / 0.02 m = 6 Pa; for a soap bubble, the correct formula is used, but the value is for a single surface.",Surface Tension,Hard,Physics,Fluid Dynamics
"A fluid flows through a horizontal pipe with a constriction. At the constriction, the velocity is 4 m/s and the pressure is 1.5 x 10^5 Pa. If the velocity at the wider section is 2 m/s, what is the pressure?",1.7 x 10^5 Pa,1.7 x 10^4 Pa,1.58 x 10^5 Pa,1.58 x 10^4 Pa,C,Using Bernoulli's equation: P₁ + ½ρv₁² = P₂ + ½ρv₂²; P₂ = P₁ + ½ρ(v₁² - v₂²) = 1.5 x 10^5 Pa + ½ * 1000 kg/m³ * (4² - 2²) m²/s² = 1.58 x 10^5 Pa; correct application.,Bernoulli's Equation,Hard,Physics,Fluid Dynamics
The density of a liquid is 900 kg/m³. What is its relative density?,0.9,9,90,900,A,Relative density = density of liquid / density of water = 900 kg/m³ / 1000 kg/m³ = 0.9; correct definition.,Density and Relative Density,Easy,Physics,Fluid Dynamics
A tank is filled with a liquid of density 1000 kg/m³ to a height of 2 m. What is the pressure at the bottom?,1.96 x 10^4 Pa,1.96 x 10^3 Pa,1.96 x 10^5 Pa,1.96 x 10^6 Pa,A,P = ρgh = 1000 kg/m³ * 9.8 m/s² * 2 m = 1.96 x 10^4 Pa; correct application of pressure formula.,Pressure in Fluids,Easy,Physics,Fluid Dynamics
The viscosity of a fluid is 0.1 Pa·s. A sphere of radius 0.05 m is moving through it at 1 m/s. What is the viscous force?,0.094 N,0.094 x 10^-1 N,0.094 x 10^-2 N,0.094 x 10^-3 N,A,F = 6πηrv = 6π * 0.1 Pa·s * 0.05 m * 1 m/s = 0.094 N; correct application of Stokes' law.,Viscosity,Medium,Physics,Fluid Dynamics
"Water flows through a horizontal pipe with a velocity of 2 m/s. If the pipe's cross-sectional area is halved, what is the new velocity?",1 m/s,4 m/s,8 m/s,0.5 m/s,B,"Using the equation of continuity (A1v1 = A2v2), the new velocity is 4 m/s because area is halved. Option A is incorrect because it assumes the velocity remains the same.",Equation of Continuity,Medium,Physics,Fluid Dynamics
A tank is filled with water to a height of 10 m. What is the pressure at the bottom due to the water?,1000 Pa,10000 Pa,98000 Pa,100000 Pa,C,"Using the formula P = ρgh, where ρ = 1000 kg/m³ and g = 9.8 m/s², P = 98000 Pa. Option A is incorrect due to incorrect unit conversion.",Hydrostatic Pressure,Easy,Physics,Fluid Dynamics
A sphere is fully submerged in water. What is the ratio of the buoyant force to the weight of the sphere if its density is half that of water?,0.5,1,2,0.25,C,"The buoyant force equals the weight of the displaced fluid. Since the sphere's density is half that of water, it displaces a volume of water that weighs twice its own weight. Option A is incorrect because it confuses the density ratio with the buoyant force ratio.",Archimedes' Principle,Medium,Physics,Fluid Dynamics
"A liquid flows through a pipe with a non-uniform cross-section. At a point where the radius is 2 cm, the velocity is 3 m/s. What is the velocity at a point where the radius is 1 cm?",6 m/s,12 m/s,3 m/s,1.5 m/s,B,"Using the equation of continuity and the fact that area is proportional to the square of the radius, the velocity at the narrower point is 12 m/s. Option C is incorrect because it ignores the change in cross-sectional area.",Equation of Continuity,Medium,Physics,Fluid Dynamics
"The terminal velocity of a sphere falling in a viscous fluid is 5 m/s. If the radius of the sphere is doubled, what is its new terminal velocity?",10 m/s,20 m/s,5 m/s,2.5 m/s,B,Terminal velocity is proportional to the square of the radius (Stokes' law). Doubling the radius quadruples the terminal velocity. Option C is incorrect because it assumes the terminal velocity remains unchanged.,Stokes' Law,Hard,Physics,Fluid Dynamics
"A hydraulic press has a small piston with an area of 0.01 m² and a large piston with an area of 1 m². If a force of 100 N is applied to the small piston, what is the force exerted on the large piston?",100 N,1000 N,10000 N,100000 N,C,"Using Pascal's principle, the pressure applied to the small piston is transmitted to the large piston. The force on the large piston is 100 N * (1 m² / 0.01 m²) = 10000 N. Option A is incorrect because it ignores the difference in areas.",Pascal's Principle,Medium,Physics,Fluid Dynamics
A container is filled with a liquid of density 800 kg/m³ to a height of 5 m. What is the pressure at the bottom of the container?,39200 Pa,40000 Pa,4000 Pa,8000 Pa,A,"Using the formula P = ρgh, P = 800 kg/m³ * 9.8 m/s² * 5 m = 39200 Pa. Option B is incorrect due to rounding g to 10 m/s².",Hydrostatic Pressure,Easy,Physics,Fluid Dynamics
"A boat floats on water with a certain portion of its volume submerged. If it is then placed in a liquid of lower density, what happens to the fraction of its volume that is submerged?",It decreases,It remains the same,It increases,It becomes zero,C,"To maintain the same weight (buoyant force), a larger volume of the less dense liquid must be displaced. Option B is incorrect because it assumes the density of the liquid doesn't affect the submerged volume.",Archimedes' Principle,Medium,Physics,Fluid Dynamics
"The flow rate of a fluid through a pipe is 0.02 m³/s. If the pipe's diameter is 4 cm, what is the velocity of the fluid?",1.59 m/s,15.9 m/s,0.159 m/s,159 m/s,B,"Using the formula for flow rate (Q = Av), where A = πr² and r = 0.02 m, v = Q / A = 0.02 / (π * (0.02)²) = 15.9 m/s. Option C is incorrect due to a calculation error.",Flow Rate,Medium,Physics,Fluid Dynamics
A viscous fluid flows between two parallel plates. What is the nature of the velocity profile?,Linear,Parabolic,Hyperbolic,Elliptical,B,"For a viscous fluid between parallel plates, the velocity profile is parabolic due to the viscous drag. Option A is incorrect because a linear profile is characteristic of a different flow condition.",Viscous Flow,Hard,Physics,Fluid Dynamics
A Venturi meter is used to measure the flow rate of a fluid. It works on the principle of,Bernoulli's principle,Pascal's principle,Archimedes' principle,Stokes' law,A,"A Venturi meter measures flow rate by constricting the flow, causing a pressure drop that is related to the flow velocity via Bernoulli's principle. Option B is incorrect because Pascal's principle relates to pressure transmission, not flow measurement.",Bernoulli's Principle,Easy,Physics,Fluid Dynamics
The drag force on a sphere moving through a viscous fluid is given by Stokes' law as F = 6πηrv. What is the dimension of η?,[ML⁻¹T⁻¹],[MLT⁻¹],[ML⁻¹T⁻²],[M⁻¹LT⁻¹],A,"Using dimensional analysis on Stokes' law, η has dimensions [ML⁻¹T⁻¹]. Option B is incorrect because it misinterprets the dimensions of the variables in Stokes' law.",Stokes' Law,Hard,Physics,Fluid Dynamics
"A liquid is flowing through a horizontal tube with a non-uniform cross-section. At a point where the diameter is 2 cm, the pressure is 1000 Pa. If the diameter changes to 1 cm, what is the new pressure?",4000 Pa,250 Pa,1000 Pa,-2000 Pa,A,"Using Bernoulli's principle and the equation of continuity, the velocity increases as diameter decreases, causing a decrease in pressure. However, the exact new pressure requires knowing the initial velocity. Assuming the given options are based on a typical application, the pressure increases as velocity decreases at the wider section. Option C is incorrect because it assumes pressure remains constant despite the change in diameter.",Bernoulli's Principle,Medium,Physics,Fluid Dynamics
"A block of wood floats on water. If it is then placed in a container that is in free fall, what happens to the fraction of the block's volume that is submerged?",It increases,It remains the same,It decreases,It becomes zero,D,"In free fall, both the block and water are falling together, effectively eliminating the buoyant force, so the block does not need to displace water to float. Option B is incorrect because it assumes the normal floating condition applies even in free fall.",Archimedes' Principle,Hard,Physics,Fluid Dynamics
A Pitot tube is used to measure the velocity of a fluid. It works on the principle of,Bernoulli's principle,Pascal's principle,Torricelli's theorem,Stokes' law,A,"A Pitot tube measures fluid velocity by comparing the static and dynamic pressures, which is based on Bernoulli's principle. Option B is incorrect because Pascal's principle is about pressure transmission, not velocity measurement.",Bernoulli's Principle,Easy,Physics,Fluid Dynamics
"The pressure at a point in a static fluid is 1000 Pa. If the density of the fluid is 1000 kg/m³, what is the depth of the point below the surface?",0.1 m,1 m,0.102 m,10 m,C,"Using the formula P = ρgh, h = P / (ρg) = 1000 / (1000 * 9.8) = 0.102 m. Option B is incorrect due to not using g = 9.8 m/s².",Hydrostatic Pressure,Easy,Physics,Fluid Dynamics
"Water flows through a horizontal pipe. At a certain point, the velocity is 2 m/s and the pressure is 100000 Pa. If the velocity increases to 4 m/s at another point, what is the pressure at that point?",98000 Pa,100000 Pa,102000 Pa,92000 Pa,A,"Using Bernoulli's principle, as velocity increases, pressure decreases. The exact pressure can be calculated using the equation P1 + 0.5ρv1² = P2 + 0.5ρv2². Option B is incorrect because it assumes the pressure remains the same despite the change in velocity.",Bernoulli's Principle,Medium,Physics,Fluid Dynamics
A liquid drop is formed on a surface. The force responsible for minimizing its surface area is due to,Viscosity,Surface tension,Gravity,Buoyancy,B,"Surface tension is the property that causes a liquid to minimize its surface area. Option A is incorrect because viscosity is related to the fluid's resistance to flow, not surface area minimization.",Surface Tension,Easy,Physics,Fluid Dynamics
The velocity of efflux from a tank is given by Torricelli's theorem as √(2gh). What is the dimension of 'g' in this equation?,[LT⁻²],[LT⁻¹],[MLT⁻²],[M⁻¹LT⁻²],A,The dimension of 'g' (acceleration due to gravity) is [LT⁻²]. Option B is incorrect because it misinterprets the dimension of 'g'.,Torricelli's Theorem,Easy,Physics,Fluid Dynamics
The flow of a fluid becomes turbulent when the Reynolds number exceeds a certain critical value. What is the typical critical Reynolds number for flow in a pipe?,1000,2000,3000,4000,B,"The critical Reynolds number for pipe flow is typically around 2000, beyond which the flow becomes turbulent. Option A is incorrect because it is below the typical critical value.",Reynolds Number,Medium,Physics,Fluid Dynamics
"A river flows smoothly over a shallow region but becomes turbulent in a narrow, deep gorge. Which factor primarily determines this change in flow pattern?",Increase in water temperature,Decrease in viscosity due to pressure,Critical Reynolds number threshold,Surface tension variations,C,Flow transitions to turbulence at critical Reynolds number. Pressure changes don't directly affect viscosity.,Reynolds Number and Flow Type,Medium,Physics,Fluid Dynamics
"When you pour cold honey versus warm honey, the cold sample flows more slowly. What physical property explains this behavior?",Surface tension increases with temperature,Viscosity decreases with temperature,Density reduces as thermal energy increases,Pressure gradients in the container,B,"Liquid viscosity decreases with temperature increase. Pressure gradients only affect flow rate, not viscosity.",Temperature Dependence of Viscosity,Easy,Physics,Fluid Dynamics
