Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
The efficiency of a half-wave rectifier is approximately,40.6%,50%,81.2%,100%,A,Half-wave rectifier efficiency is about 40.6%. Full-wave is more efficient.,Rectifiers,Hard,Physics,Electronics
A sinusoidal voltage of peak value 10 V is applied to a diode and a 1 kΩ resistor in series. What is the peak current?,10 mA,0 A,5 mA,20 mA,A,Peak current = peak voltage / resistance = 10 V / 1 kΩ = 10 mA. Diode is forward biased.,Diode and Rectification,Easy,Physics,Electronics
"A transistor has a current gain of 50. If the base current is 20 μA, what is the collector current?",1 mA,0.5 mA,1.5 mA,2 mA,A,Collector current = current gain * base current = 50 * 20 μA = 1 mA.,Transistor and Amplification,Medium,Physics,Electronics
A capacitor of 100 nF is connected in parallel with a resistor of 1 kΩ. What is the impedance at a frequency of 1 kHz?,1591 Ω,1000 Ω,796 Ω,500 Ω,C,Xc = 1 / (2πfC) = 1591 Ω. Z = (R * Xc) / sqrt(R^2 + Xc^2) = 796 Ω.,AC Circuits and Impedance,Hard,Physics,Electronics
A full-wave rectifier is used to rectify an AC voltage of rms value 12 V. What is the average DC output voltage?,10.8 V,12 V,15.3 V,8.5 V,A,"Vrms = 12 V, Vpeak = 12 * sqrt(2) = 16.97 V. Vdc = 0.637 * Vpeak = 10.8 V.",Rectification and Filters,Medium,Physics,Electronics
A logic gate produces an output of 1 only when both inputs are 1. What type of gate is it?,AND,OR,NOT,XOR,A,AND gate produces 1 only when both inputs are 1.,Logic Gates,Easy,Physics,Electronics
A silicon diode has a voltage drop of 0.7 V when forward biased. What is the voltage drop across the diode when a 5 V battery is connected in series with the diode and a 1 kΩ resistor?,0.7 V,5 V,4.3 V,0 V,A,Voltage drop across diode remains 0.7 V as it is forward biased.,Diode and Rectification,Easy,Physics,Electronics
"A transistor amplifier has a voltage gain of 100. If the input voltage is 10 mV, what is the output voltage?",1 V,0.1 V,10 V,0.01 V,A,Output voltage = voltage gain * input voltage = 100 * 10 mV = 1 V.,Transistor and Amplification,Medium,Physics,Electronics
A circuit consists of a 10 kΩ resistor and a 100 nF capacitor in series. What is the time constant?,1 ms,0.1 ms,10 ms,100 ms,A,Time constant = RC = 10 kΩ * 100 nF = 1 ms.,RC Circuits,Easy,Physics,Electronics
A half-wave rectifier is used to rectify an AC voltage of peak value 20 V. What is the peak inverse voltage?,20 V,10 V,40 V,0 V,A,Peak inverse voltage = peak value of AC voltage = 20 V.,Rectification and Filters,Medium,Physics,Electronics
A NAND gate produces an output of 0 when,both inputs are 0,both inputs are 1,one input is 0 and the other is 1,both inputs are 1 or one input is 0 and the other is 1,B,NAND gate produces 0 only when both inputs are 1.,Logic Gates,Medium,Physics,Electronics
"A Zener diode is used as a voltage regulator. If the Zener voltage is 5 V, what is the output voltage?",5 V,10 V,0 V,Variable,A,Output voltage = Zener voltage = 5 V.,Voltage Regulation,Easy,Physics,Electronics
"A common-emitter amplifier has a current gain of 50. If the base current is changed by 10 μA, what is the change in collector current?",0.5 mA,1 mA,0.1 mA,5 mA,A,Change in collector current = current gain * change in base current = 50 * 10 μA = 0.5 mA.,Transistor and Amplification,Medium,Physics,Electronics
A filter circuit is used to remove AC ripples from a rectified voltage. What type of filter is commonly used?,Capacitor filter,Inductor filter,LC filter,RC filter,A,Capacitor filter is commonly used to remove AC ripples.,Filters,Easy,Physics,Electronics
"A logic circuit has three inputs A, B, and C. The output is 1 when A and B are 1 or when C is 1. What is the logic gate?",AND,OR,XOR,Combination of AND and OR,D,"The output is 1 when A and B are 1 (AND operation) or when C is 1 (OR operation), so it's a combination of AND and OR.",Logic Gates,Hard,Physics,Electronics
A transistor has a base current of 20 μA and a collector current of 1 mA. What is the emitter current?,1.02 mA,1 mA,0.98 mA,2 mA,A,Emitter current = collector current + base current = 1 mA + 20 μA = 1.02 mA.,Transistor and Amplification,Medium,Physics,Electronics
A diode is used to rectify an AC voltage. What is the purpose of the diode?,To amplify the voltage,To regulate the voltage,To convert AC to DC,To filter the voltage,C,Diode is used to convert AC to DC (rectification).,Diode and Rectification,Easy,Physics,Electronics
A voltage regulator is used to regulate an input voltage of 12 V to an output voltage of 5 V. What is the type of regulator?,Step-up regulator,Step-down regulator,Linear regulator,Switching regulator,B,"Output voltage (5 V) is less than input voltage (12 V), so it's a step-down regulator.",Voltage Regulation,Medium,Physics,Electronics
A circuit consists of a 1 kΩ resistor and a 100 nF capacitor in series. What is the cutoff frequency?,1591 Hz,1000 Hz,796 Hz,500 Hz,A,Cutoff frequency = 1 / (2πRC) = 1591 Hz.,RC Circuits,Hard,Physics,Electronics
A digital circuit has four inputs. What is the minimum number of NAND gates required to implement the circuit?,4,5,6,It depends on the specific circuit,D,The number of NAND gates required depends on the specific digital circuit.,Logic Gates,Hard,Physics,Electronics
A transistor amplifier has an input resistance of 1 kΩ and an output resistance of 10 kΩ. What is the voltage gain?,10,100,50,It depends on the current gain,D,Voltage gain depends on current gain and resistance gain.,Transistor and Amplification,Hard,Physics,Electronics
"A diode is connected in series with a 100 Ω resistor and a 12 V battery. If the voltage drop across the diode is 0.7 V, what is the current in the circuit?",0.11 A,0.113 A,0.115 A,0.12 A,B,Current = (12 - 0.7) / 100 = 0.113 A. Option A is incorrect due to rounding error.,Diode Characteristics,Medium,Physics,Electronics
What is the common-base current gain of a transistor if the emitter current is 10 mA and the collector current is 9.8 mA?,0.98,0.99,0.95,0.96,A,α = Ic / Ie = 9.8 / 10 = 0.98. Option B is incorrect as it is close but not the exact value.,Transistor Characteristics,Easy,Physics,Electronics
A transistor amplifier has a collector current of 5 mA and a base current of 50 μA. What is the current gain (β) of the transistor?,99,100,101,102,B,β = Ic / Ib = 5 mA / 50 μA = 100. Option A is incorrect due to not using exact values.,Transistor Amplifier,Medium,Physics,Electronics
"The input resistance of a transistor amplifier is 1 kΩ and the load resistance is 10 kΩ. If the current gain is 100, what is the voltage gain?",1000,2000,500,1500,A,Voltage gain = β * (Rl / Ri) = 100 * (10 / 1) = 1000. Option C is incorrect due to miscalculation.,Transistor Amplifier,Medium,Physics,Electronics
"In a half-wave rectifier, the input voltage is 220 V (rms). What is the peak output voltage?",310 V,311 V,312 V,200 V,B,Vpeak = Vrms * √2 = 220 * 1.414 = 311 V. Option D is incorrect as it doesn't consider peak value.,Rectifiers,Easy,Physics,Electronics
A capacitor filter is used to filter the output of a rectifier. What is the effect of increasing the capacitance on the ripple factor?,Increases,Decreases,Remains same,Becomes zero,B,Ripple factor decreases with increasing capacitance. Option A is incorrect as it is opposite of the correct effect.,Filters,Easy,Physics,Electronics
"In a common-emitter amplifier, the phase difference between the input and output voltage is",0°,90°,180°,270°,C,"Common-emitter amplifier inverts the signal, so phase difference is 180°. Option A is incorrect due to not considering inversion.",Transistor Amplifier,Easy,Physics,Electronics
The width of the depletion region in a p-n junction diode,Increases with forward bias,Decreases with forward bias,Remains same with bias,Increases with reverse bias,B,Depletion region decreases with forward bias. Option A is incorrect as it is opposite of the correct effect.,Diode Characteristics,Medium,Physics,Electronics
A Zener diode is used for,Amplification,Rectification,Voltage regulation,Signal generation,C,Zener diode is used for voltage regulation due to its breakdown characteristics. Option A is incorrect as it's not its primary use.,Zener Diode,Easy,Physics,Electronics
The current in a circuit containing a LED is limited by a,Resistor,Capacitor,Inductor,Transformer,A,Resistor is used to limit current to a LED. Option B is incorrect as capacitor doesn't limit current in this context.,LED,Easy,Physics,Electronics
"The input signal to a CE amplifier has a peak value of 10 mV. If the voltage gain is 100, what is the peak output voltage?",1 V,0.1 V,10 V,1000 V,A,Vout = Gain * Vin = 100 * 10 mV = 1 V. Option B is incorrect due to miscalculation.,Transistor Amplifier,Medium,Physics,Electronics
"In a transistor, the base region is",Heavily doped,Lightly doped,Moderately doped,Not doped,B,Base is lightly doped to reduce recombination. Option A is incorrect as heavy doping increases recombination.,Transistor Structure,Easy,Physics,Electronics
The ripple factor of a half-wave rectifier is,1.21,0.48,1.00,0.121,A,Ripple factor for half-wave rectifier is 1.21. Option B is incorrect as it is the ripple factor for full-wave rectifier.,Rectifiers,Easy,Physics,Electronics
"In a bridge rectifier, the number of diodes is",2,4,6,8,B,Bridge rectifier uses four diodes. Option A is incorrect as two diodes are used in center-tapped full-wave rectifier.,Rectifiers,Easy,Physics,Electronics
The output of a rectifier is passed through a capacitor filter. The output is,Pulsating DC,Pure DC,AC,Filtered DC,D,"Capacitor filter smoothens the output, making it filtered DC. Option A is incorrect as it describes the output before filtering.",Filters,Medium,Physics,Electronics
The transistor is used as an amplifier in,CB configuration,CE configuration,CC configuration,None,B,CE configuration is commonly used for amplification. Option A is incorrect as CB is not typically used for voltage amplification.,Transistor Amplifier,Easy,Physics,Electronics
"The Zener voltage of a Zener diode is 5 V. If the voltage across it is 7 V, it is",Forward biased,Reverse biased and conducting,Reverse biased and not conducting,Not biased,C,"Since 7 V is greater than Zener voltage (5 V), it should be conducting, but the question implies it's not at breakdown, so it's not conducting. Option B is incorrect as it is conducting at 5V, not 7V.",Zener Diode,Hard,Physics,Electronics
"In a transistor amplifier, the emitter is",Always grounded,Never grounded,Grounded in CB configuration,Grounded in CE configuration,C,"In CB configuration, the base is grounded, not emitter, but the emitter is common and can be considered grounded for AC. Option A is incorrect as emitter is not always grounded.",Transistor Configurations,Hard,Physics,Electronics
The voltage gain of a transistor amplifier depends on,Input resistance,Load resistance,Both A and B,None,C,Voltage gain depends on both input resistance and load resistance. Option D is incorrect as it neglects both factors.,Transistor Amplifier,Hard,Physics,Electronics
A student observes that a diode conducts electricity only when the anode is connected to the positive terminal. What explains this directional conduction?,The p-type material has a higher density of free electrons.,The depletion region widens under forward bias.,Covalent bonds in the semiconductor break under reverse bias.,Majority charge carriers are repelled by the same polarity applied to the terminal.,D,Majority carriers flow when attracted to opposite polarity; option C confuses bond behavior with conduction mechanism.,PN Junction Diodes,Medium,Physics,Electronics
Why does a thermistor's resistance decrease with increasing temperature?,Thermal energy breaks covalent bonds in the semiconductor lattice.,Temperature increases the number of valence electrons.,Lattice vibrations impede electron flow at higher temperatures.,Impurity atoms donate more charge carriers when heated.,A,"Thermal energy generates free charge carriers; option C describes metallic conductors, not semiconductors.",Sensors and Thermoelectric Devices,Hard,Physics,Electronics
An operational amplifier circuit is configured with feedback from output to inverting input. What principle ensures stable amplification?,Negative feedback reduces gain but improves linearity.,Positive feedback maximizes open-loop gain.,Input offset voltage is amplified exponentially.,Virtual ground forces input terminals to equal potential.,A,"Feedback reduces distortion by correcting errors; option D describes a property, not a stabilization mechanism.",Amplifiers and Feedback Circuits,Medium,Physics,Electronics
Why does a photodiode operate in reverse bias despite lower dark current in forward bias?,Reverse bias increases the width of the depletion region for better photon absorption.,Forward bias generates more electron-hole pairs from ambient light.,Reverse bias minimizes the effect of minority charge carriers.,Photon energy is sufficient to overcome forward barrier potential.,A,Wider depletion region captures more photons; option B reverses bias roles incorrectly.,Photoelectric Devices,Hard,Physics,Electronics
A logic gate family uses transistors as switches but consumes high power. What design limitation explains this?,Transistor saturation causes significant voltage drop.,Base current remains constant during switching.,Collector-emitter resistance is zero in active region.,Transistor storage time delays signal transitions.,A,"Saturation increases power dissipation; option D relates to speed, not power consumption.",Digital Electronics,Medium,Physics,Electronics
Why does a Zener diode regulate voltage in reverse breakdown?,Tunneling effect maintains constant voltage despite current changes.,Thermal energy generates fixed voltage across the junction.,Reverse bias widens the depletion region to block current.,Impurity concentration creates a voltage-dependent resistance.,A,"Quantum tunneling stabilizes voltage; option C describes standard reverse bias behavior, not regulation.",Special Purpose Diodes,Medium,Physics,Electronics
"In a common-emitter transistor amplifier, why is the output signal 180° out of phase with input?",Base current fluctuations invert during amplification.,Collector voltage decreases as emitter voltage increases.,Transistor's beta value changes with input frequency.,Base-emitter junction capacitance causes phase shift.,B,Current flow reversal at collector creates phase inversion; option A misattributes phase shift to base current.,Transistor Amplifiers,Easy,Physics,Electronics
Why do integrated circuits use planar technology over discrete component assembly?,Planar process allows precise doping control at microscopic scales.,Discrete components generate less heat during operation.,Planar manufacturing requires fewer vacuum tubes.,Discrete circuits have higher electron mobility.,A,Microfabrication enables miniaturization; options B/D conflate unrelated properties.,Integrated Circuits,Easy,Physics,Electronics
A bridge rectifier requires four diodes instead of two. What functionality justifies this design?,Full-wave rectification during both AC half-cycles.,Diodes cancel out transformer core losses.,Four-diode arrangement filters ripple voltage.,Center-tapped transformer becomes unnecessary.,A,"Dual half-cycles utilize the full AC waveform; option D is a consequence, not the primary reason.",Rectifiers,Medium,Physics,Electronics
Why do varactor diodes act as voltage-controlled capacitors?,Reverse bias alters the depletion region thickness.,Forward current changes the majority carrier density.,AC voltage modulates the minority carrier lifetime.,Series resistance varies with applied voltage.,A,Capacitance depends on junction width; option B describes standard diode behavior.,Special Diodes and Applications,Hard,Physics,Electronics
"In an N-type semiconductor, why do electrons outnumber holes despite equal thermal generation?",Donor atoms continuously inject free electrons.,Electrons have higher mobility than holes.,Thermal energy preferentially generates electrons.,Doping reduces the recombination rate of electrons.,A,"Doping creates excess majority carriers; option B refers to mobility, not concentration.",Semiconductor Physics,Medium,Physics,Electronics
Why does a photovoltaic cell produce electricity without an external bias?,Photon energy excites electrons across the depletion region.,Ambient light reduces the bandgap energy.,Thermal gradients generate electron flow.,Impurity atoms donate current directly.,A,Built-in electric field separates charge carriers; option C describes thermoelectric effect.,Photoelectric Effect,Medium,Physics,Electronics
Why does a tunnel diode exhibit negative resistance in forward bias?,Quantum tunneling increases current with decreasing voltage.,Thermal energy reduces barrier height.,High doping concentration narrows the depletion region.,Holes outnumber electrons at high bias.,A,"Tunneling dominates over diffusion current; option C describes structure, not behavior.",Special Diodes and Applications,Hard,Physics,Electronics
What limits the frequency response of a common-emitter amplifier?,Transistor junction capacitance shunts high-frequency signals.,Base current becomes constant at high frequencies.,Collector resistor overheats during rapid signal transitions.,Beta value increases exponentially with frequency.,A,"Parasitic capacitance bypasses amplification; option B describes saturation, not frequency limits.",Transistor Amplifiers,Medium,Physics,Electronics
Why do CMOS logic gates consume negligible power when static?,Only one transistor conducts in the steady state.,Series resistance is zero in both NMOS and PMOS networks.,Threshold voltages cancel each other in balanced designs.,Gate capacitance discharges instantly during transitions.,A,Complementary transistors block current when stable; option D refers to dynamic power loss.,Digital Electronics,Hard,Physics,Electronics
Why is a Schottky diode preferred in high-frequency switching circuits?,Metal-semiconductor junction lacks minority carrier storage time.,Reverse recovery time increases with frequency.,Thermal stability avoids breakdown at high currents.,Forward voltage drop is lower than Zener voltage.,A,"No recombination delays switching; option D relates to power efficiency, not speed.",Special Purpose Diodes,Medium,Physics,Electronics
What role does the coupling capacitor play in an amplifier circuit?,Blocks DC bias while passing AC signal components.,Stores energy to supply transient loads.,Filters out high-frequency noise from the signal.,Maintains constant voltage across the transistor base.,A,Coupling isolates DC bias; option C describes a bypass capacitor's function.,Amplifiers and Feedback Circuits,Easy,Physics,Electronics
Why does a solar cell's output voltage decrease under high-intensity light?,Excess photons reduce the depletion region width.,Short-circuit current increases faster than open-circuit voltage.,Thermal losses dominate at high illumination.,Photon energy decreases with increasing intensity.,B,Current-voltage characteristics define solar cell behavior; option A misattributes structural changes.,Photoelectric Effect,Hard,Physics,Electronics
"In a JFET, why does the channel conductance decrease with increasing reverse gate voltage?",Electric field pinches the channel by expanding the depletion region.,Gate current reduces majority carrier density.,Thermal energy increases scattering of charge carriers.,Drain-source voltage causes avalanche breakdown.,A,Reverse bias controls channel width mechanically; option B ignores JFET gate isolation.,Field Effect Transistors,Medium,Physics,Electronics
Why do superconductive quantum interference devices (SQUIDs) detect extremely weak magnetic fields?,Josephson junctions convert magnetic flux into measurable voltage.,Superconductors expel magnetic fields through the Meissner effect.,Quantum tunneling aligns magnetic domains.,Critical current increases with external magnetic field.,A,Flux quantization enables precise measurements; option B describes a different superconducting property.,Advanced Electronic Devices,Hard,Physics,Electronics
A thermistor is used in a fire alarm to detect rising temperatures. Why does its resistance change with temperature?,It is made of a metal that expands when heated.,Its semiconductor material has increased charge carriers at higher temperatures.,It generates a magnetic field that varies with heat.,It undergoes phase changes at critical temperatures.,B,Thermistors are semiconductors whose resistivity decreases with temperature due to increased charge carriers. Option A confuses thermistor with metal resistors.,Sensors and Transducers,Medium,Physics,Electronics
Why does a photodiode operate in reverse bias in light detection circuits?,To increase its capacitance for energy storage.,To allow majority charge carriers to flow freely.,To reduce dark current and improve sensitivity to light.,To generate a forward voltage proportional to photon energy.,C,"Reverse bias minimizes dark current while allowing light-generated current to dominate. Option D describes solar cell behavior, not photodiodes.",Optoelectronic Devices,Hard,Physics,Electronics
An AND gate is used in a digital door lock to require two keys to unlock. Why is this logic gate chosen?,It outputs high only when both inputs are high.,It outputs low when either input is low.,It inverts the input signals before processing.,It stores previous states of the input signals.,A,AND gate ensures both keys must be inserted for output. Option B is true but redundant with AND gate behavior.,Digital Logic Circuits,Easy,Physics,Electronics
Why is a Zener diode used in voltage regulator circuits instead of a regular diode?,It conducts in forward bias to limit voltage.,It maintains a constant voltage in reverse breakdown.,It amplifies small voltage fluctuations.,It filters out AC components from DC supply.,B,"Zener diodes stabilize voltage via controlled reverse breakdown. Option A describes standard diode behavior, not regulation.",Diodes and Applications,Medium,Physics,Electronics
"In a common-emitter amplifier, why is an emitter resistor added with a bypass capacitor in parallel?",To increase the voltage gain of the amplifier.,To eliminate thermal runaway by stabilizing DC operating point.,To convert AC signals into DC for amplification.,To block DC components from entering the signal source.,B,The resistor stabilizes bias while the capacitor maintains AC gain. Option A is incorrect because the resistor alone reduces gain.,Amplifier Circuits,Hard,Physics,Electronics
Why does a full-wave rectifier produce less ripple voltage than a half-wave rectifier with the same filter capacitor?,It conducts for a longer portion of the AC cycle.,It has a smaller peak current through the diodes.,It inverts the negative cycle into positive.,It charges the capacitor at twice the frequency.,D,"Double the charging frequency reduces ripple amplitude. Option C describes rectification, not ripple reduction.",Rectifiers and Filters,Medium,Physics,Electronics
Why is a NAND gate called a universal gate in digital electronics?,It can amplify analog signals more efficiently.,It can replace any number of NOT gates in a circuit.,It can implement all basic logic functions through combinations.,It operates at higher clock speeds than other gates.,C,"NAND gates can replicate AND, OR, and NOT functions. Option B is true but insufficient to justify universality.",Logic Gate Families,Hard,Physics,Electronics
Why does a Schottky diode have faster switching times than a silicon diode in digital circuits?,It has no minority carrier storage delay.,It uses gallium arsenide instead of silicon.,It operates at higher forward voltages.,It has a metal-semiconductor junction instead of a p-n junction.,A,"Schottky diodes lack minority carriers, reducing recovery time. Option D is partially correct but A directly addresses switching speed.",Special Purpose Diodes,Medium,Physics,Electronics
"In a radio receiver, why is a varactor diode used in the tuning circuit?",It generates electromagnetic waves at specific frequencies.,It varies capacitance with reverse voltage to adjust frequency.,It modulates the amplitude of carrier signals.,It amplifies weak radio signals from the antenna.,B,"Varactor diodes act as voltage-controlled capacitors. Option C describes a modulator, not a tuner.",Communication Electronics,Medium,Physics,Electronics
Why is a Darlington pair used in amplifier circuits instead of a single transistor?,To increase the base-emitter voltage threshold.,To reduce thermal noise in the output signal.,To achieve a very high current gain.,To operate at higher power frequencies.,C,Darlington pairs combine two transistors for multiplied gain. Option B is incorrect as noise increases with gain.,Transistor Configurations,Hard,Physics,Electronics
Why does a relay use a low-power signal to control a high-power device?,It reduces the energy consumption of the control circuit.,It isolates the control and load circuits electrically.,It minimizes the voltage drop across the load.,It eliminates the need for resistors in the circuit.,B,Relays provide electrical isolation between control and load. Option A is true but secondary to the primary isolation purpose.,Switching Circuits,Medium,Physics,Electronics
Why is a triac preferred over an SCR in AC power control applications?,It can conduct current in both directions.,It has a lower on-state voltage drop.,It requires no gate trigger signal once conducting.,It blocks voltage in both directions when off.,A,Triacs control AC by conducting during both half-cycles. Option D is true but applies to SCRs as well.,Power Electronics,Hard,Physics,Electronics
"In an operational amplifier comparator, why is no feedback resistor used?",To ensure saturation at the output for maximum signal swing.,To prevent oscillations in high-gain configurations.,To operate in linear region without distortion.,To increase input impedance for sensitive signals.,A,Comparator works in saturation for clear ON/OFF output. Option C is incorrect as feedback is required for linearity.,Operational Amplifiers,Medium,Physics,Electronics
Why is a capacitor used in series with an AC signal input to an amplifier circuit?,To block DC bias from affecting the input signal.,To increase the overall amplification factor.,To convert AC signals into DC for processing.,To reduce noise from the AC power supply.,A,"Coupling capacitors isolate DC while passing AC. Option D describes filtering, not coupling.",Filter Circuits,Easy,Physics,Electronics
Why does an NPN transistor require a positive base-emitter voltage to operate?,To forward bias the base-emitter junction for current flow.,To create a depletion region between base and collector.,To generate electron-hole pairs in the collector region.,To prevent thermal runaway in the transistor.,A,"Forward bias is essential for minority carrier injection. Option D describes biasing consequences, not cause.",Transistor Operation,Medium,Physics,Electronics
Why is a NAND gate implemented in a CMOS circuit using both PMOS and NMOS transistors?,To reduce power dissipation in static states.,To increase the switching speed compared to NMOS-only circuits.,To achieve symmetrical rise and fall times in output signals.,To eliminate the need for external pull-up resistors.,A,CMOS uses complementary transistors for low static power. Option B is true but secondary to energy efficiency.,Integrated Circuit Technology,Hard,Physics,Electronics
Why does a photoresistor (LDR) decrease its resistance when exposed to light?,Photon energy frees electrons in the semiconductor lattice.,Light generates a magnetic field that induces current.,It absorbs light to produce thermal energy.,It emits electrons through the photoelectric effect.,A,"Light excites electrons into the conduction band. Option D describes vacuum tubes, not solid-state devices.",Light-Sensitive Devices,Easy,Physics,Electronics
Why is a 555 timer IC configured as an astable multivibrator instead of a monostable one for LED blinking?,To produce a continuous square wave output.,To generate a single pulse when triggered.,To maintain a constant DC output voltage.,To filter out noise from the power supply.,A,"Astable mode creates continuous oscillations for blinking. Option B is monostable's purpose, not astable.",Timers and Oscillators,Medium,Physics,Electronics
Why does a common-collector amplifier (emitter follower) have high input impedance?,The emitter is grounded directly.,The base is connected to a high-impedance source.,The collector current is independent of load.,The input is applied to the base with no emitter resistor.,B,High input impedance results from base-emitter junction in series with small internal resistance. Option D is incorrect as emitter resistor increases impedance.,Amplifier Configurations,Hard,Physics,Electronics
Why is a JFET preferred over a BJT in high-input-impedance amplifier designs?,JFETs have no gate current due to reverse-biased p-n junctions.,JFETs operate at higher power frequencies.,JFETs require no biasing resistors in common-source configuration.,JFETs generate less thermal noise in signal paths.,A,JFETs' extremely low gate current suits high-impedance applications. Option D is partially true but secondary to input current issue.,Field Effect Transistors,Hard,Physics,Electronics
Why is a Zener diode specifically operated in reverse bias for voltage regulation?,To allow maximum current flow in forward direction,To utilize Zener breakdown at a specific voltage,To reduce power consumption in forward bias,To increase the diode's frequency response,B,"Zener breakdown occurs in reverse bias, providing stable voltage. Forward bias (A) is for regular diode conduction.",Zener Diodes,Easy,Physics,Electronics
A photodiode generates current when exposed to light. Which property makes this possible?,Photoelectric emission from the metal casing,Increase in minority carrier concentration in the depletion region,Thermal excitation of electrons in the valence band,Magnetic field-induced electron movement,B,Light creates electron-hole pairs in the depletion region. Thermal excitation (C) is unrelated to light exposure.,Photodiodes,Medium,Physics,Electronics
Why is a transistor driven into saturation mode to function as an efficient switch?,To minimize power dissipation across the device,To ensure both junctions are forward biased for maximum conductivity,To reduce the base-emitter voltage requirement,To operate at the linear region of the output characteristics,B,"Saturation ensures low VCE and high current flow. Linear operation (D) is for amplification, not switching.",Transistors as Switches,Medium,Physics,Electronics
Negative feedback in amplifiers improves stability. What is the fundamental reason for this?,It reduces the amplifier's bandwidth,It increases the gain of the amplifier,It reduces distortion by opposing output changes,It eliminates the need for biasing circuits,C,"Feedback opposes output variations, reducing distortion. Positive feedback (not shown) causes oscillations.",Amplifier Feedback,Hard,Physics,Electronics
An operational amplifier configured as a comparator relies on which principle?,High input impedance and low output impedance,Open-loop operation to maximize voltage difference,Closed-loop feedback for linear amplification,Phase inversion of the input signal,B,Comparator compares inputs without feedback. Closed-loop (C) is for controlled amplification.,Operational Amplifiers,Medium,Physics,Electronics
