Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"The sentence 'If I had studied harder, I _______ the exam.' requires which verb form?",will pass,would pass,would have passed,passed,C,"The third conditional 'If I had studied harder, I would have passed' is used for past hypothetical situations.",Conditionals,Hard,English,Reading and Thinking Skills
The word 'meanwhile' is used to indicate:,Simultaneous actions,Sequential actions,Contrasting ideas,Cause and effect,A,'Meanwhile' indicates that two actions are happening at the same time.,Adverbs and Conjunctions,Medium,English,Reading and Thinking Skills
"The correct form of the verb in the sentence 'By next year, I _______ English for five years.' is:",will have been studying,will study,am studying,study,A,"'Will have been studying' is the future perfect continuous tense, indicating an action that will continue up to a point in the future.",Tense and Aspect,Hard,English,Reading and Thinking Skills
"The new employee was very nervous on his first day, but his colleagues made him feel welcome by being very friendly and _______",support,supportive,supporting,to support,B,"The correct adjective 'supportive' describes the colleagues' attitude. 'Support' is a noun, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
"The tourists got lost in the woods because they didn't have a map, and even if they _______ one, they couldn't read it.",had,have,having,has,A,The correct verb form 'had' is used in the third conditional tense. 'Have' is incorrect due to tense inconsistency.,Conditional Tenses,Medium,English,Reading and Thinking Skills
"The teacher asked the students to write a 500-word essay on a historical figure, but many of them wrote _______",less,fewer,little,lesser,B,"The correct word 'fewer' is used for countable nouns (words). 'Less' is used for uncountable nouns (e.g., time).",Countable vs Uncountable Nouns,Easy,English,Reading and Thinking Skills
The company will not be able to meet the demand unless they _______ more staff.,hire,hires,hiring,will hire,A,The correct verb form 'hire' is used in the subjunctive mood after 'unless'. 'Hires' is incorrect due to subject-verb agreement.,Subjunctive Mood,Medium,English,Reading and Thinking Skills
"The new policy has been met with widespread criticism, with many arguing that it is _______ to the rights of the marginalized community.",detrimental,detriment,harm,harmed,A,"The correct adjective 'detrimental' describes the policy's negative impact. 'Detriment' is a noun, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
"The researcher spent years studying the behavior of the animals, and her findings were _______ in the scientific community.",groundbreaking,broke ground,breaks ground,groundbreak,A,"The correct adjective 'groundbreaking' describes the significance of her findings. 'Broke ground' is a verb phrase, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
The tourists were advised to be careful while crossing the _______ road.,busiest,busy,busier,more busy,B,The correct adjective 'busy' describes the road. 'Busiest' is a superlative form used for comparison among three or more.,Adjective Forms,Easy,English,Reading and Thinking Skills
The professor's lecture was so _______ that many students fell asleep.,boring,bored,bore,to bore,A,"The correct adjective 'boring' describes the lecture. 'Bored' describes the students, not the lecture.",Adjective Usage,Easy,English,Reading and Thinking Skills
"The company has been facing financial difficulties, and it is likely that they will _______ down their operations.",scale,scaled,scaling,scale back,D,The correct phrase 'scale back' means to reduce the size or extent of something. 'Scale down' is also correct but not among the options.,Phrasal Verbs,Medium,English,Reading and Thinking Skills
"The new employee was very efficient, but his lack of experience made him _______ in certain situations.",at a disadvantage,on the disadvantage,in disadvantage,to disadvantage,A,The correct phrase 'at a disadvantage' describes the employee's situation. Other options are not idiomatic.,Idiomatic Expressions,Medium,English,Reading and Thinking Skills
The teacher asked the students to write a story using _______ person narrative.,first,the first,a first,one's first,A,The correct phrase 'first person narrative' is a specific literary term. No article is needed before 'first'.,Literary Terms,Easy,English,Reading and Thinking Skills
"The company's profits have been declining, and it is _______ that they will have to lay off some employees.",likely,probable,possibly,possible,A,The correct adjective 'likely' describes the probability of an event. 'Probable' is also correct but 'likely' is more suitable here.,Adjective Usage,Medium,English,Reading and Thinking Skills
The tourists got lost because they didn't follow the _______ signs.,directional,directions,of direction,direct,A,"The correct adjective 'directional' describes the signs. 'Directions' is a noun, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
The new policy is aimed at reducing the _______ on small businesses.,burden,burdensome,burdens,being a burden,A,The correct noun 'burden' describes the negative impact on small businesses. 'Burdensome' is an adjective.,Noun Usage,Medium,English,Reading and Thinking Skills
The professor's lecture was so complex that it was _______ to many students.,incomprehensible,incomprehension,incomprehensibly,not comprehended,A,"The correct adjective 'incomprehensible' describes the lecture. 'Incomprehension' is a noun, not an adjective.",Adjective Usage,Medium,English,Reading and Thinking Skills
The company will _______ its operations in the next quarter.,expand,expanding,to expand,expansion,A,"The correct verb 'expand' is in the correct tense. 'Expanding' is a present participle, not the correct tense here.",Verb Tense,Easy,English,Reading and Thinking Skills
The tourists were warned about the _______ weather conditions in the region.,adverse,adversely,adversity,adversion,A,"The correct adjective 'adverse' describes the weather conditions. 'Adversely' is an adverb, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
The professor asked the students to analyze the _______ data.,statistical,statistics,of statistic,statistically,A,"The correct adjective 'statistical' describes the data. 'Statistics' is a noun, not an adjective.",Adjective Usage,Easy,English,Reading and Thinking Skills
"The new employee was struggling to keep up with the workload, and his colleagues offered to help him _______ the tasks.",prioritize,prioritizing,priority,to prioritize,A,"The correct verb 'prioritize' is in the correct form. 'Prioritizing' is a present participle, 'priority' is a noun.",Verb Form,Hard,English,Reading and Thinking Skills
The professor's remarks were so enigmatic that the students were left confused; the word 'enigmatic' means most nearly,Very clear,Mysterious,Lengthy,Uninteresting,B,"'Enigmatic' means mysterious or difficult to understand; 'Very clear' is the opposite, making it an incorrect choice.",Inference and Vocabulary,Medium,English,Reading and Thinking Skills
The new policy has been met with vehement opposition; the word 'vehement' is closest in meaning to,Violent or intense,Mild,Unanimous,Apathetic,A,"'Vehement' means showing strong feelings or opinions; 'Mild' is the opposite, making it incorrect.",Vocabulary in Context,Easy,English,Reading and Thinking Skills
The tourists got lost in the labyrinthine streets of the old city; the word 'labyrinthine' suggests,Straight and narrow,Complex or confusing,Well-lit,Crowded,B,"'Labyrinthine' describes something that is complex or confusing, like a maze; 'Straight and narrow' is the opposite.",Descriptive Language,Medium,English,Reading and Thinking Skills
The politician's speech was replete with platitudes; the word 'platitudes' refers to,Original ideas,Clichés or unoriginal statements,Emotional appeals,Statistical data,B,"'Platitudes' are statements that are dull or unoriginal; 'Original ideas' is the opposite, making it incorrect.",Rhetorical Devices,Hard,English,Reading and Thinking Skills
The artist's use of chiaroscuro created a dramatic effect; 'chiaroscuro' is an artistic term that refers to,The use of bright colors,The contrast between light and dark,The depiction of abstract shapes,The representation of realistic scenes,B,'Chiaroscuro' is an artistic technique that uses the contrast between light and dark to create a visual effect; 'The use of bright colors' is not necessarily related.,Artistic Terms,Medium,English,Reading and Thinking Skills
The new employee was very fastidious about his work; the word 'fastidious' means,Careless,Meticulous or demanding in one's standards,Slow,Creative,B,'Fastidious' describes someone who is meticulous or demanding in their standards; 'Careless' is the opposite.,Character Traits,Easy,English,Reading and Thinking Skills
The company's financial reports were opaque; the word 'opaque' suggests,Transparent or clear,Difficult to understand,Well-organized,Detailed,B,'Opaque' describes something that is difficult to understand or not transparent; 'Transparent or clear' is the opposite.,Business and Finance,Medium,English,Reading and Thinking Skills
The professor's erudite explanation helped clarify the complex concept; the word 'erudite' means,Knowledgeable or scholarly,Simple or straightforward,Lengthy or verbose,Confusing or unclear,A,'Erudite' describes someone who is knowledgeable or scholarly; 'Simple or straightforward' is the opposite.,Academic Language,Easy,English,Reading and Thinking Skills
The tourists were drawn to the picturesque village; the word 'picturesque' suggests,A scene that is visually pleasing,A place that is crowded or noisy,A location that is difficult to access,A site that is historically significant,A,'Picturesque' describes a scene or place that is visually pleasing; 'A place that is crowded or noisy' is not necessarily related.,Descriptive Language,Medium,English,Reading and Thinking Skills
The politician's rhetoric was laced with hyperbole; the word 'hyperbole' refers to,Understatement,Exaggerated statements,Literal truth,Irony,B,'Hyperbole' is a rhetorical device that involves exaggerated statements; 'Understatement' is the opposite.,Rhetorical Devices,Hard,English,Reading and Thinking Skills
The new policy has been criticized for being draconian; the word 'draconian' means,Severe or harsh,Lenient or mild,Fair or just,Flexible or adaptable,A,'Draconian' describes a law or policy that is severe or harsh; 'Lenient or mild' is the opposite.,Political Language,Medium,English,Reading and Thinking Skills
The scientist's groundbreaking research was a tour de force; the phrase 'tour de force' suggests,A performance or achievement that is impressive or impressive,A routine or unremarkable task,A failure or disappointment,A collaborative effort,A,'Tour de force' is a phrase that describes a performance or achievement that is impressive; 'A routine or unremarkable task' is the opposite.,Idiomatic Expressions,Hard,English,Reading and Thinking Skills
The company's mission statement was imbued with a sense of altruism; the word 'altruism' refers to,Selfishness or self-interest,Unselfish concern for the welfare of others,Profit or financial gain,Competition or rivalry,B,'Altruism' describes a selfless concern for the welfare of others; 'Selfishness or self-interest' is the opposite.,Business Ethics,Medium,English,Reading and Thinking Skills
The artist's use of symbolism added depth to the painting; the word 'symbolism' refers to,The use of literal or realistic representations,The use of symbols or objects to represent abstract ideas,The emphasis on color or texture,The depiction of everyday scenes,B,'Symbolism' is an artistic technique that involves using symbols or objects to represent abstract ideas; 'The use of literal or realistic representations' is not related.,Artistic Terms,Easy,English,Reading and Thinking Skills
The professor's didactic approach to teaching was effective; the word 'didactic' means,Intended to teach or instruct,Entertaining or engaging,Complex or confusing,Unstructured or informal,A,'Didactic' describes an approach to teaching that is intended to instruct; 'Entertaining or engaging' is not the primary meaning.,Pedagogical Terms,Medium,English,Reading and Thinking Skills
The tourists were warned about the pernicious effects of the sun; the word 'pernicious' means,Harmful or damaging,Beneficial or healthy,Neutral or insignificant,Unpredictable or variable,A,'Pernicious' describes something that is harmful or damaging; 'Beneficial or healthy' is the opposite.,Health and Safety,Easy,English,Reading and Thinking Skills
The politician's speech was criticized for being vapid; the word 'vapid' means,Lacking in substance or interest,Engaging or thought-provoking,Well-structured or organized,Emotional or passionate,A,'Vapid' describes something that lacks substance or interest; 'Engaging or thought-provoking' is the opposite.,Rhetorical Devices,Medium,English,Reading and Thinking Skills
The new employee was very assiduous in his work; the word 'assiduous' means,Careless or negligent,Diligent or hardworking,Creative or innovative,Slow or methodical,B,'Assiduous' describes someone who is diligent or hardworking; 'Careless or negligent' is the opposite.,Character Traits,Easy,English,Reading and Thinking Skills
The artist's use of foreshadowing added suspense to the story; the word 'foreshadowing' refers to,The use of hints or clues to suggest future events,The depiction of events in a straightforward manner,The use of symbolism or metaphors,The emphasis on character development,A,'Foreshadowing' is a literary device that involves using hints or clues to suggest future events; 'The depiction of events in a straightforward manner' is not related.,Literary Devices,Medium,English,Reading and Thinking Skills
The professor's remarks were tinged with irony; the word 'irony' refers to,A contrast between what is expected and what occurs,A literal or straightforward statement,A humorous or sarcastic comment,A serious or somber tone,A,'Irony' involves a contrast between what is expected and what occurs; 'A literal or straightforward statement' is not related.,Rhetorical Devices,Hard,English,Reading and Thinking Skills
"The teacher said, 'The Earth orbits the Sun.' Which transformation is correct when changing to indirect speech?",The teacher said that the Earth orbited the Sun.,The teacher said that the Earth orbits the Sun.,The teacher told that the Earth orbits the Sun.,The teacher ordered that the Earth orbits the Sun.,B,Option B is correct as it correctly changes direct to indirect speech without changing the universal truth's tense.,Indirect Speech,Easy,English,Reading and Thinking Skills
The sentence 'The manager will announce the new policy tomorrow' is transformed into passive voice as,The new policy will be announced by the manager tomorrow.,The new policy is announced by the manager tomorrow.,"Tomorrow, the manager will announce the new policy.",The manager is going to announce the new policy tomorrow.,A,"Option A correctly transforms the sentence into passive voice, maintaining the future tense.",Passive Voice,Medium,English,Reading and Thinking Skills
"The principal said to the students, 'Do not waste your time.' The correct indirect speech form is",The principal advised the students not to waste their time.,The principal ordered the students to waste their time.,The principal forbade the students to waste their time.,The principal told the students to waste their time.,A,"Option A correctly transforms the imperative sentence into indirect speech, conveying the principal's advice.",Indirect Speech,Medium,English,Reading and Thinking Skills
The active voice of 'The play was being performed by the actors' is,The actors were performing the play.,The actors performed the play.,The actors are performing the play.,The actors have performed the play.,A,"Option A correctly transforms the sentence into active voice, maintaining the continuous tense.",Active Voice,Easy,English,Reading and Thinking Skills
"The sentence 'If I won the lottery, I would buy a house' is an example of",Zero conditional,First conditional,Second conditional,Third conditional,C,"Option C is correct as it describes a hypothetical or unlikely situation, characteristic of the second conditional.",Conditionals,Medium,English,Reading and Thinking Skills
"The teacher commanded, 'Stop talking!' The correct indirect form is",The teacher commanded us to stop talking.,The teacher ordered us to be quiet.,The teacher forbade us to talk.,The teacher told us to be silent.,A,"Option A correctly transforms the imperative sentence into indirect speech, maintaining the command.",Indirect Speech,Easy,English,Reading and Thinking Skills
The passive voice of 'The company will hire new staff' is,New staff will be hired by the company.,New staff are hired by the company.,The company is going to hire new staff.,New staff have been hired by the company.,A,"Option A correctly transforms the sentence into passive voice, maintaining the future tense.",Passive Voice,Easy,English,Reading and Thinking Skills
The sentence 'The research has been conducted by the team since last year' is in,"Active voice, present perfect continuous tense","Passive voice, present perfect continuous tense","Active voice, past perfect continuous tense","Passive voice, past perfect continuous tense",B,Option B correctly identifies the sentence as being in passive voice and present perfect continuous tense.,Tense Identification,Medium,English,Reading and Thinking Skills
"The direct speech 'She said, ""I love reading books""' in indirect speech is",She said that she loved reading books.,She said that she loves reading books.,She told that she loves reading books.,She stated that she loved reading.,A,"Option A correctly changes the direct speech to indirect speech, adjusting the tense accordingly.",Indirect Speech,Medium,English,Reading and Thinking Skills
The sentence 'The new employee was given the task by the manager' is in,Active voice,Passive voice,Both active and passive voice,Neither active nor passive voice,B,"Option B is correct as the sentence is structured in passive voice, with the subject receiving the action.",Passive Voice Identification,Easy,English,Reading and Thinking Skills
The correct passive form of 'The students are doing their homework' is,Their homework is being done by the students.,Their homework was being done by the students.,The homework is done by the students.,Their homework has been done by the students.,A,"Option A correctly transforms the sentence into passive voice, maintaining the present continuous tense.",Passive Voice,Medium,English,Reading and Thinking Skills
"The indirect speech of 'He said, ""I will attend the meeting""' is",He said that he will attend the meeting.,He said that he would attend the meeting.,He told that he will attend the meeting.,He stated that he would attend the meeting.,B,"Option B correctly changes the direct speech to indirect speech, adjusting the future tense to conditional.",Indirect Speech,Medium,English,Reading and Thinking Skills
The sentence 'The package will be delivered tomorrow' is an example of,"Active voice, future simple tense","Passive voice, future simple tense","Active voice, present simple tense","Passive voice, present simple tense",B,Option B correctly identifies the sentence as being in passive voice and future simple tense.,Tense and Voice Identification,Easy,English,Reading and Thinking Skills
The correct transformation of 'She is writing a letter' into passive voice is,A letter is being written by her.,A letter was being written by her.,A letter is written by her.,A letter has been written by her.,A,"Option A correctly transforms the sentence into passive voice, maintaining the present continuous tense.",Passive Voice,Easy,English,Reading and Thinking Skills
"The teacher's statement, 'The final exam will be conducted next week' in indirect speech is",The teacher said that the final exam will be conducted the following week.,The teacher said that the final exam would be conducted the following week.,The teacher announced that the final exam is conducted next week.,The teacher told that the final exam will be conducted next week.,B,"Option B correctly changes the direct speech to indirect speech, adjusting the future tense to conditional and 'next week' to 'the following week'.",Indirect Speech,Hard,English,Reading and Thinking Skills
The active voice of 'The play has been performed by the drama club' is,The drama club has performed the play.,The drama club performed the play.,The drama club is performing the play.,The drama club performs the play.,A,"Option A correctly transforms the sentence into active voice, maintaining the present perfect tense.",Active Voice,Medium,English,Reading and Thinking Skills
"The sentence 'If she had studied harder, she would have passed' is an example of",First conditional,Second conditional,Third conditional,Zero conditional,C,"Option C is correct as it describes a past hypothetical situation and its consequence, characteristic of the third conditional.",Conditionals,Hard,English,Reading and Thinking Skills
"The indirect speech of 'The guide said, ""The museum is closed on Mondays""' is",The guide said that the museum was closed on Mondays.,The guide said that the museum is closed on Mondays.,The guide informed that the museum is closed on Mondays.,The guide told that the museum was closed on Mondays.,B,Option B correctly changes the direct speech to indirect speech without changing the tense of a universal truth.,Indirect Speech,Medium,English,Reading and Thinking Skills
The passive voice of 'The researchers are conducting an experiment' is,An experiment is being conducted by the researchers.,An experiment was conducted by the researchers.,An experiment is conducted by the researchers.,An experiment has been conducted by the researchers.,A,"Option A correctly transforms the sentence into passive voice, maintaining the present continuous tense.",Passive Voice,Easy,English,Reading and Thinking Skills
The sentence 'The new policy has been implemented by the administration' is an example of,"Active voice, present perfect tense","Passive voice, present perfect tense","Active voice, past simple tense","Passive voice, past simple tense",B,Option B correctly identifies the sentence as being in passive voice and present perfect tense.,Tense and Voice Identification,Hard,English,Reading and Thinking Skills
The tourists got lost in the woods because they _______ their map at home.,leave,left,leaves,leaving,B,"The correct answer is 'left' because it is the past tense of 'leave', matching the sentence's past tense context.",Verb Tense Consistency,Easy,English,Reading and Thinking Skills
"The company's profits have been declining, so they are considering _______ some of their less profitable departments.",to close,closing,close,closes,B,The correct answer is 'closing' because it is a gerund that follows 'considering'.,Gerunds and Infinitives,Medium,English,Reading and Thinking Skills
"By the time the fire department arrived, the fire _______ for hours.",had been burning,has been burning,was burning,is burning,A,The correct answer is 'had been burning' because it uses the past perfect continuous tense to describe an action that started before another past action.,Past Perfect Continuous Tense,Medium,English,Reading and Thinking Skills
"The teacher asked the students to write a 500-word essay on a historical event, but many of them _______ the deadline.",miss,misses,missing,missed,D,"The correct answer is 'missed' because it is in the past tense, matching the context of the sentence.",Verb Tense Consistency,Easy,English,Reading and Thinking Skills
"The city's infrastructure is in dire need of improvement, with many roads being in a state of _______ .",disrepair,disrepaired,disrepute,disreputable,A,The correct answer is 'disrepair' because it is a noun that correctly describes the state of the roads.,Noun Usage,Medium,English,Reading and Thinking Skills
"The researchers spent years studying the effects of climate change, and their findings _______ significant implications for future policy.",has,have,having,had,B,The correct answer is 'have' because it agrees with the plural subject 'findings'.,Subject-Verb Agreement,Medium,English,Reading and Thinking Skills
"The novel's complex plot and nuanced characters make it a challenging but rewarding read, _______ readers who enjoy literary fiction.",for,to,with,by,A,"The correct answer is 'for' because it is the correct preposition to use in this context, indicating the intended audience.",Preposition Usage,Hard,English,Reading and Thinking Skills
"The charity event was a huge success, with many attendees donating generously to the cause, _______ the total amount raised to a record high.",push,pushing,pushed,pushes,B,The correct answer is 'pushing' because it is a present participle that correctly describes the effect of the donations.,Participle Usage,Medium,English,Reading and Thinking Skills
"The company's financial reports indicate a significant increase in profits, _______ investors to buy more shares.",encouraging,encourages,encourage,encouraged,A,The correct answer is 'encouraging' because it is a present participle that describes the effect of the financial reports.,Participle Usage,Medium,English,Reading and Thinking Skills
"The tourists were amazed by the beauty of the landscape, _______ by the vibrant colors of the local flora.",striking,struck,strike,strikes,B,"The correct answer is 'struck' because it is the past participle of 'strike', correctly used in the passive voice.",Passive Voice,Hard,English,Reading and Thinking Skills
The professor's lecture was _______ by the students' lack of preparation.,hinder,hinders,hindering,hindered,D,"The correct answer is 'hindered' because it is the past tense of 'hinder', correctly used in the passive voice.",Passive Voice,Medium,English,Reading and Thinking Skills
"The company's mission is to provide high-quality products, _______ customer satisfaction above all else.",prioritize,prioritizes,prioritizing,prioritized,C,The correct answer is 'prioritizing' because it is a present participle that correctly describes the company's mission.,Participle Usage,Hard,English,Reading and Thinking Skills
"The tourists got lost because they didn't have a map, _______ them to find their way back to the hotel.",allow,allowing,allowed,allows,C,"The correct answer is 'allowed' because it is the past tense of 'allow', correctly used in this context.",Verb Tense Consistency,Easy,English,Reading and Thinking Skills
The new policy aims to reduce carbon emissions by _______ the use of renewable energy sources.,promote,promotes,promoting,promoted,C,The correct answer is 'promoting' because it is a gerund that follows 'by'.,Gerunds and Infinitives,Medium,English,Reading and Thinking Skills
"The researcher's groundbreaking study was met with widespread acclaim, _______ new avenues for future research.",opening,opens,open,opened,A,The correct answer is 'opening' because it is a present participle that correctly describes the effect of the study.,Participle Usage,Medium,English,Reading and Thinking Skills
"The city's infrastructure is in need of significant investment, _______ the need for increased funding.",highlight,highlights,highlighting,highlighted,C,The correct answer is 'highlighting' because it is a present participle that correctly describes the effect of the need for investment.,Participle Usage,Hard,English,Reading and Thinking Skills
"The professor asked the students to write a critical analysis of the text, _______ their understanding of the material.",assessing,assess,assesses,assessed,A,The correct answer is 'assessing' because it is a present participle that correctly describes the purpose of the assignment.,Participle Usage,Medium,English,Reading and Thinking Skills
