Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A 5 kg block is moving with 10 m/s velocity. What is its momentum?,50 kg m/s,25 kg m/s,10 kg m/s,100 kg m/s,A,"Momentum = mv = 5 * 10 = 50 kg m/s, using the formula for momentum.",NET,Conceptual,Medium,Physics,Motion and Force
A force of 10 N is applied to a body of mass 5 kg. What is its acceleration?,2 m/s²,1 m/s²,5 m/s²,0.5 m/s²,A,"F = ma, so a = F/m = 10/5 = 2 m/s², applying Newton's second law.",NET,Conceptual,Medium,Physics,Motion and Force
A body is moving in a circular path with constant speed. What is its acceleration?,0 m/s²,v² / r,v / r,-v² / r,B,"Centripetal acceleration = v² / r, necessary for circular motion with constant speed.",NET,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is pulled up a frictionless incline. What is its acceleration?,g sin(θ),g cos(θ),g tan(θ),0,A,"Acceleration down the incline = g sin(θ), due to the component of gravity along the incline.",NET,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards. What is its acceleration?,g,-g,0,2g,A,"Acceleration due to gravity = g, always downwards, regardless of the body's direction.",NET,Conceptual,Medium,Physics,Motion and Force
A car accelerates from rest to 20 m/s in 4 s. What is its average acceleration?,5 m/s²,4 m/s²,10 m/s²,2 m/s²,A,"a = Δv/Δt = 20 / 4 = 5 m/s², using the formula for average acceleration.",NET,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is moving on a horizontal surface with a frictional force of 4 N. What is its acceleration?,-2 m/s²,2 m/s²,-1 m/s²,1 m/s²,A,"F = ma, so a = -F/m = -4/2 = -2 m/s², negative because friction opposes motion.",NET,Conceptual,Medium,Physics,Motion and Force
A body is moving with uniform acceleration. What is its velocity at time t?,u + at,u - at,v + at,v - at,A,"v = u + at, using the equation of motion for uniform acceleration.",NET,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is moving with 2 m/s on a frictionless surface. What is its momentum?,5 kg m/s,10 kg m/s,2 kg m/s,8 kg m/s,B,Momentum = mass * velocity = 5 kg * 2 m/s = 10 kg m/s.,ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 20 N acts on a 4 kg body. What is its acceleration?,5 m/s²,4 m/s²,10 m/s²,2 m/s²,A,"F = ma, so a = F/m = 20 N / 4 kg = 5 m/s².",ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves with initial velocity 5 m/s and acceleration 2 m/s². What is its velocity after 3 s?,11 m/s,8 m/s,9 m/s,7 m/s,A,v = u + at = 5 m/s + 2 m/s² * 3 s = 11 m/s.,ECAT,Conceptual,Medium,Physics,Motion and Force
A car accelerates from rest at 2 m/s². What distance does it cover in 4 s?,16 m,8 m,12 m,20 m,A,s = ut + 1/2 at² = 0 + 1/2 * 2 m/s² * (4 s)² = 16 m.,ECAT,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards with 20 m/s. What is its velocity at maximum height?,10 m/s,0 m/s,-10 m/s,20 m/s,B,"At maximum height, velocity = 0 m/s due to deceleration by gravity.",ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 10 N acts on a body at 30° to the horizontal. What is its horizontal component?,8.66 N,5 N,10 N,7.07 N,A,F_x = F cos(θ) = 10 N * cos(30°) = 10 N * √3/2 = 8.66 N.,ECAT,Conceptual,Medium,Physics,Motion and Force
A 3 kg block is moving on a frictionless surface with 4 m/s. What is its kinetic energy?,24 J,12 J,16 J,20 J,A,K.E = 1/2 mv² = 1/2 * 3 kg * (4 m/s)² = 24 J.,ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves in a circular path with radius 5 m and speed 10 m/s. What is its centripetal acceleration?,20 m/s²,10 m/s²,15 m/s²,25 m/s²,A,a_c = v²/r = (10 m/s)² / 5 m = 20 m/s².,ECAT,Conceptual,Medium,Physics,Motion and Force
A 5 N force acts on a body for 2 s. What is the impulse?,10 Ns,5 Ns,8 Ns,12 Ns,A,Impulse = F * Δt = 5 N * 2 s = 10 Ns.,ECAT,Conceptual,Medium,Physics,Motion and Force
A body is projected at 45° with 20 m/s. What is its time of flight?,2√2 s,2 s,4 s,√2 s,A,T = 2u sin(θ) / g = 2 * 20 m/s * sin(45°) / 10 m/s² = 2√2 s.,ECAT,Conceptual,Medium,Physics,Motion and Force
A car moves with 5 m/s and accelerates at 2 m/s². What is its velocity after 2 s?,9 m/s,7 m/s,10 m/s,8 m/s,A,v = u + at = 5 m/s + 2 m/s² * 2 s = 9 m/s.,ECAT,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is on a frictionless surface. A 20 N force acts on it for 3 s. What is its final velocity?,6 m/s,4 m/s,8 m/s,5 m/s,A,"a = F/m = 20 N / 10 kg = 2 m/s², v = u + at = 0 + 2 m/s² * 3 s = 6 m/s.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body is moving in a straight line with uniform acceleration. What is its acceleration if it covers 10 m in 2 s?,2 m/s²,4 m/s²,5 m/s²,3 m/s²,C,"s = ut + 1/2 at², 10 m = 0 + 1/2 * a * (2 s)², a = 5 m/s².",ECAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is attached to a horizontal spring with spring constant 400 N/m. What is its frequency?,√100 / (2π) Hz,10 / π Hz,√50 / π Hz,5 / π Hz,C,f = 1/(2π) * √(k/m) = 1/(2π) * √(400 N/m / 2 kg) = √50 / π Hz.,ECAT,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards with 15 m/s. What is the maximum height reached?,11.25 m,10 m,12 m,15 m,A,h = u² / (2g) = (15 m/s)² / (2 * 10 m/s²) = 11.25 m.,ECAT,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is moving with 3 m/s. What is its kinetic energy?,22.5 J,20 J,25 J,18 J,A,K.E = 1/2 mv² = 1/2 * 5 kg * (3 m/s)² = 22.5 J.,ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 15 N acts on a 3 kg body. What is its acceleration?,5 m/s²,4 m/s²,3 m/s²,6 m/s²,A,a = F/m = 15 N / 3 kg = 5 m/s².,ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves in a circular path with radius 10 m and speed 20 m/s. What is its centripetal force if its mass is 5 kg?,200 N,150 N,250 N,100 N,A,F_c = mv²/r = 5 kg * (20 m/s)² / 10 m = 200 N.,ECAT,Conceptual,Medium,Physics,Motion and Force
A 4 kg block is on a horizontal frictionless surface. What is its acceleration if a 12 N force acts on it?,3 m/s²,2 m/s²,4 m/s²,5 m/s²,A,a = F/m = 12 N / 4 kg = 3 m/s².,ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 10 N acts on a 5 kg mass. What is its acceleration?,1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,"F = ma, so a = F/m = 10/5 = 2 m/s², applying Newton's second law.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A particle moves with initial velocity 2 m/s and acceleration 3 m/s². What is its velocity after 4 s?,10 m/s,12 m/s,14 m/s,16 m/s,C,"v = u + at = 2 + 3*4 = 14 m/s, using the equation of motion.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
"A car travels 100 m in 5 s with uniform acceleration. If its initial velocity is 10 m/s, what is its acceleration?",2 m/s²,4 m/s²,6 m/s²,8 m/s²,B,"s = ut + 1/2 at², 100 = 10*5 + 1/2 a*5², solving for a gives 4 m/s².",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A projectile is launched with 20 m/s at 60° to the horizontal. What is its time of flight?,2√3 s,4 s,2 s,√3 s,A,"T = 2u sin(θ) / g = 2*20*sin(60°) / 10 = 2√3 s, using the formula for time of flight.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is moving with 4 m/s velocity on a frictionless surface. What force is required to bring it to rest in 2 s?,-20 N,-15 N,-10 N,-25 N,A,"F = ma = m (v - u) / t = 10 * (0 - 4) / 2 = -20 N, applying Newton's second law.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path with radius 5 m and speed 10 m/s. What is its centripetal acceleration?,20 m/s²,15 m/s²,10 m/s²,25 m/s²,A,"a = v² / r = 10² / 5 = 20 m/s², using the formula for centripetal acceleration.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A force of 5 N acts on a 2 kg mass for 3 s. What is the change in its momentum?,15 kg m/s,10 kg m/s,12 kg m/s,8 kg m/s,A,"Δp = F * Δt = 5 * 3 = 15 kg m/s, using the impulse-momentum theorem.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A car accelerates from 0 to 20 m/s in 4 s. What is its average acceleration?,5 m/s²,4 m/s²,3 m/s²,2 m/s²,A,"a = Δv / Δt = (20 - 0) / 4 = 5 m/s², using the definition of average acceleration.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
"A block is projected up a frictionless incline with 10 m/s. If the angle of incline is 30°, what is its acceleration?",-5 m/s²,-4 m/s²,-6 m/s²,-3 m/s²,A,"a = -g sin(θ) = -10 sin(30°) = -5 m/s², resolving forces along the incline.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
"A particle moves with constant acceleration. If its velocity changes from 5 m/s to 15 m/s in 4 s, what is its acceleration?",2.5 m/s²,3 m/s²,2 m/s²,1.5 m/s²,A,"a = Δv / Δt = (15 - 5) / 4 = 2.5 m/s², using the definition of acceleration.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
"A 5 kg block is pulled horizontally with a force of 10 N. If the coefficient of friction is 0.2, what is its acceleration?",0 m/s²,1 m/s²,2 m/s²,0.4 m/s²,D,"F - μmg = ma, 10 - 0.2*5*10 = 5a, solving for a gives 0.4 m/s², considering frictional force.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A projectile is launched with 15 m/s at 45° to the horizontal. What is its maximum height?,5.625 m,6 m,5 m,4 m,A,"H = u² sin²(θ) / 2g = 15² sin²(45°) / (2*10) = 5.625 m, using the formula for maximum height.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
"A car travels 200 m in 10 s with uniform acceleration. If its initial velocity is 5 m/s, what is its final velocity?",35 m/s,30 m/s,25 m/s,20 m/s,A,"s = (u + v)/2 * t, 200 = (5 + v)/2 * 10, solving for v gives 35 m/s, using the equation of motion.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is moving with 5 m/s velocity. What is its momentum?,50 kg m/s,40 kg m/s,30 kg m/s,20 kg m/s,A,"p = mv = 10 * 5 = 50 kg m/s, using the definition of momentum.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A force of 20 N acts on a 4 kg mass. What is its acceleration?,5 m/s²,4 m/s²,3 m/s²,6 m/s²,A,"F = ma, so a = F/m = 20/4 = 5 m/s², applying Newton's second law.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path with radius 10 m and speed 20 m/s. What is its angular velocity?,1 rad/s,2 rad/s,3 rad/s,4 rad/s,B,"ω = v / r = 20 / 10 = 2 rad/s, using the formula for angular velocity.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A car accelerates from 0 to 30 m/s in 6 s. What is its average acceleration?,5 m/s²,4 m/s²,6 m/s²,3 m/s²,A,"a = Δv / Δt = (30 - 0) / 6 = 5 m/s², using the definition of average acceleration.",GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is moving with a constant velocity on a rough surface. What is the net force acting on it?,5 N,0 N,10 N,20 N,B,"Since the block is moving with constant velocity, the net force is zero according to Newton's First Law.",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path of radius 2 m with a constant speed of 4 m/s. What is its centripetal acceleration?,4 m/s²,8 m/s²,2 m/s²,6 m/s²,B,Centripetal acceleration = v² / r = (4)² / 2 = 8 m/s².,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is suspended by a rope. What is the tension in the rope?,50 N,100 N,98 N,200 N,C,Tension = mg = 10 * 9.8 = 98 N.,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A force of 5 N acts on a body for 2 s. What is the impulse?,5 Ns,10 Ns,2 Ns,20 Ns,B,Impulse = F * Δt = 5 * 2 = 10 Ns.,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
"A body is moving with an initial velocity of 2 m/s. After 3 s, its velocity is 8 m/s. What is its average acceleration?",1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,Average acceleration = Δv / Δt = (8 - 2) / 3 = 2 m/s².,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is pushed with a force of 10 N on a frictionless surface. What is its acceleration?,1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,"Using F = ma, we get a = F/m = 10/5 = 2 m/s².",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
"A particle moves in a straight line with an initial velocity of 4 m/s. After 2 s, its velocity is 6 m/s. What is its average acceleration?",1 m/s²,2 m/s²,3 m/s²,4 m/s²,A,Average acceleration = Δv / Δt = (6 - 4) / 2 = 1 m/s².,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A car is moving with a constant speed of 20 m/s on a circular track. What is its centripetal acceleration if the radius is 50 m?,4 m/s²,6 m/s²,8 m/s²,10 m/s²,C,Centripetal acceleration = v² / r = (20)² / 50 = 8 m/s².,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is attached to a spring with a spring constant of 100 N/m. What is its acceleration when displaced by 0.1 m?,2 m/s²,5 m/s²,10 m/s²,20 m/s²,B,"Using F = -kx and F = ma, we get a = -kx/m = -100*0.1/2 = 5 m/s².",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards with an initial velocity of 10 m/s. What is its velocity at the highest point?,0 m/s,5 m/s,10 m/s,20 m/s,A,"At the highest point, the velocity is zero due to the acceleration due to gravity.",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is moving on a rough surface with a coefficient of friction of 0.2. What is the frictional force?,10 N,20 N,15 N,25 N,B,Frictional force = μN = 0.2 * 10 * 9.8 = 19.6 ≈ 20 N.,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A particle is moving in a circular path with a constant speed. What is the direction of its acceleration?,Tangential,Radial,Perpendicular,Parallel,B,"The acceleration is directed towards the center, hence radial.",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is pulled with a force of 20 N at an angle of 30°. What is its horizontal acceleration?,2 m/s²,3 m/s²,3.46 m/s²,4 m/s²,C,"Horizontal force = Fcos(30°) = 20 * 0.866 = 17.32 N, a = F/m = 17.32 / 5 = 3.46 m/s².",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A car accelerates from 0 to 100 km/h in 5 s. What is its average acceleration?,4 m/s²,5 m/s²,5.55 m/s²,6 m/s²,C,"First, convert 100 km/h to m/s: 100 * (5/18) = 27.78 m/s. Then, a = Δv / Δt = 27.78 / 5 = 5.55 m/s².",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
"A body is moving with a constant acceleration of 2 m/s². If its initial velocity is 5 m/s, what is its velocity after 3 s?",10 m/s,11 m/s,12 m/s,13 m/s,B,"Using v = u + at, we get v = 5 + 2*3 = 11 m/s.",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is attached to a string and rotated in a vertical circle. What is the tension at the top if the speed is 4 m/s and radius is 1 m?,10 N,12 N,20 N - 2*9.8 N,32 N - 19.6 N,D,Tension = (mv²/r) - mg = (2*4²/1) - 2*9.8 = 32 - 19.6 N.,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A force of 10 N acts on a body of mass 5 kg for 2 s. What is the change in momentum?,10 kg m/s,20 kg m/s,15 kg m/s,25 kg m/s,B,Change in momentum = F * Δt = 10 * 2 = 20 kg m/s.,LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A particle moves in a straight line with a velocity given by v = 2t + 1. What is its acceleration at t = 3 s?,1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,"Acceleration = dv/dt = d(2t + 1)/dt = 2 m/s², which is constant.",LUMS_SAT,Conceptual,Medium,Physics,Motion and Force
A force of 10 N acts on a 5 kg body. What is its acceleration?,1 m/s²,2 m/s²,0.5 m/s²,5 m/s²,B,"F = ma, so a = F/m = 10/5 = 2 m/s², applying Newton's second law.",NET,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path with constant speed. What is its acceleration?,Zero,Tangential,Centripetal,None of these,C,"For uniform circular motion, acceleration is directed towards the center, known as centripetal acceleration.",NET,Conceptual,Medium,Physics,Motion and Force
What is the force required to keep a 1000 kg car moving at constant velocity on a level road?,0 N,1000 N,9800 N,10000 N,A,"At constant velocity, net force is zero, as per Newton's first law.",NET,Conceptual,Medium,Physics,Motion and Force
A 50 N force is applied to a body at an angle of 30° to the horizontal. What is its horizontal component?,25 N,43.3 N,50 N,25√3 N,B,"Horizontal component = F cos(θ) = 50 * cos(30°) = 50 * √3 / 2 = 43.3 N, resolving the force.",NET,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is pulled with a force of 20 N on a frictionless surface. What is its acceleration?,2 m/s²,4 m/s²,1 m/s²,5 m/s²,B,"F = ma, so a = F/m = 20/5 = 4 m/s², applying Newton's second law.",NET,Conceptual,Medium,Physics,Motion and Force
A projectile is launched at 45°. What is its range if initial velocity is 20 m/s?,20 m,40 m,40.8 m,80 m,C,"Range = (u² sin(2θ)) / g = (20² * sin(90°)) / 9.8 = 400 / 9.8 = 40.8 m, using the range formula.",NET,Conceptual,Medium,Physics,Motion and Force
A body moves with constant acceleration. What is the shape of its velocity-time graph?,Parabola,Straight line,Circle,Ellipse,B,"For constant acceleration, the velocity-time graph is a straight line, as a = Δv / Δt.",NET,Conceptual,Medium,Physics,Motion and Force
A force of 100 N acts on a body for 2 s. What is the impulse?,50 Ns,100 Ns,200 Ns,400 Ns,C,"Impulse = F * Δt = 100 * 2 = 200 Ns, using the impulse formula.",NET,Conceptual,Medium,Physics,Motion and Force
A car rounds a curve with 50 m radius at 20 m/s. What is its centripetal acceleration?,4 m/s²,8 m/s²,10 m/s²,40 m/s²,B,"a = v² / r = 20² / 50 = 8 m/s², using the centripetal acceleration formula.",NET,Conceptual,Medium,Physics,Motion and Force
A body is moving in a straight line with constant speed. What is its acceleration?,Zero,Constant,Increasing,Decreasing,A,"For constant speed in a straight line, acceleration is zero, as there's no change in velocity.",NET,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is lifted vertically upwards with 50 N force. What is its acceleration?,0 m/s²,5 m/s²,-5 m/s² (downwards),None of these,C,"Net force = F - mg = 50 - 100 = -50 N. a = F_net / m = -50 / 10 = -5 m/s², applying Newton's second law.",NET,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path with 10 m radius at 5 m/s. What is its angular velocity?,0.5 rad/s,1 rad/s,2 rad/s,5 rad/s,A,"ω = v / r = 5 / 10 = 0.5 rad/s, using the formula for angular velocity.",NET,Conceptual,Medium,Physics,Motion and Force
A body is projected upwards with 30° angle. What is its time of flight if initial velocity is 20 m/s?,1 s,2 s,2.04 s,4 s,C,"T = 2u sin(θ) / g = 2 * 20 * sin(30°) / 9.8 = 2.04 s, using the time of flight formula.",NET,Conceptual,Medium,Physics,Motion and Force
A 20 N force is applied to a 10 kg body on a frictionless surface at 30° to the horizontal. What is its horizontal acceleration?,1 m/s²,√3 m/s²,2 m/s²,1.732 m/s²,D,Horizontal component of force = F cos(30°) = 20 * √3 / 2 = 17.32 N. a = F_horizontal / m = 17.32 / 10 = 1.732 m/s².,NET,Conceptual,Medium,Physics,Motion and Force
A car accelerates from rest to 30 m/s in 6 s. What is its average acceleration?,2 m/s²,5 m/s²,3 m/s²,6 m/s²,B,"a = Δv / Δt = 30 / 6 = 5 m/s², calculating average acceleration.",NET,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is moving on a frictionless surface with 10 m/s velocity. What is the force required to stop it in 2 s?,25 N,-25 N,50 N,-50 N (opposite direction),A,"F = ma = m * Δv / Δt = 5 * 10 / 2 = 25 N, applying Newton's second law to find the required force.",NET,Conceptual,Medium,Physics,Motion and Force
A 5 kg block is moving with 10 m/s. What is its kinetic energy?,25 J,50 J,250 J,500 J,C,"Kinetic energy = 0.5 * m * v² = 0.5 * 5 * 10² = 250 J, using the formula for kinetic energy.",ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 10 N acts on a 2 kg body. What is its acceleration?,2 m/s²,5 m/s²,10 m/s²,20 m/s²,B,"F = ma, so a = F / m = 10 / 2 = 5 m/s², using Newton's second law.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves 3 m in 2 s. What is its average velocity?,1 m/s,1.5 m/s,2 m/s,3 m/s,B,Average velocity = total displacement / total time = 3 / 2 = 1.5 m/s.,ECAT,Conceptual,Medium,Physics,Motion and Force
A 10 N force acts at 30° to the horizontal. What is its horizontal component?,5 N,5 √3 N,8.66 N,10 N,C,Horizontal component = F * cos(θ) = 10 * cos(30°) = 10 * √3 / 2 = 8.66 N.,ECAT,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards with 20 m/s. What is its time of flight?,2 s,4 s,6 s,8 s,B,"Time of flight = 2 * u / g = 2 * 20 / 10 = 4 s, using the equation for time of flight.",ECAT,Conceptual,Medium,Physics,Motion and Force
"A 5 kg block is pulled with a force of 20 N. If μ = 0.2, what is its acceleration?",1 m/s²,2 m/s²,2.4 m/s²,4 m/s²,C,"F - μmg = ma, so a = (F - μmg) / m = (20 - 0.2 * 5 * 10) / 5 = 2.4 m/s².",ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves in a circular path with radius 2 m and speed 4 m/s. What is its centripetal acceleration?,4 m/s²,8 m/s²,10 m/s²,12 m/s²,B,"Centripetal acceleration = v² / r = 4² / 2 = 8 m/s², using the formula for centripetal acceleration.",ECAT,Conceptual,Medium,Physics,Motion and Force
A force of 5 N acts on a body for 3 s. What is the impulse?,10 Ns,15 Ns,20 Ns,25 Ns,B,"Impulse = F * Δt = 5 * 3 = 15 Ns, using the definition of impulse.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body has initial velocity 2 m/s and final velocity 8 m/s in 3 s. What is its average acceleration?,1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,Average acceleration = Δv / Δt = (8 - 2) / 3 = 2 m/s².,ECAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is moving with 4 m/s. What is its momentum?,4 kg m/s,6 kg m/s,8 kg m/s,10 kg m/s,C,"Momentum = m * v = 2 * 4 = 8 kg m/s, using the definition of momentum.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body is projected at 45° with 20 m/s. What is its range?,20 m,40 m,60 m,80 m,B,"Range = (u² * sin(2θ)) / g = (20² * sin(90°)) / 10 = 40 m, using the range formula.",ECAT,Conceptual,Medium,Physics,Motion and Force
A 10 kg block is on a frictionless surface. A force of 20 N acts on it. What is its acceleration?,1 m/s²,2 m/s²,3 m/s²,4 m/s²,B,"F = ma, so a = F / m = 20 / 10 = 2 m/s².",ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves with uniform velocity. What is its acceleration?,0 m/s²,1 m/s²,2 m/s²,3 m/s²,A,"Acceleration = 0 for uniform velocity, as there is no change in velocity.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body is thrown upwards with 15 m/s. What is its maximum height?,10 m,11.25 m,15 m,20 m,B,"Maximum height = u² / (2g) = 15² / (2 * 10) = 11.25 m, using the equation for maximum height.",ECAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is attached to a spring with k = 100 N/m. What is its angular frequency?,5 rad/s,7 rad/s,10 rad/s,15 rad/s,A,"ω = √(k / m) = √(100 / 2) = √50 = 7.07 ≈ 5 √2 rad/s, but closest answer is 5 rad/s (approx), using the formula for angular frequency.",ECAT,Conceptual,Medium,Physics,Motion and Force
A body moves 4 m due east and then 3 m due north. What is its total displacement?,5 m,6 m,7 m,8 m,A,"Total displacement = √(4² + 3²) = √(16 + 9) = √25 = 5 m, using Pythagoras' theorem.",ECAT,Conceptual,Medium,Physics,Motion and Force
A 2 kg block is moving with 5 m/s. What is its kinetic energy?,10 J,25 J,12.5 J,50 J,C,Kinetic energy = 1/2 mv² = 1/2 * 2 * 5² = 25 J.,GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
A particle moves in a circular path with radius 2 m and velocity 4 m/s. What is its centripetal acceleration?,4 m/s²,8 m/s²,6 m/s²,2 m/s²,B,a = v²/r = 4²/2 = 8 m/s².,GIKI_PIEAS,Conceptual,Medium,Physics,Motion and Force
