Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
Which blood vessel carries deoxygenated blood from the heart to the lungs?,Pulmonary artery,Pulmonary vein,Aorta,Coronary artery,A,The pulmonary artery carries deoxygenated blood to the lungs. Pulmonary veins carry oxygenated blood back to the heart.,Pulmonary Circulation,Easy,Biology,Circulation
What is the term for the exchange of substances between the blood and tissue cells?,Diffusion,Osmosis,Capillary exchange,Active transport,C,Capillary exchange refers to the exchange of substances between blood and tissue cells. Diffusion is a related process.,Capillary Function,Medium,Biology,Circulation
Which condition is characterized by a low red blood cell count or low hemoglobin level?,Anemia,Polycythemia,Leukemia,Thrombocytopenia,A,Anemia is characterized by low red blood cell count or hemoglobin. Polycythemia is an increased red blood cell count.,Blood Disorders,Easy,Biology,Circulation
What is the primary role of the coronary circulation?,To supply oxygenated blood to the lungs,To supply oxygenated blood to the heart muscle,To supply oxygenated blood to the brain,To supply oxygenated blood to the liver,B,Coronary circulation supplies oxygenated blood to the heart muscle. It is essential for the heart's function.,Coronary Circulation,Medium,Biology,Circulation
Which part of the heart's conduction system is responsible for delaying the impulse?,SA node,AV node,Bundle of His,Purkinje fibers,B,"The AV node delays the impulse, allowing the atria to fully contract before ventricular contraction begins.",Cardiac Conduction System,Medium,Biology,Circulation
What is the effect of increased potassium ion concentration on heart function?,Increased heart rate,Decreased heart rate,Arrhythmias,Cardiac arrest,C,Increased potassium can lead to arrhythmias. High levels can cause cardiac arrest. It affects the heart's electrical activity.,Electrolyte Effects on Heart,Hard,Biology,Circulation
Which type of capillary is characterized by the presence of pores or fenestrae?,Continuous capillaries,Fenestrated capillaries,Sinusoidal capillaries,Discontinuous capillaries,B,"Fenestrated capillaries have pores, allowing for increased exchange of substances. Continuous capillaries lack these pores.",Capillary Types,Hard,Biology,Circulation
What is the term for the movement of blood through the heart and blood vessels?,Circulation,Respiration,Excretion,Digestion,A,Circulation refers to the movement of blood through the heart and vessels. Respiration involves gas exchange.,Circulation Overview,Easy,Biology,Circulation
Which chamber of the heart receives deoxygenated blood from the body?,Right atrium,Left atrium,Right ventricle,Left ventricle,A,The right atrium receives deoxygenated blood from the body via the vena cava. Left atrium receives oxygenated blood from lungs.,Heart Chambers,Easy,Biology,Circulation
A patient with severe anemia has an increased cardiac output. Which mechanism is primarily responsible for this compensation?,Increased sympathetic tone,Decreased peripheral resistance,Increased stroke volume,Increased venous return,A,Increased sympathetic tone increases heart rate and contractility. Decreased peripheral resistance is not the primary cause.,Regulation of Cardiac Output,Medium,Biology,Circulation
"During strenuous exercise, a person's heart rate increases significantly. What is the primary nervous control for this increase?",Vagus nerve stimulation,Sympathetic nerve stimulation,Parasympathetic withdrawal,Baroreceptor reflex,B,Sympathetic nerves increase heart rate. Vagus nerve stimulation decreases heart rate.,Nervous Control of Heart Rate,Easy,Biology,Circulation
A 45-year-old hypertensive patient is prescribed a beta-blocker. How does this medication lower blood pressure?,By increasing cardiac output,By decreasing peripheral resistance,By reducing heart rate and contractility,By increasing venous capacitance,C,"Beta-blockers reduce heart rate and contractility, lowering cardiac output. They do not directly decrease peripheral resistance.",Pharmacological Control of Blood Pressure,Medium,Biology,Circulation
"In a patient with left-sided heart failure, which symptom is directly related to decreased cardiac output?",Orthopnea,Paroxysmal nocturnal dyspnea,Fatigue,Pulmonary edema,C,Fatigue results from decreased cardiac output and reduced perfusion of muscles. Orthopnea and PND are related to pulmonary congestion.,Clinical Manifestations of Heart Failure,Medium,Biology,Circulation
A person's electrocardiogram (ECG) shows a prolonged PR interval. What does this indicate?,First-degree AV block,Second-degree AV block,Bundle branch block,Ventricular tachycardia,A,"Prolonged PR interval indicates delayed AV conduction, characteristic of first-degree AV block.",ECG Interpretation,Easy,Biology,Circulation
"During a coronary artery occlusion, the area of heart muscle most vulnerable to ischemia is the?",Subepicardium,Subendocardium,Myocardium,Epicardium,B,Subendocardium is most vulnerable due to higher metabolic demand and lower perfusion pressure.,Coronary Circulation and Ischemia,Medium,Biology,Circulation
A patient is diagnosed with atherosclerosis. What is the primary pathophysiological process involved?,Inflammation of the arterial wall,Thrombosis formation,Lipid accumulation in the arterial wall,Smooth muscle cell proliferation,C,"Atherosclerosis involves lipid accumulation, which triggers an inflammatory response. Lipid accumulation is the primary process.",Atherosclerosis,Easy,Biology,Circulation
"In a capillary bed, what is the primary factor controlling blood flow?",Precapillary sphincter tone,Arteriolar diameter,Venous pressure,Cardiac output,A,Precapillary sphincters regulate blood flow into capillary beds. Arteriolar diameter affects overall resistance.,Microcirculation,Medium,Biology,Circulation
A 60-year-old man has varicose veins. Which factor contributes most to their development?,Increased venous tone,Valvular incompetence,Decreased venous pressure,Increased cardiac output,B,"Valvular incompetence leads to backflow and venous distension, causing varicose veins.",Venous System Pathology,Medium,Biology,Circulation
"During hemorrhage, which compensatory mechanism helps maintain blood pressure?",Vasodilation,Decreased heart rate,Vasoconstriction,Increased venous capacitance,C,"Vasoconstriction increases peripheral resistance, helping maintain blood pressure. Vasodilation would decrease blood pressure.",Compensatory Mechanisms in Hemorrhage,Easy,Biology,Circulation
"In a healthy individual, what is the primary mechanism for regulating blood flow to skeletal muscles during exercise?",Sympathetic vasoconstriction,Local metabolic vasodilation,Increased venous return,Baroreceptor reflex,B,Local metabolic vasodilation increases blood flow to exercising muscles. Sympathetic vasoconstriction occurs in other vascular beds.,Regulation of Blood Flow during Exercise,Medium,Biology,Circulation
A patient with heart failure has an ejection fraction of 40%. What does this indicate?,Normal contractility,Mildly reduced contractility,Moderately reduced contractility,Severely reduced contractility,C,Ejection fraction of 40% indicates moderately reduced contractility. Normal EF is above 55%.,Assessment of Cardiac Function,Medium,Biology,Circulation
"In the lymphatic system, what is the primary function of lymph nodes?",To filter lymph,To produce lymphocytes,To store lymphocytes,To return lymph to the bloodstream,A,"Lymph nodes filter lymph, trapping pathogens and activating immune responses. They also contain lymphocytes.",Lymphatic System,Easy,Biology,Circulation
A person with deep vein thrombosis (DVT) is at risk for developing which complication?,Pulmonary embolism,Myocardial infarction,Stroke,Cardiac arrest,A,DVT can lead to pulmonary embolism if the thrombus dislodges and travels to the lungs.,Complications of Deep Vein Thrombosis,Medium,Biology,Circulation
"In the hepatic sinusoids, what is the primary function of Kupffer cells?",To produce bile,To store glycogen,To phagocytose foreign particles,To produce clotting factors,C,Kupffer cells are macrophages that phagocytose foreign particles and cellular debris.,Liver Histology and Function,Hard,Biology,Circulation
A patient has a condition that leads to decreased production of von Willebrand factor. What is the primary effect?,Impaired platelet adhesion,Increased bleeding time,Decreased platelet count,Prolonged prothrombin time,A,Von Willebrand factor is crucial for platelet adhesion to damaged endothelium. Its deficiency impairs platelet adhesion.,Hemostasis,Hard,Biology,Circulation
"During a stress response, which hormone increases cardiac contractility?",Insulin,Adrenaline,Thyroxine,Cortisol,B,Adrenaline (epinephrine) increases cardiac contractility by stimulating beta-1 adrenergic receptors.,Hormonal Effects on the Heart,Easy,Biology,Circulation
A 30-year-old woman has Raynaud's phenomenon. What is the primary pathophysiological mechanism?,Vasodilation,Vasoconstriction,Increased cardiac output,Decreased blood viscosity,B,"Raynaud's phenomenon involves exaggerated vasoconstriction in response to cold or stress, reducing blood flow to digits.",Vascular Disorders,Medium,Biology,Circulation
"In the fetal circulation, what is the primary function of the ductus arteriosus?",To bypass the lungs,To increase pulmonary blood flow,To supply oxygenated blood to the brain,To regulate systemic blood pressure,A,The ductus arteriosus bypasses the lungs by shunting blood from the pulmonary artery to the aorta.,Fetal Circulation,Easy,Biology,Circulation
A patient has a condition leading to increased blood viscosity. What is the primary effect on blood flow?,Increased flow,Decreased flow,No change in flow,Variable flow,B,"Increased blood viscosity increases resistance to flow, decreasing blood flow according to Poiseuille's law.",Rheology and Blood Flow,Hard,Biology,Circulation
"In a patient with a patent ductus arteriosus, which vessel is responsible for shunting blood from the aorta to the pulmonary artery?",Pulmonary vein,Ductus arteriosus,Pulmonary artery,Aortic arch,B,Ductus arteriosus shunts blood from aorta to pulmonary artery when patent; pulmonary vein is not directly involved.,Fetal circulation and its remnants,Medium,Biology,Circulation
Which structure is NOT a part of the conducting system of the heart?,SA node,AV node,Bundle of His,Purkinje fibers of ventricular myocardium,D,Purkinje fibers are part of the conducting system but the ventricular myocardium itself is not; it's the end pathway.,Cardiac conduction system,Hard,Biology,Circulation
A person has a condition where the blood flows from the right atrium directly into the left atrium. Which congenital defect is most likely?,Atrial septal defect,Ventricular septal defect,Tetralogy of Fallot,Patent foramen ovale,A,Atrial septal defect allows blood to flow between atria; patent foramen ovale is a related but distinct condition.,Congenital heart defects,Medium,Biology,Circulation
The hepatic portal vein is formed by the confluence of which two veins?,Superior mesenteric and splenic veins,Inferior mesenteric and splenic veins,Superior and inferior mesenteric veins,Hepatic and splenic veins,A,Hepatic portal vein is formed by superior mesenteric and splenic veins; inferior mesenteric drains into splenic.,Hepatic portal circulation,Easy,Biology,Circulation
"In the hepatic sinusoids, which type of cell is responsible for phagocytosis?",Kupffer cells,Hepatocytes,Stellate cells,Endothelial cells,A,"Kupffer cells are macrophages in hepatic sinusoids; hepatocytes are involved in metabolism, not phagocytosis.",Liver histology and function,Easy,Biology,Circulation
Cardiac output is determined by which two factors?,Heart rate and stroke volume,Heart rate and blood pressure,Stroke volume and peripheral resistance,Blood pressure and peripheral resistance,A,"Cardiac output equals heart rate times stroke volume; blood pressure is a result, not a determinant.",Cardiac output regulation,Easy,Biology,Circulation
The lymphatic system is characterized by which unique feature?,Presence of valves,Absence of blood capillaries,Presence of closed-ended lymphatic capillaries,Absence of smooth muscle,C,"Lymphatic capillaries are closed-ended, allowing interstitial fluid entry; valves are present in larger lymphatics.",Lymphatic system structure,Medium,Biology,Circulation
Which vessel has the highest oxygen content in a normal adult?,Pulmonary artery,Pulmonary vein,Aorta,Coronary sinus,B,Pulmonary veins carry oxygenated blood from lungs to left atrium; aorta also carries oxygenated blood.,Oxygen content in different vessels,Medium,Biology,Circulation
"In a capillary, the rate of fluid filtration is determined by which factor?",Capillary hydrostatic pressure,Interstitial fluid hydrostatic pressure,Capillary oncotic pressure,All of the above pressures,D,Fluid filtration is determined by balance of hydrostatic and oncotic pressures across capillary wall.,Capillary fluid dynamics,Hard,Biology,Circulation
The coronary circulation receives its blood supply during which phase of the cardiac cycle?,Systole,Diastole,Both systole and diastole equally,Isovolumetric contraction,B,Coronary circulation occurs mainly during diastole due to ventricular compression during systole.,Coronary circulation regulation,Medium,Biology,Circulation
Which of the following is a characteristic of the blood-brain barrier?,Presence of fenestrated capillaries,Tight junctions between endothelial cells,Absence of pericytes,Lack of basement membrane,B,Tight junctions between endothelial cells restrict passage across blood-brain barrier; fenestrated capillaries are elsewhere.,Blood-brain barrier structure,Easy,Biology,Circulation
The foramen ovale is a shunt that allows blood to bypass which chamber in the fetal heart?,Right atrium,Left atrium,Right ventricle,Lungs,D,Foramen ovale allows blood to bypass lungs by shunting from right to left atrium in fetal circulation.,Fetal circulation,Easy,Biology,Circulation
Which condition is associated with an abnormal connection between the aorta and the pulmonary artery?,Atrial septal defect,Ventricular septal defect,Patent ductus arteriosus,Tetralogy of Fallot,C,Patent ductus arteriosus is an abnormal connection between aorta and pulmonary artery.,Congenital heart defects,Medium,Biology,Circulation
The pressure in the left ventricle is highest during which phase?,Isovolumetric contraction,Ventricular ejection,Isovolumetric relaxation,Rapid filling,B,Left ventricular pressure peaks during ventricular ejection; isovolumetric contraction precedes ejection.,Cardiac cycle,Medium,Biology,Circulation
Which factor increases venous return to the heart?,Increased peripheral resistance,Decreased blood volume,Muscle contraction,Standing still for long periods,C,Muscle contraction compresses veins and increases venous return; standing still decreases return.,Venous return regulation,Easy,Biology,Circulation
Which part of the cardiac conduction system is responsible for the delay between atrial and ventricular contraction?,SA node,AV node,Bundle of His,Purkinje fibers,B,AV node delays impulse to allow atrial contraction before ventricular contraction.,Cardiac conduction system,Easy,Biology,Circulation
In which condition does the aorta arise from the right ventricle?,Tetralogy of Fallot,Transposition of the great arteries,Truncus arteriosus,Double outlet right ventricle,B,Transposition of great arteries involves aorta arising from right ventricle and pulmonary artery from left.,Congenital heart defects,Hard,Biology,Circulation
The hepatic artery and the hepatic portal vein supply blood to which organ?,Liver,Spleen,Kidney,Pancreas,A,"Hepatic artery and portal vein supply liver; hepatic artery brings oxygenated blood, portal vein brings nutrient-rich blood.",Hepatic circulation,Easy,Biology,Circulation
"In the human heart, which structure separates the right atrium from the right ventricle?",Tricuspid valve,Pulmonary valve,Mitral valve,Aortic valve,A,Tricuspid valve separates right atrium from right ventricle; Mitral valve does the same for left side.,Heart Valves,Easy,Biology,Circulation
A patient's ECG shows a prolonged PR interval. Which process is being delayed?,Atrial depolarization,Ventricular depolarization,AV node conduction,SA node firing,C,PR interval represents time from SA node firing to ventricular depolarization; delay occurs in AV node.,Cardiac Conduction System,Medium,Biology,Circulation
Which blood vessel is responsible for supplying oxygenated blood to the heart muscle itself?,Coronary sinus,Coronary artery,Pulmonary artery,Cardiac vein,B,Coronary artery supplies oxygenated blood to heart muscle; coronary sinus collects deoxygenated blood.,Coronary Circulation,Easy,Biology,Circulation
"During exercise, which mechanism helps increase cardiac output?",Increased vagal tone,Decreased sympathetic tone,Increased stroke volume,Decreased heart rate,C,Increased stroke volume and heart rate increase cardiac output during exercise; sympathetic tone increases.,Cardiac Output Regulation,Medium,Biology,Circulation
A patient has a condition where the mitral valve fails to close properly. What is the resulting condition called?,Mitral stenosis,Mitral regurgitation,Aortic stenosis,Tricuspid regurgitation,B,Mitral regurgitation occurs when mitral valve fails to close properly; mitral stenosis is narrowing of the valve.,Heart Valve Disorders,Medium,Biology,Circulation
Which structure prevents backflow of blood from the pulmonary artery to the right ventricle?,Tricuspid valve,Pulmonary valve,Mitral valve,Aortic valve,B,Pulmonary valve prevents backflow from pulmonary artery; tricuspid valve prevents backflow from right ventricle to atrium.,Heart Valves,Easy,Biology,Circulation
"In a capillary bed, which force promotes the movement of fluid out of the capillary?",Hydrostatic pressure,Osmotic pressure,Blood pressure,Tissue tension,A,Hydrostatic pressure pushes fluid out of capillary; osmotic pressure pulls fluid back in.,Capillary Fluid Exchange,Medium,Biology,Circulation
A person's hematocrit increases significantly at high altitude. What is the primary reason for this increase?,Increased red blood cell production,Decreased plasma volume,Increased white blood cell count,Increased platelet count,A,Increased erythropoietin production stimulates red blood cell production at high altitude; plasma volume may also decrease.,Adaptation to High Altitude,Medium,Biology,Circulation
Which type of blood vessel has the thickest tunica media layer?,Artery,Vein,Capillary,Arteriole,A,Arteries have thick tunica media for withstanding high blood pressure; arterioles have thick muscular layer for regulation.,Blood Vessel Structure,Easy,Biology,Circulation
"During atrial fibrillation, which part of the cardiac conduction system is not functioning normally?",SA node,AV node,Bundle of His,Purkinje fibers,A,Atrial fibrillation results from abnormal SA node activity or atrial ectopic foci; AV node and below are still functional.,Cardiac Arrhythmias,Hard,Biology,Circulation
Which factor is most likely to increase venous return to the heart?,Increased sympathetic tone,Decreased blood volume,Standing still for a long time,Increased intra-thoracic pressure,A,"Increased sympathetic tone causes venoconstriction, increasing venous return; decreased blood volume decreases it.",Venous Return,Medium,Biology,Circulation
A 30-year-old man has hypertension due to a narrowing of the aorta. Where is the narrowing most likely located?,Aortic root,Aortic arch,Descending aorta,Coarctation is typically near the ductus arteriosus,D,"Coarctation of the aorta, a narrowing, typically occurs near the ductus arteriosus; other locations are less common.",Aortic Coarctation,Hard,Biology,Circulation
Which condition is characterized by the heart's inability to pump enough blood to meet the body's needs?,Heart failure,Cardiac arrest,Hypertension,Coronary artery disease,A,Heart failure is the heart's inability to pump enough blood; cardiac arrest is when the heart stops beating.,Heart Failure,Easy,Biology,Circulation
A patient's blood pressure is 120/80 mmHg. What does the diastolic value represent?,Maximum pressure during ventricular contraction,Minimum pressure during ventricular relaxation,Average pressure throughout the cardiac cycle,Pressure in the pulmonary circuit,B,Diastolic pressure is the minimum pressure during ventricular relaxation; systolic is the maximum during contraction.,Blood Pressure,Easy,Biology,Circulation
Which mechanism helps regulate blood pressure in the short term?,Baroreceptor reflex,Renin-angiotensin-aldosterone system,Capillary fluid shift,Long-term kidney function,A,Baroreceptor reflex is a rapid response to blood pressure changes; RAAS is a longer-term response.,Blood Pressure Regulation,Medium,Biology,Circulation
"In a person with anemia, which parameter is likely to be decreased?",Hematocrit,Blood viscosity,Oxygen delivery to tissues,Both A and B,D,Anemia decreases hematocrit and blood viscosity; both affect oxygen delivery to tissues.,Anemia,Medium,Biology,Circulation
"During hemorrhagic shock, which compensatory mechanism helps maintain blood pressure?",Vasodilation,Increased heart rate,Decreased peripheral resistance,Decreased cardiac output,B,Increased heart rate and vasoconstriction help maintain blood pressure during hemorrhagic shock; cardiac output may decrease.,Shock,Hard,Biology,Circulation
Which condition is associated with an abnormally slow heart rate?,Tachycardia,Bradycardia,Hypertension,Hypotension,B,Bradycardia is an abnormally slow heart rate; tachycardia is an abnormally fast heart rate.,Cardiac Arrhythmias,Easy,Biology,Circulation
"In atherosclerosis, which artery is most commonly affected?",Coronary artery,Pulmonary artery,Carotid artery,Renal artery,A,"Coronary arteries are commonly affected by atherosclerosis, leading to coronary artery disease; carotid and renal arteries can also be affected.",Atherosclerosis,Medium,Biology,Circulation
"During exercise, which mechanism primarily regulates increased blood flow to skeletal muscles?",Vasodilation due to increased CO2 levels,Vasoconstriction due to sympathetic nervous system,Increased blood pressure due to cardiac output,Decreased peripheral resistance due to epinephrine,A,"Vasodilation occurs due to increased CO2 and lactic acid, decreasing vascular resistance. Sympathetic vasoconstriction is overridden.",Regulation of Blood Flow,Medium,Biology,Circulation
What is the primary function of the sinoatrial (SA) node in the cardiac conduction system?,To conduct impulses to the ventricles,To regulate heart rate through autonomic nervous system,To generate the initial electrical impulse,To coordinate atrial contraction,C,SA node generates the initial electrical impulse. AV node and Bundle of His conduct impulses to ventricles.,Cardiac Conduction System,Easy,Biology,Circulation
"In a capillary bed, what is the primary mechanism for the exchange of oxygen and carbon dioxide?",Filtration due to hydrostatic pressure,Diffusion down concentration gradients,Osmosis due to solute concentration differences,Active transport using ATP,B,O2 and CO2 exchange occurs by diffusion down their concentration gradients between blood and tissues.,Capillary Exchange,Medium,Biology,Circulation
What is the effect of increased sympathetic nervous system activity on the heart?,Decreased heart rate and contractility,Increased heart rate and contractility,Decreased cardiac output,Increased stroke volume but decreased heart rate,B,"Sympathetic nervous system increases heart rate and contractility, preparing the body for 'fight or flight'.",Autonomic Regulation of Heart,Easy,Biology,Circulation
Which structure is responsible for preventing backflow of blood into the atria during ventricular contraction?,Atrioventricular valves,Semilunar valves,Chordae tendineae,Papillary muscles,A,Atrioventricular valves prevent backflow into atria. Semilunar valves prevent backflow into ventricles.,Heart Valves,Easy,Biology,Circulation
What is the primary cause of the increase in blood pressure during systole?,Increased ventricular volume,Contraction of ventricular muscles,Relaxation of atrial muscles,Dilation of blood vessels,B,"Ventricular contraction increases pressure, ejecting blood into arteries. Increased volume would increase preload.",Cardiac Cycle,Medium,Biology,Circulation
Which type of blood vessel has the thickest tunica media?,Arteries,Veins,Capillaries,Arterioles,A,Arteries have thick tunica media to withstand high pressures. Arterioles also have thick media but less than arteries.,Blood Vessel Structure,Medium,Biology,Circulation
"During hemorrhage, which mechanism helps maintain blood pressure?",Vasodilation of peripheral blood vessels,Increased sympathetic vasoconstriction,Decreased cardiac output,Increased parasympathetic activity,B,"Sympathetic vasoconstriction increases peripheral resistance, maintaining blood pressure during hemorrhage.",Regulation of Blood Pressure,Medium,Biology,Circulation
What is the function of the foramen ovale in the fetal circulation?,To bypass the lungs and divert blood to the systemic circulation,To increase oxygenation of fetal blood,To decrease blood pressure in the fetal heart,To increase blood flow to the fetal liver,A,"Foramen ovale allows blood to bypass lungs by shunting it from right to left atrium, as lungs are non-functional.",Fetal Circulation,Easy,Biology,Circulation
Which factor increases the resistance to blood flow in a vessel?,Increased radius of the vessel,Decreased viscosity of the blood,Increased length of the vessel,Increased turbulence of blood flow,C,Increased vessel length increases resistance according to Poiseuille's law. Viscosity and radius also affect resistance.,Hemodynamics,Hard,Biology,Circulation
What is the primary effect of parasympathetic stimulation on the heart?,Increased heart rate,Decreased heart rate,Increased contractility,Increased cardiac output,B,"Parasympathetic stimulation via vagus nerve releases ACh, decreasing heart rate and contractility.",Autonomic Regulation of Heart,Easy,Biology,Circulation
Which blood vessel is responsible for supplying oxygenated blood to the myocardium?,Coronary sinus,Coronary arteries,Pulmonary arteries,Pulmonary veins,B,Coronary arteries supply oxygenated blood to the myocardium. Coronary sinus collects deoxygenated blood.,Coronary Circulation,Easy,Biology,Circulation
What happens to the majority of the blood flowing through the coronary arteries during the cardiac cycle?,It occurs during systole,It occurs during diastole,It is evenly distributed throughout the cycle,It is diverted to other organs,B,"Most coronary blood flow occurs during diastole when ventricular muscle is relaxed, reducing compression.",Coronary Circulation,Medium,Biology,Circulation
"In the hepatic portal circulation, what is the primary function of the hepatic portal vein?",To carry oxygenated blood to the liver,To carry deoxygenated blood from the liver,To transport nutrients from the GI tract to the liver,To regulate blood pressure,C,Hepatic portal vein carries nutrient-rich blood from GI tract to liver for processing and detoxification.,Hepatic Portal Circulation,Medium,Biology,Circulation
What is the effect of increased afterload on the heart?,Increased stroke volume,Decreased stroke volume,Increased heart rate,Decreased cardiac output,B,Increased afterload (pressure against which heart must pump) decreases stroke volume as heart works harder.,Cardiac Mechanics,Hard,Biology,Circulation
Which structure is responsible for the electrical insulation between the atria and ventricles?,Atrioventricular node,Bundle of His,Fibrous skeleton of the heart,Purkinje fibers,C,"Fibrous skeleton electrically insulates atria from ventricles, ensuring coordinated contraction.",Cardiac Conduction System,Medium,Biology,Circulation
"During atrial fibrillation, what is the primary effect on ventricular filling?",Increased ventricular filling due to rapid atrial rate,Decreased ventricular filling due to loss of atrial contraction,No effect on ventricular filling,Variable effect depending on heart rate,B,"Atrial fibrillation leads to loss of coordinated atrial contraction, reducing ventricular filling.",Cardiac Arrhythmias,Hard,Biology,Circulation
What is the primary mechanism by which veins return blood to the heart against gravity?,Sympathetic vasoconstriction,Muscular pump mechanism,Respiratory pump mechanism,Gravity itself,B,Muscular pump (skeletal muscle contraction) and respiratory pump (breathing movements) aid venous return against gravity.,Venous Return,Medium,Biology,Circulation
Which factor directly affects the preload of the heart?,Contractility of the ventricular muscle,Volume of blood in the ventricles at the end of diastole,Pressure in the aorta,Heart rate,B,"Preload is determined by the end-diastolic volume, which stretches the ventricular muscle.",Cardiac Mechanics,Medium,Biology,Circulation
The sinoatrial (SA) node is located near the junction of the superior vena cava and which other structure?,Right atrium,Left atrium,Right ventricle,Coronary sinus,A,SA node is located near the junction of superior vena cava and right atrium; other options are not correct locations.,Regulation of Heartbeat,Easy,Biology,Circulation
"During diastole, the ventricular pressure is lower than atrial pressure, causing the opening of which valve?",Tricuspid,Pulmonary,Mitral,Aortic,A,Tricuspid valve opens during diastole due to higher atrial pressure; mitral valve is its left counterpart.,Cardiac Cycle,Medium,Biology,Circulation
The middle layer of a blood vessel is known as the tunica media; what is its primary composition?,Smooth muscle and elastic fibers,Endothelial cells,Collagen fibers,Adipose tissue,A,Tunica media is primarily composed of smooth muscle and elastic fibers; other options are incorrect compositions.,Blood Vessel Structure,Easy,Biology,Circulation
Which structure prevents the backflow of blood into the left ventricle during diastole?,Mitral valve,Tricuspid valve,Aortic valve,Pulmonary valve,C,Aortic valve prevents backflow into left ventricle; mitral valve prevents backflow from left ventricle to left atrium.,Cardiac Cycle,Medium,Biology,Circulation
The 'lubb' sound of the heartbeat is primarily due to the closure of which valves?,Tricuspid and mitral,Pulmonary and aortic,Tricuspid and pulmonary,Mitral and aortic,A,Lubb sound is due to closure of tricuspid and mitral valves; other options are not correct for 'lubb' sound.,Heart Sounds,Easy,Biology,Circulation
Cardiac output is the product of heart rate and which other factor?,Stroke volume,Blood pressure,Peripheral resistance,Cardiac reserve,A,Cardiac output = heart rate x stroke volume; other options are not directly related to this equation.,Cardiac Output,Easy,Biology,Circulation
The coronary circulation receives its blood supply mainly during which phase of the cardiac cycle?,Systole,Diastole,Both equally,During atrial contraction,B,Coronary circulation occurs mainly during diastole; systole compresses coronary vessels.,Coronary Circulation,Medium,Biology,Circulation
The lymphatic system is primarily involved in the circulation of which fluid?,Blood,Lymph,Interstitial fluid,Tissue fluid,B,Lymphatic system circulates lymph; it also returns interstitial fluid to bloodstream.,Lymphatic System,Easy,Biology,Circulation
Angina pectoris is a condition characterized by chest pain due to reduced blood flow to which part?,Myocardium,Endocardium,Pericardium,Epicardium,A,Angina pectoris is due to reduced blood flow to myocardium; other options are not directly related.,Coronary Circulation,Medium,Biology,Circulation
