Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
What is the term for the minimum frequency of light required to eject electrons from a metal surface?,Threshold frequency,Cut-off frequency,Resonance frequency,Critical frequency,A,"Threshold frequency is the minimum frequency required; below this, no electrons are emitted.",Photoelectric Effect,Easy,Physics,Modern Physics
The energy released when a nucleus is formed from its constituent nucleons is called,Binding energy,Nuclear energy,Ionization energy,Excitation energy,A,Binding energy is the energy required to disassemble a nucleus into its nucleons.,Nuclear Binding Energy,Medium,Physics,Modern Physics
"In the context of radioactive decay, what is the term for the time required for the activity of a sample to decrease by half?",Half-life,Mean lifetime,Decay constant,Radioactive period,A,Half-life is the time for activity (or number of nuclei) to reduce by half; it's a characteristic property.,Radioactivity,Easy,Physics,Modern Physics
The Bremsstrahlung radiation is produced when,High-energy electrons are rapidly decelerated,High-energy photons interact with matter,Alpha particles collide with nuclei,Beta particles are emitted,A,Bremsstrahlung is produced when electrons are decelerated; it's a source of continuous X-ray spectrum.,X-ray Production,Medium,Physics,Modern Physics
A photon of wavelength 400 nm is absorbed by a hydrogen atom. What is the energy of this photon?,2.25 eV,3.10 eV,4.50 eV,1.55 eV,B,Energy = hc/λ = (6.63×10^-34 × 3×10^8)/(400×10^-9 × 1.6×10^-19) = 3.10 eV. Other options are incorrect calculations.,Photon Energy,Medium,Physics,Modern Physics
The half-life of a radioactive substance is 10 years. How much of a 100 g sample remains after 30 years?,25 g,12.5 g,50 g,6.25 g,B,"After 30 years (3 half-lives), 100 g -> 50 g -> 25 g -> 12.5 g remains. Option C is after 1 half-life.",Radioactive Decay,Easy,Physics,Modern Physics
The mass defect of a nucleus is 0.01 u. What is the binding energy per nucleon if the nucleus has 20 nucleons?,9.31 MeV,4.65 MeV,0.465 MeV,46.5 MeV,C,"Binding energy = 0.01 u × 931 MeV/u = 9.31 MeV. Per nucleon, it's 9.31/20 = 0.465 MeV. Other options miscalculate.",Nuclear Binding Energy,Medium,Physics,Modern Physics
The work function of a metal is 2.5 eV. What is the maximum kinetic energy of electrons emitted when light of wavelength 300 nm shines on it?,1.63 eV,2.14 eV,0.53 eV,3.14 eV,B,Photon energy = hc/λ = 4.14 eV. Max KE = 4.14 - 2.5 = 1.64 eV ≈ 1.63 eV (rounding).,Photoelectric Effect,Medium,Physics,Modern Physics
A nucleus undergoes alpha decay. What is the change in its mass number?,-4,-2,0,+2,A,"Alpha decay emits a helium nucleus (2 protons, 2 neutrons), so mass number decreases by 4. Other options are incorrect changes.",Radioactive Decay,Easy,Physics,Modern Physics
The de Broglie wavelength of an electron moving at 10^6 m/s is approximately,0.73 nm,1.23 nm,0.123 nm,7.3 nm,A,λ = h/mv = (6.63×10^-34)/(9.11×10^-31 × 10^6) = 0.73 nm. Other options miscalculate.,de Broglie Wavelength,Medium,Physics,Modern Physics
"In a nuclear reaction, the mass defect is 0.05 u. What is the energy released?",46.55 MeV,46.5 MeV,4.65 MeV,0.465 MeV,A,Energy = 0.05 u × 931 MeV/u = 46.55 MeV. Other options are miscalculations or incorrect units.,Nuclear Reactions,Easy,Physics,Modern Physics
The ionization energy of hydrogen is 13.6 eV. What is the energy required to ionize a hydrogen atom in the n=2 state?,6.8 eV,3.4 eV,13.6 eV,1.7 eV,B,Energy of n=2 state = -13.6/4 = -3.4 eV. Ionization energy from this state is 3.4 eV. Other options misapply formulas.,Hydrogen Atom Energy Levels,Medium,Physics,Modern Physics
A radioactive sample has a decay constant of 0.01 s^-1. What is its half-life?,69.3 s,100 s,50 s,200 s,A,Half-life = ln(2)/λ = 0.693/0.01 = 69.3 s. Other options miscalculate or use wrong formula.,Radioactive Decay,Easy,Physics,Modern Physics
The minimum energy required to eject an electron from a metal surface is 4.5 eV. What is the maximum wavelength of light that can eject an electron?,275 nm,300 nm,250 nm,325 nm,A,λ = hc/E = (6.63×10^-34 × 3×10^8)/(4.5 × 1.6×10^-19) = 275 nm. Other options miscalculate or use wrong units.,Photoelectric Effect,Medium,Physics,Modern Physics
"The activity of a radioactive sample is 1000 Bq. If its half-life is 5 hours, what will be its activity after 10 hours?",500 Bq,250 Bq,1000 Bq,750 Bq,B,"After 10 hours (2 half-lives), activity decreases from 1000 Bq to 500 Bq to 250 Bq. Other options are incorrect.",Radioactive Decay,Easy,Physics,Modern Physics
A proton and an electron have the same de Broglie wavelength. What is the ratio of their kinetic energies?,1:1,1:1836,1836:1,1:2000,C,"KE ∝ 1/m, so proton's KE is 1836 times electron's KE for the same λ. Other options miscalculate or ignore mass ratio.",de Broglie Wavelength,Hard,Physics,Modern Physics
"The energy released in a nuclear fission reaction is 200 MeV. If 1 kg of fuel undergoes fission, what is the total energy released?",8×10^13 J,4×10^13 J,1.6×10^14 J,3.2×10^13 J,A,Number of nuclei in 1 kg = Avogadro's number × 1000/235 (approx.). Energy = 200 MeV × this number ≈ 8×10^13 J. Other options miscalculate.,Nuclear Fission,Hard,Physics,Modern Physics
The threshold wavelength for a metal is 500 nm. What is the work function of the metal?,2.48 eV,1.24 eV,4.96 eV,0.62 eV,A,Work function = hc/λ = (6.63×10^-34 × 3×10^8)/(500×10^-9 × 1.6×10^-19) = 2.48 eV. Other options miscalculate.,Photoelectric Effect,Medium,Physics,Modern Physics
A nucleus has a mass defect of 0.1 u. What is its binding energy?,93.1 MeV,93.1 eV,46.55 MeV,9.31 MeV,A,Binding energy = 0.1 u × 931 MeV/u = 93.1 MeV. Other options miscalculate or use wrong units.,Nuclear Binding Energy,Easy,Physics,Modern Physics
The energy of the nth orbit of a hydrogen atom is -13.6/n^2 eV. What is the energy required to excite an electron from n=1 to n=3?,12.09 eV,10.2 eV,13.6 eV,1.51 eV,A,ΔE = E3 - E1 = (-1.51) - (-13.6) = 12.09 eV. Other options miscalculate energy differences.,Hydrogen Atom Energy Levels,Medium,Physics,Modern Physics
The half-life of radon is 3.8 days. How much of a 100 g sample remains after 11.4 days?,25 g,12.5 g,50 g,6.25 g,B,"After 11.4 days (3 half-lives), 100 g -> 50 g -> 25 g -> 12.5 g remains. Other options are after fewer half-lives.",Radioactive Decay,Easy,Physics,Modern Physics
The decay constant of a radioactive substance is 0.05 min^-1. What is its half-life?,13.86 min,20 min,10 min,5 min,A,Half-life = ln(2)/λ = 0.693/0.05 = 13.86 min. Other options miscalculate or use wrong units.,Radioactive Decay,Easy,Physics,Modern Physics
The maximum kinetic energy of electrons emitted from a metal surface is 2 eV when light of frequency 6×10^14 Hz shines on it. What is the work function of the metal?,1.2 eV,0.8 eV,0.48 eV,1.52 eV,C,Work function = hf - KE_max = (6.63×10^-34 × 6×10^14)/(1.6×10^-19) - 2 = 2.48 - 2 = 0.48 eV. Other options miscalculate.,Photoelectric Effect,Medium,Physics,Modern Physics
A photon collides with a stationary electron. What is the minimum energy required for pair production?,0.51 MeV,1.02 MeV,1.5 MeV,2.04 MeV,B,Minimum energy = 2 × rest mass energy of electron = 2 × 0.51 MeV = 1.02 MeV. Other options are incorrect or miscalculated.,Pair Production,Hard,Physics,Modern Physics
A photon with wavelength λ collides with an electron at rest. What formula governs the change in photon wavelength after scattering?,Δλ = h/(mc)(1 - cosθ),Δλ = h/(mc)(1 + cosθ),Δλ = 2h/(mc),Δλ = h²/(mcλ),A,Compton effect formula uses (1 - cosθ). Option B incorrectly adds cosθ.,Compton Effect,Medium,Physics,Modern Physics
An electron is accelerated through 100 V. What formula calculates its de Broglie wavelength?,λ = h/(√(2meV)),λ = h/(mv),λ = h/(mc),λ = hc/V,A,Relativistic acceleration uses √(2meV). Option B assumes classical velocity.,de Broglie Wavelength,Medium,Physics,Modern Physics
The half-life of a radioactive isotope is 10 days. What is its decay constant?,0.0693 day⁻¹,0.10 day⁻¹,1.44 day⁻¹,10 day⁻¹,A,λ = ln(2)/T½ ≈ 0.0693. Option B ignores natural log.,Radioactive Decay,Easy,Physics,Modern Physics
A nucleus has binding energy 8 MeV per nucleon. What formula gives total binding energy?,E = (Δm)c²,E = (Z + N) × 8 MeV,E = Z × 8 MeV,E = N × 8 MeV,A,Mass-energy equivalence is universal. Option B misuses nucleon count.,Nuclear Binding Energy,Medium,Physics,Modern Physics
"In nuclear fission, 0.1% mass is converted to energy. What formula calculates energy released?",E = Δmc²,E = mc²/2,E = 0.1m × c,E = mc² × 0.1%,A,Einstein's formula directly relates mass loss to energy. Option D ignores c².,Nuclear Fission,Medium,Physics,Modern Physics
A sample of 1000 atoms decays to 250 in 12 hours. What is its half-life?,4 hours,6 hours,8 hours,12 hours,B,Decays by 1/4 in 12 hours → 2 half-lives. Option C ignores exponent.,Radioactive Half-Life,Easy,Physics,Modern Physics
A nucleus emits a photon with energy 5 MeV. What formula gives mass defect?,Δm = E/(c²),Δm = E/c,Δm = Ec²,Δm = E²/c,A,Mass defect is energy divided by c². Option B misses c denominator.,Mass-Energy Equivalence,Medium,Physics,Modern Physics
A particle's position is measured with uncertainty Δx. What formula bounds its momentum uncertainty?,Δp ≥ ħ/(2Δx),Δp ≥ ħ/Δx,Δp ≥ 2ħ/Δx,Δp ≥ ħ²/Δx,A,Heisenberg's principle uses ħ/2. Option B doubles the threshold.,Uncertainty Principle,Hard,Physics,Modern Physics
What minimum photon energy is required for pair production?,1.02 MeV,0.51 MeV,1.53 MeV,2.04 MeV,A,Pair production needs 2mc² (2×0.51 MeV). Option B is single electron mass.,Pair Production,Easy,Physics,Modern Physics
Carbon-14 has a half-life of 5730 years. What formula calculates age of a sample with 25% remaining?,t = 2 × 5730,t = 5730 × ln(25)/ln(50),t = 5730 × log(25),t = 5730 × 4,A,25% remains after 2 half-lives. Option B uses incorrect logarithm.,Radiocarbon Dating,Medium,Physics,Modern Physics
An X-ray tube produces Kα radiation. What formula relates photon energy to atomic number?,E = 13.6(Z - 1)² eV,E = 13.6Z²/2,E = 13.6Z²,E = 13.6(Z - 2)²,A,Moseley's law uses (Z - 1)² for Kα. Option D subtracts 2 instead.,X-ray Spectra,Medium,Physics,Modern Physics
Photoelectrons are stopped by 3 V potential. What formula gives photon frequency?,f = (eV + Φ)/h,f = (eV - Φ)/h,f = eV/h,f = Φ/h,A,Work function must be overcome first. Option B subtracts Φ instead.,Photoelectric Effect,Medium,Physics,Modern Physics
A nucleus has 60 neutrons and 45 protons. What is its N/Z ratio?,1.33,0.75,1.50,2.00,A,N/Z = 60/45 = 1.33. Option B swaps numerator/denominator.,Nuclear Stability,Easy,Physics,Modern Physics
"In β⁻ decay, which particle is emitted alongside an electron?",Neutrino,Antineutrino,Positron,Gamma photon,B,Antineutrino conserves lepton number. Option A is for β⁺ decay.,Radioactive Decay Modes,Easy,Physics,Modern Physics
"A photon of wavelength 0.1 nm collides with an electron at rest. If the scattering angle is 60°, what is the change in wavelength? Use λ' - λ = (h/m_e c)(1 - cosθ)",2.43 pm,1.22 pm,3.64 pm,4.86 pm,B,Compton shift formula gives 1.22 pm. Option D doubles the correct value.,Compton Effect,Medium,Physics,Modern Physics
"An electron moving at 2 × 10⁶ m/s has a de Broglie wavelength of... (h = 6.63 × 10⁻³⁴ J·s, m_e = 9.11 × 10⁻³¹ kg)",3.64 nm,0.364 nm,3.64 pm,0.364 pm,A,λ = h/(mv) = 3.64 nm. Option B divides by 1000 incorrectly.,Wave-Particle Duality,Medium,Physics,Modern Physics
Relativistic mass of a particle moving at 0.8c is... (m₀ = rest mass),1.67m₀,0.6m₀,1.25m₀,2.5m₀,A,m = m₀/√(1 - v²/c²) = 1.67m₀. Option C uses 0.6 instead of 1.67.,Relativity,Hard,Physics,Modern Physics
Binding energy of a nucleus with mass defect Δm = 0.02 u is... (1 u = 931.5 MeV/c²),18.63 MeV,186.3 MeV,9.315 MeV,1.863 MeV,A,E = Δm × 931.5 = 18.63 MeV. Option B multiplies by 1000 unnecessarily.,Nuclear Physics,Easy,Physics,Modern Physics
Uncertainty in position Δx = 1 nm for a particle. Minimum Δp is... (h = 6.63 × 10⁻³⁴ J·s),5.28 × 10⁻²⁶ kg·m/s,5.28 × 10⁻²⁹ kg·m/s,1.06 × 10⁻²⁶ kg·m/s,1.06 × 10⁻²³ kg·m/s,A,Δp ≥ h/(4πΔx) = 5.28 × 10⁻²⁶ kg·m/s. Option B divides by 1000 incorrectly.,Quantum Mechanics,Hard,Physics,Modern Physics
Energy released in fusion of ²¹H + ³¹H → ⁴²He + n is... (Q = 17.6 MeV),17.6 MeV,35.2 MeV,8.8 MeV,2.2 MeV,A,Q-value is directly given as 17.6 MeV. Option B doubles the correct value.,Nuclear Fusion,Easy,Physics,Modern Physics
Spin angular momentum of an electron (s = 1/2) is... (ħ = h/2π),√(3)/2 ħ,√(3) ħ,1/2 ħ,√(2)/2 ħ,A,Spin angular momentum = √(s(s+1))ħ = √(3)/2 ħ. Option C ignores the square root.,Quantum Numbers,Medium,Physics,Modern Physics
Positron annihilation produces 2 photons each with energy... (electron mass = 0.511 MeV/c²),0.511 MeV,1.022 MeV,2.044 MeV,0.256 MeV,A,Each photon has energy equal to rest mass energy: 0.511 MeV. Option B doubles it.,Annihilation Radiation,Easy,Physics,Modern Physics
Pair production requires photon energy ≥... (electron rest energy = 0.511 MeV),1.022 MeV,0.511 MeV,2.044 MeV,0.256 MeV,A,Minimum energy is 2 × 0.511 MeV = 1.022 MeV. Option B uses single rest energy.,Pair Production,Medium,Physics,Modern Physics
Tunneling probability depends exponentially on... (Barrier thickness = L),L,L²,1/L,√L,A,Tunneling decreases exponentially with barrier thickness L. Option B squares the exponent.,Quantum Tunneling,Hard,Physics,Modern Physics
Franck-Hertz experiment with mercury shows first excitation at 4.9 eV. Applied voltage must be ≥...,4.9 V,9.8 V,2.45 V,7.35 V,A,Voltage must match excitation energy of 4.9 V. Option B is double the required.,Franck-Hertz Experiment,Medium,Physics,Modern Physics
Zeeman effect splits spectral lines into...,3 components in presence of magnetic field,2 components in presence of magnetic field,3 components in presence of electric field,2 components in presence of electric field,A,Normal Zeeman effect gives 3 components in magnetic field. Option C swaps field types.,Zeeman Effect,Easy,Physics,Modern Physics
Stark effect splitting depends on...,Electric field strength,Magnetic field strength,Photon energy,Atomic mass,A,Stark effect is caused by electric field. Option B refers to Zeeman effect.,Stark Effect,Easy,Physics,Modern Physics
"Electron diffraction through a crystal confirms... (d = 0.1 nm, λ = 0.15 nm)",Bragg's law: nλ = 2d sinnθ,Bragg's law: nλ = 2d cosθ,Bragg's law: λ = 2d sinθ,Bragg's law: λ = 2d tanθ,A,Bragg's law is nλ = 2d sinθ. Option C ignores the integer n.,Electron Diffraction,Medium,Physics,Modern Physics
Relativistic kinetic energy of a particle at 0.6c is... (K = (γ - 1)m₀c²),0.25m₀c²,0.5m₀c²,0.75m₀c²,1.25m₀c²,A,γ = 1/√(1 - 0.36) = 1.25 → K = 0.25m₀c². Option B divides by 1.25 incorrectly.,Relativistic Kinetics,Hard,Physics,Modern Physics
Nuclear reaction Q-value for ⁹Be + α → ¹²C (mass defect = 0.006 u) is...,5.59 MeV,9.31 MeV,17.6 MeV,21.4 MeV,A,Q = 0.006 × 931.5 = 5.59 MeV. Option B uses incorrect mass defect.,Nuclear Reactions,Medium,Physics,Modern Physics
"Pauli exclusion principle allows... (n = 3, l = 2)",10 electrons,6 electrons,2 electrons,4 electrons,A,l = 2 (d-orbital) holds 10 electrons. Option B refers to p-orbital.,Quantum Statistics,Medium,Physics,Modern Physics
Energy levels of quantum harmonic oscillator are quantized as...,E_n = (n + 1/2)ħω,E_n = n²ħω,E_n = (n + 1)ħω,E_n = nħω,A,Zero-point energy (n + 1/2)ħω ensures E ≥ ½ħω. Option D misses the zero-point term.,Quantum Oscillator,Hard,Physics,Modern Physics
What is the primary reason for the Zeeman effect in atomic spectra?,Magnetic field interaction with nuclear spin,Electric field interaction with electron spin,Magnetic field interaction with electron spin,Electromagnetic radiation interaction with electron orbit,C,Zeeman effect: magnetic field splits energy levels,Zeeman Effect,Easy,Physics,Modern Physics
"In a semiconductor, what causes the flow of electric current?",Excitation of valence electrons to conduction band,Movement of holes in the valence band,Drift of free electrons in the conduction band,Both excitation of electrons and movement of holes,D,Semiconductor current: both electrons and holes contribute,Semiconductors,Medium,Physics,Modern Physics
What is the main difference between a paramagnetic and diamagnetic material?,"Paramagnetic materials have unpaired electrons, while diamagnetic materials have paired electrons","Paramagnetic materials have paired electrons, while diamagnetic materials have unpaired electrons","Paramagnetic materials have a permanent magnetic moment, while diamagnetic materials do not","Paramagnetic materials are repelled by magnetic fields, while diamagnetic materials are attracted",A,Magnetic materials: electron pairing determines behavior,Magnetism,Easy,Physics,Modern Physics
"In a nuclear reactor, what is the purpose of the moderator?",To slow down neutrons and increase fission probability,To speed up neutrons and decrease fission probability,To absorb neutrons and prevent fission,To reflect neutrons and increase reaction rate,A,Moderator function: slows neutrons for fission,Nuclear Reactions,Medium,Physics,Modern Physics
What is the primary mechanism of beta decay in radioactive nuclei?,"A neutron is converted into a proton, emitting an electron","A proton is converted into a neutron, emitting a positron","A neutron is converted into a proton, emitting a neutrino","A proton is converted into a neutron, emitting a gamma ray",A,Beta decay: neutron to proton conversion,Radioactivity,Easy,Physics,Modern Physics
Why do atomic energy levels have a finite width?,"Due to the uncertainty principle, energy is not precisely defined","Due to the Pauli exclusion principle, electrons occupy specific orbitals","Due to the spin-orbit interaction, energy levels are split","Due to the Zeeman effect, energy levels are shifted",A,Energy level width: uncertainty principle applies,Atomic Physics,Hard,Physics,Modern Physics
"In a particle accelerator, what is the purpose of the quadrupole magnet?",To focus the beam in one direction and defocus in the other,To focus the beam in both directions,To defocus the beam in both directions,To steer the beam in a specific direction,A,Quadrupole magnet function: focusing and defocusing,Particle Accelerators,Medium,Physics,Modern Physics
Why do some materials exhibit the Meissner effect?,"The material is a perfect conductor, expelling magnetic fields","The material is a perfect insulator, trapping magnetic fields","The material is a ferromagnet, attracting magnetic fields","The material is a diamagnet, repelling magnetic fields",A,Meissner effect: perfect conductor expels fields,Superconductivity,Medium,Physics,Modern Physics
"In a Geiger counter, what is the primary mechanism of gas ionization?","Alpha particles interact with the gas, causing ionization","Beta particles interact with the gas, causing ionization","Gamma rays interact with the gas, causing ionization",All of these types of radiation cause ionization,D,Geiger counter function: multiple radiation types,Detectors,Medium,Physics,Modern Physics
"In a transistor, what is the primary mechanism of current amplification?","The base current controls the collector current, amplifying the signal","The collector current controls the base current, amplifying the signal","The emitter current controls the collector current, amplifying the signal","The base voltage controls the collector voltage, amplifying the signal",A,Transistor function: base current controls collector current,Semiconductors,Medium,Physics,Modern Physics
"In a radioactive decay, a nucleus emits an electron to become stable. What type of radiation is emitted?",Alpha particles,Beta particles,Gamma rays,X-rays,B,Beta particles are emitted when a nucleus emits an electron to become stable.,Radioactive Decay,Easy,Physics,Modern Physics
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Mitochondrial oxidative phosphorylation,Glycolysis without oxygen,Anaerobic glycolysis,Aerobic glycolysis,C,"Anaerobic glycolysis rapidly produces ATP without oxygen, but is limited by the accumulation of lactic acid.",Energy Production in Cells,Medium,Physics,Modern Physics
A high-speed particle traveling through a magnetic field experiences a force. What is the direction of the force?,Perpendicular to both velocity and magnetic field,Parallel to both velocity and magnetic field,Opposite to the velocity,"Perpendicular to velocity, but parallel to magnetic field",A,The force on a moving charge in a magnetic field is perpendicular to both the velocity and magnetic field according to the right-hand rule.,Magnetic Forces,Hard,Physics,Modern Physics
A beam of light is split into two beams. One travels through a medium with a higher refractive index. Which beam will have a higher speed?,The beam in the medium with a higher refractive index,The beam in the medium with a lower refractive index,Both beams will travel at the same speed,The beam in the medium with a lower refractive index will travel faster in a vacuum,B,"The speed of light is affected by the refractive index of the medium, with lower refractive index allowing for faster travel.",Optics,Hard,Physics,Modern Physics
A crystal exhibits a type of symmetry in which the object looks the same after a 90-degree rotation. What type of symmetry is this?,Rotational symmetry,Translational symmetry,Mirror symmetry,C2 symmetry,A,Rotational symmetry occurs when an object looks the same after a rotation of 90 degrees or multiples thereof.,Crystal Symmetry,Hard,Physics,Modern Physics
A material is subjected to a constant force over a distance. What type of energy is transferred to the material?,Kinetic energy,Potential energy,Thermal energy,Mechanical energy,D,Mechanical energy is transferred to a material when it is subjected to a constant force over a distance.,Mechanical Energy,Easy,Physics,Modern Physics
A radioactive sample decays at a constant rate. What is the type of decay?,Radioactive decay,Radioactive growth,Radioactive equilibrium,Radioactive decay in series,A,"Radioactive decay occurs at a constant rate, with the number of nuclei decreasing over time.",Radioactive Decay,Easy,Physics,Modern Physics
A beam of light is refracted through a prism. What occurs to the beam?,It becomes parallel,It becomes divergent,It becomes convergent,It remains unchanged,C,"Refraction through a prism causes light to converge, or bend towards a single point.",Optics,Medium,Physics,Modern Physics
A particle accelerator uses a magnetic field to steer particles. What is the direction of the force?,Perpendicular to both velocity and magnetic field,Parallel to both velocity and magnetic field,Opposite to the velocity,"Perpendicular to velocity, but parallel to magnetic field",A,The force on a moving charge in a magnetic field is perpendicular to both the velocity and magnetic field according to the right-hand rule.,Magnetic Forces,Hard,Physics,Modern Physics
A beam of light travels through a medium with a higher refractive index. What occurs to the speed of the light?,It increases,It decreases,It remains unchanged,It becomes zero,B,"The speed of light is affected by the refractive index of the medium, with higher refractive index resulting in slower travel.",Optics,Easy,Physics,Modern Physics
A material is heated and expands. What type of energy is transferred to the material?,Kinetic energy,Potential energy,Thermal energy,Mechanical energy,C,Thermal energy is transferred to a material when it is heated and expands.,Thermal Energy,Easy,Physics,Modern Physics
A beam of light is refracted through a lens. What occurs to the beam?,It becomes parallel,It becomes divergent,It becomes convergent,It remains unchanged,C,"Refraction through a lens causes light to converge, or bend towards a single point.",Optics,Medium,Physics,Modern Physics
A particle accelerator uses an electric field to accelerate particles. What is the direction of the force?,Perpendicular to both velocity and electric field,Parallel to both velocity and electric field,Opposite to the velocity,"Perpendicular to velocity, but parallel to electric field",B,The force on a moving charge in an electric field is parallel to the electric field according to Coulomb's law.,Electric Forces,Hard,Physics,Modern Physics
A beam of light travels through a medium with a lower refractive index. What occurs to the speed of the light?,It increases,It decreases,It remains unchanged,It becomes zero,A,"The speed of light is affected by the refractive index of the medium, with lower refractive index resulting in faster travel.",Optics,Easy,Physics,Modern Physics
A patient with a pacemaker experiences interference from a nearby cell phone. Which type of electromagnetic radiation is responsible for this interference?,Radio waves,Microwaves,Infrared radiation,X-rays,A,"Radio waves cause the interference because cell phones emit radio waves that can interact with the pacemaker's electronics. Microwaves, infrared radiation, and X-rays are not responsible for this type of interference.",Electromagnetic radiation and medical applications,Medium,Physics,Modern Physics
The half-life of a radioactive isotope is a measure of its decay rate. Which statement is true about radioactive decay?,The half-life of a radioactive isotope is directly proportional to its decay rate,The half-life of a radioactive isotope is inversely proportional to its decay rate,The half-life of a radioactive isotope is independent of its decay rate,The half-life of a radioactive isotope is directly proportional to the square of its decay rate,B,"The half-life of a radioactive isotope is inversely proportional to its decay rate. This is because a higher decay rate means a shorter half-life, as more nuclei decay per unit time.",Radioactivity and nuclear physics,Hard,Physics,Modern Physics
A medical imaging technique uses magnetic fields to produce detailed images of the body. Which of the following is a characteristic of this technique?,It uses ionizing radiation,It uses a strong magnetic field to align atomic nuclei,It uses a weak electric field to detect changes in tissue density,It uses a sequence of X-ray images to reconstruct a three-dimensional image,B,"This technique, known as magnetic resonance imaging (MRI), uses a strong magnetic field to align atomic nuclei, which are then excited by radio waves and detected to produce detailed images of the body. Ionizing radiation, weak electric fields, and X-ray images are not characteristics of MRI.",Medical imaging and diagnostic techniques,Medium,Physics,Modern Physics
