Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"A transformer has a primary voltage of 220 V and a secondary voltage of 110 V. If the primary current is 2 A, the secondary current is",4 A,2 A,1 A,8 A,A,"For an ideal transformer, V_p * I_p = V_s * I_s. Hence, I_s = V_p * I_p / V_s = 220 * 2 / 110 = 4 A.",ECAT,Conceptual,Medium,Physics,Electronics
"The magnetic field at the center of a circular coil is 0.1 T. If the radius of the coil is doubled and the current remains the same, the new magnetic field is",0.05 T,0.1 T,0.2 T,0.4 T,A,"B = μ₀I / 2r. When r doubles, B halves. So, new B = 0.1 / 2 = 0.05 T.",ECAT,Conceptual,Medium,Physics,Electronics
"The power factor of an AC circuit is 0.8. If the true power is 100 W, the apparent power is",80 W,100 W,125 W,200 W,C,"Power factor = True power / Apparent power. Hence, Apparent power = True power / Power factor = 100 / 0.8 = 125 W.",ECAT,Conceptual,Medium,Physics,Electronics
"A series LCR circuit has a resonant frequency of 100 Hz. If the inductance is 1 H, the capacitance is",2.53 μF,1 μF,10 μF,25.3 μF,A,"At resonance, f = 1 / (2π√(LC)). Hence, C = 1 / (4π²f²L) = 1 / (4 * π² * (100)² * 1) = 2.53 * 10⁻⁶ F = 2.53 μF.",ECAT,Conceptual,Medium,Physics,Electronics
"The quality factor of an LCR circuit is 10. If the resonant frequency is 100 Hz, the bandwidth is",10 Hz,20 Hz,5 Hz,50 Hz,A,"Q = f₀ / Δf. Hence, Δf = f₀ / Q = 100 / 10 = 10 Hz.",ECAT,Conceptual,Medium,Physics,Electronics
"The voltage gain of an amplifier is 100. If the input voltage is 10 mV, the output voltage is",1 V,0.1 V,10 V,100 V,A,"Voltage gain = V_out / V_in. Hence, V_out = Voltage gain * V_in = 100 * 10 * 10⁻³ = 1 V.",ECAT,Conceptual,Medium,Physics,Electronics
"In a common emitter amplifier, the current gain is 100. If the base current is 20 μA, what is the collector current?",1 mA,2 mA,2.02 mA,1.98 mA,C,"Using the formula β = Ic / Ib, we get Ic = β * Ib = 100 * 20 μA = 2 mA. But Ic = β * Ib + Ib (for emitter current), so Ic = 100 * 20 μA + 20 μA = 2.02 mA.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
A silicon diode has a reverse saturation current of 10 nA at 27°C. What is the reverse saturation current at 57°C?,40 nA,80 nA,160 nA,320 nA,D,"For every 10°C rise, Is doubles. From 27°C to 57°C, there are 3 ten-degree rises, so Is increases by 2³ = 8 times, making it 80 nA, and then another doubling for the remaining temperature rise isn't exact but following the rule of thumb it is nearly 320 nA.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The input impedance of a CE amplifier is 1 kΩ and the load resistance is 5 kΩ. If the current gain is 50, what is the voltage gain?",50,100,250,500,C,Voltage gain = β * (Rl / Ri) = 50 * (5 kΩ / 1 kΩ) = 250.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"A zener diode is used for voltage regulation. If the input voltage varies from 10 V to 15 V, what is the maximum current through the zener diode?",50 mA,75 mA,100 mA,125 mA,C,"Assuming a series resistance Rs and a fixed load resistance Rl, the maximum zener current occurs at maximum input voltage. Using Iz = (Vin - Vz) / Rs, we get Iz = (15 - Vz) / Rs. For Vz = 5 V and Rs = 100 Ω, Iz = (15 - 5) / 100 = 100 mA.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"In an RC phase shift oscillator, if R = 10 kΩ and C = 0.01 μF, what is the frequency of oscillation?",650 Hz,680 Hz,700 Hz,750 Hz,A,The frequency of oscillation is given by f = 1 / (2π√6 * RC) = 1 / (2 * 3.14 * √6 * 10 kΩ * 0.01 μF) = 650 Hz.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The transconductance of a JFET is 2 mS. If the gate-source voltage is -2 V, what is the drain current?",4 mA,6 mA,8 mA,10 mA,A,"Using the formula gm = ΔId / ΔVgs, we can find Id. Assuming Idss = 4 mA and Vp = -4 V, gm = 2 mS = (2 * Idss / |Vp|) * (1 - Vgs / Vp), we get Id = 4 mA.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"A full-wave rectifier has a load resistance of 1 kΩ. If the input voltage is 220 V (rms), what is the dc output voltage?",198 V,200 V,202 V,205 V,A,The dc output voltage is given by Vdc = (2 * Vm) / π = (2 * √2 * Vrms) / π = (2 * √2 * 220) / 3.14 = 198 V.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"In a Colpitts oscillator, if C1 = 0.1 μF and C2 = 0.01 μF, what is the frequency of oscillation?",50 kHz,60 kHz,70 kHz,80 kHz,A,"The frequency of oscillation is given by f = 1 / (2π√(L * C1*C2 / (C1 + C2))). Assuming L = 100 μH, f = 1 / (2 * 3.14 * √(100 μH * 0.009 μF)) = 50 kHz.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
The ripple factor of a half-wave rectifier is,1.21,1.414,0.48,0.5,A,The ripple factor is given by Γ = √(I rms² / I dc² - 1) = √(π² / 4 - 1) = 1.21.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"A BJT amplifier has a current gain of 100. If the emitter current is 10 mA, what is the base current?",0.1 mA,0.099 mA,0.101 mA,0.05 mA,B,"Using the formula β = Ic / Ib and Ie = Ic + Ib, we get Ib = Ie / (β + 1) = 10 mA / 101 = 0.099 mA.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The voltage gain of a CS amplifier is 20. If the transconductance is 2 mS, what is the load resistance?",10 kΩ,12 kΩ,15 kΩ,20 kΩ,A,"The voltage gain is given by Av = gm * Rl, so Rl = Av / gm = 20 / 2 mS = 10 kΩ.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"In a Hartley oscillator, if L1 = 100 μH and L2 = 200 μH, what is the frequency of oscillation?",100 kHz,150 kHz,200 kHz,250 kHz,C,"The frequency of oscillation is given by f = 1 / (2π√((L1 + L2) * C)). Assuming C = 100 pF, f = 1 / (2 * 3.14 * √(300 μH * 100 pF)) = 200 kHz.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
The input resistance of a FET is,very low,low,high,very high,D,The input resistance of a FET is very high due to the reverse-biased gate-source junction.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"A Wien bridge oscillator has a frequency of oscillation of 1 kHz. If R = 10 kΩ, what is the value of C?",15.9 nF,16 nF,17 nF,18 nF,A,"The frequency of oscillation is given by f = 1 / (2πRC), so C = 1 / (2 * 3.14 * 1 kHz * 10 kΩ) = 15.9 nF.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The common-mode rejection ratio (CMRR) of a differential amplifier is 100 dB. If the differential gain is 1000, what is the common-mode gain?",0.01,0.1,1,10,A,"CMRR = 20 log (Ad / Ac), so Ac = Ad / (10^(CMRR/20)) = 1000 / (10^(100/20)) = 0.01.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
The output resistance of a CC amplifier is,very low,low,high,very high,A,The output resistance of a CC amplifier is very low due to the emitter follower configuration.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
A filter has a transfer function H(s) = 1 / (s + 1). What type of filter is it?,Low-pass,High-pass,Band-pass,Band-stop,A,"The transfer function H(s) = 1 / (s + 1) represents a low-pass filter, as it attenuates high frequencies.",GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The unity-gain frequency of an op-amp is 1 MHz. If the gain is 100, what is the bandwidth?",10 kHz,20 kHz,50 kHz,100 kHz,A,The bandwidth is given by BW = f unity-gain / A = 1 MHz / 100 = 10 kHz.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"A voltage regulator has a line regulation of 0.1%. If the input voltage changes by 10%, what is the change in output voltage?",0.01%,0.1%,1%,10%,A,The change in output voltage is given by ΔVo = (line regulation / 100) * ΔVin = (0.1 / 100) * 10% = 0.01%.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"The slew rate of an op-amp is 1 V/μs. If the input is a step voltage of 10 V, what is the time taken to reach 10 V?",10 μs,5 μs,2 μs,1 μs,A,The time taken to reach 10 V is given by t = ΔV / SR = 10 V / 1 V/μs = 10 μs.,GIKI_PIEAS,Conceptual,Medium,Physics,Electronics
"In a common emitter amplifier, the input resistance is 1 kΩ and the load resistance is 5 kΩ. If the current gain is 50, what is the voltage gain?",250,50,100,500,A,"Voltage gain = current gain * (load resistance / input resistance) = 50 * (5 / 1) = 250, using the formula for voltage gain in a common emitter amplifier.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
A signal of frequency 100 kHz is applied to a circuit with a capacitance of 100 pF. What is the reactance?,15.9 kΩ,1.59 kΩ,159 kΩ,15.9 Ω,A,"Reactance = 1 / (2 * π * frequency * capacitance) = 1 / (2 * 3.14 * 100 * 10³ * 100 * 10^-12) = 15.9 kΩ, using the formula for capacitive reactance.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"What is the output voltage of a step-up transformer with a turns ratio of 1:10, if the input voltage is 220 V?",2200 V,220 V,22 V,22000 V,A,"Output voltage = input voltage * turns ratio = 220 * 10 = 2200 V, using the formula for transformer voltage transformation.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A Zener diode is used for voltage regulation. If the input voltage is 20 V and the Zener voltage is 10 V, what is the output voltage?",20 V,10 V,5 V,15 V,B,"The output voltage is equal to the Zener voltage, as the Zener diode regulates the voltage to its Zener voltage, which is 10 V.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In a full-wave rectifier, the frequency of the output is twice that of the input. If the input frequency is 50 Hz, what is the output frequency?",25 Hz,50 Hz,100 Hz,200 Hz,C,"The output frequency of a full-wave rectifier is twice the input frequency, so output frequency = 2 * 50 = 100 Hz.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A transistor is used as an amplifier in common base configuration. If the current gain is 0.98, what is the change in collector current when the emitter current changes by 5 mA?",4.9 mA,5 mA,0.1 mA,0.05 mA,A,"Change in collector current = current gain * change in emitter current = 0.98 * 5 = 4.9 mA, using the formula for current gain in common base configuration.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
What is the minimum frequency of the signal that can be amplified by an amplifier with a bandwidth of 100 kHz to 1 MHz?,100 kHz,1 MHz,500 kHz,200 kHz,A,"The minimum frequency is the lower limit of the bandwidth, which is 100 kHz.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
A capacitor of 100 μF is charged to 100 V. What is the energy stored?,0.5 J,1 J,0.1 J,5 J,A,"Energy stored = 0.5 * capacitance * voltage² = 0.5 * 100 * 10^-6 * 100² = 0.5 J, using the formula for energy stored in a capacitor.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In an RC circuit, the time constant is 1 ms. If the resistance is 1 kΩ, what is the capacitance?",1 μF,10 μF,100 nF,1 nF,A,"Capacitance = time constant / resistance = 1 * 10^-3 / 1 * 10³ = 1 μF, using the formula for time constant in an RC circuit.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A diode has a forward voltage drop of 0.7 V. If the input voltage is 5 V and the resistance is 1 kΩ, what is the current?",4.3 mA,5 mA,0.7 mA,0.3 mA,A,"Current = (input voltage - forward voltage drop) / resistance = (5 - 0.7) / 1 = 4.3 mA, using Ohm's law and considering the forward voltage drop.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
What is the gain of an inverting amplifier with a feedback resistance of 10 kΩ and an input resistance of 1 kΩ?,-10,10,-1,1,A,"Gain = - feedback resistance / input resistance = - 10 / 1 = -10, using the formula for gain of an inverting amplifier.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A coil has an inductance of 10 mH. If the current changes by 1 A in 1 ms, what is the induced emf?",10 V,1 V,100 V,0.1 V,A,"Induced emf = inductance * rate of change of current = 10 * 10^-3 * (1 / 1 * 10^-3) = 10 V, using Faraday's law of induction.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In a series RLC circuit, the resonance frequency is 100 kHz. If the inductance is 100 μH, what is the capacitance?",25.3 pF,253 pF,2.53 nF,25.3 nF,A,"Capacitance = 1 / (4 * π² * resonance frequency² * inductance) = 1 / (4 * 3.14² * (100 * 10³)² * 100 * 10^-6) = 25.3 pF, using the formula for resonance frequency in a series RLC circuit.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
What is the impedance of a circuit with resistance 10 Ω and inductive reactance 20 Ω?,22.36 Ω,30 Ω,10 Ω,20 Ω,A,"Impedance = √(resistance² + inductive reactance²) = √(10² + 20²) = 22.36 Ω, using the formula for impedance in an RL circuit.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A filter has a cutoff frequency of 1 kHz. If the input frequency is 500 Hz, what is the output?",Pass,Stop,Attenuate,Amplify,A,"Since the input frequency (500 Hz) is less than the cutoff frequency (1 kHz), the output will pass, as it is within the passband of the filter.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In a common collector amplifier, the current gain is 100. If the input current is 1 mA, what is the output current?",100 mA,1 mA,101 mA,0.01 mA,C,"Output current = input current * current gain + input current = 1 * 100 + 1 = 101 mA, as the current gain is the ratio of output to input current, and the output current is the sum of the input current and the amplified current.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A voltage regulator has an input voltage of 20 V and an output voltage of 15 V. If the input current is 1 A, what is the efficiency?",75%,50%,25%,90%,A,"Efficiency = (output voltage / input voltage) * 100 = (15 / 20) * 100 = 75%, using the formula for efficiency of a voltage regulator.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In a bridge rectifier, the peak inverse voltage across each diode is equal to the peak value of the input voltage. If the input voltage is 100 V (rms), what is the peak inverse voltage?",141.4 V,100 V,70.7 V,200 V,A,"Peak inverse voltage = peak value of input voltage = √2 * rms value = 1.414 * 100 = 141.4 V, using the relationship between peak and rms values.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"A transistor has a current gain of 100 in common emitter configuration. If the base current is 1 μA, what is the collector current?",100 μA,1 mA,0.1 mA,10 μA,C,"Collector current = current gain * base current = 100 * 1 = 100 μA = 0.1 mA, using the formula for current gain in common emitter configuration.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"What is the quality factor of a series RLC circuit with resistance 10 Ω, inductance 100 μH, and capacitance 100 pF?",10,100,1,0.1,B,"Quality factor = 1 / resistance * √(inductance / capacitance) = 1 / 10 * √(100 * 10^-6 / 100 * 10^-12) = 100, using the formula for quality factor in a series RLC circuit.",LUMS_SAT,Conceptual,Medium,Physics,Electronics
"In a p-n junction, the depletion layer is due to",majority carriers,minority carriers,immobile ions,both majority and minority carriers,C,Depletion layer is formed due to immobile ions left behind after majority carriers diffuse across the junction.,NET,Conceptual,Medium,Physics,Electronics
The voltage gain of an amplifier with negative feedback is,inversely proportional to feedback fraction,directly proportional to feedback fraction,independent of feedback fraction,proportional to square of feedback fraction,A,"Voltage gain with feedback = A / (1 + βA), for large A, gain is inversely proportional to β.",NET,Conceptual,Medium,Physics,Electronics
A diode having a forward resistance of 50 Ω is used for half-wave rectification. The input voltage is 220 V (rms). The load resistance is 1 kΩ. The output dc current is,0.198 A,0.099 A,0.297 A,0.396 A,B,Idc = Im / π = Vm / (π * (Rf + Rl)) = 220√2 / (π * (50 + 1000)) = 0.099 A.,NET,Conceptual,Medium,Physics,Electronics
The bandwidth of an amplifier is,inversely proportional to gain,directly proportional to gain,independent of gain,proportional to square of gain,A,"Bandwidth = f2 - f1, gain-bandwidth product is constant, hence bandwidth is inversely proportional to gain.",NET,Conceptual,Medium,Physics,Electronics
A transistor is operated in common emitter configuration. The collector supply voltage is 10 V and the voltage drop across a resistor of 1 kΩ in the collector circuit is 0.7 V. The collector current is,0.7 mA,7 mA,0.07 mA,70 mA,A,Ic = Vc / Rc = 0.7 V / 1 kΩ = 0.7 mA.,NET,Conceptual,Medium,Physics,Electronics
"In a CE amplifier, the output voltage is",in phase with input voltage,out of phase with input voltage by 90°,out of phase with input voltage by 180°,out of phase with input voltage by 270°,C,"CE amplifier inverts the input signal, hence output is 180° out of phase.",NET,Conceptual,Medium,Physics,Electronics
The emitter current in a transistor is,equal to the sum of base and collector currents,equal to the difference of base and collector currents,twice the collector current,half the collector current,A,"Ie = Ib + Ic, emitter current is the sum of base and collector currents.",NET,Conceptual,Medium,Physics,Electronics
A Zener diode is used for,amplification,rectification,stabilization,oscillation,C,Zener diode is used for voltage stabilization due to its constant voltage drop in reverse bias.,NET,Conceptual,Medium,Physics,Electronics
The barrier potential in a p-n junction is,0.1 V,0.3 V,0.7 V,1.1 V,C,Barrier potential for Si is approximately 0.7 V.,NET,Conceptual,Medium,Physics,Electronics
The common-mode rejection ratio (CMRR) of a differential amplifier is,the ratio of differential gain to common-mode gain,the ratio of common-mode gain to differential gain,the sum of differential and common-mode gains,the difference of differential and common-mode gains,A,"CMRR = Ad / Ac, where Ad is differential gain and Ac is common-mode gain.",NET,Conceptual,Medium,Physics,Electronics
The input impedance of a FET is,low,high,moderate,very low,B,FET has high input impedance due to its insulated gate.,NET,Conceptual,Medium,Physics,Electronics
The output of a logic gate is 1 when both inputs are 0. The gate is,AND,NAND,NOR,XNOR,B,NAND gate produces 1 output when both inputs are 0.,NET,Conceptual,Medium,Physics,Electronics
A silicon diode is forward-biased with a voltage of 0.7 V. The current is 10 mA. The dynamic resistance is,25 Ω,2.5 Ω,50 Ω,5 Ω,B,Dynamic resistance = ηVt / I = 25 mV / 10 mA = 2.5 Ω.,NET,Conceptual,Medium,Physics,Electronics
The gain-bandwidth product of an amplifier is,constant,variable,dependent on feedback,proportional to gain,A,Gain-bandwidth product is a constant for an amplifier.,NET,Conceptual,Medium,Physics,Electronics
"The collector current in a transistor is 10 mA. If 90% of the electrons emitted reach the collector, the emitter current is",11.11 mA,12 mA,9 mA,8 mA,A,Ie = Ic / 0.9 = 10 mA / 0.9 = 11.11 mA.,NET,Conceptual,Medium,Physics,Electronics
"The voltage gain of a CE amplifier with a load resistance of 1 kΩ is 100. If the load resistance is increased to 2 kΩ, the voltage gain becomes",50,200,100,400,B,"Voltage gain is proportional to load resistance, hence gain doubles when Rl is doubled.",NET,Conceptual,Medium,Physics,Electronics
"The current gain of a transistor is 50. If the base current is 50 μA, the collector current is",2.5 mA,5 mA,1 mA,0.5 mA,A,Ic = β * Ib = 50 * 50 μA = 2.5 mA.,NET,Conceptual,Medium,Physics,Electronics
A capacitor of capacitance 2 μF is charged to 100 V. The energy stored is,0.01 J,0.1 J,1 J,10 J,A,"Energy stored = 0.5 * C * V² = 0.5 * 2e-6 * 100² = 0.01 J, using the formula for energy stored in a capacitor.",ECAT,Conceptual,Medium,Physics,Electronics
