Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
What is the name of the equation that relates the pressure and temperature of a liquid-vapor system?,Clausius-Clapeyron equation,Van der Waals equation,Ideal gas law,Charles' law,A,"The Clausius-Clapeyron equation describes the relationship between the vapor pressure of a liquid and its temperature, taking into account the heat of vaporization.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The density of a crystal is related to its,Unit cell volume and mass,Lattice energy and melting point,Atomic radius and coordination number,Crystal structure and lattice parameters,A,"The density of a crystal is calculated as the mass of the unit cell divided by its volume, using the formula density = (n * M) / (N_A * V).",NET,Conceptual,Medium,Chemistry,Liquids and Solids
What type of solid is characterized by a disordered arrangement of particles?,Crystalline,Amorphous,Ionic,Molecular,B,"Amorphous solids lack a regular, three-dimensional arrangement of particles, resulting in a disordered structure.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The viscosity of a liquid decreases with increasing,Temperature,Pressure,Concentration,Surface tension,A,"As temperature increases, the molecules of a liquid gain kinetic energy, making it easier for them to flow and reducing viscosity.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
"In a body-centered cubic (BCC) lattice, the number of atoms per unit cell is",1,2,3,4,B,"A BCC unit cell contains 1 atom at the center and 8 atoms at the corners, with each corner atom shared by 8 cells, resulting in a total of 2 atoms per unit cell.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The process of a gas changing directly to a solid is called,Deposition,Condensation,Sublimation,Melting,A,Deposition occurs when the intermolecular forces between gas molecules are strong enough that they can come together to form a solid without going through the liquid phase.,NET,Conceptual,Medium,Chemistry,Liquids and Solids
What is the term for the pressure exerted by a vapor in equilibrium with its liquid?,Vapor pressure,Partial pressure,Atmospheric pressure,Osmotic pressure,A,"Vapor pressure is the pressure exerted by a vapor in equilibrium with its liquid, resulting from the balance between evaporation and condensation.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The surface tension of a liquid is related to the strength of its,Intermolecular forces,Intramolecular forces,Electrostatic forces,Gravitational forces,A,"Surface tension arises from the imbalance of intermolecular forces at the surface of a liquid, resulting in a 'skin' that behaves elastically.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
"In a hexagonal close-packed (HCP) lattice, the coordination number of an atom is",6,8,12,4,C,"In an HCP lattice, each atom is surrounded by 12 nearest neighbors, resulting in a coordination number of 12.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The boiling point of a liquid is related to the strength of its,Intermolecular forces,Intramolecular forces,Electrostatic forces,Gravitational forces,A,"The boiling point of a liquid is influenced by the strength of intermolecular forces, with stronger forces requiring more energy to overcome and resulting in higher boiling points.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The vapour pressure of a liquid is 600 mmHg at 60°C. What is its vapour pressure at 40°C if ΔHvap = 30 kJ/mol?,400 mmHg,450 mmHg,500 mmHg,550 mmHg,B,"Using Clausius-Clapeyron equation: ln(P2/P1) = (ΔHvap/R) * (1/T1 - 1/T2), where P1 = 600 mmHg, T1 = 333 K, T2 = 313 K.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a surface tension of 70 × 10⁻³ N/m. What is the energy required to increase its surface area by 10 cm²?,7 × 10⁻⁴ J,7 × 10⁻⁵ J,7 × 10⁻⁶ J,7 × 10⁻⁷ J,A,Energy = surface tension × change in area = 70 × 10⁻³ N/m × 10 × 10⁻⁴ m² = 7 × 10⁻⁴ J.,ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
"The density of a solid is 5 g/cm³. If its unit cell edge length is 4 Å, what is the number of atoms per unit cell?",1,2,4,8,C,"Using the formula: density = (n × M) / (N_A × a³), where n is the number of atoms per unit cell, M is molar mass, N_A is Avogadro's number, and a is edge length.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A solution is saturated with respect to a solid. What is the relation between its ion product (Q) and Ksp?,Q < Ksp,Q = Ksp,Q > Ksp,Q = 0,B,"For a saturated solution, Q = Ksp, indicating equilibrium between the dissolved ions and the solid.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The boiling point elevation of a 1 molal solution is 2 K. What is the molal boiling point elevation constant (Kb)?,0.5 K kg/mol,1 K kg/mol,2 K kg/mol,4 K kg/mol,C,"ΔT = Kb × m, so Kb = ΔT / m = 2 K / 1 molal = 2 K kg/mol.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The vapour pressure of a pure liquid is 100 mmHg at 25°C. What is its vapour pressure in a solution with a mole fraction of 0.8?,80 mmHg,90 mmHg,100 mmHg,120 mmHg,A,"Using Raoult's law: P = P⁰ × X, where P⁰ = 100 mmHg and X = 0.8, so P = 80 mmHg.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The molar conductivity of an electrolyte is 100 S cm²/mol at 25°C. What is its conductivity if its concentration is 0.1 M?,0.01 S/cm,0.1 S/cm,1 S/cm,10 S/cm,A,Using the formula: conductivity = molar conductivity × concentration = 100 S cm²/mol × 0.1 mol/L × (1 L / 1000 cm³) = 0.01 S/cm.,ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a viscosity of 0.01 Pa·s. What is its fluidity?,100 Pa⁻¹s⁻¹,50 Pa⁻¹s⁻¹,10 Pa⁻¹s⁻¹,1 Pa⁻¹s⁻¹,A,"Fluidity is the reciprocal of viscosity, so fluidity = 1 / 0.01 Pa·s = 100 Pa⁻¹s⁻¹.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The unit cell of a crystal is face-centered cubic (FCC). What is the number of atoms per unit cell?,2,4,6,8,B,"In an FCC unit cell, there are 8 corner atoms (each shared by 8 cells) and 6 face-centered atoms (each shared by 2 cells), so n = 8 × 1/8 + 6 × 1/2 = 4.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The freezing point depression of a 0.5 molal solution is 1 K. What is the molal freezing point depression constant (Kf)?,1 K kg/mol,2 K kg/mol,0.5 K kg/mol,4 K kg/mol,B,"ΔT = Kf × m, so Kf = ΔT / m = 1 K / 0.5 molal = 2 K kg/mol.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The osmotic pressure of a 0.1 M solution is 2.5 atm at 25°C. What is its van 't Hoff factor?,0.5,1,2,3,C,"Using the formula: π = i × c × R × T, where π = 2.5 atm, c = 0.1 M, R = 0.0821 L atm/mol K, and T = 298 K, we can solve for i.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A solid has a heat of fusion of 10 kJ/mol. What is the entropy change when 1 mole of it melts at its melting point?,10 J/K,50 J/K,100 J/K,200 J/K,C,"ΔS = ΔH / T, assuming T = 100 K (hypothetical), ΔS = 10,000 J/mol / 100 K = 100 J/K.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The critical temperature of a substance is 300 K. What is its Boyle temperature?,200 K,250 K,300 K,400 K,B,"Boyle temperature is typically around 0.84 × Tc for many gases, but the exact relation can vary.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The compressibility factor (Z) of a real gas is 0.8 at 1 atm and 25°C. What is its molar volume?,18 L/mol,20 L/mol,19.6 L/mol,24.45 L/mol,C,"Using the formula: Z = PV / RT, rearranging gives V = ZRT / P = 0.8 × 0.0821 L atm/mol K × 298 K / 1 atm = 19.6 L/mol.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a normal boiling point of 80°C. What is its vapour pressure at 60°C if ΔHvap = 40 kJ/mol?,500 mmHg,600 mmHg,700 mmHg,800 mmHg,B,Using Clausius-Clapeyron equation to relate vapour pressure at two temperatures.,ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The edge length of a cubic unit cell is 5 Å. What is its density if it contains 4 atoms per unit cell and M = 100 g/mol?,2 g/cm³,4 g/cm³,5.3 g/cm³,10 g/cm³,C,"Using the formula: density = (n × M) / (N_A × a³), where n = 4, M = 100 g/mol, N_A = 6.022 × 10²³ mol⁻¹, and a = 5 × 10⁻⁸ cm.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The surface tension of a liquid decreases with increasing temperature because,cohesive forces decrease,adhesive forces decrease,viscosity decreases,density decreases,A,"As temperature increases, the kinetic energy of molecules increases, reducing the cohesive forces between them, thus decreasing surface tension.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The vapour pressure of a solution is lower than that of the pure solvent because,solute molecules occupy surface sites,solute molecules increase the intermolecular forces,solute molecules decrease the intermolecular forces,solute molecules have higher kinetic energy,A,"Solute molecules at the surface reduce the number of solvent molecules available for evaporation, thus lowering the vapour pressure.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A crystal has a hexagonal unit cell. What is the number of atoms per unit cell if it has 6 atoms at the corners and 1 atom in the center?,2,3,6,7,A,"For a hexagonal unit cell with 6 corner atoms (each shared by 6 cells) and 1 center atom, n = 6 × 1/6 + 1 = 2.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The freezing point of a solution is lower than that of the pure solvent because,solute molecules lower the vapour pressure,solute molecules increase the intermolecular forces,solute molecules decrease the intermolecular forces,solute molecules disrupt the crystal lattice,A,"The presence of solute molecules lowers the vapour pressure of the solvent, which in turn lowers the freezing point.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
"For a given liquid, the surface tension is maximum at",0°C,critical temperature,boiling point,triple point,A,"Surface tension decreases with increase in temperature, so it's maximum at lowest temperature, typically 0°C.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The unit of viscosity is,poise,Nm-1,dyne cm-1,Nm-2s,A,"Viscosity is measured in poise (P) or centipoise (cP), where 1 P = 1 dyne s/cm².",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The vapour pressure of a liquid depends on,temperature,intermolecular forces,both A and B,surface area,C,"Vapour pressure depends on temperature and intermolecular forces, as per Clausius-Clapeyron equation.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
"At the melting point, the entropy change is given by ΔS =",ΔH / T,T / ΔH,ΔH - T,T - ΔH,A,"Entropy change at melting point is given by ΔS = ΔH / T, where ΔH is latent heat of fusion.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The coordination number of a simple cubic lattice is,6,8,12,4,A,"In simple cubic lattice, each atom is surrounded by 6 nearest neighbours, hence coordination number is 6.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
"For a crystalline solid, the characteristic that is not necessarily true is",sharp melting point,isotropic properties,anisotropic properties,ordered arrangement,B,"Crystalline solids typically show anisotropic properties, not isotropic.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The packing efficiency of hcp and ccp structures is,74%,68%,52%,26%,A,"Both hcp and ccp have packing efficiency of 74%, as they have same number of atoms per unit cell.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The intermolecular forces present in H2O are,hydrogen bonding,dipole-dipole interactions,London forces,all of the above,D,"H2O exhibits hydrogen bonding, dipole-dipole interactions, and London forces due to its polar nature.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The viscosity of a liquid decreases with increase in,temperature,pressure,molecular weight,density,A,Viscosity decreases with increase in temperature due to increased molecular motion.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The radius ratio for an octahedral site is,0.225,0.414,0.732,1,B,The radius ratio for an octahedral site is between 0.414 and 0.732.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The type of solid that exhibits zero order of symmetry is,amorphous,crystalline,polymeric,ionic,A,"Amorphous solids lack long-range order, hence exhibit zero order of symmetry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The phenomenon of surface tension is due to,viscosity,cohesive forces,adhesive forces,density,B,Surface tension arises due to cohesive forces between molecules at the surface.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The unit cell of NaCl contains,4 Na+ and 4 Cl- ions,6 Na+ and 6 Cl- ions,8 Na+ and 8 Cl- ions,1 Na+ and 1 Cl- ion,A,NaCl has a face-centred cubic lattice with 4 Na+ and 4 Cl- ions per unit cell.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The melting point of a substance is a characteristic property because it,depends on pressure,is independent of pressure,depends on the amount of substance,is a fixed value,D,Melting point is a characteristic property as it is a fixed value for a given substance at a given pressure.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The intermolecular force that is responsible for the high boiling point of H2O is,London force,dipole-dipole interaction,hydrogen bonding,ion-dipole interaction,C,Hydrogen bonding is responsible for the high boiling point of H2O due to strong intermolecular attraction.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
"For a liquid, the temperature coefficient of viscosity is",positive,negative,zero,dependent on the liquid,B,"Viscosity decreases with increase in temperature, hence the temperature coefficient is negative.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The crystal structure of NaCl is,simple cubic,body-centred cubic,face-centred cubic,hexagonal close-packed,C,NaCl crystallizes in a face-centred cubic lattice.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The property that is not characteristic of a crystalline solid is,sharp melting point,isotropic properties,ordered arrangement,anisotropic properties,B,"Crystalline solids typically show anisotropic properties, not isotropic.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The type of intermolecular force present in CO2 is,London force,dipole-dipole interaction,hydrogen bonding,ion-dipole interaction,A,"CO2 is a non-polar molecule, hence exhibits London forces.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
The packing density of a simple cubic lattice is,52%,68%,74%,26%,A,Simple cubic lattice has a packing density of about 52%.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Liquids and Solids
Which of the following is NOT a property of liquids?,Surface tension,Viscosity,Definite shape,Fluidity,C,"Liquids take the shape of their container, so they do not have a definite shape.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
What is the unit of surface tension?,N/m,N/m²,J/m,J/m²,A,"Surface tension is measured as force per unit length, so its unit is N/m.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The viscosity of a liquid is a measure of its,resistance to flow,surface tension,density,boiling point,A,Viscosity is the measure of a fluid's resistance to flow.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
Which type of solid is characterized by a regular arrangement of atoms?,Amorphous,Crystalline,Polymeric,Glass,B,"Crystalline solids have a regular, three-dimensional arrangement of atoms.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The vapor pressure of a liquid is directly related to its,boiling point,intermolecular forces,molar mass,temperature,D,"As temperature increases, the vapor pressure of a liquid also increases due to increased kinetic energy.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
What is the term for the temperature at which the vapor pressure of a liquid equals the surrounding pressure?,Boiling point,Melting point,Critical point,Triple point,A,The boiling point is the temperature at which a liquid's vapor pressure equals the external pressure.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
Which of the following is an example of a crystalline solid?,Glass,Rubber,NaCl,Plastic,C,NaCl (sodium chloride or common salt) is a crystalline solid due to its ordered structure.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The process by which a solid changes directly to a gas is called,Sublimation,Deposition,Melting,Boiling,A,Sublimation occurs when the intermolecular forces are weak enough that a solid can change directly to vapor.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The density of a substance is defined as its,mass per unit volume,volume per unit mass,mass per unit area,weight per unit volume,A,"Density is calculated as mass divided by volume, so its unit is mass per unit volume.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
Which of the following statements about amorphous solids is TRUE?,"They have a regular, ordered structure.",They exhibit a sharp melting point.,They lack a long-range order.,They are always transparent.,C,"Amorphous solids, like glass, lack the long-range order characteristic of crystalline solids.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The Clausius-Clapeyron equation relates the vapor pressure of a liquid to its,temperature,boiling point,molar mass,density,A,The Clausius-Clapeyron equation describes how vapor pressure changes with temperature.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
What is the primary factor that determines the viscosity of a liquid?,Intermolecular forces,Molar mass,Density,Surface tension,A,Stronger intermolecular forces result in higher viscosity due to increased resistance to flow.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The phenomenon where a liquid rises in a narrow tube is known as,Capillary action,Surface tension,Viscosity,Diffusion,A,Capillary action occurs due to the combination of adhesive and cohesive forces.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
Which of the following solids is held together by van der Waals forces?,Covalent network solid,Ionic solid,Molecular solid,Metallic solid,C,"Molecular solids are held together by weak van der Waals forces, including London dispersion forces.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The critical temperature is the temperature above which,a liquid cannot exist,a gas cannot be liquefied,a solid melts,a liquid boils,B,"Above the critical temperature, it is impossible to liquefy a gas, no matter the pressure.",LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The boiling point of a liquid is affected by,external pressure,intermolecular forces,both A and B,neither A nor B,C,Both external pressure and intermolecular forces influence a liquid's boiling point.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
What is the term for the pressure exerted by a vapor in equilibrium with its condensed phase?,Vapor pressure,Partial pressure,Equilibrium pressure,Saturation pressure,A,Vapor pressure is the pressure exerted by a vapor when it is in equilibrium with its liquid or solid phase.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
Which type of solid is typically hard and has a high melting point?,Molecular solid,Ionic solid,Covalent network solid,Both B and C,D,Both ionic and covalent network solids are known for being hard and having high melting points due to strong bonding.,LUMS_SAT,Conceptual,Medium,Chemistry,Liquids and Solids
The intermolecular forces in liquids are,stronger than in solids,weaker than in solids,equal to those in solids,non-existent,B,"Liquids have weaker intermolecular forces than solids, allowing particles to move past each other.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The process by which a liquid changes to a solid is called,Melting,Boiling,Freezing,Sublimation,C,"Freezing occurs when a liquid's temperature drops below its freezing point, causing particles to come together in a crystalline structure.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
Viscosity is a measure of a liquid's,surface tension,resistance to flow,density,boiling point,B,"Viscosity is the measure of a fluid's resistance to flow, caused by intermolecular forces between particles.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The type of crystal lattice in which the atoms are arranged in a repeating pattern is called,Amorphous,Crystalline,Polymeric,Glassy,B,"Crystalline solids have a repeating pattern of atoms, ions, or molecules, giving them a characteristic crystal lattice structure.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
Which type of solid is characterized by a lack of long-range order?,Crystalline,Amorphous,Ionic,Molecular,B,"Amorphous solids, like glass, lack a crystalline structure and have a random arrangement of particles.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The property of a liquid that causes it to behave as if it has an 'elastic skin' is called,Viscosity,Surface tension,Density,Buoyancy,B,"Surface tension is caused by the intermolecular forces between particles at the surface of a liquid, creating a sort of 'elastic skin'.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The temperature at which the vapor pressure of a liquid equals the surrounding pressure is called its,Boiling point,Melting point,Freezing point,Critical point,A,"Boiling occurs when the vapor pressure of a liquid equals the surrounding pressure, allowing bubbles to form and rise to the surface.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The density of a solid is generally,less than that of its corresponding liquid,greater than that of its corresponding liquid,equal to that of its corresponding liquid,unrelated to that of its corresponding liquid,B,"Most substances are more dense in their solid state than in their liquid state, due to the closer packing of particles.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The type of bonding in a solid that is characterized by the transfer of electrons is called,Covalent,Ionic,Metallic,Hydrogen,B,"Ionic bonding involves the transfer of electrons between atoms, resulting in the formation of ions that are electrostatically attracted to each other.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The property of a solid that allows it to be pounded into thin sheets is called,Ductility,Malleability,Hardness,Brittleness,B,"Malleability is the ability of a solid to be pounded or rolled into thin sheets without breaking, often characteristic of metals.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The arrangement of particles in a crystalline solid is,random and disordered,repeating and orderly,layered and irregular,amorphous and unpredictable,B,"Crystalline solids have a repeating pattern of particles, giving them a characteristic crystal lattice structure.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The energy required to change a solid to a liquid is called the,Heat of fusion,Heat of vaporization,Heat of sublimation,Heat of condensation,A,The heat of fusion is the energy required to change a solid to a liquid at its melting point.,NET,Conceptual,Medium,Chemistry,Liquids and Solids
The pressure exerted by a vapor in equilibrium with its liquid is called,Vapor pressure,Atmospheric pressure,Partial pressure,Boiling pressure,A,"Vapor pressure is the pressure exerted by a vapor in equilibrium with its liquid, and is a characteristic property of the liquid.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The temperature at which a solid changes directly to a gas is called its,Melting point,Boiling point,Sublimation point,Deposition point,C,"Sublimation occurs when a solid changes directly to a gas, without going through the liquid phase.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The type of intermolecular force that arises from the interaction between temporary dipoles is called,London dispersion force,Dipole-dipole force,Hydrogen bonding,Ion-dipole force,A,"London dispersion forces are a type of intermolecular force that arises from the interaction between temporary dipoles, which are induced in non-polar molecules.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The viscosity of a liquid is affected by,temperature,pressure,surface tension,density,A,"The viscosity of a liquid decreases with increasing temperature, as the particles gain kinetic energy and are able to move more freely.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The process by which a liquid changes to a gas is called,Condensation,Evaporation,Sublimation,Deposition,B,"Evaporation occurs when a liquid changes to a gas, often at the surface of the liquid.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The type of solid that is characterized by a network of covalent bonds is called,Molecular,Ionic,Covalent network,Metallic,C,"Covalent network solids, like diamond or silicon dioxide, are characterized by a network of covalent bonds between atoms.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The property of a liquid that is a measure of its resistance to compression is called,Viscosity,Surface tension,Bulk modulus,Density,C,"The bulk modulus is a measure of a substance's resistance to compression, and is defined as the ratio of the infinitesimal pressure increase to the resulting relative decrease in volume.",NET,Conceptual,Medium,Chemistry,Liquids and Solids
The vapor pressure of a liquid is 400 mmHg at 300 K. What is its vapor pressure at 310 K if ΔHvap = 40 kJ/mol?,533 mmHg,450 mmHg,600 mmHg,500 mmHg,A,"Using Clausius-Clapeyron equation: ln(P2/P1) = (ΔHvap/R)(1/T1 - 1/T2), we get ln(P2/400) = (40000/8.314)(1/300 - 1/310), P2 = 533 mmHg.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a normal boiling point of 350 K. What is its boiling point at 1.5 atm if ΔHvap = 30 kJ/mol?,360 K,370 K,380 K,390 K,B,"Using Clausius-Clapeyron equation and given that P1 = 1 atm, T1 = 350 K, P2 = 1.5 atm, we can find T2.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The density of a solid is 5 g/cm³ and its unit cell edge length is 4 Å. What is the number of atoms per unit cell?,2,4,1,3,B,"Using the formula: density = (n * M) / (N_A * a³), where n is the number of atoms per unit cell, we can find n = 4.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a viscosity of 0.01 Pa·s at 20°C. What is its viscosity at 50°C if the activation energy for viscous flow is 20 kJ/mol?,0.005 Pa·s,0.01 Pa·s,0.015 Pa·s,0.02 Pa·s,A,"Using the formula: η = η0 * e^(E/RT), we can find η at 50°C by comparing it with η at 20°C.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The surface tension of a liquid is 0.07 N/m at 20°C. What is its surface tension at 50°C if the temperature coefficient is -0.0001 N/m·K?,0.065 N/m,0.07 N/m,0.075 N/m,0.08 N/m,A,"Using the formula: γ = γ0 + (dγ/dT) * ΔT, we can find γ at 50°C.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A solid has a specific heat capacity of 0.5 J/g·K. What is its molar heat capacity if its molar mass is 100 g/mol?,50 J/mol·K,25 J/mol·K,100 J/mol·K,75 J/mol·K,A,Molar heat capacity = specific heat capacity * molar mass = 0.5 J/g·K * 100 g/mol = 50 J/mol·K.,ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
The vapor pressure of a solution is 300 mmHg at 300 K. What is the vapor pressure of the pure solvent if the mole fraction of the solute is 0.2?,375 mmHg,350 mmHg,325 mmHg,400 mmHg,A,"Using Raoult's law: P = P0 * Xsolvent, we can find P0 = P / (1 - Xsolute) = 300 / 0.8 = 375 mmHg.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
A liquid has a boiling point elevation constant of 5 K·kg/mol. What is the boiling point elevation if 1 mol of solute is added to 1 kg of solvent?,5 K,10 K,2.5 K,7.5 K,A,"Using the formula: ΔTb = Kb * m, where m is molality, we get ΔTb = 5 K·kg/mol * 1 mol/kg = 5 K.",ECAT,Conceptual,Medium,Chemistry,Liquids and Solids
