Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A person with chronic obstructive pulmonary disease (COPD) has reduced lung capacity. What is the primary effect on their blood CO2 levels?,Decreased CO2,Increased CO2,No change in CO2,Fluctuating CO2,B,"COPD impairs gas exchange, leading to CO2 retention; decreased CO2 would occur with hyperventilation.",Pathophysiology of Respiratory Diseases,Medium,Biology,Respiration
What is the primary mechanism by which oxygen is transported in the blood?,Dissolved in plasma,Bound to hemoglobin,As bicarbonate ions,As carbon dioxide,B,"Hemoglobin binds O2, facilitating its transport; most O2 is bound, not dissolved in plasma.",Oxygen Transport,Easy,Biology,Respiration
A patient is diagnosed with carbon monoxide poisoning. How does CO affect oxygen transport?,Increases oxygen binding to hemoglobin,Decreases oxygen binding to hemoglobin,Replaces hemoglobin with methemoglobin,Inhibits cytochrome c oxidase,B,"CO competes with O2 for hemoglobin binding sites, reducing O2 delivery; CO has higher affinity for hemoglobin.",Toxicology of Respiration,Hard,Biology,Respiration
What is the primary function of the respiratory quotient (RQ)?,Measures oxygen consumption,Indicates type of substrate being metabolized,Calculates energy expenditure,Assesses lung function,B,"RQ is the ratio of CO2 produced to O2 consumed, indicating the type of metabolic substrate.",Respiratory Quotient,Medium,Biology,Respiration
A person's RQ is 0.8. What does this indicate about their metabolic substrate?,Primarily carbohydrates,Primarily fats,Primarily proteins,Mixed substrates,D,"RQ of 0.8 indicates mixed substrate metabolism; 1.0 is carbohydrates, 0.7 is fats.",Respiratory Quotient,Medium,Biology,Respiration
"During fasting, the body's energy source shifts. What is the primary energy source after 24 hours of fasting?",Glucose,Fatty acids,Amino acids,Glycogen,B,"After 24 hours, fatty acids become the primary energy source as glycogen stores deplete.",Metabolic Adaptation,Medium,Biology,Respiration
A patient with diabetic ketoacidosis has an increased respiratory rate. What is the primary stimulus for this increase?,Low oxygen levels,High CO2 levels,Acidosis,High blood pressure,C,"Acidosis stimulates respiratory centers to increase rate, attempting to compensate for metabolic acidosis.",Regulation of Respiration,Hard,Biology,Respiration
What is the effect of high altitude on the body's oxygen levels?,Increased oxygen availability,Decreased oxygen availability,No change in oxygen availability,Increased CO2 levels,B,"High altitude has lower atmospheric pressure, reducing oxygen availability.",Environmental Effects on Respiration,Easy,Biology,Respiration
A person acclimatizes to high altitude. What is the primary adaptation in their body?,Increased red blood cell count,Decreased red blood cell count,Increased lung capacity,Decreased respiratory rate,A,"Acclimatization involves increased erythropoiesis, raising red blood cell count to compensate for lower O2.",Adaptation to High Altitude,Medium,Biology,Respiration
What is the primary role of surfactant in the lungs?,Traps dust particles,Reduces surface tension,Increases surface tension,Facilitates gas exchange,B,"Surfactant reduces alveolar surface tension, preventing collapse; increases lung compliance.",Surfactant and Lung Mechanics,Easy,Biology,Respiration
A premature infant has respiratory distress syndrome. What is the primary cause?,Insufficient surfactant production,Excessive surfactant production,Airway obstruction,Infection,A,"Premature infants often lack sufficient surfactant, leading to increased surface tension and alveolar collapse.",Neonatal Respiratory Distress,Medium,Biology,Respiration
What is the effect of emphysema on lung function?,Increased lung elasticity,Decreased lung elasticity,Increased gas exchange,Decreased residual volume,B,"Emphysema destroys alveolar walls, reducing lung elasticity and impairing gas exchange.",Pathophysiology of COPD,Medium,Biology,Respiration
A person with asthma experiences bronchoconstriction. What is the primary effect on their breathing?,Increased airflow,Decreased airflow,Increased lung volume,Decreased respiratory rate,B,"Bronchoconstriction narrows airways, reducing airflow; asthma symptoms include wheezing and dyspnea.",Pathophysiology of Asthma,Easy,Biology,Respiration
"During exercise, what is the primary mechanism increasing ventilation?",Increased CO2 levels,Decreased O2 levels,Increased neural drive,Decreased pH,C,"Exercise increases neural drive to respiratory centers, increasing ventilation; CO2 and pH also play roles.",Regulation of Respiration During Exercise,Hard,Biology,Respiration
A person hyperventilates. What is the immediate effect on their blood CO2 levels?,Increased CO2,Decreased CO2,No change in CO2,Increased O2,B,"Hyperventilation increases CO2 exhalation, reducing blood CO2 levels; can lead to respiratory alkalosis.",Effects of Hyperventilation,Medium,Biology,Respiration
What is the primary function of the pneumotaxic center?,Regulates depth of breathing,Regulates rate of breathing,Stimulates inspiratory effort,Inhibits expiratory effort,A,Pneumotaxic center helps regulate the depth of breathing by limiting inspiration.,Control of Respiration,Easy,Biology,Respiration
A patient has a condition that impairs the function of the diaphragm. What is the primary effect on their breathing?,Increased tidal volume,Decreased tidal volume,Increased respiratory rate,Decreased respiratory rate,B,"Diaphragm impairment reduces effective tidal volume, as diaphragm is primary muscle for inspiration.",Muscles of Respiration,Medium,Biology,Respiration
What is the effect of increased dead space on alveolar ventilation?,Increased alveolar ventilation,Decreased alveolar ventilation,No change in alveolar ventilation,Increased minute ventilation,B,"Increased dead space means more ventilation is wasted, reducing effective alveolar ventilation.",Dead Space and Alveolar Ventilation,Hard,Biology,Respiration
Insects have a unique respiratory system. What is the primary mechanism of gas exchange in insects?,Diffusion through the skin,Tracheal system with spiracles,Branchial respiration,Book lungs,B,Insects use tracheal system for gas exchange. Spiracles are openings that allow air to enter the tracheae.,Insect Respiration,Easy,Biology,Respiration
A person is diagnosed with a condition where their diaphragm is paralyzed. How will this affect their breathing?,Increased lung capacity,Decreased lung capacity,No effect on breathing,Reversal of breathing rhythm,B,Diaphragm paralysis reduces lung capacity as diaphragm is major muscle for inspiration. Other muscles can't compensate fully.,Human Respiratory System,Medium,Biology,Respiration
"Under anaerobic conditions, what is the end product of glycolysis in human muscle cells?",Pyruvate,Lactate,Acetyl-CoA,Ethanol,B,"In human muscle cells, anaerobic glycolysis produces lactate. Pyruvate is converted to lactate to regenerate NAD+.",Anaerobic Respiration,Easy,Biology,Respiration
What is the byproduct of anaerobic respiration in yeast that is used in baking?,Lactate,Ethanol,Pyruvate,CO2,B,Yeast produces ethanol and CO2 during anaerobic respiration. Ethanol fermentation is used in baking.,Anaerobic Respiration,Easy,Biology,Respiration
The pentose phosphate pathway is an alternative to glycolysis. What is its primary function?,ATP production,NADPH production,Pyruvate production,Lactate production,B,Pentose phosphate pathway generates NADPH for biosynthetic reactions. It's not primarily for ATP production.,Pentose Phosphate Pathway,Medium,Biology,Respiration
Cyanide is a potent toxin that inhibits the electron transport chain. Which complex is affected?,Complex I,Complex II,Complex III,Complex IV,D,"Cyanide binds to cytochrome c oxidase (Complex IV), halting electron transport and ATP synthesis.",Electron Transport Chain,Medium,Biology,Respiration
Some aquatic animals can survive in low-oxygen environments. What is the adaptation that allows this?,Increased glycolysis,Enhanced electron transport chain,High myoglobin levels,Anaerobic respiration,D,Some aquatic animals use anaerobic respiration to survive in low-O2 environments. This produces less ATP but allows survival.,Adaptations to Low Oxygen,Hard,Biology,Respiration
What is the term for the process by which certain organisms produce ATP in the absence of oxygen?,Aerobic respiration,Anaerobic respiration,Fermentation,Photosynthesis,B,Anaerobic respiration generates ATP without oxygen. Fermentation is a type of anaerobic respiration.,Anaerobic Respiration,Easy,Biology,Respiration
The respiratory quotient (RQ) is the ratio of CO2 produced to O2 consumed. What is the RQ for carbohydrate metabolism?,0.7,0.8,1.0,1.2,C,Carbohydrate metabolism has an RQ of 1.0 because glucose oxidation produces equal moles of CO2 and O2.,Respiratory Quotient,Medium,Biology,Respiration
"In the lungs, CO2 is transported from the blood to the alveoli. What is the primary mechanism?",Diffusion,Active transport,Facilitated diffusion,Osmosis,A,CO2 diffuses from blood to alveoli down its concentration gradient. No energy is required.,Gas Exchange,Easy,Biology,Respiration
"During intense exercise, the demand for ATP increases. How do muscle cells meet this demand?",Increased aerobic respiration,Increased anaerobic respiration,Decreased ATP consumption,Increased ATP storage,B,"Muscle cells initially meet high ATP demand through anaerobic respiration, producing lactate.",Muscle Physiology,Medium,Biology,Respiration
What is the name of the process by which the lungs expand and contract?,Respiratory cycle,Breathing mechanism,Pulmonary ventilation,Thoracic oscillation,C,"Pulmonary ventilation refers to the movement of air in and out of the lungs, driven by thoracic cavity changes.",Pulmonary Ventilation,Easy,Biology,Respiration
The Bohr effect describes how CO2 and pH affect hemoglobin's oxygen-binding affinity. What happens when CO2 increases?,Increased O2 affinity,Decreased O2 affinity,No effect on O2 affinity,Reversal of O2 binding,B,"Increased CO2 decreases hemoglobin's O2 affinity, promoting O2 release to tissues. This is the Bohr effect.",Bohr Effect,Medium,Biology,Respiration
Some bacteria can survive without oxygen. What is the term for their metabolic process?,Aerobic respiration,Anaerobic respiration,Fermentation,Photosynthesis,B,Anaerobic respiration occurs without oxygen. Some bacteria use alternative electron acceptors.,Anaerobic Respiration,Easy,Biology,Respiration
How does high altitude affect the body's ability to transport oxygen?,Increased oxygen delivery,Decreased oxygen delivery,No effect on oxygen delivery,Reversal of oxygen delivery,B,"At high altitudes, lower atmospheric pressure reduces oxygen availability, decreasing oxygen delivery.",High Altitude Physiology,Medium,Biology,Respiration
What is the primary function of myoglobin in muscle cells?,O2 storage,O2 transport,CO2 removal,ATP production,A,"Myoglobin stores O2 in muscle cells, releasing it during intense activity when O2 demand is high.",Myoglobin Function,Easy,Biology,Respiration
"In the electron transport chain, what is the role of coenzyme Q?",Electron carrier,Proton pump,ATP synthase,NADH dehydrogenase,A,Coenzyme Q carries electrons between Complex I/II and Complex III in the electron transport chain.,Electron Transport Chain,Medium,Biology,Respiration
"During strenuous exercise, muscle cells rely on anaerobic glycolysis. What is the limiting factor?",Glucose availability,NAD+ regeneration,ATP demand,Lactate clearance,B,NAD+ regeneration is crucial for anaerobic glycolysis to continue. Lactate production regenerates NAD+.,Anaerobic Glycolysis,Hard,Biology,Respiration
"What is the effect of 2,3-Bisphosphoglycerate (2,3-BPG) on hemoglobin?",Increased O2 affinity,Decreased O2 affinity,No effect on O2 affinity,Reversal of O2 binding,B,"2,3-BPG binds to hemoglobin, decreasing its O2 affinity and facilitating O2 release to tissues.","2,3-Bisphosphoglycerate",Hard,Biology,Respiration
"In the citric acid cycle, what is the fate of the carbon atoms from acetyl-CoA?",Released as CO2,Stored in citrate,Used to synthesize ATP,Converted to NADH,A,Carbon atoms from acetyl-CoA are released as CO2 during the citric acid cycle.,Citric Acid Cycle,Medium,Biology,Respiration
"In human cells, what is the primary difference between aerobic and anaerobic respiration in terms of ATP yield?","Aerobic respiration produces 2 ATP, anaerobic produces 36-38 ATP","Aerobic respiration produces 36-38 ATP, anaerobic produces 2 ATP","Aerobic respiration produces ATP in cytoplasm, anaerobic in mitochondria","Aerobic respiration produces ATP in mitochondria, anaerobic in cytoplasm",B,"Aerobic respiration yields 36-38 ATP, while anaerobic yields 2 ATP; the most tempting wrong option fails because it reverses this fact.",ATP Yield,Easy,Biology,Respiration
"Comparing glycolysis in aerobic and anaerobic conditions, what remains the same?",ATP yield per glucose molecule,The end product of glycolysis,The location where glycolysis occurs,The enzymes involved in glycolysis,D,The enzymes involved in glycolysis remain the same; the most tempting wrong option fails because ATP yield differs between aerobic and anaerobic conditions.,Glycolysis,Medium,Biology,Respiration
What is the key difference between the electron transport chain in mitochondria and chloroplasts?,"Mitochondria produce ATP, chloroplasts produce NADPH","Mitochondria produce NADPH, chloroplasts produce ATP",The direction of proton pumping,The presence of ATP synthase,C,The direction of proton pumping differs; the most tempting wrong option fails because both mitochondria and chloroplasts produce ATP.,Electron Transport Chain,Hard,Biology,Respiration
"During strenuous exercise, muscle cells switch to anaerobic respiration. What is the primary reason for this switch?",Increased oxygen demand,Insufficient oxygen supply,Increased ATP demand,Decreased glucose availability,B,"Insufficient oxygen supply triggers anaerobic respiration; the most tempting wrong option fails because increased ATP demand is a result, not the primary reason.",Anaerobic Respiration,Medium,Biology,Respiration
How does the citric acid cycle (Krebs cycle) contribute to ATP production?,Directly producing ATP through substrate-level phosphorylation,Producing NADH and FADH2 for the electron transport chain,Generating ATP through oxidative phosphorylation,Reducing NAD+ to NADH,B,"The citric acid cycle produces NADH and FADH2, which contribute to ATP production in the electron transport chain; the most tempting wrong option fails because it describes a different process.",Citric Acid Cycle,Medium,Biology,Respiration
"Comparing the respiratory quotient (RQ) of carbohydrates, fats, and proteins, which has the highest RQ value?",Carbohydrates,Fats,Proteins,All have the same RQ,A,"Carbohydrates have an RQ of 1, which is the highest; the most tempting wrong option fails because fats have an RQ of approximately 0.7.",Respiratory Quotient,Medium,Biology,Respiration
"In the context of respiration, what is the main difference between substrate-level phosphorylation and oxidative phosphorylation?",Location within the cell,The amount of ATP produced,The mechanism of ATP production,The energy source used,C,"The mechanism differs; substrate-level phosphorylation involves direct transfer, while oxidative phosphorylation uses the electron transport chain; the most tempting wrong option fails because both produce ATP, but through different means.",ATP Production Mechanisms,Medium,Biology,Respiration
How does the efficiency of aerobic respiration compare to anaerobic respiration in terms of ATP yield per glucose molecule?,Aerobic respiration is less efficient,Anaerobic respiration is more efficient,Aerobic respiration is more efficient,Both are equally efficient,C,Aerobic respiration yields more ATP (36-38) compared to anaerobic respiration (2); the most tempting wrong option fails because it reverses this fact.,ATP Yield Comparison,Easy,Biology,Respiration
What is the primary function of the mitochondrial inner membrane in respiration?,To increase the surface area for glycolysis,To house the electron transport chain,To synthesize ATP directly,To store mitochondrial DNA,B,The inner membrane houses the electron transport chain; the most tempting wrong option fails because glycolysis occurs in the cytoplasm.,Mitochondrial Structure,Easy,Biology,Respiration
"Comparing glycolysis and the citric acid cycle, which statement is true about their locations within the cell?",Both occur in the mitochondria,Both occur in the cytoplasm,"Glycolysis occurs in the cytoplasm, citric acid cycle in mitochondria","Glycolysis occurs in mitochondria, citric acid cycle in cytoplasm",C,"Glycolysis occurs in the cytoplasm, while the citric acid cycle occurs in the mitochondria; the most tempting wrong option fails because it reverses these locations.",Cellular Locations of Respiration Processes,Easy,Biology,Respiration
What is the significance of the proton gradient across the mitochondrial inner membrane?,It drives the synthesis of ATP,It drives the transport of glucose into the mitochondria,It is necessary for the citric acid cycle,It is a byproduct of glycolysis,A,The proton gradient drives ATP synthesis through ATP synthase; the most tempting wrong option fails because glucose transport into mitochondria is not directly driven by the proton gradient.,Proton Gradient,Medium,Biology,Respiration
"In anaerobic respiration, what is the fate of pyruvate in human muscle cells?",It is converted to ethanol and CO2,It is converted to lactic acid,It enters the citric acid cycle,It is used to synthesize glucose,B,"Pyruvate is converted to lactic acid in human muscle cells; the most tempting wrong option fails because ethanol and CO2 production occurs in yeast, not human muscle cells.",Anaerobic Respiration,Easy,Biology,Respiration
"Comparing the processes of cellular respiration and photosynthesis, which statement is true regarding their energy conversion?",Both convert light energy into chemical energy,Both convert chemical energy into ATP,"Cellular respiration releases energy, photosynthesis stores energy","Cellular respiration stores energy, photosynthesis releases energy",C,"Cellular respiration releases energy from glucose, while photosynthesis stores energy in glucose; the most tempting wrong option fails because it reverses this fact.",Energy Conversion,Medium,Biology,Respiration
What is the role of cytochrome c in the electron transport chain?,To transfer electrons from complex III to complex IV,To pump protons across the mitochondrial membrane,To generate ATP directly,To reduce NAD+ to NADH,A,Cytochrome c transfers electrons from complex III to complex IV; the most tempting wrong option fails because proton pumping is done by other complexes.,Electron Transport Chain,Hard,Biology,Respiration
"In the context of respiratory substrates, which has the highest energy yield per gram?",Carbohydrates,Fats,Proteins,Nucleic acids,B,Fats yield more energy per gram than carbohydrates or proteins; the most tempting wrong option fails because it underestimates the energy yield of fats.,Energy Yield of Respiratory Substrates,Medium,Biology,Respiration
What is the effect of cyanide on cellular respiration?,It inhibits glycolysis,It inhibits the citric acid cycle,It inhibits the electron transport chain,It enhances ATP production,C,Cyanide inhibits the electron transport chain by binding to cytochrome c oxidase; the most tempting wrong option fails because it describes a different process or effect.,Inhibitors of Respiration,Medium,Biology,Respiration
"Comparing the ATP yield from the complete oxidation of one glucose molecule to that from one fatty acid molecule, which yields more ATP?",Glucose,Fatty acid,Both yield the same amount of ATP,It depends on the type of fatty acid,B,Fatty acids yield more ATP upon complete oxidation compared to glucose; the most tempting wrong option fails because it underestimates the ATP yield from fatty acids.,ATP Yield Comparison,Hard,Biology,Respiration
What is the main reason for the difference in ATP yield between aerobic and anaerobic respiration?,The presence or absence of oxygen,The type of glucose molecule used,The location of respiration within the cell,The enzymes involved in glycolysis,A,"The presence or absence of oxygen determines whether aerobic or anaerobic respiration occurs, affecting ATP yield; the most tempting wrong option fails because it describes a different factor.",ATP Yield Difference,Easy,Biology,Respiration
"During intense exercise, muscle cells produce lactate. Which process is responsible for this lactate production?",Aerobic respiration,Anaerobic glycolysis,Fermentation in mitochondria,Krebs cycle,B,"Anaerobic glycolysis produces lactate; aerobic respiration doesn't produce lactate, it produces CO2 and H2O.",Anaerobic Respiration,Easy,Biology,Respiration
What is the byproduct of glycolysis that is used in the mitochondria for further energy production?,Pyruvate,Lactate,Acetyl CoA,Glucose-6-phosphate,A,Pyruvate is the end product of glycolysis; lactate is produced from pyruvate under anaerobic conditions.,Glycolysis,Medium,Biology,Respiration
The electron transport chain is located in which part of the mitochondria?,Outer mitochondrial membrane,Inner mitochondrial membrane,Mitochondrial matrix,Intermembrane space,B,Electron transport chain is embedded in the inner mitochondrial membrane; outer membrane is permeable to certain substances.,Electron Transport Chain,Easy,Biology,Respiration
"During anaerobic respiration in yeast, what is the end product?",Lactate,Ethanol and CO2,Pyruvate,Acetyl CoA,B,Yeast produces ethanol and CO2 through fermentation; lactate is produced in muscle cells.,Anaerobic Respiration,Easy,Biology,Respiration
How many ATP molecules are directly produced during glycolysis?,2,4,6,8,B,"Glycolysis produces 4 ATP but consumes 2, resulting in a net gain of 2 ATP.",Glycolysis,Easy,Biology,Respiration
The process of generating ATP from the energy released during the electron transport chain is known as?,Substrate-level phosphorylation,Oxidative phosphorylation,Photophosphorylation,Glycolytic phosphorylation,B,Oxidative phosphorylation occurs in mitochondria; substrate-level phosphorylation occurs in glycolysis and Krebs cycle.,Electron Transport Chain,Medium,Biology,Respiration
Which complex in the electron transport chain is not involved in pumping protons across the membrane?,Complex I,Complex II,Complex III,Complex IV,B,Complex II (succinate dehydrogenase) doesn't pump protons; it's part of both Krebs cycle and electron transport chain.,Electron Transport Chain,Hard,Biology,Respiration
The conversion of pyruvate to acetyl CoA is catalyzed by?,Pyruvate kinase,Pyruvate dehydrogenase,Lactate dehydrogenase,Pyruvate carboxylase,B,Pyruvate dehydrogenase catalyzes the conversion; pyruvate kinase is involved in glycolysis.,Link Reaction,Medium,Biology,Respiration
What is the net ATP yield from the complete oxidation of one glucose molecule?,30-32 ATP,36-38 ATP,2 ATP,4 ATP,B,Complete oxidation yields 36-38 ATP; variations depend on shuttle mechanisms.,Cellular Respiration,Easy,Biology,Respiration
"In the absence of oxygen, muscle cells regenerate NAD+ through?",The electron transport chain,The Krebs cycle,Lactate fermentation,Glycolysis,C,Lactate fermentation regenerates NAD+; electron transport chain requires oxygen.,Anaerobic Respiration,Medium,Biology,Respiration
The energy yield from the complete oxidation of one NADH is?,1 ATP,2 ATP,2.5 ATP,3 ATP,C,NADH yields approximately 2.5 ATP; variations depend on the shuttle mechanisms used.,Electron Transport Chain,Medium,Biology,Respiration
What is the primary role of ATP synthase in mitochondria?,To pump protons across the membrane,To synthesize ATP from ADP and Pi,To shuttle electrons between complexes,To reduce NAD+ to NADH,B,ATP synthase uses the proton gradient to synthesize ATP; it doesn't pump protons or shuttle electrons.,Electron Transport Chain,Easy,Biology,Respiration
Rotenone inhibits which complex of the electron transport chain?,Complex I,Complex II,Complex III,Complex IV,A,Rotenone inhibits complex I; it's a specific inhibitor used in research.,Electron Transport Chain,Hard,Biology,Respiration
The pentose phosphate pathway is an alternative to which metabolic pathway?,Glycolysis,Krebs cycle,Electron transport chain,Gluconeogenesis,A,Pentose phosphate pathway is an alternative to glycolysis; it generates NADPH and pentoses.,Glycolysis,Medium,Biology,Respiration
The process by which energy is generated in the mitochondria without the use of oxygen is called?,Oxidative phosphorylation,Substrate-level phosphorylation,Anaerobic respiration,Fermentation,B,Substrate-level phosphorylation occurs in mitochondria (Krebs cycle) and doesn't require oxygen directly.,Krebs Cycle,Hard,Biology,Respiration
What is the byproduct of fatty acid oxidation that enters the Krebs cycle?,Pyruvate,Acetyl CoA,NADH,FADH2,B,Fatty acid oxidation produces acetyl CoA; it enters the Krebs cycle.,Link Reaction,Medium,Biology,Respiration
Which of the following is a characteristic of substrate-level phosphorylation?,It occurs in the electron transport chain,It directly generates ATP from ADP and Pi,It requires oxygen,It involves the transfer of electrons,B,Substrate-level phosphorylation directly generates ATP; it occurs in glycolysis and Krebs cycle.,Glycolysis,Easy,Biology,Respiration
"In the electron transport chain, what is the role of cytochrome c?",Proton pumping across the membrane,Electron transfer between complexes,ATP synthesis directly,NADH dehydrogenation,B,Cytochrome c transfers electrons between Complex III and Complex IV; not directly involved in proton pumping or ATP synthesis.,Electron Transport Chain,Medium,Biology,Respiration
Which stage of cellular respiration produces the most ATP molecules per glucose molecule?,Glycolysis,Krebs cycle,Oxidative phosphorylation,Fermentation,C,"Oxidative phosphorylation produces the most ATP; glycolysis and Krebs cycle produce much less, fermentation produces none net.",ATP Yield,Easy,Biology,Respiration
A person is doing intense exercise. Which type of respiration is occurring in their muscles?,Aerobic respiration,Anaerobic respiration,Fermentation,Both B and C,D,"During intense exercise, muscles undergo anaerobic respiration and fermentation to produce energy rapidly.",Anaerobic Respiration,Medium,Biology,Respiration
What is the byproduct of anaerobic glycolysis in human muscles?,Lactic acid,Ethanol,Pyruvate,Acetyl CoA,A,"Anaerobic glycolysis in muscles results in lactic acid production; ethanol is produced in yeast, not humans.",Anaerobic Glycolysis,Easy,Biology,Respiration
The Krebs cycle takes place in which part of the cell?,Cytoplasm,Mitochondrial matrix,Mitochondrial outer membrane,Endoplasmic reticulum,B,Krebs cycle occurs in the mitochondrial matrix; glycolysis occurs in cytoplasm.,Krebs Cycle Location,Easy,Biology,Respiration
Which complex in the electron transport chain is not involved in proton pumping?,Complex I,Complex II,Complex III,Complex IV,B,Complex II (Succinate dehydrogenase) does not pump protons; it passes electrons directly to the transport chain.,Electron Transport Chain,Hard,Biology,Respiration
"During oxidative phosphorylation, what is the immediate source of energy for ATP synthase?",NADH,FADH2,Proton gradient,Glucose,C,The proton gradient across the mitochondrial membrane drives ATP synthase to produce ATP.,Oxidative Phosphorylation,Medium,Biology,Respiration
