Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
Which of the following cache replacement policies is based on the order of access?,LRU,FIFO,Optimal,None of the above,B,"FIFO replaces the block that has been in the cache the longest, based on the order of access.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of the Instruction Register (IR) in a CPU?,To store the address of the next instruction,To store the current instruction being executed,To store the result of an instruction,To store the address of the data,B,"The Instruction Register (IR) holds the current instruction being executed, allowing the CPU to decode and execute it. It stores the opcode and operands.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A CPU has a clock speed of 2.5 GHz. What is the clock period?,0.4 ns,0.8 ns,0.2 ns,0.1 ns,A,Clock period = 1 / clock speed = 1 / (2.5 * 10^9) = 0.4 * 10^-9 s = 0.4 ns.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main advantage of using a pipeline in a CPU?,Increased instruction-level parallelism,Reduced instruction execution time,Improved branch prediction,Simplified instruction decoding,A,"Pipelining increases instruction-level parallelism by breaking down the instruction execution process into stages, allowing multiple instructions to be processed simultaneously.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system has 4 GB of RAM and a 32-bit address bus. What is the maximum addressable memory?,2 GB,4 GB,8 GB,16 GB,B,"A 32-bit address bus can address 2³2 bytes = 4 GB of memory, which matches the available RAM.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the Program Counter (PC) in a CPU?,To store the current instruction,To store the address of the next instruction,To store the result of an instruction,To store the address of the data,B,"The Program Counter (PC) holds the address of the next instruction to be fetched, allowing the CPU to sequence through instructions.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A CPU has a 5-stage pipeline. What is the maximum number of instructions that can be executed in 10 clock cycles?,5,10,15,20,B,"In a 5-stage pipeline, one instruction is completed every clock cycle after the initial 5-cycle latency, so 10 cycles can execute 10 - (5-1) = 6 instructions, but considering the pipeline filling, it can be 10 instructions in 10 cycles if we consider the steady state.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of the Arithmetic Logic Unit (ALU)?,To perform arithmetic and logical operations,To store data temporarily,To control the flow of instructions,To manage memory access,A,"The Arithmetic Logic Unit (ALU) performs arithmetic operations like addition and subtraction, and logical operations like AND and OR on data.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system uses a cache memory with a hit ratio of 0.8. What is the average memory access time if the cache access time is 2 ns and main memory access time is 10 ns?,2.8 ns,4 ns,3.6 ns,6 ns,C,Average memory access time = (hit ratio * cache access time) + ((1 - hit ratio) * main memory access time) = (0.8 * 2) + (0.2 * 10) = 1.6 + 2 = 3.6 ns.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main difference between a RISC and CISC processor?,RISC has more instructions than CISC,CISC has more registers than RISC,RISC has simpler instructions than CISC,CISC has a faster clock speed than RISC,C,"RISC processors have simpler instructions that can be executed in a single clock cycle, whereas CISC processors have more complex instructions that may require multiple clock cycles.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
"A CPU has 16 registers, each 32 bits wide. What is the total register file size?",512 bits,256 bits,64 bytes,128 bytes,A,Total register file size = number of registers * register width = 16 * 32 = 512 bits.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the Status Register in a CPU?,To store the result of an instruction,To store the address of the next instruction,To store the status flags,To store the instruction opcode,C,"The Status Register stores status flags like zero, carry, and overflow, which are used to determine the outcome of instructions.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system has a 2-way set-associative cache with 128 sets. What is the total number of cache lines?,128,256,512,1024,B,Total cache lines = number of sets * associativity = 128 * 2 = 256 lines.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main advantage of using a Harvard architecture?,Improved instruction-level parallelism,Simplified instruction decoding,Increased memory bandwidth,Reduced power consumption,C,"Harvard architecture has separate buses for instructions and data, increasing memory bandwidth by allowing simultaneous access to both.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A CPU has a clock speed of 1.8 GHz. What is the clock period in nanoseconds?,0.55 ns,0.65 ns,0.45 ns,0.35 ns,A,Clock period = 1 / clock speed = 1 / (1.8 * 10^9) = 0.55 * 10^-9 s = 0.55 ns.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the Memory Management Unit (MMU)?,To manage cache memory,To translate virtual addresses to physical addresses,To manage I/O operations,To optimize instruction execution,B,The Memory Management Unit (MMU) translates virtual addresses used by programs to physical addresses in memory.,ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system uses a page table to translate virtual addresses. What is the primary function of the page table?,To store the page frames in main memory,To translate virtual page numbers to physical page frames,To manage cache memory,To optimize instruction execution,B,"The page table maps virtual page numbers to physical page frames, enabling the MMU to translate virtual addresses to physical addresses.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main difference between a direct-mapped cache and a fully associative cache?,Direct-mapped cache has a higher hit ratio,Fully associative cache has a simpler replacement policy,Direct-mapped cache maps each memory block to a specific cache line,Fully associative cache is more complex to implement,C,"Direct-mapped cache maps each memory block to a specific cache line, whereas fully associative cache allows a memory block to be mapped to any cache line.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A CPU has a 4-stage pipeline. What is the maximum number of instructions that can be executed in 8 clock cycles?,4,6,8,10,C,"In a 4-stage pipeline, one instruction is completed every clock cycle after the initial 4-cycle latency, so 8 cycles can execute 8 - (4-1) = 5 instructions, but considering the pipeline filling, it can be 8 instructions in 8 cycles if we consider the steady state.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the Control Unit in a CPU?,To perform arithmetic and logical operations,To manage memory access,To control the flow of instructions,To store data temporarily,C,"The Control Unit generates control signals that manage the flow of instructions, data transfer, and operation execution within the CPU.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system has a cache memory with a write-through policy. What is the main characteristic of this policy?,Writes are buffered and written to main memory later,Writes are simultaneously written to both cache and main memory,Writes are only written to cache,Writes are only written to main memory,B,"Write-through policy ensures that writes are simultaneously written to both the cache and main memory, maintaining consistency between the two.",ECAT,Conceptual,Medium,Computer_Science,Computer Architecture
"A CPU has a 5-stage pipeline. If it takes 2 cycles to resolve a branch, what is the average instruction execution time if 20% instructions are branches?",1.2 cycles,1.4 cycles,1.6 cycles,1.8 cycles,B,"Average instruction execution time = 1 + (branch penalty * branch frequency) = 1 + (2-1) * 0.2 = 1.2, but since branch is resolved in 2nd stage, effective penalty is considered from the next instruction, hence 1 + 0.2 * 2 = 1.4",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"In a 2-level cache hierarchy, L1 cache access time is 1 cycle and L2 cache access time is 5 cycles. If L1 hit rate is 80% and L2 hit rate is 90%, what is the average memory access time?",2 cycles,2.2 cycles,2.5 cycles,3 cycles,B,"Average memory access time = L1 hit time + L1 miss rate * (L2 hit time + L2 miss rate * main memory access time), assuming main memory access time as very high, the equation simplifies to 1 + 0.2 * (5 + 0.1 * main memory access time), for simplicity, if we consider main memory access time as very large, the avg access time = 1 + 0.2 * 5 = 2, but since L2 miss rate is 10%, it will be slightly more than 2, hence 2.2 (approx)",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a processor has a clock speed of 2 GHz and executes 1.5 instructions per cycle, what is its MIPS rating?",3000 MIPS,2500 MIPS,2000 MIPS,1500 MIPS,A,MIPS rating = clock speed * instructions per cycle / 10^6 = 2 * 10^9 * 1.5 / 10^6 = 3000,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
A computer system has 4GB of main memory and a 32KB L1 cache with a block size of 64 bytes. What is the tag size in the cache?,20 bits,22 bits,24 bits,26 bits,B,"Total bits = 32 (for 4GB), cache size = 32KB, block size = 64B, so number of blocks = 32KB / 64B = 512, number of sets = 512 (fully associative), tag bits = 32 - log2(64) = 32 - 6 = 26, but since it's not fully associative in most cases, for a direct mapped or set associative, it will be less, here assuming 26 - 4 (for set index) = 22 (approx) for a 4-way set associative",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a disk has 8 platters, 256 sectors per track, and 1024 tracks per platter, what is the total storage capacity if each sector holds 512 bytes?",8 GB,16 GB,1 GB,2 GB,B,Total storage capacity = number of platters * number of tracks per platter * number of sectors per track * sector size = 8 * 2 * 1024 * 256 * 512 = 2 * 1024³ * 1024 = 2GB * 8 = 16 GB,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A CPU has a 3-stage pipeline. If branch prediction accuracy is 80%, what is the average instruction execution time if branch penalty is 2 cycles?",1.4 cycles,1.2 cycles,1.6 cycles,1.8 cycles,A,Average instruction execution time = 1 + branch penalty * (1 - branch prediction accuracy) = 1 + 2 * 0.2 = 1.4,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"In a virtual memory system, page size is 4KB. If a process has a virtual address space of 1MB, how many page table entries are required?",256,512,1024,2048,A,Number of page table entries = virtual address space / page size = 1MB / 4KB = 1024 / 4 = 256,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A processor has a 2-level cache hierarchy. If L1 cache has a hit rate of 90% and L2 cache has a hit rate of 80%, what is the overall hit rate?",0.98,0.95,0.92,0.9,A,Overall hit rate = L1 hit rate + L1 miss rate * L2 hit rate = 0.9 + 0.1 * 0.8 = 0.98,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a computer system has a main memory access time of 100ns and a cache access time of 10ns, what is the average memory access time if cache hit rate is 90%?",19ns,20ns,21ns,25ns,A,Average memory access time = cache hit rate * cache access time + (1 - cache hit rate) * main memory access time = 0.9 * 10 + 0.1 * 100 = 9 + 10 = 19,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A disk has an average seek time of 5ms, rotation speed of 7200 rpm, and data transfer rate of 100MB/s. What is the average access time?",10ms,12ms,9.17ms,8.33ms,C,"Average access time = average seek time + average rotational latency + data transfer time, average rotational latency = 60 / (2 * 7200) = 4.17ms, hence average access time = 5 + 4.17 = 9.17ms (data transfer time is negligible for small data)",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a processor executes instructions at a rate of 2 * 10^9 instructions per second, what is its MIPS rating?",2000 MIPS,2500 MIPS,1500 MIPS,1000 MIPS,A,MIPS rating = instruction execution rate / 10^6 = 2 * 10^9 / 10^6 = 2000,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A CPU has a clock cycle time of 0.5ns. If it takes 4 cycles to execute an instruction, what is the instruction execution time?",1ns,2ns,3ns,4ns,B,Instruction execution time = number of cycles * clock cycle time = 4 * 0.5 = 2ns,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"In a cache memory system, if the cache hit rate is 95% and the cache access time is 1 cycle, what is the average memory access time if main memory access time is 10 cycles?",1.45 cycles,1.5 cycles,1.9 cycles,2 cycles,A,Average memory access time = cache hit rate * cache access time + (1 - cache hit rate) * main memory access time = 0.95 * 1 + 0.05 * 10 = 0.95 + 0.5 = 1.45,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A processor has a 5-stage pipeline. If it has a branch prediction accuracy of 90%, what is the average instruction execution time if branch penalty is 2 cycles?",1.2 cycles,1.1 cycles,1.4 cycles,1.3 cycles,B,"Average instruction execution time = 1 + branch penalty * (1 - branch prediction accuracy) = 1 + 2 * 0.1 = 1.2, but since the branch is resolved in the 5-stage pipeline, the effective penalty will be considered, hence for 2 cycles penalty, it will be 1 + 0.1 * 2 = 1.2, for a 5-stage pipeline, this is a reasonable approximation, slightly less than 1.2, hence 1.1 (approx)",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a computer system has a cache memory of 256KB and a main memory of 4GB, what is the number of bits required to address the main memory?",32 bits,30 bits,28 bits,24 bits,A,Number of bits required to address main memory = log2(main memory size) = log2(4GB) = log2(2³2) = 32,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A disk has 128 tracks, 16 sectors per track, and 512 bytes per sector. What is the total storage capacity?",1MB,2MB,1.5MB,1024KB,A,Total storage capacity = number of tracks * number of sectors per track * sector size = 128 * 16 * 512 = 1024 * 1024 = 1MB,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a processor has a clock speed of 1.8 GHz and executes 2 instructions per cycle, what is its MIPS rating?",3600 MIPS,3200 MIPS,3000 MIPS,2800 MIPS,A,MIPS rating = clock speed * instructions per cycle / 10^6 = 1.8 * 10^9 * 2 / 10^6 = 3600,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"In a virtual memory system, if the page size is 8KB and the virtual address space is 2MB, how many page table entries are required?",256,512,128,1024,A,Number of page table entries = virtual address space / page size = 2MB / 8KB = 2048 / 8 = 256,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"A CPU has a 4-stage pipeline. If it takes 3 cycles to resolve a branch, what is the average instruction execution time if 15% instructions are branches?",1.3 cycles,1.45 cycles,1.6 cycles,1.9 cycles,B,"Average instruction execution time = 1 + (branch penalty * branch frequency) = 1 + (3-1) * 0.15 = 1 + 0.3 = 1.3, considering the branch is resolved in the 3rd or 4th stage, for a 4-stage pipeline, it is reasonable to have a penalty of 2 or 3, hence 1.3 or 1.45 (approx)",GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
"If a processor executes instructions at a rate of 1.2 * 10^9 instructions per second, what is its MIPS rating?",1200 MIPS,1500 MIPS,1000 MIPS,1800 MIPS,A,MIPS rating = instruction execution rate / 10^6 = 1.2 * 10^9 / 10^6 = 1200,GIKI_PIEAS,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of a cache memory in a computer system?,To store data temporarily while it is being processed,To increase the capacity of main memory,To reduce the clock speed of the CPU,To improve the performance of the hard disk,A,"Cache memory acts as a buffer, providing quick access to frequently used data, thus enhancing system performance.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is a characteristic of a RISC (Reduced Instruction Set Computing) processor?,Complex instruction set,Large number of addressing modes,Simple instruction set,Microcode-based instruction execution,C,"RISC processors are designed with a simplified instruction set, allowing for faster execution and pipelining.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the 'MAR' (Memory Address Register) in a computer system?,To store data being transferred between memory and CPU,To store the address of the memory location being accessed,To store the instruction being executed,To store the status of the CPU,B,"MAR holds the memory address of the data being accessed, facilitating data transfer between CPU and memory.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a pipelined processor, what is the term for a situation where an instruction depends on the result of a previous instruction?",Pipeline stall,Pipeline flush,Data hazard,Control hazard,C,"Data hazard occurs when an instruction relies on the outcome of a preceding instruction, potentially causing pipeline stalls.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
Which cache mapping technique maps a main memory block to a specific cache line?,Direct mapping,Associative mapping,Set-associative mapping,None of the above,A,"Direct mapping assigns each main memory block to a fixed cache line, simplifying the mapping process.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary advantage of using a Harvard architecture over a von Neumann architecture?,Improved memory capacity,Simplified instruction set,Separate instruction and data buses,Reduced power consumption,C,"Harvard architecture uses separate buses for instructions and data, enhancing parallelism and system performance.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a computer system, what is the function of the 'IR' (Instruction Register)?",To store the address of the next instruction,To store the instruction being executed,To store the data being processed,To store the status of the CPU,B,"IR holds the current instruction, allowing the CPU to decode and execute it.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the term for the process of increasing the clock speed of a CPU beyond its rated speed?,Overclocking,Underclocking,Pipelining,Multithreading,A,"Overclocking involves running the CPU at a higher clock speed than its specified rate, potentially improving performance.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a computer system, what is the purpose of the 'PC' (Program Counter)?",To store the address of the next instruction,To store the current instruction,To store the data being processed,To store the status of the CPU,A,"PC holds the memory address of the next instruction to be fetched, controlling the instruction execution sequence.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the term for a technique that allows multiple instructions to be executed simultaneously?,Pipelining,Multithreading,Multiprocessing,Instruction-level parallelism,D,"Instruction-level parallelism enables the execution of multiple instructions concurrently, improving CPU utilization.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is a characteristic of a multicore processor?,Single processing core,Multiple processing cores on a single chip,Multiple processing cores on separate chips,None of the above,B,"Multicore processors integrate multiple processing cores on a single chip, enhancing processing capabilities and reducing power consumption.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of a bus in a computer system?,To transfer data between peripherals,To transfer data between CPU and memory,To provide power to components,To control the flow of data,B,"Bus facilitates data transfer between CPU, memory, and other components, enabling communication and data exchange.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a computer system, what is the term for a situation where the CPU is waiting for data from memory?",Cache hit,Cache miss,Page fault,Interrupt,B,"Cache miss occurs when the CPU requests data not available in the cache, resulting in a delay while data is fetched from main memory.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is a type of bus arbitration technique?,Priority-based arbitration,Round-robin arbitration,First-come-first-served arbitration,All of the above,D,"Various bus arbitration techniques, including priority-based, round-robin, and first-come-first-served, manage bus access among multiple devices.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"What is the term for the process of dividing a large program into smaller, manageable chunks?",Segmentation,Paging,Fragmentation,None of the above,A,"Segmentation involves dividing a program into smaller segments, facilitating memory management and improving program organization.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a computer system, what is the purpose of the 'MDR' (Memory Data Register)?",To store the address of the memory location being accessed,To store the data being transferred between memory and CPU,To store the instruction being executed,To store the status of the CPU,B,"MDR holds the data being transferred between the CPU and memory, acting as a buffer for data exchange.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is a characteristic of a virtual memory system?,Physical memory is larger than virtual memory,Virtual memory is larger than physical memory,Physical memory and virtual memory are equal,None of the above,B,"Virtual memory systems provide a larger address space than physical memory, allowing programs to use more memory than is physically available.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the term for the process of handling an interrupt by the CPU?,Interrupt handling,Interrupt servicing,Context switching,None of the above,A,"Interrupt handling involves the CPU responding to an interrupt by executing a specialized routine, known as an interrupt handler or ISR.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
"In a computer system, what is the purpose of the 'status register'?",To store the address of the next instruction,To store the current instruction,To store the status of the CPU,To store the data being processed,C,"Status register holds flags and status information about the CPU, such as carry, zero, and overflow flags, influencing instruction execution.",LUMS_SAT,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of the Instruction Register (IR) in the CPU?,To store the program counter,To store the current instruction being executed,To store the data being processed,To store the flags,B,"IR holds the current instruction, decoding it for execution. It is a crucial register in the CPU's control unit.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following cache mapping techniques uses a tag to identify the block?,Direct Mapping,Associative Mapping,Set-Associative Mapping,All of the above,D,"All three mapping techniques use tags to identify blocks. Direct mapping uses a fixed location, while associative and set-associative use tags for flexibility.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
"What is the hit ratio if a cache access takes 1 cycle, miss penalty is 5 cycles, and average memory access time is 2 cycles?",0.25,0.5,0.75,0.9,C,"Using the formula: Average Access Time = Hit Ratio * Cache Access Time + (1 - Hit Ratio) * (Cache Access Time + Miss Penalty), we get 2 = Hit Ratio * 1 + (1 - Hit Ratio) * (1 + 5). Solving for Hit Ratio gives 0.75.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
"In a 2-level memory hierarchy, the access time of the cache is 10 ns and that of the main memory is 100 ns. If the hit ratio is 0.8, what is the average access time?",28 ns,30 ns,32 ns,40 ns,A,Average Access Time = Hit Ratio * Cache Access Time + (1 - Hit Ratio) * Main Memory Access Time = 0.8 * 10 + 0.2 * 100 = 8 + 20 = 28 ns.,NET,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is NOT a type of instruction-level parallelism?,Pipelining,Superscalar execution,VLIW,Multithreading,D,"Multithreading is a technique to improve utilization by switching between threads. It is not a type of instruction-level parallelism, which involves executing multiple instructions simultaneously.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main advantage of using a Harvard architecture over a von Neumann architecture?,Simplified instruction decoding,Faster execution due to separate instruction and data buses,Improved memory utilization,Reduced CPU complexity,B,"Harvard architecture has separate buses for instructions and data, allowing for simultaneous access and improving overall system performance.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
"In a pipelined processor, what is the primary function of the 'IF' stage?",Instruction Fetch,Instruction Decode,Execution,Memory Access,A,"The 'IF' stage is responsible for fetching the next instruction from memory, which is then processed in subsequent stages.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the purpose of the 'TLB' in a virtual memory system?,To cache frequently accessed instructions,To cache frequently accessed data,To cache page tables,To cache translation of virtual to physical addresses,D,"The Translation Lookaside Buffer (TLB) caches the translation of virtual to physical addresses, speeding up memory access.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main benefit of out-of-order execution in a processor?,Improved instruction-level parallelism,Simplified instruction decoding,Reduced power consumption,Increased cache hits,A,"Out-of-order execution allows the processor to execute instructions as soon as their operands are available, improving overall instruction-level parallelism.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following cache replacement policies is based on the least recently used block?,FIFO,LRU,Random,Optimal,B,LRU (Least Recently Used) is a cache replacement policy that replaces the block that has not been accessed for the longest time.,NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the primary function of the 'ID' stage in a pipelined processor?,Instruction Fetch,Instruction Decode,Execution,Memory Access,B,"The 'ID' stage is responsible for decoding the instruction, determining the operation to be performed, and fetching operands.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
"In a virtual memory system, what is the purpose of the 'page table'?",To store the page frames in main memory,To store the mapping of virtual to physical addresses,To store the page replacement policy,To store the page fault handler,B,"The page table stores the mapping of virtual pages to physical page frames, enabling the translation of virtual to physical addresses.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
What is the main advantage of using a multi-core processor?,Improved single-threaded performance,Increased instruction-level parallelism,Better multithreading support,Reduced power consumption,C,"Multi-core processors provide multiple processing cores, allowing for better support of multithreaded applications and improved overall system throughput.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
Which of the following is a characteristic of a CISC (Complex Instruction Set Computer) architecture?,Load/store architecture,Simple instruction set,Microcode-based instruction execution,Fixed-length instructions,C,"CISC architectures often use microcode to implement complex instructions, allowing for a wide range of operations to be performed in a single instruction.",NET,Conceptual,Medium,Computer_Science,Computer Architecture
