Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A charged particle is moving with a velocity of 2 × 10^6 m/s in a magnetic field of 0.5 T. The force on the particle is 1.6 × 10^-13 N. The angle between the velocity and magnetic field is,30°,45°,60°,90°,A,"Using F = q * v * B * sin(θ), we can find sin(θ) = F / (q * v * B).",ECAT,Conceptual,Medium,Physics,Electromagnetism
The self-inductance of a coil is 2 H. The emf induced in the coil when the current changes from 2 A to 4 A in 0.05 s is,80 V,160 V,40 V,320 V,A,"Using ε = -L * ΔI / Δt, where ε is the induced emf, L is self-inductance, and ΔI / Δt is the rate of change of current.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A capacitor of capacitance 100 μF is charged to a potential difference of 50 V. The energy stored in the capacitor is,0.125 J,0.25 J,1.25 J,2.5 J,A,"Using E = 1/2 * C * V², where E is the energy stored, C is capacitance, and V is the potential difference.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The electric potential at a distance of 2 m from a point charge is 100 V. The magnitude of the charge is,2.22 × 10^-8 C,4.44 × 10^-8 C,2.22 × 10^-7 C,4.44 × 10^-7 C,A,"Using V = k * q / r, where k = 9 × 10^9 Nm²/C², we can find q = V * r / k.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A wire carrying a current of 5 A is placed in a magnetic field of 0.2 T. The force per unit length on the wire is,0 N/m,1 N/m,0.5 N/m,2 N/m,B,"Using F / l = I * B, where F / l is the force per unit length, I is the current, and B is the magnetic field.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The magnetic flux through a coil of 10 turns is 0.05 Wb. The emf induced in the coil when the flux changes to 0.1 Wb in 0.1 s is,5 V,10 V,50 V,100 V,C,"Using ε = -N * ΔΦ / Δt, where ε is the induced emf, N is the number of turns, and ΔΦ / Δt is the rate of change of flux.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A parallel plate capacitor has a capacitance of 100 pF. The area of the plates is 0.01 m². The distance between the plates is,8.85 × 10^-4 m,8.85 × 10^-3 m,8.85 × 10^-2 m,8.85 × 10^-1 m,A,"Using C = ε₀ * A / d, we can find d = ε₀ * A / C.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The electric field between two parallel plates separated by a distance of 0.02 m is 1000 N/C. The potential difference between the plates is,10 V,20 V,50 V,100 V,B,"Using E = V / d, we can find V = E * d.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A solenoid of length 0.5 m and 1000 turns carries a current of 2 A. The magnetic field at the center of the solenoid is,5.03 × 10^-3 T,2.01 × 10^-3 T,5.03 × 10^-4 T,2.01 × 10^-4 T,A,"Using B = μ₀ * n * I, where n = N / l, N is the number of turns, and l is the length.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The capacitance of a capacitor is 50 μF. The charge on the capacitor when it is charged to a potential difference of 100 V is,0.005 C,0.05 C,0.5 C,5 C,A,"Using Q = C * V, where Q is the charge, C is capacitance, and V is the potential difference.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a circular path in a magnetic field. The radius of the path is 0.1 m. The momentum of the particle is,1.6 × 10^-20 kg m/s,3.2 × 10^-20 kg m/s,1.6 × 10^-21 kg m/s,3.2 × 10^-21 kg m/s,A,"Using r = m * v / (q * B), we can find m * v = q * B * r.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The energy stored in an inductor of inductance 10 mH when the current is 2 A is,0.02 J,0.04 J,0.2 J,0.4 J,A,"Using E = 1/2 * L * I², where E is the energy stored, L is inductance, and I is the current.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A coil of 500 turns is rotated in a magnetic field. The emf induced in the coil is maximum when the angle between the coil and magnetic field is,0°,45°,90°,180°,C,"Using ε = N * A * B * ω * sin(θ), where ε is maximum when sin(θ) = 1, i.e., θ = 90°.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The magnetic field due to a current-carrying wire at a distance of 0.1 m is 2 × 10^-5 T. The current in the wire is,1 A,2 A,5 A,10 A,A,"Using B = μ₀ * I / (2 * π * r), we can find I = B * 2 * π * r / μ₀.",ECAT,Conceptual,Medium,Physics,Electromagnetism
The electric potential due to a point charge at a distance of 0.5 m is 100 V. The electric field at this distance is,100 N/C,200 N/C,400 N/C,800 N/C,B,"Using E = V / r, and then verifying with E = k * q / r².",ECAT,Conceptual,Medium,Physics,Electromagnetism
A capacitor is charged to a potential difference of 50 V and then discharged through a resistor. The time constant of the circuit is 0.1 s. The potential difference across the capacitor after 0.2 s is,6.75 V,13.5 V,27 V,33.75 V,A,"Using V = V₀ * e^(-t / τ), where V₀ is the initial potential difference, t is time, and τ is the time constant.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A 5 A current flows through a circular coil of 100 turns and radius 0.1 m. What is the magnetic field at its center?,π x 10^-4 T,2π x 10^-4 T,5π x 10^-4 T,10π x 10^-4 T,B,"B = μ₀nI / 2r = (4π x 10^-7)(100)(5) / (2 x 0.1) = 2π x 10^-4 T, using formula for magnetic field at center of coil.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A charge of 2 μC is moving with velocity 5 x 10^6 m/s in a magnetic field of 0.5 T. What is the force on the charge if velocity is perpendicular to field?,5 N,0.5 N,0.05 N,0.005 N,A,"F = qvB = (2 x 10^-6)(5 x 10^6)(0.5) = 5 N, using Lorentz force equation for perpendicular velocity and field.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
What is the energy stored in a solenoid of inductance 0.1 H when a current of 5 A flows through it?,1.25 J,0.25 J,2.5 J,0.5 J,A,"Energy = (1/2)LI² = (1/2)(0.1)(5)² = 1.25 J, using formula for energy stored in an inductor.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A long solenoid has 1000 turns per meter. What is the current required to produce a magnetic field of 2π x 10^-4 T inside it?,0.1 A,0.5 A,1 A,2 A,B,"B = μ₀nI, so I = B / (μ₀n) = (2π x 10^-4) / ((4π x 10^-7)(1000)) = 0.5 A, using formula for magnetic field inside a solenoid.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A coil of resistance 10 Ω and inductance 0.1 H is connected to a 20 V battery. What is the current 0.01 s after the circuit is closed?,0.63 A,1.27 A,1.86 A,1.99 A,C,"I = I₀(1 - e^(-t/τ)), where τ = L/R = 0.01 s, I₀ = V/R = 2 A, so I = 2(1 - e^(-1)) = 1.86 A, using formula for current growth in an L-R circuit.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A wire of length 1 m is placed in a uniform magnetic field of 0.5 T. What is the force on the wire when a current of 2 A flows through it and the wire is perpendicular to the field?,0.5 N,1 N,1.5 N,2 N,B,"F = BIL = (0.5)(2)(1) = 1 N, using formula for force on a current-carrying wire in a magnetic field.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a circular path in a uniform magnetic field. What is the time period of the particle's motion?,2πm / (qB),πm / (qB),m / (qB),2m / (qB),A,"T = 2πr / v = 2π(m / (qB)) = 2πm / (qB), using formula for time period of a charged particle in a magnetic field.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A capacitor is charged to a potential difference of 100 V and then discharged through a resistor. What is the time constant of the circuit if the capacitance is 0.1 μF and resistance is 1000 Ω?,0.1 ms,0.01 ms,1 ms,10 ms,A,"τ = RC = (1000)(0.1 x 10^-6) = 0.1 x 10^-3 s = 0.1 ms, using formula for time constant of an R-C circuit.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
"A coil is rotating in a uniform magnetic field. What is the maximum emf induced in the coil if it has 100 turns, area 0.1 m², and rotates at an angular speed of 10 rad/s in a field of 0.5 T?",25 V,50 V,75 V,100 V,B,"ε = NABω = (100)(0.1)(0.5)(10) = 50 V, using formula for maximum emf induced in a rotating coil.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A long straight wire carries a current of 5 A. What is the magnetic field at a distance of 0.1 m from the wire?,10^-5 T,10^-4 T,2 x 10^-5 T,5 x 10^-6 T,A,"B = μ₀I / (2πr) = (4π x 10^-7)(5) / (2π x 0.1) = 10^-5 T, using formula for magnetic field due to a long straight wire.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving with velocity v in a uniform electric field E and magnetic field B. What is the condition for the particle to move undeflected?,E = vB,E = v²B,v = E/B,v = E²/B,C,"For undeflected motion, qE = qvB, so v = E/B, using condition for balance between electric and magnetic forces.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A solenoid has an inductance of 0.1 H. What is the emf induced in it when the current changes at a rate of 10 A/s?,0.1 V,1 V,10 V,100 V,B,"ε = -L(dI/dt) = -(0.1)(10) = 1 V (magnitude), using formula for emf induced in an inductor.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A coil has a self-inductance of 0.1 H and resistance 10 Ω. What is the time constant of the coil?,0.01 s,0.1 s,1 s,10 s,A,"τ = L/R = 0.1 / 10 = 0.01 s, using formula for time constant of an L-R circuit.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A magnetic field of 0.5 T is applied perpendicular to a circular coil of 100 turns and radius 0.1 m. What is the flux through the coil?,0.157 Wb,1.57 Wb,15.7 Wb,157 Wb,A,"Φ = NBA = (100)(0.5)(π(0.1)²) = 0.157 Wb (approx.), using formula for magnetic flux through a coil.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A current-carrying wire is placed in a uniform magnetic field. What is the direction of the force on the wire?,Parallel to the field,Perpendicular to the field and current,Parallel to the current,Perpendicular to the field but parallel to the current,B,"F = IL x B, so force is perpendicular to both current and field, using right-hand rule for direction of force.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a uniform magnetic field. What is the shape of its path?,Straight line,Circle,Helix,Parabola,B,"The magnetic force provides centripetal force, so the particle moves in a circular path, using concept of circular motion in a magnetic field.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A coil is placed in a magnetic field that is changing at a rate of 0.1 T/s. What is the emf induced in the coil if it has 100 turns and area 0.1 m²?,0.1 V,1 V,10 V,100 V,B,"ε = N(dΦ/dt) = N(d(BA)/dt) = NA(dB/dt) = (100)(0.1)(0.1) = 1 V, using Faraday's law of induction.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A long solenoid has 1000 turns per meter and carries a current of 5 A. What is the magnetic field inside the solenoid?,2π x 10^-3 T,4π x 10^-3 T,6π x 10^-3 T,8π x 10^-3 T,C,"B = μ₀nI = (4π x 10^-7)(1000)(5) = 6π x 10^-3 T, using formula for magnetic field inside a solenoid.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A charged particle is accelerated through a potential difference of 100 V. What is its gain in kinetic energy?,100 eV,100 J,100 MeV,100 keV,A,"Gain in KE = qV = (1e)(100 V) = 100 eV, using concept of energy gain by a charge in an electric potential difference.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
A magnetic dipole is placed in a uniform magnetic field. What is the torque on the dipole?,MB sinθ,MB cosθ,M x B,M . B,A,"τ = MB sinθ, using formula for torque on a magnetic dipole in a uniform magnetic field.",GIKI_PIEAS,Conceptual,Medium,Physics,Electromagnetism
The electric field due to a dipole at a distance r on its axis is proportional to,1 / r,1 / r²,1 / r³,r,C,"Electric field due to dipole on axis is E = 2p / (4πε₀r³), so E ∝ 1 / r³.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A wire of length 1 m is bent into a circle. The magnetic moment if 1 A current flows is,π / 4,1 / (4π),1 / (2π),π,A,"M = IA = I × πr², where r = 1 / (2π). So, M = I × π × (1 / (2π))² = 1 / (4π).",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The magnetic field at the center of a circular coil having n turns and carrying current I is,μ₀nI / (2r),μ₀nI / r,μ₀I / (2r),μ₀nI,A,"Using Biot-Savart law, B = μ₀nI / (2r) at the center of a circular coil.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A proton is moving with velocity v in a magnetic field B. The force on the proton is maximum when,v is parallel to B,v is perpendicular to B,v is at 45° to B,v is at 60° to B,B,"F = q(v × B), so F is maximum when v is perpendicular to B, giving sin(90°) = 1.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The self-inductance of a coil is 2 H. The emf induced when current changes from 5 A to 2 A in 0.1 s is,60 V,30 V,100 V,50 V,A,ε = -L(dI/dt) = -2 × (2 - 5) / 0.1 = 60 V.,LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A capacitor is charged to 100 V and then discharged through a resistor. The time constant is 1 s. The voltage after 2 s is,100e^(-2),100e^(-1),50e^(-2),100 / e²,A,V = V₀e^(-t/τ) = 100e^(-2/1) = 100e^(-2).,LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The electric potential at a point due to a point charge is given by V = kQ / r. The dimension of k is,ML³T^(-3)A^(-1),ML²T^(-3)A^(-1),ML³T^(-2)A^(-2),M^(-1)L³T^(-3)A^(-1),C,"k = 1 / (4πε₀), so [k] = [1 / ε₀]. Since ε₀ = Q² / (ML²T^(-2)), [ε₀] = M^(-1)L^(-3)T⁴A², hence [k] = ML³T^(-2)A^(-2).",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A parallel plate capacitor is charged and then the plates are separated. The force between the plates,remains the same,decreases,increases,becomes zero,B,"F = Q² / (2ε₀A). As plates are separated, Q remains the same, but C decreases, so V = Q / C increases. However, F ∝ 1 / d² is not directly relevant here; the key is that E = σ / (2ε₀) and F = QE, so F remains constant if Q and E are constant, but since the capacitor is not connected to a battery, Q is constant, and E = Q / (ε₀A), so F remains the same, but the potential difference increases.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The magnetic field due to a long straight wire at a distance r is,μ₀I / (2πr),μ₀I / (4πr),μ₀I / r,μ₀I / (2r),A,"Using Biot-Savart law, B = μ₀I / (2πr) for a long straight wire.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a uniform magnetic field. The particle follows,a straight line,a circle,a helix,any of the above,D,"The path depends on the angle between v and B. If v is perpendicular to B, it's a circle; if v is parallel, it's a straight line; if at an angle, it's a helix.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The electric field due to an infinite sheet of charge is,σ / ε₀,σ / (2ε₀),σ,2σ / ε₀,B,"Using Gauss's law, E = σ / (2ε₀) for an infinite sheet of charge.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A solenoid has 1000 turns per meter. The current is 2 A. The magnetic field inside is,μ₀ × 1000 × 2,μ₀ × 2000,2 × 10^(-7) × 2000,4π × 10^(-7) × 1000,B,B = μ₀nI = μ₀ × 1000 × 2 = μ₀ × 2000.,LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The time constant of an LR circuit is,L / R,R / L,LR,1 / (LR),A,"τ = L / R, the time constant for current growth or decay in an LR circuit.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A coil is rotated in a magnetic field. The induced emf is maximum when the coil is,parallel to the field,perpendicular to the field,at 45° to the field,rotating about its diameter,B,"ε = -N(dΦ/dt). ε is maximum when the rate of change of flux is maximum, which occurs when the coil is perpendicular to the field and rotating.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The magnetic flux through a coil is 0.5 Wb. The coil has 100 turns. The induced emf when the flux changes to 0.1 Wb in 0.1 s is,400 V,-400 V,200 V,-200 V,B,"ε = -N(dΦ/dt) = -100 × (0.1 - 0.5) / 0.1 = 400 V. The negative sign indicates direction, so the induced emf is -400 V.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
The electric potential due to a dipole at a point on its axis a distance r from the center is,k2p / r²,kp / r²,k2p / r³,kp / r,A,V = k(2p) / r² for a point on the axis of a dipole.,LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
A point charge is placed at the center of a spherical shell. The electric field inside the shell is,zero,non-zero,dependent on the radius of the shell,dependent on the charge on the shell,A,"Using Gauss's law, E = 0 inside a conducting shell due to a charge at its center because the charge is shielded.",LUMS_SAT,Conceptual,Medium,Physics,Electromagnetism
"A circular coil of radius R carries current I. The magnetic field at its center is B. At what distance from the center, on the axis, B/2 is obtained?",R/√3,R√3,3R,R/3,B,"Using B = μ₀IR² / 2(R² + x²)³/², we find x = R√3 for B/2.",NET,Conceptual,Medium,Physics,Electromagnetism
"A long straight wire carries a current I. The magnetic field at a distance r from the wire is B. If the current is doubled, the field will be?",B/2,B,2B,4B,C,"B ∝ I, so doubling I doubles B.",NET,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a uniform magnetic field. The particle's trajectory will be?,Straight line,Circle,Helix,Parabola,B,"The magnetic force provides centripetal force, making the path circular.",NET,Conceptual,Medium,Physics,Electromagnetism
"The electric field due to a dipole at a distance r on its axis is E. At a distance 2r on the perpendicular bisector, the field will be?",E/8,E/16,-E/8,-E/16,C,"E ∝ 1/r³ on axis and E ∝ 1/r³ on perpendicular bisector but with opposite direction, so E/8 with opposite sign.",NET,Conceptual,Medium,Physics,Electromagnetism
"A capacitor is charged to potential V. The energy stored is U. If the potential is doubled, the energy will be?",2U,4U,U/2,U,B,"U ∝ V², so doubling V makes U four times.",NET,Conceptual,Medium,Physics,Electromagnetism
"The magnetic flux through a coil is changing at a rate dΦ/dt. The induced emf is E. If the rate is doubled, the induced emf will be?",E/2,E,2E,4E,C,"E = -dΦ/dt, so doubling dΦ/dt doubles E.",NET,Conceptual,Medium,Physics,Electromagnetism
"Two parallel wires carrying currents I₁ and I₂ are separated by a distance d. The force per unit length between them is F. If the currents are doubled, the force will be?",F/2,F,2F,4F,D,"F ∝ I₁I₂, so doubling both currents makes F four times.",NET,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a uniform electric field. The particle's trajectory will be?,Straight line,Circle,Parabola,Helix,C,"The electric force is constant, making the path parabolic.",NET,Conceptual,Medium,Physics,Electromagnetism
"The electric potential due to a point charge at a distance r is V. At a distance 2r, the potential will be?",V/2,V,2V,4V,A,"V ∝ 1/r, so doubling r halves V.",NET,Conceptual,Medium,Physics,Electromagnetism
A coil is rotating in a uniform magnetic field. The induced emf will be maximum when the coil's plane is?,Parallel to the field,Perpendicular to the field,At 45° to the field,At 60° to the field,A,"Maximum emf is induced when the coil's plane is parallel to the field, making dΦ/dt maximum.",NET,Conceptual,Medium,Physics,Electromagnetism
The self-inductance of a coil is L. The energy stored in the coil when carrying current I is?,LI²/2,LI/2,L²I/2,LI,A,"Energy stored = LI²/2, similar to energy stored in a capacitor.",NET,Conceptual,Medium,Physics,Electromagnetism
A wire is carrying a current I. The magnetic field at a point on the wire is?,μ₀I/2πr,μ₀I/4πr,Zero,μ₀I/r,C,The field due to a current element is zero at the element itself.,NET,Conceptual,Medium,Physics,Electromagnetism
The electric field due to a long straight wire carrying charge density λ at a distance r is?,λ/2πε₀r,λ/4πε₀r,λ/2πε₀r²,λ/4πε₀r²,A,"Using Gauss's law, E = λ/2πε₀r for a long straight wire.",NET,Conceptual,Medium,Physics,Electromagnetism
"A capacitor is discharging through a resistor R. The time constant is τ. If the resistance is doubled, the time constant will be?",τ/2,τ,2τ,4τ,C,"τ = RC, so doubling R doubles τ.",NET,Conceptual,Medium,Physics,Electromagnetism
The magnetic moment of a coil is M. The torque on the coil in a uniform magnetic field B is?,MB,MB sinθ,MB cosθ,Zero,B,"Torque = MB sinθ, where θ is the angle between M and B.",NET,Conceptual,Medium,Physics,Electromagnetism
A charged particle is moving in a uniform magnetic field. The particle's kinetic energy will?,Increase,Decrease,Remain constant,Become zero,C,"The magnetic force is perpendicular to the velocity, so it does no work, keeping the kinetic energy constant.",NET,Conceptual,Medium,Physics,Electromagnetism
"The electric flux through a surface is Φ. If the surface area is doubled, the flux will be?",Φ/2,Φ,2Φ,4Φ,B,"Φ depends on the charge enclosed, not the surface area.",NET,Conceptual,Medium,Physics,Electromagnetism
"A coil is placed in a uniform magnetic field. The flux through the coil is Φ. If the coil is rotated by 180°, the change in flux will be?",Zero,Φ,2Φ,-Φ,C,"The initial flux is Φ, and the final flux is -Φ, so the change is 2Φ.",NET,Conceptual,Medium,Physics,Electromagnetism
"The force between two parallel wires carrying currents I₁ and I₂ is F. If the currents are in the same direction, the force will be?",Attractive,Repulsive,Zero,Alternating,A,"When currents are in the same direction, the force between the wires is attractive.",NET,Conceptual,Medium,Physics,Electromagnetism
A magnetic field is changing at a rate dB/dt. The induced electric field will be?,Proportional to dB/dt,Inversely proportional to dB/dt,Independent of dB/dt,Zero,A,"Using Faraday's law, E ∝ dB/dt, so the induced electric field is proportional to dB/dt.",NET,Conceptual,Medium,Physics,Electromagnetism
The electric field due to a point charge at a distance of 3 m is 100 N/C. The magnitude of the charge is,1 × 10^(-7) C,1 × 10^(-6) C,1 × 10^(-8) C,1 × 10^(-9) C,A,"Using E = kq / r², q = E × r² / k = 100 × 3² / (9 × 10^9) = 1 × 10^(-7) C.",ECAT,Conceptual,Medium,Physics,Electromagnetism
A wire of length 1 m and radius 0.01 m has a resistance of 10 Ω. The resistivity of the material is,3.14 × 10^(-6) Ωm,1.57 × 10^(-6) Ωm,3.14 × 10^(-7) Ωm,1.57 × 10^(-7) Ωm,C,"Using R = ρl / A, ρ = R × A / l = 10 × π × (0.01)² / 1 = 3.14 × 10^(-3) × 10^(-4+3) = 3.14 × 10^(-7) Ωm, simplifying units.",ECAT,Conceptual,Medium,Physics,Electromagnetism
"The magnetic field at the center of a circular coil of radius 0.1 m and 100 turns, carrying a current of 5 A is",3.14 × 10^(-3) T,6.28 × 10^(-3) T,1.57 × 10^(-2) T,3.14 × 10^(-2) T,B,"Using B = μ₀nI / (2r), B = (4π × 10^(-7) × 100 × 5) / (2 × 0.1) = 6.28 × 10^(-3) T, simplifying.",ECAT,Conceptual,Medium,Physics,Electromagnetism
