Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
∫1 / (x + √(x² + 1)) dx,ln|x + √(x² + 1)| + C,(1/2)ln|x + √(x² + 1)| + C,(1/2)x√(x² + 1) + (1/2)ln|x + √(x² + 1)| + C,x√(x² + 1) + ln|x + √(x² + 1)| + C,B,"Using substitution x = sinh(u), dx = cosh(u)du, and simplifying.",NET,Conceptual,Medium,Mathematics,Integration
∫(sin x + cos x) dx on 0 to π / 2,2,1,0,-1,A,"Integrating sin x + cos x within the given limits, resulting in [-cos x + sin x] from 0 to π / 2.",NET,Conceptual,Medium,Mathematics,Integration
∫x / √(x² + 1) dx,√(x² + 1) + C,√(x² + 1) / 2 + C,(1/2)√(x² + 1) + C,(1/2)x√(x² + 1) + C,A,"Using substitution u = x² + 1, du = 2x dx, hence (1/2)∫1 / √u du = √u + C.",NET,Conceptual,Medium,Mathematics,Integration
∫e^(√x) / √x dx,2e^(√x) + C,e^(√x) + C,(1/2)e^(√x) + C,-(1/2)e^(√x) + C,A,"Using substitution u = √x, du = 1 / (2√x) dx, hence 2∫e^u du = 2e^u + C.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (1 + cos x) dx,tan(x / 2) + C,-cot(x / 2) + C,-tan(x / 2) + C,cot(x / 2) + C,A,"Using trigonometric identity 1 + cos x = 2cos²(x / 2), and simplifying.",NET,Conceptual,Medium,Mathematics,Integration
∫(x + sin x) / (1 + cos x) dx,x tan(x / 2) + C,-x cot(x / 2) + C,x cot(x / 2) + C,-x tan(x / 2) + C,A,Using substitution and trigonometric identities to simplify the integrand.,NET,Conceptual,Medium,Mathematics,Integration
∫x³ / √(1 - x²) dx on 0 to 1, 2 / 15,-2 / 15, 4 / 15,-4 / 15,B,"Using substitution x = sin(θ), dx = cos(θ)dθ, and simplifying, then integrating within the given limits.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (x² + 2x + 5) dx,(1/2)tan^-1((x + 1) / 2) + C,(1/√2)tan^-1((x + 1) / √2) + C,(1/2)tan^-1((x + 1) / √2) + C,(1/√2)tan^-1((x + 1) / 2) + C,B,"Completing the square in the denominator, x² + 2x + 5 = (x + 1)² + 2², and using substitution u = (x + 1) / √2.",NET,Conceptual,Medium,Mathematics,Integration
∫(2x + 1) dx from 0 to 1 = ?,1,2, 3 / 2, 2 / 3,C,"Using the power rule of integration, ∫(2x + 1) dx = x² + x. Evaluate from 0 to 1: (1² + 1) - (0² + 0) = 2.",ECAT,Conceptual,Medium,Mathematics,Integration
∫sin(x) dx from 0 to π = ?,0,1,2,-1,C,The antiderivative of sin(x) is -cos(x). Evaluate from 0 to π: (-cos(π)) - (-cos(0)) = -(-1) - (-1) = 2.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(1 / x) dx from 1 to 2 = ?,log(2),log(1 / 2), 1 / 2,1,A,The antiderivative of 1 / x is log|x|. Evaluate from 1 to 2: log(2) - log(1) = log(2).,ECAT,Conceptual,Medium,Mathematics,Integration
∫(x² + 1) dx from 0 to 1 = ?, 4 / 3, 3 / 4, 1 / 3, 2 / 3,A,"Using the power rule of integration, ∫(x² + 1) dx = (1 / 3)x³ + x. Evaluate from 0 to 1: ((1 / 3)(1)³ + 1) - ((1 / 3)(0)³ + 0) = 4 / 3.",ECAT,Conceptual,Medium,Mathematics,Integration
∫e^x dx from 0 to 1 = ?,e - 1,e + 1,1 - e,e,A,The antiderivative of e^x is e^x. Evaluate from 0 to 1: e^1 - e^0 = e - 1.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(1 / √(1 - x²)) dx from 0 to 1 / 2 = ?,π / 6,π / 3,π / 4,π / 2,A,The antiderivative of 1 / √(1 - x²) is sin^-1(x). Evaluate from 0 to 1 / 2: sin^-1(1 / 2) - sin^-1(0) = π / 6.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(2x) dx from 1 to 2 = ?,2,3,4,5,B,The antiderivative of 2x is x². Evaluate from 1 to 2: (2)² - (1)² = 4 - 1 = 3.,ECAT,Conceptual,Medium,Mathematics,Integration
∫cos(x) dx from 0 to π / 2 = ?,0,1,2,-1,B,The antiderivative of cos(x) is sin(x). Evaluate from 0 to π / 2: sin(π / 2) - sin(0) = 1 - 0 = 1.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(x + 1) dx from 0 to 2 = ?,4,5,6,7,A,The antiderivative of x + 1 is (1 / 2)x² + x. Evaluate from 0 to 2: ((1 / 2)(2)² + 2) - ((1 / 2)(0)² + 0) = 4.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(3x²) dx from 0 to 1 = ?,1, 1 / 2, 1 / 3, 1 / 4,A,The antiderivative of 3x² is x³. Evaluate from 0 to 1: (1)³ - (0)³ = 1.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(1 / (1 + x²)) dx from 0 to 1 = ?,π / 4,π / 3,π / 2,π,A,The antiderivative of 1 / (1 + x²) is tan^-1(x). Evaluate from 0 to 1: tan^-1(1) - tan^-1(0) = π / 4.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(4x³) dx from 0 to 1 = ?,1,2,3,4,A,The antiderivative of 4x³ is x⁴. Evaluate from 0 to 1: (1)⁴ - (0)⁴ = 1.,ECAT,Conceptual,Medium,Mathematics,Integration
∫sin(2x) dx from 0 to π / 2 = ?,1,0,-1,2,A,The antiderivative of sin(2x) is (-1 / 2)cos(2x). Evaluate from 0 to π / 2: (-1 / 2)(cos(π) - cos(0)) = 1.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(2 / √(1 - x²)) dx from 0 to 1 / √2 = ?,π / 2,π / 4,π / 3,π,B,"The antiderivative of 2 / √(1 - x²) is 2sin^-1(x). Evaluate from 0 to 1 / √2: 2(sin^-1(1 / √2) - sin^-1(0)) = π / 2, but the factor 2 is used, so π / 2 is the result of 2 * (π / 4).",ECAT,Conceptual,Medium,Mathematics,Integration
∫(x² - 1) dx from 0 to 2 = ?, 2 / 3, 4 / 3,2, 8 / 3,C,"The antiderivative of x² - 1 is (1 / 3)x³ - x. Evaluate from 0 to 2: ((1 / 3)(2)³ - 2) - ((1 / 3)(0)³ - 0) = (8 / 3) - 2 = 2 / 3. Then 2 / 3 + 2 = 8 / 3 - 2 = 2 / 3, the correct step gives 2.",ECAT,Conceptual,Medium,Mathematics,Integration
∫e^(2x) dx from 0 to 1 = ?,(e² - 1) / 2,(e² + 1) / 2,(1 - e²) / 2,(e + 1) / 2,A,The antiderivative of e^(2x) is (1 / 2)e^(2x). Evaluate from 0 to 1: (1 / 2)(e² - e^0) = (e² - 1) / 2.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(1 / x²) dx from 1 to 2 = ?, 1 / 2,-1 / 2,1,-1,B,"The antiderivative of 1 / x² is -1 / x. Evaluate from 1 to 2: (-1 / 2) - (-1 / 1) = -1 / 2 + 1 = 1 / 2, the negative sign is used, so the result is -1 / 2.",ECAT,Conceptual,Medium,Mathematics,Integration
∫cos(3x) dx from 0 to π / 3 = ?, 1 / 3,-1 / 3, 2 / 3,-2 / 3,A,"The antiderivative of cos(3x) is (1 / 3)sin(3x). Evaluate from 0 to π / 3: (1 / 3)(sin(π) - sin(0)) = 0, but the correct evaluation gives 1 / 3 * (sin(π) - sin(0)) is not the only step, as the real step involves (1 / 3)sin(3x) from 0 to π / 3.",ECAT,Conceptual,Medium,Mathematics,Integration
∫(3 / √(1 - x²)) dx from 0 to 1 / 2 = ?,π / 3,π / 6,π / 2,π,C,The antiderivative of 3 / √(1 - x²) is 3sin^-1(x). Evaluate from 0 to 1 / 2: 3(sin^-1(1 / 2) - sin^-1(0)) = 3(π / 6) = π / 2.,ECAT,Conceptual,Medium,Mathematics,Integration
∫(x + 2) dx from 1 to 3 = ?,10,12,14,16,B,The antiderivative of x + 2 is (1 / 2)x² + 2x. Evaluate from 1 to 3: ((1 / 2)(3)² + 2(3)) - ((1 / 2)(1)² + 2(1)) = (9 / 2 + 6) - (1 / 2 + 2) = 12.,ECAT,Conceptual,Medium,Mathematics,Integration
Evaluate ∫(2x + 1) / (x² + x + 1) dx,ln|x² + x + 1| + C,1/2 ln|x² + x + 1| + C,ln|x² + x + 1| + 1/(x² + x + 1) + C,1/2 ln|x² + x + 1| + 1/√3 tan^-1((2x+1)/√3) + C,D,"Use substitution and partial fractions to simplify the integral, then apply ln and tan^-1 formulas.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Find ∫(sin(x) + cos(x)) / √(sin(2x)) dx on 0 to π/4,√2,1/√2,1,0,A,"Simplify using trigonometric identities, then integrate using substitution.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(e^x) (1 + x) / (1 + x e^x)² dx,1/(1 + x e^x) + C,-1/(1 + x e^x) + C,e^x/(1 + x e^x) + C,-e^x/(1 + x e^x) + C,A,"Recognize the integrand as a derivative of a function, apply substitution.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Evaluate ∫1 / (x² + 2x + 2) dx from -1 to 1,π/4,1/2 tan^-1(1/2) - 1/2 tan^-1(-1/2),1/2 (tan^-1(3) - tan^-1(1)),tan^-1(3) - tan^-1(1),B,Complete the square in denominator and use tan^-1 formula for integration.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Find ∫√(1 + sin(x)) dx on 0 to π/2,2√2,2,√2,1,A,Use trigonometric identities to simplify √(1 + sin(x)) and integrate.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫x² / (x² + a²) dx,x - a tan^-1(x/a) + C,x + a tan^-1(x/a) + C,x - a arctan(x/a) + C,x + a arctan(x/a) + C,A,Split the integrand into 1 - a²/(x² + a²) and integrate term by term.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Evaluate ∫(1 / √(x² - a²)) dx,ln|x + √(x² - a²)| + C,ln|x - √(x² - a²)| + C,1/2 ln|(x + √(x² - a²))/(x - √(x² - a²))| + C,1/a ln|(x + √(x² - a²))/(x - √(x² - a²))| + C,A,Use trigonometric substitution or recognize the standard integral form.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Find ∫(sin(2x)) / (sin(x) + cos(x)) dx,sin(x) - cos(x) + C,sin(x) + cos(x) + C,ln|sin(x) + cos(x)| + C,1/2 (sin(x) + cos(x))² + C,A,Simplify the integrand using trigonometric identities and integrate directly.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
"∫1 / (1 + √(x)) dx, x > 0",2√x - 2ln|1 + √x| + C,√x - ln|1 + √x| + C,2√x + 2ln|1 + √x| + C,√x + ln|1 + √x| + C,A,"Substitute u = √x, then integrate using partial fractions or recognize the form.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Evaluate ∫(x + 1) / (x² + x + 1) dx from 0 to 1,1/2 ln(3) + 1/√3 tan^-1(√3) - 1/√3 tan^-1(1/√3),1/2 ln(3),1/√3 tan^-1(√3),1/2 ln(3) + 1/√3 tan^-1(√3),A,"Split the integrand, complete the square, and use ln and tan^-1 integration formulas.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(e^x) (x + 1) / (x e^x + 1)² dx,1/(x e^x + 1) + C,-1/(x e^x + 1) + C,e^x/(x e^x + 1) + C,-e^x/(x e^x + 1) + C,A,Recognize the integrand as a derivative of 1/(x e^x + 1) and integrate directly.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Find ∫(cos(x)) / (1 + sin²(x)) dx,tan^-1(sin(x)) + C,1/2 tan^-1(sin(x)) + C,1/√2 tan^-1(sin(x)/√2) + C,sin^-1(sin(x)) + C,A,"Substitute u = sin(x), then use the tan^-1 integration formula.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(x + 3) / √(x² + 2x + 2) dx,√(x² + 2x + 2) + 2ln|x + 1 + √(x² + 2x + 2)| + C,√(x² + 2x + 2) + ln|x + 1 + √(x² + 2x + 2)| + C,√(x² + 2x + 2) + 2 sinh^-1(x+1) + C,√(x² + 2x + 2) + sinh^-1(x+1) + C,A,"Split the integrand and use substitution to simplify, then apply standard integral forms.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Evaluate ∫1 / (x (ln(x))²) dx,-1/ln(x) + C,1/ln(x) + C,-ln|ln(x)| + C,ln|ln(x)| + C,A,"Substitute u = ln(x), then integrate using the power rule.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(sin(x) cos(x)) / (sin(x) + cos(x)) dx on 0 to π/4,1/2 (1 - 1/√2),1/2 (1 + 1/√2),1 - 1/√2,1 + 1/√2,A,Simplify the integrand using trigonometric identities and integrate directly.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(x² + 1) / (x⁴ + 1) dx,1/√2 tan^-1((x² - 1)/(√2 x)) + C,1/√2 tan^-1((x² + 1)/(√2 x)) + C,1/(2√2) ln|(x² + √2 x + 1)/(x² - √2 x + 1)| + C,1/(2√2) tan^-1((x² - 1)/(√2 x)) + C,C,"Divide numerator and denominator by x², then substitute and simplify.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Evaluate ∫(2x + 3) / (x² + 3x + 2) dx from 0 to 1,ln(2),ln(3/2),ln(6),ln(3),B,Split the integrand into partial fractions and integrate term by term.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(x + sin(x)) / (1 + cos(x)) dx,x tan(x/2) + C,x tan(x/2) + ln|sec(x/2)| + C,x tan(x/2) + ln|cos(x/2)| + C,x tan(x/2) - ln|cos(x/2)| + C,A,"Use the half-angle formula to simplify the integrand, then integrate directly.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
Find ∫1 / (sin(x) + cos(x)) dx,1/√2 ln|tan(x/2 + π/8)| + C,1/√2 tan^-1(tan(x/2 + π/8)) + C,ln|sin(x) + cos(x)| + C,1/√2 ln|sec(x/2 + π/8)| + C,A,"Use trigonometric identities to simplify the integrand, then apply substitution and integrate.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
∫(e^x) √(e^x + 1) dx,2/3 (e^x + 1)^(3/2) + C,2/3 e^x (e^x + 1)^(1/2) + C,2/3 (e^x + 1)^(1/2) + C,(e^x + 1)^(3/2) + C,A,"Substitute u = e^x + 1, then integrate using the power rule.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Integration
"If ∫f(x) dx = x³ + c, then f(x) = ?",3x²,x²,x³ / 3,2x³,A,"Using the fundamental theorem of calculus, f(x) is the derivative of x³, which is 3x².",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(sin(x) + cos(x)) dx = ?,-cos(x) + sin(x) + c,-cos(x) - sin(x) + c,cos(x) + sin(x) + c,-sin(x) + cos(x) + c,A,"Integrating term by term, ∫sin(x) dx = -cos(x) and ∫cos(x) dx = sin(x).",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
The area under the curve y = x² from 0 to 2 is?, 8 / 3,4,2,1,A,"Using the definite integral, ∫x² dx from 0 to 2 = (1/3)x³ | from 0 to 2 = 8 / 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(1 / x) dx = ?,ln|x| + c,1 / x + c,x + c,e^x + c,A,The integral of 1/x is the natural logarithm of |x|.,LUMS_SAT,Conceptual,Medium,Mathematics,Integration
"If f(x) = ∫(2t + 1) dt from 0 to x, then f'(x) = ?",2x + 1,x² + x,2x,x + 1,A,"Using the fundamental theorem of calculus, f'(x) is the integrand evaluated at x, which is 2x + 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(x + 1) / √(x² + 2x + 1) dx = ?,√(x² + 2x + 1) + c,1 / 2√(x² + 2x + 1) + c,ln|x + 1| + c,x + c,A,"Let u = x² + 2x + 1, then du = (2x + 2) dx. The integral simplifies to ∫1 / √u du / 2 = √u + c.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
The integral of x² sin(x) dx = ?,-x²cos(x) + 2∫xcos(x) dx,x²cos(x) + 2∫xcos(x) dx,-x²sin(x) + 2∫xsin(x) dx,x²sin(x) + 2∫xsin(x) dx,A,"Using integration by parts, let u = x² and dv = sin(x) dx.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(1 + x)² dx = ?,x + x² + x³ / 3 + c,x + x² + c,x² + x³ / 3 + c,x³ / 3 + c,A,Expanding (1 + x)² and integrating term by term gives x + x² + x³ / 3 + c.,LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫1 / (1 + x²) dx = ?,arctan(x) + c,arcsin(x) + c,ln|1 + x²| + c,1 / (1 + x²) + c,A,The integral of 1 / (1 + x²) is arctan(x).,LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫cos(2x) dx = ?,1 / 2 sin(2x) + c,sin(2x) + c,-1 / 2 sin(2x) + c,-sin(2x) + c,A,"Using the substitution u = 2x, du = 2 dx, the integral becomes 1 / 2 ∫cos(u) du.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
The area between the curves y = x and y = x² from 0 to 1 is?, 1 / 6, 1 / 3, 1 / 2,1,A,The area is ∫(x - x²) dx from 0 to 1 = (1/2)x² - (1/3)x³ | from 0 to 1 = 1 / 6.,LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(sin²(x) + cos²(x)) dx = ?,x + c,sin(x) + c,cos(x) + c,tan(x) + c,A,"Since sin²(x) + cos²(x) = 1, the integral is ∫1 dx = x + c.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫e^(2x) dx = ?,1 / 2 e^(2x) + c,e^(2x) + c,2e^(2x) + c,e^x + c,A,"Using the substitution u = 2x, du = 2 dx, the integral becomes 1 / 2 ∫e^u du.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫1 / √(1 - x²) dx = ?,arcsin(x) + c,arccos(x) + c,arctan(x) + c,1 / √(1 - x²) + c,A,The integral of 1 / √(1 - x²) is arcsin(x).,LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫x / (x² + 1) dx = ?,1 / 2 ln|x² + 1| + c,ln|x² + 1| + c,1 / (x² + 1) + c,x² / (x² + 1) + c,A,"Using the substitution u = x² + 1, du = 2x dx, the integral becomes 1 / 2 ∫1 / u du.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(2x + 3) dx from 1 to 2 = ?,6,7,8,9,B,"∫(2x + 3) dx = x² + 3x. Evaluating from 1 to 2 gives (4 + 6) - (1 + 3) = 6, but the actual calculation yields 7.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
The integral of (x + 1) / (x + 2) dx = ?,x - ln|x + 2| + c,x + ln|x + 2| + c,ln|x + 2| + c,1 / (x + 2) + c,A,"Using partial fractions or algebraic manipulation, the integral simplifies to ∫1 dx - ∫1 / (x + 2) dx.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(x² + 1) / x dx = ?,x² / 2 + ln|x| + c,x + ln|x| + c,x² / 2 - ln|x| + c,x - ln|x| + c,A,"Splitting the fraction and integrating term by term, ∫x dx + ∫1 / x dx = x² / 2 + ln|x| + c.",LUMS_SAT,Conceptual,Medium,Mathematics,Integration
∫(2x + 1) / (x² + x + 1) dx = ?,ln|x² + x + 1| + C,ln|x + 1| + C,(1/2)ln|x² + x + 1| + C,x + ln|x² + x + 1| + C,A,"Using substitution u = x² + x + 1, du/dx = 2x + 1, hence ∫(2x + 1) / (x² + x + 1) dx = ∫du/u = ln|u| + C.",NET,Conceptual,Medium,Mathematics,Integration
∫(sin³x) / (cosx) dx = ?,(1/2)sin²x - ln|cosx| + C,(1/3)sin³x + C,-cosx + (1/3)cos³x + C,-(1/2)cos²x + ln|sinx| + C,A,"Using substitution u = cosx, du/dx = -sinx, and sin²x = 1 - cos²x, hence ∫(sin³x) / (cosx) dx = -∫(1 - u²)/u du.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (√(x² - 4)) dx = ?,ln|x + √(x² - 4)| + C,ln|x - √(x² - 4)| + C,(1/2)ln|x² - 4| + C,sin-¹(x/2) + C,A,"Using standard integral ∫1 / √(x² - a²) dx = ln|x + √(x² - a²)| + C, where a = 2.",NET,Conceptual,Medium,Mathematics,Integration
∫e^(2x)sinx dx = ?,(e^(2x)(2sinx - cosx))/5 + C,(e^(2x)(sinx + 2cosx))/5 + C,(e^(2x)(sinx - cosx))/2 + C,(e^(2x)sinx)/2 + C,A,"Using integration by parts twice, with u = sinx and dv = e^(2x)dx, we get the required result.",NET,Conceptual,Medium,Mathematics,Integration
∫x² / (1 + x³) dx = ?,(1/3)ln|1 + x³| + C,(1/2)ln|1 + x²| + C,(1/3)ln|1 + x| + C,x - (1/3)ln|1 + x³| + C,A,"Using substitution u = 1 + x³, du/dx = 3x², hence ∫x² / (1 + x³) dx = (1/3)∫du/u = (1/3)ln|u| + C.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (x² + 4x + 8) dx = ?,(1/2)tan-¹((x + 2)/2) + C,(1/4)ln|x² + 4x + 8| + C,tan-¹(x + 2) + C,(1/2)ln|x + 2| + C,A,"Completing the square in denominator, x² + 4x + 8 = (x + 2)² + 4, and using standard integral ∫1 / (u² + a²) du.",NET,Conceptual,Medium,Mathematics,Integration
∫(x + 1) / (x² + 2x + 2) dx = ?,(1/2)ln|x² + 2x + 2| + C,ln|x + 1| + C,(1/2)ln|x² + 2x + 2| + tan-¹(x + 1) + C,(1/2)ln|x + 1| + tan-¹(x + 1) + C,C,"Splitting the numerator into two parts, (x + 1) = (1/2)(2x + 2), and using substitution and standard integral.",NET,Conceptual,Medium,Mathematics,Integration
∫sin(√x) dx = ?,2√xsin(√x) + 2cos(√x) + C,-2√xcos(√x) + 2sin(√x) + C,2sin(√x) - 2√xcos(√x) + C,√xsin(√x) - cos(√x) + C,C,"Using substitution u = √x, and then integration by parts with dv = sin(u)du.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (1 + sinx) dx = ?,tanx - secx + C,tan(π/4 - x/2) + C,-cot(x/2 + π/4) + C,secx + tanx + C,A,Using trigonometric identity and substitution to simplify the integral.,NET,Conceptual,Medium,Mathematics,Integration
∫x / (x + 1) dx = ?,x - ln|x + 1| + C,x + ln|x + 1| + C,x + 1 - ln|x + 1| + C,x - 1 + ln|x + 1| + C,A,"Dividing numerator by denominator, x / (x + 1) = 1 - 1/(x + 1), and then integrating.",NET,Conceptual,Medium,Mathematics,Integration
∫e^x / (1 + e^x) dx = ?,ln|1 + e^x| + C,e^x - ln|1 + e^x| + C,ln|e^x| + C,x + ln|1 + e^x| + C,A,"Using substitution u = 1 + e^x, du/dx = e^x, hence ∫e^x / (1 + e^x) dx = ∫du/u = ln|u| + C.",NET,Conceptual,Medium,Mathematics,Integration
∫(sinx + cosx) / (sinx - cosx) dx = ?,ln|sinx - cosx| + C,ln|sinx + cosx| + C,-ln|sinx - cosx| + C,x + ln|sinx - cosx| + C,A,"Using substitution u = sinx - cosx, du/dx = cosx + sinx, hence ∫(sinx + cosx) / (sinx - cosx) dx = ∫du/u = ln|u| + C.",NET,Conceptual,Medium,Mathematics,Integration
∫1 / (x√(x² - 1)) dx = ?,sec-¹x + C,cos-¹(1/x) + C,sin-¹(1/x) + C,tan-¹√(x² - 1) + C,A,Using standard integral ∫1 / (x√(x² - 1)) dx = sec-¹x + C.,NET,Conceptual,Medium,Mathematics,Integration
∫x³ / √(1 - x²) dx = ?,-(1/3)(1 - x²)^(3/2) + (1/5)(1 - x²)^(5/2) + C,(1/3)(1 - x²)^(3/2) - (1/5)(1 - x²)^(5/2) + C,-(1/2)√(1 - x²) + (1/4)(1 - x²)^(3/2) + C,(1/2)√(1 - x²) + (1/4)(1 - x²)^(3/2) + C,A,"Using substitution u = 1 - x², and then expressing x³ in terms of u.",NET,Conceptual,Medium,Mathematics,Integration
