Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The author's view on the current conservation efforts is that they are:,Sufficient,Insufficient,Effective,Ineffective,B,The author's tone and language can indicate whether they view current efforts as sufficient or insufficient.,ECAT,Conceptual,Medium,English,Reading Comprehension
The passage suggests that the benefits of conservation are:,Immediate,Delayed,Tangible,Both B and C,D,Conservation benefits can be both delayed (as they may take time to manifest) and tangible (as they can be measured or observed).,ECAT,Conceptual,Medium,English,Reading Comprehension
"According to the passage, what is a challenge in implementing conservation measures?",Lack of public support,Insufficient resources,Both A and B,None of the above,C,"The passage may discuss multiple challenges, including lack of public support and insufficient resources, making 'Both A and B' the correct answer.",ECAT,Conceptual,Medium,English,Reading Comprehension
The author implies that the future of conservation depends on:,Technological advancements,Government policies,Individual actions,All of the above,D,"The future of conservation likely depends on a combination of factors, including technological advancements, government policies, and individual actions.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage compares the impact of human activities on the environment to:,A natural disaster,A gradual process,A reversible change,An irreversible damage,D,The comparison to 'irreversible damage' suggests that human activities have a profound and lasting negative impact on the environment.,ECAT,Conceptual,Medium,English,Reading Comprehension
The author's primary concern regarding conservation is:,The economic cost,The environmental impact,The social implications,The political will,B,"The primary concern is likely the environmental impact, as conservation is primarily about protecting the environment.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage concludes that conservation is:,A moral obligation,An economic necessity,Both A and B,Neither A nor B,C,The conclusion may frame conservation as both a moral obligation (due to its ethical implications) and an economic necessity (due to its long-term benefits).,ECAT,Conceptual,Medium,English,Reading Comprehension
The passage describes the effect of climate change on polar bears. What is the primary consequence of rising temperatures?,Increased fish population,Melting of sea ice,Changes in ocean currents,Rise in sea levels,B,"The passage highlights the impact of climate change on polar bears' habitat, and the primary consequence is the melting of sea ice, which is their primary habitat.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The author argues that the new policy is a step in the right direction. What is the author's tone?,Critical,Sarcastic,Supportive,Neutral,C,"The author's language and phrases indicate a positive attitude towards the policy, showing support and approval.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage discusses the benefits of meditation for mental health. What is the primary benefit cited?,Reduced stress,Improved focus,Increased self-awareness,All of the above,D,"The passage mentions multiple benefits of meditation, including reduced stress, improved focus, and increased self-awareness, making 'all of the above' the correct answer.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The graph shows the relationship between the variables X and Y. What type of correlation is depicted?,Positive,Negative,No correlation,Non-linear,A,"The graph illustrates a direct relationship between X and Y, indicating a positive correlation where as X increases, Y also increases.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text describes the process of cellular respiration. What is the byproduct of glycolysis?,ATP and NADH,ATP and FADH2,NADH and FADH2,Pyruvate,A,"Glycolysis results in the production of ATP and NADH as byproducts, which are then used in subsequent steps of cellular respiration.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage compares the features of different smartphones. What is the primary distinguishing feature of the new model?,Improved battery life,Enhanced camera,Faster processor,New design,C,"The passage highlights the new model's faster processor as its primary distinguishing feature, setting it apart from previous models.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The data set shows the distribution of exam scores. What is the median score?,70,75,80,85,B,"To find the median, we arrange the scores in order and find the middle value, which in this case is 75.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of relativity. What is the fundamental principle underlying this theory?,The speed of light is constant,Time is absolute,Space and time are separate,Gravity is a force,A,"The theory of relativity is based on the principle that the speed of light remains constant for all observers, regardless of their relative motion.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of social media on society. What is the author's primary concern?,Mental health,Social connections,Information dissemination,Cyberbullying,A,"The author expresses concern about the negative effects of social media on mental health, citing increased stress and anxiety.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The diagram illustrates the water cycle. What is the process labeled 'X'?,Evaporation,Condensation,Precipitation,Runoff,B,"The diagram shows the process of water vapor cooling and changing back into liquid droplets, which is condensation.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text describes the characteristics of a good leader. What is the primary trait mentioned?,Visionary,Communicative,Decisive,Empathetic,A,"The passage highlights the importance of a leader having a clear vision for the future, inspiring and guiding their team.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The chart compares the energy consumption of different appliances. What is the appliance with the highest energy consumption?,Refrigerator,Air conditioner,Washing machine,Oven,B,The chart shows that the air conditioner consumes the most energy among the listed appliances.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage discusses the benefits of a plant-based diet. What is the primary health benefit cited?,Reduced risk of heart disease,Increased energy,Weight loss,Improved digestion,A,The passage highlights the reduced risk of heart disease as a primary health benefit of adopting a plant-based diet.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The graph illustrates the population growth over time. What is the growth rate?,2%,5%,10%,15%,B,"By analyzing the graph, we can calculate the growth rate as the percentage change in population over a given time period, which is 5%.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of entropy. What is the definition of entropy?,A measure of disorder,A measure of energy,A measure of temperature,A measure of pressure,A,"Entropy is defined as a measure of the disorder or randomness of a system, reflecting the amount of thermal energy unavailable to do work.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage compares the features of different programming languages. What is the primary advantage of language 'X'?,Ease of use,High performance,Robust security,Extensive libraries,B,"The passage highlights the high performance of language 'X' as its primary advantage, making it suitable for demanding applications.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The data set shows the average temperatures for different months. What is the average temperature for the year?,20°C,22°C,25°C,28°C,B,"To find the average temperature for the year, we sum the temperatures for each month and divide by 12, resulting in an average of 22°C.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The diagram illustrates the structure of a cell. What is the function of the mitochondria?,Protein synthesis,Energy production,Cell signaling,DNA replication,B,Mitochondria are responsible for generating energy for the cell through the process of cellular respiration.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of pollution on the environment. What is the primary effect of air pollution?,Climate change,Respiratory problems,Water contamination,Soil erosion,B,"The passage highlights the negative impact of air pollution on human health, particularly the increased risk of respiratory problems.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The chart compares the sales figures for different products. What is the product with the highest sales?,Product A,Product B,Product C,Product D,C,The chart shows that Product C has the highest sales among the listed products.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text describes the process of mitosis. What is the result of mitosis?,Two daughter cells,Four daughter cells,One daughter cell,No daughter cells,A,Mitosis results in the production of two genetically identical daughter cells from a single parent cell.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of climate change on global food security. What is the author's primary concern?,Rising temperatures,Water scarcity,Food distribution,Economic instability,A,"The author's primary concern is the effect of rising temperatures on crop yields, indicating a focus on the impact of climate change.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article argues that the benefits of veganism outweigh its drawbacks. What is the author's tone?,Objective,Subjective,Sarcastic,Critical,B,"The author's use of persuasive language indicates a subjective tone, revealing a personal bias towards veganism.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage explains the concept of gravitational waves. What is the primary source of these waves?,Black holes,Neutron stars,Cosmic explosions,Binary star systems,D,"The passage states that binary star systems are a primary source of gravitational waves, which are ripples in spacetime.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text discusses the role of artificial intelligence in modern industry. What is the author's stance on AI?,In favor of AI,Against AI,Neutral,Undecided,A,"The author's discussion of AI's benefits and potential applications indicates a positive stance, suggesting they are in favor of AI.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage describes the water cycle. What is the primary process driving this cycle?,Evaporation,Condensation,Precipitation,Runoff,A,"Evaporation is the primary process driving the water cycle, as it allows water to transition from the surface to the atmosphere.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article debates the merits of single-payer healthcare systems. What is the author's argument?,Single-payer systems are more efficient,Single-payer systems are more expensive,Single-payer systems are less effective,Single-payer systems are more bureaucratic,A,"The author presents evidence that single-payer systems streamline healthcare administration, making them more efficient.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of entropy. What is the unit of measurement for entropy?,Joules,Kelvin,Joules/Kelvin,Watts,C,"Entropy is measured in units of Joules/Kelvin, reflecting the disorder or randomness of a system.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of social media on mental health. What is the author's conclusion?,Social media has a positive effect,Social media has a negative effect,Social media has no effect,Social media's effect is unknown,B,The author cites studies showing a correlation between social media use and increased symptoms of anxiety and depression.,LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article describes the process of mitosis. What is the result of mitosis?,Two daughter cells,Four daughter cells,One daughter cell,No daughter cells,A,"Mitosis results in the production of two genetically identical daughter cells, each with the same number of chromosomes.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text discusses the economics of renewable energy. What is the author's argument?,Renewable energy is too expensive,Renewable energy is becoming cost-competitive,Renewable energy is not sustainable,Renewable energy is not necessary,B,"The author presents data showing that the cost of renewable energy is decreasing, making it more competitive with fossil fuels.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage explains the concept of plate tectonics. What is the driving force behind plate movement?,Convection currents,Weathering,Erosion,Gravity,A,"Convection currents in the Earth's mantle drive plate movement, resulting in the creation of mountains and volcanoes.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article debates the merits of standardized testing. What is the author's stance?,In favor of standardized testing,Against standardized testing,Neutral,Undecided,B,"The author argues that standardized testing is biased and limited, failing to accurately measure student intelligence or potential.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text describes the process of photosynthesis. What is the byproduct of the light-dependent reactions?,ATP and NADPH,ATP and oxygen,NADPH and oxygen,Glucose and oxygen,A,"The light-dependent reactions produce ATP and NADPH, which are then used in the Calvin cycle to synthesize glucose.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of pollution on ecosystems. What is the author's primary concern?,Biodiversity loss,Water pollution,Air pollution,Soil pollution,A,"The author's primary concern is the impact of pollution on biodiversity, as it can lead to the loss of species and ecosystem disruption.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article explains the concept of relativity. What is the fundamental principle of special relativity?,The speed of light is constant,Time is absolute,Space is absolute,Mass is relative,A,"The fundamental principle of special relativity is that the speed of light is constant, regardless of the observer's frame of reference.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text discusses the role of sleep in cognitive function. What is the author's conclusion?,Sleep is essential for cognitive function,Sleep is not essential for cognitive function,Sleep is only necessary for physical health,Sleep is not necessary at all,A,The author cites research showing that sleep plays a critical role in memory consolidation and cognitive processing.,LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The passage describes the process of gene expression. What is the result of transcription?,Protein synthesis,mRNA synthesis,DNA replication,Gene mutation,B,"Transcription results in the synthesis of mRNA, which is then translated into protein during translation.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The article debates the merits of veganism versus omnivorism. What is the author's argument?,Veganism is more sustainable,Omnivorism is more sustainable,Veganism is more nutritious,Omnivorism is more nutritious,A,"The author presents evidence that veganism is more environmentally sustainable, as it reduces greenhouse gas emissions and resource consumption.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of chaos theory. What is the characteristic feature of chaotic systems?,Predictability,Unpredictability,Stability,Instability,B,"Chaotic systems are characterized by their sensitivity to initial conditions, leading to unpredictable behavior and outcomes.",LUMS_SAT,Conceptual,Medium,English,Reading Comprehension
"According to the passage, what is a common misconception about the topic?",It is too complex,It is too simple,It is irrelevant,It is outdated,B,"The passage likely addresses a common misconception that the topic is too simple, a frequent trope in discussions that aim to deepen understanding.",NET,Conceptual,Medium,English,Reading Comprehension
The passage implies that the impact of climate change on biodiversity is,Minimal,Significant,Reversible,Unpredictable,B,"Passages on climate change often emphasize its significant impact on biodiversity, aligning with the general scientific consensus.",NET,Conceptual,Medium,English,Reading Comprehension
The main idea of the passage is best summarized as,The history of the technology,The benefits of the technology,The future applications of the technology,The challenges facing the technology,B,"Passages typically focus on the benefits when discussing new or emerging technologies, highlighting their positive aspects.",NET,Conceptual,Medium,English,Reading Comprehension
The passage suggests that the author's view on the subject is,Overly optimistic,Realistic,Skeptical,Indifferent,B,"Authors often present a balanced, realistic view in academic or informative passages, avoiding extreme positions.",NET,Conceptual,Medium,English,Reading Comprehension
The passage indicates that a key factor in the issue is,Economic factors,Social factors,Environmental factors,Political factors,C,"Many passages on contemporary issues highlight environmental factors as crucial, reflecting current global concerns.",NET,Conceptual,Medium,English,Reading Comprehension
The author's purpose in the passage is to,Inform,Persuade,Entertain,Analyze,A,"The primary purpose of most passages is to inform the reader about a topic, providing factual information.",NET,Conceptual,Medium,English,Reading Comprehension
The passage argues that the solution to the problem involves,Individual actions,Collective efforts,Technological innovation,Policy changes,B,Many passages on social or environmental issues stress the importance of collective efforts in solving problems.,NET,Conceptual,Medium,English,Reading Comprehension
The tone of the passage can be described as,Formal and objective,Informal and subjective,Critical and negative,Optimistic and encouraging,A,"Academic passages are typically written in a formal and objective tone, maintaining a neutral stance.",NET,Conceptual,Medium,English,Reading Comprehension
The passage implies that a significant challenge is,Lack of funding,Public awareness,Technological limitations,Regulatory hurdles,C,Passages often discuss challenges related to the development or implementation of new technologies.,NET,Conceptual,Medium,English,Reading Comprehension
The author suggests that the future of the field is,Promising,Uncertain,Stagnant,Declining,A,Authors often express optimism about the future of emerging fields or technologies in academic passages.,NET,Conceptual,Medium,English,Reading Comprehension
The passage is primarily concerned with,Describing a phenomenon,Explaining a concept,Analyzing a problem,Proposing a solution,C,"Many passages are centered around analyzing problems, breaking down complex issues into understandable parts.",NET,Conceptual,Medium,English,Reading Comprehension
The author of the passage is likely,A researcher in the field,A journalist reporting on the topic,An expert in a related field,A student writing an essay,A,The depth of information and specialized knowledge suggest the author is likely a researcher in the field.,NET,Conceptual,Medium,English,Reading Comprehension
The passage mentions that a key finding is,A new discovery,A confirmation of previous research,A contradiction to existing theories,A methodological innovation,B,"Passages often report on research that confirms or builds upon previous studies, reinforcing existing knowledge.",NET,Conceptual,Medium,English,Reading Comprehension
The main conclusion of the passage is that,Immediate action is necessary,Further research is needed,The issue is complex,The problem is solvable,C,"Many passages conclude by highlighting the complexity of the issue at hand, reflecting a nuanced understanding.",NET,Conceptual,Medium,English,Reading Comprehension
The passage suggests that a benefit of the approach is,Increased efficiency,Improved accuracy,Enhanced creativity,Better collaboration,A,Passages discussing new methods or technologies often cite increased efficiency as a key benefit.,NET,Conceptual,Medium,English,Reading Comprehension
The author's discussion implies that the topic is,Well understood,Poorly understood,Rapidly evolving,Highly controversial,C,"The author's detailed discussion of recent developments suggests the topic is rapidly evolving, with new insights emerging.",NET,Conceptual,Medium,English,Reading Comprehension
The passage indicates that a limitation of the study is,Sample size,Methodology,Data analysis,Interpretation of results,A,"Research passages often discuss limitations, such as sample size, that could impact the study's findings.",NET,Conceptual,Medium,English,Reading Comprehension
The tone of the author towards the subject is,Positive,Negative,Neutral,Ambivalent,A,The author's positive language and emphasis on benefits indicate a positive tone towards the subject.,NET,Conceptual,Medium,English,Reading Comprehension
The author argues that the new policy will increase economic growth. What is the basis of this argument?,Increased government spending,Reduced taxation,Improved infrastructure,All of the above,D,"The author cites multiple factors, including government spending, taxation, and infrastructure, to support the argument.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage compares the characteristics of different literary genres. What is a key feature of satire?,Use of irony,Use of symbolism,Use of imagery,Use of foreshadowing,A,Satire often employs irony to critique societal norms.,ECAT,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of relativity. What is the main idea of the theory?,Time dilation,Length contraction,Relativity of simultaneity,The laws of physics are the same everywhere,D,The theory of relativity posits that physical laws are invariant across different inertial frames.,ECAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the benefits of meditation. What is a reported effect of regular meditation?,Reduced stress,Improved cognitive function,Enhanced creativity,All of the above,D,"Studies have shown that meditation can have multiple benefits, including reduced stress and improved cognitive function.",ECAT,Conceptual,Medium,English,Reading Comprehension
The author describes the water cycle. What is the process by which water moves from the atmosphere to the land?,Precipitation,Evaporation,Condensation,Runoff,A,Precipitation occurs when water vapor in the atmosphere condenses and falls to the ground.,ECAT,Conceptual,Medium,English,Reading Comprehension
The text analyzes the themes in a novel. What is the symbolic meaning of the river?,Change and transformation,Life and vitality,Death and decay,Freedom and escape,A,The river is often used as a symbol of change and transformation in literature.,ECAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of social media on society. What is a reported consequence of excessive social media use?,Increased social connections,Improved mental health,Decreased attention span,Enhanced cognitive abilities,C,Excessive social media use has been linked to decreased attention span and other negative effects.,ECAT,Conceptual,Medium,English,Reading Comprehension
The author explains the concept of entropy. What is the measure of disorder or randomness?,Enthalpy,Entropy,Free energy,Internal energy,B,Entropy is a thermodynamic property that quantifies the disorder or randomness of a system.,ECAT,Conceptual,Medium,English,Reading Comprehension
The passage compares different economic systems. What is a key characteristic of a capitalist economy?,State ownership,Private ownership,Central planning,Mixed ownership,B,Capitalist economies are characterized by private ownership of the means of production.,ECAT,Conceptual,Medium,English,Reading Comprehension
The author discusses the importance of conservation. What is a major threat to biodiversity?,Climate change,Habitat destruction,Pollution,Overexploitation,B,"Habitat destruction is a major driver of biodiversity loss, as it results in the loss of ecosystems and habitats.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage analyzes the themes in a poem. What is the poet's attitude towards nature?,Reverence and awe,Fear and apprehension,Indifference and detachment,Disdain and contempt,A,The poet's use of imagery and language conveys a sense of reverence and awe towards nature.,ECAT,Conceptual,Medium,English,Reading Comprehension
The text explains the concept of plate tectonics. What is the driving force behind plate movement?,Convection currents,Weathering and erosion,Tectonic forces,Gravity,A,Convection currents in the Earth's mantle drive the movement of tectonic plates.,ECAT,Conceptual,Medium,English,Reading Comprehension
The author discusses the benefits of exercise. What is a reported effect of regular exercise?,Improved cardiovascular health,Increased muscle mass,Enhanced cognitive function,All of the above,D,"Regular exercise has multiple benefits, including improved cardiovascular health, increased muscle mass, and enhanced cognitive function.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage compares different literary devices. What is the effect of using metaphor?,Creating vivid imagery,Establishing tone and atmosphere,Making comparisons,All of the above,D,"Metaphor can be used to create vivid imagery, establish tone and atmosphere, and make comparisons.",ECAT,Conceptual,Medium,English,Reading Comprehension
The author argues that education is key to economic development. What is the basis of this argument?,Increased productivity,Improved innovation,Better governance,All of the above,D,"The author cites multiple factors, including productivity, innovation, and governance, to support the argument.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the impact of pollution on the environment. What is a major effect of air pollution?,Respiratory problems,Water contamination,Soil erosion,Climate change,A,"Air pollution is a major cause of respiratory problems, including asthma and other breathing disorders.",ECAT,Conceptual,Medium,English,Reading Comprehension
The passage discusses the role of artificial intelligence in modern society. What is the author's primary concern?,The benefits of AI in healthcare,The ethics of AI development,The impact of AI on employment,The limitations of AI in finance,B,"The author highlights the need for responsible AI development, indicating a primary concern for the ethics involved.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The text describes the process of cellular respiration. At which stage is the majority of ATP produced?,Glycolysis,Krebs cycle,Electron transport chain,Fermentation,C,The electron transport chain generates the most ATP during cellular respiration due to the proton gradient.,GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The graph illustrates the relationship between temperature and enzyme activity. What is the optimal temperature?,20°C,30°C,40°C,50°C,C,"The peak of the graph indicates the optimal temperature, where enzyme activity is maximum.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
The passage argues that climate change is a pressing global issue. What evidence does the author provide?,Rising sea levels,Increased global food production,Decreased CO2 emissions,Stable weather patterns,A,"The author cites rising sea levels as a consequence of climate change, supporting their argument.",GIKI_PIEAS,Conceptual,Medium,English,Reading Comprehension
