Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"If the equilibrium constant (Kc) for the formation of HI from H2 and I2 is 0.25 at a specific temperature, what is Kc for the dissociation of HI?",0.25,0.50,2.0,4.0,D,Kc for the reverse reaction is the reciprocal of the forward Kc; 1 / 0.25 = 4. Option A is simply the forward constant.,Equilibrium Constant Properties,Medium,Chemistry,Chemical Equilibrium
"A saturated solution of Mg(OH)2 has a pH of 10.0 at 25°C. Based on this information, calculate the solubility product constant (Ksp).",1 × 10⁻ⁱ⁲,5 × 10⁻ⁱ⁳,4 × 10⁻ⁱ⁲,1 × 10⁻ⁱ⁵,B,"pH 10 means pOH = 4, so [OH-] = 10⁻⁴ M. For Mg(OH)2, [Mg2+] = 0.5 × 10⁻⁴. Ksp = [Mg2+][OH-]² = (0.5 × 10⁻⁴)(10⁻⁴)² = 5 × 10⁻ⁱ⁳. Option A is a common calculation error.",Ksp from pH,Hard,Chemistry,Chemical Equilibrium
For which of the following gaseous reversible reactions is the value of Kp numerically equal to the value of Kc?,H2 + I2 ℑ 2HI,PCl5 ℑ PCl3 + Cl2,N2 + 3H2 ℑ 2NH3,2SO2 + O2 ℑ 2SO3,A,"Kp = Kc(RT)^Δn. For Kp to equal Kc, Δn (moles of gaseous products minus reactants) must be 0. Option B results in Kp = Kc(RT).",Kp and Kc Relationship,Easy,Chemistry,Chemical Equilibrium
A 0.1 M solution of a weak monobasic acid has a Ka of 1.0 × 10⁻⁵. What is the pH of this solution?,1,2,3,5,C,"For a weak acid, [H+] = √(Ka × C) = √(10⁻⁵ × 0.1) = 10⁻³. Thus pH = 3. Option A assumes the acid is strong and fully dissociates.",Weak Acid pH,Medium,Chemistry,Chemical Equilibrium
"In the equilibrium X ℑ CO2 + OH-, 0.44g of CO2 and 0.01 moles of OH- are present in 1 dm³. Calculate Kc (Molar mass of CO2 = 44).",0.44,1.0 × 10⁻⁴,1.0 × 10⁻⁲,4.4 × 10⁻⁳,B,"Molality of CO2 = 0.44g / 44g/mol = 0.01 mol. In 1 dm³, [CO2] = 0.01 M. [OH-] = 0.01 M. Kc = [CO2][OH-] = 10⁻⁴. Option A misses the molar mass conversion.",Kc Calculation,Hard,Chemistry,Chemical Equilibrium
"What are the units of the equilibrium constant Kc for the synthetic reaction A + B ℑ C, where all species are in aqueous phase?",No units,mol dm⁻³,dm³ mol⁻¹,mol² dm⁻⁶,C,"Kc units are (mol/dm³)^Δn. Here Δn = 1 - (1+1) = -1, so units are dm³/mol. Option A is for reactions where Δn = 0.",Units of Kc,Easy,Chemistry,Chemical Equilibrium
"In a Haber process mixture at 12 atm, there are 1 mole of N2, 3 moles of H2, and 2 moles of NH3. Calculate the partial pressure of NH3.",4 atm,6 atm,2 atm,8 atm,A,Partial pressure = mole fraction × total pressure. Total moles = 1+3+2 = 6. P(NH3) = (2/6) × 12 atm = 4 atm. Option B incorrectly uses the mole ratio 2/4.,Partial Pressure Calculation,Medium,Chemistry,Chemical Equilibrium
"Calculate the percentage ionization of a 0.1 M Ammonia (NH3) solution, given that its base dissociation constant Kb is 1.8 × 10⁻⁵.",0.0018%,13.4%,0.134%,1.34%,D,Degree of ionization α = √(Kb/C) = √(1.8 × 10⁻⁵ / 0.1) = √(1.8 × 10⁻⁴) ≈ 0.0134 or 1.34%. Option A is the value of Kb itself.,Percentage Ionization,Hard,Chemistry,Chemical Equilibrium
"If 50 cm³ of 0.1 M HCl is mixed with 50 cm³ of 0.1 M NaOH at 25°C, what is the pH of the final mixture?",pH = 1,pH = 7,pH = 13,pH = 0,B,"Mixing equal volumes of a strong acid and strong base of the same molarity results in complete neutralization, forming a neutral solution (pH 7).",Neutralization pH,Easy,Chemistry,Chemical Equilibrium
A specific weak acid has a Ka value of 1.0 × 10⁻⁵. What is the pKb value of its conjugate base at 25°C?,5,14,9,7,C,pKa = -log(Ka) = -log(10⁻⁵) = 5. pKb = 14 - pKa = 14 - 5 = 9. Option A is the pKa value.,pKa and pKb Relation,Medium,Chemistry,Chemical Equilibrium
A chemist observes a reaction where products never reach 100% yield despite infinite time. This behavior distinguishes it from an irreversible reaction because:,Dynamic equilibrium is established,Static equilibrium is established,Reactants are completely consumed,The reaction occurs in an open vessel,A,"Dynamic equilibrium involves ongoing forward and reverse reactions at equal rates, unlike static equilibrium where all motion ceases entirely.",Reversible and Irreversible Reactions,Easy,Chemistry,Chemical Equilibrium
"In the synthesis of ammonia (N2 + 3H2 ⇌ 2NH3), the relationship between Kp and Kc differs from the H2 + I2 ⇌ 2HI reaction because:",Kp is always numerically equal to Kc,Kc depends on pressure while Kp does not,Kp equals Kc only if the change in gaseous moles is zero,Kp is used for liquids while Kc is for gases,C,"Kp equals Kc only when the number of moles of gaseous reactants and products are equal; otherwise, units differ significantly.",Relationship between Kc and Kp,Medium,Chemistry,Chemical Equilibrium
"During the industrial production of SO3, a technician calculates that the reaction quotient (Qc) is 1.5 while Kc is 2.5. This indicates that:",The reaction proceeds in the reverse direction,The reaction proceeds in the forward direction,The system has already reached equilibrium,The value of Kc will increase to match Qc,B,"When Qc is less than Kc, the system must produce more products to reach equilibrium, unlike Qc > Kc which shifts backward.",Reaction Quotient,Medium,Chemistry,Chemical Equilibrium
A student compares the effect of heating on the Haber process (exothermic) and the formation of NO (endothermic). The equilibrium constant Kc behaves differently because:,Kc increases for both types of reactions,Kc decreases for both types of reactions,Kc remains constant regardless of temperature,Kc decreases for exothermic and increases for endothermic reactions,D,"For exothermic reactions, increasing temperature decreases Kc; for endothermic reactions, Kc increases with temperature, showing opposite thermodynamic dependencies.",Effect of Temperature on Kc,Easy,Chemistry,Chemical Equilibrium
The decomposition of calcium carbonate (CaCO3 ⇌ CaO + CO2) is a heterogeneous equilibrium. This differs from the homogeneous N2O4 ⇌ 2NO2 system because:,The concentration of CaCO3 is doubled in the expression,Pure solids like CaCO3 are omitted from the Kc expression,The pressure of solids affects the equilibrium position,Only the liquid phase is considered in the calculation,B,"In heterogeneous equilibria, the concentration of pure solids is taken as unity, unlike homogeneous systems where all species appear in Kc.",Homogeneous and Heterogeneous Equilibria,Easy,Chemistry,Chemical Equilibrium
Increasing the pressure of a reaction vessel shifts the equilibrium of N2 + 3H2 ⇌ 2NH3 but has no effect on H2 + I2 ⇌ 2HI because:,The HI reaction involves no change in the number of gaseous moles,The HI reaction is faster than the ammonia synthesis,Ammonia synthesis is an endothermic process,Hydrogen acts as a catalyst in the HI reaction,A,Pressure shifts equilibrium toward the side with fewer moles; reactions with equal moles on both sides remain unaffected by pressure changes.,Le Chatelier's Principle,Medium,Chemistry,Chemical Equilibrium
A researcher compares two acetate buffers: one with [Salt]/[Acid] = 1 and another with [Salt]/[Acid] = 10. The first solution is superior because:,Maximum buffer capacity is achieved,The solution becomes a neutral mixture,The buffer range is at its minimum,The pH becomes independent of the pKa value,A,"Buffer capacity is highest when [Salt] equals [Acid], providing maximum resistance to pH change, whereas buffer range is the pH interval.",Buffer Solutions,Hard,Chemistry,Chemical Equilibrium
"When mixing AgNO3 and NaCl, a white precipitate forms only if the ionic product (Qsp) exceeds the Ksp. This contrast is used to determine:",The solution is saturated and no precipitate forms,The solution is unsaturated and precipitate forms,The solution is supersaturated and precipitate forms,The ionic product is exactly equal to the solubility product,C,"Precipitation only occurs when the ionic product exceeds Ksp; if it is lower, the solution remains unsaturated and clear.",Solubility Product,Medium,Chemistry,Chemical Equilibrium
"Comparing 0.1 M HCl and 0.1 M CH3COOH, the HCl solution has a much lower pH. This difference in acidity is because:",HCl has a lower Ka value than acetic acid,HCl ionizes completely while acetic acid ionizes partially,Acetic acid produces more H+ ions than HCl,HCl forms a buffer while acetic acid does not,B,"Strong acids like HCl ionize completely (100%), whereas weak acids like CH3COOH only partially ionize in aqueous solutions.",Ionization of Acids,Easy,Chemistry,Chemical Equilibrium
"In a comparison of a weak acid and its conjugate base, the relationship between Ka and Kb is defined by which constant fact?",The product of Ka and Kb equals the ionic product of water,The sum of Ka and Kb equals 14,Ka is always greater than Kb for any salt,They are independent of the temperature of the solution,A,"The product of Ka and its conjugate base's Kb always equals Kw (10^-14), showing an inverse relationship between their strengths.",Acid and Base Strengths,Medium,Chemistry,Chemical Equilibrium
"An acidic buffer consists of CH3COOH and CH3COONa. In contrast, a basic buffer like NH4OH/NH4Cl must contain:",A strong acid and its salt with a weak base,A weak acid and a strong base,A weak base and its salt with a weak acid,A weak base and its salt with a strong acid,D,"Acidic buffers use weak acids and their salts, while basic buffers require a weak base and its salt for pH stabilization.",Buffer Solutions,Easy,Chemistry,Chemical Equilibrium
"In the industrial Contact Process, V2O5 is used. Unlike a change in temperature, the addition of this catalyst ensures that:",The catalyst increases the yield of products,The catalyst increases the value of Kc,The catalyst only decreases the time to reach equilibrium,The catalyst shifts the equilibrium to the right,C,"A catalyst increases the rate of reaching equilibrium but does not change the Kc value, which is solely temperature-dependent.",Effect of Catalyst,Medium,Chemistry,Chemical Equilibrium
A student compares the addition of NaCl to CH3COOH (common ion effect) and the dissolution of Na2CO3 in water (hydrolysis). These differ because:,Both processes increase the solubility of the salt,Common ion effect suppresses ionization while hydrolysis involves water reaction,Both processes always result in a neutral solution,Hydrolysis occurs only in saturated solutions of AgCl,B,"Common ion effect suppresses ionization of weak electrolytes, while salt hydrolysis involves ions reacting with water to change the pH.",Common Ion Effect vs Hydrolysis,Hard,Chemistry,Chemical Equilibrium
"When comparing the physiological pH of human blood and gastric juice, the primary difference is that:",Blood is slightly basic while gastric juice is highly acidic,Blood is highly acidic while gastric juice is neutral,Both fluids have the same pH of 7.4,Blood pH is maintained by HCl while gastric juice uses buffers,A,"Human blood is slightly basic (pH 7.35-7.4) and highly buffered, whereas gastric juice is highly acidic (pH 1-2) for digestion.",pH and pOH,Easy,Chemistry,Chemical Equilibrium
The Henderson-Hasselbalch equation for an acidic buffer differs from that of a basic buffer because the basic version:,Both use pKa to calculate the final pH,Acidic buffers use the ratio of [Base]/[Salt],Basic buffers use pKb to calculate pOH first,The log term is subtracted in the acidic buffer equation,C,"The Henderson equation for acidic buffers uses pKa and [Salt]/[Acid], whereas the basic version uses pOH, pKb, and [Salt]/[Base].",Henderson-Hasselbalch Equation,Medium,Chemistry,Chemical Equilibrium
"If a saturated solution of AgCl is prepared in 0.1 M NaCl instead of pure water, the solubility of AgCl changes because:",Solubility increases due to the formation of a complex,Solubility remains the same as Ksp is constant,Solubility increases because NaCl is a strong electrolyte,Solubility decreases due to the common ion effect,D,"The presence of Cl- ions from NaCl shifts the AgCl equilibrium to the left, reducing its solubility compared to pure water.",Solubility Product,Medium,Chemistry,Chemical Equilibrium
"In a gaseous equilibrium like PCl5 ⇌ PCl3 + Cl2, reducing the volume of the container at constant temperature differs from adding an inert gas because:",The system shifts to the side with more moles,The concentration of all gaseous species initially increases,The value of the equilibrium constant Kc increases,The reaction rate of the forward reaction decreases,B,Reducing volume increases the concentration of all species; the system shifts to the side with fewer moles to relieve the pressure.,Le Chatelier's Principle,Hard,Chemistry,Chemical Equilibrium
The equilibrium constant Kc for the reaction PCl5 ⇌ PCl3 + Cl2 has specific units. These units differ from the H2 + I2 ⇌ 2HI reaction because:,Kc has no units for this reaction,The units are mol^2/dm^6,The units are mol/dm^3,The units are dm^3/mol,C,"Units of Kc depend on the difference in moles (Δn); for PCl5 dissociation, Δn is 1, resulting in mol/dm3, unlike Δn=0 reactions.",Units of Kc,Easy,Chemistry,Chemical Equilibrium
"In the titration of CH3COOH with NaOH, phenolphthalein is a better indicator than methyl orange. This is because:",The equivalence point pH is greater than 7,The equivalence point pH is exactly 7,Methyl orange is only used for organic acids,Phenolphthalein reacts chemically with the weak acid,A,"Phenolphthalein changes color in the basic range (8.3-10), making it suitable for weak acid-strong base titrations where the equivalence point is basic.",Acid-Base Indicators,Hard,Chemistry,Chemical Equilibrium
A student measures the ionic product of water (Kw) at 25°C and 100°C. The value at 100°C is different because:,Kw remains 10^-14 at all temperatures,Kw increases as temperature increases,Kw decreases as temperature increases,The pH of neutral water remains 7 at 100°C,B,"The auto-ionization of water is endothermic, so Kw increases from 10^-14 at 25°C to approximately 10^-12 at 100°C.",Ionic Product of Water,Easy,Chemistry,Chemical Equilibrium
"In a closed vessel, a reversible chemical reaction reaches a state where macroscopic properties like color and pressure remain unchanged. What characterizes this state?",The concentrations of reactants and products become exactly equal,The rates of forward and reverse reactions become equal,The reaction stops completely and no further change occurs,The concentration of products becomes much higher than reactants,B,"Dynamic equilibrium occurs when forward and reverse rates are equal. Option A is wrong because concentrations become constant, not necessarily equal.",Dynamic Equilibrium,Easy,Chemistry,Chemical Equilibrium
Hydrogen gas reacts with iodine vapors to form hydrogen iodide in a reversible process. What are the units for the equilibrium constant Kc for this reaction?,mol dm-3,mol-1 dm3,mol-2 dm6,No units,D,Kc is unitless when moles of reactants equal moles of products. Option A fails because it assumes units always exist for Kc.,Equilibrium Constant Units,Easy,Chemistry,Chemical Equilibrium
"A mixture of nitrogen and hydrogen is at equilibrium forming ammonia. If helium gas is added at constant volume, what happens to the equilibrium position?",The equilibrium shifts towards the product side,The equilibrium shifts towards the reactant side,The equilibrium position remains unchanged,The value of Kc increases significantly,C,Adding inert gas at constant volume does not change partial pressures or concentrations. Option D is wrong because pressure increases without shifting equilibrium.,Le Chatelier Principle,Medium,Chemistry,Chemical Equilibrium
"In the industrial Haber process, which combination of conditions is strategically used to maximize the percentage yield of ammonia?",High pressure and continuous removal of ammonia,High temperature and low pressure,Low pressure and addition of a catalyst,High temperature and addition of an inhibitor,A,"High pressure favors the side with fewer moles (ammonia). Option B is wrong because high temperature shifts exothermic reactions backward, reducing yield.",Haber Process,Medium,Chemistry,Chemical Equilibrium
"Phosphorus pentachloride dissociates into PCl3 and Cl2 at 250 degrees Celsius. Comparing the numerical values of Kp and Kc, which statement is true?",Kp = Kc,Kp > Kc,Kp < Kc,Kp = Kc / RT,B,"Kp = Kc(RT)^delta_n; for PCl5 dissociation, delta_n is +1. Option A is wrong because it ignores the RT factor for gas moles.",Relationship between Kp and Kc,Hard,Chemistry,Chemical Equilibrium
"The ionic product of water, Kw, is measured at 40 degrees Celsius. How does this value compare to the standard value at 25 degrees Celsius?",Exactly 1.0 x 10^-14,Less than 1.0 x 10^-14,Greater than 1.0 x 10^-14,Exactly 7.0 x 10^-7,C,"Water dissociation is endothermic, so Kw increases with temperature. Option A is wrong because 1.0 x 10^-14 is only at 25 degrees.",Ionic Product of Water,Easy,Chemistry,Chemical Equilibrium
"During qualitative salt analysis, dilute HCl is added before passing H2S gas to precipitate Group II radicals. What is the chemical purpose of HCl?",To increase the solubility of Group II sulphides,To increase the ionization of H2S gas,To provide a basic medium for precipitation,To suppress H2S ionization via common ion effect,D,"HCl provides a common ion (H+) that suppresses H2S ionization, allowing only Group II to precipitate. Option C fails because basicity is irrelevant.",Common Ion Effect,Medium,Chemistry,Chemical Equilibrium
A chemist calculates the reaction quotient Qc for a system and finds it is less than the equilibrium constant Kc. What is the predicted direction?,The reaction proceeds in the backward direction,The reaction proceeds in the forward direction,The reaction is already at equilibrium,The reaction stops and Kc becomes zero,B,"If Qc < Kc, the reaction proceeds forward to reach equilibrium. Option A is wrong because it describes the reverse shift.",Direction of Reaction,Hard,Chemistry,Chemical Equilibrium
"In the synthesis of sulfur trioxide via the Contact process, finely divided platinum is used. What effect does this catalyst have?",It increases the rate of both forward and backward reactions,It shifts the equilibrium to favor product formation,It increases the value of the equilibrium constant Kc,It decreases the rate of the backward reaction only,A,Catalysts lower activation energy for both directions equally. Option B is wrong because catalysts do not shift the equilibrium position.,Effect of Catalyst,Easy,Chemistry,Chemical Equilibrium
A laboratory technician needs to prepare a buffer solution to maintain a pH of approximately 4.7. Which pair of chemicals should be selected?,HCl and NaCl,NaOH and NaCH3COO,CH3COOH and CH3COONa,NH4OH and NH4Cl,C,An acidic buffer consists of a weak acid and its salt with a strong base. Option A is a strong acid/salt mix.,Buffer Solutions,Medium,Chemistry,Chemical Equilibrium
"If the molar solubility of Lead (II) chloride (PbCl2) is represented by 's', what is the correct expression for its Solubility Product (Ksp)?",s^2,2s^2,s^3,4s^3,D,Ksp = [Pb][Cl]^2 = (s)(2s)^2 = 4s^3. Option C is wrong because it forgets to square the chloride concentration and the coefficient.,Solubility Product,Hard,Chemistry,Chemical Equilibrium
"Which two scientists are credited with formulating the Law of Mass Action, relating the rate of reaction to active masses?",Le Chatelier and Braun,Guldberg and Waage,Henderson and Hasselbalch,Sorensen and Lewis,B,Guldberg and Waage proposed the Law of Mass Action in 1864. Option A refers to the principle of equilibrium shifts.,Law of Mass Action,Easy,Chemistry,Chemical Equilibrium
"When sodium acetate (CH3COONa) is dissolved in water, the resulting solution is tested with litmus. What is the expected nature of the solution?",Basic with pH > 7,Acidic with pH < 7,Neutral with pH = 7,Highly acidic with pH < 2,A,"Sodium acetate is a salt of a weak acid and strong base, producing OH- ions. Option B is wrong as it's acidic.",Salt Hydrolysis,Medium,Chemistry,Chemical Equilibrium
"For a multi-step reversible reaction, how is the equilibrium constant Kc related to the rate constants of the forward and reverse elementary steps?",The sum of the rates of all elementary steps,The product of the rate constants of all steps,The ratio of the forward and backward rate constants,The rate of the slowest step only,C,Kc is the ratio of rate constants of elementary steps (kf/kr). Option D is wrong because Kc is independent of the path.,Reaction Mechanism,Hard,Chemistry,Chemical Equilibrium
Consider the gas phase equilibrium: N2O4 (colorless) <=> 2NO2 (brown). What happens to the color intensity if the pressure of the system is increased?,The reaction shifts towards the right (NO2 side),The reaction shifts towards the left (N2O4 side),The concentration of NO2 remains unchanged,The value of Kc decreases significantly,B,Increasing pressure shifts equilibrium to the side with fewer moles (N2O4). Option A is wrong because it favors the forward direction.,Le Chatelier Principle,Medium,Chemistry,Chemical Equilibrium
A reaction has an equilibrium constant Kc of 10^15. What can be inferred about the extent of this reaction at equilibrium?,The reaction hardly proceeds in the forward direction,The reactants and products are in equal concentrations,The reaction is at a very early stage of progress,The reaction is almost complete at equilibrium,D,A large Kc (>10^3) indicates the reaction has almost gone to completion. Option A is for very small Kc.,Applications of Kc,Easy,Chemistry,Chemical Equilibrium
"In an acidic buffer, the concentration of the weak acid and its conjugate salt are made equal. What is the resulting pH?",The pH will always be 7.0,The pH will be equal to the pKb of the base,The pH will be equal to the pKa of the acid,The pH will be independent of the pKa,C,"pH = pKa + log([Salt]/[Acid]); if concentrations are equal, pH = pKa. Option A is wrong because pH isn't always 7.",Henderson Equation,Medium,Chemistry,Chemical Equilibrium
Under what condition will a precipitate form when two solutions containing ions of a sparingly soluble salt are mixed?,The ionic product exceeds the solubility product,The solubility product exceeds the ionic product,The solution is exactly saturated,The temperature of the solution is decreased,A,Ionic product (Qi) > Ksp results in precipitation. Option B is wrong because Qi < Ksp means the solution is unsaturated.,Solubility Product,Hard,Chemistry,Chemical Equilibrium
"Comparing two acids, Acid X has a Ka of 1.8 x 10^-5 and Acid Y has a Ka of 4.5 x 10^-4. Which statement is correct?",The acid is weaker and has a higher pKa,The acid is stronger and has a lower pKa,The acid is stronger and has a higher pKa,The acid is weaker and has a lower pKa,B,Stronger acids have larger Ka and smaller pKa values. Option A is wrong because Ka and acidity are directly proportional.,Acid Strength,Easy,Chemistry,Chemical Equilibrium
"In Group III qualitative analysis, NH4Cl is added before NH4OH. What is the role of NH4Cl in this specific procedure?",To increase the concentration of OH- ions,To make the solution more acidic,To decrease the concentration of OH- ions,To react with Group III metal ions directly,C,"NH4Cl provides a common ion (NH4+) that reduces NH4OH ionization, preventing Group IV precipitation. Option D is wrong.",Common Ion Effect,Medium,Chemistry,Chemical Equilibrium
"In the industrial Haber process for ammonia synthesis, which temperature is optimally maintained to balance the reaction rate and the equilibrium yield?",200°C,450°C,600°C,800°C,B,Optimum temperature of 450°C balances rate and yield. 200°C is too slow despite favoring equilibrium yield in this exothermic process.,Haber Process,Easy,Chemistry,Chemical Equilibrium
A medical lab technician tests a healthy human blood sample. What is the expected equilibrium pH value maintained by the natural buffer system?,6.8,7.0,7.4,8.2,C,Human blood pH is maintained around 7.4 by the bicarbonate buffer. pH 7.0 is neutral but represents acidosis in human physiology.,Buffer Solutions,Easy,Chemistry,Chemical Equilibrium
A chemist adds platinum gauze to an equilibrium mixture of ammonia and oxygen. What is the primary effect of this catalyst on the system?,Increases Kc value,Decreases Kc value,Increases product yield,Reduces time to reach equilibrium,D,Catalysts only speed up the attainment of equilibrium; they do not shift the position or change the value of Kc.,Le Chatelier Principle,Easy,Chemistry,Chemical Equilibrium
"During the industrial purification of table salt, which substance is bubbled through a saturated brine solution to precipitate pure NaCl via the common ion effect?",HCl gas,NaOH pellets,Distilled water,Nitric acid,A,"HCl provides a common chloride ion that exceeds the Ksp of NaCl, causing it to precipitate. NaOH would not provide the chloride ion.",Common Ion Effect,Easy,Chemistry,Chemical Equilibrium
"To maintain a pH above 7 in a laboratory experiment, which pair of chemicals should be mixed to create a basic buffer solution?",CH3COOH and CH3COONa,NH4OH and NH4Cl,NaOH and NaCl,HCl and NH4Cl,B,A basic buffer requires a weak base and its salt with a strong acid. NH4OH and NH4Cl is the standard PTB example.,Buffer Solutions,Easy,Chemistry,Chemical Equilibrium
A student calculates the equilibrium constant for the synthesis of Hydrogen Iodide (H2 + I2 ⇌ 2HI). What are the resulting units for Kc?,mol dm^-3,mol^-1 dm^3,mol^2 dm^-6,No units,D,"Since the number of moles of reactants and products are equal, the units cancel out. Mol/dm3 is only for reactions where delta n is non-zero.",Equilibrium Constant,Easy,Chemistry,Chemical Equilibrium
"In the formation of Nitric Oxide (N2 + O2 ⇌ 2NO), how does the value of Kp relate to the value of Kc at constant temperature?",Kp = Kc,Kp > Kc,Kp < Kc,Kp = Kc / RT,A,"When the change in moles (delta n) is zero, Kp equals Kc. Kp is greater than Kc only when delta n is positive.",Kp vs Kc,Easy,Chemistry,Chemical Equilibrium
"In a standardized aqueous solution at 25°C, what is the numerical value of the pKw (Ionic product constant of water)?",1.0 x 10^-14,7.0,14.0,1.0 x 10^-7,C,"The pKw is the negative log of Kw (10^-14), which equals 14. 7 is the pH of neutral water, not the pKw.",Kw,Easy,Chemistry,Chemical Equilibrium
"In the Contact process for manufacturing Sulfuric Acid, which catalyst is currently used to convert SO2 to SO3 at 400-500°C?",Finely divided Iron,Vanadium Pentoxide,Platinized Asbestos,Nickel powder,B,"V2O5 is the modern industrial catalyst for the Contact Process. Iron is used in Haber's process, making it a common distractor.",Contact Process,Medium,Chemistry,Chemical Equilibrium
"During qualitative salt analysis, H2S gas is passed in the presence of which reagent to precipitate second group radicals?",Hydrochloric acid,Ammonium chloride,Nitric acid,Sodium hydroxide,A,"HCl provides H+ ions which suppress H2S ionization, ensuring only Group II sulfides precipitate. NH4Cl is used for Group III, not Group II.",Common Ion Effect,Medium,Chemistry,Chemical Equilibrium
"A rigid container holds PCl5 ⇌ PCl3 + Cl2 at equilibrium. If the volume of the container is suddenly doubled, what shift occurs?",More PCl5 is formed,Kc value increases,More Cl2 is formed,No change occurs,C,Increasing volume lowers pressure; the system shifts to the side with more moles (products) to compensate. More PCl5 would form if pressure increased.,Le Chatelier Principle,Medium,Chemistry,Chemical Equilibrium
A student prepares a solution by dissolving 0.001 moles of HCl in 1 dm3 of water. What is the pH of this solution?,2,3,11,1,B,The pH of 0.001 M (10^-3 M) HCl is -log(10^-3) = 3. A pH of 2 would require a 0.01 M concentration.,pH calculation,Medium,Chemistry,Chemical Equilibrium
