Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The reduction potential of a hydrogen electrode at pH = 7 is,-0.41 V,0 V,+0.41 V,Not defined,A,"For hydrogen electrode, E = -0.0592 * pH = -0.0592 * 7 = -0.414 V.",NET,Conceptual,Medium,Chemistry,Electrochemistry
The equivalent conductivity of a weak electrolyte at infinite dilution can be obtained by,Kohlrausch law,Ostwald's dilution law,Debye-Huckel theory,None of these,A,Kohlrausch law states that the limiting molar conductivity of an electrolyte is the sum of the limiting molar conductivities of its ions.,NET,Conceptual,Medium,Chemistry,Electrochemistry
"For a certain cell, ΔG = -100 kJ at 298 K. If 'n' = 2, what is E_cell?",0.52 V,0.62 V,0.72 V,0.82 V,A,"ΔG = -nFE_cell, so E_cell = -ΔG / nF = 100000 / (2 * 96500) = 0.52 V.",NET,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of 0.01 M acetic acid is 1.65 × 10^-4 S/cm. Calculate the degree of dissociation (α).,0.016,0.013,0.012,0.015,A,"Degree of dissociation (α) = (molar conductivity at given concentration) / (limiting molar conductivity), but here we directly relate it to conductivity and concentration.",NET,Conceptual,Medium,Chemistry,Electrochemistry
The standard electrode potential for the reaction Ag⁺ + e^- → Ag is +0.80 V. What is the potential for the reaction 2Ag⁺ + 2e^- → 2Ag?,+0.80 V,+1.60 V,+0.40 V,-0.80 V,A,"The electrode potential remains the same as it is an intensive property, not dependent on the number of electrons transferred.",NET,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction, Cu²⁺ + 2e^- → Cu, E° = +0.34 V. The E° for the reaction Cu → Cu²⁺ + 2e^- is",+0.34 V,-0.34 V,+0.68 V,-0.68 V,B,The E° for the reverse reaction is the negative of the given E°.,NET,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a solution is directly proportional to,Concentration,1 / Concentration,Area,1 / Length,A,Conductivity is directly proportional to concentration of ions.,NET,Conceptual,Medium,Chemistry,Electrochemistry
The molar conductivity of a 0.1 M solution is 100 S cm²/mol. What is the conductivity?,0.01 S/cm,0.1 S/cm,1 S/cm,10 S/cm,A,"Molar conductivity = conductivity * 1000 / M, so conductivity = molar conductivity * M / 1000 = 100 * 0.1 / 1000 = 0.01 S/cm.",NET,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell reaction, Zn + Cu²⁺ → Zn²⁺ + Cu, E_cell = 1.1 V. What is the E° for the Cu²⁺/Cu electrode?",+0.34 V,-0.76 V,+0.76 V,-0.34 V,A,"E_cell = E°(cathode) - E°(anode), 1.1 = E°(Cu²⁺/Cu) - (-0.76), so E°(Cu²⁺/Cu) = 1.1 - 0.76 = +0.34 V.",NET,Conceptual,Medium,Chemistry,Electrochemistry
The number of Faradays required to deposit 1 mole of Cu from CuSO4 solution is,1 F,2 F,3 F,4 F,B,"Cu²⁺ + 2e^- → Cu, 2 moles of electrons (2F) are required to deposit 1 mole of Cu.",NET,Conceptual,Medium,Chemistry,Electrochemistry
"The standard reduction potential of Cu²⁺/Cu is 0.34 V. The reduction potential at pH = 14 is (Cu²⁺ + 2e⁻ → Cu, E⁰ = 0.34 V)",-0.22 V,0.34 V,-0.34 V,0.22 V,A,"Using Nernst equation, E = E⁰ - 0.0591 / n log(1/[Cu²⁺]), at pH = 14, [Cu²⁺] is very low due to Cu(OH)₂ formation.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"A certain electrochemical cell is represented as Al | Al³⁺ (0.01 M) || Fe²⁺ (0.1 M) | Fe. The cell reaction is 2Al + 3Fe²⁺ → 2Al³⁺ + 3Fe. E⁰(Al³⁺/Al) = -1.66 V, E⁰(Fe²⁺/Fe) = -0.44 V. The cell potential is",1.18 V,1.26 V,1.22 V,1.30 V,B,"E_cell = E⁰_cell - 0.0591 / n log([Al³⁺]²/[Fe²⁺]³), E⁰_cell = E⁰(Fe²⁺/Fe) - E⁰(Al³⁺/Al) = -0.44 - (-1.66) = 1.22 V.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of 0.01 M KCl is 0.0014 S/cm. The cell constant is 1.25 cm⁻¹. The molar conductivity is,140 S cm²/mol,175 S cm²/mol,150 S cm²/mol,125 S cm²/mol,B,Molar conductivity = conductivity × 1000 / M = (0.0014 × 1.25 × 1000) / 0.01 = 175 S cm²/mol.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction 2Ag⁺ + Cu → Cu²⁺ + 2Ag, E⁰ = 0.46 V. The E⁰ value for Cu²⁺/Cu is -0.34 V. The E⁰ value for Ag⁺/Ag is",0.80 V,0.60 V,0.40 V,0.20 V,A,"E⁰_cell = E⁰(Ag⁺/Ag) - E⁰(Cu²⁺/Cu), 0.46 = E⁰(Ag⁺/Ag) - (-0.34), E⁰(Ag⁺/Ag) = 0.46 - 0.34 = 0.80 V (after rearranging).",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The number of electrons passed during electrolysis of 1 M CuSO₄ solution between Cu electrodes is,2,1,4,3,A,"Cu²⁺ + 2e⁻ → Cu, 2 electrons are transferred.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The standard electrode potentials for the half-cell reactions are Zn → Zn²⁺ + 2e⁻; E⁰ = 0.76 V and Fe → Fe²⁺ + 2e⁻; E⁰ = 0.44 V. The E⁰ for the cell reaction Fe²⁺ + Zn → Zn²⁺ + Fe is,0.32 V,-0.32 V,1.20 V,-1.20 V,A,E⁰_cell = E⁰(Zn²⁺/Zn) - E⁰(Fe²⁺/Fe) = -0.76 - (-0.44) = 0.32 V (reversing the given half-reactions).,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
A solution of CuSO₄ is electrolysed for 10 minutes with a current of 1.5 A. The mass of copper deposited at the cathode is (atomic mass of Cu = 63.5 g/mol),0.293 g,0.293 mg,0.586 g,0.586 mg,A,"Using Faraday's law, m = (I × t × M) / (n × F), m = (1.5 × 600 × 63.5) / (2 × 96500) = 0.293 g.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a saturated solution of AgCl is 1.86 × 10⁻⁶ S/cm. The molar conductivity of AgCl at infinite dilution is 138 S cm²/mol. The solubility of AgCl is,1.35 × 10⁻⁵ M,1.35 × 10⁻³ M,1.25 × 10⁻⁵ M,1.25 × 10⁻³ M,A,Solubility = κ × 1000 / Λ⁰_m = (1.86 × 10⁻⁶ × 1000) / 138 = 1.35 × 10⁻⁵ M.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For a cell reaction, Cu²⁺ + Zn → Cu + Zn²⁺, E⁰ = 1.1 V. The E⁰ value for Zn²⁺/Zn is -0.76 V. The E⁰ value for Cu²⁺/Cu is",0.34 V,-0.34 V,0.42 V,-0.42 V,A,"E⁰_cell = E⁰(Cu²⁺/Cu) - E⁰(Zn²⁺/Zn), 1.1 = E⁰(Cu²⁺/Cu) - (-0.76), E⁰(Cu²⁺/Cu) = 1.1 - 0.76 = 0.34 V.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The molar conductivity of 0.1 M CH₃COOH is 4.0 S cm²/mol. The molar conductivity at infinite dilution is 390 S cm²/mol. The degree of dissociation is,0.0103,0.0205,0.0156,0.0256,A,α = Λ_m / Λ⁰_m = 4.0 / 390 = 0.0103.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The cell reaction is spontaneous when,ΔG = 0,E⁰_cell = 0,ΔG = -ve,ΔG = +ve,C,"ΔG = -nFE_cell, a negative ΔG indicates a spontaneous reaction.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the half-cell reaction, 2H⁺ + 2e⁻ → H₂, E⁰ = 0 V. The reduction potential at pH = 7 is",-0.41 V,0.41 V,-0.82 V,0.82 V,A,"Using Nernst equation, E = E⁰ - 0.0591 / n log(1/[H⁺]²), at pH = 7, [H⁺] = 10⁻⁷ M.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"The standard reduction potential for the half-cell NO₃⁻/NO is 0.96 V. The E⁰ value for the half-cell NO₃⁻/NO₂ is 0.94 V (NO₃⁻ + 2H⁺ + e⁻ → NO₂, E⁰ = 0.94 V, NO₃⁻ + 3H⁺ + 2e⁻ → HNO₂ + H₂O, E⁰ = ?). The E⁰ value is",0.88 V,0.92 V,0.90 V,0.94 V,A,Using Latimer diagram or combining the given half-reactions to obtain the required E⁰ value.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The quantity of electricity required to deposit 1 mole of Cu is,2 F,1 F,3 F,4 F,A,"Cu²⁺ + 2e⁻ → Cu, 2 F is required to deposit 1 mole of Cu.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For a certain cell, ΔG = -nFE_cell. If E_cell = 2.0 V and n = 2, the value of ΔG is (F = 96500 C/mol)",-386 kJ,-193 kJ,386 kJ,193 kJ,A,ΔG = -nFE_cell = -2 × 96500 × 2 = -386000 J = -386 kJ.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a 0.01 M solution of KCl is 0.0014 S/cm. The cell constant is 1.25 cm⁻¹. The resistance of the solution is,892 Ω,8929 Ω,1786 Ω,17857 Ω,A,"Cell constant = conductivity × resistance, 1.25 = 0.0014 × R, R = 1.25 / 0.0014 = 892.86 Ω.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The E⁰ value for the half-cell reaction Ag⁺ + e⁻ → Ag is 0.80 V. The E⁰ value for the half-cell reaction Ag₂O + H₂O + 2e⁻ → 2Ag + 2OH⁻ is,0.34 V,0.17 V,0.80 V,1.17 V,B,Using the given E⁰ value and the relation between E⁰ values of related half-reactions.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The number of Faradays required to deposit 1 mole of Al from Al³⁺ is,1,2,3,4,C,"Al³⁺ + 3e⁻ → Al, 3 F is required to deposit 1 mole of Al.",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell reaction, 2Ag⁺ + Cu → 2Ag + Cu²⁺, E⁰ = 0.46 V. At 25°C, the E_cell is (given [Ag⁺] = 0.01 M, [Cu²⁺] = 0.1 M)",0.46 V,0.49 V,0.40 V,0.43 V,C,"Using Nernst equation, E_cell = E⁰_cell - 0.0591 / n log([Cu²⁺]/[Ag⁺]²).",ECAT,Conceptual,Medium,Chemistry,Electrochemistry
The molar conductivity of a 0.1 M solution is 10 S cm²/mol. The conductivity is,1 S/cm,0.01 S/cm,0.1 S/cm,0.001 S/cm,D,Conductivity = Λ_m × M / 1000 = 10 × 0.1 / 1000 = 0.001 S/cm.,ECAT,Conceptual,Medium,Chemistry,Electrochemistry
"For a cell reaction: Zn + Cu²⁺ → Zn²⁺ + Cu, E⁰_cell = 1.1 V. The E_cell at 25°C when [Zn²⁺] = 0.1 M and [Cu²⁺] = 0.01 M is",1.07 V,1.13 V,1.04 V,1.16 V,B,"Using Nernst equation, E_cell = E⁰_cell - 0.0591/2 log([Zn²⁺]/[Cu²⁺]), substituting the given values.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of 0.01 M KCl solution is 0.0014 S/cm. The molar conductivity (in S cm²/mol) is,140,14,1.4,1400,A,"Molar conductivity = conductivity × 1000 / molarity, substituting the given values: 0.0014 × 1000 / 0.01 = 140.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The equivalent conductivity of a 0.01 N solution of an electrolyte is 120 S cm²/equiv. The conductivity of the solution is,1.2 S/cm,0.0012 S/cm,0.012 S/cm,0.12 S/cm,B,"Conductivity = equivalent conductivity × normality / 1000, substituting the given values: 120 × 0.01 / 1000 = 0.0012.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction: 2Ag⁺ + Cu → 2Ag + Cu²⁺, E⁰ = 0.46 V. The E⁰ value for Cu²⁺/Cu is",0.34 V,-0.34 V,0.68 V,-0.68 V,A,"Using the given E⁰ value and E⁰(Ag⁺/Ag) = 0.80 V, we can calculate E⁰(Cu²⁺/Cu) = 0.34 V.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The amount of charge required to deposit 1 mole of Cu from CuSO₄ solution is,2 F,1 F,3 F,4 F,A,"Cu²⁺ + 2e⁻ → Cu, 2 moles of electrons (2F) are required to deposit 1 mole of Cu.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The standard electrode potential of Ag⁺/Ag is 0.80 V. The E⁰ value for the half-cell reaction: 2Ag⁺ + 2e⁻ → 2Ag is,0.80 V,-0.80 V,1.60 V,0.40 V,A,"The E⁰ value remains the same as the reaction is multiplied by 2, intensive property.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell: Zn | Zn²⁺ || Cu²⁺ | Cu, E⁰_cell = 1.1 V. The E_cell when [Zn²⁺] = 1 M and [Cu²⁺] = 0.1 M is",1.07 V,1.13 V,1.04 V,1.16 V,B,"Using Nernst equation, E_cell = E⁰_cell - 0.0591/2 log([Zn²⁺]/[Cu²⁺]), substituting the given values.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a 0.1 M solution of an electrolyte is 0.013 S/cm. The molar conductivity is,130,13,1.3,1300,A,"Molar conductivity = conductivity × 1000 / molarity, substituting the given values: 0.013 × 1000 / 0.1 = 130.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
A current of 2 A is passed through a CuSO₄ solution for 30 minutes. The amount of Cu deposited is,1.18 g,2.36 g,0.59 g,1.77 g,A,"Using Faraday's law of electrolysis, m = Z × Q, where Z is the electrochemical equivalent and Q is the charge passed.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The E⁰ value for the reaction: Cu²⁺ + 2e⁻ → Cu is 0.34 V. The E⁰ value for the reaction: Cu → Cu²⁺ + 2e⁻ is,-0.34 V,0.34 V,0.68 V,-0.68 V,A,The E⁰ value for the reverse reaction is the negative of the given E⁰ value.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The amount of electricity required to deposit 1 mole of Ag from AgNO₃ solution is,1 F,2 F,3 F,4 F,A,"Ag⁺ + 1e⁻ → Ag, 1 mole of electrons (1F) is required to deposit 1 mole of Ag.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell reaction: 2Fe³⁺ + 2I⁻ → 2Fe²⁺ + I₂, E⁰_cell = 0.23 V. The E⁰ value for the half-cell reaction: I₂ + 2e⁻ → 2I⁻ is",0.54 V,-0.54 V,0.23 V,-0.23 V,A,"Using the given E⁰_cell value and E⁰(Fe³⁺/Fe²⁺) = 0.77 V, we can calculate E⁰(I₂/2I⁻) = 0.54 V.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a 0.01 M solution of KCl is 0.0014 S/cm. The molar conductivity is,140,14,1.4,1400,A,"Molar conductivity = conductivity × 1000 / molarity, substituting the given values: 0.0014 × 1000 / 0.01 = 140.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The E⁰ value for the reaction: 2H⁺ + 2e⁻ → H₂ is,0 V,-0.41 V,0.41 V,1.23 V,A,"By definition, the standard hydrogen electrode has E⁰ = 0 V.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction: Cu + 2Ag⁺ → Cu²⁺ + 2Ag, E⁰_cell = 0.46 V. The E⁰ value for Ag⁺/Ag is",0.80 V,-0.80 V,0.40 V,-0.40 V,A,"Using the given E⁰_cell value and E⁰(Cu²⁺/Cu) = 0.34 V, we can calculate E⁰(Ag⁺/Ag) = 0.80 V.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
A current of 1 A is passed through a CuSO₄ solution for 1 hour. The amount of Cu deposited is,1.18 g,2.36 g,0.59 g,1.77 g,A,"Using Faraday's law of electrolysis, m = Z × Q, where Z is the electrochemical equivalent and Q is the charge passed.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The E⁰ value for the reaction: Zn²⁺ + 2e⁻ → Zn is -0.76 V. The E⁰ value for the reaction: Zn → Zn²⁺ + 2e⁻ is,0.76 V,-0.76 V,1.52 V,-1.52 V,A,The E⁰ value for the reverse reaction is the negative of the given E⁰ value.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
The molar conductivity of a 0.1 M solution of KCl is 130 S cm²/mol. The conductivity is,0.013 S/cm,0.13 S/cm,1.3 S/cm,13 S/cm,A,"Conductivity = molar conductivity × molarity / 1000, substituting the given values: 130 × 0.1 / 1000 = 0.013.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell: Pt | H₂ | H⁺ || Cu²⁺ | Cu, E⁰_cell = 0.34 V. The E_cell when [H⁺] = 0.1 M and [Cu²⁺] = 1 M is",0.31 V,0.37 V,0.28 V,0.40 V,B,"Using Nernst equation, E_cell = E⁰_cell - 0.0591/2 log(1/[Cu²⁺] × [H⁺]²), substituting the given values.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Electrochemistry
What is the standard electrode potential of a cell consisting of Zn²⁺/Zn and Cu²⁺/Cu electrodes?,1.10 V,-1.10 V,0.34 V,-0.76 V,A,Standard electrode potential is calculated as E° = E°(cathode) - E°(anode) = 0.34 - (-0.76) = 1.10 V.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a 0.1 M KCl solution is 1.29 S/m. What is its molar conductivity?,129 S cm²/mol,12.9 S cm²/mol,1.29 S cm²/mol,1290 S cm²/mol,A,Molar conductivity = conductivity / concentration = 1.29 S/m / (0.1 mol/L * (1000 L/m³)) * (100 cm/m)² = 129 S cm²/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction 2H⁺ + 2e⁻ → H₂, what is the value of E° at pH 7?",-0.41 V,0 V,0.41 V,-0.82 V,A,"Using Nernst equation, E = E° - 0.0591/n log(1/[H⁺]²) = 0 - 0.0591/2 log(1/(10⁻⁷)²) = -0.41 V.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"The resistance of a conductivity cell is 100 Ω. If the cell constant is 1.25 cm⁻¹, what is the conductivity?",0.0125 S/cm,0.125 S/cm,1.25 S/cm,12.5 S/cm,A,Conductivity = cell constant / resistance = 1.25 cm⁻¹ / 100 Ω = 0.0125 S/cm.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The E° value for the reaction Cu²⁺ + 2e⁻ → Cu is,-0.34 V,0.34 V,0.52 V,-0.52 V,B,"E° value for Cu²⁺/Cu is a standard reduction potential, which is 0.34 V.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For a cell reaction with n = 2, E_cell = 1.23 V. What is ΔG°?",-237.3 kJ/mol,237.3 kJ/mol,-118.65 kJ/mol,118.65 kJ/mol,A,ΔG° = -nFE° = -2 * 96500 C/mol * 1.23 V = -237.3 kJ/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
What is the charge required to deposit 1 mole of Ag?,96500 C,193000 C,48250 C,289500 C,A,"1 mole of Ag requires 1 Faraday (96500 C) for deposition, as Ag⁺ + e⁻ → Ag.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For a galvanic cell, E_cell = E°_cell - (RT/nF) ln(Q). What is the value of n for the reaction Zn + Cu²⁺ → Zn²⁺ + Cu?",1,2,3,4,B,"The reaction involves 2 electrons, as Zn → Zn²⁺ + 2e⁻ and Cu²⁺ + 2e⁻ → Cu, so n = 2.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The Nernst equation for the cell reaction 2Ag⁺ + Cu → 2Ag + Cu²⁺ is,E = E° - (RT/2F) ln([Cu²⁺]/[Ag⁺]²),E = E° - (RT/F) ln([Cu²⁺]/[Ag⁺]),E = E° - (RT/2F) ln([Ag⁺]²/[Cu²⁺]),E = E° - (RT/F) ln([Ag⁺]/[Cu²⁺]),A,"Nernst equation is E = E° - (RT/nF) ln(Q), where n = 2 and Q = [Cu²⁺]/[Ag⁺]².",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"The standard reduction potential of a cell is 1.5 V. If the cell reaction involves 2 electrons, what is ΔG°?",-289.5 kJ/mol,289.5 kJ/mol,-144.75 kJ/mol,144.75 kJ/mol,A,ΔG° = -nFE° = -2 * 96500 C/mol * 1.5 V = -289.5 kJ/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction 2H₂O + 2e⁻ → H₂ + 2OH⁻, E° = -0.83 V. What is E at pH 14?",-0.83 V,-0.41 V,-1.25 V,0 V,C,"Using Nernst equation, E = E° - 0.0591/n log([OH⁻]²) = -0.83 - 0.0591/2 log((10⁻⁰)²) = -1.25 V, at pH 14, pOH = 0.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"A conductivity cell has a cell constant of 0.5 cm⁻¹. If the resistance is 500 Ω, what is the conductivity?",0.001 S/cm,0.01 S/cm,0.1 S/cm,1 S/cm,A,Conductivity = cell constant / resistance = 0.5 cm⁻¹ / 500 Ω = 0.001 S/cm.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The molar conductivity of a 0.01 M solution is 120 S cm²/mol. What is its conductivity?,1.2 S/m,0.12 S/m,0.012 S/m,0.0012 S/m,C,"Conductivity = molar conductivity * concentration = 120 S cm²/mol * 0.01 mol/L * (1 L / 1000 cm³) * (100 cm/m)³ = 0.012 S/cm * (100 cm/m) = 1.2 S/m, then converting to S/m.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the cell reaction Zn + 2Ag⁺ → Zn²⁺ + 2Ag, E° = 1.56 V. What is the E° for Ag⁺/Ag?",0.80 V,-0.80 V,0.40 V,-0.40 V,A,"E° = E°(cathode) - E°(anode), so 1.56 = E°(Ag⁺/Ag) - (-0.76), giving E°(Ag⁺/Ag) = 0.80 V.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The quantity of charge required to deposit 0.1 mole of Cu is,9650 C,19300 C,4825 C,28950 C,B,"Cu²⁺ + 2e⁻ → Cu, so 0.1 mole Cu requires 0.2 moles of electrons, hence 0.2 * 96500 C = 19300 C.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The E° value for the reaction Fe³⁺ + e⁻ → Fe²⁺ is 0.77 V. What is the E° for Fe²⁺/Fe?,-0.44 V,0.44 V,-0.88 V,0.88 V,A,"Using the Latimer diagram or standard reduction potentials, E° for Fe²⁺/Fe is -0.44 V.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"A cell has E° = 1.1 V. If the cell reaction involves 1 electron, what is ΔG°?",-106.15 kJ/mol,106.15 kJ/mol,-53.075 kJ/mol,53.075 kJ/mol,A,ΔG° = -nFE° = -1 * 96500 C/mol * 1.1 V = -106.15 kJ/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
The conductivity of a 0.05 M solution of an electrolyte is 0.025 S/cm. What is its molar conductivity?,50 S cm²/mol,500 S cm²/mol,5 S cm²/mol,0.5 S cm²/mol,B,Molar conductivity = conductivity / concentration = 0.025 S/cm / (0.05 mol/L) * (1000 cm³/L) = 500 S cm²/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
"For the reaction 2Al + 3Cu²⁺ → 2Al³⁺ + 3Cu, what is the value of n?",2,3,6,4,C,"The reaction involves 6 electrons, as 2Al → 2Al³⁺ + 6e⁻ and 3Cu²⁺ + 6e⁻ → 3Cu, so n = 6.",LUMS_SAT,Conceptual,Medium,Chemistry,Electrochemistry
