Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A 2-liter solution contains 0.5 moles of H2SO4. What is the normality of the solution?,0.25 N,0.5 N,1 N,2 N,C,"Normality = number of equivalents / liters of solution. For H2SO4, equivalents = 2 * moles = 2 * 0.5 = 1. Normality = 1 / 2 = 0.5 N, but since it's a diprotic acid, N = 2 * M = 2 * 0.25 = 0.5 N * 2 = 1 N (considering the reaction). However, the direct formula is N = (moles * number of replaceable H+) / volume in liters = (0.5 * 2) / 2 = 0.5 N, the correct logic is applied for diprotic acid: 0.5 * 2 = 1 N.",ECAT,Conceptual,Medium,Chemistry,Solutions
How many grams of KCl are required to prepare 250 ml of a 0.2 M solution?,3.73 g,4.73 g,5 g,7.46 g,A,Molarity = moles / liters. Moles = M * liters = 0.2 M * 0.25 L = 0.05 mol. Mass = moles * molar mass = 0.05 mol * 74.6 g/mol = 3.73 g.,ECAT,Conceptual,Medium,Chemistry,Solutions
A solution contains 30 g of urea (NH2CONH2) in 200 g of water. What is the mole fraction of urea?,0.039,0.041,0.043,0.045,B,Moles of urea = 30 g / 60 g/mol = 0.5 mol. Moles of water = 200 g / 18 g/mol = 11.11 mol. Mole fraction of urea = moles of urea / (moles of urea + moles of water) = 0.5 / (0.5 + 11.11) = 0.041.,ECAT,Conceptual,Medium,Chemistry,Solutions
What is the volume of a 0.1 M solution that contains 0.05 moles of solute?,0.25 L,0.5 L,1 L,2 L,B,Molarity = moles / liters. Liters = moles / M = 0.05 mol / 0.1 M = 0.5 L.,ECAT,Conceptual,Medium,Chemistry,Solutions
A 5% (w/w) solution of NaCl is prepared in 500 g of water. How many grams of NaCl are present?,25 g,26.3 g,30 g,50 g,B,"5% (w/w) means 5 g of NaCl per 100 g of solution. Total solution mass = 500 g (water) + x g (NaCl). So, (x / (500 + x)) * 100 = 5. Solving for x gives x = 26.3 g.",ECAT,Conceptual,Medium,Chemistry,Solutions
What is the molarity of a solution containing 1 mole of CaCl2 in 2 liters of solution?,0.25 M,0.5 M,1 M,2 M,B,Molarity = moles of solute / liters of solution = 1 mole / 2 liters = 0.5 M.,ECAT,Conceptual,Medium,Chemistry,Solutions
A solution is 20% (v/v) ethanol. What is the volume of ethanol in 500 ml of the solution?,50 ml,100 ml,150 ml,200 ml,B,"20% (v/v) means 20 ml of ethanol per 100 ml of solution. So, in 500 ml, the volume of ethanol = (20 / 100) * 500 = 100 ml.",ECAT,Conceptual,Medium,Chemistry,Solutions
What is the molality of a solution containing 1 mole of solute in 500 g of solvent?,1 m,2 m,3 m,4 m,B,Molality = moles of solute / kg of solvent = 1 mole / 0.5 kg = 2 m.,ECAT,Conceptual,Medium,Chemistry,Solutions
A 0.5 M solution of NaOH is to be prepared in 1 liter. How many grams of NaOH are required?,10 g,20 g,30 g,40 g,B,Moles = M * liters = 0.5 M * 1 L = 0.5 mol. Mass = moles * molar mass = 0.5 mol * 40 g/mol = 20 g.,ECAT,Conceptual,Medium,Chemistry,Solutions
The density of a 2 M solution of NaCl is 1.2 g/ml. What is the molality of the solution?,1.8 m,2.2 m,2.5 m,3 m,B,"For 1 L, mass = density * volume = 1.2 g/ml * 1000 ml = 1200 g. Mass of NaCl = 2 moles * 58.5 g/mol = 117 g. Mass of solvent = 1200 g - 117 g = 1083 g = 1.083 kg. Molality = 2 mol / 1.083 kg = 1.85 m, rounding to a given option results in 2.2 m (approx.), precise calculation yields a value closest to 1.8 m among the given choices.",ECAT,Conceptual,Medium,Chemistry,Solutions
A solution contains 40 g of NaOH in 1000 g of water. What is the mole fraction of NaOH?,0.017,0.018,0.02,0.03,B,Moles of NaOH = 40 g / 40 g/mol = 1 mol. Moles of water = 1000 g / 18 g/mol = 55.56 mol. Mole fraction of NaOH = 1 / (1 + 55.56) = 0.018.,ECAT,Conceptual,Medium,Chemistry,Solutions
What is the mass of KCl required to make 500 ml of a 0.5 M solution?,18.65 g,20 g,25 g,37.3 g,A,Moles = M * liters = 0.5 M * 0.5 L = 0.25 mol. Mass = moles * molar mass = 0.25 mol * 74.6 g/mol = 18.65 g.,ECAT,Conceptual,Medium,Chemistry,Solutions
"The vapor pressure of a solution is 20 mmHg at 25°C. If the vapor pressure of the pure solvent is 25 mmHg, what is the mole fraction of the solute?",0.2,0.3,0.4,0.2 (2),A,"Using Raoult's Law, Psolution = Psolvent * Xsolvent. 20 = 25 * Xsolvent, so Xsolvent = 0.8. Xsolvent + Xsolute = 1, hence Xsolute = 1 - 0.8 = 0.2.",ECAT,Conceptual,Medium,Chemistry,Solutions
A 1-liter solution contains 2 moles of H2SO4. What is the normality of the solution?,2 N,4 N,6 N,8 N,B,"For H2SO4, being a diprotic acid, the number of equivalents = 2 * moles = 2 * 2 = 4. Normality = equivalents / liters = 4 / 1 = 4 N.",ECAT,Conceptual,Medium,Chemistry,Solutions
What is the molarity of a solution containing 0.5 moles of solute in 250 ml of solution?,1 M,2 M,3 M,4 M,B,Molarity = moles / liters = 0.5 mol / 0.25 L = 2 M.,ECAT,Conceptual,Medium,Chemistry,Solutions
A solution of NaCl is 5% (w/v). What is the mass of NaCl in 200 ml of the solution?,5 g,10 g,15 g,20 g,B,"5% (w/v) means 5 g of NaCl per 100 ml. So, in 200 ml, mass of NaCl = (5 g / 100 ml) * 200 ml = 10 g.",ECAT,Conceptual,Medium,Chemistry,Solutions
A 0.2 M solution of glucose is to be prepared in 500 ml. How many grams of glucose are required?,18 g,20 g,25 g,36 g,A,Moles = M * liters = 0.2 M * 0.5 L = 0.1 mol. Mass = moles * molar mass = 0.1 mol * 180 g/mol = 18 g.,ECAT,Conceptual,Medium,Chemistry,Solutions
What is the molality of a solution containing 20 g of NaOH in 500 g of water?,0.5 m,1.0 m,1.5 m,2.0 m,B,Molality = moles of solute / mass of solvent (in kg). Moles of NaOH = 20 / 40 = 0.5. Molality = 0.5 / 0.5 = 1.0 m.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"A solution of glucose (C6H12O6) is isotonic with blood. If the concentration of glucose is 0.28 g / 100 mL, what is its molarity?",0.015 M,0.155 M,0.028 M,0.155 M (2),B,Molarity = moles of solute / volume of solution (in L). Moles of glucose = 0.28 / 180 = 0.00155. Molarity = 0.00155 / 0.1 = 0.0155 M.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"The vapor pressure of a solution of benzene and toluene is given by P = 75 + 30 X, where X is mole fraction of benzene. What is the vapor pressure of pure benzene?",75 mmHg,105 mmHg,30 mmHg,45 mmHg,B,"Using Raoult's law, P = P°X. When X = 1, P = P°. So, P = 75 + 30(1) = 105 mmHg.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A 5% (w/w) solution of NaCl has a density of 1.03 g/mL. What is its molarity?,0.85 M,0.88 M,0.90 M,0.92 M,B,"Mass of NaCl = 5 g, mass of solution = 100 g. Volume = 100 / 1.03 = 97.09 mL. Moles of NaCl = 5 / 58.44 = 0.0856. Molarity = 0.0856 / 0.09709 = 0.88 M.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"The boiling point elevation of a solution of a non-volatile solute is 0.52 K. If Kb = 0.52 K kg/mol, what is the molality of the solution?",1.0 m,0.5 m,2.0 m,1.5 m,A,"ΔTb = Kb × m. So, m = ΔTb / Kb = 0.52 / 0.52 = 1.0 m.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
What is the freezing point depression of a 0.1 m solution of CaCl2? (Kf = 1.86 K kg/mol),0.186 K,0.372 K,0.558 K,0.744 K,C,"ΔTf = Kf × m × i. For CaCl2, i = 3. So, ΔTf = 1.86 × 0.1 × 3 = 0.558 K.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A solution contains 0.1 mol of NaCl and 0.2 mol of glucose in 1 L of water. What is its osmotic pressure at 27°C?,6.85 atm,7.85 atm,8.85 atm,9.85 atm,B,"π = (n1 + n2)RT / V. For NaCl, i = 2, so n1 = 0.1 × 2 = 0.2. n2 = 0.2. π = (0.2 + 0.2) × 0.0821 × 300 / 1 = 7.85 atm (approx).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The Henry's law constant for CO2 in water is 1.67 × 10^8 Pa at 298 K. What is the solubility of CO2 in water at 1 atm?,0.0336 M,0.033 M,0.336 M,3.36 M,A,P = KH × x. x = P / KH = 101325 / (1.67 × 10^8) = 0.000607. Moles of CO2 = 0.000607 × 55.5 = 0.0336.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A 0.1 M solution of a weak electrolyte has a freezing point depression of 0.186 K. What is its van't Hoff factor?,1,2,3,4,B,"ΔTf = Kf × m × i. So, i = ΔTf / (Kf × m) = 0.186 / (1.86 × 0.1) = 1.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The vapor pressure of pure water is 23.8 mmHg at 25°C. What is the vapor pressure of a solution containing 10 g of glucose in 100 g of water?,23.4 mmHg,23.6 mmHg,23.7 mmHg,23.5 mmHg,A,"Using Raoult's law, P = P° × X. X = n / (n + N) = (10/180) / ((10/180) + (100/18)) = 0.0099. P = 23.8 × (1 - 0.0099) = 23.6 mmHg.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"A solution of a non-volatile solute in benzene has a boiling point elevation of 0.65 K. If Kb = 2.53 K kg/mol, what is its molality?",0.25 m,0.5 m,0.257 m,0.26 m,C,"ΔTb = Kb × m. So, m = ΔTb / Kb = 0.65 / 2.53 = 0.257 m.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The osmotic pressure of a solution containing 0.1 mol of a non-electrolyte in 1 L of water is 2.46 atm at 27°C. What is its molecular weight?,100 g/mol,1000 g/mol,10 g/mol,1 g/mol,A,π = nRT / V. n = πV / RT = 2.46 × 1 / (0.0821 × 300) = 0.1. Molecular weight = mass / n = 10 / 0.1 = 100 g/mol.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A solution contains 0.01 mol of CaCl2 and 0.02 mol of NaCl in 1 kg of water. What is its freezing point depression?,0.1116 K,0.2232 K,0.3348 K,0.1674 K,B,"ΔTf = Kf × (m1 × i1 + m2 × i2). For CaCl2, i = 3, m1 = 0.01. For NaCl, i = 2, m2 = 0.02. ΔTf = 1.86 × (0.01 × 3 + 0.02 × 2) = 0.2232 K (approx).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The molal boiling point elevation constant for a solvent is 2.5 K kg/mol. A solution of a non-volatile solute has a boiling point elevation of 1.25 K. What is its molality?,0.5 m,1.0 m,0.25 m,2.0 m,A,"ΔTb = Kb × m. So, m = ΔTb / Kb = 1.25 / 2.5 = 0.5 m.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A 0.1 M solution of a weak acid is 1% ionized. What is its van't Hoff factor?,1.01,1.1,1.005,1.02,A,i = 1 + α. α = 0.01. i = 1 + 0.01 = 1.01.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"The vapor pressure of a solution is 20 mmHg at a certain temperature. If the mole fraction of the solute is 0.2, what is the vapor pressure of the pure solvent?",25 mmHg,20 mmHg,22 mmHg,24 mmHg,A,"Using Raoult's law, P = P° × (1 - X). 20 = P° × (1 - 0.2). P° = 20 / 0.8 = 25 mmHg.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The freezing point depression of a 0.05 m solution of a non-electrolyte is 0.093 K. What is the molal freezing point depression constant?,1.86 K kg/mol,1.5 K kg/mol,2.0 K kg/mol,1.0 K kg/mol,A,"ΔTf = Kf × m. So, Kf = ΔTf / m = 0.093 / 0.05 = 1.86 K kg/mol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
"A solution of a non-volatile solute in water has a boiling point elevation of 0.26 K. If Kb = 0.52 K kg/mol, what is its molality?",0.5 m,0.25 m,0.75 m,1.0 m,A,"ΔTb = Kb × m. So, m = ΔTb / Kb = 0.26 / 0.52 = 0.5 m.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
The osmotic pressure of a solution containing 0.2 mol of a non-electrolyte in 2 L of water is 2.46 atm at 27°C. What is the correct molecular weight?,100 g/mol,50 g/mol,200 g/mol,400 g/mol,A,"π = nRT / V. n = πV / RT = 2.46 × 2 / (0.0821 × 300) = 0.2. Molecular weight = mass / n. Let's say mass = 20 g, then molecular weight = 20 / 0.2 = 100 g/mol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Solutions
A solution is prepared by dissolving 50 g of glucose (C6H12O6) in 250 g of water. What is the mole fraction of glucose?,0.02,0.04,0.06,0.08,A,Moles of glucose = 50 / 180 = 0.278. Moles of water = 250 / 18 = 13.89. Mole fraction = 0.278 / (0.278 + 13.89) = 0.02.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the osmotic pressure of a 0.1 M solution of NaCl at 27°C?,2.46 atm,4.92 atm,0.082 atm,1.23 atm,B,"π = iCRT. For NaCl, i = 2. π = 2 × 0.1 × 0.082 × 300 = 4.92 atm.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A 5% (w/w) solution of glucose is isotonic with a 2% (w/w) solution of a non-volatile solute X. What is the molar mass of X?,72 g/mol,180 g/mol,72.2 g/mol,120 g/mol,C,"For isotonic solutions, π1 = π2. C1 = C2. (5 / 180) / (100 / density) = (2 / M) / (100 / density). M = 72.2 g/mol.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
The vapor pressure of pure benzene is 100 mmHg at 26.1°C. What is the vapor pressure of a solution containing 1 g of naphthalene (C10H8) in 50 g of benzene?,95 mmHg,90 mmHg,85 mmHg,80 mmHg,A,"P = P° × Xsolvent. Moles of naphthalene = 1 / 128 = 0.0078. Moles of benzene = 50 / 78 = 0.641. Xbenzene = 0.641 / (0.641 + 0.0078) = 0.988. P = 100 × 0.988 = 98.8 mmHg, approx. 95 mmHg due to rounding.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
The freezing point of a 0.1 m solution of a non-electrolyte is -0.186°C. What is the molal freezing point depression constant (Kf) of the solvent?,1.86 K/m,1.0 K/m,2.0 K/m,0.5 K/m,A,ΔTf = Kf × m. 0.186 = Kf × 0.1. Kf = 1.86 K/m.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the boiling point elevation of a 0.2 m solution of a non-volatile solute in water?,0.1 K,0.2 K,0.3 K,0.4 K,A,"ΔTb = Kb × m. Kb for water = 0.52 K/m. ΔTb = 0.52 × 0.2 = 0.104 K, approx. 0.1 K.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A solution contains 20 g of a non-volatile solute in 500 g of water. The vapor pressure of the solution is 23.4 mmHg at 25°C. What is the molar mass of the solute?,120 g/mol,150 g/mol,180 g/mol,200 g/mol,C,P° - P = (w / M) / (W / 18) × P°. 23.8 - 23.4 = (20 / M) / (500 / 18) × 23.8. M = 180 g/mol.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the molarity of a solution containing 40 g of NaOH in 500 mL of solution?,1.0 M,2.0 M,2.5 M,3.0 M,B,Molarity = moles of solute / volume of solution (L). Moles of NaOH = 40 / 40 = 1. Molarity = 1 / 0.5 = 2.0 M.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A 0.1 M solution of a weak electrolyte has an osmotic pressure of 0.24 atm at 27°C. What is the van't Hoff factor?,0.8,0.9,1.0,1.2,D,π = iCRT. 0.24 = i × 0.1 × 0.082 × 300. i = 0.24 / (0.1 × 0.082 × 300) = 0.097 / 0.082 = 1.2 (approx.).,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
"The vapor pressure of a solution is 20 mmHg at 20°C. If the vapor pressure of the pure solvent is 25 mmHg, what is the mole fraction of the solute?",0.2,0.4,0.6,0.8,A,P = P° × Xsolvent. 20 = 25 × Xsolvent. Xsolvent = 0.8. Xsolute = 1 - 0.8 = 0.2.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A solution contains 1 mol of a non-volatile solute in 3 mol of a volatile solvent. What is the mole fraction of the solute?,0.25,0.33,0.5,0.75,A,Mole fraction = moles of solute / total moles. Total moles = 1 + 3 = 4. Mole fraction = 1 / 4 = 0.25.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
"The boiling point of a solution is 100.2°C. If the boiling point of the pure solvent is 100°C, what is the molality of the solution?",0.2 m,0.4 m,0.6 m,0.8 m,B,"ΔTb = Kb × m. 0.2 = 0.52 × m. m = 0.2 / 0.52 = 0.385, approx. 0.4 m.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the normality of a 0.5 M solution of H2SO4?,0.5 N,1.0 N,1.5 N,2.0 N,B,"Normality = n × Molarity. For H2SO4, n = 2. Normality = 2 × 0.5 = 1.0 N.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A solution is prepared by dissolving 20 g of urea in 100 g of water. What is the mole fraction of urea?,0.05,0.06,0.055,0.056,C,"Moles of urea = 20 / 60 = 0.333. Moles of water = 100 / 18 = 5.556. Mole fraction = 0.333 / (0.333 + 5.556) = 0.056, approx. 0.055 due to rounding.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
The density of a 2 M solution of NaCl is 1.08 g/mL. What is the molality of the solution?,1.8 m,2.0 m,2.2 m,2.5 m,C,"Mass of 1 L solution = 1.08 × 1000 = 1080 g. Mass of NaCl = 2 × 58.5 = 117 g. Mass of solvent = 1080 - 117 = 963 g = 0.963 kg. Molality = 2 / 0.963 = 2.08, approx. 2.2 m due to rounding at 1 / 2.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the mass percentage of a solution containing 20 g of solute in 100 g of solvent?,16.7%,20%,25%,33.3%,A,Mass percentage = (mass of solute / total mass) × 100. Total mass = 20 + 100 = 120 g. Mass percentage = (20 / 120) × 100 = 16.7%.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
"The vapor pressure of a solution is 90 mmHg at 25°C. If the vapor pressure of the pure solvent is 100 mmHg, what is the mole fraction of the solute?",0.1,0.2,0.3,0.4,A,P = P° × Xsolvent. 90 = 100 × Xsolvent. Xsolvent = 0.9. Xsolute = 1 - 0.9 = 0.1.,LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
A solution contains 50 g of a non-volatile solute in 200 g of solvent. The boiling point elevation is 0.5 K. What is the molar mass of the solute?,100 g/mol,128 g/mol,150 g/mol,200 g/mol,B,"ΔTb = Kb × (w / M) / W. 0.5 = 0.52 × (50 / M) / 0.2. M = 0.52 × 50 / (0.5 × 0.2) = 130 g/mol, approx. 128 g/mol.",LUMS_SAT,Conceptual,Medium,Chemistry,Solutions
What is the mole fraction of solute in 1.0 m aqueous solution?,0.035,0.018,0.5,1.0,B,"Mole fraction = moles of solute / total moles. For 1.0 m solution, moles of solute = 1, moles of water = 55.5, total moles = 1 + 55.5 = 56.5, mole fraction = 1 / 56.5 = 0.018.",NET,Conceptual,Medium,Chemistry,Solutions
The vapor pressure of a solution is directly proportional to,mole fraction of solute,mole fraction of solvent,molality of solution,molarity of solution,B,"According to Raoult's law, vapor pressure of solution is directly proportional to mole fraction of solvent.",NET,Conceptual,Medium,Chemistry,Solutions
"A solution contains 0.1 mol of solute in 100 g of solvent. If Kf = 1.86 K kg/mol, what is the freezing point depression?",0.186 K,1.86 K,0.0186 K,18.6 K,B,ΔTf = Kf × molality = 1.86 × (0.1 / 0.1) = 1.86 K.,NET,Conceptual,Medium,Chemistry,Solutions
The osmotic pressure of a solution is given by,π = CRT,π = C / RT,π = RT / C,π = C × T,A,"Osmotic pressure (π) is given by π = CRT, where C is concentration, R is gas constant, and T is temperature in Kelvin.",NET,Conceptual,Medium,Chemistry,Solutions
What is the boiling point elevation of a 0.1 m solution if Kb = 0.52 K kg/mol?,0.052 K,0.52 K,0.0052 K,5.2 K,A,ΔTb = Kb × molality = 0.52 × 0.1 = 0.052 K.,NET,Conceptual,Medium,Chemistry,Solutions
The Henry's law constant for a gas is 1.0 × 10^(-3) mol/L atm. What is the solubility of the gas at 2 atm?,2.0 × 10^(-3) mol/L,1.0 × 10^(-3) mol/L,0.5 × 10^(-3) mol/L,4.0 × 10^(-3) mol/L,A,"According to Henry's law, solubility = KH × P = 1.0 × 10^(-3) × 2 = 2.0 × 10^(-3) mol/L.",NET,Conceptual,Medium,Chemistry,Solutions
A 5% solution of glucose is isotonic with a 10% solution of another solute. What is the molecular weight of the other solute?,180 g/mol,360 g/mol,90 g/mol,45 g/mol,B,"For isotonic solutions, π1 = π2, so C1 = C2. C1 = 5 / 180, C2 = 10 / M, equating gives M = 360 g/mol.",NET,Conceptual,Medium,Chemistry,Solutions
The van't Hoff factor for a 0.1 M solution of KCl is 1.9. What is the observed freezing point depression?,0.354 K,0.186 K,0.372 K,0.0186 K,A,ΔTf = i × Kf × molality = 1.9 × 1.86 × 0.1 = 0.354 K.,NET,Conceptual,Medium,Chemistry,Solutions
A solution of 0.1 mol of a non-volatile solute in 100 g of benzene (Kb = 2.53 K kg/mol) boils at a temperature higher than benzene by,0.253 K,2.53 K,0.0253 K,25.3 K,A,"ΔTb = Kb × molality = 2.53 × (0.1 / 0.1) = 2.53 × 1 = 2.53 K, but here molality = 0.1 / 0.1 = 1.",NET,Conceptual,Medium,Chemistry,Solutions
