Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
Water is used as a coolant in power plants because it requires 4.184 Joules to raise 1 gram by 1 Kelvin. What is this property?,Molar heat capacity,Specific heat capacity,Enthalpy of solution,Lattice energy,B,Specific heat capacity is the heat required to raise 1g of substance by 1K. Molar heat capacity (Option A) refers to 1 mole.,Calorimetry,Easy,Chemistry,Thermochemistry
"In the Born-Haber cycle for NaCl, the step where a gaseous chlorine atom gains an electron is measured. What is the PTB value for this?",+349 kJ/mol,+121 kJ/mol,-349 kJ/mol,-121 kJ/mol,C,Electron affinity for Chlorine is -349 kJ/mol (exothermic). Many students mistake it for a positive value because energy is 'released'.,Born-Haber Cycle,Hard,Chemistry,Thermochemistry
"A lab technician must dilute concentrated H2SO4. Why must the acid be added to water and not vice versa, according to thermochemical principles?",Highly exothermic,Highly endothermic,Thermoneutral,Spontaneously cooling,A,Sulfuric acid dilution is highly exothermic. Adding water to acid causes rapid boiling and splashing; always add acid to water slowly.,Enthalpy of solution,Easy,Chemistry,Thermochemistry
Standard enthalpy changes are reported under specific industrial standards. What are the temperature and pressure values for these standard conditions?,273 K and 1 atm,298 K and 1 atm,298 K and 2 atm,310 K and 1 atm,B,"Standard states are defined at 298 K (25°C) and 1 atmosphere pressure. Option A is STP (0°C), which is not for thermochemical standards.",Standard Enthalpy,Easy,Chemistry,Thermochemistry
"In the petroleum industry, long-chain hydrocarbons are cracked into smaller alkenes. What is the sign of the enthalpy change for the bond-breaking steps?",ΔH is negative,ΔH is zero,ΔH is positive,ΔE is negative,C,Breaking bonds is always endothermic (ΔH > 0). Cracking requires high heat to overcome the bond dissociation energy of C-C and C-H bonds.,Hess's Law,Hard,Chemistry,Thermochemistry
A refrigeration cycle returns to its starting point after several steps. What can be said about the total change in internal energy (ΔE) for the cycle?,The change in internal energy is zero,The total work done is zero,The total heat absorbed is zero,The enthalpy change is maximum,A,"Internal energy is a state function; in a complete cycle, the system returns to its initial state, so the net change is zero.",First Law of Thermodynamics,Medium,Chemistry,Thermochemistry
"A household gas stove burns natural gas (methane). According to the PTB textbook, what is the standard enthalpy of combustion for methane?",-393.5 kJ/mol,-285.8 kJ/mol,+890.3 kJ/mol,-890.3 kJ/mol,D,"Methane (CH4) combustion releases -890.3 kJ/mol. Option B is for CO2 formation from C, not the combustion of methane gas.",Enthalpy of combustion,Medium,Chemistry,Thermochemistry
An industrial chemist needs the enthalpy of formation for various reagents. For which of the following substances is the ΔHf° defined as 0 kJ/mol?,O2 (gas),O3 (gas),Br2 (gas),C (diamond),A,"Standard enthalpy of formation is zero for elements in their most stable state. O2 is the stable state, while O3 (Option B) is not.",Standard Enthalpy,Medium,Chemistry,Thermochemistry
A gas in a cylinder absorbs 500 J of heat and performs 200 J of work on its surroundings. What is the change in internal energy?,700 J,300 J,-300 J,500 J,B,ΔE = q + w. Here q = +500 (absorbed) and w = -200 (done by system). 500 - 200 = 300 J.,First Law of Thermodynamics,Hard,Chemistry,Thermochemistry
Iodine crystals are heated in a lab and convert directly into a purple vapor. What is the enthalpy change for this specific phase transition called?,Enthalpy of vaporization,Enthalpy of transition,Enthalpy of sublimation,Enthalpy of fusion,C,Sublimation is the direct change from solid to gas. Enthalpy of transition refers to allotropic changes like monoclinic to rhombic sulfur.,Enthalpy of sublimation,Easy,Chemistry,Thermochemistry
"A student burns magnesium ribbon in air, observing a bright white flame. What is the primary type of reaction occurring?",Endothermic,Exothermic,Isolated,Adiabatic,B,Combustion reactions release heat (exothermic). Option A fails because endothermic processes absorb heat.,Exothermic vs. Endothermic Reactions,Easy,Chemistry,Thermochemistry
"When ammonium nitrate dissolves in water, the solution cools. What is the sign of the enthalpy change (∆H) for this process?",Positive,Negative,Zero,Indeterminate,A,Dissolution absorbing heat is endothermic (∆H +). Option B fails because exothermic processes have ∆H -.,Enthalpy Change of Solution,Medium,Chemistry,Thermochemistry
A bomb calorimeter measures heat at constant _________.,Pressure,Volume,Temperature,Entropy,B,Bomb calorimeters use constant volume to calculate ∆U. Option A fails because pressure varies during reactions.,Calorimetry Techniques,Hard,Chemistry,Thermochemistry
The bond dissociation energy of O₂ is +498 kJ/mol. What does this value represent?,Energy released when oxygen bonds form,Energy required to break O₂ bonds,Energy stored in oxygen atoms,Heat capacity of oxygen gas,B,Bond energy is the energy needed to break bonds. Option A fails because dissociation energy is positive (endothermic).,Bond Energies,Medium,Chemistry,Thermochemistry
Hess’s Law states that the total enthalpy change for a reaction depends on _________.,Reaction pathway,Initial and final states,Intermediates formed,Rate of reaction,B,Enthalpy is a state function (∆H depends only on endpoints). Option A fails because pathway doesn’t matter.,Hess's Law,Easy,Chemistry,Thermochemistry
Which process has the greatest increase in entropy (∆S)?,Freezing of water,Sublimation of dry ice,Formation of liquid from gas,Condensation of steam,B,Sublimation increases disorder from solid to gas. Option A fails because freezing decreases entropy.,Entropy Changes,Medium,Chemistry,Thermochemistry
The standard enthalpy of formation (ΔH°f) for O₂(g) is _________.,+248 kJ/mol,-494 kJ/mol,0 kJ/mol,+112 kJ/mol,C,"Elements in standard state have ΔH°f = 0. Option A fails because it’s bond dissociation energy, not formation.",Standard Enthalpy of Formation,Easy,Chemistry,Thermochemistry
A spontaneous reaction at high temperatures but non-spontaneous at low temperatures occurs when _________.,"ΔH > 0, ΔS > 0","ΔH < 0, ΔS < 0","ΔH > 0, ΔS < 0","ΔH < 0, ΔS > 0",A,ΔG = ΔH - TΔS becomes negative at high T when both ΔH and ΔS are positive. Option B fails because it’s opposite.,Gibbs Free Energy,Hard,Chemistry,Thermochemistry
The heat of neutralization for strong acid-strong base is approximately _________ kJ/mol.,-57.1,+57.1,-28.4,+28.4,A,Neutralization releases 57.1 kJ/mol (exothermic). Option B fails because it’s endothermic.,Heat of Neutralization,Medium,Chemistry,Thermochemistry
Which law of thermodynamics defines entropy?,First,Second,Third,Zeroth,B,Second Law introduces entropy and disorder. Option A fails because it describes energy conservation.,Laws of Thermodynamics,Easy,Chemistry,Thermochemistry
"If a reaction has ΔG = -30 kJ/mol at 25°C, it is _________ under standard conditions.",Non-spontaneous,Spontaneous,At equilibrium,Impossible to predict,B,Negative ΔG indicates spontaneous reaction. Option A fails because ΔG is negative.,Spontaneity of Reactions,Medium,Chemistry,Thermochemistry
The enthalpy change for vaporization of water is +40.7 kJ/mol. What is the enthalpy change for condensation of 1 mol water vapor?,+40.7 kJ/mol,-40.7 kJ/mol,+20.35 kJ/mol,-20.35 kJ/mol,B,Reverse of vaporization is condensation (∆H = -40.7 kJ/mol). Option A fails because it’s endothermic.,Phase Changes and Enthalpy,Medium,Chemistry,Thermochemistry
Which process has ΔH = ΔE?,Combustion in open container,Reaction in bomb calorimeter,Gas expansion against constant pressure,Melting of ice,B,Bomb calorimeters (constant volume) have ΔH = ΔE. Option A fails because pressure varies.,Internal Energy vs. Enthalpy,Hard,Chemistry,Thermochemistry
"Which equation correctly relates heat (q), mass (m), and specific heat capacity (c)?",q = m/cΔT,q = c/mΔT,q = mcΔT,q = mΔT/c,C,q = mcΔT is the correct formula. Option A fails because it divides instead of multiplies.,Calorimetry Calculations,Easy,Chemistry,Thermochemistry
The enthalpy of combustion of methane is -890 kJ/mol. How much heat is released when 2 moles of CH₄ burn?,-445 kJ,+1780 kJ,-1780 kJ,+445 kJ,C,Multiply stoichiometry: 2 × -890 = -1780 kJ. Option A fails because it’s half the amount.,Thermochemical Equations,Medium,Chemistry,Thermochemistry
Which statement about state functions is correct?,Work is a state function,Heat is a state function,Enthalpy is a state function,Both A and B,C,Enthalpy (H) depends only on initial and final states. Work and heat are path-dependent.,State Functions,Hard,Chemistry,Thermochemistry
The lattice energy of NaCl is -787 kJ/mol. This represents _________.,Energy released when ions form NaCl,Energy required to break NaCl,Heat of solution for NaCl,Ionization energy of Na,A,Lattice energy is energy released during ionic bond formation. Option B fails because it’s exothermic.,Lattice Energy,Medium,Chemistry,Thermochemistry
A reaction has ΔH = +100 kJ and ΔS = +250 J/K at 298 K. What is the approximate ΔG?,-100 kJ,+25 kJ,-25 kJ,+100 kJ,B,ΔG = ΔH - TΔS = 100 - (0.25×298) ≈ +25 kJ. Option C fails because calculation signs are wrong.,Gibbs Free Energy Calculations,Hard,Chemistry,Thermochemistry
Which process decreases the entropy of the system?,Melting of ice,Dissolving sugar in tea,Precipitation of a solid,Gas expansion,C,Precipitation reduces disorder. Option A fails because melting increases entropy.,Entropy and System Changes,Medium,Chemistry,Thermochemistry
A 50-gram sample of calcium hydroxide is heated to produce water vapor and calcium oxide. Calculate the heat of reaction in kJ.,120 kJ,180 kJ,240 kJ,300 kJ,B,"The heat of reaction is calculated using the standard enthalpy of formation of the products and reactants; in this case, it is 180 kJ.",Standard Enthalpy of Formation,Medium,Chemistry,Thermochemistry
A thermos flask contains 250 mL of hot coffee. Calculate the change in entropy of the coffee when it cools from 80°C to 20°C.,0.02 J/K,0.04 J/K,0.06 J/K,0.08 J/K,B,"The change in entropy is calculated using the formula ΔS = Q / T, where Q is the heat transferred and T is the temperature in Kelvin.",Entropy and the Second Law of Thermodynamics,Easy,Chemistry,Thermochemistry
A 20-gram sample of carbon is heated to produce carbon dioxide gas. Calculate the heat of reaction in kJ.,100 kJ,200 kJ,300 kJ,400 kJ,B,"The heat of reaction is calculated using the standard enthalpy of formation of the products and reactants; in this case, it is 200 kJ.",Thermochemical Equations,Medium,Chemistry,Thermochemistry
A thermos flask contains 100 mL of hot water. Calculate the heat transfer when it cools from 90°C to 20°C.,40 J,80 J,120 J,160 J,B,"The heat transfer is calculated using the formula Q = mcΔT, where m is the mass, c is the specific heat capacity, and ΔT is the temperature change.",Heat Transfer,Easy,Chemistry,Thermochemistry
A 15-gram sample of magnesium is heated to produce magnesium oxide. Calculate the heat of reaction in kJ.,100 kJ,200 kJ,300 kJ,400 kJ,B,"The heat of reaction is calculated using the standard enthalpy of formation of the products and reactants; in this case, it is 200 kJ.",Thermochemical Equations,Medium,Chemistry,Thermochemistry
A thermos flask contains 200 mL of hot air. Calculate the change in entropy of the air when it cools from 50°C to 20°C.,0.01 J/K,0.02 J/K,0.03 J/K,0.04 J/K,B,"The change in entropy is calculated using the formula ΔS = Q / T, where Q is the heat transferred and T is the temperature in Kelvin.",Entropy and the Second Law of Thermodynamics,Easy,Chemistry,Thermochemistry
A 25-gram sample of sodium is heated to produce sodium oxide. Calculate the heat of reaction in kJ.,150 kJ,250 kJ,350 kJ,450 kJ,B,"The heat of reaction is calculated using the standard enthalpy of formation of the products and reactants; in this case, it is 250 kJ.",Thermochemical Equations,Medium,Chemistry,Thermochemistry
A thermos flask contains 150 mL of hot coffee. Calculate the heat transfer when it cools from 80°C to 20°C.,60 J,120 J,180 J,240 J,B,"The heat transfer is calculated using the formula Q = mcΔT, where m is the mass, c is the specific heat capacity, and ΔT is the temperature change.",Heat Transfer,Easy,Chemistry,Thermochemistry
A 30-gram sample of lead is heated to produce lead oxide. Calculate the heat of reaction in kJ.,150 kJ,250 kJ,350 kJ,450 kJ,B,"The heat of reaction is calculated using the standard enthalpy of formation of the products and reactants; in this case, it is 250 kJ.",Thermochemical Equations,Medium,Chemistry,Thermochemistry
A thermos flask contains 100 mL of hot air. Calculate the change in entropy of the air when it cools from 40°C to 20°C.,0.009 J/K,0.018 J/K,0.027 J/K,0.036 J/K,B,"The change in entropy is calculated using the formula ΔS = Q / T, where Q is the heat transferred and T is the temperature in Kelvin.",Entropy and the Second Law of Thermodynamics,Easy,Chemistry,Thermochemistry
A thermos flask contains 200 mL of hot coffee. Calculate the heat transfer when it cools from 80°C to 20°C.,80 J,160 J,240 J,320 J,B,"The heat transfer is calculated using the formula Q = mcΔT, where m is the mass, c is the specific heat capacity, and ΔT is the temperature change.",Heat Transfer,Easy,Chemistry,Thermochemistry
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Aerobic respiration produces ATP,Anaerobic respiration produces ATP with lactic acid as a byproduct,Glycolysis produces ATP from glucose,Fatty acid oxidation produces ATP,B,Lactic acid accumulation in muscles during high-intensity activities leads to fatigue.,Anaerobic Respiration,Medium,Chemistry,Thermochemistry
A 35-year-old woman consumes 50g of pure glucose. How many moles of ATP are produced through the complete breakdown of glucose?,2 moles of ATP,4 moles of ATP from glycolysis,2 moles of ATP from glycolysis,34 moles of ATP,C,Only 2 ATP molecules are produced from glycolysis.,Glycolysis,Easy,Chemistry,Thermochemistry
A patient experiences muscle cramps after consuming a high-protein diet. Which of the following is responsible for the rapid ATP production in muscle cells?,Glycolysis from glucose,Gluconeogenesis from amino acids,Krebs cycle from fatty acid oxidation,Gluconeogenesis from lactate,A,Muscle cramps are primarily due to the rapid depletion of ATP from glycolysis.,Muscle Cramp,Easy,Chemistry,Thermochemistry
A researcher wants to calculate the heat released during the combustion of 1 mole of glucose under standard conditions. Which of the following equations should be used?,C6H12O6 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,C,The correct equation includes the heat released during the combustion reaction.,Standard Conditions,Medium,Chemistry,Thermochemistry
A 40-year-old man has diabetes mellitus type 2. His glucose level is 200 mg/dL. Which of the following is the primary energy source for muscle contraction during exercise?,Fatty acids from adipose tissue,Gluconeogenesis from amino acids,Glycogen from muscle cells,Ketone bodies from liver,A,Fatty acids are the primary energy source for muscle contraction during exercise for individuals with diabetes.,Energy Source,Easy,Chemistry,Thermochemistry
A researcher wants to calculate the energy released during the complete breakdown of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O - 282 kJ/mol,B,The correct equation includes the energy released during the complete breakdown of glucose.,Energy Yield,Medium,Chemistry,Thermochemistry
A 35-year-old woman consumes a meal rich in carbohydrates. Which of the following is the primary energy source for ATP production during high-intensity exercise?,Fatty acids from adipose tissue,Glycogen from muscle cells,Ketone bodies from liver,Gluconeogenesis from amino acids,B,Glycogen is the primary energy source for ATP production during high-intensity exercise.,Energy Source,Easy,Chemistry,Thermochemistry
A researcher wants to calculate the standard Gibbs free energy change (ΔG°) for the combustion of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,ΔG° = ΔH° - TΔS°,C,The correct equation is required to calculate ΔG°.,Standard Conditions,Medium,Chemistry,Thermochemistry
A 40-year-old man has a high-protein diet. Which of the following is responsible for the rapid ATP production in muscle cells during exercise?,Gluconeogenesis from amino acids,Glycolysis from glucose,Krebs cycle from fatty acid oxidation,Pyruvate oxidation from amino acids,B,Glycolysis is the primary source of ATP during exercise.,Muscle Energy,Easy,Chemistry,Thermochemistry
A researcher wants to calculate the standard enthalpy change (ΔH°) for the combustion of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,ΔH° = ΔU° + pΔV°,C,The correct equation is required to calculate ΔH°.,Standard Conditions,Medium,Chemistry,Thermochemistry
A researcher wants to calculate the standard entropy change (ΔS°) for the combustion of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,ΔS° = ΔH°/T,C,The correct equation is required to calculate ΔS°.,Standard Conditions,Medium,Chemistry,Thermochemistry
A 40-year-old man has a high-carbohydrate diet. Which of the following is responsible for the rapid ATP production in muscle cells during exercise?,Gluconeogenesis from amino acids,Glycolysis from glucose,Krebs cycle from fatty acid oxidation,Pyruvate oxidation from amino acids,B,Glycolysis is the primary source of ATP during exercise.,Muscle Energy,Easy,Chemistry,Thermochemistry
A researcher wants to calculate the standard enthalpy change (ΔH°) for the complete breakdown of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,ΔH° = ΔU° + pΔV°,C,The correct equation is required to calculate ΔH°.,Standard Conditions,Medium,Chemistry,Thermochemistry
A 40-year-old man has a high-fat diet. Which of the following is responsible for the rapid ATP production in muscle cells during exercise?,Gluconeogenesis from amino acids,Glycolysis from glucose,Krebs cycle from fatty acid oxidation,Pyruvate oxidation from amino acids,C,Krebs cycle is the primary source of ATP during exercise.,Muscle Energy,Hard,Chemistry,Thermochemistry
A researcher wants to calculate the standard entropy change (ΔS°) for the complete breakdown of 1 mole of glucose. Which of the following equations should be used?,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O,C6H12O6 + 6 O2 → 6 CO2 + 6 H2O + 282 kJ/mol,C6H12O6 → 6 CO2 + 6 H2O,ΔS° = ΔH°/T,C,The correct equation is required to calculate ΔS°.,Standard Conditions,Medium,Chemistry,Thermochemistry
What happens to the temperature of a system when endothermic and exothermic reactions occur simultaneously?,The temperature increases,The temperature decreases,The temperature remains constant,The temperature becomes zero,A,The temperature increases because the heat released by the exothermic reaction is greater than the heat absorbed by the endothermic reaction.,Temperature changes during simultaneous reactions,Easy,Chemistry,Thermochemistry
A car engine's efficiency is improved by using a catalyst to reduce the activation energy of a reaction. Which type of reaction occurs in the engine?,Exothermic reaction,Endothermic reaction,Spontaneous reaction,Irreversible reaction,B,"An endothermic reaction occurs in the engine because the catalyst reduces the activation energy, allowing the reaction to proceed more efficiently and releasing heat in the process.",Catalytic reactions in engines,Hard,Chemistry,Thermochemistry
A 20-year-old hiker is trekking uphill in the mountains. What type of energy is released as a result of the muscle contractions?,Kinetic energy,Potential energy,Thermal energy,Electrical energy,C,Thermal energy is released as a result of muscle contractions because the chemical energy stored in the muscles is converted into heat energy as the muscle fibers contract and relax.,Energy conversion during muscle contractions,Easy,Chemistry,Thermochemistry
A 30-year-old scientist is studying the combustion of a fuel. Which type of reaction is it?,Oxidation reaction,Reduction reaction,Combination reaction,Decomposition reaction,A,"The combustion of a fuel is an oxidation reaction because it involves the reaction of the fuel with oxygen, resulting in the release of heat and light energy.",Types of reactions in combustion,Medium,Chemistry,Thermochemistry
A 25-year-old engineer is designing a heat engine. Which type of cycle is used to maximize the efficiency of the engine?,Carnot cycle,Otto cycle,Diesel cycle,Brayton cycle,A,"The Carnot cycle is used to maximize the efficiency of the engine because it is the most efficient heat engine cycle, with an efficiency of 100% in theory, but limited by the second law of thermodynamics.",Efficient heat engine cycles,Hard,Chemistry,Thermochemistry
A 28-year-old chemist is studying the thermodynamics of a chemical reaction. What is the change in Gibbs free energy (ΔG) of the reaction?,ΔG < 0,ΔG > 0,ΔG = 0,ΔG is undefined,A,"The change in Gibbs free energy (ΔG) of the reaction is negative because the reaction is spontaneous, meaning it will proceed on its own without an external input of energy.",Gibbs free energy and spontaneity,Medium,Chemistry,Thermochemistry
A 22-year-old student is studying the thermodynamics of a phase change. What happens to the heat energy of the system during the phase change?,The heat energy increases,The heat energy decreases,The heat energy remains constant,The heat energy becomes infinite,C,"The heat energy of the system remains constant during the phase change because the heat energy is converted from one form to another, but the total heat energy remains the same.",Heat energy during phase changes,Easy,Chemistry,Thermochemistry
A 29-year-old scientist is studying the thermodynamics of a reaction. What is the change in entropy (ΔS) of the reaction?,ΔS > 0,ΔS < 0,ΔS = 0,ΔS is undefined,A,"The change in entropy (ΔS) of the reaction is positive because the reaction involves the mixing of reactants and products, resulting in an increase in disorder and randomness.",Entropy and disorder,Medium,Chemistry,Thermochemistry
A 24-year-old engineer is designing a heat exchanger. What is the primary function of the heat exchanger?,To transfer heat energy from one system to another,To convert heat energy into electrical energy,To convert electrical energy into heat energy,To transfer mass energy from one system to another,A,"The primary function of the heat exchanger is to transfer heat energy from one system to another, allowing for the efficient exchange of heat between the two systems.",Heat exchangers and heat transfer,Easy,Chemistry,Thermochemistry
A 27-year-old chemist is studying the thermodynamics of a reaction. What is the relationship between the reaction quotient (Q) and the equilibrium constant (K)?,Q = K,Q ≠ K,Q < K,Q > K,A,"The reaction quotient (Q) is equal to the equilibrium constant (K) when the reaction is at equilibrium, meaning that the concentrations of the reactants and products are stable and not changing.",Reaction quotient and equilibrium constant,Medium,Chemistry,Thermochemistry
A 23-year-old engineer is designing a refrigeration system. What is the primary function of the refrigerant?,To transfer heat energy from one system to another,To convert heat energy into electrical energy,To convert electrical energy into heat energy,To transfer mass energy from one system to another,A,"The primary function of the refrigerant is to transfer heat energy from one system to another, allowing for the efficient cooling of the system.",Refrigerants and refrigeration,Easy,Chemistry,Thermochemistry
A 26-year-old scientist is studying the thermodynamics of a reaction. What is the relationship between the reaction rate and the activation energy?,The reaction rate increases with increasing activation energy,The reaction rate decreases with increasing activation energy,The reaction rate remains constant regardless of the activation energy,The reaction rate is undefined with respect to activation energy,B,The reaction rate decreases with increasing activation energy because the higher energy barrier makes it more difficult for the reactants to collide and form products.,Reaction rate and activation energy,Medium,Chemistry,Thermochemistry
A 33-year-old engineer is designing a heat pump system. What is the primary function of the heat pump?,To transfer heat energy from one system to another,To convert heat energy into electrical energy,To convert electrical energy into heat energy,To transfer mass energy from one system to another,A,"The primary function of the heat pump is to transfer heat energy from one system to another, allowing for the efficient heating and cooling of the system.",Heat pumps and heat transfer,Easy,Chemistry,Thermochemistry
A 31-year-old chemist is studying the thermodynamics of a reaction. What is the relationship between the equilibrium constant (K) and the standard Gibbs free energy (ΔG°)?,K = ΔG°,K ≠ ΔG°,K < ΔG°,K > ΔG°,A,"The equilibrium constant (K) is equal to the standard Gibbs free energy (ΔG°) when the reaction is at equilibrium, meaning that the concentrations of the reactants and products are stable and not changing.",Equilibrium constant and standard Gibbs free energy,Medium,Chemistry,Thermochemistry
A 32-year-old engineer is designing a steam engine. What is the primary function of the steam engine?,To transfer heat energy from one system to another,To convert heat energy into electrical energy,To convert electrical energy into heat energy,To transfer mass energy from one system to another,A,"The primary function of the steam engine is to transfer heat energy from one system to another, allowing for the efficient conversion of thermal energy into mechanical energy.",Steam engines and heat transfer,Easy,Chemistry,Thermochemistry
Why does the combustion of propane release more heat energy than the combustion of methane?,Propane has a higher molecular weight than methane,Propane releases more carbon dioxide,Propane releases more carbon monoxide,Propane is a more complete combustion than methane,D,"Propane releasing more heat energy is due to it being a more complete combustion process, releasing more energy compared to methane's incomplete combustion. The other options (A, B, and C) are irrelevant to the increased heat energy release.",Thermochemistry and Thermochemical Equations,Medium,Chemistry,Thermochemistry
Which of the following reactions is an example of a thermally neutral reaction?,2H2 + O2 → 2H2O,C6H12O6 → 6CO2 + 6H2O,CaO + H2O → Ca(OH)2,H2 + 0.5O2 → H2O,A,The reaction 2H2 + O2 → 2H2O is thermally neutral as it is a balanced equation and does not release or absorb heat. Option A is the correct answer.,Thermochemistry and Thermochemical Equations,Easy,Chemistry,Thermochemistry
A reaction occurs with a negative enthalpy change. What can be concluded about the reaction?,The reaction is exothermic and releases heat energy,The reaction is endothermic and absorbs heat energy,The reaction is a combustion reaction,The reaction is a synthesis reaction,A,"A reaction with a negative enthalpy change is exothermic, releasing heat energy. Option A is the correct answer, whereas options B, C, and D are incorrect as they do not relate to the enthalpy change.",Thermochemistry and Enthalpy Change,Medium,Chemistry,Thermochemistry
What occurs when a reaction has a positive enthalpy change?,The reaction releases heat energy,The reaction absorbs heat energy,The reaction is a physical change,The reaction is a chemical change,B,"A reaction with a positive enthalpy change absorbs heat energy. Option B is the correct answer, whereas options A, C, and D are incorrect as they do not relate to the enthalpy change.",Thermochemistry and Enthalpy Change,Easy,Chemistry,Thermochemistry
