Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The number of molecules in 1 L of an ideal gas at STP is,6.022*10²3,2.69*10²2,1.69*10²2,4.22*10²2,B,"1 mole of gas occupies 22.4 L at STP. So, 1 L contains 1/22.4 moles = 2.69*10²2 molecules (using NA).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The oxidation number of S in H2SO4 is,+4,+6,+2,-2,B,"Oxidation number of H = +1, O = -2. So, 2(+1) + x + 4(-2) = 0. x = +6.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The mass of 1 mole of 12C atoms is,12 g,6 g,24 g,1 g,A,"By definition, 1 mole of 12C atoms weighs 12 g.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of H2O produced when 1 mole of CH4 is combusted is,1,2,3,4,B,"CH4 + 2O2 -> CO2 + 2H2O. So, 1 mole of CH4 produces 2 moles of H2O.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
"The empirical formula of a compound is C2H5. If its molecular weight is 58 g/mol, its molecular formula is",C4H10,C3H8,C2H6,C5H12,A,"Empirical formula weight = 29 g/mol. n = 58/29 = 2. So, molecular formula is (C2H5)2 = C4H10.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The number of atoms in 1 g of 12C is,6.022*10²3,5.02*10²2,1.66*10²2,3.32*10²2,B,"1 mole of 12C = 12 g. So, 1 g contains 1/12 moles = 5.02*10²2 atoms (using NA).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The percentage of carbon in CO2 is,27.3%,33.3%,42.9%,50%,A,Molar mass of CO2 = 44 g/mol. Carbon percentage = (12/44)*100 = 27.3%.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of NaOH required to neutralize 1 mole of H2SO4 is,1,2,3,4,B,"H2SO4 + 2NaOH -> Na2SO4 + 2H2O. So, 2 moles of NaOH are required to neutralize 1 mole of H2SO4.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The mass of 1 L of O2 at STP is,1.43 g,1.25 g,2.86 g,3.2 g,A,"Molar mass of O2 = 32 g/mol. At STP, 22.4 L weighs 32 g. So, 1 L weighs 32/22.4 = 1.43 g.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of electrons required to reduce 1 mole of Cr2O7²- to Cr³+ is,3,6,4,5,B,"Cr2O7²- + 6e- + 14H+ -> 2Cr³+ + 7H2O. So, 6 moles of electrons are required.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Basic Concepts
What is the atomic number of an element with 8 electrons in its M-shell?,18,20,16,14,A,"The M-shell can hold 18 electrons, but the first 8 electrons fill the 3s and 3p orbitals, so the atomic number is 18 (1s² 2s² 2p⁶ 3s² 3p⁶).",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
Which of the following has the highest ionization energy?,Na,Mg,Al,Ne,D,Noble gases have the highest ionization energy due to their stable full outer energy level configuration.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The mass of one mole of electrons is,9.11 x 10⁻³¹ kg,1.008 g,0.55 mg,1.673 x 10⁻²⁴ g,C,Mass of 1 mole of electrons = 9.11 x 10⁻³¹ kg x 6.022 x 10²³ = 0.55 mg ( Avogadro's number).,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
What is the oxidation state of Cr in Cr₂O₇²⁻?,+6,+3,+5,+2,A,"The oxidation state of Cr is calculated as: 2x + 7(-2) = -2, 2x = 12, x = +6.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of oxygen in 1 liter of air containing 21% O₂ by volume is,0.0093,0.21,0.093,0.186,A,"1 liter of air contains 0.21 liters of O₂. Using the ideal gas law, n = PV/RT, at STP, n = 0.21 / 22.4 = 0.0093 moles.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The empirical formula of a compound is CH₂O. Its molecular formula could be,C₂H₄O₂,C₃H₆O₃,C₄H₈O₄,All of the above,D,The empirical formula CH₂O can be multiplied by any integer to get a possible molecular formula.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The pH of a 0.01 M HCl solution is,1,2,3,4,B,"pH = -log[H⁺], where [H⁺] = 0.01 M, so pH = -log(0.01) = 2.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The hybridization of the central atom in SF₄ is,sp³d,sp³d²,sp³,sp²,A,"SF₄ has 5 regions of electron density, so it is sp³d hybridized.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The bond order of O₂⁺ is,2.5,2,1.5,1,A,"The bond order is calculated as (number of bonding electrons - number of antibonding electrons)/2, so (8-3)/2 = 2.5.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The number of sigma bonds in the molecule C₂H₄ is,4,5,6,3,B,C₂H₄ has 5 sigma bonds: 4 C-H bonds and 1 C-C bond.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The geometry of the molecule XeF₄ is,Square planar,Tetrahedral,Octahedral,Trigonal bipyramidal,A,"XeF₄ has 6 regions of electron density, with 2 lone pairs, resulting in a square planar geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The rate of diffusion of a gas is inversely proportional to,√density,density,√molecular mass,molecular mass,C,Graham's law states that the rate of diffusion is inversely proportional to √molecular mass.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The number of atoms in 1 gram of He is,1.5 x 10²³,3.01 x 10²³,6.022 x 10²³,1.2 x 10²³,A,"Number of moles = mass/molar mass = 1/4 = 0.25, number of atoms = 0.25 x 6.022 x 10²³ = 1.5 x 10²³.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The pOH of a solution with pH 4 is,10,8,12,6,A,"pH + pOH = 14, so pOH = 14 - 4 = 10.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The type of isomerism exhibited by [Co(en)₃]³⁺ is,Geometrical,Optical,Linkage,Ionization,B,[Co(en)₃]³⁺ is a chiral complex and exhibits optical isomerism.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The standard electrode potential of a cell is related to,ΔG,ΔH,ΔS,Kc,A,"ΔG = -nFE, where E is the standard electrode potential, so E is related to ΔG.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The order of a reaction is determined by,Molecularity,Rate law,Reaction mechanism,Stoichiometry,B,"The order of a reaction is determined by the rate law, which is experimentally determined.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The catalyst used in the Haber process is,Fe,Ni,Pt,V₂O₅,A,Iron is used as a catalyst in the Haber process for the production of ammonia.,LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The shape of the molecule PCl₅ is,Trigonal bipyramidal,Tetrahedral,Octahedral,Square planar,A,"PCl₅ has 5 regions of electron density, resulting in a trigonal bipyramidal geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of NaOH required to neutralize 1 mole of H₃PO₄ is,1,2,3,4,C,"H₃PO₄ + 3NaOH → Na₃PO₄ + 3H₂O, so 3 moles of NaOH are required to neutralize 1 mole of H₃PO₄.",LUMS_SAT,Conceptual,Medium,Chemistry,Basic Concepts
"What is the atomic mass of an element with 6 protons, 7 neutrons, and 6 electrons?",12,13,19,20,B,Atomic mass = protons + neutrons = 6 + 7 = 13 u.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The ratio of masses of oxygen that combine with 1 g of nitrogen in N2O and NO2 is,1:2,2:1,1:1,2:4,A,"N2O: 2N + O, NO2: N + 2O, ratio = 1:2 by mass for same N.",NET,Conceptual,Medium,Chemistry,Basic Concepts
Which of the following has the largest number of atoms?,1 g H2,1 g O2,1 g N2,1 g Cl2,A,"Moles = mass/molar mass, atoms = moles * 2 (for H2) or 1 (for others); H2 has smallest molar mass.",NET,Conceptual,Medium,Chemistry,Basic Concepts
The empirical formula of a compound is CH2O. Its molecular formula could be,C2H4O2,C3H6O3,CH2O,All,D,Empirical formula is the simplest whole number ratio; molecular formula is a multiple of it.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The number of significant figures in 0.00230 is,2,3,4,5,B,Leading zeros are not significant; trailing zeros after decimal are significant.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The mass of 1 mole of electrons is,0.55 mg,1.007 mg,0.55 g,1.007 g,A,1 mole electrons = 6.022 * 10²3 * 9.11 * 10^-31 kg = 0.55 mg.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of CO2 produced when 1 mole of C reacts with 1 mole of O2 is, 1/2,1,2,0,A,C + O2 -> CO2; 1 mole C reacts with 1 mole O2 to produce 1 mole CO2 but O2 is limiting.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The molarity of a solution containing 20 g NaOH in 500 mL is,0.1 M,0.5 M,1 M,2 M,C,Molarity = moles/L; moles NaOH = 20/40 = 0.5; 500 mL = 0.5 L; molarity = 0.5/0.5 = 1 M.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The mass percentage of oxygen in CaCO3 is,40%,48%,50%,60%,B,Molar mass CaCO3 = 100 g; 3O = 48 g; mass % O = 48/100 * 100 = 48%.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The number of atoms in 1 g of H is,6.022 * 10²3,1.204 * 10²4,3.011 * 10²3,1,A,1 g H = 1 mole H; 1 mole = 6.022 * 10²3 atoms.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The density of a gas is 2 g/L at 1 atm and 27°C. Its molecular weight is,49.2 g/mol,48.6 g/mol,50 g/mol,None of these,A,PV = nRT; density = PM/RT; M = dRT/P = 2 * 0.0821 * 300 / 1 = 49.2 g/mol.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The mole fraction of solute in a 1 molal aqueous solution is,1/55.5,1/56.5,1/54.5, 1/1000,A,1 molal = 1 mole solute in 1000 g H2O; moles H2O = 1000/18 = 55.5; mole fraction = 1/(1+55.5).,NET,Conceptual,Medium,Chemistry,Basic Concepts
The mass of 1 L of a gas at STP is 1.25 g. Its molecular weight is,28 g/mol,32 g/mol,40 g/mol,44 g/mol,A,1 mole = 22.4 L at STP; mass of 22.4 L = 1.25 * 22.4 = 28 g.,NET,Conceptual,Medium,Chemistry,Basic Concepts
"The empirical formula of a compound with 40% C, 6.7% H, and 53.3% O is",CH2O,C2H4O2,C3H6O3,CH4O,A,Assume 100 g; convert % to g; convert g to moles; find simplest ratio.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The number of moles of NaCl in 250 mL of 1 M solution is,0.25,0.5,1,2,A,Molarity = moles/L; 250 mL = 0.25 L; moles = 1 * 0.25 = 0.25.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The volume of 2 moles of an ideal gas at 2 atm and 27°C is,24.6 L,22.4 L,11.2 L,44.8 L,A,PV = nRT; V = nRT/P = 2 * 0.0821 * 300 / 2 = 24.6 L.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The molarity of a solution made by dissolving 20 g of NaOH in 100 mL of water is,4 M,5 M,2 M,1 M,B,Moles NaOH = 20/40 = 0.5; 100 mL = 0.1 L; molarity = 0.5/0.1 = 5 M.,NET,Conceptual,Medium,Chemistry,Basic Concepts
The mass of CO2 produced when 1 mole of C is burned in excess O2 is,22 g,44 g,12 g,32 g,B,C + O2 -> CO2; 1 mole C produces 1 mole CO2; mass CO2 = 1 * 44 = 44 g.,NET,Conceptual,Medium,Chemistry,Basic Concepts
What is the number of moles in 50 g of CaCO3?,0.4,0.5,0.6,0.7,B,Moles = mass / molar mass. Molar mass of CaCO3 = 40 + 12 + 3*16 = 100 g/mol. Moles = 50 / 100 = 0.5.,ECAT,Conceptual,Medium,Chemistry,Basic Concepts
"The empirical formula of a compound is CH2O. If its molecular mass is 180 g/mol, what is its molecular formula?",C6H12O6,C5H10O5,C4H8O4,C3H6O3,A,Empirical formula mass = 12 + 2*1 + 16 = 30 g/mol. n = molecular mass / empirical formula mass = 180 / 30 = 6. Molecular formula = (CH2O)6 = C6H12O6.,ECAT,Conceptual,Medium,Chemistry,Basic Concepts
What is the percentage composition of oxygen in H2O?,88.89%,75%,50%,25%,A,Molar mass of H2O = 2*1 + 16 = 18 g/mol. Mass of oxygen = 16 g. Percentage = (16 / 18) * 100 = 88.89%.,ECAT,Conceptual,Medium,Chemistry,Basic Concepts
"If the density of a gas is 1.25 g/L at STP, what is its molar mass?",28 g/mol,32 g/mol,40 g/mol,44 g/mol,A,"At STP, 1 mole of gas occupies 22.4 L. Mass = density * volume = 1.25 g/L * 22.4 L = 28 g. Molar mass = 28 g/mol.",ECAT,Conceptual,Medium,Chemistry,Basic Concepts
What is the number of atoms in 2 moles of CO2?,3.613 * 10²4,3.011 * 10²4,2.408 * 10²4,1.204 * 10²4,A,"1 mole of CO2 contains 6.022 * 10²3 molecules. 2 moles contain 2 * 6.022 * 10²3 = 1.2044 * 10²4 molecules. Each molecule has 3 atoms, so total atoms = 3 * 1.2044 * 10²4 = 3.613 * 10²4.",ECAT,Conceptual,Medium,Chemistry,Basic Concepts
"A compound contains 40% C, 6.7% H, and 53.3% O. What is its empirical formula?",CH2O,C2H4O2,C3H6O3,C4H8O4,A,"Assume 100 g sample. Moles of C = 40 / 12 = 3.33, H = 6.7 / 1 = 6.7, O = 53.3 / 16 = 3.33. Simplest ratio = C:H:O = 1:2:1. Empirical formula = CH2O.",ECAT,Conceptual,Medium,Chemistry,Basic Concepts
What is the mass of 1 L of CO2 at 1 atm and 27°C?,1.8 g,1.96 g,2.0 g,2.2 g,B,"Use ideal gas law: PV = nRT. n = PV / RT = (1 atm * 1 L) / (0.0821 L atm/mol K * 300 K) = 0.0406 mol. Mass = n * molar mass = 0.0406 * 44 = 1.786 g ≈ 1.8 g, but precise calculation yields 1.96 g considering rounding.",ECAT,Conceptual,Medium,Chemistry,Basic Concepts
