Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
How many seconds are required to deposit 1.18g of Nickel (At. mass = 59) from NiSO4 solution using a current of 5.0 Amperes?,386 s,772 s,1544 s,193 s,B,"Ni2+ + 2e- -> Ni. 1.18g is 0.02 moles, requiring 0.04F (3860C). Time = 3860C / 5A = 772s. 386s ignores the n=2 factor.",Faraday's Laws,Hard,Chemistry,Electrochemistry
A complex ion [Fe(CN)6]3- is found in Prussian blue chemistry. Calculate the oxidation state of the central Iron atom.,+2,-3,+3,+6,C,Iron is +3 because six CN- groups total -6 and the overall ion charge is -3. +2 is the state in ferrocyanide.,Oxidation State,Hard,Chemistry,Electrochemistry
"Based on the Electrochemical Series, which of the following species acts as the strongest oxidizing agent under standard conditions?",Li+ (-3.04 V),Zn2+ (-0.76 V),Cu2+ (+0.34 V),F2 (+2.87 V),D,"The most positive reduction potential (+2.87V) indicates the strongest oxidizing agent. -3.04V is the strongest reducing agent, often confused by students.",Electrochemical Series,Hard,Chemistry,Electrochemistry
"Three electrolytic cells containing AgNO3, CuSO4, and AlCl3 are connected in series. What is the ratio of the masses of metals deposited?",108 : 31.75 : 9,108 : 63.5 : 27,1 : 2 : 3,3 : 2 : 1,A,"One mole of electrons (1F) deposits 108g Ag, 31.75g Cu, and 9g Al. The ratio is 108:31.75:9. 1:1:1 is wrong, ignoring valency.",Faraday's Laws,Hard,Chemistry,Electrochemistry
The reduction potential of an electrode is measured relative to which reference electrode?,Standard Hydrogen Electrode,Calomel Electrode,Silver-Silver Chloride Electrode,Zinc Electrode,A,"Standard Hydrogen Electrode is the reference point with zero reduction potential, Calomel and Silver-Silver Chloride are secondary references.",Electrochemical Series,Easy,Chemistry,Electrochemistry
What is the primary function of a salt bridge in an electrochemical cell?,To separate the anode and cathode compartments,To facilitate the flow of electrons between electrodes,To maintain electrical neutrality by allowing ion migration,To catalyze the redox reaction,C,"Salt bridge allows ions to move, maintaining neutrality; it doesn't facilitate electron flow or catalyze reactions.",Electrochemical Cells,Medium,Chemistry,Electrochemistry
The standard reduction potential of Cu²⁺/Cu is +0.34 V. What does this indicate about Cu²⁺?,It is a strong reducing agent,It is a strong oxidizing agent,It has no tendency to accept electrons,It is inert,B,"Positive reduction potential indicates a tendency to accept electrons, making Cu²⁺ a good oxidizing agent.",Electrochemical Series,Medium,Chemistry,Electrochemistry
"In the electrolysis of molten NaCl, what is produced at the cathode?",Chlorine gas,Sodium metal,Oxygen gas,Hydrogen gas,B,"At the cathode, Na⁺ is reduced to sodium metal; chlorine is produced at the anode.",Electrolysis,Easy,Chemistry,Electrochemistry
The Nernst equation is used to calculate the electrode potential under which conditions?,Standard conditions,Non-standard conditions,Equilibrium conditions,Reversible conditions,B,"Nernst equation adjusts the electrode potential for concentration changes, i.e., non-standard conditions.",Nernst Equation,Medium,Chemistry,Electrochemistry
Which factor affects the quantity of substance deposited during electrolysis?,Current strength and time,Electrode material,Temperature,Concentration of the solution,A,Quantity deposited is directly proportional to current and time according to Faraday's laws.,Faraday's Laws of Electrolysis,Easy,Chemistry,Electrochemistry
The electrochemical equivalent (Z) of a substance is related to its equivalent weight (E) by which equation?,Z = E/F,Z = E × F,Z = F/E,Z = E + F,A,"Z = E/F, where F is Faraday's constant, relates electrochemical equivalent to equivalent weight.",Faraday's Laws of Electrolysis,Medium,Chemistry,Electrochemistry
What is the main application of the electrochemical series?,Predicting the feasibility of a redox reaction,Determining the rate of a reaction,Measuring the pH of a solution,Calculating the equilibrium constant,A,The electrochemical series helps predict whether a redox reaction is feasible based on reduction potentials.,Electrochemical Series,Easy,Chemistry,Electrochemistry
"In a galvanic cell, the anode is where which process occurs?",Reduction,Oxidation,Ionization,Hydrolysis,B,"Oxidation occurs at the anode, releasing electrons that flow through the external circuit.",Electrochemical Cells,Easy,Chemistry,Electrochemistry
The standard electrode potential of an electrode is measured under which conditions?,"1 M concentration, 25°C, 1 atm","0.1 M concentration, 0°C, 1 atm","1 M concentration, 0°C, 1 atm","0.1 M concentration, 25°C, 1 atm",A,"Standard conditions are 1 M concentration, 25°C, and 1 atm for measuring standard electrode potential.",Standard Electrode Potential,Easy,Chemistry,Electrochemistry
Which of the following is a characteristic of a primary cell?,It can be recharged,It is not rechargeable,It uses a salt bridge,It has a liquid electrolyte,B,"Primary cells, like dry cells, are not rechargeable; secondary cells can be recharged.",Electrochemical Cells,Medium,Chemistry,Electrochemistry
The corrosion of iron is an example of which type of electrochemical cell?,Galvanic cell,Electrolytic cell,Concentration cell,Fuel cell,A,"Corrosion of iron is a spontaneous redox reaction, characteristic of a galvanic cell.",Corrosion,Medium,Chemistry,Electrochemistry
"During the electrolysis of water, what is produced at the anode?",Hydrogen,Oxygen,Sodium,Chlorine,B,"At the anode, water is oxidized to oxygen; hydrogen is produced at the cathode.",Electrolysis,Easy,Chemistry,Electrochemistry
Kohlrausch's law is related to which property of electrolytes?,Conductivity,Molar conductivity,Equivalent conductivity,Degree of dissociation,C,Kohlrausch's law states that the equivalent conductivity of an electrolyte at infinite dilution is the sum of the ionic conductivities.,Conductivity,Hard,Chemistry,Electrochemistry
"In an electrochemical cell, the cell potential is calculated by subtracting the potential of which electrode from the other?",Anode from cathode,Cathode from anode,Reference electrode from working electrode,Working electrode from counter electrode,A,Cell potential = cathode potential - anode potential; a positive value indicates a spontaneous reaction.,Electrochemical Cells,Medium,Chemistry,Electrochemistry
The charge on 1 mole of electrons is called?,1 Faraday,1 Coulomb,1 Ampere,1 Volt,A,"1 Faraday = 96,485 C, the charge on 1 mole of electrons, used in electrochemical calculations.",Faraday's Laws of Electrolysis,Easy,Chemistry,Electrochemistry
The electrolytic refining of metals involves which type of electrochemical cell?,Galvanic cell,Electrolytic cell,Concentration cell,Fuel cell,B,"Electrolytic refining involves the electrolysis of a solution containing the metal ions, characteristic of an electrolytic cell.",Electrolysis,Medium,Chemistry,Electrochemistry
The standard reduction potential of an element is a measure of its?,Tendency to lose electrons,Tendency to gain electrons,Reactivity with acids,Reactivity with bases,B,"Standard reduction potential indicates the tendency of a species to gain electrons, i.e., be reduced.",Electrochemical Series,Medium,Chemistry,Electrochemistry
"In the electrochemical series, which element is at the top?",Lithium,Potassium,Fluorine,Cesium,C,"Fluorine has the highest reduction potential, making it the strongest oxidizing agent and placing it at the top.",Electrochemical Series,Hard,Chemistry,Electrochemistry
"During electrolysis of an alkaline solution of copper(II) sulfate, which electrode gets reduced?",Oxidation occurs at the cathode,Reduction occurs at the anode,Electrolyte concentration increases at the anode,Water molecules are reduced at the cathode,D,Water molecules are reduced at the cathode to produce hydrogen gas.,Electrolysis and Electrochemical Cells,Medium,Chemistry,Electrochemistry
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Substrate-level phosphorylation,Oxidative phosphorylation,Electron transfer during FADH2 breakdown,Glycolysis,B,Muscle fatigue is primarily due to the depletion of ATP; rapid ATP production occurs during oxidative phosphorylation in mitochondria.,Cellular Respiration and Energy Metabolism,Hard,Chemistry,Electrochemistry
The half-life of a substance in an electrochemical reaction is 4.5 minutes. How much of it will remain after 3 minutes?,0.7,1.6,2.2,3.4,A,"For a first-order reaction, the remaining amount after time t is given by [A]t = [A]0e^(-kt); after 3 minutes, 0.7 of the substance will remain.",Kinetics and Chemical Equilibrium,Medium,Chemistry,Electrochemistry
The equilibrium potential for a cell is +0.5 V. At what concentration of ions will the Nernst equation yield zero net current?,1 M,10^-5 M,10^-3 M,0.1 M,B,"The Nernst equation will yield zero net current when the concentration of ions equals the equilibrium constant (Kc). At 25°C, for a cell with a potential of +0.5 V, Kc equals 10^-5 M.",Electrochemical Cells and Nernst Equation,Hard,Chemistry,Electrochemistry
Which of the following is the primary factor that affects the rate of electron transfer in a redox reaction?,Temperature,Concentration of reactants,Surface area of electrodes,Potential difference between electrodes,D,The potential difference between electrodes determines the rate of electron transfer in a redox reaction.,Electrochemical Cells and Electron Transfer,Easy,Chemistry,Electrochemistry
"During electrolysis of an acidified solution of copper(II) sulfate, which type of products will be formed at the cathode?",Hydrogen gas and copper metal,Copper metal and oxygen gas,Hydrogen gas and copper sulfate,Water and copper ions,A,"At the cathode, copper ions are reduced to form copper metal, and hydrogen ions are reduced to form hydrogen gas.",Electrolysis and Electrochemical Cells,Medium,Chemistry,Electrochemistry
A voltaic cell consists of two half-cells with a potential difference of 1.0 V. What is the maximum work that can be done by the cell?,1.0 J,10 J,100 J,1000 J,A,"The maximum work done by a voltaic cell is given by W = qΔV; if the potential difference is 1.0 V, then q is 1 C, and W equals 1 J.",Electrochemical Cells and Work Done,Medium,Chemistry,Electrochemistry
Which of the following processes is responsible for the corrosion of iron in moist air?,Electrolysis of water,Redox reaction between iron and oxygen,Oxidation of iron oxide,Hydrolysis of iron ions,B,"Corrosion of iron in moist air occurs through a redox reaction between iron and oxygen, where iron is oxidized and oxygen is reduced.",Corrosion and Electrochemistry,Hard,Chemistry,Electrochemistry
A redox reaction has a standard reduction potential of +0.5 V. What is the standard cell potential?,+0.5 V,0 V,-0.5 V,+1.0 V,C,"For a redox reaction, the standard cell potential is given by ΔE° = E°(cathode) - E°(anode). Since the standard reduction potential is +0.5 V, the standard cell potential is -0.5 V.",Electrochemical Cells and Standard Cell Potential,Easy,Chemistry,Electrochemistry
A voltaic cell with a potential difference of 0.8 V delivers a current of 5 A. How much work is done by the cell?,4 J,40 J,400 J,4000 J,A,"The work done by a voltaic cell is given by W = qV; for a current of 5 A and a potential difference of 0.8 V, W equals 4 J.",Electrochemical Cells and Work Done,Medium,Chemistry,Electrochemistry
"During an electrochemical reaction, which type of ions is being reduced at the cathode?",Cations,Anions,Electron donors,Water molecules,A,"At the cathode, positively charged ions (cations) are reduced to form neutral atoms or molecules.",Electrolysis and Electrochemical Cells,Easy,Chemistry,Electrochemistry
The Nernst equation is used to calculate the potential of a cell at non-standard conditions. What is the value of the gas constant (R) in the Nernst equation?,8.3 J K^-1 mol^-1,8.3 L K^-1 mol^-1,8.3 J K^-1,8.3 L K^-1,A,"The Nernst equation involves the gas constant (R); in the SI system, R equals 8.3 J K^-1 mol^-1.",Electrochemical Cells and Nernst Equation,Medium,Chemistry,Electrochemistry
Which of the following is the primary factor that determines the rate of diffusion in a solution?,Concentration of solute,Temperature,Pressure,Viscosity,A,The rate of diffusion in a solution is determined by the concentration of solute and the diffusion coefficient.,Diffusion and Chemical Kinetics,Easy,Chemistry,Electrochemistry
A voltaic cell consists of two half-cells with a potential difference of 0.5 V. What is the maximum work that can be done by the cell?,0.5 J,5 J,50 J,500 J,A,"The maximum work done by a voltaic cell is given by W = qΔV; for a potential difference of 0.5 V, W equals 0.5 J.",Electrochemical Cells and Work Done,Medium,Chemistry,Electrochemistry
The standard cell potential for a redox reaction is -0.5 V. What is the standard reduction potential of the cathode?,-0.5 V,0 V,+0.5 V,-1.0 V,C,"The standard cell potential is given by ΔE° = E°(cathode) - E°(anode). Since the standard cell potential is -0.5 V, the standard reduction potential of the cathode is +0.5 V.",Electrochemical Cells and Standard Cell Potential,Easy,Chemistry,Electrochemistry
A voltaic cell delivers a current of 10 A and has a potential difference of 0.2 V. How much work is done by the cell?,0.2 J,2 J,20 J,200 J,A,"The work done by a voltaic cell is given by W = qV; for a current of 10 A and a potential difference of 0.2 V, W equals 0.2 J.",Electrochemical Cells and Work Done,Medium,Chemistry,Electrochemistry
"During an electrochemical reaction, which type of ions is being oxidized at the anode?",Cations,Anions,Electron acceptors,Water molecules,A,"At the anode, positively charged ions (cations) are oxidized to form positively charged ions.",Electrolysis and Electrochemical Cells,Easy,Chemistry,Electrochemistry
The half-life of a substance in a first-order reaction is 2.5 minutes. How much of it will remain after 1 minute?,0.8,0.9,1.2,1.5,A,"For a first-order reaction, the remaining amount after time t is given by [A]t = [A]0e^(-kt); after 1 minute, 0.8 of the substance will remain.",Kinetics and Chemical Equilibrium,Medium,Chemistry,Electrochemistry
A student mixes 3M NaCl and 3M AgNO3 solutions. What happens when they combine?,No reaction occurs due to similar solubility,NaCl reacts with AgNO3 to form NaNO3 and AgCl,The solutions form a double displacement reaction,Both solutions separate into two distinct layers,A,No reaction occurs due to the low solubility of AgCl and the inertness of NaCl in water.,Qualitative analysis and chemical reactions,Easy,Chemistry,Electrochemistry
A patient with hypokalemia requires rapid stabilization of their cardiac membrane potential. What electrolyte helps achieve this?,Magnesium (Mg2+),Calcium (Ca2+),Potassium (K+),Sodium (Na+),B,Calcium ions (Ca2+) help stabilize the cardiac membrane potential in hypokalemia.,Physiological and clinical applications,Hard,Chemistry,Electrochemistry
What phenomenon occurs when a metal strip is placed in a copper sulfate solution?,The metal strip oxidizes and copper ions reduce,The metal strip displaces copper ions and becomes oxidized,The metal strip reacts with copper ions to form a compound,No reaction occurs due to similar reactivity,B,The metal strip displaces copper ions and becomes oxidized due to its higher reactivity.,Redox reactions and electrochemical cells,Easy,Chemistry,Electrochemistry
A researcher needs to measure the pH of a solution with high ionic strength. What type of electrode does she use?,Glass electrode,Platinum electrode,Silver/silver chloride electrode,Conductivity electrode,C,A silver/silver chloride electrode is used to measure pH in high-ionic-strength solutions.,Electrochemical measurements and pH,Medium,Chemistry,Electrochemistry
What happens when a salt bridge is added to an electrochemical cell?,The cell's potential increases,The cell's potential remains unchanged,The cell's potential decreases,The cell undergoes a chemical reaction,B,"The salt bridge helps maintain electrical neutrality, so the cell's potential remains unchanged.",Electrochemical cells and redox reactions,Easy,Chemistry,Electrochemistry
A patient with a pacemaker requires a specific ion concentration to function properly. What ion does the pacemaker use?,Lithium (Li+),Potassium (K+),Calcium (Ca2+),Sodium (Na+),C,Pacemakers require calcium ions (Ca2+) to regulate electrical impulses.,Physiological and clinical applications,Hard,Chemistry,Electrochemistry
What is the primary function of a voltaic cell?,To generate electricity from chemical energy,To generate heat from chemical energy,To produce a salt bridge,To separate ions from a solution,A,A voltaic cell generates electricity from chemical energy through redox reactions.,Electrochemical cells and redox reactions,Easy,Chemistry,Electrochemistry
A researcher measures the electrochemical potential of a metal electrode. What does the value represent?,The metal's reactivity,The metal's ability to conduct electricity,The metal's standard reduction potential,The metal's melting point,C,The standard reduction potential represents the metal's tendency to gain electrons.,Electrochemical measurements and redox reactions,Medium,Chemistry,Electrochemistry
What happens when a metal cylinder is placed in a concentrated acid solution?,The metal dissolves and hydrogen gas is produced,The metal does not react with the acid,The metal forms a protective oxide layer,The acid becomes neutralized,A,The metal reacts with the acid to produce hydrogen gas and a metal ion.,Metal-acid reactions and corrosion,Hard,Chemistry,Electrochemistry
What type of reaction occurs between a metal oxide and a basic solution?,Oxidation-reduction reaction,Neutralization reaction,Double displacement reaction,Hydrolysis reaction,B,A metal oxide reacts with a basic solution to form a salt and water through a neutralization reaction.,Qualitative analysis and chemical reactions,Easy,Chemistry,Electrochemistry
A researcher studies the corrosion of iron in the presence of oxygen and moisture. What is the primary cause of corrosion?,The presence of oxygen,The presence of moisture,The presence of both oxygen and moisture,The presence of an acid,C,Corrosion occurs when iron reacts with both oxygen and moisture to form iron oxide and hydrogen.,Metal-acid reactions and corrosion,Medium,Chemistry,Electrochemistry
What is the standard reduction potential of the hydrogen electrode?,0 V,0.5 V,1.0 V,-1.0 V,A,The standard reduction potential of the hydrogen electrode is defined as 0 V.,Electrochemical measurements and redox reactions,Easy,Chemistry,Electrochemistry
A researcher uses an electrochemical cell to generate electricity from a salt solution. What is the primary purpose of the salt bridge?,To maintain electrical neutrality,To separate ions from the solution,To generate heat from chemical energy,To produce a voltaic cell,A,The salt bridge helps maintain electrical neutrality between the two half-cells.,Electrochemical cells and redox reactions,Medium,Chemistry,Electrochemistry
What is the primary function of a fuel cell?,To generate electricity from chemical energy,To generate heat from chemical energy,To produce a salt bridge,To separate ions from a solution,A,A fuel cell generates electricity from chemical energy through redox reactions.,Electrochemical cells and redox reactions,Easy,Chemistry,Electrochemistry
A student is asked to design an electrochemical cell. What is the primary role of the salt bridge in this setup?,To increase the potential difference between the electrodes,To facilitate ion movement between the half-cells,To neutralize excess ions in the solution,To increase the temperature of the reaction,B,The salt bridge facilitates ion movement between the half-cells by providing a conducting pathway.,Components of electrochemical cells,Easy,Chemistry,Electrochemistry
A researcher is studying the corrosion of iron in a humid environment. What is the primary factor contributing to this process?,Presence of oxygen,Presence of moisture,Presence of both oxygen and moisture,Absence of oxygen,C,Corrosion of iron is primarily caused by the presence of both oxygen and moisture in the environment.,Factors affecting corrosion,Medium,Chemistry,Electrochemistry
A student is asked to calculate the standard cell potential of a voltaic cell. What type of potential is used in this calculation?,Standard reduction potential,Standard oxidation potential,Standard cell potential,Potential difference between two electrodes,A,Standard reduction potential is used to calculate the standard cell potential of a voltaic cell.,Calculations involving electrochemical cells,Easy,Chemistry,Electrochemistry
A scientist is studying the electrochemical behavior of a metal in a solution. What is the primary role of the metal's electrode potential in this context?,To determine the spontaneity of the reaction,To predict the direction of electron flow,To measure the rate of reaction,To calculate the cell potential,A,"The metal's electrode potential determines the spontaneity of the reaction, indicating whether it is likely to occur.",Electrochemical behavior of metals,Medium,Chemistry,Electrochemistry
A student is designing an electroplating process. What is the primary factor that affects the thickness of the deposited metal?,Current density,Time of electrolysis,Concentration of the electrolyte,Surface area of the electrode,B,The time of electrolysis is the primary factor that affects the thickness of the deposited metal in electroplating.,Factors affecting electroplating,Medium,Chemistry,Electrochemistry
A researcher is studying the corrosion of a noble metal. What is the primary characteristic of this process?,High rate of corrosion,Low rate of corrosion,Corrosion occurs only in acidic environments,Corrosion occurs only in alkaline environments,B,Noble metals exhibit a low rate of corrosion due to their inert nature.,Properties of noble metals,Easy,Chemistry,Electrochemistry
A student is designing an electrolytic cell. What is the primary role of the cathode in this setup?,To oxidize the anode,To reduce the cathode,To facilitate the flow of electrons,To neutralize excess ions in the solution,C,"The cathode facilitates the flow of electrons, allowing the reduction reaction to occur.",Components of electrolytic cells,Easy,Chemistry,Electrochemistry
A student is asked to calculate the total cell potential of a voltaic cell. What is the primary formula used in this calculation?,E cell = E cathode - E anode,E cell = E cathode + E anode,E cell = E cathode - E anode - ΔG,E cell = E cathode + E anode + ΔG,A,The total cell potential of a voltaic cell is calculated using the formula E cell = E cathode - E anode.,Calculations involving electrochemical cells,Easy,Chemistry,Electrochemistry
A researcher is studying the electrochemical behavior of a metal in a solution. What is the primary characteristic of the metal's electrode potential?,It determines the spontaneity of the reaction,It predicts the direction of electron flow,It measures the rate of reaction,It calculates the cell potential,A,"The metal's electrode potential determines the spontaneity of the reaction, indicating whether it is likely to occur.",Electrochemical behavior of metals,Medium,Chemistry,Electrochemistry
A researcher is studying the corrosion of a metal in a humid environment. What is the primary factor contributing to this process?,Presence of oxygen,Presence of moisture,Presence of both oxygen and moisture,Absence of oxygen,C,Corrosion of metal is primarily caused by the presence of both oxygen and moisture in the environment.,Factors affecting corrosion,Medium,Chemistry,Electrochemistry
A student is designing an electrolytic cell. What is the primary role of the anode in this setup?,To oxidize the cathode,To reduce the anode,To facilitate the flow of electrons,To neutralize excess ions in the solution,A,"The anode oxidizes the metal at the electrode, allowing the reaction to occur.",Components of electrolytic cells,Easy,Chemistry,Electrochemistry
A person experiences a burning sensation in their mouth after drinking orange juice. What type of reaction is responsible for this sensation?,Oxidation reaction,Redox reaction,Neutralization reaction,Acid-base reaction,B,"The sensation is due to citric acid reacting with saliva to produce a redox reaction, which releases electrons and causes a burning sensation. Oxidation, neutralization, and acid-base reactions are not correct because they do not involve electron transfer.",Electrochemical reactions at the cellular level,Medium,Chemistry,Electrochemistry
A voltaic cell consists of a copper cathode and a zinc anode. What is the direction of electron flow in this cell?,From zinc to copper,From copper to zinc,From zinc through the external circuit to copper,From copper through the external circuit to zinc,C,The correct direction of electron flow is from zinc (reduction) to copper (oxidation) through the external circuit. The other options are incorrect because they do not show the correct direction of electron flow.,Electrochemical cells and circuits,Easy,Chemistry,Electrochemistry
Which of the following processes is NOT an example of electrochemical corrosion?,Rusting of iron,Corrosion of copper in seawater,Dissolution of zinc in acid,Dissolution of silver in ammonia,C,"Dissolution of zinc in acid is not an example of electrochemical corrosion because it is a chemical reaction, not an electrochemical one. Rusting of iron, corrosion of copper, and dissolution of silver are all examples of electrochemical corrosion.",Electrochemical reactions in the environment,Medium,Chemistry,Electrochemistry
A battery consists of a cadmium anode and a nickel oxide cathode. What is the reaction at the anode?,Oxidation of cadmium,Reduction of cadmium,Oxidation of nickel oxide,Reduction of nickel oxide,A,"The reaction at the anode is oxidation of cadmium, which releases electrons. The other options are incorrect because they do not show the correct reaction.",Electrochemical reactions in electrochemical cells,Medium,Chemistry,Electrochemistry
A salt bridge is necessary in a voltaic cell because it allows for the transport of:,Electrons,Ions,Molecules,Protons,B,"A salt bridge allows for the transport of ions between the two half-cells, maintaining electrical neutrality. Electrons are transported through the external circuit, molecules are not relevant, and protons are not typically involved in salt bridges.",Electrochemical cells and circuits,Easy,Chemistry,Electrochemistry
What is the primary function of the cathode in an electrochemical cell?,To release electrons,To gain electrons,To reduce the oxidizing agent,To oxidize the reducing agent,B,"The primary function of the cathode is to gain electrons, which reduces the oxidizing agent. The other options are incorrect because they do not show the correct function.",Electrochemical reactions in electrochemical cells,Easy,Chemistry,Electrochemistry
What is the standard reduction potential of zinc in a voltaic cell?,0.76 V,0.44 V,-0.76 V,-0.44 V,A,The standard reduction potential of zinc is +0.76 V. The other options are incorrect because they do not show the correct value.,Electrochemical cells and circuits,Easy,Chemistry,Electrochemistry
A person experiences muscle fatigue during exercise. What is the primary cause of this fatigue?,Depletion of ATP,Buildup of lactic acid,Depletion of glycogen,Buildup of creatine kinase,A,"The primary cause of muscle fatigue is depletion of ATP, which is the primary energy source for muscle contraction. The other options are incorrect because they do not show the primary cause.",Electrochemical reactions and energy production,Medium,Chemistry,Electrochemistry
What is the primary function of the anode in an electrochemical cell?,To release electrons,To gain electrons,To oxidize the reducing agent,To reduce the oxidizing agent,A,"The primary function of the anode is to release electrons, which oxidizes the reducing agent. The other options are incorrect because they do not show the correct function.",Electrochemical reactions in electrochemical cells,Easy,Chemistry,Electrochemistry
What is the standard reduction potential of silver in a voltaic cell?,0.80 V,0.44 V,-0.80 V,-0.44 V,A,The standard reduction potential of silver is +0.80 V. The other options are incorrect because they do not show the correct value.,Electrochemical cells and circuits,Easy,Chemistry,Electrochemistry
