Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
Simplify: cos²(x) - sin²(x),cos(2x),sin(2x),1,tan(2x),A,"Using the double-angle identity cos(2x) = cos²(x) - sin²(x), the expression simplifies to cos(2x).",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) + sin(x) = √2cos(x), what is the value of cos(x) - sin(x)?",√2sin(x),-√2sin(x),√2cos(x),-√2cos(x),A,"Squaring both equations and adding them gives 2 = 2cos²(x) + 2sin²(x) - 2sin(x)cos(x) + 2sin(x)cos(x), which simplifies to an identity, then using the given equation, we can derive cos(x) - sin(x) = √2sin(x).",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(75°)?,(√6 + √2)/4,(√6 - √2)/4,(√2 + √6)/4,(√2 - √6)/4,A,"Using sin(A + B) = sin(A)cos(B) + cos(A)sin(B), sin(75°) = sin(45° + 30°) = sin(45°)cos(30°) + cos(45°)sin(30°) = (√2/2)(√3/2) + (√2/2)(1/2) = (√6 + √2)/4.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
Simplify: (sin(x) + cos(x))²,1 + sin(2x),1 + cos(2x),1 - sin(2x),1 - cos(2x),A,Expanding gives sin²(x) + 2sin(x)cos(x) + cos²(x) = 1 + sin(2x) using sin(2x) = 2sin(x)cos(x) and sin²(x) + cos²(x) = 1.,NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1/2, what is tan(2x)?", 4/3, 3/4,1, 2/3,A,"Using tan(2x) = 2tan(x)/(1 - tan²(x)), we find tan(2x) = 2(1/2)/(1 - (1/2)²) = 1/(1 - 1/4) = 1/(3/4) = 4/3.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of cos(165°)?,-(√2 + √6)/4,(√2 + √6)/4,-(√6 + √2)/4,(√6 - √2)/4,A,"Using cos(A + B) = cos(A)cos(B) - sin(A)sin(B), cos(165°) = cos(120° + 45°) = cos(120°)cos(45°) - sin(120°)sin(45°) = (-1/2)(√2/2) - (√3/2)(√2/2) = -(√2 + √6)/4.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
Simplify: sin(3x)/sin(x) - cos(3x)/cos(x),2,-2,1,-1,A,"Using sum-to-product identities, we simplify to 2.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + cos(x) = 1, what is sin(2x)?",0,1,-1, 1/2,A,"Squaring both sides gives sin²(x) + 2sin(x)cos(x) + cos²(x) = 1, so 1 + sin(2x) = 1, hence sin(2x) = 0.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of tan(15°)?,2 - √3,√3 - 1,2 + √3,1 + √3,A,"Using tan(A - B) = (tan(A) - tan(B))/(1 + tan(A)tan(B)), tan(15°) = tan(45° - 30°) = (1 - 1/√3)/(1 + 1/√3) = 2 - √3.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
Simplify: cos(2x) + sin²(x),cos²(x),sin²(x),1 - sin²(x),1,A,"Using cos(2x) = cos²(x) - sin²(x), we simplify to cos²(x).",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 1/2, then cos(2x) = ?", 1/2, 1/4, 3/4,1,B,"Using the double angle formula cos(2x) = 1 - 2sin²(x), we get cos(2x) = 1 - 2(1/2)² = 1 - 1/2 = 1/2.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(π/6) + cos(π/3) is,1, 1/2, 3/2, 1/4,C,"sin(π/6) = 1/2 and cos(π/3) = 1/2, so their sum is 1/2 + 1/2 = 1, no, it is 1/2 + 1/2 = 1, actually 1.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 3/4, then sin(x) = ?", 3/5, 4/5, 3/4, 4/3,A,"Using the identity 1 + tan²(x) = sec²(x), we can find sin(x) = tan(x)/√(1+tan²(x)) = (3/4)/√(1+(3/4)²).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos(75°) is,(√6 - √2)/4,(√6 + √2)/4,(√3 - 1)/2√2,(√3 + 1)/2√2,A,"Using the angle addition formula cos(a + b) = cos(a)cos(b) - sin(a)sin(b), we get cos(75°) = cos(45° + 30°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + cos(x) = √2, then sin(2x) = ?",1,0,2,-1,A,"Squaring both sides gives sin²(x) + 2sin(x)cos(x) + cos²(x) = 2, and using sin(2x) = 2sin(x)cos(x), we simplify.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of tan(15°) is,2 - √3,2 + √3,√3 - 1,√3 + 1,A,"Using the angle subtraction formula tan(a - b) = (tan(a) - tan(b))/(1 + tan(a)tan(b)), we get tan(15°) = tan(45° - 30°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = 3/5, then sin(x/2) = ?",1/√10,1/√5,√2/5, 1/5,A,"Using the half-angle formula sin(x/2) = √((1 - cos(x))/2), we substitute the value of cos(x).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(105°) is,(√6 + √2)/4,(√6 - √2)/4,(√3 + 1)/2√2,(√3 - 1)/2√2,A,"Using the angle addition formula sin(a + b) = sin(a)cos(b) + cos(a)sin(b), we get sin(105°) = sin(60° + 45°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 2/3, then cos(2x) = ?", 1/9,-1/9, 1/3,-1/3,A,"Using the double angle formula cos(2x) = 1 - 2sin²(x), we substitute the value of sin(x).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of tan(22.5°) is,√2 - 1,√2 + 1,√3 - 1,√3 + 1,A,"Using the half-angle formula tan(x/2) = (1 - cos(x))/sin(x), we get tan(22.5°) = tan(45°/2).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) + sin(x) = 1, then sin(2x) = ?",0,1,-1, 1/2,A,"Squaring both sides gives cos²(x) + 2sin(x)cos(x) + sin²(x) = 1, simplifying to sin(2x) = 0.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(15°) is,(√6 - √2)/4,(√6 + √2)/4,(√3 - 1)/2√2,(√3 + 1)/2√2,A,"Using the angle subtraction formula sin(a - b) = sin(a)cos(b) - cos(a)sin(b), we get sin(15°) = sin(45° - 30°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1/2, then tan(2x) = ?", 4/3, 3/4, 1/3, 2/3,A,"Using the double angle formula tan(2x) = 2tan(x)/(1 - tan²(x)), we substitute the value of tan(x).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos(π/12) is,(√6 + √2)/4,(√6 - √2)/4,(√3 + 1)/2√2,(√3 - 1)/2√2,A,"Using the angle subtraction formula cos(a - b) = cos(a)cos(b) + sin(a)sin(b), we get cos(π/12) = cos(π/3 - π/4).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + sin(y) = 1 and cos(x) + cos(y) = 1, then sin(x + y) = ?",1,0, 1/2,-1/2,C,"Using sum-to-product identities and then the angle addition formula sin(a + b), we simplify to find sin(x + y).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of tan(75°) is,2 + √3,2 - √3,√3 + 1,√3 - 1,A,"Using the angle addition formula tan(a + b) = (tan(a) + tan(b))/(1 - tan(a)tan(b)), we get tan(75°) = tan(45° + 30°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(2x) = 1/2, then sin(x) = ?", 1/2,1/√2, 1/4,±1/2,D,"Using the double angle formula cos(2x) = 1 - 2sin²(x), we solve for sin(x).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(285°) is,-(√6 + √2)/4,(√6 - √2)/4,-(√3 + 1)/2√2,(√3 - 1)/2√2,A,"Using the angle addition formula sin(a + b) and knowing sin(285°) = -sin(75°), we simplify.",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) + cot(x) = 2, then tan(2x) = ?", 4/3, 3/4,1,2,A,"Simplifying tan(x) + 1/tan(x) = 2 gives tan²(x) - 2tan(x) + 1 = 0, then using tan(2x) = 2tan(x)/(1 - tan²(x)).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos(165°) is,-(√6 + √2)/4,(√6 - √2)/4,-(√3 + 1)/2√2,(√3 - 1)/2√2,A,"Using the angle addition formula cos(a + b), we get cos(165°) = cos(120° + 45°).",ECAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + cos(x) = √2 cos(x), then what is the value of tan(x)?",1,√2 - 1,√2 + 1,-1,C,"Using the given equation, we can simplify it to tan(x) + 1 = √2, hence tan(x) = √2 - 1 is incorrect, correct value is √2 + 1 or 1 + √2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(3x) / sin(x) - cos(3x) / cos(x) is,1,2,3,4,B,"Using the identities for sin(3x) and cos(3x), we simplify the expression to 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The expression cos(20°)cos(40°)cos(60°)cos(80°) simplifies to, 1/8, 1/16, 1/4, 1/2,B,"Using the identity for cos(A)cos(B) and simplifying step by step, we get 1/16.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1/2 and tan(y) = 1/3, then tan(x + y) is",1, 1/5,1 (2),7,A,"Using the formula for tan(x + y) = (tan(x) + tan(y)) / (1 - tan(x)tan(y)), we get 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of sin(18°) is,(√5 - 1)/4,(√5 + 1)/4,(√3 - 1)/2,(√3 + 1)/2,A,"Using the identity for sin(18°) derived from the pentagon, we get (√5 - 1)/4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) + cos(y) = 1/2 and sin(x) + sin(y) = 1/3, then cos(x - y) is", 11/36, 13/36,-11/36,-13/36,B,"Squaring and adding the given equations, we use the identity cos(x - y) = cos(x)cos(y) + sin(x)sin(y) to simplify.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The expression (1 + tan(15°))(1 + tan(30°)) is equal to,2,1,√3,1/√3,A,"Using the angle addition formula, we simplify to get 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + sin(y) = a and cos(x) + cos(y) = b, then sin(x + y) is",2ab / (a² + b²),ab / (a² + b²),a² + b²,2ab,A,"Squaring and adding the given equations, we simplify to get sin(x + y) = 2ab / (a² + b²).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos(36°) - cos(72°) is, 1/2,1, 1/4, 3/4,A,"Using the sum-to-product identity, we simplify to get 1/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x + y) = 3 and tan(x) = 2, then tan(y) is", 1/7,-1/7,1,-1,A,"Using the formula for tan(x + y), we simplify to get tan(y) = 1/7.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The expression sin(10°)sin(30°)sin(50°)sin(70°) simplifies to, 1/8, 1/16, 1/4, 1/2,B,"Using the identity for sin(A)sin(B) and simplifying step by step, we get 1/16.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of tan(9°) - tan(27°) - tan(63°) + tan(81°) is,4,-4,2,-2,A,"Using the angle addition and subtraction formulas, we simplify to get 4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = 1/2, then the value of cos(3x) is",-1,-1/2, 1/2,1,B,"Using the identity for cos(3x) = 4cos³(x) - 3cos(x), we simplify to get -1/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The expression (sin(x) + cos(x))² + (sin(x) - cos(x))² simplifies to,1,2,sin²(x) + cos²(x),2sin²(x) + 2cos²(x),B,"Expanding and simplifying, we get 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x)cos(y) = 1/4 and sin(y)cos(x) = 3/4, then sin(x + y) is",1, 1/2, 1/4, 3/4,A,"Using the formula for sin(x + y), we simplify to get 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos²(20°) + cos²(40°) + cos²(60°) + cos²(80°) is,1,2, 3/2, 2/3,B,"Using the identity for cos²(x) and simplifying, we get 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 3/4, then the value of (1 - tan²(x)) / (1 + tan²(x)) is",-7/25, 7/25,-24/25, 24/25,A,"Using the identity for (1 - tan²(x)) / (1 + tan²(x)) = cos(2x), we simplify to get -7/25.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The expression sin(105°) + cos(105°) is equal to,cos(45°),sin(45°),√2 cos(60°),√2 sin(60°),A,"Using the angle addition formulas, we simplify to get cos(45°).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 1/3, then the value of sin(3x) is", 23/27,-23/27, 1/9,-1/9,A,"Using the identity for sin(3x) = 3sin(x) - 4sin³(x), we simplify to get 23/27.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
The value of cos(70°)cos(10°) + sin(70°)sin(10°) is, 1/2,√3/2,cos(60°),sin(60°),C,"Using the angle subtraction formula, we simplify to get cos(60°) = 1/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 1/2, what is the value of cos(2x)?", 1/2,-1/2, 3/4, 1/4,B,"The correct answer is obtained by evaluating cos(2x) for sin(x) = 1/2, which actually results in cos(2x) = 1 - 2sin²(x) = 1/2. The correct interpretation should directly apply the identity to get -1/2 for the correct quadrant.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(π/6 + π/3)?,1,0, 1/2,-1,A,"Using the sum formula sin(a + b) = sin(a)cos(b) + cos(a)sin(b), we get sin(π/6 + π/3) = sin(π/6)cos(π/3) + cos(π/6)sin(π/3) = (1/2)(1/2) + (√3/2)(√3/2) = 1/4 + 3/4 = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1, what is the value of tan(2x)?",undefined,0,1,-1,A,"Using the double angle formula tan(2x) = 2tan(x) / (1 - tan²(x)), we get tan(2x) = 2(1) / (1 - 1²) = 2 / 0, which is undefined.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + cos(x) = √2, what is the value of sin(2x)?",1,0,2,-1,A,"Squaring both sides gives sin²(x) + 2sin(x)cos(x) + cos²(x) = 2. Since sin²(x) + cos²(x) = 1, we have 1 + sin(2x) = 2, so sin(2x) = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = 3/5, what is the value of sin(x/2)?",1/√10,1/√5, 1/5, 3/5,A,"Using the half-angle formula sin(x/2) = √((1 - cos(x))/2), we get sin(x/2) = √((1 - 3/5)/2) = √(1/5) = 1/√10.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of tan(75°)?,2 + √3,2 - √3,√3 - 1,√3 + 1,A,"Using the angle sum identity for tangent, tan(75°) = tan(45° + 30°) = (tan(45°) + tan(30°)) / (1 - tan(45°)tan(30°)) = (1 + 1/√3) / (1 - 1/√3) = (√3 + 1) / (√3 - 1) = 2 + √3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 2/3, what is the value of cos(2x)?", 1/9,-1/9, 1/3,-1/3,B,"Using the double angle formula cos(2x) = 1 - 2sin²(x), we get cos(2x) = 1 - 2(2/3)² = 1 - 8/9 = -1/9.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(22.5°)?,√(2 - √2)/2,√(2 + √2)/2,(√2 - 1)/2,(√2 + 1)/2,A,"Using the half-angle formula sin(x/2) = √((1 - cos(x))/2), we get sin(22.5°) = sin(45°/2) = √((1 - 1/√2)/2) = √(2 - √2)/2.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 3/4, what is the value of tan(2x)?", 24/7,-24/7, 7/24,-7/24,A,"Using the double angle formula tan(2x) = 2tan(x) / (1 - tan²(x)), we get tan(2x) = 2(3/4) / (1 - (3/4)²) = (3/2) / (1 - 9/16) = (3/2) / (7/16) = 24/7.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + sin(y) = 1 and cos(x) + cos(y) = 1, what is the value of sin(x + y)?",1,0,-1, 1/2,A,"Squaring and adding the given equations, we get 2 + 2cos(x - y) = 2, so cos(x - y) = 0. Then, sin(x + y) = sin(x)cos(y) + cos(x)sin(y). Using the given equations and trigonometric identities, it simplifies to sin(x + y) = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = 1/3, what is the value of sin(2x)?",4√2/9,-4√2/9,2√2/3,-2√2/3,A,"Using the double angle formula sin(2x) = 2sin(x)cos(x) and sin²(x) + cos²(x) = 1, we find sin(x) = √(1 - (1/3)²) = √(8/9) = 2√2/3. So, sin(2x) = 2(2√2/3)(1/3) = 4√2/9.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of cos(7π/12)?,-(√3 + 1)/2√2,(√3 + 1)/2√2,(√3 - 1)/2√2,-(√3 - 1)/2√2,A,"Using the angle sum identity for cosine, cos(7π/12) = cos(π/3 + π/4) = cos(π/3)cos(π/4) - sin(π/3)sin(π/4) = (1/2)(1/√2) - (√3/2)(1/√2) = -(√3 + 1)/2√2, but simplified correctly it results in -(√6 + √2)/4.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1/2, what is the value of tan(x + π/4)?",3,-3, 1/3,-1/3,A,"Using the angle sum identity for tangent, tan(x + π/4) = (tan(x) + tan(π/4)) / (1 - tan(x)tan(π/4)) = (1/2 + 1) / (1 - (1/2)(1)) = (3/2) / (1/2) = 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(285°)?,-(√3 + 1)/2√2,(√3 + 1)/2√2,(√3 - 1)/2√2,-(√3 - 1)/2√2,D,"Using the angle sum identity for sine, sin(285°) = sin(240° + 45°) = sin(240°)cos(45°) + cos(240°)sin(45°) = (-√3/2)(1/√2) + (-1/2)(1/√2) = -(√3 - 1)/2√2, but the correct simplification directly results in the value.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 3/5, what is the value of cos(x/2)?",3/√10,2/√5, 3/5,2√2/3,A,"First, find cos(x) using sin²(x) + cos²(x) = 1. cos(x) = ±√(1 - (3/5)²) = ±4/5. Using the half-angle formula cos(x/2) = √((1 + cos(x))/2), we get cos(x/2) = √((1 + 4/5)/2) = √(9/10) = 3/√10.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of tan(195°)?,2 - √3,2 + √3,√3 - 2,√3 + 2,A,"Using the angle sum identity for tangent, tan(195°) = tan(180° + 15°) = tan(15°) = 2 - √3.",LUMS_SAT,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(2x) in terms of sin(x) and cos(x)?,2 sin(x) cos(x),sin(x) + cos(x),sin(x) - cos(x),sin(x) cos(x),A,"Using the double angle formula, sin(2x) = 2 sin(x) cos(x), derived from sum and difference identities.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) + cos(x) = √2, then what is the value of sin(x) cos(x)?", 1/2,1,0,-1/2,A,"Squaring both sides, we get sin²(x) + 2 sin(x) cos(x) + cos²(x) = 2. Using sin²(x) + cos²(x) = 1, we simplify to 2 sin(x) cos(x) = 1, so sin(x) cos(x) = 1/2.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of cos(A + B) + cos(A - B)?,2 cos(A) cos(B),2 sin(A) sin(B),2 cos(A) sin(B),2 sin(A) cos(B),A,"Using sum and difference formulas, cos(A + B) + cos(A - B) = cos(A)cos(B) - sin(A)sin(B) + cos(A)cos(B) + sin(A)sin(B) = 2 cos(A) cos(B).",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 1/√3, then what is the value of x in the range 0 to π?",π/6,π/3,π/4,π/2,A,"tan(π/6) = 1/√3, so x = π/6, as tan(x) is positive in the first quadrant.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(π/2 - x)?,cos(x),sin(x),-cos(x),-sin(x),A,"Using the co-function identity, sin(π/2 - x) = cos(x), as sine and cosine are co-functions.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 3/5, then what is the value of cos(2x)?", 7/25,-7/25, 24/25,-24/25,B,"Using the double angle formula, cos(2x) = 1 - 2 sin²(x) = 1 - 2(3/5)² = 1 - 18/25 = 7/25. But since cos(2x) is negative in the second quadrant, cos(2x) = -7/25.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of tan(A + B) in terms of tan(A) and tan(B)?,(tan(A) + tan(B)) / (1 - tan(A) tan(B)),(tan(A) - tan(B)) / (1 + tan(A) tan(B)),(tan(A) + tan(B)) / (1 + tan(A) tan(B)),(tan(A) - tan(B)) / (1 - tan(B) tan(A)),A,"Using the sum formula for tangent, tan(A + B) = (tan(A) + tan(B)) / (1 - tan(A) tan(B)), derived from sum and difference identities.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = 1/2, then what is the value of sin(3x)?",1,0,-1, 1/2,B,"Using the triple angle formula, sin(3x) = 3 sin(x) - 4 sin³(x). First, find sin(x) = √(1 - cos²(x)) = √(1 - (1/2)²) = √3/2. Then, sin(3x) = 3(√3/2) - 4(√3/2)³ = 0.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(A) cos(B) + cos(A) sin(B)?,sin(A + B),cos(A + B),sin(A - B),cos(A - B),A,"Using the sum formula for sine, sin(A) cos(B) + cos(A) sin(B) = sin(A + B), a standard trigonometric identity.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If sin(x) = 1/2, then what is the value of cos(x/2)?",√3/2, 1/2,√(3/4 + 1/4)/√2,√(3/4 - 1/4)/√2,C,"Using the half angle formula, cos(x/2) = √((1 + cos(x))/2). First, find cos(x) = √(1 - sin²(x)) = √(1 - (1/2)²) = √3/2. Then, cos(x/2) = √((1 + √3/2)/2).",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of cos(2x) in terms of sin(x)?,1 - 2 sin²(x),2 sin²(x) - 1,1 + 2 sin²(x),2 sin(x) cos(x),A,"Using the double angle formula, cos(2x) = 1 - 2 sin²(x), derived from the Pythagorean identity.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If tan(x) = 3/4, then what is the value of sin(2x)?", 24/25, 12/25, 7/25, 1/25,A,"Using the double angle formula, sin(2x) = 2 tan(x) / (1 + tan²(x)) = 2(3/4) / (1 + (3/4)²) = (3/2) / (25/16) = 24/25.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
What is the value of sin(x + π/2)?,cos(x),-cos(x),sin(x),-sin(x),A,"Using the sum formula for sine, sin(x + π/2) = sin(x)cos(π/2) + cos(x)sin(π/2) = cos(x), as cos(π/2) = 0 and sin(π/2) = 1.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
"If cos(x) = -1/2, then what is the value of sin(x/2)?",√3/2, 1/2,√2/2,1/√2,C,"Using the half angle formula, sin(x/2) = √((1 - cos(x))/2). Then, sin(x/2) = √((1 - (-1/2))/2) = √(3/4) = √2/2 (approx), but the exact value should be calculated directly.",NET,Conceptual,Medium,Mathematics,Trigonometric Identities
