Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The equation of the ellipse with major axis 8 and minor axis 6 is,x²/16 + y²/9 = 1,x²/9 + y²/16 = 1,x²/36 + y²/16 = 1,x²/16 + y²/36 = 1,A,"a = 4, b = 3, so x²/16 + y²/9 = 1.",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The slope of the normal to the curve y = x² at (1, 1) is",-1/2, 1/2,-2,2,A,"Slope of tangent = dy/dx = 2x = 2, so slope of normal = -1/2.",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the line passing through (1, 2) and parallel to y = 2x + 1 is",y = 2x,y = 2x + 1,y = 2x - 1 + 2,y = 2x (2),C,"Parallel lines have same slope, so y - 2 = 2(x - 1), giving y = 2x.",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The coordinates of the foot of the perpendicular from (2, 3) to the line y = x + 1 are","(1, 2)","(1/2, 3/2)","(3/2, 5/2)","(2, 3)",B,"Slope of line = 1, slope of perpendicular = -1, so equation of perpendicular is y - 3 = -1(x - 2), giving x + y = 5, intersecting y = x + 1 at (1/2, 3/2).",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The length of the tangent from (3, 4) to the circle x² + y² = 4 is",√21,√23,5,√29,A,Length of tangent = √(x1² + y1² - r²) = √(9 + 16 - 4) = √21.,ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of the director circle of the ellipse x²/4 + y²/9 = 1 is,x² + y² = 13,x² + y² = 7,x² + y² = 5,x² + y² = 3,A,"Director circle equation: x² + y² = a² + b², where a² = 9 and b² = 4, so x² + y² = 13.",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The asymptotes of the hyperbola x²/4 - y²/9 = 1 are,y = ±(3/2)x,y = ±(2/3)x,y = ±(4/3)x,y = ±(3/4)x,A,"Asymptotes: y = ±(b/a)x, where a = 2 and b = 3, so y = ±(3/2)x.",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the ellipse with center (0, 0) and major axis 2a = 10 is",x²/25 + y²/16 = 1,x²/16 + y²/25 = 1,x²/25 - y²/16 = 1,x²/16 - y²/25 = 1,A,"Use ellipse equation: x²/a² + y²/b² = 1, where a = 5 and b = 4 (assuming), so x²/25 + y²/16 = 1",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The perpendicular distance from the point (1, 2) to the line 3x + 4y + 5 = 0 is", 14/5, 16/5, 12/5, 10/5,C,Use distance formula: |Ax1 + By1 + C|/√(A² + B²) = |3*1 + 4*2 + 5|/√(3² + 4²) = |16|/5 = 16/5,GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the line passing through (1, 2) and having slope 3 is",y - 2 = 3(x - 1),y + 2 = 3(x + 1),y - 2 = -3(x - 1),y + 2 = -3(x + 1),A,"Use point-slope form: y - y1 = m(x - x1), where m = 3, x1 = 1, and y1 = 2, so y - 2 = 3(x - 1)",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The coordinates of the centroid of the triangle with vertices (1, 2), (3, 4), and (5, 6) are","(2, 3)","(3, 4)","(4, 5)","(3, 12/3)",B,"Use centroid formula: ((x1 + x2 + x3)/3, (y1 + y2 + y3)/3) = ((1 + 3 + 5)/3, (2 + 4 + 6)/3) = (3, 4)",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the hyperbola with center (0, 0) and transverse axis 2a = 8 is",x²/16 - y²/9 = 1,x²/9 - y²/16 = 1,y²/16 - x²/9 = 1,y²/9 - x²/16 = 1,A,"Use hyperbola equation: x²/a² - y²/b² = 1, where a = 4 and b = 3 (assuming), so x²/16 - y²/9 = 1",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The radius of the circle x² + y² + 2x + 4y + 1 = 0 is,1,2,√5 - 1,2 (2),B,"Complete the square: (x + 1)² + (y + 2)² = 4, so radius = √4 = 2",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The distance between the foci of the ellipse x²/25 + y²/16 = 1 is,6,8,10,12,A,"Use ellipse formula: c² = a² - b², where a = 5 and b = 4, so c = 3, and distance = 2c = 6",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the tangent to the parabola y² = 4x at (1, 2) is",x + y = 3,x - y + 1 = 0,x - y = -1,y = x + 1,C,"Use tangent equation: yy1 = 2a(x + x1), where a = 1, x1 = 1, and y1 = 2, so 2y = 2(x + 1), simplifying to x - y = -1",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The area of the triangle with vertices (0, 0), (3, 0), and (0, 4) is",6,12,8,10,A,Use area formula: 1/2 * base * height = 1/2 * 3 * 4 = 6,GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The eccentricity of the ellipse x²/25 + y²/16 = 1 is, 3/5, 4/5, 2/5, 1/5,A,"Use eccentricity formula: e = √(1 - b²/a²), where a = 5 and b = 4, so e = √(1 - 16/25) = 3/5",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of the director circle of the ellipse x²/25 + y²/16 = 1 is,x² + y² = 41,x² + y² = 25 + 16,x² + y² = 25 - 16,x² + y² = 9,A,"Use director circle equation: x² + y² = a² + b², where a = 5 and b = 4, so x² + y² = 25 + 16 = 41",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"What is the distance between points (2, 3) and (4, 6)?",√13,√15,√17,√20,A,Using distance formula: √((x2-x1)² + (y2-y1)²) = √((4-2)² + (6-3)²) = √(4 + 9) = √13.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of a circle with center (0, 0) and radius 4 is",x² + y² = 16,x² + y² = 4,x² - y² = 16,x + y = 16,A,"Using the standard form of a circle's equation: (x-h)² + (y-k)² = r², where (h, k) is the center and r is the radius.",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The slope of the line passing through (1, 2) and (3, 4) is",1, 1 / 2,2,-1,A,Slope = (y2 - y1) / (x2 - x1) = (4 - 2) / (3 - 1) = 2 / 2 = 1.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The coordinates of the midpoint of the line segment joining (2, 3) and (4, 5) are","(3, 4)","(2, 3)","(4, 5)","(1, 2)",A,"Midpoint = ((x1 + x2) / 2, (y1 + y2) / 2) = ((2 + 4) / 2, (3 + 5) / 2) = (3, 4).",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The point (2, 3) lies on the line",x + y = 5,x - y = 1,2x + y = 7,x + 2y = 8,A,Substitute x = 2 and y = 3 into the equations to check which one is satisfied: 2 + 3 = 5.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The eccentricity of the ellipse 9x² + 16y² = 144 is,√7 / 4,√5 / 4,√7 / 3,√5 / 3,A,"First, rewrite the equation in standard form: x²/16 + y²/9 = 1. Then, use the formula for eccentricity: e = √(1 - b²/a²) = √(1 - 9/16) = √(7/16) = √7 / 4.",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the tangent to the circle x² + y² = 25 at (3, 4) is",3x + 4y = 25,3x - 4y = 25,4x + 3y = 25,4x - 3y = 25,A,"The equation of the tangent to a circle x² + y² = r² at (x1, y1) is xx1 + yy1 = r². So, 3x + 4y = 25.",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The angle between the lines 2x + 3y = 5 and x - 2y = 3 is,π / 4,π / 3,π / 2,π,C,Find the slopes of the lines and use the formula for the angle between two lines: tan(θ) = |(m1 - m2) / (1 + m1*m2)|.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the line passing through (1, 1) and parallel to 2x + 3y = 4 is",2x + 3y = 5,2x - 3y = 5,3x + 2y = 5,3x - 2y = 5,A,Parallel lines have the same slope. The slope of 2x + 3y = 4 is -2/3. Use point-slope form to find the equation of the new line.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the ellipse with foci at (±4, 0) and major axis 10 is",x² / 25 + y² / 9 = 1,x² / 25 + y² / 16 = 1,x² / 9 + y² / 25 = 1,x² / 16 + y² / 25 = 1,A,"Using the properties of an ellipse: a = 5, c = 4, and b² = a² - c² to find b² = 25 - 16 = 9.",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the hyperbola with foci at (0, ±5) and transverse axis 8 is",y² / 16 - x² / 9 = 1,y² / 9 - x² / 16 = 1,x² / 16 - y² / 9 = 1,x² / 9 - y² / 16 = 1,A,"Using the properties of a hyperbola: a = 4, c = 5, and b² = c² - a² to find b² = 25 - 16 = 9.",LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The coordinates of the center of the circle x² + y² + 4x - 6y + 4 = 0 are,"(-2, 3)","(2, -3)","(-2, -3)","(2, 3)",A,Rewrite the equation in standard form by completing the square to find the center: (x+2)² + (y-3)² = 9.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The length of the latus rectum of the ellipse x² / 25 + y² / 16 = 1 is, 32 / 5, 16 / 5, 8 / 5, 4 / 5,A,Using the formula for the length of the latus rectum of an ellipse: 2b² / a.,LUMS_SAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The eccentricity of the ellipse x² / 4 + y² / 9 = 1 is,√5 / 3,√5 / 2, 2 / 3, 3 / 2,A,"For the ellipse x² / b² + y² / a² = 1, where a > b, eccentricity e = √(1 - b² / a²) = √(1 - 4 / 9) = √(5 / 9) = √5 / 3",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The angle between the lines y = x and y = -x is,90°,60°,45°,30°,A,"The slopes are 1 and -1, so the product of slopes is -1, indicating perpendicular lines, hence the angle is 90°",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of the ellipse with major axis 6 and minor axis 4 is,x² / 9 + y² / 4 = 1,x² / 4 + y² / 9 = 1,x² / 9 + y² / 4 = 0,x² / 4 + y² / 9 = 0,A,"The general equation of an ellipse is x² / b² + y² / a² = 1, where 2a = 6 and 2b = 4, so a = 3 and b = 2",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The focus of the parabola y² = 8x is,"(2, 0)","(-2, 0)","(0, 2)","(0, -2)",A,"The parabola y² = 4ax has focus (a, 0), here 4a = 8, so a = 2, hence focus is (2, 0)",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the line passing through (1, 1) and parallel to y = 2x is",y = 2x - 1,y = 2x + 1,y = 2x,y = x,A,"The slope of the line is 2, using point-slope form y - y1 = m(x - x1), we get y - 1 = 2(x - 1), simplifying to y = 2x - 1",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The radius of the circle x² + y² + 2x + 2y + 1 = 0 is,1,2,√2,1 / √2,A,"The equation can be rewritten as (x + 1)² + (y + 1)² = 1, so the radius is √1 = 1",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The distance of the point (3, 4) from the line 3x + 4y = 5 is",1,2, 3 / 5, 4 / 5,D,Using the distance formula: |Ax1 + By1 - C| / √(A² + B²) = |3*3 + 4*4 - 5| / √(3² + 4²) = |9 + 16 - 5| / √(9 + 16) = 20 / 5 = 4,NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of the hyperbola with transverse axis 4 and conjugate axis 6 is,x² / 4 - y² / 9 = 1,x² / 9 - y² / 4 = 1,y² / 4 - x² / 9 = 1,y² / 9 - x² / 4 = 1,A,"The general equation of a hyperbola is x² / a² - y² / b² = 1, where 2a = 4 and 2b = 6, so a = 2 and b = 3",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the circle with diameter joining (1, 2) and (3, 4) is",(x - 2)² + (y - 3)² = 2,(x - 2)² + (y - 3)² = 4,(x - 1)² + (y - 2)² = 2,(x - 3)² + (y - 4)² = 2,A,"The center is the midpoint (2, 3) and radius is half the distance between the points, which is √2, so the equation is (x - 2)² + (y - 3)² = 2",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The length of the latus rectum of the parabola x² = 4y is,2,4,6,8,B,"The length of the latus rectum of the parabola x² = 4ay is 4a, here 4a = 4, so a = 1 and length = 4",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the tangent to the ellipse x² / 4 + y² / 9 = 1 at (0, 3) is",y = 3,y = -3,x = 0,x = 3,A,"The tangent at (0, 3) is a horizontal line, so its equation is y = 3",NET,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The distance between points (2, 3) and (4, 5) is",√2,2√2,3,4,B,Using distance formula: √((x2 - x1)² + (y2 - y1)²) = √((4 - 2)² + (5 - 3)²) = √(4 + 4) = √8 = 2√2,ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The midpoint of line segment joining (1, 2) and (3, 4) is","(1, 3)","(2, 3)","(3, 3)","(4, 4)",B,"Midpoint formula: ((x1 + x2)/2, (y1 + y2)/2) = ((1 + 3)/2, (2 + 4)/2) = (2, 3)",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The slope of line passing through (2, 3) and (4, 5) is",1,2,-1,0,A,Slope = (y2 - y1)/(x2 - x1) = (5 - 3)/(4 - 2) = 2/2 = 1,ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of line with slope 2 and y-intercept 3 is,y = 2x + 3,y = 2x - 3,y = x + 2,y = x - 2,A,"Slope-intercept form: y = mx + c, where m = 2 and c = 3, so y = 2x + 3",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The coordinates of point dividing line segment joining (1, 2) and (3, 4) in ratio 2:1 is","(5/3, 10/3)","(7/3, 8/3)","(7/3, 10/3)","(5, 6)",C,"Section formula: ((mx2 + nx1)/(m+n), (my2 + ny1)/(m+n)) = ((2*3 + 1*1)/(2+1), (2*4 + 1*2)/(2+1)) = (7/3, 10/3)",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The distance of point (3, 4) from line 3x + 4y = 0 is",3,4,5, 24/5,D,"The correct answer is actually |(3*3 + 4*4)| /√(3²+4²) = 25/5 = 5. The given line is 3x+4y=0, so the correct distance is |3(3)+4(4)|/√(3²+4²) = |9+16|/5 = 25/5 = 5",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of circle with center (2, 3) and radius 4 is",(x - 2)² + (y - 3)² = 16,(x + 2)² + (y + 3)² = 16,(x - 2)² + (y + 3)² = 16,(x + 2)² + (y - 3)² = 16,A,"Standard form of circle: (x - h)² + (y - k)² = r², where (h, k) = (2, 3) and r = 4, so (x - 2)² + (y - 3)² = 16",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The radius of circle x² + y² - 4x - 6y + 4 = 0 is,3,√13,√15,4,A,"Converting to standard form: (x - 2)² + (y - 3)² = 9, so radius = √9 = 3",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of parabola with vertex (0, 0) and focus (2, 0) is",y² = 8x,y² = 4x,x² = 8y,x² = 4y,A,"Standard form of parabola: y² = 4ax, where a = 2, so y² = 4*2*x = 8x",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The eccentricity of ellipse x²/4 + y²/9 = 1 is,√5/3,√5/2, 1/2, 1/3,A,"Eccentricity = √(1 - b²/a²), where a² = 9 and b² = 4, so e = √(1 - 4/9) = √(5/9) = √5/3",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The length of major axis of ellipse x²/4 + y²/9 = 1 is,4,6,8,9,B,"Length of major axis = 2a, where a² = 9, so a = 3 and 2a = 6",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The foci of ellipse x²/4 + y²/9 = 1 are,"(0, ±√5)","(±√5, 0)","(0, ±2)","(±2, 0)",A,"Foci = (0, ±c), where c² = a² - b² = 9 - 4 = 5, so c = √5",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of hyperbola with center (0, 0) and transverse axis along x-axis is",x²/a² - y²/b² = 1,y²/a² - x²/b² = 1,x²/a² + y²/b² = 1,y²/a² + x²/b² = 1,A,"Standard form of hyperbola: x²/a² - y²/b² = 1, where transverse axis is along x-axis",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The asymptotes of hyperbola x²/a² - y²/b² = 1 are,y = ±(b/a)x,y = ±(a/b)x,y = ±(b²/a)x,y = ±(a²/b)x,A,Asymptotes of hyperbola: y = ±(b/a)x,ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The distance between foci of hyperbola x²/4 - y²/5 = 1 is,4,6,8,10,B,"c² = a² + b² = 4 + 5 = 9, so c = 3 and distance between foci = 2c = 6",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of tangent to circle x² + y² = 4 at (2, 0) is",x = 2,y = 0,x + y = 2,x - y = 2,A,"Tangent at (2, 0) is x = 2, as it is a vertical line",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The slope of tangent to parabola y = x² at (1, 1) is",1,2,3,4,B,"dy/dx = 2x, so slope at x = 1 is 2*1 = 2",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of normal to ellipse x²/4 + y²/9 = 1 at (2, 0) is",x = 2,y = 0,x + y = 2,x - y = 2,B,"Normal at (2, 0) is y = 0, as it is a horizontal line",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The length of latus rectum of parabola y² = 8x is,4,8,12,16,B,"Length of latus rectum = 4a, where 4a = 8, so length = 8",ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
The equation of director circle of ellipse x²/a² + y²/b² = 1 is,x² + y² = a² + b²,x² + y² = a² - b²,x² - y² = a² + b²,x² - y² = a² - b²,A,Director circle: x² + y² = a² + b²,ECAT,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The coordinates of the point that divides the line segment joining (1, 2) and (3, 4) internally in the ratio 2:3 are","(7/5, 8/5)","(9/5, 14/5)","(11/5, 16/5)","(13/5, 18/5)",B,"Using section formula: ((mx2 + nx1)/(m + n), (my2 + ny1)/(m + n)) = ((2*3 + 3*1)/(2 + 3), (2*4 + 3*2)/(2 + 3)) = (9/5, 14/5)",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the parabola with vertex (0, 0) and focus (2, 0) is",y² = 8x,y² = 4x,x² = 8y,x² = 4y,A,"Using parabola equation: y² = 4ax, where a = 2, so y² = 4*2*x = 8x",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the ellipse with center (0, 0), major axis 6, and minor axis 4 is",x²/9 + y²/4 = 1,x²/4 + y²/9 = 1,x²/16 + y²/9 = 1,x²/9 + y²/16 = 1,A,"Using ellipse equation: x²/a² + y²/b² = 1, where a = 3, b = 2, so x²/9 + y²/4 = 1",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
"The equation of the hyperbola with center (0, 0), transverse axis 6, and conjugate axis 4 is",x²/9 - y²/4 = 1,x²/4 - y²/9 = 1,y²/9 - x²/4 = 1,y²/4 - x²/9 = 1,A,"Using hyperbola equation: x²/a² - y²/b² = 1, where a = 3, b = 2, so x²/9 - y²/4 = 1",GIKI_PIEAS,Conceptual,Medium,Mathematics,Introduction to Analytic Geometry
