Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"According to the collision theory, which factor primarily determines the rate of a chemical reaction at a constant temperature?",The total number of molecules in the container,The frequency of effective collisions,The average velocity of all molecules,The total volume of the reaction mixture,B,Reaction rate depends on the number of effective collisions per unit time. Option D is incorrect because not all collisions lead to reaction.,Collision Theory,Medium,Chemistry,Reaction Kinetics
"In the contact process, arsenic impurities must be removed to prevent 'catalytic poisoning'. This mechanism involves which of the following?",Preferential adsorption of impurities on the catalyst surface,Increasing the surface area of the catalyst,Changing the physical state of the catalyst,The reaction of the catalyst with the products,A,"Poisoning occurs when the catalyst surface is blocked by impurities. Option B refers to activation, which is the opposite of poisoning.",Catalytic Poisoning,Medium,Chemistry,Reaction Kinetics
"During the titration of KMnO4 with oxalic acid, the purple color disappears slowly at first but rapidly later. What explains this?",KMnO4 acts as the catalyst,Oxalic acid acts as the catalyst,The reaction is inhibited by acidic conditions,Mn2+ ions act as an autocatalyst,D,"Mn2+ acts as an autocatalyst, speeding up the reaction as it proceeds. Option A is wrong because KMnO4 is the reactant.",Autocatalysis,Hard,Chemistry,Reaction Kinetics
"When the temperature of a reaction is increased by 10 K, the rate usually doubles. Mechanistically, what is the primary cause?",The activation energy decreases,The value of the rate constant (k) increases,The molecularity of the reaction changes,The order of the reaction decreases,B,The rate constant k increases exponentially with temperature. Option A is wrong because Ea is generally independent of temperature.,Arrhenius Equation,Medium,Chemistry,Reaction Kinetics
"If a reaction mechanism involves a step with a very high activation energy (Ea), what can be inferred about that reaction?",The reaction will be extremely fast,The reaction will be exothermic,The reaction will be slow at room temperature,The reaction will have a high molecularity,C,"Large Ea means a steep energy barrier and slower rate. Option D is wrong because Ea is the barrier, not the total energy.",Activation Energy,Hard,Chemistry,Reaction Kinetics
Which of the following reaction mechanisms involves heterogeneous catalysis?,Hydrogenation of unsaturated oils using nickel,Hydrolysis of sugar in the presence of H2SO4,Lead chamber process for H2SO4,Decomposition of ozone in the presence of NO,A,"Heterogeneous catalysis involves different phases, usually a solid catalyst and gaseous/liquid reactants. Option B is homogeneous.",Heterogeneous Catalysis,Easy,Chemistry,Reaction Kinetics
A reaction is found to have an order of 1.5 with respect to a reactant. What does this suggest about its mechanism?,The reaction is an elementary step,The reaction follows a complex multi-step mechanism,The reaction is zero order with respect to all reactants,The reaction is independent of temperature,B,Fractional orders indicate complex mechanisms with multiple steps. Option A is wrong as elementary steps always have integer molecularity.,Order of Reaction,Hard,Chemistry,Reaction Kinetics
A catalyst is added to a reversible reaction. What is the mechanistic effect on the chemical equilibrium?,Increased yield of products,Change in the equilibrium constant value,Shift of equilibrium to the right,Faster attainment of the equilibrium state,D,"Catalysts do not change the equilibrium constant (Kc), only the rate to reach it. Option B is a common misconception.",Catalysis and Equilibrium,Medium,Chemistry,Reaction Kinetics
"In the acid-catalyzed hydrolysis of ethyl acetate, the concentration of water remains virtually constant. What is the order of this reaction?",Second order,Zero order,First order,Third order,C,Hydrolysis of ethyl acetate by an acid is a first-order reaction. Option A is wrong because water is in excess (pseudo-first order).,Reaction Order,Easy,Chemistry,Reaction Kinetics
The rate of a chemical reaction is typically measured by monitoring the change in concentration of a reactant or product over what?,Time,Temperature,Pressure,Volume,A,"Reaction rate is measured by change in concentration over time. Temperature, pressure, and volume are related but not the direct measure.",Introduction to Reaction Kinetics,Easy,Chemistry,Reaction Kinetics
"For a first-order reaction, the half-life is 20 minutes. What is the rate constant (in min^-1)?",0.0347,0.693,0.0200,0.347,A,"For a first-order reaction, t1/2 = 0.693/k. Thus, k = 0.693/20 = 0.0347. Option B is the value of 0.693, not k.",First-Order Reactions,Medium,Chemistry,Reaction Kinetics
The order of a reaction is determined by the,Molecularity of the reaction,Mechanism of the reaction,Rate law of the reaction,Stoichiometry of the reaction,C,"The order is determined by the rate law, not molecularity, mechanism, or stoichiometry directly.",Order of Reaction,Easy,Chemistry,Reaction Kinetics
The rate-determining step in a reaction mechanism is the,Fastest step,Slowest step,First step,Last step,B,"The slowest step determines the overall rate of the reaction, hence it's the rate-determining step.",Reaction Mechanisms,Easy,Chemistry,Reaction Kinetics
Catalysis involves a substance that,Increases the activation energy,Decreases the activation energy,Changes the equilibrium constant,Does not affect the reaction rate,B,"A catalyst lowers the activation energy, thus speeding up the reaction. It doesn't change the equilibrium constant.",Catalysis,Easy,Chemistry,Reaction Kinetics
"For the reaction 2N2O5 -> 4NO2 + O2, if the rate of disappearance of N2O5 is 0.020 M/s, what is the rate of appearance of NO2?",0.020 M/s,0.040 M/s,0.010 M/s,0.080 M/s,B,"Rate = -1/2(d[N2O5]/dt) = 1/4(d[NO2]/dt). Thus, d[NO2]/dt = 2 * 0.020 = 0.040 M/s.",Rate of Reaction,Medium,Chemistry,Reaction Kinetics
The half-life of a second-order reaction depends on the,Initial concentration of the reactant,Rate constant of the reaction,Both initial concentration and rate constant,Neither initial concentration nor rate constant,C,"For a second-order reaction, t1/2 = 1/(k[A]0), so it depends on both k and [A]0.",Second-Order Reactions,Medium,Chemistry,Reaction Kinetics
The activation energy of a reaction can be determined using the,Arrhenius equation,Van 't Hoff equation,Michaelis-Menten equation,Rate law,A,The Arrhenius equation relates the rate constant to temperature and activation energy.,Activation Energy,Easy,Chemistry,Reaction Kinetics
"For a zero-order reaction, the rate of reaction is",Directly proportional to the reactant concentration,Inversely proportional to the reactant concentration,Independent of the reactant concentration,Proportional to the square of the reactant concentration,C,"In a zero-order reaction, the rate is constant and doesn't depend on the reactant concentration.",Zero-Order Reactions,Easy,Chemistry,Reaction Kinetics
The effect of temperature on the rate of a chemical reaction is given by the,Arrhenius equation,Rate law,Van 't Hoff equation,Henderson-Hasselbalch equation,A,The Arrhenius equation describes how the rate constant changes with temperature.,Temperature and Reaction Rate,Easy,Chemistry,Reaction Kinetics
"A certain reaction is first order with respect to reactant A and second order with respect to reactant B. If the concentration of A is doubled and that of B is tripled, the rate of reaction will increase by a factor of",6,12,18,24,C,"New rate = k(2[A])(3[B])^2 = k(2)(9)[A][B]^2 = 18k[A][B]^2, so it increases by a factor of 18.",Rate Law and Order,Medium,Chemistry,Reaction Kinetics
The rate constant for a reaction is 0.05 s^-1 at 25°C. What is the half-life of this reaction?,13.86 s,20 s,10 s,6.93 s,A,"For a first-order reaction, t1/2 = 0.693/k = 0.693/0.05 = 13.86 s.",First-Order Reactions,Medium,Chemistry,Reaction Kinetics
The molecularity of a reaction is defined as the number of,Molecules of reactants that participate in a single step of the reaction mechanism,Molecules of products formed,Reactant molecules that collide,Molecules in the balanced chemical equation,A,Molecularity refers to the number of molecules involved in an elementary step.,Molecularity,Easy,Chemistry,Reaction Kinetics
"For a given reaction, the rate constant at 300 K is 0.01 s^-1 and at 310 K is 0.02 s^-1. What is the activation energy (approximately)?",53.6 kJ/mol,50 kJ/mol,60 kJ/mol,70 kJ/mol,A,Using the Arrhenius equation and simplifying gives Ea = R*ln(0.02/0.01)/(1/300 - 1/310) ≈ 53.6 kJ/mol.,Activation Energy and Temperature,Hard,Chemistry,Reaction Kinetics
The collision theory explains that the rate of a reaction depends on,The frequency of collisions and the fraction of effective collisions,The concentration of reactants only,The temperature only,The surface area only,A,Collision theory states that reaction rate depends on collision frequency and the fraction of collisions with sufficient energy and proper orientation.,Collision Theory,Medium,Chemistry,Reaction Kinetics
The rate of a reaction is affected by a catalyst because it,Changes the equilibrium constant,Increases the activation energy,Decreases the activation energy,Changes the reaction mechanism completely,C,"A catalyst works by lowering the activation energy, thus speeding up the reaction.",Catalysis,Easy,Chemistry,Reaction Kinetics
"For the reaction A + B -> C, the rate law is rate = k[A][B]. If the initial concentrations of A and B are 0.1 M and 0.2 M, respectively, and k = 0.05 M^-1s^-1, what is the initial rate of reaction?",0.001 M/s,0.01 M/s,0.0001 M/s,0.1 M/s,A,Initial rate = k[A][B] = 0.05 * 0.1 * 0.2 = 0.001 M/s.,Rate Law,Medium,Chemistry,Reaction Kinetics
The half-life of a radioactive substance is a characteristic property and is,Independent of the initial amount of substance,Dependent on the initial amount of substance,Affected by temperature,Affected by pressure,A,"The half-life of a radioactive substance is a constant, characteristic property, unaffected by initial amount, temperature, or pressure.",Radioactive Decay,Easy,Chemistry,Reaction Kinetics
"The reaction 2NO + O2 -> 2NO2 is third order overall. If the rate law is rate = k[NO]^2[O2], the order with respect to NO is",1,2,3,0,B,The rate law shows the reaction is second order with respect to NO.,Order of Reaction,Easy,Chemistry,Reaction Kinetics
"For the reaction 2NO + O2 → 2NO2, if the rate of disappearance of NO is 0.036 M/s, what is the rate of appearance of NO2?",0.018 M/s,0.036 M/s,0.072 M/s,0.012 M/s,B,Rate of appearance of NO2 equals the rate of disappearance of NO due to 1:1 stoichiometric ratio.,Rate of Reaction,Medium,Chemistry,Reaction Kinetics
"The decomposition of N2O5 is a first-order reaction. If the rate constant is 0.0021/min, what is the half-life?",330.04 min,330.04 s,165.02 min,0.00145 min,A,"For first-order reactions, half-life = ln(2)/k = 0.693/0.0021 = 330.04 min.",Half-life of Reactions,Easy,Chemistry,Reaction Kinetics
The rate law for the reaction A + 2B → C is rate = k[A]^2[B]. By what factor does the rate change if [A] is doubled and [B] is halved?,2,4,1/2,8,A,"New rate = k(2[A])^2([B]/2) = 2k[A]^2[B], so rate doubles.",Rate Laws,Medium,Chemistry,Reaction Kinetics
"For a certain reaction, the rate constant at 300 K is 2.5 × 10^(-3) s^(-1) and at 310 K is 5.0 × 10^(-3) s^(-1). What is the activation energy?",53.6 kJ/mol,50.3 kJ/mol,100 kJ/mol,200 kJ/mol,A,"Using Arrhenius equation, Ea = RT1T2 ln(k2/k1)/(T2-T1) = 53.6 kJ/mol.",Activation Energy,Hard,Chemistry,Reaction Kinetics
"The rate of a reaction is given by rate = k[A]. If the concentration of A is doubled, the rate increases by a factor of",2,4,1/2,1,A,"For first-order reactions, rate is directly proportional to [A], so doubling [A] doubles the rate.",Rate Laws,Easy,Chemistry,Reaction Kinetics
"For the reaction 2A + B → products, the rate law is rate = k[A]^2. What is the order with respect to B?",0,1,2,3,A,"B is not present in the rate law, indicating zero-order dependence on B.",Order of Reaction,Medium,Chemistry,Reaction Kinetics
The half-life of a first-order reaction is 20 minutes. What is the rate constant?,0.0347 min^(-1),0.693 min^(-1),0.0347 s^(-1),20 min^(-1),A,"For first-order reactions, k = ln(2)/t1/2 = 0.693/20 = 0.0347 min^(-1).",Half-life of Reactions,Easy,Chemistry,Reaction Kinetics
"The rate constant for a second-order reaction is 0.05 M^(-1)s^(-1). If the initial concentration is 0.2 M, what is the half-life?",100 s,50 s,200 s,400 s,A,"For second-order reactions, t1/2 = 1/(k[A]0) = 1/(0.05 × 0.2) = 100 s.",Half-life of Reactions,Medium,Chemistry,Reaction Kinetics
"The activation energy for a reaction is 50 kJ/mol. If the rate constant at 300 K is 2 × 10^(-3) s^(-1), what is the rate constant at 320 K?",8.34 × 10^(-3) s^(-1),4.23 × 10^(-3) s^(-1),1.04 × 10^(-2) s^(-1),6.45 × 10^(-3) s^(-1),A,"Using Arrhenius equation, k2 = k1 exp(Ea/R(1/T1 - 1/T2)) = 8.34 × 10^(-3) s^(-1).",Activation Energy,Hard,Chemistry,Reaction Kinetics
"A reaction is 50% complete in 20 minutes. If it is first-order, how long will it take for 75% completion?",40 min,60 min,30 min,45 min,A,"For a first-order reaction, 50% and 75% completion correspond to 1 and 2 half-lives, so 2 × 20 = 40 min.",Half-life of Reactions,Medium,Chemistry,Reaction Kinetics
"The rate of reaction A → products is given by rate = k[A]^n. If the rate increases 9 times when [A] is tripled, what is n?",1,2,3,0,B,"9 = (3)^n, so n = 2 because 3^2 = 9.",Order of Reaction,Medium,Chemistry,Reaction Kinetics
"For the reaction A → B, the rate constant is 0.01 s^(-1). If [A] = 0.1 M, what is the rate?",0.001 M/s,0.01 M/s,0.1 M/s,1 M/s,A,Rate = k[A] = 0.01 × 0.1 = 0.001 M/s for a first-order reaction.,Rate Laws,Easy,Chemistry,Reaction Kinetics
The half-life of a radioactive substance is 10 years. What fraction remains after 30 years?,1/8,1/4,1/2,1/16,A,"After 3 half-lives (30 years), (1/2)^3 = 1/8 remains.",Radioactive Decay,Easy,Chemistry,Reaction Kinetics
The rate constant of a reaction is 0.05 min^(-1). What is the time required for 90% completion?,46.04 min,23.02 min,92.08 min,11.51 min,A,"For a first-order reaction, t = ln([A]0/[A])/k = ln(10)/0.05 = 46.04 min.",First-Order Reactions,Medium,Chemistry,Reaction Kinetics
A catalyst lowers the activation energy from 100 kJ/mol to 80 kJ/mol. By what factor does the rate constant increase at 300 K?,2.35 × 10^3,1.65 × 10^2,55.46,1.04 × 10^4,C,"Using Arrhenius equation, k2/k1 = exp((Ea1 - Ea2)/RT) = 55.46.",Catalysis,Hard,Chemistry,Reaction Kinetics
"For the reaction 2NO2 → 2NO + O2, the rate of disappearance of NO2 is 0.02 M/s. What is the rate of appearance of O2?",0.01 M/s,0.02 M/s,0.04 M/s,0.005 M/s,A,Rate of appearance of O2 = (1/2) × rate of disappearance of NO2 = 0.01 M/s.,Rate of Reaction,Easy,Chemistry,Reaction Kinetics
"The rate law for a reaction is rate = k[A][B]. If [A] = [B] = 0.1 M, and k = 0.05 M^(-1)s^(-1), what is the rate?",5 × 10^(-4) M/s,5 × 10^(-3) M/s,5 × 10^(-2) M/s,5 × 10^(-5) M/s,A,Rate = k[A][B] = 0.05 × 0.1 × 0.1 = 5 × 10^(-4) M/s.,Rate Laws,Easy,Chemistry,Reaction Kinetics
"For a certain reaction, the rate constant doubles when the temperature increases from 298 K to 308 K. What is the activation energy?",52.9 kJ/mol,50.3 kJ/mol,53.6 kJ/mol,51.2 kJ/mol,C,"Using Arrhenius equation, Ea = RT1T2 ln(k2/k1)/(T2-T1) = 53.6 kJ/mol.",Activation Energy,Hard,Chemistry,Reaction Kinetics
"The decomposition of H2O2 is a first-order reaction. If the rate constant is 0.05 min^(-1), what is the time required for 75% decomposition?",27.72 min,13.86 min,41.58 min,55.44 min,A,"For 75% decomposition, t = ln(4)/k = ln(4)/0.05 = 27.72 min.",First-Order Reactions,Medium,Chemistry,Reaction Kinetics
"The rate constant for the reaction A → B is 0.02 s^(-1). If [A] = 0.2 M, what is the initial rate?",0.004 M/s,0.02 M/s,0.01 M/s,0.1 M/s,A,Initial rate = k[A] = 0.02 × 0.2 = 0.004 M/s for a first-order reaction.,Rate Laws,Easy,Chemistry,Reaction Kinetics
"For the reaction 2NO + O2 → 2NO2, the rate law is given by rate = k[NO]^2[O2]. What is the order of this reaction?",1,2,3,4,C,The reaction is third-order because the sum of the exponents in the rate law is 3. Option B is incorrect because it only considers the exponent of one reactant.,Rate Laws and Order of Reaction,Easy,Chemistry,Reaction Kinetics
The half-life of a first-order reaction is 20 minutes. How long will it take for the reactant concentration to decrease to 1/8 of its initial value?,20 minutes,40 minutes,60 minutes,80 minutes,C,"For a first-order reaction, three half-lives are required to decrease the concentration to 1/8. Option A is incorrect because it represents only one half-life.",Half-Life of Reactions,Medium,Chemistry,Reaction Kinetics
A certain reaction has a rate constant that is independent of the reactant concentration. What is the order of this reaction?,0,1,2,3,A,"A zero-order reaction has a rate constant independent of reactant concentration. Option B is incorrect because a first-order reaction's rate constant is not dependent on concentration, but its rate is.",Rate Laws and Order of Reaction,Easy,Chemistry,Reaction Kinetics
"For the reaction A + B → products, the rate law is rate = k[A][B]. If the concentration of A is doubled and that of B is halved, what is the effect on the rate?",The rate remains the same,The rate doubles,The rate halves,The rate quadruples,A,Doubling [A] and halving [B] results in no net change in the rate because 2 * 0.5 = 1. Option B is incorrect because it ignores the effect of halving [B].,Rate Laws and Order of Reaction,Medium,Chemistry,Reaction Kinetics
"The activation energy of a reaction is 50 kJ/mol. If a catalyst lowers this energy by 20 kJ/mol, what is the effect on the rate constant?",It decreases by a factor of 2,It remains the same,"It increases, but the exact factor depends on temperature",It increases by a factor of 2,C,"Lowering the activation energy increases the rate constant. The exact factor depends on the temperature, as described by the Arrhenius equation. Option B is incorrect because it ignores the effect of the catalyst.",Activation Energy and Catalysis,Medium,Chemistry,Reaction Kinetics
A reaction is found to be second-order with respect to one reactant. What happens to the rate if the concentration of this reactant is doubled?,The rate doubles,The rate remains the same,The rate quadruples,The rate halves,C,"For a second-order reaction, doubling the reactant concentration quadruples the rate. Option A is incorrect because it applies to a first-order reaction.",Rate Laws and Order of Reaction,Easy,Chemistry,Reaction Kinetics
"For a certain reaction, the rate constant at 25°C is 0.01 s^-1 and at 35°C is 0.02 s^-1. What can be inferred about the activation energy?",It is very high,It is very low,It is moderate,Cannot be determined,C,"The rate constant roughly doubles with a 10°C increase, indicating a moderate activation energy. Option A is incorrect because very high activation energy would result in a much larger change in rate constant with temperature.",Activation Energy and Temperature Dependence,Medium,Chemistry,Reaction Kinetics
The decomposition of hydrogen peroxide is catalyzed by iodide ions. What role do iodide ions play in this reaction?,Reactant,Product,Catalyst,Inhibitor,C,"Iodide ions act as a catalyst, speeding up the reaction without being consumed. Option A is incorrect because a reactant is consumed during the reaction.",Catalysis,Easy,Chemistry,Reaction Kinetics
A reaction has a rate law rate = k[A]. What is the unit of the rate constant k?,s^-1,M s^-1,M^-1 s^-1,M^-2 s^-1,A,"For a first-order reaction, the unit of k is s^-1. Option B is incorrect because it is the unit for a zero-order reaction rate, not the rate constant.",Rate Laws and Order of Reaction,Easy,Chemistry,Reaction Kinetics
The rate of a reaction is observed to be independent of the concentration of the reactants. What is the order of this reaction?,0,1,2,3,A,A zero-order reaction has a rate independent of reactant concentration. Option B is incorrect because a first-order reaction's rate is dependent on the concentration of one reactant.,Rate Laws and Order of Reaction,Easy,Chemistry,Reaction Kinetics
"For the reaction 2A → products, the rate law is rate = k[A]^2. If the concentration of A is tripled, what is the effect on the initial rate?",It triples,It remains the same,It increases 9 times,It decreases,C,Tripling [A] increases the rate by 3^2 = 9 times for a second-order reaction. Option A is incorrect because it applies to a first-order reaction.,Rate Laws and Order of Reaction,Medium,Chemistry,Reaction Kinetics
A catalyst is added to a reaction at equilibrium. What is the effect on the equilibrium constant?,It increases,It decreases,It remains the same,Cannot be determined,C,"A catalyst does not affect the equilibrium constant; it only speeds up the attainment of equilibrium. Option A is incorrect because the equilibrium constant is determined by thermodynamic properties, not kinetics.",Catalysis and Equilibrium,Medium,Chemistry,Reaction Kinetics
The half-life of a radioactive substance is 10 years. How much of the substance will remain after 30 years?,1/2,1/4,1/8,1/16,C,"After three half-lives (30 years), 1/8 of the substance remains. Option A is incorrect because it represents the amount remaining after one half-life.",Half-Life of Radioactive Substances,Easy,Chemistry,Reaction Kinetics
"The rate of a reaction is given by rate = k[A][B]. If [A] = [B] = 1 M, the rate is 0.01 M/s. What is the value of k?",0.01,0.1,1,10,A,k = rate / ([A][B]) = 0.01 / (1*1) = 0.01 M^-1s^-1. Option B is incorrect because it does not correctly calculate k.,Rate Laws and Order of Reaction,Medium,Chemistry,Reaction Kinetics
"For a reaction with a very high activation energy, what is the effect of increasing the temperature on the rate constant?",It has little effect,It decreases the rate constant,It significantly increases the rate constant,Cannot be determined,C,"Reactions with high activation energy are very sensitive to temperature changes, showing a significant increase in rate constant with temperature. Option A is incorrect because it applies to reactions with low activation energy.",Activation Energy and Temperature Dependence,Hard,Chemistry,Reaction Kinetics
"The molecularity of an elementary reaction is determined by the number of molecules that participate as reactants. For the reaction 2NO + O2 → 2NO2, what is the molecularity?",1,2,3,4,C,"The reaction involves three molecules (2NO + O2), making it termolecular. Option B is incorrect because it suggests a bimolecular reaction.",Molecularity of Elementary Reactions,Easy,Chemistry,Reaction Kinetics
A reaction is catalyzed by an enzyme. What is the effect on the activation energy?,It is increased,It remains the same,It is decreased,Cannot be determined,C,"Enzymes lower the activation energy, speeding up the reaction. Option B is incorrect because enzymes change the reaction pathway to lower the activation energy.",Catalysis,Easy,Chemistry,Reaction Kinetics
"For a first-order reaction, the half-life is 20 minutes. What fraction of the reactant remains after 60 minutes?",1/2,1/4,1/8,1/16,C,"After three half-lives, 1/8 of the reactant remains. Option A is incorrect because it represents the fraction remaining after one half-life.",Half-Life of Reactions,Medium,Chemistry,Reaction Kinetics
A certain reaction has a negative ΔG. What can be inferred about the rate of this reaction?,It is fast,It is slow,It is at equilibrium,Cannot be determined,D,"ΔG indicates thermodynamic favorability, not the rate of reaction. A negative ΔG does not necessarily mean the reaction is fast. Option A is incorrect because it confuses thermodynamics with kinetics.",Thermodynamics and Kinetics,Hard,Chemistry,Reaction Kinetics
"In a reaction mechanism, the rate-determining step is compared to other steps. Which feature distinguishes it?",Highest activation energy,Lowest enthalpy change,Most exothermic,Fastest step,A,Rate-determining step has highest activation energy. Other steps have lower energy barriers.,Reaction Mechanisms,Medium,Chemistry,Reaction Kinetics
Two reactions with identical rate laws but different mechanisms. What conclusion is valid?,Same intermediates,Same overall stoichiometry,Same activation energy,Same catalyst requirement,B,"Rate laws depend on stoichiometry, not mechanism. Different mechanisms can share overall equation.",Rate Laws,Hard,Chemistry,Reaction Kinetics
"A catalyst lowers activation energy for both forward and reverse reactions. Compared to uncatalyzed, what remains unchanged?",Reaction rate,Equilibrium position,Temperature requirement,Energy of transition state,B,Catalysts affect rate not equilibrium. Distractor B confuses catalyst with temperature effects.,Catalysis,Medium,Chemistry,Reaction Kinetics
Comparing first-order and second-order reactions: Which parameter changes with concentration in both?,Rate constant k,Half-life,Molecularity,Reaction mechanism,B,Half-life depends on order. First-order: constant half-life; second-order: concentration-dependent.,Order of Reactions,Medium,Chemistry,Reaction Kinetics
Two enzymes (A and B) catalyze same reaction but differ in active site shape. Which kinetic parameter must differ?,Vmax,Km,Activation energy,Enzyme concentration,C,Active site shape affects activation energy. Other parameters depend on substrate affinity.,Enzyme Kinetics,Hard,Chemistry,Reaction Kinetics
Comparing collision theory and transition state theory. Which concept is unique to transition state theory?,Orientation requirements,Energy barriers,Activated complex,Frequency of collisions,C,Activated complex is central to transition state theory. Collision theory focuses on effective collisions.,Theories of Reaction Rates,Medium,Chemistry,Reaction Kinetics
Two first-order reactions with same rate constant. How do their half-lives compare?,Differ by stoichiometry,Exactly equal,Vary with temperature,Depend on initial concentration,B,Half-life t1/2 = ln(2)/k. Same k means same half-life regardless of reaction details.,Half-Life Calculations,Easy,Chemistry,Reaction Kinetics
A reaction shows pseudo-first-order behavior. What differentiates this from true first-order?,Rate law derivation,Mechanism steps,Excess concentration of one reactant,Temperature dependence,C,Pseudo-first-order occurs when one reactant is in excess. True first-order has single concentration term.,Rate Laws,Medium,Chemistry,Reaction Kinetics
Comparing exothermic and endothermic reaction profiles. Which feature is identical?,Activation energy magnitude,Energy of reactants,Energy of products,Difference in energy between reactants and products,D,Enthalpy change is magnitude difference. Activation energies differ between exo/endothermic.,Energy Profiles,Medium,Chemistry,Reaction Kinetics
Two reactions have same rate law but different rate constants. What must differ?,Reaction order,Mechanism,Temperature,Stoichiometry,C,Rate constant k is temperature-dependent. Same rate law at different temps gives different k.,Rate Constants,Hard,Chemistry,Reaction Kinetics
A reversible reaction compared to its irreversible counterpart. Which parameter must change?,Rate equation form,Equilibrium constant,Activation energy for reverse step,Overall reaction order,C,Reverse step has distinct activation energy. Irreversible reactions neglect reverse pathway.,Reversible Reactions,Medium,Chemistry,Reaction Kinetics
Comparing Arrhenius and collision theories. Which concept is unique to Arrhenius?,Collision frequency,Activation energy,Orientation factor,Energy distribution curve,D,Arrhenius includes energy distribution concept. Collision theory focuses on orientation requirements.,Theories of Reaction Rates,Medium,Chemistry,Reaction Kinetics
Two catalysts (A and B) accelerate same reaction but differ in binding sites. Which kinetic parameter must differ?,Vmax,Km,Turnover number,Substrate specificity,D,Binding site differences alter specificity. Turnover numbers depend on catalytic efficiency.,Enzyme Catalysis,Hard,Chemistry,Reaction Kinetics
