Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The sum of the series 2 + 4 + 6 + ... to n terms is,n(n+1),n(n+1)/2,n² + n,n²,A,This is an AP with a = 2 and d = 2. The sum is n/2 [2a + (n-1)d] = n(n+1).,NET,Conceptual,Medium,Mathematics,Sequences and Series
Find the sum of the series 1 + 2 + 3 + ... + 20,200,210,220,230,B,"Using the formula n(n+1)/2, where n = 20, we get 20(20+1)/2 = 210",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The nth term of an AP is 2n + 1. Find the first term,1,2,3,4,C,"Put n = 1, then the first term is 2(1) + 1 = 3",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the first n terms of a GP is given by (a(1-r^n))/(1-r). If a = 1, r = 1/2, find the sum to infinity",1,2,3,4,B,"As n approaches infinity, r^n approaches 0, so sum = a/(1-r) = 1/(1-1/2) = 2",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an AP, the 3rd term is 7 and the 7th term is 15. Find the common difference",1,2,3,4,B,"Using the formula a + (n-1)d, we get a + 2d = 7 and a + 6d = 15. Subtracting gives 4d = 8, so d = 2",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the nth term of a sequence is n² + 1, find the 5th term",24,25,26,27,C,"Put n = 5, then the 5th term is 5² + 1 = 25 + 1 = 26",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In a GP, the first term is 2 and the common ratio is 3. Find the 4th term",52,54,56,58,B,"Using the formula ar^(n-1), we get 2(3)^(4-1) = 2(3)³ = 2(27) = 54",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the first 10 terms of an AP is 100 and the sum of the first 20 terms is 400. Find the first term,1,2,3,4,A,"Using the formula n/2 [2a + (n-1)d], we get two equations: 5(2a + 9d) = 100 and 10(2a + 19d) = 400. Solving gives a = 1",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In a sequence, the nth term is given by 2n - 1. Find the sum of the first 5 terms",20,25,30,35,B,"The first 5 terms are 1, 3, 5, 7, 9. Sum = 1 + 3 + 5 + 7 + 9 = 25",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"The product of the first 5 terms of a GP is 243. If the first term is 3, find the common ratio",1,2,3,4,C,"Using the formula ar^(n-1), the product of the first 5 terms is a * ar * ar² * ar³ * ar⁴ = a^5 * r^(1+2+3+4) = a^5 * r^10. So, 3^5 * r^10 = 243, giving r = 1 or 3^(5/10) = 3^(1/2). But r = 1 gives product = 3^5 = 243, so r = 1 is valid, but we check for r = 3^(1/2) and see if the product equals 243",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"The 10th term of an AP is 20. If the common difference is 2, find the first term",0,1,2,3,C,"Using the formula a + (n-1)d, we get a + 9(2) = 20. So, a + 18 = 20, giving a = 2",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In a GP, the sum of the first 2 terms is 6 and the sum of the first 3 terms is 14. Find the common ratio",1,2,3,4,B,"Using the formula a(1-r^n)/(1-r), we get a(1-r²)/(1-r) = 6 and a(1-r³)/(1-r) = 14. Simplifying gives a(1+r) = 6 and a(1+r+r²) = 14. Dividing gives (1+r+r²)/(1+r) = 14/6, which simplifies to 1 + r/(1+r) = 7/3. So, r/(1+r) = 4/3, giving 3r = 4 + 4r, so r = 2 (on rearranging and checking)",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 2 + 4 + 6 + ... + 20 is,100,110,120,130,B,"This is an AP with a = 2, d = 2, and n = 10. Sum = n/2 (a + l) = 10/2 (2 + 20) = 5(22) = 110",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an AP, the first term is 1 and the common difference is 3. Find the 10th term",25,26,27,28,D,"Using the formula a + (n-1)d, we get 1 + (10-1)3 = 1 + 9(3) = 1 + 27 = 28",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The nth term of a sequence is 1/n. Find the sum of the first 5 terms,1.2,1.5,2.28,3.2,C,"The first 5 terms are 1, 1/2, 1/3, 1/4, 1/5. Sum = 1 + 1/2 + 1/3 + 1/4 + 1/5 = 2.28 (approx)",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In a GP, the first term is 4 and the 4th term is 108. Find the common ratio",2,3,4,5,B,"Using the formula ar^(n-1), we get 4r^(4-1) = 108. So, 4r³ = 108, giving r³ = 27, hence r = 3",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the first n terms of an AP is n² + 2n. Find the nth term,2n + 1,2n + 3,2n - 1,2n + 4,B,"Using the formula Sn = n/2 [2a + (n-1)d], we can derive the nth term. Given Sn = n² + 2n, we find the nth term by calculating Sn - S(n-1)",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an AP, the sum of the first 5 terms is 25 and the 5th term is 9. Find the first term",1,2,3,4,A,"Using the formula n/2 (a + l), we get 5/2 (a + 9) = 25. So, a + 9 = 10, giving a = 1",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The 5th term of a GP is 16 and the 8th term is 128. Find the common ratio,1,2,3,4,B,"Using the formula ar^(n-1), we get ar^(4) = 16 and ar^(7) = 128. Dividing gives r³ = 8, so r = 2",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"In a sequence, the nth term is given by n + 1/n. Find the sum of the first 3 terms",4.3,5.3,6.3,7.3,C,"The first 3 terms are 2, 2.5, 3.33 (approx). Sum = 2 + 2.5 + 3.33 = 7.83, but on precise calculation: 2 + 5/2 + 10/3 = 6.33 (approx)",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 1 + 2x + 3x² + ... to n terms is?,(1 - (n + 1)x^n + n*x^(n+1)) / (1 - x)²,(1 - n*x^n + (n-1)*x^(n+1)) / (1 + x)²,(1 + n*x^n - (n+1)*x^(n+1)) / (1 - x)²,(1 - (n - 1)*x^n + n*x^(n-1)) / (1 + x)²,C,"Using the formula for sum of series: S = ∑[n=1 to n] n*x^(n-1) = 1 / (1 - x)², and adjusting for x, we derive the sum.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of an AP is n² + 3n, then the nth term is?",2n + 4,2n + 2,n + 2,2n - 1,A,"Using the sum formula S_n = n/2 * [2a + (n-1)d] and given S_n = n² + 3n, we equate and simplify to find the nth term.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of an infinite geometric series with first term 2 and common ratio 1/3 is?,3,2,4,5,A,"Using the formula for sum of infinite geometric series: S = a / (1 - r), where a = 2 and r = 1/3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the ratio of the sum of n terms of two APs is (2n + 3) : (3n + 2), then the ratio of their 10th terms is?", 23 / 32, 11 / 14, 13 / 17, 25 / 31,A,"Using the sum ratio formula and substituting n = 2n-1 to find the ratio of nth terms, then substituting n = 10.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The nth term of a sequence is 3n - 2. The sum of the first 20 terms is?,580,590,570,560,B,"Using the formula for the sum of an AP: S_n = n/2 * (a + l), where a is the first term and l is the last term.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 1 + 3 + 5 + ... to n terms is?,n²,n(n+1),n(n+1)/2,n(n-1)/2,A,Using the formula for the sum of the first n odd numbers: S_n = n².,GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the 5th term of a GP is 16 and the 8th term is 128, then the common ratio is?",2,4, 1/2, 1/4,A,"Using the formula for nth term of a GP: a_n = a*r^(n-1), and given a_5 and a_8, we find r by dividing the two equations.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the first n natural numbers is?,n(n+1)/2,n(n-1)/2,n²,n(n+1),A,Using the formula for the sum of the first n natural numbers: S_n = n(n+1)/2.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The product of the first 5 terms of a GP with first term 2 and common ratio 3 is?,2⁵ * 3¹⁰,2⁵ * 3⁵,2¹⁰ * 3⁵,2¹⁰ * 3¹⁰,A,"Using the formula for nth term of a GP: a_n = a*r^(n-1), and multiplying the first 5 terms.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of an infinite series is 4 and the first term is 2, then the common ratio is?", 1/2, 1/3, 1/4, 3/4,A,"Using the formula for sum of infinite geometric series: S = a / (1 - r), where S = 4 and a = 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"The 10th term of the sequence 2, 5, 8, 11, ... is?",29,30,28,31,A,"Using the formula for nth term of an AP: a_n = a + (n-1)d, where a = 2 and d = 3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the cubes of the first n natural numbers is?,(n(n+1)/2)²,n²(n+1)²/4,n(n+1)(n+2)/6,n(n+1)/2,A,Using the formula for sum of cubes of first n natural numbers: S = (∑n)² = (n(n+1)/2)².,GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The 5th term of an AP is 15 and the 10th term is 30. The first term is?,3,5,7,9,A,"Using the formula for nth term of an AP: a_n = a + (n-1)d, and given a_5 and a_10, we solve for a.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the ratio of the sum of n terms of two APs is (7n + 1) : (4n + 27), then the ratio of their 11th terms is?", 148 / 111, 154 / 123, 78 / 61, 148 / 115,A,"Using the sum ratio formula and substituting n = 2n-1 to find the ratio of nth terms, then substituting n = 11.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 1² + 2² + 3² + ... to n terms is?,n(n+1)(2n+1)/6,n(n-1)(2n-1)/6,n(n+1)(n+2)/6,n²(n+1)²/4,A,Using the formula for sum of squares of the first n natural numbers: S_n = n(n+1)(2n+1)/6.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The nth term of a sequence is given by 2n + 1. The sum of the first 15 terms is?,255,240,225,270,A,"Using the formula for sum of an AP: S_n = n/2 * (a + l), where a is the first term and l is the last term.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the first term of a GP is 3 and the common ratio is 2, then the 6th term is?",96,48,192,24,A,"Using the formula for nth term of a GP: a_n = a*r^(n-1), where a = 3 and r = 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the first 20 terms of the sequence 1, 4, 7, 10, ... is?",610,590,570,620,B,"Using the formula for sum of an AP: S_n = n/2 * (a + l), where a is the first term and l is the last term.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of a sequence is 2n² + 3n, then the nth term is?",4n + 1,4n - 1,2n + 1,2n - 1,A,"Using the sum formula S_n = n/2 * [2a + (n-1)d] and given S_n = 2n² + 3n, we equate and simplify to find the nth term.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
The sum of an infinite GP with first term 1 and common ratio 1/2 is?,2,3,4,1,A,"Using the formula for sum of infinite geometric series: S = a / (1 - r), where a = 1 and r = 1/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Sequences and Series
"What is the sum of the first 10 terms of the sequence: 2, 5, 8, 11, ...?",155,150,145,140,A,The sequence is an arithmetic progression with d = 3. Sum = n/2 * (2a + (n-1)d) = 10/2 * (2*2 + (10-1)*3) = 155.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the nth term of a sequence is given by 3n - 2, what is the 10th term?",25,28,30,32,B,Substitute n = 10 into the formula: 3(10) - 2 = 30 - 2 = 28.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of an infinite geometric series is 16 and the first term is 8. What is the common ratio?, 1/4, 1/2, 3/4, 1/8,B,Sum = a / (1 - r). 16 = 8 / (1 - r). 1 - r = 8/16 = 1/2. r = 1/2.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an arithmetic sequence, the 5th term is 20 and the 10th term is 40. What is the first term?",4,0,8,12,B,Use the formula for the nth term: a + (n-1)d. For 5th term: a + 4d = 20. For 10th term: a + 9d = 40. Solve the equations to get a = 0.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The product of the first three terms of a geometric sequence is 27. What is the second term?,3,9,1,27,A,"Let the terms be a, ar, ar². Product = a * ar * ar² = a³ * r³ = 27. a*r = 3, so the second term is 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
What is the sum of the series: 1 + 1/2 + 1/4 + 1/8 + ... to 10 terms?, 1023/512, 511/256, 2047/1024, 1023/1024,A,The series is a geometric progression with r = 1/2. Sum = a * (1 - r^n) / (1 - r) = 1 * (1 - (1/2)^10) / (1 - 1/2) = 1023/512.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of a sequence is n² + 2n, what is the nth term?",2n + 3,2n + 1,n + 1,3n - 1,B,The nth term is the difference between the sum of the first n terms and the sum of the first (n-1) terms: n² + 2n - ((n-1)² + 2(n-1)) = 2n + 1.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The 3rd term of a geometric sequence is 4 and the 6th term is 32. What is the common ratio?,1,2,3,4,B,"Use the formula for the nth term: ar^(n-1). For 3rd term: ar² = 4. For 6th term: ar^5 = 32. Divide the two equations to get r³ = 8, so r = 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an arithmetic progression, the sum of the first 5 terms is 50 and the sum of the first 10 terms is 200. What is the first term?",2,4,6,8,A,Use the sum formula: 5/2 * (2a + 4d) = 50 and 10/2 * (2a + 9d) = 200. Simplify and solve the equations to get a = 2.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"What is the 12th term of the sequence: 1, 2, 4, 8, ...?",2048,1024,4096,512,A,The sequence is a geometric progression with r = 2. The nth term is given by ar^(n-1) = 1 * 2^(12-1) = 2048.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the first n terms of an arithmetic sequence is 3n² + 2n. What is the common difference?,4,6,3,2,B,"The nth term is 6n - 1 (derived from sum formula). The (n-1)th term is 6(n-1) - 1. The difference between the nth and (n-1)th term is 6, so d = 6.",LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the 2nd term of a geometric sequence is 6 and the 5th term is 48, what is the first term?",1,2,3,4,C,"Use the formula for the nth term: ar^(n-1). For 2nd term: ar = 6. For 5th term: ar⁴ = 48. Divide the two equations to get r³ = 8, so r = 2. Then, a = 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of an infinite geometric series is 9 and the common ratio is 1/3. What is the first term?,6,7,8,6 (2),A,Sum = a / (1 - r). 9 = a / (1 - 1/3) = a / (2/3). a = 9 * (2/3) = 6.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an arithmetic sequence, the 2nd term is 5 and the 7th term is 20. What is the common difference?",2,3,4,5,B,Use the formula for the nth term: a + (n-1)d. For 2nd term: a + d = 5. For 7th term: a + 6d = 20. Solve the equations to get d = 3.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"What is the sum of the first 8 terms of the sequence: 2, 6, 18, 54, ...?",6560,4374,3280,2186,B,The sequence is a geometric progression with r = 3. Sum = a * (1 - r^n) / (1 - r) = 2 * (1 - 3^8) / (1 - 3) = 4374.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the nth term of a sequence is 2n + 1, what is the sum of the first 10 terms?",120,110,100,90,A,The sequence is an arithmetic progression. Sum = n/2 * (a + l) = 10/2 * (3 + 21) = 120.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The 4th term of a geometric sequence is 8 and the 7th term is 64. What is the common ratio?,1,2,3,4,B,"Use the formula for the nth term: ar^(n-1). For 4th term: ar³ = 8. For 7th term: ar^6 = 64. Divide the two equations to get r³ = 8, so r = 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"In an arithmetic sequence, the sum of the first 10 terms is 100 and the sum of the first 20 terms is 400. What is the first term?",-2,-1,1,2,B,Use the sum formula: 10/2 * (2a + 9d) = 100 and 20/2 * (2a + 19d) = 400. Simplify and solve the equations to get a = -1.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"What is the 8th term of the sequence: 1, 3, 9, 27, ...?",2187,729,6561,243,A,The sequence is a geometric progression with r = 3. The nth term is given by ar^(n-1) = 1 * 3^(8-1) = 2187.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the first n terms of a sequence is 2n² - n. What is the nth term?,4n - 3,3n - 2,2n + 1,n + 1,A,The nth term is the difference between the sum of the first n terms and the sum of the first (n-1) terms: 2n² - n - (2(n-1)² - (n-1)) = 4n - 3.,LUMS_SAT,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the first n terms of an AP is given by Sn = n/2 [2a + (n-1)d]. If Sn = 210, a = 2, d = 3, then n = ?",5,7,10,12,B,Substitute given values into the sum formula: 210 = n/2 [4 + (n-1)3]. Simplify to get a quadratic equation in n.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"The nth term of a GP is given by an = ar^(n-1). If a = 2, r = 2, then the 5th term is?",16,32,64,128,B,"Use the nth term formula: an = 2 * 2^(n-1). For n = 5, an = 2 * 2⁴ = 32.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of an infinite GP is S = a / (1 - r). If a = 1, S = 2, then r = ?", 1/2, 1/3, 2/3, 3/4,A,Substitute given values into the sum formula: 2 = 1 / (1 - r). Simplify to get 1 - r = 1/2.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the series 1 + 2 + 3 + ... + n is given by n(n+1)/2. If the sum is 55, then n = ?",9,10,11,12,B,Set n(n+1)/2 = 55 and solve for n: n² + n - 110 = 0.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"If the 2nd term of an AP is 4 and the 5th term is 13, then the common difference d = ?",2,3,4,5,B,Use the nth term formula: a + d = 4 and a + 4d = 13. Subtract to eliminate a and solve for d.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"The product of the first n terms of a GP is Pn = (ar^(n-1))^(n/2) * (a^(n/2)). If a = 2, r = 2, then P5 = ?",2^10,2^15,2²0,2²5,B,"For a GP, Pn = a^n * r^(n(n-1)/2). For n = 5, P5 = 2^5 * 2^(5*4/2) = 2^15.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of an AP is n² + 2n, then the nth term an = ?",2n + 1,2n + 3,n + 1,n + 3,B,The nth term an = Sn - S(n-1). Substitute Sn and simplify to get an = 2n + 3.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the first n odd numbers is n². If the sum is 49, then n = ?",5,6,7,8,C,Set n² = 49. Solve for n to get n = 7.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"If the nth term of an AP is 2n + 1, then the sum of the first n terms Sn = ?",n(n+1),n(n+2),n² + n,n² + 2n,B,Use the formula for Sn and substitute an = 2n + 1. Simplify to get Sn = n(n+2).,NET,Conceptual,Medium,Mathematics,Sequences and Series
The nth term of a sequence is given by an = 1 / n(n+1). The sum of the first n terms Sn = ?,n / (n+1),(n+1) / n,1 / (n+1),1 / n,A,Notice that an = 1/n - 1/(n+1). The sum telescopes to Sn = 1 - 1/(n+1) = n/(n+1).,NET,Conceptual,Medium,Mathematics,Sequences and Series
"If a, b, c are in AP, then b = ?",(a+c)/2,(a-c)/2,a+c,a-c,A,"By definition of AP, 2b = a + c. So, b = (a+c)/2.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"If a, b, c are in GP, then b = ?",√(ac),√(a/c),(a+c)/2,(a-c)/2,A,"By definition of GP, b² = ac. So, b = √(ac).",NET,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 1 + 1/2 + 1/4 + ... to infinity is?,1,2,3,4,B,"This is an infinite GP with a = 1, r = 1/2. Use S = a / (1 - r) = 1 / (1 - 1/2) = 2.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of a GP is 2(1 - (1/2)^n), then the common ratio r = ?", 1/2, 1/3,2,3,A,The sum formula for GP is Sn = a(1 - r^n)/(1 - r). Compare with the given sum to identify r = 1/2.,NET,Conceptual,Medium,Mathematics,Sequences and Series
"If a, b, c are in HP, then b = ?",2ac / (a+c),(a+c)/2,a+c,a-c,A,"By definition of HP, 1/b = (1/2)(1/a + 1/c). Simplify to get b = 2ac / (a+c).",NET,Conceptual,Medium,Mathematics,Sequences and Series
"The nth term of an AP is given by an = a + (n-1)d. If a = 1, d = 2, then the 10th term is?",17,19,20,21,B,"Use the nth term formula: an = 1 + (n-1)2. For n = 10, an = 1 + 9*2 = 19.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of the first n terms of an AP is 3n² + 2n, then the first term a = ?",5,6,7,8,A,Put n = 1 in Sn = 3n² + 2n to get S1 = a = 3*1 + 2*1 = 5.,NET,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 2 + 4 + 6 + ... + 2n is?,n(n+1),n(n-1),n² + n,n² - n,A,"This is an AP with a = 2, d = 2. Use Sn = n/2 [2a + (n-1)d] = n(n+1).",NET,Conceptual,Medium,Mathematics,Sequences and Series
"If a, b, c are in AP and b = 5, then the value of (a+c) is?",8,10,12,14,B,"Since b = (a+c)/2, then a+c = 2b = 2*5 = 10.",NET,Conceptual,Medium,Mathematics,Sequences and Series
"The sum of the first n natural numbers is given by n(n+1)/2. If the sum is 28, then n = ?",6,7,8,9,B,Set n(n+1)/2 = 28. Solve the quadratic equation n² + n - 56 = 0.,NET,Conceptual,Medium,Mathematics,Sequences and Series
The sum of first n natural numbers is given by,n(n+1)/2,n(n-1)/2,n²,n(n+1),A,"Using the formula for sum of an arithmetic series: n/2 * (a + l), where a = 1 and l = n.",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"The nth term of the sequence 2, 5, 8, 11, ... is",3n - 1,3n + 1,2n + 1,2n - 1,A,The given sequence is an arithmetic progression with common difference 3 and first term 2.,ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the series 1 + 3 + 5 + ... + (2n-1) is,n²,n(n+1),n(n-1)/2,n(n+1)/2,A,"The given series is an arithmetic progression with n terms, first term 1, and last term 2n-1.",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"If the sum of n terms of an AP is 3n² + 5n, then its nth term is",6n + 2,6n - 2,6n + 1,6n - 1,A,"Using the formula for sum of n terms: Sn = n/2 * [2a + (n-1)d], and then finding the nth term.",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
The sum of the infinite geometric series 1 + 1/2 + 1/4 + ... is,2,3,4,1,A,"Using the formula for sum of an infinite geometric series: a / (1 - r), where a = 1 and r = 1/2.",ECAT,Conceptual,Medium,Mathematics,Sequences and Series
"The 10th term of the sequence 1, 2, 4, 8, ... is",256,512,1024,2048,B,The given sequence is a geometric progression with common ratio 2 and first term 1.,ECAT,Conceptual,Medium,Mathematics,Sequences and Series
