Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A polymer has a glass transition temperature of 100°C. What happens to its properties above this temperature?,It becomes more brittle,It becomes more flexible,It remains unchanged,It melts,B,"Above the glass transition temperature, the polymer becomes more flexible due to increased molecular motion.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
What is the effect of increasing the degree of crystallinity on the density of a polymer?,Density decreases,Density increases,Density remains unchanged,Density becomes zero,B,"Increasing crystallinity leads to a more ordered structure, resulting in higher density.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following polymers is known for its high thermal stability?,Polyethene,Polypropene,Poly(tetrafluoroethene),Poly(vinyl chloride),C,Poly(tetrafluoroethene) has high thermal stability due to its strong C-F bonds.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the process by which a polymer is cross-linked using sulfur?,Vulcanization,Cross-linking,Depolymerization,Polymerization,A,"Vulcanization is the process of cross-linking a polymer using sulfur, resulting in improved mechanical properties.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
A sample of polypropene has a tacticity of 90% isotactic. What does this mean?,90% of the monomer units have a random arrangement,90% of the monomer units have a regular arrangement,90% of the polymer chains are branched,90% of the polymer chains are cross-linked,B,"Isotactic tacticity refers to a regular arrangement of monomer units, resulting in a more ordered structure.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of polymerization involves the use of a Ziegler-Natta catalyst?,Free radical polymerization,Cationic polymerization,Coordination polymerization,Anionic polymerization,C,"Coordination polymerization involves the use of a Ziegler-Natta catalyst, which facilitates the formation of a stereoregular polymer.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
What is the effect of increasing the molecular weight of a polymer on its viscosity?,Viscosity decreases,Viscosity increases,Viscosity remains unchanged,Viscosity becomes zero,B,"Increasing molecular weight leads to increased entanglements, resulting in higher viscosity.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is an example of a thermosetting polymer?,Polyethene,Polypropene,Bakelite,Poly(vinyl chloride),C,"Bakelite is a thermosetting polymer that undergoes cross-linking upon curing, resulting in a rigid and infusible material.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the technique used to determine the molecular weight of a polymer?,Gel permeation chromatography,Viscosity measurement,Osmometry,All of the above,D,"Multiple techniques, including gel permeation chromatography, viscosity measurement, and osmometry, can be used to determine the molecular weight of a polymer.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
A polymer has a melting point of 250°C. What happens to its properties at this temperature?,It becomes more brittle,It becomes more flexible,It melts,It remains unchanged,C,"At the melting point, the polymer undergoes a phase transition from a crystalline to an amorphous state, resulting in melting.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of copolymer is formed when a monomer is grafted onto a pre-existing polymer chain?,Random copolymer,Alternating copolymer,Block copolymer,Graft copolymer,D,"Graft copolymer is formed by grafting a monomer onto a pre-existing polymer chain, resulting in a branched structure.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is an example of a polysaccharide?,Glucose,Fructose,Sucrose,Starch,D,"Polysaccharides are complex carbohydrates composed of many sugar units, and starch is a common example of a polysaccharide.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which type of bond is responsible for the formation of a peptide linkage?,Hydrogen bond,Ionic bond,Covalent bond,Electrostatic bond,C,"Peptide linkages are formed through a condensation reaction between amino acids, resulting in a covalent bond between the amino group and carboxyl group.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the function of chaperone proteins?,To synthesize proteins,To degrade proteins,To assist in protein folding,To transport proteins,C,"Chaperone proteins help guide the folding of other proteins into their native conformations, preventing misfolding and aggregation.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is a characteristic of a nucleotide?,Contains a phosphate group and a sugar molecule,Contains a nitrogenous base and a sugar molecule,"Contains a phosphate group, a sugar molecule, and a nitrogenous base",Contains only a nitrogenous base,C,"Nucleotides are the building blocks of nucleic acids and consist of a phosphate group, a sugar molecule (deoxyribose or ribose), and a nitrogenous base.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the process by which a polypeptide chain is synthesized?,Transcription,Translation,Replication,Translocation,B,Translation is the process by which the sequence of nucleotides in mRNA is used to synthesize a polypeptide chain.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which type of RNA is responsible for carrying amino acids to the ribosome during protein synthesis?,mRNA,tRNA,rRNA,snRNA,B,"tRNA (transfer RNA) carries amino acids to the ribosome, where they are linked together to form a polypeptide chain.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the sugar molecule found in DNA?,Ribose,Deoxyribose,Glucose,Fructose,B,"Deoxyribose is the sugar molecule found in DNA, which differs from ribose (found in RNA) by the absence of an oxygen atom.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is a type of protein structure?,Primary,Secondary,Tertiary,All of the above,D,"Proteins have four levels of structure: primary (sequence of amino acids), secondary (local arrangements like alpha helices), tertiary (overall 3D shape), and quaternary (arrangement of multiple polypeptide chains).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the unwinding of DNA during replication?,Transcription,Translation,Replication,Unwinding,D,"Unwinding refers to the process of separating the two strands of DNA during replication, allowing the genetic material to be accessed and duplicated.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which enzyme is responsible for synthesizing RNA from a DNA template?,DNA polymerase,RNA polymerase,Helicase,Ligase,B,RNA polymerase is the enzyme responsible for transcribing DNA into RNA by matching nucleotides to the DNA template.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the process by which cells become specialized?,Differentiation,Proliferation,Apoptosis,Mitosis,A,Differentiation is the process by which cells become specialized in structure and function to perform specific tasks.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is NOT a type of RNA?,mRNA,tRNA,rRNA,DNA,D,DNA (deoxyribonucleic acid) is not a type of RNA; it is a different nucleic acid that contains the genetic instructions used in the development and function of all living organisms.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the bond that links nucleotides together in a nucleic acid?,Phosphodiester bond,Peptide bond,Glycosidic bond,Hydrogen bond,A,"Phosphodiester bonds link the phosphate group of one nucleotide to the sugar molecule of another, forming the backbone of nucleic acids.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is a characteristic of a saturated fatty acid?,Contains one or more double bonds,Contains no double bonds,Contains a triple bond,Contains a ring structure,B,"Saturated fatty acids have no double bonds between the carbon atoms, resulting in a 'saturated' chain with maximum hydrogen atoms.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the study of the structure and function of proteins?,Proteomics,Genomics,Transcriptomics,Metabolomics,A,"Proteomics is the study of the structure, function, and interactions of proteins, which are crucial for understanding cellular processes.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which type of lipid is characterized by a steroid ring structure?,Triglyceride,Phospholipid,Steroid,Glycolipid,C,"Steroids are a type of lipid characterized by a ring structure, which is found in molecules like cholesterol and hormones.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the process by which cells regulate gene expression?,Transcriptional regulation,Post-transcriptional regulation,Translational regulation,All of the above,D,"Gene expression is regulated at multiple levels, including transcriptional (control of RNA synthesis), post-transcriptional (control of RNA processing and stability), and translational (control of protein synthesis) regulation.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is an example of a macromolecule?,Glucose,Amino acid,Nucleotide,Protein,D,"Proteins are a type of macromolecule composed of one or more chains of amino acids, which perform a wide range of biological functions.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the primary function of carbohydrates in living organisms?,Energy storage,Structural support,Cell signaling,All of the above,D,"Carbohydrates serve multiple roles including energy storage (e.g., glycogen, starch), structural support (e.g., cellulose, chitin), and cell signaling.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of bond is responsible for the formation of a polysaccharide chain?,Peptide bond,Glycosidic bond,Hydrogen bond,Disulfide bond,B,"Glycosidic bonds link monosaccharides together to form polysaccharides, releasing one water molecule per bond formed.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the process by which a protein's native structure is disrupted?,Denaturation,Renaturation,Hydrolysis,Polymerization,A,"Denaturation involves the loss of native protein structure due to external factors like temperature, pH, or chemicals.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Amino acids are linked together by what type of bond?,Glycosidic bond,Peptide bond,Hydrogen bond,Ionic bond,B,"Peptide bonds are formed between the carboxyl group of one amino acid and the amino group of another, releasing one water molecule.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the complex formed between an enzyme and its substrate?,Enzyme-substrate complex,Enzyme-product complex,Substrate-product complex,Enzyme-inhibitor complex,A,The enzyme-substrate complex is a temporary association that facilitates the conversion of substrate to product.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the study of the shape and structure of biological molecules?,Stereochemistry,Biochemistry,Molecular biology,Structural biology,D,Structural biology focuses on understanding the 3D structure of biological macromolecules and its relation to function.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of RNA is responsible for transferring amino acids to the ribosome during protein synthesis?,mRNA,tRNA,rRNA,snRNA,B,"tRNA molecules carry specific amino acids to the ribosome, where they are linked into a polypeptide chain according to the mRNA sequence.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the primary function of the mitochondria in a cell?,Protein synthesis,Cell signaling,Energy production,DNA replication,C,"Mitochondria generate most of the cell's supply of adenosine triphosphate (ATP), used as a source of chemical energy.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is NOT a characteristic of a lipid?,Soluble in water,Soluble in organic solvents,High energy density,Diverse structures,A,"Lipids are generally insoluble in water but soluble in organic solvents, and they have a high energy density.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the process by which cells become specialized?,Differentiation,Proliferation,Apoptosis,Mutation,A,Differentiation is the process by which a cell becomes more specialized in structure and function to perform a specific role.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which polysaccharide is a major component of plant cell walls?,Starch,Glycogen,Cellulose,Chitin,C,Cellulose is a polysaccharide that provides structural support to plant cell walls.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the movement of molecules from an area of higher concentration to an area of lower concentration?,Osmosis,Diffusion,Active transport,Passive transport,B,Diffusion is the passive movement of molecules down their concentration gradient until equilibrium is reached.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of bond is responsible for holding the two strands of DNA together?,Hydrogen bond,Ionic bond,Covalent bond,Disulfide bond,A,Hydrogen bonds between the bases (A-T and G-C) hold the two strands of DNA together.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the name of the cycle by which cells divide to produce two daughter cells?,Cell cycle,Mitosis,Meiosis,Binary fission,A,"The cell cycle includes the stages that a cell goes through to divide into two daughter cells, including interphase and mitosis.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the study of the rate of chemical reactions?,Kinetics,Thermodynamics,Equilibrium,Catalysis,A,"Kinetics is the study of the rates of chemical reactions, including the factors that influence these rates.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of protein is responsible for catalyzing biochemical reactions?,Enzyme,Hormone,Receptor,Structural protein,A,Enzymes are biological catalysts that speed up chemical reactions in living organisms.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
"What is the name of the process by which water moves through a plant, from roots to leaves?",Respiration,Photosynthesis,Transpiration,Translocation,C,"Transpiration is the process of water movement through a plant, driven by evaporation from the leaves.",LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is an example of a nucleic acid?,DNA,Protein,Carbohydrate,Lipid,A,DNA (deoxyribonucleic acid) is a nucleic acid that contains the genetic instructions used in the development and function of all living organisms.,LUMS_SAT,Conceptual,Medium,Chemistry,Macromolecules
Which type of bond is responsible for the formation of a disaccharide?,Peptide bond,Glycosidic bond,Hydrogen bond,Ionic bond,B,"Glycosidic bonds link monosaccharides to form disaccharides, involving the loss of a water molecule in a condensation reaction.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which macromolecule is composed of nucleotide monomers?,Protein,Carbohydrate,Nucleic acid,Lipid,C,"Nucleic acids, such as DNA and RNA, are polymers of nucleotides, which are composed of a sugar, phosphate, and nitrogenous base.",NET,Conceptual,Medium,Chemistry,Macromolecules
What type of lipid is cholesterol?,Steroid,Triglyceride,Phospholipid,Glycolipid,A,"Cholesterol is a steroid lipid, characterized by its four-ring structure, and plays a crucial role in cell membrane structure and hormone synthesis.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which carbohydrate is stored in animal livers and muscles?,Cellulose,Glycogen,Starch,Chitin,B,"Glycogen is a complex carbohydrate stored in animal livers and muscles, serving as a readily mobilizable energy reserve.",NET,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the process of combining monomers to form a polymer?,Hydrolysis,Polymerization,Depolymerization,Fermentation,B,"Polymerization is the process of forming a polymer from monomers, often involving condensation or addition reactions.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which nucleic acid is typically single-stranded?,DNA,RNA,Both DNA and RNA,Neither DNA nor RNA,B,"RNA (ribonucleic acid) is typically single-stranded, whereas DNA (deoxyribonucleic acid) is usually double-stranded.",NET,Conceptual,Medium,Chemistry,Macromolecules
What is the main function of the polysaccharide cellulose?,Energy storage,Cell signaling,Structural support,Cell adhesion,C,"Cellulose provides structural support in plant cell walls, forming a rigid framework that maintains cell shape.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which lipid is a major component of cell membranes?,Cholesterol,Triglyceride,Phospholipid,Glycolipid,C,"Phospholipids are major components of cell membranes, forming a bilayer that surrounds the cell and regulates the movement of materials.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which type of bond is responsible for the linkage between amino acids in a protein?,Peptide bond,Glycosidic bond,Hydrogen bond,Ionic bond,A,"Peptide bonds link amino acids together to form a polypeptide chain, involving the loss of a water molecule in a condensation reaction.",NET,Conceptual,Medium,Chemistry,Macromolecules
What is the function of enzymes in biochemical reactions?,To provide energy,To synthesize proteins,To catalyze reactions,To store genetic information,C,"Enzymes act as biological catalysts, speeding up biochemical reactions by lowering the activation energy required.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which macromolecule is responsible for storing genetic information?,Protein,Carbohydrate,Nucleic acid,Lipid,C,"Nucleic acids, such as DNA and RNA, store and transmit genetic information necessary for the development and function of living organisms.",NET,Conceptual,Medium,Chemistry,Macromolecules
What type of reaction involves the breakdown of a polymer into monomers?,Polymerization,Hydrolysis,Depolymerization,Fermentation,B,"Hydrolysis is a reaction that involves the breakdown of a polymer into monomers using water, often catalyzed by enzymes.",NET,Conceptual,Medium,Chemistry,Macromolecules
What is the term for the three-dimensional structure of a protein?,Primary structure,Secondary structure,Tertiary structure,Quaternary structure,C,"Tertiary structure refers to the overall 3D shape of a protein, determined by the interactions between amino acids and the secondary structures.",NET,Conceptual,Medium,Chemistry,Macromolecules
Which polysaccharide is found in the cell walls of bacteria?,Peptidoglycan,Cellulose,Chitin,Glycogen,A,"Peptidoglycan is a polysaccharide found in bacterial cell walls, providing structural support and maintaining the cell's shape.",NET,Conceptual,Medium,Chemistry,Macromolecules
What is the monomer of natural rubber?,Isoprene,Chloroprene,Styrene,Butadiene,A,"Natural rubber is a polymer of isoprene (2-methyl-1,3-butadiene), which is its monomer unit.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which polymer is used in making non-stick cookware?,Teflon,Nylon,Polyester,PVC,A,"Teflon, or polytetrafluoroethylene (PTFE), is used in non-stick coatings due to its low friction coefficient.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
The degree of polymerization of a polymer with molecular weight 100000 and monomer molecular weight 100 is,100,1000,500,2000,B,Degree of polymerization = Molecular weight of polymer / Molecular weight of monomer = 100000 / 100 = 1000.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is a biodegradable polymer?,PHBV,Nylon-6,Teflon,PVC,A,"Polyhydroxybutyrate-co-hydroxyvalerate (PHBV) is a biodegradable polymer, unlike the other options.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
The monomer of nylon-6 is,Caprolactam,Adipic acid,Hexamethylene diamine,Ethylene glycol,A,"Nylon-6 is synthesized from caprolactam, which is its monomer unit.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
What type of polymerization is involved in the formation of polyethylene?,Condensation,Addition,Ring-opening,Coordination,B,"Polyethylene is formed through addition polymerization, where ethylene monomers add to the growing chain.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Bakelite is a,Thermoplastic,Thermosetting,Elastomer,Fiber,B,"Bakelite is a thermosetting polymer, which cannot be remolded or reshaped once set.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
"The molecular weight of a polymer is 50000 g/mol. If the degree of polymerization is 500, what is the molecular weight of the monomer?",100,50,200,150,A,Molecular weight of monomer = Molecular weight of polymer / Degree of polymerization = 50000 / 500 = 100.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following polymers is used in making contact lenses?,PMMA,PS,PVC,Teflon,A,Poly(methyl methacrylate) (PMMA) is used in contact lenses due to its transparency and biocompatibility.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
The polymerization of amino acids results in the formation of,Proteins,Nucleic acids,Carbohydrates,Lipids,A,"Amino acids polymerize to form proteins, which are essential biomolecules.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
What is the by-product of condensation polymerization?,Water,Methanol,Ammonia,All of the above,D,"Condensation polymerization often releases small molecules like water, methanol, or ammonia as by-products.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
The repeating unit in natural rubber is,Isoprene,Butadiene,Styrene,Chloroprene,A,"Isoprene is the repeating unit in natural rubber, giving it its elastic properties.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which polymer is known for its high tensile strength and is used in making tire cords?,Nylon,Polyester,Rayon,All of the above,A,"Nylon has high tensile strength, making it suitable for applications like tire cords.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
The polymerization of ethylene glycol and terephthalic acid results in the formation of,Nylon,Polyester,Polyurethane,Polyamide,B,"The reaction between ethylene glycol and terephthalic acid produces polyethylene terephthalate (PET), a type of polyester.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Teflon is resistant to,Acids,Bases,Organic solvents,All of the above,D,"Teflon (PTFE) is known for its chemical inertness, resisting acids, bases, and organic solvents.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
The monomer of polystyrene is,Styrene,Ethylene,Propylene,Butadiene,A,Polystyrene is formed from the monomer styrene through addition polymerization.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which of the following is a characteristic of thermosetting polymers?,Can be remolded,Cannot be remolded,Softens on heating,Has low molecular weight,B,Thermosetting polymers are cross-linked and cannot be remolded or reshaped once set.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
The molecular formula of the monomer of PVC is,C2H4,C2H3Cl,C3H6,C4H6,B,"The monomer of PVC is vinyl chloride, with the molecular formula C2H3Cl.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
Which polymer is used in making bulletproof vests?,Kevlar,Nylon,Polyester,Teflon,A,Kevlar is a high-strength polymer used in making bulletproof vests due to its high tensile strength and resistance to impact.,ECAT,Conceptual,Medium,Chemistry,Macromolecules
"The type of polymerization involved in the formation of nylon-6,6 is",Addition,Condensation,Ring-opening,Coordination,B,"Nylon-6,6 is formed through condensation polymerization between adipic acid and hexamethylene diamine.",ECAT,Conceptual,Medium,Chemistry,Macromolecules
"A polymer has a molecular weight of 100000 g/mol. If its monomer molecular weight is 100 g/mol, what is its degree of polymerization?",100,1000,500,2000,B,Degree of polymerization = Molecular weight of polymer / Molecular weight of monomer = 100000 / 100 = 1000.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What type of polymerization is involved in the formation of polyethylene from ethylene?,Condensation,Addition,Ring-opening,Coordination,B,"Polyethylene is formed through addition polymerization, where ethylene monomers add to the growing chain without loss of any atoms.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
What is the primary difference between alpha and beta glucose?,Number of carbon atoms,Configuration at the anomeric carbon,Presence of hydroxyl groups,Molecular weight,B,"Alpha and beta glucose differ in the configuration at the anomeric carbon (C1), which is the key difference.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Macromolecules
