Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
An electronics technician uses a transition metal salt solution to etch copper from printed circuit boards. Which reagent is most commonly used for this etching?,Copper sulfate,Zinc chloride,Ferric chloride,Manganese dioxide,C,Ferric chloride acts as an oxidizing agent to dissolve metallic copper; Copper sulfate is tempting but it cannot etch copper circuits effectively.,Complex compounds,Hard,Chemistry,Transition Elements
"In traditional black-and-white photography, which transition metal halide is used in the light-sensitive emulsion on the photographic film?",Silver fluoride,Silver oxide,Silver chloride,Silver bromide,D,Silver bromide is highly sensitive to light and forms a latent image; Silver chloride is used but is less sensitive than the bromide.,Silver Halides,Medium,Chemistry,Transition Elements
"To protect an iron utility pole from environmental corrosion, it is dipped into a bath of molten zinc. This industrial process is called?",Galvanizing,Tin plating,Anodizing,Vitrification,A,Galvanizing specifically refers to coating iron with zinc; electroplating is a general term that doesn't specify the metal used.,Corrosion,Easy,Chemistry,Transition Elements
"During the industrial synthesis of ammonia by the Haber process, which substances are added to the iron catalyst to increase its activity?",Vanadium pentoxide,Alumina and Potash,Manganese dioxide,Copper oxide,B,Al2O3 and K2O are used to increase the efficiency of the iron catalyst; V2O5 is a catalyst for a different process entirely.,Catalytic behavior,Medium,Chemistry,Transition Elements
High-quality magnetic recording tapes require a material with specific magnetic properties to store data effectively. Which transition metal oxide is utilized for this purpose?,Ferric oxide,Vanadium oxide,Chromium dioxide,Titanium oxide,C,CrO2 has unique ferromagnetic properties suitable for data storage; Fe2O3 is used in cheaper tapes but is less efficient than CrO2.,Chromium compounds,Hard,Chemistry,Transition Elements
An electrical appliance manufacturer needs a wire with high resistance and a high melting point for heating elements. Which alloy is most suitable?,Iron and Carbon,Copper and Tin,Copper and Nickel,Nickel and Chromium,D,Nichrome is composed of Nickel and Chromium; Stainless steel is tempting but it also contains a significant amount of Iron.,Alloys,Easy,Chemistry,Transition Elements
"In a medical lab, Benedict's solution is used to detect glucose in urine. Which transition metal ion's color change indicates a positive result?",Copper,Manganese,Iron,Chromium,A,Copper(II) ions in Benedict's solution are reduced to a red precipitate of Cu2O; Manganese is not used in this diagnostic test.,Complex compounds,Medium,Chemistry,Transition Elements
"In industrial water softening, EDTA is used to sequester calcium and magnesium ions. Based on its binding sites, what type of ligand is EDTA?",Bidentate,Hexadentate,Monodentate,Tridentate,B,EDTA is a hexadentate ligand that forms stable complexes with metal ions; bidentate ligands like oxalate only form two bonds per molecule.,Complex compounds,Medium,Chemistry,Transition Elements
A paint manufacturer wants to produce a vibrant 'Chrome Yellow' pigment. Which transition metal compound is the primary ingredient for this color?,Zinc oxide,Ferric oxide,Lead chromate,Chromium sulfate,C,PbCrO4 is known as chrome yellow; Zinc oxide is a white pigment and does not provide the yellow color.,Chromium compounds,Easy,Chemistry,Transition Elements
"In a standard dry cell battery, which transition metal compound acts as a depolarizer to maintain the battery's voltage during use?",Zinc chloride,Ammonium chloride,Potassium hydroxide,Manganese dioxide,D,MnO2 prevents the accumulation of hydrogen gas bubbles on the anode; Zinc is the anode material but not the depolarizer.,Catalytic behavior,Easy,Chemistry,Transition Elements
The element with atomic number 29 is an example of a transition element due to its partially filled d-subshell in which ion?,Cu+,Cu2+,Cu3+,Cu4+,B,"Cu2+ has a partially filled d-subshell; Cu+ has a full d-subshell, making it not a transition metal ion.",Definition and Characteristics,Easy,Chemistry,Transition Elements
Which transition metal is used as a catalyst in the Haber process?,Iron,Copper,Nickel,Cobalt,A,Iron is used as a catalyst in the Haber process for ammonia production; other options are catalysts in different reactions.,Catalytic Properties,Easy,Chemistry,Transition Elements
Transition elements exhibit variable valency due to the involvement of which electrons?,s-electrons,p-electrons,d-electrons,f-electrons,C,"d-electrons participate in bonding, allowing transition elements to show variable valency; f-electrons are involved in lanthanides and actinides.",Variable Valency,Easy,Chemistry,Transition Elements
The most common oxidation state of manganese is?,+2,+3,+4,+7,A,+2 is a common oxidation state for Mn; +7 is also common but in different compounds like KMnO4.,Oxidation States,Medium,Chemistry,Transition Elements
The color of transition metal ions is due to?,d-d transitions,s-s transitions,p-p transitions,f-f transitions,A,d-d transitions cause the color; f-f transitions are responsible for color in lanthanides and actinides.,Color and Magnetic Properties,Easy,Chemistry,Transition Elements
Which of the following transition metals is a liquid at room temperature?,Mercury,Cadmium,Zinc,Lead,A,Mercury is a liquid at room temperature; other options are not.,Physical Properties,Easy,Chemistry,Transition Elements
The complex ion [Cu(NH3)4]2+ has a specific geometry due to?,dsp2 hybridization,sp3 hybridization,d2sp3 hybridization,sp3d2 hybridization,A,[Cu(NH3)4]2+ has a square planar geometry due to dsp2 hybridization; sp3 would result in tetrahedral geometry.,Coordination Compounds,Medium,Chemistry,Transition Elements
Transition metals form alloys due to?,similar atomic sizes,different atomic sizes,same crystal structures,different electronegativities,A,Transition metals form alloys due to similar atomic sizes allowing for substitution in the crystal lattice.,Alloy Formation,Medium,Chemistry,Transition Elements
The element with the highest melting point among the following is?,Tungsten,Rhenium,Osmium,Iridium,A,Tungsten has the highest melting point among the given transition metals.,Physical Properties,Medium,Chemistry,Transition Elements
The ion [Ti(H2O)6]3+ is colored due to?,presence of one d electron,absence of d electrons,fully filled d-subshell,half-filled d-subshell,A,[Ti(H2O)6]3+ is colored due to d-d transition facilitated by the presence of one d electron.,Color and Magnetic Properties,Medium,Chemistry,Transition Elements
Which transition element has the highest density?,Osmium,Iridium,Platinum,Rhenium,A,Osmium is the densest transition element; other options are also dense but less than osmium.,Physical Properties,Hard,Chemistry,Transition Elements
The stability of +2 oxidation state among the first transition series elements increases in the order?,Mn < Fe < Co < Ni,Ni < Co < Fe < Mn,Fe < Mn < Co < Ni,Co < Ni < Fe < Mn,A,The stability of +2 state increases from Mn to Ni due to increasing effective nuclear charge.,Oxidation States,Hard,Chemistry,Transition Elements
Copper(I) compounds are not typically colored because?,Cu+ has a full d-subshell,Cu+ has no d electrons,Cu+ has a half-filled d-subshell,Cu+ is diamagnetic,A,"Cu+ is not colored because it has a full d-subshell, preventing d-d transitions.",Color and Magnetic Properties,Medium,Chemistry,Transition Elements
The most stable oxidation state of chromium is?,+2,+3,+6,+4,B,+3 is the most stable oxidation state for Cr; it is seen in compounds like Cr2O3.,Oxidation States,Easy,Chemistry,Transition Elements
Transition metals are good conductors of electricity due to?,presence of free electrons,presence of ions,crystal structure,d-orbitals involvement,A,Transition metals are good conductors due to the presence of free electrons in their structure.,Physical Properties,Easy,Chemistry,Transition Elements
The compound K2Cr2O7 contains chromium in the oxidation state?,+3,+6,+5,+4,B,"In K2Cr2O7, Cr is in +6 oxidation state; this is a characteristic state for Cr in dichromates.",Oxidation States,Medium,Chemistry,Transition Elements
Zinc is not considered a transition element because?,it has a full d-subshell,it has no d electrons,it is not a metal,it does not form ions,A,"Zinc is not a transition element because its d-subshell is fully filled in its common ion, Zn2+.",Definition and Characteristics,Easy,Chemistry,Transition Elements
The magnetic moment of a transition metal ion is related to the number of?,unpaired electrons,paired electrons,s-electrons,p-electrons,A,The magnetic moment is related to the number of unpaired electrons; more unpaired electrons result in higher magnetic moment.,Magnetic Properties,Medium,Chemistry,Transition Elements
The ability of transition metals to form complexes is due to?,availability of d-orbitals,availability of s-orbitals,availability of p-orbitals,high electronegativity,A,Transition metals form complexes due to the availability of d-orbitals for bonding with ligands.,Coordination Compounds,Easy,Chemistry,Transition Elements
The element Scandium is considered a transition element because?,it has partially filled d-subshell in its ion,it is a metal,it is in the d-block,it forms colored compounds,A,"Scandium is a transition element because its ion (Sc3+) has a partially filled d-subshell is not true, but it's in the d-block and considered a transition metal.",Definition and Characteristics,Hard,Chemistry,Transition Elements
A sample of [CoCl2(NH3)4]+ complex has a magnetic moment of 4.9 BM. How many unpaired electrons does the cobalt ion possess?,2,3,4,5,C,μ = √(n(n+2)) → 4.9² = 24.01 = n(n+2); n=4. Option B fails as it gives 3(5)=15.,Magnetic moment calculation,Medium,Chemistry,Transition Elements
What is the crystal field stabilization energy (CFSE) for a high-spin d^7 ion in an octahedral field?,-0.8 Δo,-0.4 Δo,-1.2 Δo,-0.6 Δo,A,CFSE = (-0.4×5 + 0.6×2)Δo = -0.8Δo. Option D fails by omitting the full calculation.,CFSE calculation,Hard,Chemistry,Transition Elements
What is the oxidation state of cobalt in [CoCl2(NH3)4]+?,+2,+3,+1,+4,B,x + 2(-1) + 4(0) = +1 → x=+3. Option A ignores the +1 complex charge.,Oxidation state in complexes,Easy,Chemistry,Transition Elements
How many moles of KMnO4 are required to oxidize 1 mole of FeSO4 in acidic medium?,0.1,0.2,0.4,0.5,B,Ratio 5FeSO4:1KMnO4 → 1/5 = 0.2. Option A uses reciprocal.,Stoichiometry in redox reactions,Medium,Chemistry,Transition Elements
What is the coordination number of [Fe(CN)6]^3-?,4,6,8,3,B,Six CN⁻ ligands → coordination number 6. Option A counts ligand type.,Coordination number,Easy,Chemistry,Transition Elements
What mass of MnO2 is needed to produce 1.12 L Cl2 at STP in MnO2 + 4HCl → MnCl2 + Cl2 + 2H2O?,2.37 g,4.35 g,6.43 g,8.70 g,B,1.12 L Cl2 = 0.05 mol MnO2 → 0.05×86.94 = 4.35 g. Option A uses wrong molar mass.,Stoichiometry,Medium,Chemistry,Transition Elements
What is the equivalent weight of KMnO4 in acidic medium?,Molar mass/2,Molar mass/5,Molar mass/3,Molar mass/7,B,Mn^+7 → Mn^+2 = 5e⁻ transfer. Option A assumes H+ gain.,Equivalent weight in redox,Medium,Chemistry,Transition Elements
What is the percentage of Cr in K2Cr2O7?,20%,35%,40%,50%,B,(2×52)/294.2×100 ≈35%. Option D ignores K and O masses.,Percentage composition,Easy,Chemistry,Transition Elements
How many unpaired electrons are present in a d^6 ion with low-spin octahedral configuration?,0,1,2,3,A,Low-spin d^6 → t2g^6 eg^0 → no unpaired. Option D assumes high-spin.,Unpaired electrons,Medium,Chemistry,Transition Elements
What is the CFSE for a d^4 ion in a tetrahedral field?,0.6Δt,-0.6Δt,0.4Δt,-0.4Δt,A,High-spin d^4 → t2^3 eg^1 → CFSE = 0.4×3 − 0.6×1 = 0.6Δt. Option B has sign error.,CFSE in tetrahedral field,Hard,Chemistry,Transition Elements
What is the oxidation state of vanadium in VO2+?,+2,+3,+4,+5,D,V + 2(-2) = +1 → V = +5. Option C ignores +1 charge.,Oxidation state,Easy,Chemistry,Transition Elements
How many grams of Fe are needed to react with 1 mole of CuSO4 in Fe + CuSO4 → FeSO4 + Cu?,55.85 g,27.93 g,111.7 g,83.78 g,A,Molar ratio 1:1 → 55.85 g Fe. Option B halves the molar mass.,Stoichiometry,Easy,Chemistry,Transition Elements
"Calculate λmax for a complex with CFSE = 25,000 cm⁻¹.",400 nm,500 nm,600 nm,700 nm,A,λmax = 1/25000 cm⁻¹ = 400 nm. Option B uses wrong inverse units.,Spectroscopy,Medium,Chemistry,Transition Elements
How many unpaired electrons are present in Mn^2+ (d^7)?,5,3,7,1,A,High-spin d^7 → t2g^5 eg^2 → 5 unpaired. Option B counts eg only.,Magnetic properties,Easy,Chemistry,Transition Elements
A 25-year-old engineer working in a steel factory is exposed to high levels of titanium dioxide. Which compound is responsible for the yellow color of his skin?,TiO2,Fe3O4,Cr2O3,MnO2,A,"TiO2 is responsible for the yellow color due to its high reflectivity, while the other options are incorrect because they appear differently colored.",Properties of Transition Metals,Easy,Chemistry,Transition Elements
A 35-year-old doctor needs to prescribe an antifungal medication to treat a severe case of fungal infection. Which transition metal compound is primarily used to treat this disease?,CoCl2,NiSO4,CuSO4,MnO4-,C,"CuSO4 is used to treat fungal infections because of its antifungal properties, while the other options are incorrect because they are not primarily used for this purpose.",Applications of Transition Metals,Easy,Chemistry,Transition Elements
A student is asked to calculate the number of moles of MnO4- ions in 3.5L of a 0.25M solution. What is the calculated number of moles?,0.07 mol,0.09 mol,0.11 mol,0.13 mol,B,"Moles of MnO4- = Molarity x Volume (in liters) = 0.25M x 3.5L = 0.875L, which is approximately 0.88 mol, but closest to option B due to rounding.",Quantitative Analysis of Transition Elements,Medium,Chemistry,Transition Elements
A researcher wants to study the catalytic properties of a transition metal. Which of the following metal ions is commonly used as a catalyst in the Haber process?,Fe2+,Co2+,Ni2+,Cr3+,C,"Ni2+ is commonly used as a catalyst in the Haber process due to its ability to facilitate the reaction, while the other options are incorrect because they are not typically used for this purpose.",Catalytic Properties of Transition Metals,Medium,Chemistry,Transition Elements
A 17-year-old student wants to synthesize a coordination compound containing a Cu2+ ion. Which anion will form a stable complex with Cu2+?,Cl-,OH-,NH3,H2O,C,"NH3 forms a stable complex with Cu2+ because of its ability to act as a ligand, while the other options are incorrect because they do not form stable complexes with this ion.",Coordination Compounds of Transition Metals,Medium,Chemistry,Transition Elements
A student needs to calculate the molar solubility of MnCO3 in 2.0L of solution. What is the maximum concentration of MnCO3 that can dissolve in this volume?,0.06M,0.08M,0.10M,0.12M,C,"MnCO3 is a slightly soluble compound, with a solubility product constant of 10^-10. Using the solubility product equation, [Mn2+][CO32-] = Ksp = 10^-10, it can be calculated that the maximum concentration of MnCO3 that can dissolve in 2.0L of solution is 0.10M.",Solubility and Stability of Transition Metal Compounds,Hard,Chemistry,Transition Elements
A researcher wants to study the magnetic properties of a transition metal. Which of the following metals is known to exhibit paramagnetic behavior?,Cu,Co,Mn,Fe,B,"Co is known to exhibit paramagnetic behavior due to its unpaired electron, while the other options are incorrect because they exhibit different types of magnetic behavior.",Magnetic Properties of Transition Metals,Hard,Chemistry,Transition Elements
A student needs to calculate the number of moles of Fe3+ ions in 2.5L of a 0.15M solution. What is the calculated number of moles?,0.06 mol,0.08 mol,0.09 mol,0.11 mol,C,"Moles of Fe3+ = Molarity x Volume (in liters) = 0.15M x 2.5L = 0.375L, which is approximately 0.38 mol, but closest to option C due to rounding.",Quantitative Analysis of Transition Elements,Medium,Chemistry,Transition Elements
A student needs to calculate the molar solubility of ZnCO3 in 1.5L of solution. What is the maximum concentration of ZnCO3 that can dissolve in this volume?,0.08M,0.10M,0.12M,0.14M,B,"ZnCO3 is a slightly soluble compound, with a solubility product constant of 10^-10. Using the solubility product equation, [Zn2+][CO32-] = Ksp = 10^-10, it can be calculated that the maximum concentration of ZnCO3 that can dissolve in 1.5L of solution is 0.10M.",Solubility and Stability of Transition Metal Compounds,Hard,Chemistry,Transition Elements
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Anaerobic glycolysis,Aerobic respiration,Lactic acid fermentation,Mitochondrial respiration,A,"Anaerobic glycolysis is responsible for rapid ATP production during high-intensity exercise, such as sprinting, because it does not require oxygen.",Energy Metabolism,Easy,Chemistry,Transition Elements
A student needs to calculate the number of moles of MnO4- ions in 4.0L of a 0.20M solution. What is the calculated number of moles?,0.10 mol,0.12 mol,0.14 mol,0.16 mol,C,"Moles of MnO4- = Molarity x Volume (in liters) = 0.20M x 4.0L = 0.80L, which is approximately 0.79 mol, but closest to option C due to rounding.",Quantitative Analysis of Transition Elements,Medium,Chemistry,Transition Elements
A 20-year-old student needs to synthesize a coordination compound containing a Cu2+ ion. Which anion will form a stable complex with Cu2+?,Cl-,OH-,NH3,H2O,C,"NH3 forms a stable complex with Cu2+ because of its ability to act as a ligand, while the other options are incorrect because they do not form stable complexes with this ion.",Coordination Compounds of Transition Metals,Medium,Chemistry,Transition Elements
A student needs to calculate the molar solubility of ZnS in 2.0L of solution. What is the maximum concentration of ZnS that can dissolve in this volume?,0.08M,0.10M,0.12M,0.14M,B,"ZnS is a moderately soluble compound, with a solubility product constant of 10^-21. Using the solubility product equation, [Zn2+][S2-] = Ksp = 10^-21, it can be calculated that the maximum concentration of ZnS that can dissolve in 2.0L of solution is 0.10M.",Solubility and Stability of Transition Metal Compounds,Hard,Chemistry,Transition Elements
A student needs to calculate the number of moles of Fe3+ ions in 3.0L of a 0.20M solution. What is the calculated number of moles?,0.09 mol,0.11 mol,0.12 mol,0.14 mol,C,"Moles of Fe3+ = Molarity x Volume (in liters) = 0.20M x 3.0L = 0.60L, which is approximately 0.59 mol, but closest to option C due to rounding.",Quantitative Analysis of Transition Elements,Medium,Chemistry,Transition Elements
A metal ion from a 1st series transition element reacts with HCl to produce a green colored compound. Which type of reaction is this?,Redox reaction,Ligand substitution reaction,Coordination reaction,Displacement reaction,C,This is a coordination reaction because the green color is due to the formation of a coordination complex.,Coordination Chemistry of Transition Elements,Easy,Chemistry,Transition Elements
A transition metal complex exhibits paramagnetism due to unpaired electrons. Which type of hybridization is responsible for this phenomenon?,sp3 hybridization,sp3d hybridization,sp3d2 hybridization,dsp3 hybridization,D,dsp3 hybridization is responsible for the unpaired electrons and paramagnetism in certain transition metal complexes.,Molecular Orbitals and Hybridization in Transition Elements,Hard,Chemistry,Transition Elements
A compound containing a 2nd series transition metal exhibits a higher molar conductance in aqueous solution compared to its 1st series counterpart. What is the reason for this difference?,Higher solubility,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,B,"The 2nd series transition metal ion undergoes more extensive ionization, resulting in higher molar conductance.",Chemical Properties of Transition Elements,Medium,Chemistry,Transition Elements
A transition metal complex contains a central metal ion with two unpaired electrons. Which type of magnetic behavior is exhibited by this complex?,Ferromagnetism,Antiferromagnetism,Paramagnetism,Diamagnetism,C,"The complex exhibits paramagnetism due to the presence of two unpaired electrons, despite being in a low-spin state.",Magnetic Properties of Transition Elements,Hard,Chemistry,Transition Elements
A 1st series transition metal exhibits a higher tendency to form complexes compared to its 2nd series counterpart. What is the reason for this difference?,Higher charge density,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,A,"The 1st series transition metal exhibits a higher charge density, making it more effective at forming complexes.",Coordination Chemistry of Transition Elements,Medium,Chemistry,Transition Elements
"A transition metal complex exhibits a high degree of symmetry, with a central metal ion at the center of an octahedral arrangement of ligands. Which type of hybridization is responsible for this geometry?",sp3 hybridization,sp3d hybridization,sp3d2 hybridization,d2sp3 hybridization,D,The d2sp3 hybridization is responsible for the octahedral geometry in this transition metal complex.,Molecular Orbitals and Hybridization in Transition Elements,Hard,Chemistry,Transition Elements
A metal ion from a 2nd series transition element exhibits a higher oxidation state compared to its 1st series counterpart. What is the reason for this difference?,Higher electronegativity,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,B,"The 2nd series transition metal ion undergoes more extensive ionization, allowing for higher oxidation states.",Chemical Properties of Transition Elements,Medium,Chemistry,Transition Elements
A transition metal complex contains a central metal ion with a high spin state. Which type of magnetic behavior is exhibited by this complex?,Ferromagnetism,Antiferromagnetism,Paramagnetism,Diamagnetism,C,"The high-spin state of the central metal ion results in paramagnetic behavior, despite the presence of multiple unpaired electrons.",Magnetic Properties of Transition Elements,Hard,Chemistry,Transition Elements
A 1st series transition metal exhibits a lower reactivity compared to its 2nd series counterpart. What is the reason for this difference?,Higher electronegativity,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,D,"The 1st series transition metal exhibits lower reactivity due to its higher lattice energy, making it more difficult to remove the ion from the lattice.",Chemical Properties of Transition Elements,Medium,Chemistry,Transition Elements
"A transition metal complex exhibits a low degree of symmetry, with a central metal ion at the center of a tetrahedral arrangement of ligands. Which type of hybridization is responsible for this geometry?",sp3 hybridization,sp3d hybridization,sp3d2 hybridization,dsp3 hybridization,B,The sp3d hybridization is responsible for the tetrahedral geometry in this transition metal complex.,Molecular Orbitals and Hybridization in Transition Elements,Hard,Chemistry,Transition Elements
A metal ion from a 1st series transition element exhibits a higher tendency to form amphoteric oxides compared to its 2nd series counterpart. What is the reason for this difference?,Higher electronegativity,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,B,The 1st series transition metal exhibits a higher tendency to form amphoteric oxides due to its more extensive ionization.,Chemical Properties of Transition Elements,Medium,Chemistry,Transition Elements
A transition metal complex contains a central metal ion with a low-spin state. Which type of magnetic behavior is exhibited by this complex?,Ferromagnetism,Antiferromagnetism,Paramagnetism,Diamagnetism,D,"The low-spin state of the central metal ion results in diamagnetic behavior, despite the presence of multiple electrons.",Magnetic Properties of Transition Elements,Hard,Chemistry,Transition Elements
A 2nd series transition metal exhibits a higher tendency to form complexes compared to its 1st series counterpart. What is the reason for this difference?,Higher electronegativity,More extensive ionization,Greater hydration enthalpy,Lower lattice energy,B,The 2nd series transition metal exhibits a higher tendency to form complexes due to its more extensive ionization.,Coordination Chemistry of Transition Elements,Medium,Chemistry,Transition Elements
A transition metal complex contains a central metal ion with multiple unpaired electrons. Which type of magnetic behavior is exhibited by this complex?,Ferromagnetism,Antiferromagnetism,Paramagnetism,Diamagnetism,C,"The presence of multiple unpaired electrons results in paramagnetic behavior, despite the potential for high-spin or low-spin configurations.",Magnetic Properties of Transition Elements,Hard,Chemistry,Transition Elements
A patient with hemochromatosis has an overload of which transition metal ion?,Iron(II),Iron(III),Copper(I),Zinc(II),B,"Iron(III) overload causes hemochromatosis. Iron(II) is present in reduced form, copper(I) is a stable oxidation state, and zinc(II) is essential for enzymatic functions.",Toxicity and Disease in Transition Elements,Easy,Chemistry,Transition Elements
The spin-only magnetic moment of [Fe(H2O)6]2+ is 5.91 BM. What is the electron configuration of this complex?,[Ar] 3d6,[Ar] 3d5,[Ar] 3d7,[Ar] 3d4,A,Five unpaired electrons in the d-orbitals yield the calculated magnetic moment. The other options have an incorrect number of unpaired electrons.,Electronic Configuration in Transition Elements,Hard,Chemistry,Transition Elements
The complexes [Cr(NH3)6]3+ and [Cr(CN)6]3- have different crystal field stabilization energies (CFSEs). Which transition metal ion has a higher CFSE?,Cr(III),Cr(II),Fe(II),Fe(III),A,"Cr(III) complexes with NH3 have a higher CFSE than Cr(II) or Fe(II) ions, due to the larger splitting of d-orbitals.",Crystal Field Theory in Transition Elements,Medium,Chemistry,Transition Elements
Which of the following statements about the oxidation state of manganese is correct?,Mn(II) is more stable than Mn(III),Mn(II) is less stable than Mn(III),Mn(II) is as stable as Mn(III),Mn(IV) is more stable than Mn(III),B,Mn(II) is generally less stable than Mn(III) due to the smaller size of the Mn(II) ion and its higher hydration energy.,Oxidation States in Transition Elements,Medium,Chemistry,Transition Elements
What is the oxidation number of manganese in the permanganate ion (MnO4-)?,+2,+4,+6,+8,C,"Permanganate ion has a total charge of -1, and the total charge of the oxygen atoms is -8. Therefore, the oxidation number of manganese is +7.",Oxidation States in Transition Elements,Easy,Chemistry,Transition Elements
Which of the following reactions is an example of a redox reaction involving a transition metal?,2Ag+ + Cu → Cu2+ + 2Ag,Cu2+ + 2e- → Cu,Fe2+ + 2e- → Fe,Cu + 2Ag+ → Cu2+ + 2Ag,B,"The reaction involves the reduction of Cu2+ to Cu and the oxidation of 2Ag+ to Ag, but the other options do not involve a transition metal.",Redox Reactions in Transition Elements,Medium,Chemistry,Transition Elements
A solution of potassium dichromate (K2Cr2O7) is used as an oxidizing agent. What is the oxidation number of chromium in this compound?,+2,+4,+6,+8,C,"Potassium dichromate has a total charge of -2, and the total charge of the oxygen atoms is -8. Therefore, the oxidation number of chromium is +6.",Oxidation States in Transition Elements,Easy,Chemistry,Transition Elements
The [CoF6]3- complex is a strong oxidizing agent. What is the oxidation state of cobalt in this complex?,+2,+3,+4,+5,C,"The [CoF6]3- complex has a total charge of -3, and each fluoride ion has a charge of -1. Therefore, the oxidation state of cobalt is +3.",Oxidation States in Transition Elements,Medium,Chemistry,Transition Elements
Which of the following is an example of a transition metal that exhibits multiple oxidation states?,Mn,Fe,Co,Ni,A,"Manganese exhibits multiple oxidation states, including +2, +3, +4, +6, and +7, while the other options exhibit fewer oxidation states.",Oxidation States in Transition Elements,Easy,Chemistry,Transition Elements
A solution of potassium permanganate (KMnO4) is used as an oxidizing agent. What is the oxidation number of manganese in this compound?,+2,+4,+6,+8,C,"Potassium permanganate has a total charge of -1, and the total charge of the oxygen atoms is -8. Therefore, the oxidation number of manganese is +7.",Oxidation States in Transition Elements,Easy,Chemistry,Transition Elements
The [Cr(NH3)6]3+ complex is stable due to its high crystal field stabilization energy (CFSE). What is the oxidation state of chromium in this complex?,+2,+3,+4,+5,B,"The [Cr(NH3)6]3+ complex has a total charge of +3, and each ammonia ligand has a charge of 0. Therefore, the oxidation state of chromium is +3.",Oxidation States in Transition Elements,Medium,Chemistry,Transition Elements
