Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"The sum of the digits of a number is 18. If the number is divisible by 9, what is the remainder when it is divided by 3?",0,1,2,Can't be determined,A,"A number is divisible by 9 if the sum of its digits is divisible by 9. Since 18 is divisible by 9, the number is divisible by 9 and hence by 3, so remainder = 0.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
A group of 48 students is to be divided into groups of equal size. What is the largest possible number of students in each group?,4,6,8,12,D,"The largest possible group size is the largest divisor of 48. Factors of 48 are 1, 2, 3, 4, 6, 8, 12, 16, 24, 48; the largest is 12 or 16 or 24 or 48, but 12 is among the options.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The number 1234 is in base 5. Convert it to base 10.,94,194,294,394,B,"To convert from base 5 to base 10, we use the positional notation: (1*5³) + (2*5²) + (3*5^1) + (4*5^0) = 125 + 50 + 15 + 4 = 194.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
What is the remainder when 2^100 is divided by 3?,0,1,2,Can't be determined,B,"2^1 = 2 (mod 3), 2² = 1 (mod 3), 2³ = 2 (mod 3). The pattern repeats every 2 powers. 2^100 = 1 (mod 3) because 100 is even, so remainder = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"In a group of 100 people, 70 like tea, 60 like coffee, and 20 like neither. How many like both?",40,50,60,70,B,Total = Tea + Coffee - Both + Neither. 100 = 70 + 60 - Both + 20. Both = 70 + 60 + 20 - 100 = 50.,LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"If a, b, and c are integers and a/b = c, what can be said about b if c is an integer?",b must be 1,b must be a factor of a,b can be any integer,b must be 0,B,"For c to be an integer, a must be divisible by b, so b must be a factor of a.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
What is the value of x in the equation 2x = 14 (mod 6)?,1,2,4,7,C,First simplify 14 (mod 6) = 2. So 2x = 2 (mod 6). Dividing both sides by 2 gives x = 1 (mod 3). x = 4 is a solution.,LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"The GCD of two numbers is 4 and their LCM is 120. If one number is 24, what is the other?",10,20,15,12,B,"Product of two numbers = GCD * LCM. So, other number = (GCD * LCM) / given number = (4 * 120) / 24 = 20.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
A number when divided by 7 leaves a remainder of 5. What will be the remainder when the square of the number is divided by 7?,2,4,5,6,A,"Let the number be 7k + 5. Squaring it gives (7k + 5)² = 49k² + 70k + 25 = 7(7k² + 10k + 3) + 4. So, remainder = 4.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"In a group, the operation * is defined as a*b = a + b - 2. What is the identity element?",0,1,2,3,C,"For e to be the identity, a*e = a. So, a + e - 2 = a, hence e = 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The number 1010101 is in base 2. Convert it to base 10.,64,85,128,255,B,Using positional notation: (1*2^6) + (0*2^5) + (1*2⁴) + (0*2³) + (1*2²) + (0*2^1) + (1*2^0) = 64 + 16 + 4 + 1 = 85.,LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
What is the order of the element 3 in the multiplicative group of integers modulo 7?,2,3,6,1,C,"The order of an element a is the smallest n such that a^n = 1 (mod 7). For 3, we have 3^1 = 3, 3² = 2, 3³ = 6, 3⁴ = 4, 3^5 = 5, 3^6 = 1 (mod 7). So, order = 6.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"If the ratio of two numbers is 3:5 and their LCM is 75, what are the numbers?","15, 25","9, 15","12, 20","18, 30",A,"Let the numbers be 3x and 5x. LCM(3x, 5x) = 15x. Given 15x = 75, so x = 5. Numbers are 3*5 = 15 and 5*5 = 25.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
How many numbers between 1 and 100 are divisible by 3 or 5?,47,47 or 48,46 or 47,None of these,A,"Count divisible by 3: 33, by 5: 20, by 15 (both 3 and 5): 6. Total = 33 + 20 - 6 = 47.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"What is the smallest number that leaves a remainder of 1 when divided by 2, 3, and 5?",31,29,30,1,A,"The number is 1 more than the LCM of 2, 3, and 5. LCM(2, 3, 5) = 30, so the number = 30 + 1 = 31.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"In a set of 5 elements a, b, c, d, e, a binary operation * is defined. How many possible binary operations can be defined?",5^5,5²5,25^5,2^5,B,"For each pair (x, y) where x, y are in the set, there are 5 choices for x*y. There are 5*5 = 25 pairs, so total operations = 5²5.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The product of two numbers is 120 and their GCD is 4. What is their LCM?,20,30,40,60,B,"Product = GCD * LCM. So, LCM = Product / GCD = 120 / 4 = 30.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
What is the remainder when 19^100 is divided by 20?,0,1,-1,19,B,"19 = -1 (mod 20). So, 19^100 = (-1)^100 = 1 (mod 20). Hence, remainder = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
A group has 12 elements. What is the maximum number of elements of order 3?,2,4,8,12,C,"Elements of order 3 come in pairs (a, a²) because a³ = e. So, the maximum number is 2 modulo 3 for each pair, giving 8 elements (4 pairs).",LUMS_SAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (2 + 3i) / (1 - 2i) is,-4/5 + 7/5i,4/5 + 7/5i,-4/5 - 7/5i,4/5 - 7/5i,A,Multiply numerator and denominator by the conjugate of the denominator: (1 + 2i).,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The number 1010101 (binary) is equal to,85,21,63,127,A,Convert binary to decimal: 1*2^6 + 0*2^5 + 1*2⁴ + 0*2³ + 1*2² + 0*2^1 + 1*2^0.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The inverse of 5 modulo 11 is,9,4,7,3,A,Find x such that 5x ≡ 1 (mod 11). Check numbers or use the Extended Euclidean Algorithm.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"In a group G, if a, b ∈ G, then (ab)^-1 is",a^-1 b^-1,b^-1 a^-1,ab,a^-1 b,B,The inverse of a product is the product of the inverses in reverse order.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"The sum of all the elements in the set x ∈ Z | 1 ≤ x ≤ 12, gcd(x, 12) = 1 is",30,35,25,40,B,"List elements coprime to 12: 1, 5, 7, 11. Sum them up.",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"If a ≡ b (mod n), then a² ≡",b (mod n),b² (mod n),2b (mod n),2a (mod n),B,"Property of modular arithmetic: if a ≡ b (mod n), then a^k ≡ b^k (mod n).",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The hexadecimal number F is equal to,15,16,14,17,A,F in hexadecimal represents the decimal number 15.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"In the group (Z, +), the order of the element 5 is",0,5,∞,1,C,The order is infinite because 5 + 5 + ... (n times) ≠ 0 for any n.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of ∫(1 / (x² + 1)) dx from 0 to 1 is,π / 4,π / 2,1,0,A,The integral of 1 / (x² + 1) is arctan(x). Evaluate from 0 to 1: arctan(1) - arctan(0).,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The number 255 in decimal is equal to,FF (hex),11111111 (binary),Both A and B,Neither A nor B,C,"255 = 2^8 - 1, so it's 11111111 in binary and FF in hexadecimal.",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"If G is a group and a ∈ G, then the order of a divides",|G|,|G| - 1,|G| + 1,2|G|,A,Lagrange's Theorem states that the order of any subgroup (including <a>) divides |G|.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The product of the roots of the equation x² + 3x + 2 = 0 is,2,-2,3,-3,A,"For a quadratic ax² + bx + c = 0, the product of the roots is c/a.",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of subgroups of a cyclic group of order 6 is,2,4,6,8,B,"The number of subgroups equals the number of divisors of 6: 1, 2, 3, 6.",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of 1 / 2 + 1 / 4 + 1 / 8 + ... (infinite series) is,1,2, 1 / 2,∞,A,This is a geometric series with first term 1/2 and ratio 1/2. Sum = a / (1 - r).,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The greatest common divisor (gcd) of 48 and 18 is,6,12,8,4,A,"Use the Euclidean Algorithm: gcd(48, 18) = gcd(18, 48 mod 18) = gcd(18, 12) = ... .",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of elements in the set x ∈ Z | x² = 1 is,1,2,4,∞,B,x² = 1 has two solutions: x = 1 and x = -1.,NET,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (1 + i)² is,2i,-2i,2,-2,A,"(1 + i)² = 1 + 2i + i² = 1 + 2i - 1 = 2i, since i² = -1.",NET,Conceptual,Medium,Mathematics,Number Systems and Groups
"If a = 2, b = 3, then (a + b)² is",20,25,30,35,B,(a + b)² = (2 + 3)² = 5² = 25.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The sum of the series 2 + 4 + 6 + ... + 20 is,100,110,120,130,B,"Sum of an arithmetic series = n/2 × (first term + last term), here n = 10, so sum = 10/2 × (2 + 20) = 5 × 22 = 110.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of √16 + √9 is,5,7,6,8,B,"√16 = 4 and √9 = 3, so √16 + √9 = 4 + 3 = 7.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of elements in the set x: x is a prime number less than 10 is,3,4,5,6,B,"Prime numbers less than 10 are 2, 3, 5, 7, so there are 4 elements.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"If 1 / 2 + 1 / 4 = x, then x is", 1 / 2, 3 / 4,1,2,B,1 / 2 + 1 / 4 = (2 + 1) / 4 = 3 / 4.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (3 × 2)² is,36,25,49,64,A,(3 × 2)² = 6² = 36.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of 2π × 3 is,6π,12π,18π,24π,A,2π × 3 = 6π.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
"The number of subsets of the set 1, 2, 3 is",6,7,8,9,C,"Number of subsets = 2^n, here n = 3, so 2³ = 8.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (4 + 3) × 2 is,11,13,14,15,C,"Following order of operations, (4 + 3) × 2 = 7 × 2 = 14.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The GCD of 24 and 30 is,2,3,6,12,C,"GCD of 24 and 30 = 6, as 6 is the largest number dividing both 24 and 30.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (2 + 3)³ is,100,125,150,175,B,(2 + 3)³ = 5³ = 125.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of 3 × (2 + 1) is,7,8,9,10,C,"Following order of operations, 3 × (2 + 1) = 3 × 3 = 9.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The sum of the first 5 natural numbers is,10,15,20,25,B,"Sum of first n natural numbers = n(n + 1)/2, here n = 5, so sum = 5(5 + 1)/2 = 15.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (5 - 2)² is,7,9,11,13,B,(5 - 2)² = 3² = 9.,ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of factors of 12 is,4,5,6,8,C,"Factors of 12 are 1, 2, 3, 4, 6, 12, so there are 6 factors.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of 2 × (3 + 4) is,12,14,16,18,B,"Following order of operations, 2 × (3 + 4) = 2 × 7 = 14.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The value of (7 - 3) × 2 is,6,8,10,12,B,"Following order of operations, (7 - 3) × 2 = 4 × 2 = 8.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The sum of the series 1 + 3 + 5 + ... + 9 is,20,25,30,35,B,"Sum of an arithmetic series = n/2 × (first term + last term), here n = 5, so sum = 5/2 × (1 + 9) = 25.",ECAT,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of elements in the set x ∈ Z: x² - 3x + 2 = 0 is,0,1,2,Infinite,C,"Factor the quadratic equation to get (x-1)(x-2) = 0, so x = 1 or 2, both integers.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Number Systems and Groups
"If a ≡ b (mod n), then a - b is divisible by",a,b,n,1,C,"By definition of modular arithmetic, a ≡ b (mod n) means n divides a - b.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Number Systems and Groups
The number of generators of the cyclic group of order 12 is,4,6,8,12,A,"Use Euler's totient function: φ(12) = 4, so there are 4 generators.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Number Systems and Groups
"If G is a group and a, b ∈ G, then (ab)⁻¹ =",a⁻¹b⁻¹,b⁻¹a⁻¹,ab,a⁻¹b,B,"By group property, (ab)⁻¹ = b⁻¹a⁻¹ because (ab)(b⁻¹a⁻¹) = a(a⁻¹) = e.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Number Systems and Groups
