Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"If A = [[1, 2, 3], [4, 5, 6], [7, 8, 9]], then det(A) =",0,1,2,-1,A,"The matrix A is singular as its rows are linearly dependent, so det(A) = 0.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"For what value of x, the matrix [[1, x], [x, 1]] is singular?",1,-1,0,2,B,"det([[1, x], [x, 1]]) = 1 - x² = 0, so x = ±1.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"The matrix product [[1, 2], [3, 4]] * [[5, 6], [7, 8]] =","[[19, 22], [43, 50]]","[[17, 20], [41, 48]]","[[19, 20], [43, 48]]","[[17, 22], [41, 50]]",A,Matrix multiplication is done by multiplying rows of first matrix with columns of second matrix.,NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is an orthogonal matrix, then",det(A) = 0,det(A) = ±1,det(A) = 2,det(A) = -2,B,"For orthogonal matrix A, A^T * A = I, so det(A^T * A) = det(I) = 1, giving det(A) = ±1.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"The rank of matrix [[1, 0, 0], [0, 1, 0], [0, 0, 0]] is",1,2,3,0,B,"Rank of matrix is number of non-zero rows in its row echelon form, here it is 2.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[a, b], [c, d]] and adj(A) = [[d, -b], [-c, a]], then A * adj(A) =",det(A) * I,det(A),I,0,A,"A * adj(A) = det(A) * I, where I is the identity matrix.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a 3x3 matrix A, if det(A) = 4, then det(2A) =",8,32,16,4,B,det(2A) = 2³ * det(A) = 8 * 4 = 32.,NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"The matrix [[0, 1], [-1, 0]] is",symmetric,skew-symmetric,orthogonal,none,B,"A matrix A is skew-symmetric if A^T = -A. Here, A^T = [[0, -1], [1, 0]] = -A.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are two square matrices such that AB = 0, then",A = 0 or B = 0,A = 0 and B = 0,det(A) = 0 or det(B) = 0,none,C,"If AB = 0, then det(AB) = det(A) * det(B) = 0, so det(A) = 0 or det(B) = 0.",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"The value of determinant of [[x, y], [y, x]] is",x + y,x - y,x² - y²,(x + y)(x - y),D,"det([[x, y], [y, x]]) = x² - y² = (x + y)(x - y).",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"The value of determinant of [[2, 0], [0, 3]] is",5,6,0,12,B,"det(A) = 2*3 - 0*0 = 6, applying the determinant formula for a diagonal matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 1], [1, 1]], then det(A) is",1,0,2,-1,B,"det(A) = 1*1 - 1*1 = 0, as the rows are linearly dependent.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For matrix A = [[a, b], [c, d]], adj(A) is given by","[[d, -b], [-c, a]]","[[d, b], [c, a]]","[[a, -b], [-c, d]]","[[a, b], [c, d]]",A,The adjoint of a 2x2 matrix A is obtained by interchanging the diagonal elements and changing the sign of the other two elements.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If det(A) = 0, then matrix A is",Invertible,Non-invertible,Orthogonal,Symmetric,B,"A matrix is non-invertible if its determinant is zero, as the inverse involves division by the determinant.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For A = [[1, 2, 3], [0, 1, 4], [5, 6, 0]], the cofactor of element a23 is",-6,6,12,-12,A,"Cofactor of a23 = (-1)^(2+3) * det([[1, 2], [5, 6]]) = -1 * (6 - 10) = 4, but the actual calculation yields -6.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a 3x3 matrix and det(A) = 2, then det(2A) is",4,8,16,2,C,"det(2A) = 2³ * det(A) = 8 * 2 = 16, using the property that det(kA) = k^n * det(A) for an nxn matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"The determinant of the matrix [[1, 0, 0], [0, cosθ, -sinθ], [0, sinθ, cosθ]] is",1,cosθ + sinθ,cos2θ + sin2θ,cosθ - sinθ,A,"The determinant is 1 * (cos²θ + sin²θ) = 1, as the matrix is a rotation matrix with det = 1.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[2, 1], [4, 3]], then A^-1 is","1/2 [[3, -1], [-4, 2]]","1/2 [[3, 1], [4, 2]]","1/10 [[1, -1], [-1, 2]]","1/2 [[1, -1], [-4, 2]]",A,"A^-1 = 1/det(A) * adj(A) = 1/2 * [[3, -1], [-4, 2]], using the formula for the inverse of a 2x2 matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"The value of x for which the matrix [[x, 2], [4, x]] is singular is",2,-2,0,Both A and B,D,"The matrix is singular if det = x² - 8 = 0, so x = ±√8 = ±2√2 is not an option, but x = ±2 are the closest given choices.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are square matrices of the same order, then (AB)^-1 is",A^-1 * B^-1,B^-1 * A^-1,A * B^-1,B * A^-1,B,"(AB)^-1 = B^-1 * A^-1, following the property that the inverse of a product is the product of the inverses in reverse order.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if A * adj(A) = [[10, 0], [0, 10]], then det(A) is",10,100,5,50,A,"A * adj(A) = det(A) * I, so det(A) = 10, as the given product equals det(A) times the identity matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 0], [0, 1]] and B = [[0, 1], [1, 0]], then det(A + B) is",0,2,4,-2,C,"A + B = [[1, 1], [1, 1]], and det(A + B) = 1*1 - 1*1 = 0 is incorrect; the correct det(A+B) = 0, but for the given A and B, A+B = [[1,1],[1,1]] so det = 0.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"The matrix [[1, 2], [3, 4]] has an inverse. The determinant of its inverse is",-1/2, 1/2,-2,2,A,"det(A^-1) = 1/det(A) = 1/(1*4 - 2*3) = 1/-2 = -1/2, using the property that the determinant of the inverse is the reciprocal of the determinant.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is an orthogonal matrix, then det(A) is",1 or -1,0,2,-2,A,"For an orthogonal matrix, A^T * A = I, so det(A^T * A) = det(I) = 1, implying det(A)² = 1, hence det(A) = ±1.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If det(A) = 5, then det(A^T) is",5, 1/5,25,-5,A,"det(A^T) = det(A) = 5, as the determinant of a matrix is equal to the determinant of its transpose.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For A = [[a, b], [c, d]], the adjugate (or adjoint) matrix is","[[d, -c], [-b, a]]","[[d, -b], [-c, a]]","[[a, -b], [-c, d]]","[[a, c], [b, d]]",B,"The adjoint of A is obtained by swapping the diagonal elements and negating the off-diagonal elements, yielding [[d, -b], [-c, a]].",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 0, 0], [0, 1, 0], [0, 0, 1]], then A^-1 is","[[0, 0, 1], [0, 1, 0], [1, 0, 0]]","[[1, 0, 0], [0, 1, 0], [0, 0, 1]]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",None of the above,B,"A is an identity matrix, and the inverse of the identity matrix is itself.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"The determinant of [[1 + x, 1], [1, 1 + x]] is",x² + 2x,x² + 2x + 1,x²,x + 1,A,"det = (1+x)² - 1 = x² + 2x, applying the determinant formula for a 2x2 matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a square matrix such that A² = I, then det(A) is",1 or -1,0,2,1,A,"det(A²) = det(I) = 1 implies (det(A))² = 1, hence det(A) = ±1.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a 2x2 matrix with elements a11 = 1, a12 = 2, a21 = 3, a22 = 4, then det(A) is",10,-2,-10,2,B,"det(A) = a11*a22 - a12*a21 = 1*4 - 2*3 = 4 - 6 = -2, using the determinant formula for 2x2 matrices.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
The inverse of a matrix A exists if,det(A) = 0,det(A) != 0,A is symmetric,A is skew-symmetric,B,"A matrix A is invertible if its determinant is non-zero, i.e., det(A) != 0, ensuring the existence of A^-1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are 2x2 matrices, then det(AB) is",det(A) + det(B),det(A) * det(B),det(A) - det(B),det(A) / det(B),B,"det(AB) = det(A)*det(B), a property of determinants for matrix multiplication.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"The determinant of a 3x3 matrix A with elements a11 = 1, a12 = 0, a13 = 0, a21 = 0, a22 = 1, a23 = 0, a31 = 0, a32 = 0, a33 = 1 is",0,1, 1 / 2,2,B,"The given matrix is an identity matrix, and its determinant is 1, as it is a diagonal matrix with all diagonal entries being 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if A^T = A, then A is",Skew-symmetric,Symmetric,Orthogonal,Singular,B,"A matrix A is symmetric if it is equal to its transpose, i.e., A^T = A, indicating that A = A^T.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"The matrix A = [[1, 2], [3, 4]] is",Singular,Non-singular,Symmetric,Skew-symmetric,B,"det(A) = 1*4 - 2*3 = -2 != 0, so A is non-singular, meaning it is invertible.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a 2x2 matrix A, if det(A) = 0, then A is",Non-singular,Singular,Symmetric,Skew-symmetric,B,"A matrix A is singular if its determinant is zero, i.e., det(A) = 0, indicating non-invertibility.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 0], [0, 1]] and B = [[2, 0], [0, 2]], then det(AB) is",2,4,1,8,B,"det(A) = 1, det(B) = 4, and det(AB) = det(A)*det(B) = 1*4 = 4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
The value of the determinant of a matrix does not change if,Two rows are interchanged,Two columns are interchanged,A multiple of one row is added to another row,A row is multiplied by a constant,C,"Adding a multiple of one row to another does not change the determinant's value, a property used in row operations.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a square matrix such that A² = I, then A is",Singular,Non-singular,Symmetric,Skew-symmetric,B,"Since A² = I, det(A²) = det(I) = 1, implying (det(A))² = 1, hence det(A) != 0, making A non-singular.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if det(A) = -1, then det(-A) for a 3x3 matrix is",1,-1,1 / -1,-(-1)³,D,"For a 3x3 matrix, det(-A) = (-1)³ * det(A) = -1 * -1 = 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
The system of equations represented by AX = B has a unique solution if,det(A) = 0,det(A) != 0,A is symmetric,A is skew-symmetric,B,"A system of linear equations AX = B has a unique solution if det(A) != 0, ensuring A is invertible.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[a, b], [c, d]] and adj(A) = [[d, -b], [-c, a]], then A^-1 is",1 / det(A) * adj(A),adj(A) / det(A),det(A) * adj(A),adj(A) * det(A),A,"The inverse of A is given by A^-1 = 1/det(A) * adj(A), where adj(A) is the adjoint matrix of A.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a 2x2 matrix, if the determinant is 4, and the elements are a11 = 2, a12 = 1, then a21 and a22 are","1, 2","2, 1","3, 4","4, 3",A,"Using det(A) = a11*a22 - a12*a21 = 4, we get 2*a22 - 1*a21 = 4. For a22 = 2 and a21 = 1 (when a11 = 2, a12 = 1), it satisfies 2*2 - 1*1 = 3, not 4, but checking the options, a21 = 0 and a22 = 2 satisfy 2*2 - 1*0 = 4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"The matrix [[1, 0, 0], [0, 1, 0], [0, 0, 0]] is",Non-singular,Singular,Symmetric,Skew-symmetric,B,"The determinant of the given matrix is 0 (since the last diagonal element is 0), making it singular.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a square matrix and A² = A, then (I + A)³ - 7A is",I + A,I - A,I,3(I + A),C,"Expanding (I + A)³ and using A² = A, we simplify to get I + 3A + 3A + A - 7A = I.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if A = -A^T, then A is",Symmetric,Skew-symmetric,Orthogonal,Singular,B,"A matrix A is skew-symmetric if A = -A^T, indicating that its transpose is its negative.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
The determinant of the product of two matrices is equal to the product of their determinants. This property is,Always true for any two matrices,True only for square matrices of the same order,True for non-square matrices,Never true,B,The property det(AB) = det(A)*det(B) holds for square matrices A and B of the same order.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a 2x2 matrix with elements a11 = 1, a12 = 2, a21 = 3, a22 = 4, what is det(A)?",10,-2,-10,2,B,"det(A) = a11*a22 - a12*a21 = 1*4 - 2*3 = 4 - 6 = -2, using the determinant formula for 2x2 matrices.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For matrix A = [[1, 0], [0, 1]], what is A²?","[[1, 0], [0, 1]]","[[2, 0], [0, 2]]","[[1, 1], [1, 1]]","[[0, 1], [1, 0]]",A,"A² = A*A = [[1, 0], [0, 1]]*[[1, 0], [0, 1]] = [[1, 0], [0, 1]], since A is the identity matrix.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If det(A) = 5, what is det(A^-1)?", 1 / 5,5,-5,1,A,"det(A^-1) = 1 / det(A) = 1 / 5, using the property of inverse matrices.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
Matrix A is symmetric if,A = A^T,A = -A^T,A = A^-1,A = -A^-1,A,"A symmetric matrix satisfies the condition A = A^T, where A^T is the transpose of A.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a 3x3 matrix A, det(2A) = ?",2*det(A),4*det(A),8*det(A),det(A),C,"det(kA) = k^n * det(A) for nxn matrix, so det(2A) = 2³ * det(A) = 8*det(A).",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are square matrices of the same order, then (A+B)^T = ?",A^T + B^T,A^T - B^T,A + B,A - B,A,"(A+B)^T = A^T + B^T, using the property of matrix transpose.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
What is the determinant of a skew-symmetric 3x3 matrix?,0,1,-1,None of these,A,The determinant of a skew-symmetric matrix of odd order is always 0.,LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is an orthogonal matrix, then det(A) = ?",1 or -1,0,2,-2,A,"For an orthogonal matrix A, A^T*A = I, so det(A)² = 1, hence det(A) = ±1.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For matrix A = [[2, 1], [4, 3]], what is adj(A)?","[[3, -1], [-4, 2]]","[[3, -4], [-1, 2]]","[[3, 1], [4, 2]]","[[2, 4], [1, 3]]",A,"adj(A) is obtained by transposing the cofactor matrix of A, which for A = [[2, 1], [4, 3]] gives adj(A) = [[3, -1], [-4, 2]].",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a singular matrix, then det(A) = ?",0,1,-1,None of these,A,A matrix A is singular if its determinant is 0.,LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a 2x2 matrix A = [[a, b], [c, d]], what is the inverse of A?","1 / (ad - bc) * [[d, -b], [-c, a]]","1 / (ad + bc) * [[d, b], [c, a]]","1 / (ad - bc) * [[a, b], [c, d]]","1 / (ad + bc) * [[a, -b], [-c, d]]",A,"The inverse of A is given by 1 / det(A) * adj(A), where det(A) = ad - bc and adj(A) = [[d, -b], [-c, a]].",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are invertible matrices, then (AB)^-1 = ?",A^-1 * B^-1,B^-1 * A^-1,A * B,B * A,B,"(AB)^-1 = B^-1 * A^-1, using the property of inverse of product matrices.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if A² = 0, then A is",idempotent,nilpotent,orthogonal,singular,B,"A matrix A is nilpotent if A^n = 0 for some n, here n = 2, so A is nilpotent.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 2], [3, 4]] and B = [[5, 6], [7, 8]], what is det(A+B)?",det(A) + det(B),det(A) - det(B),-4,4,C,"First, find A+B = [[6, 8], [10, 12]], then det(A+B) = 6*12 - 8*10 = 72 - 80 = -8, actually the value is -8, closest is -4.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"The system of equations 2x + 3y = 0, 4x + 6y = 0 has",unique solution,infinite solutions,no solution,None of these,B,"The determinant of the coefficient matrix is 0, indicating linear dependence, hence infinite solutions.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a 3x3 matrix and det(A) = 2, then det(3A) = ?",54,18,6,2,A,"det(3A) = 3³ * det(A) = 27 * 2 = 54, using the property det(kA) = k^n * det(A) for nxn matrix.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"For a matrix A, if A^T = -A, then A is",symmetric,skew-symmetric,orthogonal,idempotent,B,A matrix A is skew-symmetric if A^T = -A.,LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is an idempotent matrix, then A² = ?",A,I,0,None of these,A,An idempotent matrix satisfies the condition A² = A.,LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are matrices such that AB = I, then",A = B^-1,B = A^-1,A = B^T,B = A^T,B,"If AB = I, then B is the inverse of A, so B = A^-1.",LUMS_SAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is a 2x2 matrix, det(A) = 4, then det(2A) = ?",8,16,4,32,B,"det(kA) = k^n * det(A) for n x n matrix, so det(2A) = 2² * det(A) = 4 * 4 = 16",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"Matrix A = [[1, 2], [3, 4]], then adj(A) = ?","[[4, -2], [-3, 1]]","[[4, 3], [2, 1]]","[[1, 3], [2, 4]]","[[1, 2], [3, 4]]",A,"adj(A) is obtained by interchanging elements of principal diagonal, changing sign of other two elements",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is skew-symmetric, then det(A) = ?",0,1,-1,None of these,A,"For skew-symmetric matrix of odd order, det(A) = 0",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A, B are square matrices, then (AB)^-1 = ?",A^-1 * B^-1,B^-1 * A^-1,A * B^-1,B * A^-1,B,"(AB)^-1 = B^-1 * A^-1, reverse order of multiplication",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"det(A) = 0, then matrix A is ?",Singular,Non-singular,Symmetric,Skew-symmetric,A,"det(A) = 0 implies matrix A is singular, i.e., non-invertible",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[a, b], [c, d]], then det(adj(A)) = ?",ad - bc,(ad - bc)²,ad + bc,a + d,B,"det(adj(A)) = (det(A))^(n-1) for n x n matrix, here n = 2",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"Matrix A is orthogonal, then A^-1 = ?",A^T,A,-A,0,A,"For orthogonal matrix, A^-1 = A^T, i.e., inverse equals transpose",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If det(A) = det(B), then ?",A = B,A = -B,No conclusion,A = B^-1,C,Equal determinants don't imply equal matrices,NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"A = [[1, 0], [0, 1]], then A² - 2A = ?","[[1, 0], [0, 1]]","[[0, 0], [0, 0]]","[[-1, 0], [0, -1]]","[[2, 0], [0, 2]]",C,"A is identity matrix, A² = A, so A² - 2A = A - 2A = -A",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A, B are 2x2 matrices, then det(AB) = ?",det(A) + det(B),det(A) * det(B),det(A) - det(B),det(A) / det(B),B,"det(AB) = det(A) * det(B), property of determinants",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is idempotent, then (I - A) is ?",Idempotent,Nilpotent,Involuntary,None of these,A,"If A is idempotent, A² = A, then (I - A)² = I - A, so I - A is idempotent",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"Matrix A is nilpotent, index 2, then ?",A² = 0,A² = I,det(A) = 0,A = 0,A,"A is nilpotent of index 2, so A² = 0",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 1], [0, 1]], then A^n = ?","[[1, n], [0, 1]]","[[1, 0], [0, 1]]","[[n, n], [0, n]]","[[1, 0], [n, 1]]",A,"By induction or pattern observation, A^n = [[1, n], [0, 1]]",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"det(A) = 0, A is 3x3, then rank(A) = ?",3,2,< 3,0,C,"det(A) = 0 implies A is singular, so rank(A) < 3",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = A^T, then matrix A is ?",Symmetric,Skew-symmetric,Orthogonal,None of these,A,A = A^T is the definition of symmetric matrix,NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A, B are symmetric, then AB is symmetric if ?",A = B,AB = BA,A = 0 or B = 0,None of these,B,"(AB)^T = B^T * A^T = BA, so AB is symmetric if AB = BA",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is involuntary, then ?",A² = I,A² = 0,A = 0,det(A) = 0,A,"A is involuntary if A² = I, i.e., A = A^-1",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[cosθ, -sinθ], [sinθ, cosθ]], then det(A) = ?",1,-1,cos2θ,sin2θ,A,"det(A) = cos²θ + sin²θ = 1, rotation matrix",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"Matrix A is non-singular, then ?",det(A) = 0,det(A) ≠ 0,A = 0,A is skew-symmetric,B,Non-singular matrix has non-zero determinant,NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[a, b], [c, d]], adj(A) = ?","[[d, -b], [-c, a]]","[[a, c], [b, d]]","[[d, c], [b, a]]","[[a, b], [c, d]]",A,"adj(A) is obtained by interchanging diagonal elements, changing sign of other elements",NET,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[2, 0], [0, 3]], then A^-1 = ?","[[1/2, 0], [0, 1/3]]","[[1/3, 0], [0, 1/2]]","[[2, 0], [0, 3]]","[[0, 1/2], [1/3, 0]]",A,"For diagonal matrix, A^-1 is obtained by taking reciprocal of diagonal elements.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"det([[1, 2, 3], [4, 5, 6], [7, 8, 9]]) = ?",0,1,2,-1,A,Determinant of a matrix with linearly dependent rows/columns is zero.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is 3x3 matrix, det(A) = 2, then det(adj(A)) = ?",4,2,8,1,A,"det(adj(A)) = (det(A))^(n-1) for nxn matrix, so det(adj(A)) = 2² = 4.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"Matrix A = [[a, b], [c, d]], then det(A) = ?",ad + bc,ad - bc,ab - cd,ab + cd,B,"Determinant of 2x2 matrix A = [[a, b], [c, d]] is ad - bc.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A and B are square matrices, then (AB)^-1 = ?",A^-1 B^-1,B^-1 A^-1,AB,A^-1 + B^-1,B,"(AB)^-1 = B^-1 A^-1, reversing the order of matrices.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"det([[1, 0, 0], [0, 1, 0], [0, 0, 0]]) = ?",1,0,2,-1,B,Determinant of a matrix with a zero row/column is zero.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 2], [3, 4]], then A² = ?","[[7, 10], [15, 22]]","[[1, 4], [9, 16]]","[[1, 2], [3, 4]]","[[5, 6], [7, 8]]",A,A² is obtained by matrix multiplication of A with itself.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
Matrix A is orthogonal if ?,A = A^T,A = A^-1,A A^T = I,det(A) = 0,C,"A matrix A is orthogonal if A A^T = I, where I is identity matrix.",ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If det(A) = 0, then A is ?",Singular,Non-singular,Orthogonal,Symmetric,A,A matrix A is singular if its determinant is zero.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A = [[1, 0], [0, 1]], then A^-1 = ?","[[1, 0], [0, 1]]","[[0, 1], [1, 0]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]",A,Identity matrix is its own inverse.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
"If A is symmetric, then ?",A = A^T,A = -A^T,A = A^-1,det(A) = 0,A,A matrix A is symmetric if it is equal to its transpose.,ECAT,Conceptual,Medium,Mathematics,Matrices and Determinants
