Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A conductor of length 0.3 m is moving with a velocity of 4 m/s in a direction making an angle of 30 degrees with the magnetic field of 0.8 T. What is the induced EMF?,0.36 V,0.48 V,0.6 V,0.8 V,B,Induced EMF = Blv sinθ = 0.8*0.3*4*sin(30) = 0.48 V. Option A fails due to incorrect angle.,Motional EMF,Medium,Physics,Electromagnetic Induction
A coil with 800 turns is placed in a magnetic field that changes from 0.4 T to 0.7 T in 0.2 s. What is the average induced EMF if the coil's area is 0.03 m^2?,36 V,48 V,60 V,72 V,A,Average induced EMF = N*A*dB/dt = 800*0.03*(0.7-0.4)/0.2 = 36 V. Option B fails due to miscalculation.,Faraday's Law of Induction,Medium,Physics,Electromagnetic Induction
The magnetic flux through a 50-turn coil changes from 0.05 Wb to 0.15 Wb in 0.2 s. What is the average induced EMF?,12.5 V,25 V,37.5 V,50 V,B,Average induced EMF = N*dΦ/dt = 50*(0.15-0.05)/0.2 = 25 V. Option A fails due to miscalculation.,Faraday's Law of Induction,Easy,Physics,Electromagnetic Induction
A 0.2 m long conductor is moving at 6 m/s perpendicular to a 1 T magnetic field. What is the induced EMF?,1.0 V,1.2 V,1.5 V,1.8 V,B,Induced EMF = Blv = 1*0.2*6 = 1.2 V. Option A fails due to miscalculation.,Motional EMF,Easy,Physics,Electromagnetic Induction
A coil with 400 turns and an area of 0.05 m^2 is placed in a magnetic field that changes from 0.1 T to 0.6 T in 0.1 s. What is the average induced EMF?,100 V,150 V,200 V,250 V,A,Average induced EMF = N*A*dB/dt = 400*0.05*(0.6-0.1)/0.1 = 100 V. Option B fails due to miscalculation.,Faraday's Law of Induction,Medium,Physics,Electromagnetic Induction
"A conductor is moving with a velocity of 5 m/s in a direction making an angle of 45 degrees with the magnetic field of 0.9 T. If the length of the conductor is 0.4 m, what is the induced EMF?",1.27 V,1.5 V,1.8 V,2.0 V,A,Induced EMF = Blv sinθ = 0.9*0.4*5*sin(45) = 1.27 V. Option B fails due to incorrect angle.,Motional EMF,Medium,Physics,Electromagnetic Induction
The magnetic flux through a 200-turn coil is given by Φ = (t^2 + 2t + 1) Wb. What is the induced EMF at t = 1 s?,400 V,600 V,800 V,1000 V,C,"dΦ/dt = (2t + 2) Wb/s, at t = 1, dΦ/dt = 4 Wb/s. Induced EMF = N*dΦ/dt = 200*4 = 800 V. Option A fails due to wrong differentiation.",Faraday's Law of Induction,Hard,Physics,Electromagnetic Induction
A coil with 600 turns is placed in a magnetic field that changes from 0.3 T to 0.8 T in 0.15 s. What is the average induced EMF if the coil's area is 0.04 m^2?,80 V,100 V,120 V,160 V,A,Average induced EMF = N*A*dB/dt = 600*0.04*(0.8-0.3)/0.15 = 80 V. Option B fails due to miscalculation.,Faraday's Law of Induction,Medium,Physics,Electromagnetic Induction
A 0.1 m long conductor is moving at 8 m/s perpendicular to a 1.5 T magnetic field. What is the induced EMF?,1.0 V,1.2 V,1.5 V,1.8 V,B,Induced EMF = Blv = 1.5*0.1*8 = 1.2 V. Option A fails due to miscalculation.,Motional EMF,Easy,Physics,Electromagnetic Induction
"A coil is placed in a magnetic field that is changing at a rate of 0.8 T/s. If the coil has 250 turns and an area of 0.025 m^2, what is the induced EMF?",4 V,5 V,6 V,8 V,B,Induced EMF = N*dΦ/dt = N*A*dB/dt = 250*0.025*0.8 = 5 V. Option A fails due to miscalculation.,Faraday's Law of Induction,Easy,Physics,Electromagnetic Induction
A coil with 50 turns and area 0.2 m² rotates in a magnetic field of 0.5 T at an angular speed of 10 rad/s. What is the peak induced EMF?,50 V,250 V,25 V,100 V,A,Peak EMF is NBAω. Option D fails to include number of turns.,Induced EMF in Rotating Coils,Medium,Physics,Electromagnetic Induction
"A solenoid has 1000 turns, radius 2 cm, and length 20 cm. What is its self-inductance? (μ₀ = 4π × 10⁻⁷ T·m/A)",3.95 × 10⁻⁴ H,1.58 × 10⁻³ H,7.85 × 10⁻⁵ H,2.51 × 10⁻³ H,A,Use L = μ₀N²A/l. Option B incorrectly squares radius instead of area.,Self-Inductance Calculations,Hard,Physics,Electromagnetic Induction
"Two coils have mutual inductance of 5 mH. If the primary current changes at 10 A/s, what EMF is induced in the secondary?",0.05 V,50 V,0.5 V,5 V,C,EMF = M × ΔI/Δt. Option A neglects unit conversion (mH → H).,Mutual Inductance,Medium,Physics,Electromagnetic Induction
An inductor stores 0.5 J of energy at 10 A. What is its inductance?,10 mH,100 mH,50 mH,20 mH,A,Use U = ½ LI². Option C fails to divide by 2 correctly.,Energy in Inductors,Medium,Physics,Electromagnetic Induction
Eddy currents in transformer cores are minimized by using:,Laminated cores,Increased core thickness,Higher frequency AC,Superconducting materials,A,Laminations reduce eddy current loops. Option B increases eddy currents.,Eddy Current Mitigation,Easy,Physics,Electromagnetic Induction
"A step-down transformer has 1000 primary turns and 100 secondary turns. If primary voltage is 220 V, what is the secondary voltage?",2200 V,22 V,2.2 V,220 V,B,Vs = Vp × (Ns/Np). Option A reverses turns ratio.,Transformer Voltage Calculations,Medium,Physics,Electromagnetic Induction
A 0.5 m metal rod moves at 3 m/s perpendicular to a 4 T magnetic field. What is the induced EMF?,6 V,1.5 V,12 V,3 V,A,EMF = Blv. Option D uses half the velocity.,Motional EMF,Easy,Physics,Electromagnetic Induction
An inductor induces 20 V when current changes at 4 A/s. What is its inductance?,5 H,0.2 H,80 H,5 mH,A,L = EMF / (ΔI/Δt). Option B inverts the ratio.,Self-Inductance from EMF,Medium,Physics,Electromagnetic Induction
A 100-turn coil has a magnetic flux change of 0.02 Wb in 0.1 s. What is the induced EMF?,20 V,2 V,0.2 V,200 V,A,EMF = -N ΔΦ/Δt. Option B misses the turn count.,Faraday's Law Applications,Easy,Physics,Electromagnetic Induction
A magnet falls through a copper pipe. Which best describes the force on the magnet?,Upward opposing motion,Downward accelerating motion,No force due to symmetry,Horizontal deflection,A,Lenz’s law opposes motion. Option B ignores induced currents.,Lenz's Law Applications,Medium,Physics,Electromagnetic Induction
A 500-turn coil rotates at 60 Hz in a 0.1 T field. What is the peak EMF if area = 0.01 m²?,18.85 V,6.28 V,37.7 V,9.42 V,A,EMF = NBAω. Option D uses RMS instead of peak.,AC Generator Calculations,Hard,Physics,Electromagnetic Induction
A 10 H inductor has 2 A current. What energy is stored?,20 J,10 J,40 J,5 J,A,U = ½ LI². Option D divides instead of multiplying.,Energy in Inductors,Easy,Physics,Electromagnetic Induction
"A 2000-turn solenoid carries 5 A, inducing 200 V when current stops in 0.1 s. What is its inductance?",4 H,0.4 H,40 H,1 H,A,L = EMF × Δt / ΔI. Option B ignores turn count.,Self-Inductance from Current Change,Hard,Physics,Electromagnetic Induction
A transformer has 200 W input power and 190 W output. What is the efficiency?,95%,90%,98%,85%,A,Efficiency = (Output/Input) × 100. Option B subtracts instead of divides.,Transformer Efficiency,Medium,Physics,Electromagnetic Induction
A 20 cm rod moves at 5 m/s at 30° to a 0.4 T field. What is the induced EMF?,0.4 V,0.2 V,0.8 V,1.6 V,B,EMF = Blv sinθ. Option A uses full length without angle.,Motional EMF with Angled Motion,Medium,Physics,Electromagnetic Induction
A 5 H inductor has a time constant of 10 ms. What is the circuit resistance?,500 Ω,100 Ω,250 Ω,50 Ω,A,τ = L/R. Option C divides R by τ instead.,RL Circuit Time Constant,Hard,Physics,Electromagnetic Induction
A 0.5 T field decreases uniformly from 0.5 T to 0 T in 0.2 s across a 0.1 m² loop. What is the induced EMF?,0.25 V,1.25 V,0.5 V,2.5 V,A,EMF = -N ΔΦ/Δt. Option B squares area change.,Changing Magnetic Field,Medium,Physics,Electromagnetic Induction
"A 400-turn coil has 2 A current. To induce 100 V, how fast must current change?",0.125 A/s,8 A/s,0.25 A/s,4 A/s,A,ΔI/Δt = EMF / (L × N). Option C ignores turn count.,Rate of Current Change,Hard,Physics,Electromagnetic Induction
A coil of 100 turns is rotated at 50 Hz in a magnetic field of 0.1 T. What is the induced EMF if the coil has an area of 0.02 m^2?,100 V,200 V,50 V,20 V,B,"Faraday's law, most tempting option fails due to incorrect calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
A 10 cm long solenoid has 500 turns and carries a current of 2 A. What is the magnetic field at its center?,0.02 T,0.2 T,2 T,0.5 T,B,"Magnetic field of a solenoid, incorrect option due to wrong formula application",Magnetic field and induction,Easy,Physics,Electromagnetic Induction
A changing current in a coil induces an EMF in a nearby coil. What is the mechanism of this phenomenon?,Mutual induction and Lenz's law,Self-induction and Faraday's law,Electromagnetic radiation and Maxwell's equations,Magnetic field and Ampere's law,A,"Mutual induction, incorrect options lack direct relation to the phenomenon",Mutual induction,Medium,Physics,Electromagnetic Induction
"A transformer has a primary coil with 100 turns and a secondary coil with 500 turns. If the primary voltage is 100 V, what is the secondary voltage?",50 V,200 V,500 V,1000 V,C,"Transformer equation, incorrect option due to wrong turn ratio application",Transformers,Easy,Physics,Electromagnetic Induction
A coil with 10 ohms resistance and 0.1 H inductance is connected to a 10 V battery. What is the time constant of the circuit?,0.01 s,0.1 s,1 s,10 s,B,"Time constant of an RL circuit, incorrect option due to wrong formula application",RL circuits,Medium,Physics,Electromagnetic Induction
"An AC generator has a coil with 100 turns and an area of 0.1 m^2. If it rotates at 50 Hz in a 0.2 T magnetic field, what is the maximum induced EMF?",100 V,200 V,50 V,1000 V,D,"Induced EMF in an AC generator, incorrect option due to wrong calculation",AC generators,Hard,Physics,Electromagnetic Induction
A magnetic field of 0.1 T is decreasing at a rate of 0.01 T/s. What is the induced EMF in a coil with 100 turns and an area of 0.01 m^2?,0.01 V,0.1 V,1 V,10 V,C,"Faraday's law, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
A 10 cm long solenoid has 1000 turns and carries a current of 5 A. What is the magnetic flux through a coil with 50 turns and an area of 0.01 m^2 placed inside the solenoid?,0.01 Wb,0.1 Wb,1 Wb,10 Wb,B,"Magnetic flux, incorrect option due to wrong calculation",Magnetic flux and induction,Hard,Physics,Electromagnetic Induction
A coil with 50 turns and an area of 0.1 m^2 is rotated at 20 Hz in a 0.5 T magnetic field. What is the induced EMF if the coil has a resistance of 10 ohms?,50 V,100 V,200 V,500 V,C,"Induced EMF, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
"A transformer has a primary coil with 50 turns and a secondary coil with 200 turns. If the primary current is 2 A, what is the secondary current?",0.5 A,1 A,2 A,5 A,A,"Transformer equation, incorrect option due to wrong turn ratio application",Transformers,Easy,Physics,Electromagnetic Induction
"A coil with 20 turns and an area of 0.05 m^2 is placed in a magnetic field of 0.2 T. If the magnetic field is increasing at a rate of 0.05 T/s, what is the induced EMF?",0.1 V,1 V,5 V,10 V,B,"Faraday's law, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
"An AC generator has a coil with 50 turns and an area of 0.2 m^2. If it rotates at 30 Hz in a 0.3 T magnetic field, what is the maximum induced EMF?",50 V,100 V,200 V,500 V,D,"Induced EMF in an AC generator, incorrect option due to wrong calculation",AC generators,Hard,Physics,Electromagnetic Induction
A coil with 10 ohms resistance and 0.05 H inductance is connected to a 20 V battery. What is the time constant of the circuit?,0.005 s,0.05 s,0.5 s,5 s,B,"Time constant of an RL circuit, incorrect option due to wrong formula application",RL circuits,Medium,Physics,Electromagnetic Induction
A magnetic field of 0.2 T is decreasing at a rate of 0.02 T/s. What is the induced EMF in a coil with 200 turns and an area of 0.1 m^2?,0.1 V,1 V,5 V,10 V,C,"Faraday's law, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
"A transformer has a primary coil with 200 turns and a secondary coil with 50 turns. If the primary voltage is 100 V, what is the secondary voltage?",25 V,50 V,100 V,200 V,A,"Transformer equation, incorrect option due to wrong turn ratio application",Transformers,Easy,Physics,Electromagnetic Induction
A coil with 100 turns and an area of 0.05 m^2 is rotated at 40 Hz in a 0.4 T magnetic field. What is the induced EMF if the coil has a resistance of 5 ohms?,20 V,50 V,100 V,200 V,C,"Induced EMF, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
A 20 cm long solenoid has 2000 turns and carries a current of 10 A. What is the magnetic flux through a coil with 100 turns and an area of 0.02 m^2 placed inside the solenoid?,0.01 Wb,0.1 Wb,1 Wb,10 Wb,B,"Magnetic flux, incorrect option due to wrong calculation",Magnetic flux and induction,Hard,Physics,Electromagnetic Induction
"A coil with 50 turns and an area of 0.1 m^2 is placed in a magnetic field of 0.3 T. If the magnetic field is increasing at a rate of 0.1 T/s, what is the induced EMF?",0.5 V,1 V,5 V,10 V,C,"Faraday's law, incorrect option due to wrong calculation",Induced EMF,Medium,Physics,Electromagnetic Induction
A coil with 20 ohms resistance and 0.1 H inductance is connected to a 10 V battery. What is the time constant of the circuit?,0.01 s,0.1 s,1 s,10 s,B,"Time constant of an RL circuit, incorrect option due to wrong formula application",RL circuits,Easy,Physics,Electromagnetic Induction
A solenoid is placed near a conducting wire. What is the reason behind the magnetic field generated in the solenoid?,The magnetic field is due to the flow of electrons in the solenoid.,The magnetic field is generated by the changing current in the solenoid.,The magnetic field is due to the presence of a permanent magnet near the solenoid.,The magnetic field is due to the thermal expansion of the solenoid.,B,The magnetic field in the solenoid is generated by the changing current due to electromagnetic induction.,Magnetic field generation in a solenoid,Easy,Physics,Electromagnetic Induction
A generator converts mechanical energy into electrical energy through electromagnetic induction. What is the role of the rotating coil in the generator?,The rotating coil generates a magnetic field to induce an electromotive force in the stationary coil.,The rotating coil induces a magnetic field in the stationary coil due to electromagnetic induction.,The rotating coil acts as a magnet to attract the stationary coil.,"The rotating coil is stationary, and the magnetic field is generated by the rotating magnet.",B,"The rotating coil induces a changing magnetic field in the stationary coil, which generates an electromotive force due to electromagnetic induction.",Role of the rotating coil in a generator,Medium,Physics,Electromagnetic Induction
"In a transformer, the magnetic field is generated by the primary coil. What is the effect of increasing the number of turns in the primary coil on the magnetic field?",The magnetic field increases linearly with the number of turns in the primary coil.,The magnetic field remains constant with the number of turns in the primary coil.,The magnetic field decreases exponentially with the number of turns in the primary coil.,The magnetic field is independent of the number of turns in the primary coil.,A,"Increasing the number of turns in the primary coil increases the magnetic field due to electromagnetic induction, as the number of magnetic field lines increases proportionally.",Effect of changing the number of turns on the magnetic field in a transformer,Medium,Physics,Electromagnetic Induction
A superconducting coil is placed in a magnetic field. What is the reason behind the coil's ability to maintain its magnetic field without any energy loss?,The coil is able to maintain its magnetic field due to the absence of electrical resistance.,The coil is able to maintain its magnetic field due to the presence of a permanent magnet.,The coil is able to maintain its magnetic field due to the absence of electromagnetic induction.,The coil is able to maintain its magnetic field due to the thermal expansion of the coil.,A,"The coil is able to maintain its magnetic field without any energy loss due to the absence of electrical resistance, as it is a superconductor.",Superconducting coils in a magnetic field,Hard,Physics,Electromagnetic Induction
A conductor is moving through a magnetic field. What is the effect of the conductor's velocity on the induced electromotive force?,The induced electromotive force increases with the velocity of the conductor.,The induced electromotive force remains constant with the velocity of the conductor.,The induced electromotive force decreases exponentially with the velocity of the conductor.,The induced electromotive force is independent of the velocity of the conductor.,A,"The induced electromotive force increases with the velocity of the conductor due to the changing magnetic flux, as the number of magnetic field lines cutting through the conductor increases.",Effect of the conductor's velocity on the induced electromotive force,Hard,Physics,Electromagnetic Induction
A solenoid is placed near a coil of wire. What is the reason behind the changing current in the solenoid?,The changing current is due to the thermal expansion of the solenoid.,The changing current is due to the flow of electrons in the solenoid.,The changing current is due to the changing magnetic field in the coil.,The changing current is due to the presence of a permanent magnet near the solenoid.,C,"The changing current in the solenoid is due to the changing magnetic field in the coil, which induces an electromotive force in the solenoid due to electromagnetic induction.",Changing current in a solenoid due to electromagnetic induction,Medium,Physics,Electromagnetic Induction
A generator produces an alternating current. What is the reason behind the changing magnetic field in the generator?,The changing magnetic field is due to the thermal expansion of the generator.,The changing magnetic field is due to the flow of electrons in the generator.,The changing magnetic field is due to the rotation of the coil in the generator.,The changing magnetic field is due to the presence of a permanent magnet near the generator.,C,"The changing magnetic field in the generator is due to the rotation of the coil, which induces a changing magnetic field in the stationary coil due to electromagnetic induction.",Changing magnetic field in a generator,Medium,Physics,Electromagnetic Induction
A transformer has a high turns ratio. What is the effect of the high turns ratio on the magnetic field?,The magnetic field increases with the high turns ratio.,The magnetic field remains constant with the high turns ratio.,The magnetic field decreases with the high turns ratio.,The magnetic field is independent of the high turns ratio.,A,"The magnetic field increases with the high turns ratio, as the number of magnetic field lines increases proportionally with the number of turns.",Effect of the high turns ratio on the magnetic field,Easy,Physics,Electromagnetic Induction
A solenoid is placed near a magnet. What is the reason behind the magnetic field generated in the solenoid?,The magnetic field is due to the thermal expansion of the solenoid.,The magnetic field is generated by the flow of electrons in the solenoid.,The magnetic field is due to the presence of a permanent magnet near the solenoid.,The magnetic field is due to the changing current in the solenoid.,C,"The magnetic field in the solenoid is generated by the presence of a permanent magnet, which induces a magnetic field in the solenoid due to electromagnetic induction.",Magnetic field generation in a solenoid due to electromagnetic induction,Medium,Physics,Electromagnetic Induction
A transformer has a low turns ratio. What is the effect of the low turns ratio on the magnetic field?,The magnetic field increases with the low turns ratio.,The magnetic field remains constant with the low turns ratio.,The magnetic field decreases with the low turns ratio.,The magnetic field is independent of the low turns ratio.,C,"The magnetic field decreases with the low turns ratio, as the number of magnetic field lines decreases proportionally with the number of turns.",Effect of the low turns ratio on the magnetic field,Easy,Physics,Electromagnetic Induction
A generator produces a direct current. What is the reason behind the changing magnetic field in the generator?,The changing magnetic field is due to the thermal expansion of the generator.,The changing magnetic field is due to the flow of electrons in the generator.,The changing magnetic field is due to the rotation of the coil in the generator.,The changing magnetic field is due to the presence of a permanent magnet near the generator.,C,"The changing magnetic field in the generator is due to the rotation of the coil, which induces a changing magnetic field in the stationary coil due to electromagnetic induction.",Changing magnetic field in a generator,Medium,Physics,Electromagnetic Induction
A transformer has a low resistance coil. What is the effect of the low resistance coil on the magnetic field?,The magnetic field increases with the low resistance coil.,The magnetic field remains constant with the low resistance coil.,The magnetic field decreases with the low resistance coil.,The magnetic field is independent of the low resistance coil.,A,"The magnetic field increases with the low resistance coil, as the current in the coil increases due to the low resistance, and the magnetic field is proportional to the current.",Effect of the low resistance coil on the magnetic field,Easy,Physics,Electromagnetic Induction
A solenoid is placed near a permanent magnet. What is the reason behind the magnetic field generated in the solenoid?,The magnetic field is due to the thermal expansion of the solenoid.,The magnetic field is generated by the flow of electrons in the solenoid.,The magnetic field is due to the presence of the permanent magnet near the solenoid.,The magnetic field is due to the changing current in the solenoid.,C,"The magnetic field in the solenoid is generated by the presence of the permanent magnet, which induces a magnetic field in the solenoid due to electromagnetic induction.",Magnetic field generation in a solenoid due to electromagnetic induction,Medium,Physics,Electromagnetic Induction
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Mitochondrial respiration,Anaerobic glycolysis,Glycolysis with oxygen,Aerobic glycolysis,B,"Mitochondrial respiration occurs in longer-duration activities, while anaerobic glycolysis is responsible for rapid ATP production in short-duration exercises like sprints.",Anaerobic Energy Production,Medium,Physics,Electromagnetic Induction
